region,class,bin,capacity,supply_curve_cost_per_mw
i50019,8,1,42.3063,151074.2516
i50020,7,1,62.4024,116304.1124
i50021,7,1,90.8803,87763.6197
i50022,7,1,88.6379,78667.1428
i50023,7,1,84.2238,74892.8396
i50024,7,1,38.4426,163722.6532
i50025,8,1,15.8679,213146.4556
i50026,7,1,38.2725,182599.6763
i50027,7,1,89.3268,122541.9274
i50028,8,1,154.2078,97570.4607
i50029,7,1,95.8827,118683.3178
i50030,7,1,71.2962,123391.5965
i50031,7,1,86.5809,87631.4903
i50032,8,1,55.2825,117259.8215
i50033,8,1,84.4425,81489.9658
i50034,7,1,49.3623,137298.4048
i50035,7,1,48.7701,138543.7062
i50036,7,1,38.9529,169508.4385
i50037,8,1,76.4942,86413.297
i50038,8,1,74.645,97869.1106
i50039,8,1,22.2102,208068.4766
i50040,8,1,23.7168,205703.0441
i50041,8,1,80.3844,88164.9129
i50042,8,1,124.9992,66168.3011
i50043,8,1,85.4145,103475.3355
i50044,9,1,103.6395,88799.737
i50045,8,1,23.6925,209681.4804
i50046,8,1,21.384,218547.5133
i50048,8,1,6.8769,214825.8452
i50050,8,1,10.6677,222769.7891
i50051,8,1,8.505,220586.8902
i50052,8,1,31.2984,197870.2905
i50053,8,1,49.8393,124955.8791
i50054,8,1,12.2472,213930.5566
i50055,8,1,7.776,213260.3679
i50058,8,1,18.7978,219711.2598
i50059,8,1,11.907,214305.9835
i50060,8,1,13.8267,224696.9219
i50061,8,1,31.2741,185741.9897
i50062,8,1,40.4595,156271.3365
i50063,8,1,72.6084,100860.5442
i50064,8,1,16.1109,219393.8721
i50065,9,1,40.4595,155258.7886
i50066,9,1,50.8356,113299.4012
i50067,9,1,102.7404,74706.3072
i50068,9,1,70.5186,115262.8275
i50069,10,1,19.8531,220159.6123
i50070,9,1,45.7326,129968.9044
i50071,9,1,58.9275,120956.0489
i50072,10,1,49.2075,127806.6199
i50073,10,1,42.039,144387.3235
i50074,9,1,69.3765,100241.4567
i50075,9,1,47.5794,122868.79
i50076,9,1,37.5921,165662.8564
i50077,9,1,48.7944,129845.9197
i50078,9,1,38.9772,153850.3083
i50079,9,1,70.0282,104795.3102
i50080,9,1,89.4483,83094.9283
i50081,7,1,69.2144,99046.2508
i50082,6,1,48.0897,131254.4883
i50083,10,1,24.1542,208209.9678
i50084,10,1,18.3708,223069.873
i50085,10,1,70.0812,127057.2241
i50086,9,1,44.2017,194682.6506
i50087,7,1,104.5386,130215.1519
i50088,6,1,74.4309,114708.0724
i50089,8,1,78.1002,116450.1011
i50090,10,1,26.3412,210293.4786
i50091,10,1,34.3602,167901.4028
i50092,10,1,38.9772,168553.6984
i50093,8,1,10.0116,247671.1523
i50094,10,1,34.1172,180086.0878
i50095,9,1,23.4981,210351.4221
i50097,10,1,40.7025,144414.6784
i50098,9,1,37.2033,156138.1851
i50099,9,1,57.348,122077.4173
i50100,9,1,59.9724,128762.399
i50101,9,1,30.2049,183377.5244
i50102,9,1,20.5284,209661.9328
i50103,8,1,32.7564,186410.8172
i50104,8,1,29.5974,186736.6294
i50105,8,1,21.9672,207122.1499
i50106,8,1,46.7775,148624.143
i50107,8,1,49.9851,129292.8706
i50108,8,1,10.0359,224296.3604
i50110,8,1,6.075,219619.3433
i50111,8,1,23.814,231096.3986
i50112,8,1,21.0924,232036.6006
i50113,8,1,6.0264,226043.2865
i50169,10,1,86.1678,166807.9655
i50170,10,1,65.4156,156879.8289
i50171,10,1,95.8635,89715.8491
i50172,10,1,72.657,92914.7363
i50173,10,1,162.9072,131212.5839
i50174,10,1,134.0874,105597.5525
i50175,10,1,162.2997,86450.5967
i50176,10,1,164.4624,59785.7619
i50177,10,1,183.4511,27380.1224
i50178,10,1,171.4994,20427.3363
i50179,10,1,171.072,30261.9775
i50180,10,1,125.9202,40648.5645
i50181,10,1,46.2429,140628.6806
i50182,10,1,42.1119,143212.8558
i50183,10,1,70.6401,95728.9844
i50184,10,1,21.7971,206785.909
i50185,10,1,9.9144,214010.9243
i50186,10,1,28.1865,198298.2596
i50187,10,1,74.9169,104301.0401
i50188,10,1,7.4115,237425.0176
i50193,9,1,39.1716,187491.3316
i50194,8,1,59.2636,114143.2538
i50195,10,1,8.8695,262956.4023
i50203,10,1,265.2588,318800.955
i50204,10,1,280.5921,297211.4908
i50205,9,1,331.452,271359.9565
i50206,10,1,320.7114,256314.4564
i50207,9,1,349.5555,212531.1136
i50208,7,1,297.8451,71702.895
i50209,9,1,329.7024,184114.4661
i50210,10,1,196.0038,191369.2887
i50218,10,1,15.0174,386679.3541
i50219,10,1,46.7289,298964.6328
i50220,10,1,25.8552,377680.1929
i50221,10,1,222.2964,281100.8226
i50222,9,1,334.5138,128458.3975
i50223,8,1,346.9797,24457.3082
i50224,9,1,282.2445,13851.7
i50225,6,1,189.8802,29037.383
i50226,10,1,139.725,342284.6662
i50227,10,1,110.4435,437900.9757
i50228,10,1,24.8832,507817.2331
i50229,10,1,93.9924,479991.7306
i50230,9,1,132.3378,430549.6753
i50231,10,1,32.076,639550.8196
i50232,10,1,33.6312,647008.7918
i50233,10,1,208.6641,513899.4754
i50234,9,1,112.6305,551309.4648
i50235,8,1,244.1421,246577.5102
i50236,8,1,216.6831,161057.1006
i50237,6,1,86.5323,157521.8056
i50239,10,1,7.776,390908.5469
i50240,10,1,8.748,443553.1406
i50247,10,1,22.2345,507575.0621
i50248,10,1,109.7145,657328.844
i50249,10,1,162.5184,616386.9899
i50250,10,1,7.5816,404428.5625
i50251,10,1,194.4486,594007.1471
i50252,8,1,225.504,272426.9228
i50253,9,1,120.4551,488525.0662
i50254,8,1,139.6521,133072.2946
i50255,7,1,88.8165,137826.2101
i50256,10,1,90.8091,650106.0813
i50257,10,1,200.6694,587695.1269
i50258,10,1,130.6854,623587.2131
i50259,9,1,211.5072,300211.7985
i50260,8,1,217.0719,44198.0099
i50261,8,1,199.8675,67586.5113
i50262,7,1,144.0504,51549.3635
i50263,7,1,159.9669,34517.4039
i50264,9,1,235.9773,48372.4384
i50265,9,1,163.782,655911.5395
i50266,9,1,99.144,131450.9161
i50281,9,1,163.6848,148311.4203
i50282,10,1,103.6152,272237.1188
i50283,10,1,111.4641,245291.2961
i50284,10,1,150.4899,197106.3951
i50285,10,1,17.8605,370541.875
i50286,9,1,41.5287,232083.1446
i50287,10,1,118.4382,176042.2717
i50289,7,1,5.5647,281884.1562
i50290,10,1,67.9185,223652.5293
i50291,10,1,237.0465,139407.4028
i50292,10,1,184.923,164709.278
i50293,10,1,271.6011,167114.1842
i50294,10,1,169.2252,207811.6377
i50295,10,1,229.2705,213784.483
i50296,10,1,168.1803,251703.4802
i50297,9,1,160.2828,277565.4997
i50298,10,1,75.8646,364595.255
i50299,9,1,144.3906,310532.3932
i50300,9,1,257.3613,327417.4951
i50301,9,1,234.1062,355251.785
i50302,9,1,284.1885,373342.3635
i50303,8,1,290.7252,397474.7602
i50304,7,1,364.7673,381725.1968
i50305,7,1,334.1493,336802.1189
i50306,8,1,223.074,348875.5865
i50307,7,1,199.7703,326043.0796
i50308,7,1,281.8557,288746.5407
i50309,7,1,299.5947,260134.5747
i50310,6,1,279.8145,236929.5395
i50311,5,1,245.9646,215713.0352
i50312,5,1,230.5827,192002.7271
i50313,5,1,220.8384,167544.8396
i50314,5,1,215.1522,142935.9747
i50315,5,1,164.2437,77619.4377
i50316,4,1,253.1574,31161.6008
i50317,5,1,252.8901,66033.8131
i50318,5,1,270.6534,45462.9867
i50319,5,1,167.4027,61528.9262
i50320,5,1,268.9281,34695.1815
i50321,4,1,265.8906,72494.5581
i50322,3,1,267.7131,75493.7087
i50323,4,1,261.5166,121157.4216
i50324,4,1,248.4432,148207.8626
i50325,4,1,242.4411,174475.1492
i50326,5,1,170.8533,216687.3352
i50327,5,1,184.68,237578.3706
i50328,4,1,138.0483,192300.1032
i50329,4,1,173.6235,50814.503
i50330,3,1,175.5189,30555.263
i50331,3,1,174.0609,42801.5629
i50332,3,1,162.567,60965.8645
i50333,4,1,135.8856,49834.2324
i50334,4,1,62.4024,97195.1157
i50335,4,1,55.7685,110164.0988
i50336,4,1,89.0109,100157.0894
i50337,4,1,66.825,113551.5434
i50338,4,1,101.2095,77248.6207
i50339,3,1,103.1353,63759.8743
i50340,3,1,114.332,63192.1283
i50341,3,1,135.5619,46169.0228
i50342,4,1,105.1461,60707.3287
i50343,3,1,57.0807,120600.1979
i50344,2,1,82.6686,103035.1095
i50345,2,1,105.758,62670.6296
i50346,4,1,77.8565,121840.3799
i50347,4,1,84.321,127265.1509
i50353,6,1,6.4407,211294.4044
i50354,6,1,47.8708,127079.5378
i50355,5,1,52.125,136045.5814
i50356,5,1,45.6597,169006.286
i50357,4,1,192.6504,46364.8989
i50358,4,1,177.2685,48029.8246
i50359,6,1,154.7667,50714.0735
i50360,5,1,93.3849,93393.392
i50361,5,1,91.8297,95251.2117
i50362,6,1,76.302,94760.3322
i50363,6,1,69.741,112014.8846
i50364,6,1,75.9618,94436.3794
i50365,6,1,73.5075,107121.5268
i50366,6,1,51.4674,124013.399
i50367,6,1,84.9285,100593.9191
i50368,6,1,87.1884,83479.4928
i50369,6,1,56.4246,107791.7597
i50370,7,1,14.1912,211526.8638
i50371,7,1,55.647,117691.0864
i50372,7,1,48.2598,129227.7496
i50373,7,1,48.0411,136519.4991
i50374,7,1,55.9386,117523.2622
i50375,7,1,97.6131,67785.4675
i50376,7,1,110.4921,80095.0996
i50377,8,1,71.4177,98604.8892
i50378,7,1,62.1594,114034.7262
i50379,7,1,30.5451,183594.0349
i50380,7,1,60.2144,121483.6035
i50381,8,1,63.7576,111463.3973
i50382,7,1,108.3668,68442.9568
i50383,7,1,97.3378,71681.9215
i50384,8,1,68.5214,102621.5193
i50385,7,1,65.6343,104753.8639
i50386,7,1,66.3147,101518.8652
i50387,7,1,30.9096,176718.8355
i50388,8,1,27.2403,190140.6266
i50389,7,1,61.2603,126745.6176
i50390,8,1,29.8404,198905.2052
i50391,8,1,20.6064,243441.2781
i50392,8,1,12.3201,234217.0723
i50393,8,1,9.1854,228384.9473
i50394,8,1,8.748,223423.1836
i50395,8,1,54.6507,107027.0709
i50396,7,1,42.8681,150083.8427
i50397,8,1,73.8744,115754.6648
i50398,8,1,45.2952,139069.7273
i50399,7,1,52.974,120276.7074
i50400,7,1,55.6259,111054.0862
i50401,7,1,99.5326,71153.7706
i50402,7,1,64.6137,98454.9055
i50403,7,1,96.4953,80912.7671
i50404,7,1,58.6838,121696.4244
i50405,7,1,17.7876,227101.7617
i50406,7,1,90.2259,90346.4559
i50407,7,1,83.3733,124038.1728
i50408,8,1,136.2015,92300.0424
i50409,8,1,125.8577,82461.2709
i50410,7,1,116.4456,71824.2337
i50411,7,1,99.0468,85247.6148
i50412,8,1,50.0257,121533.0211
i50413,7,1,55.0225,121425.5347
i50414,7,1,44.0841,156861.1904
i50415,7,1,15.2118,223897.2109
i50416,8,1,58.2089,112514.557
i50417,8,1,75.3618,102882.4212
i50418,8,1,30.6666,194858.9648
i50419,8,1,35.5509,168260.7883
i50420,8,1,19.3428,216333.4951
i50421,8,1,56.7405,116057.9062
i50422,8,1,59.8995,121635.5332
i50423,9,1,47.4822,130270.8425
i50424,8,1,76.2291,95158.9742
i50425,8,1,40.2165,146440.6455
i50426,9,1,43.3269,153839.1003
i50427,8,1,53.5815,106923.0164
i50428,8,1,16.4025,213962.1797
i50430,9,1,20.1447,223038.4255
i50431,8,1,37.3734,170661.7749
i50432,8,1,50.1309,119854.7595
i50433,8,1,32.7564,183798.2645
i50434,8,1,19.5858,213978.6274
i50435,8,1,10.3032,225522.4805
i50438,9,1,9.3798,211197.6641
i50439,9,1,18.3222,212096.4836
i50440,10,1,20.9223,208436.9398
i50441,9,1,17.6904,215511.8424
i50442,9,1,30.618,183563.7792
i50443,9,1,95.4504,87061.1945
i50444,9,1,36.5229,169868.7876
i50445,9,1,36.5229,170003.3198
i50446,9,1,58.563,116900.903
i50447,9,1,53.6544,124857.519
i50448,8,1,43.4484,137706.7933
i50449,9,1,18.8082,224854.8945
i50450,10,1,42.282,141372.637
i50451,9,1,83.5677,87692.7542
i50452,9,1,105.705,64299.3334
i50453,9,1,32.0031,177653.253
i50454,9,1,28.6254,189598.9495
i50455,8,1,53.5815,119257.9668
i50456,9,1,40.2408,168967.3184
i50457,10,1,50.8842,124129.3306
i50458,10,1,27.4104,197001.5591
i50459,10,1,57.8048,108868.3815
i50460,10,1,64.3367,119070.2335
i50461,7,1,114.7689,76188.6353
i50462,8,1,69.012,118157.9663
i50463,10,1,46.4373,140238.2728
i50464,10,1,37.422,169048.8453
i50465,10,1,31.4928,214060.1581
i50466,6,1,80.433,133082.996
i50467,5,1,68.2587,142067.8629
i50468,7,1,103.032,101877.8954
i50469,8,1,60.6042,105163.9343
i50470,8,1,43.9344,132730.6908
i50471,8,1,17.1558,220908.1748
i50472,8,1,43.1082,149088.6115
i50473,9,1,23.4738,222539.5251
i50474,10,1,14.8959,225708.1803
i50475,10,1,7.0956,217720.6523
i50477,9,1,17.6904,227194.9264
i50478,9,1,34.9677,174794.1171
i50479,9,1,30.5937,179537.5677
i50480,8,1,30.3021,184642.0285
i50481,9,1,24.6645,212637.5029
i50482,9,1,18.9054,224377.7275
i50483,8,1,21.038,215757.9067
i50484,8,1,23.2794,204132.5058
i50485,8,1,18.225,225342.3408
i50486,8,1,69.2064,107919.8788
i50487,8,1,40.0464,155433.3199
i50488,8,1,22.7642,217628.8215
i50490,8,1,7.0956,231250.7344
i50491,8,1,18.6138,223340.249
i50492,8,1,6.075,224419.0113
i50549,10,1,108.3051,165484.0483
i50550,10,1,148.0842,159861.0774
i50551,10,1,96.9084,142431.3377
i50552,9,1,147.9627,27781.4723
i50553,10,1,207.3519,94826.536
i50554,10,1,123.4197,118263.81
i50555,10,1,174.2796,62732.0225
i50556,10,1,271.7226,38390.8534
i50557,10,1,310.6755,10864.3874
i50558,10,1,182.8818,19399.0955
i50559,10,1,213.7428,28198.1234
i50560,10,1,210.0047,27432.0731
i50561,10,1,182.2257,25669.1102
i50562,10,1,118.3167,55664.2813
i50563,10,1,40.6425,151686.4866
i50564,10,1,11.1651,218910.4613
i50565,10,1,28.674,195437.6103
i50566,10,1,113.7442,61303.9091
i50567,10,1,110.0061,73411.6334
i50568,10,1,11.8098,229959.1777
i50574,9,1,242.757,10786.2828
i50575,10,1,176.9283,229791.1926
i50576,9,1,94.1868,177920.5674
i50583,9,1,92.3886,318483.83
i50584,10,1,342.7029,285259.4899
i50585,10,1,340.3215,252012.3982
i50586,10,1,367.5132,229802.3388
i50587,8,1,305.8641,198290.5022
i50588,7,1,285.5736,53795.9419
i50589,10,1,331.6464,181407.7039
i50590,10,1,131.3658,242071.9476
i50597,10,1,179.0424,149459.2063
i50602,9,1,279.1827,176493.8739
i50603,9,1,324.6966,6774.0743
i50604,9,1,96.5196,307383.8526
i50605,7,1,117.6363,76794.7619
i50606,10,1,218.5056,351354.9544
i50607,10,1,104.3442,425201.511
i50608,10,1,92.3886,456551.1738
i50609,10,1,132.5565,441077.8398
i50610,10,1,194.2785,400654.251
i50611,10,1,15.309,305805.0391
i50612,10,1,15.5763,293089.0469
i50613,10,1,196.3683,502671.2826
i50614,9,1,225.1152,493815.6502
i50615,8,1,274.2012,172049.4424
i50616,9,1,213.8643,537340.648
i50617,8,1,65.7558,269243.0102
i50628,10,1,28.6254,519540.5091
i50629,10,1,31.3713,418468.5436
i50630,9,1,29.4273,331380.5705
i50631,9,1,137.4408,223223.5976
i50632,9,1,185.5305,541687.273
i50633,9,1,199.8918,518016.2911
i50634,9,1,267.0084,549159.9159
i50635,9,1,108.2565,529909.5229
i50636,10,1,220.1337,556517.625
i50637,10,1,143.1027,584924.8571
i50638,10,1,243.486,559472.5985
i50639,10,1,241.4691,564707.6554
i50640,9,1,216.7074,94899.4555
i50641,9,1,135.2781,111772.0354
i50642,9,1,136.3959,97109.5504
i50643,8,1,151.146,27182.2359
i50644,8,1,204.1686,42971.0174
i50645,9,1,210.7782,18022.1624
i50646,9,1,76.6179,162421.9874
i50660,9,1,58.4658,173097.5005
i50661,10,1,196.0767,258165.847
i50662,10,1,147.6711,255801.8454
i50663,10,1,228.3714,212233.2101
i50664,10,1,103.3722,250263.8197
i50665,10,1,24.2514,377392.2141
i50666,8,1,15.7464,291964.8984
i50667,9,1,212.6736,157986.2567
i50668,9,1,31.9059,260202.3397
i50670,10,1,89.3997,225207.9248
i50671,10,1,201.7872,167750.4066
i50672,10,1,137.6109,207923.4863
i50673,9,1,269.5356,186702.4062
i50674,9,1,241.7121,208341.1265
i50675,9,1,315.3411,217817.8319
i50676,9,1,287.8821,242349.6402
i50677,9,1,167.1354,288191.4331
i50678,9,1,130.8555,316880.7585
i50679,9,1,97.443,379235.1247
i50680,9,1,166.7223,357578.3653
i50681,9,1,140.8671,314659.405
i50682,9,1,155.4228,409760.507
i50683,8,1,113.3595,356620.7528
i50684,8,1,180.4518,414602.4823
i50685,8,1,128.5227,111603.2244
i50686,8,1,87.5529,108234.5457
i50687,8,1,69.4008,104238.8606
i50688,8,1,147.5496,324257.0787
i50689,7,1,192.3102,281454.3684
i50690,7,1,239.2578,247895.1697
i50691,6,1,256.8996,220183.096
i50692,5,1,223.2198,199826.9504
i50693,5,1,162.4941,168420.1476
i50694,5,1,197.316,155420.6792
i50695,5,1,201.8601,130994.3463
i50696,5,1,197.8506,16655.1658
i50697,5,1,198.3852,14942.9093
i50698,5,1,177.2685,87406.1566
i50699,6,1,148.6674,94992.1015
i50700,4,1,269.0496,35379.7374
i50701,4,1,297.8451,57601.1997
i50702,5,1,286.9587,106044.7624
i50703,4,1,258.8679,132174.4535
i50704,5,1,262.4886,155011.6655
i50705,6,1,185.6763,193148.9987
i50706,5,1,172.7244,222565.3955
i50707,5,1,179.2125,245228.15
i50708,5,1,155.2284,279390.8624
i50709,5,1,194.4729,290517.6456
i50710,5,1,211.7745,106619.0933
i50711,4,1,220.5711,81172.9433
i50712,4,1,165.7746,72708.6745
i50713,4,1,110.565,82364.8675
i50714,4,1,88.1847,82976.916
i50715,4,1,76.1805,103373.9582
i50716,4,1,65.4399,135122.3909
i50717,4,1,124.1973,52195.6429
i50718,4,1,131.0742,78815.334
i50719,4,1,80.0121,148795.0515
i50720,3,1,136.5417,62972.0838
i50721,4,1,109.0098,78493.5355
i50722,4,1,114.1857,64989.4471
i50723,4,1,81.5508,102118.3526
i50724,3,1,96.228,97274.1138
i50725,2,1,101.9385,67121.1173
i50726,4,1,88.8651,81760.3901
i50727,4,1,84.8264,86119.379
i50736,4,1,16.2567,233335.6295
i50737,4,1,234.0576,14028.9716
i50738,5,1,157.9257,33657.2171
i50739,6,1,100.1646,72728.7982
i50740,5,1,67.554,112743.3047
i50741,5,1,108.2808,71129.309
i50742,6,1,85.4388,85394.7386
i50743,6,1,77.4684,102722.3041
i50744,6,1,69.0606,102051.7105
i50745,6,1,71.5149,111566.5163
i50746,6,1,73.3131,95204.3233
i50747,6,1,140.211,44620.9149
i50748,6,1,82.1097,93328.9439
i50749,6,1,37.3734,159287.2036
i50750,7,1,46.0891,143686.0483
i50751,7,1,27.8964,199255.7037
i50752,7,1,56.3031,129137.1476
i50753,8,1,25.0776,197095.9889
i50754,8,1,17.6175,214908.4712
i50755,8,1,72.2925,102992.2013
i50756,8,1,93.4578,89591.5414
i50757,7,1,86.1192,77241.0953
i50758,8,1,19.1484,232287.7383
i50759,8,1,59.1219,115679.5003
i50760,8,1,133.407,49838.3505
i50761,8,1,81.648,88362.7404
i50762,7,1,126.3722,69207.8834
i50763,7,1,134.0347,44200.3677
i50764,8,1,89.3275,87778.5934
i50765,7,1,73.2869,100116.7905
i50766,7,1,48.7458,144133.6579
i50767,7,1,45.5139,149645.5786
i50768,7,1,38.394,170109.8065
i50769,7,1,40.5081,152496.1686
i50770,8,1,131.0013,54233.1266
i50771,8,1,153.2844,52676.6134
i50772,8,1,49.4505,158131.2405
i50773,8,1,15.2118,242191.3672
i50774,8,1,21.4326,213393.9606
i50775,9,1,47.9439,125634.6501
i50776,8,1,72.1953,102620.7617
i50777,8,1,76.4721,98661.2617
i50778,8,1,68.0886,105242.7654
i50779,7,1,90.7605,78231.8035
i50780,7,1,60.9405,107812.7816
i50781,7,1,101.6712,73804.406
i50782,7,1,54.7722,119799.3686
i50783,7,1,86.022,101314.8569
i50784,7,1,81.8181,80772.8726
i50785,7,1,21.8547,220520.5753
i50786,7,1,74.3337,105862.8672
i50787,7,1,98.9253,80137.5119
i50788,7,1,58.0041,150214.2471
i50789,7,1,87.9718,94976.4628
i50790,7,1,66.0717,104147.8384
i50791,8,1,95.4261,91975.6676
i50792,8,1,72.414,103091.4081
i50793,7,1,62.6957,115313.0974
i50794,7,1,14.5557,228312.7402
i50796,8,1,5.8806,216166.0586
i50797,8,1,19.3914,216019.71
i50798,8,1,28.6983,197051.9204
i50799,8,1,42.2334,140478.6255
i50800,8,1,19.1241,211161.5133
i50801,8,1,19.3428,212186.6313
i50802,8,1,118.341,67664.3067
i50803,8,1,103.8582,68818.6002
i50804,8,1,57.8826,117047.2281
i50805,8,1,7.4601,219215.9619
i50806,8,1,45.6111,134645.0248
i50807,9,1,86.1921,87846.8909
i50808,9,1,43.011,147962.4995
i50809,8,1,128.8872,42298.8045
i50810,8,1,20.7036,209616.354
i50811,8,1,23.5953,218034.5437
i50812,8,1,32.5377,185205.6693
i50813,8,1,47.5065,138191.0428
i50814,8,1,23.7897,211964.2464
i50815,8,1,21.5298,216099.456
i50816,8,1,6.9984,215984.6958
i50817,9,1,7.9461,221054.6851
i50818,8,1,19.5372,218999.3135
i50820,9,1,20.169,229409.4139
i50821,9,1,30.7152,183894.963
i50822,8,1,50.301,123149.0484
i50823,8,1,84.0537,80604.8385
i50824,9,1,30.9339,188135.4215
i50825,9,1,60.9444,116386.3285
i50826,8,1,94.3569,76700.3814
i50827,9,1,79.1694,101262.7789
i50828,9,1,42.4764,136737.8125
i50829,9,1,44.8092,141693.4947
i50830,10,1,12.5388,213821.854
i50831,10,1,47.2878,137011.264
i50832,9,1,44.8578,134818.4411
i50833,9,1,13.2192,218011.8311
i50834,10,1,18.4437,220303.0098
i50835,10,1,46.3158,150653.2852
i50836,10,1,57.0032,149686.5711
i50837,9,1,53.0469,129315.302
i50838,9,1,71.8551,98395.7464
i50839,9,1,117.3447,49414.3841
i50840,8,1,82.2798,98756.1205
i50841,6,1,93.9951,101219.1847
i50842,9,1,42.2334,152963.7524
i50843,9,1,22.1859,210519.7749
i50844,10,1,42.1119,149767.4437
i50845,8,1,32.9265,195957.092
i50846,2,1,102.0843,84215.321
i50847,7,1,63.1071,121579.4963
i50848,7,1,72.7785,107953.3389
i50849,7,1,56.0358,116753.1715
i50851,7,1,13.851,210458.4316
i50852,8,1,21.6756,220309.2817
i50853,10,1,18.8325,228281.5312
i50854,10,1,19.3428,223854.4189
i50855,10,1,24.0327,213709.1443
i50856,9,1,29.646,193068.4342
i50857,9,1,22.7205,215313.7673
i50858,9,1,42.5979,155231.5845
i50859,9,1,30.6909,179647.7842
i50860,8,1,32.4162,170235.0663
i50861,8,1,45.5625,148417.9674
i50862,8,1,25.412,211710.1172
i50863,8,1,42.3736,153326.4388
i50864,8,1,19.8288,215691.4082
i50865,8,1,14.4585,213966.9176
i50866,8,1,59.0247,123112.2034
i50867,8,1,64.6081,114873.8294
i50868,8,1,50.2038,123859.4971
i50869,8,1,12.9276,223473.2808
i50870,8,1,9.0882,222706.584
i50871,8,1,29.6703,206013.8933
i50872,8,1,18.3708,219577.3828
i50873,8,1,7.7517,219092.3164
i50874,8,1,6.1479,230721.6367
i50928,9,1,6.4881,272884.0703
i50929,10,1,95.0859,126132.6347
i50930,10,1,110.4678,161597.0119
i50931,10,1,102.2301,156393.146
i50932,10,1,152.4096,46030.7454
i50933,10,1,105.5835,83659.7706
i50934,10,1,119.6289,99719.7116
i50935,10,1,105.8508,94320.6918
i50936,10,1,189.1269,32407.9924
i50937,10,1,235.8072,11057.2068
i50938,10,1,161.4492,28185.0195
i50939,10,1,230.1939,16969.5424
i50940,10,1,343.4805,25758.3788
i50941,10,1,294.6861,12672.6735
i50942,10,1,87.7959,71685.2524
i50943,10,1,96.3104,69084.3306
i50944,10,1,56.9349,111605.7835
i50945,10,1,40.4109,150294.8442
i50946,10,1,73.7675,100815.6089
i50947,10,1,139.0203,54365.6864
i50948,10,1,21.9915,220363.5296
i50954,10,1,231.4621,26606.3853
i50955,10,1,179.3097,207212.3161
i50956,10,1,76.788,184309.5741
i50957,9,1,10.8621,299637.4844
i50964,10,1,175.689,290440.9853
i50965,10,1,282.4146,242393.7196
i50966,9,1,316.0215,202183.3167
i50967,7,1,335.6316,9866.2104
i50968,7,1,338.9364,22487.8239
i50969,9,1,305.7912,144424.345
i50970,10,1,42.3063,278221.5914
i50977,10,1,229.5135,98297.1182
i50981,8,1,32.8779,202505.7247
i50982,9,1,168.3504,182038.5806
i50983,9,1,37.7865,262814.394
i50984,10,1,42.282,419371.8308
i50985,7,1,28.9899,194400.9695
i50986,10,1,198.9198,336630.8178
i50987,10,1,94.5999,417211.5342
i50988,10,1,259.1838,369290.5676
i50989,10,1,244.458,358595.7642
i50990,9,1,169.8084,391680.1799
i50991,10,1,25.1748,244137.8942
i50992,9,1,151.7292,142005.3819
i50993,9,1,101.7927,363912.7894
i50994,9,1,282.1959,452710.6659
i50995,9,1,330.6744,489563.8194
i50996,10,1,21.7728,384089.5542
i51008,10,1,78.489,519566.7308
i51009,10,1,229.8294,548093.1619
i51010,9,1,297.1647,215304.2384
i51011,9,1,261.6381,476036.5244
i51012,10,1,222.0777,533210.894
i51013,9,1,51.0786,209427.45
i51014,9,1,167.9373,543728.6365
i51015,10,1,98.8038,587783.3073
i51016,10,1,190.6821,536744.6534
i51017,10,1,208.8342,534431.3817
i51018,10,1,260.3259,531299.2022
i51019,10,1,225.5769,541238.1282
i51020,9,1,154.6209,258468.6486
i51021,8,1,20.3148,233718.9611
i51022,9,1,109.2528,229700.0601
i51023,9,1,142.5195,85198.0384
i51024,8,1,171.801,37675.6714
i51025,9,1,183.6108,20551.9569
i51026,9,1,18.7596,278934.6875
i51036,10,1,8.0676,260976.6588
i51038,10,1,13.6809,229260.9062
i51039,10,1,45.9027,359031.3087
i51040,10,1,185.1174,298827.3289
i51041,10,1,78.003,351302.7865
i51042,10,1,82.8873,326640.834
i51043,10,1,239.7438,229854.0807
i51044,10,1,239.5494,213319.8975
i51045,10,1,12.0285,372934.4166
i51047,9,1,123.5898,222664.5981
i51048,10,1,142.4466,204507.3596
i51049,10,1,51.6132,288140.8436
i51050,10,1,50.4954,293035.153
i51051,10,1,104.1498,243664.4717
i51052,10,1,243.0243,197230.6674
i51053,9,1,249.3666,210275.3654
i51054,9,1,269.6571,223740.1193
i51055,9,1,311.769,235808.5784
i51056,9,1,290.3121,258276.1796
i51057,9,1,240.0597,285476.351
i51058,9,1,267.6888,303228.8226
i51059,9,1,88.938,401200.329
i51060,9,1,60.8472,100285.5973
i51061,8,1,206.4771,379477.0009
i51062,8,1,255.5145,396486.177
i51063,8,1,227.4237,424231.3212
i51064,8,1,249.804,405714.9102
i51065,8,1,252.0396,379811.7508
i51066,8,1,259.3053,353319.7953
i51067,7,1,153.707,351429.8395
i51068,7,1,226.7013,307132.585
i51069,7,1,187.4502,290614.7835
i51070,8,1,137.0763,201518.3442
i51071,7,1,191.8485,239903.396
i51072,6,1,285.8166,201372.1122
i51073,6,1,154.6209,206426.0861
i51074,5,1,219.8178,165000.0578
i51075,5,1,205.1649,54650.6943
i51076,5,1,173.8908,66122.9197
i51077,5,1,162.7614,56587.077
i51078,5,1,83.4462,109079.8194
i51079,5,1,96.5439,84493.9694
