,,,wsc1,wsc2,wsc3,wsc4,wsc5
101,class2,wind-ons,12,1.44,124.2,86.7,2433.3
101,class3,wind-ons,41.52,1593.84,2905.56,3378.96,1585.32
101,class4,wind-ons,16.56,2192.46,3782.34,2289.9,2015.76
101,class5,wind-ons,2393.7,2431.68,4385.22,1546.92,1321.08
101,class6,wind-ons,2.4,249.48,1.14,898.98,317.28
102,class1,wind-ons,27.18,62.82,19.56,24,143.64
102,class2,wind-ons,59.76,94.56,385.32,356.88,298.5
102,class3,wind-ons,70.14,866.82,2464.56,868.86,1714.14
102,class4,wind-ons,131.52,1315.74,2672.64,3924,54.18
102,class5,wind-ons,69,1636.98,3100.38,5189.4,5088.06
102,class6,wind-ons,32.4,18,52.02,204.12,158.88
103,class4,wind-ons,11.28,6.72,23.52,158.34,0
103,class5,wind-ons,25.2,954.9,2255.94,6170.7,1573.14
103,class6,wind-ons,9.96,6.78,5.64,1.32,993.3
104,class1,wind-ons,22.38,40.08,48.96,21.72,652.98
104,class2,wind-ons,12.18,0.36,6.24,28.86,851.64
104,class3,wind-ons,21.48,1609.26,2374.08,1985.34,1108.26
104,class4,wind-ons,1524.54,3384.18,4225.86,6865.2,2461.56
104,class5,wind-ons,2.76,3.3,9033,9419.16,7880.64
104,class6,wind-ons,1.8,403.74,2362.98,291,69.6
104,class7,wind-ons,12.6,19.92,9.12,0,0
105,class1,wind-ons,56.4,47.64,90.12,20.28,954.36
105,class2,wind-ons,173.16,144.6,665.46,159.6,454.44
105,class3,wind-ons,38.34,47.64,1291.68,1717.2,2999.82
105,class4,wind-ons,910.98,2566.14,4587.66,7013.76,3780.42
105,class5,wind-ons,971.1,5187.48,6076.44,7162.14,5242.74
105,class6,wind-ons,581.52,3382.44,1758,2148.42,2525.1
105,class7,wind-ons,85.68,122.04,135.36,202.2,316.5
105,class8,wind-ons,0.12,0.42,2.46,2.82,3.6
106,class1,wind-ons,15.96,8.46,1.38,7.62,4.68
106,class2,wind-ons,0.12,269.34,0,0,0
106,class3,wind-ons,83.52,206.58,461.58,619.44,373.38
106,class4,wind-ons,2715.9,1906.14,2049.36,1922.64,3636.18
106,class5,wind-ons,2.16,4043.04,5779.62,4385.22,4399.86
106,class6,wind-ons,1.86,2.76,961.14,790.02,1266.96
106,class7,wind-ons,0.72,100.2,15.24,42,3.24
107,class1,wind-ons,10.56,0.96,6.12,0.12,67.14
107,class2,wind-ons,0.84,8.16,11.64,44.4,0
107,class3,wind-ons,5.64,444.3,254.76,92.46,637.2
107,class4,wind-ons,5.52,7.8,4.44,1612.08,3554.34
107,class5,wind-ons,8.28,3681.9,3836.4,3133.44,2364.9
107,class6,wind-ons,3.06,3537.24,2939.58,1026.06,500.22
107,class7,wind-ons,0.12,0.3,328.2,636.66,129.9
108,class1,wind-ons,16.32,33.12,10.86,37.62,705
108,class2,wind-ons,4.44,95.76,663.96,571.38,103.08
108,class3,wind-ons,24.24,804.6,705.3,1698.06,1769.16
108,class4,wind-ons,0.84,1840.74,1899.66,3216.06,3029.88
108,class5,wind-ons,0.84,2313.48,3247.38,3083.4,3705.06
108,class6,wind-ons,1.68,1144.92,778.08,710.76,70.02
108,class7,wind-ons,1.08,51.78,87.84,14.4,38.4
109,class1,wind-ons,10.8,6.96,41.28,643.44,209.64
109,class2,wind-ons,17.16,3.36,13.92,210.12,537.78
109,class3,wind-ons,11.16,1207.5,1285.32,665.58,1484.64
109,class4,wind-ons,25.62,632.1,2678.52,2608.02,4254.36
109,class5,wind-ons,1119.84,4740.6,4319.1,5954.58,9809.34
109,class6,wind-ons,3,0,0,0,0
110,class1,wind-ons,9.6,18.84,47.4,58.32,764.88
110,class2,wind-ons,99,285.48,352.92,304.08,106.32
110,class3,wind-ons,36.96,722.28,1079.58,1761.18,2002.32
110,class4,wind-ons,952.86,3167.52,2286.48,910.32,3215.04
110,class5,wind-ons,4996.56,4667.22,4735.5,2312.88,3143.46
110,class6,wind-ons,0.12,71.7,744.3,254.46,313.02
110,class7,wind-ons,0.12,10.2,3,1.56,0
111,class1,wind-ons,13.32,30.72,40.26,48.06,36.3
111,class2,wind-ons,1.32,194.7,408.54,332.94,0
111,class3,wind-ons,9.3,6.42,4.92,1390.98,140.34
111,class4,wind-ons,27.6,947.04,1918.26,1038.3,663.72
111,class5,wind-ons,2.4,1550.64,2101.26,3475.86,2056.14
111,class6,wind-ons,30.54,123.18,696.78,40.98,468.48
111,class7,wind-ons,0.6,35.4,32.64,100.92,4.08
112,class1,wind-ons,73.2,43.68,916.86,778.44,726.3
112,class2,wind-ons,31.08,244.26,1216.68,468.84,93.78
112,class3,wind-ons,43.86,808.08,2580.12,1123.5,958.98
112,class4,wind-ons,788.28,1795.14,2474.16,1525.44,1993.5
112,class5,wind-ons,343.68,468.96,1137.84,2414.58,249.96
112,class6,wind-ons,0.48,0.18,14.82,45.42,0
113,class1,wind-ons,19.44,44.76,28.68,157.68,216.9
113,class2,wind-ons,27.24,479.52,720.42,710.58,952.26
113,class3,wind-ons,323.16,1721.46,1881.06,370.44,1233.66
113,class4,wind-ons,30.54,664.5,1749.12,4684.56,4214.46
113,class5,wind-ons,18.42,25.86,674.82,1316.46,1410.54
113,class6,wind-ons,9.06,8.58,13.2,4.62,41.04
114,class1,wind-ons,39.3,72.3,3,223.68,344.82
114,class2,wind-ons,3.84,0.72,35.46,955.14,32.58
114,class3,wind-ons,74.82,359.1,1147.26,3520.14,1797
114,class4,wind-ons,747.78,3288.54,5399.22,8304.54,2314.38
114,class5,wind-ons,1157.4,5163.96,4831.92,6575.16,9124.62
114,class6,wind-ons,1375.38,1379.58,1610.1,1965.6,497.1
114,class7,wind-ons,4.68,172.62,517.44,504.72,510.96
115,class1,wind-ons,10.98,24,42.96,246.72,470.52
115,class2,wind-ons,2.28,38.88,747.12,429.9,190.68
115,class3,wind-ons,168.42,974.28,1359.18,2240.64,248.04
115,class4,wind-ons,728.64,3143.88,5710.08,4668.78,2923.26
115,class5,wind-ons,5247.12,9695.46,7172.1,3468.96,7268.28
115,class6,wind-ons,21.84,827.04,1105.62,871.86,1418.88
115,class7,wind-ons,7.56,27.24,0,0,0
116,class1,wind-ons,91.02,298.26,1299.9,2418.84,743.94
116,class2,wind-ons,17.4,1175.94,2098.38,3710.1,1592.28
116,class3,wind-ons,62.28,3413.4,7085.64,9316.02,5100.96
116,class4,wind-ons,581.28,7091.82,15347.94,16354.2,5611.44
116,class5,wind-ons,670.86,8101.8,11832.6,11619.12,3356.4
116,class6,wind-ons,14.82,432.36,1689.24,838.32,282.84
116,class7,wind-ons,0.6,0.18,21.36,54.24,98.7
117,class1,wind-ons,0.24,10.56,4.92,3.6,179.22
117,class2,wind-ons,184.98,844.14,3250.14,3695.4,479.04
117,class3,wind-ons,404.64,416.1,4407,7186.68,2729.7
117,class4,wind-ons,2030.22,12311.76,10490.22,7111.56,7158.06
117,class5,wind-ons,1702.92,4689.96,10961.82,12655.86,27234.48
117,class6,wind-ons,580.98,384.24,1000.32,2123.82,4035.3
117,class7,wind-ons,1.38,0.06,3.96,0,0
118,class1,wind-ons,71.58,181.2,507.3,1783.8,1396.26
118,class2,wind-ons,50.16,1412.28,2321.1,1352.76,2238.9
118,class3,wind-ons,88.26,2023.44,3170.64,2650.8,2279.82
118,class4,wind-ons,475.08,2040.84,2200.56,3871.86,6612
118,class5,wind-ons,2223.24,2670.42,3853.14,3463.86,2425.86
118,class6,wind-ons,71.58,305.04,421.14,880.74,791.28
118,class7,wind-ons,1.56,3.6,15.24,0,0
119,class2,wind-ons,26.28,69.72,0,0,0
119,class3,wind-ons,8.28,18.36,47.4,87.54,476.4
119,class4,wind-ons,80.76,1012.68,1002.84,2070.66,158.7
119,class5,wind-ons,242.76,2427.18,3357.66,6630.3,3387.42
119,class6,wind-ons,320.16,977.28,3179.04,4513.08,4057.56
119,class7,wind-ons,37.98,68.82,147.54,327.54,630.78
120,class3,wind-ons,0.06,16.32,0,0,0
120,class5,wind-ons,90.66,469.86,4333.02,4994.34,2296.14
120,class6,wind-ons,1195.02,3477.54,7658.76,5574.54,2041.8
120,class7,wind-ons,373.08,3037.38,2149.38,997.02,851.94
120,class8,wind-ons,0.66,157.08,33,46.86,113.16
121,class5,wind-ons,114.78,107.04,3366.54,3970.26,5064
121,class6,wind-ons,43.86,110.64,64.68,2371.8,2515.8
121,class7,wind-ons,23.16,21.6,973.08,772.56,217.38
122,class1,wind-ons,21,61.08,50.82,0,0
122,class2,wind-ons,193.56,0,0,0,0
122,class3,wind-ons,264.06,486.54,226.5,148.74,0
122,class4,wind-ons,29.28,546.66,192.42,191.22,50.88
122,class5,wind-ons,36.06,578.04,2782.14,4762.14,1540.68
122,class6,wind-ons,15.72,100.74,1589.52,2608.32,244.98
122,class7,wind-ons,10.02,10.26,6.84,5.88,16.98
123,class1,wind-ons,1.08,180.42,94.56,319.32,609.12
123,class2,wind-ons,48.6,1629.9,1885.08,1068.24,3235.98
123,class3,wind-ons,588.66,1136.22,1054.02,1064.7,1285.98
123,class4,wind-ons,633.24,21.42,204.24,208.8,791.64
123,class5,wind-ons,12,0.48,4.08,181.38,87.54
124,class5,wind-ons,2.34,0.66,88.68,119.76,874.5
124,class6,wind-ons,54.66,122.4,1313.7,2173.56,2165.58
124,class7,wind-ons,157.32,126.06,1227.24,3609.18,3383.88
124,class8,wind-ons,23.28,299.94,479.94,503.64,132.6
125,class3,wind-ons,3.12,47.76,0,0,0
125,class4,wind-ons,5.52,52.8,102.12,0,0
125,class5,wind-ons,0.24,6.12,98.28,0,0
125,class6,wind-ons,66.6,1.56,15.24,11.46,24.24
125,class7,wind-ons,307.86,132.24,217.8,185.82,584.16
125,class8,wind-ofs,223.2,0,0,0,0
125,class8,wind-ons,133.08,65.1,711.3,1342.44,651.36
125,class9,wind-ons,0.66,0.84,0.42,13.44,1.8
126,class5,wind-ons,142.5,0,0,0,0
126,class6,wind-ons,18.24,43.68,85.74,338.7,1262.64
126,class7,wind-ons,216.66,605.7,2259.9,1798.08,124.5
126,class8,wind-ons,21.48,28.14,209.64,201.66,179.7
126,class9,wind-ons,0.66,0.36,19.02,15.3,0
127,class5,wind-ons,1.44,3.84,21.24,20.4,0
127,class6,wind-ons,89.76,78.54,55.92,191.64,2084.1
127,class7,wind-ons,9.72,25.74,99.66,58.08,447.84
128,class3,wind-ons,7.44,74.4,0,0,0
128,class4,wind-ons,95.7,97.92,439.62,1354.02,127.2
128,class5,wind-ons,107.28,1828.26,1399.92,3554.94,1240.62
128,class6,wind-ons,768.3,1822.14,1668.3,2652.3,1843.5
128,class7,wind-ons,73.2,249.78,651.12,831.42,684.12
128,class8,wind-ons,39.42,46.8,101.64,49.98,123.36
128,class9,wind-ons,0.36,3.96,0.42,5.46,13.68
129,class4,wind-ofs,223.2,0,0,0,0
129,class6,wind-ons,5.94,0.42,1.02,1.44,0.36
129,class7,wind-ons,7.2,47.1,124.56,129.84,987.18
129,class8,wind-ofs,820.8,669.6,446.4,1177.2,669.6
129,class8,wind-ons,13.32,556.74,817.68,1344.24,823.44
129,class9,wind-ons,0.36,1.8,37.26,9.84,67.68
130,class6,wind-ons,79.26,233.28,648.3,1959.3,510.54
130,class7,wind-ons,1635.06,3609.84,3620.88,6545.1,3911.28
130,class8,wind-ons,1076.28,2517.84,2229.18,1883.94,559.8
130,class9,wind-ons,3.24,1.5,4.5,14.4,0
131,class6,wind-ons,1.26,7.38,8.7,12.6,20.52
131,class7,wind-ons,19.38,15.3,1482.42,1803.96,976.44
131,class8,wind-ons,2.34,530.22,1175.1,339.84,705.66
131,class9,wind-ons,4.38,0.6,138.96,92.1,109.32
132,class1,wind-ons,7.2,26.46,61.26,15,4.68
132,class2,wind-ons,968.28,1599.48,2309.04,4593.6,236.28
132,class3,wind-ons,1223.16,2369.4,3662.94,5381.64,5837.76
132,class4,wind-ons,742.26,3072.9,3911.7,5602.8,5385.9
132,class5,wind-ons,586.08,1593.96,7633.92,7966.8,4441.56
132,class6,wind-ons,4.68,60.66,31.74,237.18,304.86
132,class7,wind-ons,0.12,6.66,21.66,0,0
133,class4,wind-ons,6.6,0,0,0,0
133,class5,wind-ons,790.62,536.7,2482.62,3192.72,751.2
133,class6,wind-ons,607.74,1141.38,1833.9,1370.34,1420.2
134,class1,wind-ons,11.76,1.08,0.72,12.84,33.12
134,class2,wind-ons,23.88,862.38,1377.36,735.84,356.04
134,class3,wind-ons,66.18,1054.38,1947.72,3401.28,1139.22
134,class4,wind-ons,50.34,262.98,2402.1,4940.04,3709.08
134,class5,wind-ons,102.18,1116.54,6221.88,7963.2,3243.78
134,class6,wind-ons,74.46,148.38,1632.12,732.66,1599.6
135,class1,wind-ons,1.92,0.24,21.48,1070.16,19.08
135,class2,wind-ons,2231.16,7939.26,5236.98,2055.48,1105.56
135,class3,wind-ons,291.6,4093.92,7427.4,9446.94,11986.8
135,class4,wind-ons,3481.14,18650.22,18471.48,10300.98,4757.94
135,class5,wind-ons,196.26,5156.64,8991.72,7467.66,15033.12
135,class6,wind-ons,27.3,943.74,279.18,810.36,170.76
136,class1,wind-ons,387.06,6034.5,3340.08,1633.38,1022.34
136,class2,wind-ons,43.68,3963.84,8430.72,10079.34,5043.3
136,class3,wind-ons,90.24,6215.76,2783.88,3546.48,6780
136,class4,wind-ons,37.74,6530.04,2884.08,3588.48,4365
136,class5,wind-ons,599.94,2666.22,3748.2,3300.72,6694.68
136,class6,wind-ons,0.72,600.6,518.04,106.98,865.2
137,class1,wind-ons,1.92,10.92,34.32,80.46,693.6
137,class2,wind-ons,39.24,361.68,573.3,1482.18,987.96
137,class3,wind-ons,143.82,1011.9,2371.02,2010.24,1452.24
137,class4,wind-ons,35.22,3168.36,5237.7,5721.84,4527.3
137,class5,wind-ons,131.28,2744.16,10837.68,11421.48,11236.86
137,class6,wind-ons,22.38,13.8,1771.56,2688.42,348.12
138,class1,wind-ons,30.12,83.64,28.68,437.7,336.6
138,class2,wind-ons,64.8,1296.78,364.26,1173.9,609.48
138,class3,wind-ons,174.48,5991.18,993.78,1506.18,1279.14
138,class4,wind-ons,157.38,719.1,2936.34,4326.24,5965.44
138,class5,wind-ons,44.76,2193.54,3470.58,2705.46,2379.78
138,class6,wind-ons,29.7,0,0,0,0
139,class1,wind-ons,0.48,19.08,7.92,0,0
139,class2,wind-ons,8.04,257.16,597,538.08,337.44
139,class3,wind-ons,56.64,1579.62,2343.6,556.86,608.28
139,class4,wind-ons,220.56,991.02,1681.14,1210.68,2277.96
139,class5,wind-ons,69.9,279.36,1066.38,4676.94,7434
139,class6,wind-ons,45.06,0,0,0,0
140,class1,wind-ons,9.12,0.12,0.12,0,0
140,class2,wind-ons,8.4,155.1,53.52,69.3,333.3
140,class3,wind-ons,136.68,87.06,323.16,124.2,2125.74
140,class4,wind-ons,54.12,1071.84,434.16,2056.68,3992.94
140,class5,wind-ons,398.52,5338.2,2472.18,4581.54,5223.3
140,class6,wind-ons,134.52,392.88,2056.86,6561.6,1906.62
140,class7,wind-ons,3.18,13.86,76.32,51.12,0
141,class1,wind-ons,5.4,0.12,22.8,1.2,27.96
141,class2,wind-ons,12.66,130.08,47.88,913.38,85.56
141,class3,wind-ons,353.82,3251.82,30.42,155.4,413.4
141,class4,wind-ons,100.08,2164.62,2093.52,740.1,2158.2
141,class5,wind-ons,724.32,3366.54,2862.06,3463.2,5527.08
141,class6,wind-ons,805.2,630.12,972.18,2044.38,2129.28
141,class7,wind-ons,19.86,8.1,645.72,137.64,304.44
142,class4,wind-ons,2.28,0,0,0,0
142,class5,wind-ons,280.86,246.42,489.96,1460.7,1195.32
142,class6,wind-ons,68.16,31.44,1014.42,4494,1060.02
142,class7,wind-ons,55.44,813.66,417.06,206.04,183.18
143,class4,wind-ons,8.04,21,2.64,12.72,0
143,class5,wind-ons,313.8,2752.62,1766.94,4323.66,2571.96
143,class6,wind-ons,171.36,2925.24,8389.14,8162.1,3420.18
143,class7,wind-ons,34.26,24.24,94.98,988.68,693.9
144,class3,wind-ons,41.04,0,0,0,0
144,class4,wind-ons,2.88,0.12,10.44,294.6,0
144,class5,wind-ons,238.62,143.4,434.88,2072.22,2760.3
144,class6,wind-ons,475.74,5097.96,8747.58,14728.8,11587.44
144,class7,wind-ons,91.5,1835.82,6166.14,8596.68,8133.96
145,class5,wind-ons,3.36,7.68,0.96,1.08,25.14
145,class6,wind-ons,14.64,69.78,495.72,237.42,805.44
145,class7,wind-ons,101.58,396.06,78.42,318.78,1286.88
146,class5,wind-ons,5.22,0.12,2.28,12.12,0
146,class6,wind-ons,92.46,522.36,2892.36,1237.38,1282.14
146,class7,wind-ons,69.54,1053.78,2857.8,2943,4063.92
146,class8,wind-ons,13.56,58.8,172.32,301.08,482.52
147,class10,wind-ons,1.32,6.24,34.08,50.76,155.82
147,class5,wind-ons,4.56,4.5,0.36,0.6,15.06
147,class6,wind-ons,271.62,182.22,1558.5,3267.96,4656.3
147,class7,wind-ons,692.46,2340.3,3380.34,3752.22,5540.58
147,class8,wind-ons,32.28,148.92,1590.48,2020.98,2321.88
147,class9,wind-ons,17.52,535.2,1112.1,2211.6,929.76
148,class1,wind-ons,16.86,39.96,110.7,82.5,1458.54
148,class2,wind-ons,4.08,0.36,36.6,647.88,223.02
148,class3,wind-ons,5.64,3.18,2533.8,1267.98,44.16
148,class4,wind-ons,602.7,373.74,1171.8,1425.66,995.64
148,class5,wind-ons,5421.54,14044.68,7916.04,4859.82,6936.9
148,class6,wind-ons,3890.94,9996.84,12833.04,15495.48,3046.32
148,class7,wind-ons,794.16,4320.24,14389.32,14800.74,6082.32
148,class8,wind-ons,2.76,79.26,1.32,201.48,29.76
149,class1,wind-ons,6,15.72,528.6,446.4,1021.38
149,class2,wind-ons,6.96,42.84,1443.12,1202.58,358.38
149,class3,wind-ons,8.04,2103.18,2046.54,3469.32,2468.64
149,class4,wind-ons,46.68,36.18,3212.22,2570.52,2536.5
149,class5,wind-ons,214.68,2506.5,10363.2,14198.4,10254.42
149,class6,wind-ons,71.82,1704.96,5669.52,10687.86,4327.02
150,class1,wind-ons,117.72,1502.04,6140.16,9999.3,8866.2
150,class2,wind-ons,4299.12,8033.64,6967.86,8538,5351.46
150,class3,wind-ons,715.74,2397.3,4902.24,6768.18,9283.86
150,class4,wind-ons,358.8,2455.32,6393.18,5903.52,1657.2
150,class5,wind-ons,88.02,505.98,3664.14,10526.1,14645.04
150,class6,wind-ons,44.28,2539.62,4121.46,7224,1045.26
150,class7,wind-ons,3.36,364.26,792.78,621.66,938.88
150,class8,wind-ons,0.18,0.12,106.8,157.8,1.68
150,class9,wind-ons,1.86,0,0,0,0
151,class7,wind-ons,54.72,221.22,1533,657.42,126.36
151,class8,wind-ons,932.34,2699.16,2330.88,1229.64,1331.28
151,class9,wind-ons,192.84,319.2,217.02,84.42,200.7
152,class1,wind-ons,0.24,568.32,804.48,334.56,361.32
152,class2,wind-ons,433.92,1139.16,85.92,870.66,1679.16
152,class3,wind-ons,210.6,1328.28,2097.12,1933.86,644.94
152,class4,wind-ons,4448.58,3461.76,3403.8,1984.5,1082.76
152,class5,wind-ons,1816.86,1472.4,2016.6,2920.26,4413.06
152,class6,wind-ons,2.52,120.24,19.86,365.52,137.64
153,class1,wind-ons,13.32,5.52,23.88,93.24,21.96
153,class2,wind-ons,33.24,1213.02,817.86,137.52,526.14
153,class3,wind-ons,22.2,45.42,1258.5,1651.2,996
153,class4,wind-ons,53.88,75.18,2868,4917.36,3405.9
153,class5,wind-ons,49.68,6656.82,12616.26,10966.86,6003.6
153,class6,wind-ons,33.84,583.98,3120.24,4470.36,7520.64
153,class7,wind-ons,1.2,2.46,0,0,0
154,class1,wind-ons,3.96,15.54,36.96,96.12,254.34
154,class2,wind-ons,2.04,30.12,9.18,32.22,207.72
154,class3,wind-ons,37.14,28.5,111.3,1243.02,261.42
154,class4,wind-ons,85.44,125.82,2208.96,2114.88,1458.96
154,class5,wind-ons,153.78,1599.36,6969.42,9339.24,12371.82
154,class6,wind-ons,98.46,7231.26,6337.5,5691,8211.6
154,class7,wind-ons,9.06,10.68,36.6,1055.16,3983.88
154,class8,wind-ons,24.42,195.78,143.16,156.9,22.68
155,class3,wind-ons,0.48,0.24,251.64,0,0
155,class4,wind-ons,138.66,56.16,1.8,75.6,1778.46
155,class5,wind-ons,23.76,2011.2,5101.2,3856.38,2545.86
155,class6,wind-ons,52.74,2180.94,1932.72,2537.58,1333.5
155,class7,wind-ons,28.08,16.32,823.02,661.8,562.8
155,class8,wind-ons,14.88,0,0,0,0
156,class3,wind-ons,0.36,0,0,0,0
156,class4,wind-ons,6.72,23.04,95.22,412.08,403.62
156,class5,wind-ons,106.62,3263.16,2448.36,2058.24,1772.64
156,class6,wind-ons,130.62,1931.88,2753.58,4210.98,2816.7
156,class7,wind-ons,479.22,2363.64,3279.72,2079.24,1804.62
156,class8,wind-ons,1.74,1.44,5.04,4.44,15.78
157,class3,wind-ons,20.4,0,0,0,0
157,class4,wind-ons,1.08,40.56,165.96,267.36,148.26
157,class5,wind-ons,67.56,110.4,302.16,849.66,694.2
157,class6,wind-ons,1355.76,2712.12,5322.06,4726.32,2791.2
157,class7,wind-ons,352.08,3289.32,9346.86,9051.06,4296.66
157,class8,wind-ons,96.84,75.36,535.44,1379.46,1576.2
157,class9,wind-ons,2.04,0.84,3.72,35.46,72.9
158,class1,wind-ons,0.24,0,0,0,0
158,class10,wind-ons,2.94,103.74,262.02,805.74,204.84
158,class2,wind-ons,0.72,0,0,0,0
158,class3,wind-ons,0.48,0.36,0.72,3.48,3
158,class4,wind-ons,4.14,49.56,8.88,5.1,5.16
158,class5,wind-ons,9.3,32.16,117.48,26.94,289.32
158,class6,wind-ons,205.2,175.56,710.34,2065.32,1606.62
158,class7,wind-ons,167.58,8633.52,8466.06,9907.32,4258.26
158,class8,wind-ons,71.34,1561.5,6377.16,5379.72,7244.1
158,class9,wind-ons,10.56,1168.68,2553,2902.56,3520.32
159,class4,wind-ons,0.36,0.12,0,0,0
159,class5,wind-ons,1.2,0.48,11.58,24.6,37.5
159,class6,wind-ons,41.76,23.04,186.9,153.12,374.22
159,class7,wind-ons,329.88,824.04,528.6,280.38,383.28
159,class8,wind-ons,22.14,7.86,48.12,90,198.84
159,class9,wind-ons,3.3,0.54,0,0,0
160,class1,wind-ons,0.36,1.32,0.24,0.72,0.24
160,class10,wind-ons,414.18,1186.86,1024.2,338.82,605.64
160,class2,wind-ons,0.48,0.24,0.12,1.68,0.9
160,class3,wind-ons,1.2,2.34,1.14,0.84,0
160,class4,wind-ons,3.18,0.12,0.12,0.72,6.36
160,class5,wind-ons,41.16,33.54,36.42,28.02,70.8
160,class6,wind-ons,298.5,408.36,509.76,306.54,309.06
160,class7,wind-ons,1299.36,2582.82,2691.54,1835.04,1317
160,class8,wind-ons,1573.26,2894.94,4385.28,3197.1,4059.72
160,class9,wind-ons,307.98,2717.76,3926.34,2902.38,3950.76
161,class7,wind-ons,2.52,73.62,70.92,81.42,0
161,class8,wind-ons,193.92,392.88,450.6,510.9,703.32
161,class9,wind-ons,0.9,8.4,9.12,599.4,159.24
162,class12,wind-ofs,8611.2,5630.4,2649.6,1324.8,993.6
162,class13,wind-ofs,2649.6,2649.6,4968,3643.2,1987.2
162,class14,wind-ofs,331.2,1656,2318.4,993.6,1987.2
162,class2,wind-ofs,223.2,0,0,0,0
162,class3,wind-ofs,223.2,223.2,223.2,223.2,223.2
162,class4,wind-ofs,4262.4,5504.4,4550.4,4834.8,2844
162,class7,wind-ons,728.94,707.34,550.14,1246.2,1787.82
162,class8,wind-ofs,4834.8,6303.6,4215.6,9889.2,7617.6
162,class8,wind-ons,852.6,1708.74,4280.88,3238.8,2401.86
162,class9,wind-ons,228.18,1690.98,3883.08,4887.54,5809.38
163,class1,wind-ons,31.56,52.08,61.56,144.18,405
163,class10,wind-ons,1.86,83.4,416.64,509.7,109.14
163,class2,wind-ons,10.92,24.24,375.84,1031.34,173.46
163,class3,wind-ons,14.52,119.52,443.4,1000.14,204.96
163,class4,wind-ons,4.92,41.64,2090.52,2529.12,335.46
163,class5,wind-ons,278.52,3205.14,6428.34,6268.02,1694.22
163,class6,wind-ons,10269.72,13750.5,23712.84,5050.44,1188.78
163,class7,wind-ons,12305.94,25471.26,23656.32,13295.34,4303.14
163,class8,wind-ons,3680.76,3843.48,9376.32,9838.5,4921.32
163,class9,wind-ons,219.3,1026.54,1411.44,2880.9,3699.24
164,class1,wind-ons,5.16,12.36,12,54.72,40.08
164,class2,wind-ons,2.76,1.44,14.88,476.16,644.16
164,class3,wind-ons,7.56,11.28,1285.56,2143.08,2159.34
164,class4,wind-ons,62.64,2497.86,4052.34,2504.34,2715.48
164,class5,wind-ons,865.38,3560.76,8055.3,5363.58,1990.92
164,class6,wind-ons,44.7,4467.3,5011.5,9612,5259.96
164,class7,wind-ons,166.92,5020.68,3710.76,2726.16,1909.2
165,class1,wind-ons,412.14,190.86,468.12,20.82,963.3
165,class2,wind-ons,192.42,3471.18,1140,2569.92,679.26
165,class3,wind-ons,53.52,994.38,2184.72,5940.72,5638.98
165,class4,wind-ons,1832.82,7591.14,11053.62,7177.8,7456.08
165,class5,wind-ons,2846.58,10533.96,22450.44,13029.72,8014.8
165,class6,wind-ons,643.5,2977.02,12818.34,6506.76,3871.38
165,class7,wind-ons,2.46,345,582.18,282.78,1303.44
165,class8,wind-ons,2.52,0,0,0,0
166,class1,wind-ons,20.64,22.98,4.68,11.04,93.36
166,class2,wind-ons,40.26,119.76,443.46,1292.04,134.28
166,class3,wind-ons,133.92,4625.64,5831.94,2121.54,596.16
166,class4,wind-ons,1956.12,8466.18,9138,4450.74,1059.3
166,class5,wind-ons,1269.12,5366.04,5324.88,11400.48,6134.94
166,class6,wind-ons,1963.26,5564.88,7137.06,18864.72,12958.62
166,class7,wind-ons,2439.24,993.54,835.62,1489.68,5715.66
166,class8,wind-ons,0.9,9.12,87.42,254.64,678.78
167,class1,wind-ons,0.96,5.58,1.68,10.8,72.54
167,class2,wind-ons,95.88,176.04,67.92,437.1,1683.48
167,class3,wind-ons,327.9,217.5,1583.76,2205.36,2186.22
167,class4,wind-ons,300.36,1592.76,2860.62,4130.28,5572.8
167,class5,wind-ons,295.62,1218.42,8218.14,8508.84,7336.62
167,class6,wind-ons,183.48,3752.76,5253.36,8563.2,6553.14
167,class7,wind-ons,21.84,19.5,868.74,1485.18,1309.62
167,class8,wind-ons,3.24,0.06,6,6.6,44.16
168,class3,wind-ons,5.76,114.84,0,0,0
168,class4,wind-ons,1.92,26.46,83.16,394.26,141.24
168,class5,wind-ons,792.42,406.38,592.8,617.88,1348.68
168,class6,wind-ons,755.28,951,3593.4,6784.56,7916.04
168,class7,wind-ons,133.44,640.8,1841.52,1160.7,1312.26
169,class1,wind-ons,0.24,0,0,0,0
169,class2,wind-ons,0.24,24.48,22.38,1.8,0
169,class3,wind-ons,15.84,16.26,247.08,25.38,184.98
169,class4,wind-ons,6.9,31.68,438.6,1040.88,1308.42
169,class5,wind-ons,447.3,688.26,901.74,2924.16,2303.64
169,class6,wind-ons,461.16,2978.64,9583.62,16748.1,7159.86
169,class7,wind-ons,423.6,2060.88,4323.54,5747.16,10320.72
169,class8,wind-ons,1.38,14.34,0.06,5.82,199.98
170,class6,wind-ons,283.44,131.82,160.92,558.6,2892.3
170,class7,wind-ons,682.32,2659.92,4831.2,6339.6,3098.4
170,class8,wind-ons,163.5,65.76,1056,3498.3,3770.88
170,class9,wind-ons,51.6,0,0,0,0
171,class1,wind-ons,42.84,58.56,25.98,0,0
171,class2,wind-ons,0.72,5.76,7.44,11.76,69.96
171,class3,wind-ons,27.18,15.18,95.28,656.46,1136.7
171,class4,wind-ons,28.8,23.88,508.68,1771.86,4153.32
