region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km,reinforcement_dist_km
p34,1,46467,0.362,1550412.106,87.45,357.156
p34,1,46469,0.845,1340383.437,136.043,268.01
p34,1,46470,90.336,1289457.826,124.234,268.01
p33,1,46484,395.803,989411.471,50.443,108.293
p33,1,46485,194.854,421435.518,99.849,13.257
p33,1,46486,765.476,395731.252,87.434,13.257
p33,1,46487,89.431,384183.592,75.081,13.257
p34,1,46493,14.724,133807.213,23.689,13.257
p34,1,46495,31.017,167289.427,30.657,26.453
p34,1,46496,102.224,186587.349,39.844,26.453
p34,1,46497,29.328,215446.616,51.364,26.453
p34,1,46498,487.588,253204.121,63.481,26.453
p34,1,46499,1448.039,284796.864,74.162,26.453
p34,1,46500,1665.281,284688.669,4.963,155.844
p34,1,46501,1156.09,312166.56,12.649,155.844
p34,1,46502,856.054,339268.681,24.243,155.844
p34,1,46503,1142.331,373629.362,35.912,155.844
p34,1,46504,1043.727,406443.227,47.432,155.844
p34,1,46505,1303.211,440109.254,58.952,155.844
p34,1,46506,1440.556,472833.561,71.069,155.844
p34,1,46507,1390.047,506261.077,82.663,155.844
p34,1,46508,1529.022,519366.098,34.256,297.106
p34,1,46509,1743.488,487709.079,22.736,297.106
p34,1,46510,1219.09,470434.735,16.277,297.106
p34,1,46511,1683.746,470852.888,16.575,297.106
p52,1,46512,1746.566,540342.041,127.821,71.621
p52,1,46513,1791.402,526058.488,123.049,71.621
p52,1,46514,1828.816,510354.639,118.278,71.621
p52,1,46515,1683.565,495500.969,113.506,71.621
p52,1,46516,1641.927,479463.095,108.734,71.621
p52,1,46517,1722.609,463436.304,32.283,189.21
p52,1,46518,1767.445,431813.974,20.763,189.21
p52,1,46519,1809.988,404726.732,9.243,189.21
p52,1,46520,1738.238,386771.599,3.843,189.21
p52,1,46521,1638.91,425115.988,15.363,189.21
p52,1,46522,1566.255,448553.929,26.883,189.21
p52,1,46523,577.924,482679.318,38.403,189.21
p52,1,46524,458.26,517157.785,118.852,71.621
p52,1,46525,284.708,532951.844,123.624,71.621
p52,1,46526,329.604,553657.459,128.396,71.621
p52,1,46527,43.207,577189.814,133.273,71.621
p52,1,46528,557.588,602948.963,143.844,71.621
p52,1,46529,765.054,599028.948,155.048,71.621
p53,1,46530,1130.986,625411.73,214.711,15.751
p53,1,46531,1023.572,680502.145,219.641,15.751
p53,1,46532,950.917,693860.567,225.942,15.751
p53,1,46533,1077.46,719353.51,235.775,15.751
p53,1,46534,823.951,741608.98,64.45,258.207
p53,1,46535,702.416,742104.889,226.313,29.729
p53,1,46536,1029.365,725773.251,221.542,29.729
p53,1,46537,1043.063,713489.966,216.77,29.729
p53,1,46538,969.925,700496.881,224.669,26.784
p53,1,46539,1530.953,686131.881,219.898,26.784
p53,1,46540,1333.504,672584.701,215.126,26.784
p53,1,46541,1096.348,663384.298,210.354,26.784
p53,1,46542,1036.486,645902.615,205.582,26.784
p53,1,46543,700.847,635227.742,200.96,26.784
p53,1,46544,874.339,631694.907,196.561,26.784
p53,1,46545,1098.4,620754.177,191.938,26.784
p53,1,46546,923.882,628240.636,189.03,26.784
p53,1,46547,1048.374,626563.374,192.236,26.784
p53,1,46548,1085.063,635135.052,196.412,26.784
p53,1,46549,488.734,639614.234,201.034,26.784
p53,1,46550,76.216,684067.869,209.192,26.784
p53,1,46551,314.579,673202.247,210.556,26.784
p53,1,46552,165.406,658228.204,64.82,233.835
p53,1,46553,236.673,641883.215,58.805,233.835
p53,1,46554,195.578,619701.356,54.108,233.835
p53,1,46555,117.552,610551.118,49.485,233.835
p53,1,46556,699.881,613971.612,48.069,233.835
p53,1,46557,585.407,623543.244,51.871,233.835
p53,1,46558,449.088,646406.913,56.568,233.835
p53,1,46559,616.847,658420.646,61.973,233.835
p53,1,46560,568.209,686844.172,70.119,233.835
p9,1,46750,395.743,1248735.827,132.61,25.172
p9,1,46751,228.345,1318184.157,133.048,25.172
p9,2,46752,76.759,1342156.479,140.201,25.172
p9,2,46754,41.397,1567634.631,164.051,25.172
p9,2,46755,1114.271,1571913.419,176.869,25.172
p9,2,46756,339.139,1989767.79,200.633,25.172
p9,2,46757,1426.194,1775949.376,206.032,25.172
p9,2,46758,1656.47,1804324.806,204.74,25.172
p9,2,46759,1555.332,1807973.004,209.468,25.172
p9,2,46760,616.726,1879650.661,216.191,25.172
p9,2,46761,1560.28,1870749.626,226.815,25.172
p9,2,46762,137.587,2011892.601,238.229,25.172
p10,2,46773,35.483,2102929.362,8.915,489.112
p10,3,46774,12.19,2157094.443,19.213,489.112
p12,3,46781,667.174,995966.31,291.786,8.057
p12,3,46782,476.484,924741.303,279.371,8.057
p12,2,46783,1588.643,909212.25,269.011,8.057
p12,2,46789,47.25,1318616.136,157.475,263.058
p12,2,46790,775.614,723545.24,145.731,263.058
p12,2,46791,1097.615,683575.485,132.869,263.058
p12,2,46792,227.621,644125.785,120.976,263.058
p12,2,46793,1467.47,613263.839,110.616,263.058
p12,2,46794,433.277,911504.183,116.5,263.058
p12,2,46798,649.795,586275.053,54.375,263.058
p12,2,46799,18.466,370580.912,24.554,263.058
p12,2,46800,1384.435,333002.186,12.96,263.058
p12,2,46801,255.983,320428.948,6.785,263.058
p12,2,46802,214.104,381669.803,18.927,263.058
p12,2,46803,428.208,404617.314,27.842,263.058
p25,1,46806,377.518,1174138.466,416.91,10.786
p25,1,46807,208.552,1164264.465,392.79,10.786
p25,1,46808,227.38,1109832.301,386.643,10.786
p25,1,46809,87.742,1077840.961,378.233,10.786
p25,2,46810,30.293,1034038.516,370.021,1.117
p25,1,46811,1671.557,1000185.135,356.905,1.117
p25,1,46812,1525.763,978419.037,347.704,1.117
p25,1,46813,1693.522,959270.04,342.933,1.117
p25,1,46814,150.681,979344.791,344.187,1.117
p25,1,46815,574.846,986945.834,336.359,1.117
p25,1,46816,454.157,930104.437,332.683,1.117
p25,1,46821,9.776,966944.57,314.557,1.117
p25,1,46823,233.173,982218.398,314.663,1.117
p25,1,46828,275.294,1051845.068,169.082,161.549
p25,2,46829,190.449,1066344.716,175.119,161.549
p25,2,46830,331.777,1055040.82,169.095,161.549
p25,2,46831,882.727,1047124.567,168.418,161.549
p25,2,46832,542.984,1039896.014,171.864,161.549
p25,2,46833,1029.365,1016418.321,238.513,74.54
p25,1,46834,519.329,1130349.9,168.36,161.549
p25,2,46836,20.155,952884.201,211.725,74.54
p25,1,46837,22.207,968416.559,207.093,74.54
p34,1,46848,31.198,1345381.395,280.83,118.214
p34,1,46849,39.948,1335973.731,134.341,268.01
p34,1,46850,34.276,1320400.21,123.01,268.01
p34,1,46851,78.509,1195788.348,246.388,118.214
p33,1,46864,264.311,571243.222,52.417,108.293
p33,1,46865,847.727,551994.394,39.796,108.293
p33,1,46866,85.69,400753.813,84.766,13.257
p33,1,46867,73.561,356725.624,72.426,13.257
p34,1,46874,761.433,115796.812,12.612,26.453
p34,1,46875,542.019,135180.362,23.394,26.453
p34,1,46876,394.536,168766.376,34.756,26.453
p34,1,46877,355.01,205248.519,46.574,26.453
p34,1,46878,1155.909,240311.008,58.467,26.453
p34,1,46879,1439.711,274276.746,70.211,26.453
p34,1,46880,1402.297,308506.815,81.805,26.453
p34,1,46881,1544.953,322323.105,20.509,155.844
p34,1,46882,1240.693,348495.586,29.129,155.844
p34,1,46883,853.158,379280.742,40.491,155.844
p34,1,46884,1450.211,412205.803,52.011,155.844
p34,1,46885,1553.884,444813.244,63.531,155.844
p34,1,46886,1597.634,477875.902,75.051,155.844
p34,1,46887,1541.513,510697.304,86.571,155.844
p34,1,46888,1601.436,532933.661,39.027,297.106
p34,1,46889,1731.781,514947.343,32.568,297.106
p34,1,46890,1819.402,502522.03,27.797,297.106
p34,1,46891,1792.126,502554.24,28.095,297.106
p52,1,46892,1566.194,512209.424,117.356,71.621
p52,1,46893,1114.512,497693.525,111.529,71.621
p52,1,46894,739.407,489244.414,106.758,71.621
p52,1,46895,1114.874,461981.045,101.986,71.621
p52,1,46896,1258.857,449124.796,97.214,71.621
p52,1,46897,1736.609,437578.68,92.443,71.621
p52,1,46898,1808.48,424212.698,87.745,71.621
p52,1,46899,1854.342,415726.193,83.794,71.621
p52,1,46900,1745.781,423078.973,14.677,189.21
p52,1,46901,1436.392,430864.639,20.187,189.21
p52,1,46902,1509.711,451531.92,97.736,71.621
p52,1,46903,1549.117,464355.177,102.561,71.621
p52,1,46904,1567.16,478323.027,107.332,71.621
p52,1,46905,1477.366,495097.427,112.104,71.621
p52,1,46906,1153.796,515803.963,116.929,71.621
p52,1,46907,879.83,547095.665,127.236,71.621
p52,1,46908,842.416,578707.721,138.756,71.621
p53,1,46909,892.442,617746.102,150.276,71.621
p53,1,46910,1073.598,637976.113,203.349,15.751
p53,1,46911,1264.107,666363.972,209.492,15.751
p53,1,46912,1140.46,682056.954,43.387,258.207
p53,1,46913,766.744,696317.697,48.158,258.207
p53,1,46914,513.053,715411.211,54.723,258.207
p53,1,46915,433.337,709959.468,214.793,29.729
p53,1,46916,482.579,693723.714,210.022,29.729
p53,1,46917,965.52,681718.854,205.25,29.729
p53,1,46918,1024.236,668726.204,213.149,26.784
p53,1,46919,910.606,659630.695,208.378,26.784
p53,1,46920,856.658,641754.11,203.606,26.784
p53,1,46921,478.536,628584.031,198.834,26.784
p53,1,46922,1471.272,618611.314,194.062,26.784
p53,1,46923,1318.116,605386.643,189.291,26.784
p53,1,46924,1088.201,595567.366,184.892,26.784
p53,1,46925,721.123,587246.049,180.344,26.784
p53,1,46926,1315.28,582190.144,177.361,26.784
p53,1,46927,572.855,592611.053,180.642,26.784
p53,1,46928,626.683,654814.954,186.457,26.784
p53,1,46929,644.726,593969.984,189.514,26.784
p53,1,46931,158.707,636077.833,199.3,26.784
p53,1,46932,377.76,636876.029,57.149,233.835
p53,1,46933,403.768,609308.085,47.843,233.835
p53,1,46934,327.372,592407.414,42.513,233.835
p53,1,46935,604.416,579317.239,37.816,233.835
p53,1,46936,503.036,577867.997,36.549,233.835
p53,1,46937,385.725,592160.515,40.584,233.835
p53,1,46938,20.336,601133.701,45.048,233.835
p53,1,46939,479.682,639522.599,53.827,233.835
p53,1,46940,194.975,669649.804,65.452,233.835
p53,1,46941,70.423,702285.745,74.916,233.835
p9,2,47131,21.121,1342198.427,145.301,25.172
p9,2,47132,86.414,1389284.136,150.847,25.172
p9,2,47134,42.845,1593118.482,170.587,25.172
p9,2,47135,595.484,1723941.302,181.555,25.172
p9,2,47136,1282.573,1727563.563,192.915,25.172
p9,2,47137,1728.522,1749190.994,204.457,25.172
p9,2,47138,1869.488,1829456.499,215.977,25.172
p9,2,47139,1921.385,1849636.885,221.032,25.172
p9,2,47140,1099.124,1908388.306,225.76,25.172
p9,2,47141,782.192,1964909.038,233.875,25.172
p9,2,47142,974.693,1984067.622,243.466,25.172
p9,2,47143,94.38,2041707.518,256.105,25.172
p10,2,47153,62.819,2097526.709,6.795,489.112
p10,2,47154,37.716,2139247.34,26.714,453.378
p12,3,47160,33.19,1106925.189,308.375,8.057
p12,3,47161,906.02,996509.186,291.351,8.057
p12,3,47162,658.002,920988.766,279.309,8.057
p12,3,47163,643.821,913335.151,267.742,8.057
p12,2,47169,1504.28,80136791.916,118.362,413.036
p12,2,47170,446.915,716753.277,237.196,8.057
p12,2,47171,154.061,809239.595,137.321,263.058
p12,2,47172,781.347,674083.351,113.172,263.058
p12,2,47173,1695.574,644617.553,101.503,263.058
p12,2,47174,48.879,582165.755,89.535,263.058
p12,2,47178,46.828,494753.567,41.293,263.058
p12,2,47179,224.966,372909.391,29.62,263.058
p12,2,47180,1764.247,350895.514,22.634,263.058
p12,2,47181,18.103,363273.367,18.677,263.058
p12,2,47182,2.534,428816.352,24.236,263.058
p12,2,47183,343.122,423487.362,36.515,263.058
p12,2,47184,86.112,459807.711,46.717,263.058
p25,1,47186,791.726,1204842.661,428.996,10.786
p25,1,47187,185.259,1171066.182,417.65,1.117
p25,1,47188,7.845,1123663.725,400.813,1.117
p25,2,47189,148.328,1079417.997,385.344,1.117
p25,2,47190,1201.107,1049509.917,373.302,1.117
p25,1,47191,1583.513,1022781.118,364.101,1.117
p25,1,47192,80.5,1003440.564,359.33,1.117
p25,1,47193,74.828,992460.648,354.58,1.117
p25,1,47196,39.285,1015115.782,347.424,1.117
p25,1,47198,284.527,1071479.67,338.232,1.117
p25,1,47199,113.871,1011289.419,335.192,1.117
p25,1,47200,73.5,1001977.828,332.729,1.117
p25,1,47201,50.509,1096670.261,329.407,1.117
p25,1,47202,200.345,1016606.873,326.301,1.117
p25,1,47203,16.655,985226.591,330.183,1.117
p25,1,47208,160.035,1127527.223,182.795,161.549
p25,1,47209,262.984,1115074.815,185.584,161.549
p25,1,47210,167.518,1127194.635,184.719,161.549
p25,2,47211,644.062,1081258.724,180.162,161.549
p25,2,47212,460.432,1082011.307,255.068,74.54
p25,2,47213,28.966,1105093.196,247.45,74.54
p25,1,47216,8.69,1049536.544,223.596,74.54
p25,1,47217,37.897,1046852.244,220.53,74.54
p34,1,47228,162.509,1362669.841,63.328,357.156
p34,1,47229,1162.003,1251923.844,262.852,118.214
p34,1,47230,92.811,1348630.935,53.172,357.156
p34,1,47236,3.078,1074039.542,110.952,211.948
p34,1,47244,92.569,790938.869,56.9,108.293
p34,1,47254,575.39,102763.323,9.33,26.453
p34,1,47255,1070.339,128269.754,20.999,26.453
p34,1,47256,758.295,164241.712,32.594,26.453
p34,1,47257,990.262,201874.157,44.338,26.453
p34,1,47258,1166.59,239677.799,56.529,26.453
p34,1,47259,1389.746,270754.577,68.645,26.453
p34,1,47260,1356.194,307245.633,80.463,26.453
p34,1,47261,1497.522,338272.778,92.58,26.453
p34,1,47262,1257.228,368954.466,37.275,155.844
p34,1,47263,1123.986,394532.334,45.632,155.844
p34,1,47264,982.417,425126.361,56.941,155.844
p34,1,47265,1295.909,457433.327,68.303,155.844
p34,1,47266,1219.874,489367.921,79.823,155.844
p34,1,47267,1696.962,521245.159,91.343,155.844
p34,1,47268,1541.03,552699.099,102.863,155.844
p34,1,47269,1517.737,546527.958,44.088,297.106
p34,1,47270,1654.177,533557.633,39.317,297.106
p34,1,47271,1655.867,534370.361,39.615,297.106
p52,1,47272,927.985,488653.559,109.684,71.621
p52,1,47273,729.269,465532.489,100.431,71.621
p52,1,47274,580.821,446642.627,95.238,71.621
p52,1,47275,821.658,430879.73,90.466,71.621
p52,1,47276,681.054,416965.776,85.694,71.621
p52,1,47277,1658.462,403524.221,80.923,71.621
p52,1,47278,1851.023,392558.146,76.151,71.621
p52,1,47279,1812.342,384801.968,72.274,71.621
p52,1,47280,1198.21,397067.205,76.673,71.621
p52,1,47281,1463.185,407283.992,81.444,71.621
p52,1,47282,1532.582,420575.136,86.269,71.621
p52,1,47283,1399.159,433230.012,91.041,71.621
p52,1,47284,1406.763,448363.693,95.812,71.621
p52,1,47285,946.089,470982.375,100.584,71.621
p52,1,47286,614.433,502681.541,110.944,71.621
p52,1,47287,1027.917,526066.01,122.464,71.621
p52,1,47288,814.658,558015.779,133.984,71.621
p53,1,47289,366.415,596807.502,187.163,15.751
p53,1,47290,644.847,604863.794,192.357,15.751
p53,1,47291,307.458,634907.571,27.169,258.207
p53,1,47292,77.121,648042.426,31.867,258.207
p53,1,47293,98.966,667772.07,37.904,258.207
p53,1,47294,295.147,695564.78,208.12,29.729
p53,1,47295,1058.21,682018.987,203.348,29.729
p53,1,47296,938.304,662424.074,198.502,29.729
p53,1,47297,1133.581,650596.477,193.73,29.729
p53,1,47298,1129.538,637297.662,188.958,29.729
p53,1,47299,811.459,628116.255,196.858,26.784
p53,1,47300,740.373,612121.949,192.086,26.784
p53,1,47301,997.322,603225.901,187.314,26.784
p53,1,47302,1426.737,590510.367,182.595,26.784
p53,1,47303,1102.745,569693.023,177.771,26.784
p53,1,47304,746.347,571859.87,173.372,26.784
p53,1,47305,604.657,555522.239,168.675,26.784
p53,1,47306,1177.753,548921.629,165.841,26.784
p53,1,47307,879.709,562612.151,169.122,26.784
p53,1,47308,376.13,547445.25,174.863,26.784
p53,1,47309,313.07,807177.762,73.665,164.125
p53,1,47311,335.76,605186.662,187.985,26.784
p53,1,47312,593.252,595581.429,192.235,26.784
p53,1,47313,907.227,584499.684,40.804,233.835
p53,1,47314,808.502,557197.564,31.024,233.835
p53,1,47315,550.95,546452.182,26.296,233.835
p53,1,47316,367.803,543132.737,25.029,233.835
p53,1,47317,322.303,558486.866,28.757,233.835
p53,1,47318,120.147,586407.667,36.112,233.835
p53,1,47319,150.983,623403.39,49.108,233.835
p53,1,47320,9.836,649240.433,58.624,233.835
p53,1,47321,27.819,687706.255,70.144,233.835
p53,1,47322,112.181,720904.944,82.112,233.835
p53,1,47323,12.009,750996.772,93.632,233.835
p9,1,47508,21.724,1603196.166,166.772,25.172
p9,1,47509,894.916,1443938.974,160.479,25.172
p9,2,47510,54.552,1538867.163,162.156,25.172
p9,2,47515,522.346,1714925.564,187.068,25.172
p9,2,47516,1905.273,1742315.438,203.223,25.172
p9,2,47517,1522.987,1777323.051,209.681,25.172
p9,2,47518,1524.918,1875506.214,220.727,25.172
p9,2,47519,1916.557,1877735.299,232.194,25.172
p9,2,47520,1428.487,1849636.105,237.28,25.172
p9,2,47521,1142.21,2006648.06,243.128,25.172
p9,2,47522,1699.074,2014262.635,250.778,25.172
p9,2,47523,379.932,2128609.982,260.716,25.172
p10,2,47533,13.095,2078477.099,16.871,453.378
p10,3,47534,71.509,2042207.99,14.532,453.378
p12,3,47540,655.588,1015351.355,307.332,8.057
p12,2,47541,818.761,998400.589,296.181,8.057
p12,2,47542,1037.813,930365.305,267.554,8.057
p12,3,47543,681.235,852531.628,255.012,8.057
p12,2,47551,401.596,2818143.51,128.271,263.058
p12,2,47552,1327.952,687510.104,116.676,263.058
p12,2,47553,588.002,642964.382,105.231,263.058
p12,2,47556,2476.68,664647.883,69.365,263.058
p12,2,47557,271.915,474175.927,57.77,263.058
p12,2,47558,18.828,438626.821,46.176,263.058
p12,2,47559,565.795,396814.347,39.19,263.058
p12,1,47560,1410.866,385914.053,34.154,263.058
p12,2,47561,68.914,397264.512,36.76,263.058
p25,2,47566,88.767,1191897.155,428.177,1.117
p25,2,47567,1061.469,1136160.672,414.368,1.117
p25,2,47568,1554.729,1108493.354,402.326,1.117
p25,2,47569,1816.023,1076864.175,390.806,1.117
p25,2,47570,1967.73,1053602.671,380.393,1.117
p25,2,47571,1690.264,1047011.07,375.516,1.117
p25,2,47572,212.897,1044855.585,370.893,1.117
p25,1,47573,242.708,1033886.656,366.916,1.117
p25,1,47574,48.155,1049359.359,368.693,1.117
p25,1,47575,497.907,1060509.124,362.15,1.117
p25,1,47576,12.552,1069313.307,358.846,1.117
p25,1,47578,189.725,1004844.409,349.427,1.117
p25,1,47579,1.207,1100012.728,348.615,1.117
p25,1,47580,82.612,978774.754,342.176,1.117
p25,1,47582,160.88,1044955.863,339.685,1.117
p25,1,47583,22.931,1074745.735,342.602,1.117
p25,1,47588,157.259,1109810.324,366.307,1.117
p25,1,47589,417.949,1135023.771,199.688,161.549
p25,1,47590,381.622,1146095.103,196.081,161.549
p25,2,47592,432.734,1113671.735,265.745,74.54
p25,2,47593,23.535,1364878.0,154.97,212.726
p25,2,47597,35.966,1063591.932,233.041,74.54
p25,1,47598,26.672,1064652.078,224.039,74.54
p34,1,47608,0.121,1294894.68,266.713,118.214
p34,1,47609,558.734,1307747.007,45.161,357.156
p34,1,47610,31.681,1289173.477,37.509,357.156
p34,1,47616,29.509,884669.552,171.808,118.214
p34,1,47617,259.121,902803.855,152.393,118.214
p34,1,47633,185.863,112779.969,20.387,13.257
p34,1,47634,892.141,121248.889,17.951,26.453
p34,1,47635,1235.142,141334.946,26.549,26.453
p34,1,47636,1117.469,172428.482,37.142,26.453
p34,1,47637,1415.452,204915.25,48.767,26.453
p34,1,47638,1315.159,238309.619,60.257,26.453
p34,1,47639,1131.107,274619.269,72.224,26.453
p34,1,47640,1374.901,305789.133,84.266,26.453
p34,1,47641,969.986,340091.123,95.391,26.453
p34,1,47642,1429.332,372404.175,106.858,26.453
p34,1,47643,1386.608,407741.401,118.378,26.453
p34,1,47644,1537.229,438892.4,130.495,26.453
p34,1,47645,1814.454,470138.991,142.015,26.453
p34,1,47646,1542.841,501922.779,153.535,26.453
p34,1,47647,1542.961,534233.261,165.055,26.453
p34,1,47648,1476.642,567027.079,107.635,155.844
p34,1,47649,1536.867,578742.455,55.608,297.106
p34,1,47650,1497.401,565767.748,50.837,297.106
p34,1,47651,1227.055,566469.42,51.135,297.106
p52,1,47652,674.597,471301.407,104.913,71.621
p52,1,47653,848.692,441904.962,93.393,71.621
p52,1,47654,975.779,416806.655,84.034,71.621
p52,1,47655,1183.667,401221.97,78.946,71.621
p52,1,47656,1491.789,386637.245,74.174,71.621
p52,1,47657,1176.245,372046.071,69.403,71.621
p52,1,47658,1260.004,358389.857,64.631,71.621
p52,1,47659,1656.893,351963.283,60.605,71.621
p52,1,47660,1623.341,361237.349,65.153,71.621
p52,1,47661,1326.806,373950.745,69.924,71.621
p52,1,47662,1407.125,387155.15,74.749,71.621
p52,1,47663,1442.668,400218.394,79.521,71.621
p52,1,47664,1616.944,416779.015,84.292,71.621
p52,1,47665,1620.263,445285.751,94.653,71.621
p52,1,47666,1359.332,479697.276,106.173,71.621
p52,1,47667,992.675,515502.409,117.693,71.621
p52,1,47668,909.399,529618.351,170.661,15.751
p53,1,47669,713.338,550404.634,175.696,15.751
p53,1,47670,451.743,590595.288,186.109,15.751
p53,1,47671,529.407,609299.218,15.575,258.207
p53,1,47672,454.338,618286.508,21.401,258.207
p53,1,47673,260.871,651930.731,32.921,258.207
p53,1,47674,323.087,659703.272,196.6,29.729
p53,1,47675,746.106,648249.055,191.753,29.729
p53,1,47676,476.665,633155.119,186.982,29.729
p53,1,47677,781.528,616547.909,182.21,29.729
p53,1,47678,889.847,605762.617,177.438,29.729
p53,1,47679,825.097,596220.309,185.338,26.784
p53,1,47680,355.191,577279.618,180.566,26.784
p53,1,47681,551.01,552330.849,175.794,26.784
p53,1,47682,513.053,554992.955,171.022,26.784
p53,1,47683,1141.426,552560.509,166.251,26.784
p53,1,47684,763.666,533950.327,161.777,26.784
p53,1,47685,769.882,536077.429,157.155,26.784
p53,1,47686,968.718,515165.697,154.321,26.784
p53,1,47687,800.899,522043.569,157.453,26.784
p53,1,47688,203.121,567517.685,162.848,26.784
p53,1,47691,8.328,555318.086,175.943,26.784
p53,1,47692,202.759,580969.181,180.715,26.784
p53,1,47693,590.898,577028.615,36.033,233.835
p53,1,47694,523.493,542881.712,24.513,233.835
p53,1,47695,655.769,521532.861,14.627,233.835
p53,1,47696,426.217,515538.582,12.539,233.835
p53,1,47697,70.061,531757.127,19.578,233.835
p53,1,47698,559.881,564756.38,30.813,233.835
p53,1,47699,69.155,592684.252,42.333,233.835
p53,1,47700,53.828,626720.901,54.598,233.835
p53,1,47701,281.751,671737.56,66.118,233.835
p53,1,47702,101.199,713466.012,77.713,233.835
p53,1,47703,70.302,744242.523,89.158,233.835
p9,1,47889,470.45,1489717.708,172.521,25.172
p9,2,47890,125.759,1580849.178,177.185,25.172
p9,2,47893,8.448,1600857.011,177.573,25.172
p9,2,47894,290.984,1662297.572,185.486,25.172
p9,2,47895,170.052,2012781.522,207.836,25.172
p9,2,47896,1878.178,1812170.835,214.743,25.172
p9,2,47897,1825.195,1815365.934,219.514,25.172
p9,2,47898,892.985,1843520.786,226.237,25.172
p9,2,47899,1897.428,1826701.811,236.966,25.172
p9,2,47900,1797.436,1982435.981,248.486,25.172
p9,2,47901,937.399,1951304.385,253.752,25.172
p9,2,47902,261.777,2032606.8,259.578,25.172
p9,2,47903,100.052,2099127.482,268.146,25.172
p9,2,47904,480.588,2112369.188,278.312,117.412
p10,2,47914,34.638,1982935.905,5.428,453.378
p12,3,47922,440.036,918954.069,256.125,8.057
p12,3,47923,770.425,868671.408,244.008,8.057
p12,3,47926,3592.761,1077379.103,191.725,37.404
p12,2,47931,869.149,1813710.428,136.569,263.058
p12,2,47932,6.517,628069.323,213.678,8.057
p12,2,47933,315.966,666709.323,111.326,263.058
p12,2,47934,97.276,617984.636,99.731,263.058
p12,2,47936,118.397,521236.286,75.516,263.058
p12,2,47937,849.537,489461.301,63.206,263.058
p12,2,47938,444.501,465065.723,59.852,263.058
p12,2,47939,1035.279,429115.701,50.446,263.058
p12,2,47940,378.725,422985.961,46.995,263.058
p12,2,47942,256.949,454900.392,51.095,263.058
p12,2,47943,4.103,475128.269,60.19,263.058
p25,2,47945,292.311,1209668.664,442.18,1.117
p25,2,47946,1039.443,1183158.629,430.212,1.117
p25,1,47947,1954.695,1157165.623,418.618,1.117
p25,2,47948,1954.454,1122131.633,407.098,1.117
p25,2,47949,1801.902,1099501.795,396.843,1.117
p25,2,47950,1929.592,1093693.102,391.808,1.117
p25,1,47951,1330.909,1068027.469,387.185,1.117
p25,2,47952,1236.047,1082425.124,383.292,1.117
p25,1,47953,534.174,1032623.737,378.44,1.117
p25,1,47954,1317.512,1131055.646,380.971,1.117
p25,1,47955,137.949,1083162.766,374.565,1.117
p25,1,47957,169.811,1066781.983,369.0,1.117
p25,1,47968,10.741,1322096.494,233.985,161.549
p25,1,47969,5.672,1149752.556,378.4,1.117
p25,1,47970,455.967,1182698.276,208.719,161.549
p25,2,47972,93.655,1158381.829,276.21,74.54
p25,2,47973,0.241,1113513.909,278.445,74.54
p25,1,47977,113.087,1077107.129,237.602,74.54
p25,1,47978,134.69,1071260.01,236.755,74.54
p25,1,47979,26.612,1093245.36,234.926,74.54
p25,1,47980,62.638,1103905.07,244.719,74.54
p34,1,47982,95.104,1674736.422,45.747,459.514
p34,1,47983,30.414,1659786.117,34.359,459.514
p34,1,47989,173.25,1282236.578,251.763,118.214
p34,1,47990,77.362,1190545.092,239.572,118.214
p34,1,47997,93.293,833197.502,152.657,118.214
p34,1,48013,92.69,99677.52,6.794,25.244
p34,1,48014,1167.796,133084.395,19.059,25.244
p34,1,48015,1258.073,163736.157,34.379,26.453
p34,1,48016,1270.142,188503.607,43.104,26.453
p34,1,48017,1513.211,216380.824,53.728,26.453
p34,1,48018,1210.762,253517.441,65.397,26.453
p34,1,48019,1022.486,278362.27,76.654,26.453
p34,1,48020,1316.487,326615.169,88.143,26.453
p34,1,48021,1104.796,348830.227,99.812,26.453
p34,1,48022,1339.538,382931.511,111.714,26.453
p34,1,48023,1166.831,411297.002,123.076,26.453
p34,1,48024,1236.892,473026.035,134.67,26.453
p34,1,48025,1596.427,467889.271,146.265,26.453
p34,1,48026,1816.143,509938.586,157.785,26.453
p34,1,48027,1905.876,542245.917,169.305,26.453
p34,1,48028,1619.057,576810.705,180.825,26.453
p34,1,48029,1274.969,611446.159,192.27,26.453
p34,1,48030,1507.117,598386.877,62.357,297.106
p34,1,48031,1626.66,600140.098,62.655,297.106
p52,1,48032,1490.22,444266.598,142.166,14.485
p52,1,48033,1202.797,424868.507,88.621,71.621
p52,1,48034,761.856,396220.436,77.101,71.621
p52,1,48035,969.986,371078.047,67.479,71.621
p52,1,48036,1050.908,353001.963,62.654,71.621
p52,1,48037,817.554,340686.984,57.883,71.621
p52,1,48038,1001.848,327071.552,53.111,71.621
p52,1,48039,222.794,321706.255,48.936,71.621
p52,1,48040,1088.805,329395.745,53.633,71.621
p52,1,48041,1250.59,342058.673,58.404,71.621
p52,1,48042,1104.012,354660.917,63.229,71.621
p52,1,48043,1274.969,369510.627,68.001,71.621
p52,1,48044,993.098,396606.953,78.361,71.621
p52,1,48045,1265.495,429248.671,89.881,71.621
p52,1,48046,1418.228,462215.389,149.544,15.751
p52,1,48047,1007.762,479581.803,154.316,15.751
p52,1,48048,863.175,503907.835,159.246,15.751
