region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km
s125,5,14662,236.5,47133.467,5.76
s125,5,14663,269.5,14963.264,5.76
s125,6,14664,275.0,40479.891,5.76
s125,7,14665,253.0,41273.377,5.76
s125,5,15041,253.0,125701.586,17.548
s125,4,15042,275.0,87615.267,12.598
s125,6,15043,269.5,102373.8,13.558
s125,7,15044,247.5,9674.091,5.76
s125,8,15045,60.5,817947.669,5.76
s125,6,15421,247.5,184923.05,29.255
s125,6,15422,264.0,128951.159,9.146
s125,7,15423,264.0,81327.872,6.295
s125,8,15424,148.5,191178.318,5.76
s125,6,15801,275.0,129827.193,10.091
s125,7,15802,258.5,11995.835,5.76
s125,8,15803,203.5,91080.511,5.76
s125,7,16181,253.0,60224.884,5.76
s125,8,16182,225.5,125050.359,6.959
s125,9,16183,38.5,1652220.342,17.03
s125,8,16561,225.5,21385.324,5.76
s125,9,16562,44.0,1524939.33,10.655
s125,9,16941,49.5,1132683.986,8.937
s41,10,12986,225.5,8641.829,5.76
s41,10,12987,231.0,77087.842,6.341
s41,10,13364,247.5,-3970.515,5.76
s41,10,13365,258.5,-4618.321,5.76
s41,10,13366,236.5,61804.924,5.76
s41,10,13367,247.5,3613.33,5.76
s41,10,13744,225.5,7751.901,5.76
s41,10,13745,264.0,16518.382,5.76
s41,10,13746,253.0,122349.564,9.086
s41,10,13747,247.5,114762.76,17.314
s41,10,14124,242.0,15141.037,5.76
s41,10,14125,253.0,100133.311,11.238
s41,9,14504,176.0,75737.563,5.76
s41,9,14884,181.5,77825.529,5.76
s41,10,15264,82.5,125477.981,5.76
s66,7,13039,280.5,571749.789,95.752
s66,7,13040,280.5,645534.178,107.061
s66,7,13041,137.5,1496756.137,138.08
s66,6,13419,291.5,515975.544,90.145
s66,6,13420,291.5,591811.769,101.424
s66,8,13421,181.5,674371.906,123.094
s66,6,13796,275.0,310774.205,50.348
s66,6,13797,286.0,353934.306,61.837
s66,6,13798,280.5,433618.422,73.581
s66,6,13799,275.0,525856.142,85.812
s66,7,13800,275.0,605317.878,97.112
s66,7,14176,291.5,255170.526,45.567
s66,6,14177,280.5,337411.906,57.776
s66,6,14178,269.5,426420.423,69.375
s66,6,14179,286.0,480390.255,81.193
s66,7,14180,258.5,563942.38,66.427
s66,6,14557,275.0,349281.968,59.1
s66,7,14558,286.0,387930.202,70.642
s66,6,14559,275.0,411260.044,54.77
s66,7,14560,286.0,392494.415,52.683
s66,7,14937,291.5,332671.344,57.609
s66,7,14938,286.0,336194.698,47.579
s66,7,14939,253.0,355490.341,43.082
s66,7,14940,286.0,290744.689,40.044
s66,7,15317,264.0,291785.996,38.561
s66,7,15318,258.5,283963.547,35.754
s66,6,15319,291.5,215843.329,31.25
s66,8,15320,275.0,213230.444,28.13
s66,6,15696,269.5,223706.908,30.858
s66,6,15697,275.0,186858.871,26.832
s66,6,15698,297.0,154212.024,24.422
s66,6,15699,286.0,128845.296,19.874
s66,7,15700,258.5,154611.2,15.289
s96,6,13057,302.5,87861.367,9.86
s96,7,13058,280.5,130538.989,38.226
s96,6,13437,280.5,64003.815,21.935
s96,6,13438,280.5,107570.466,32.717
s96,5,13439,297.0,85454.891,11.093
s96,6,13817,286.0,42406.628,16.425
s96,5,13818,308.0,76233.897,27.945
s96,3,13819,297.0,824.498,5.76
s96,4,13820,275.0,26338.879,5.76
s96,5,13821,297.0,32285.563,5.76
s96,4,14197,291.5,32063.473,6.066
s96,3,14198,291.5,76990.361,15.76
s96,4,14199,280.5,100440.342,23.521
s96,5,14200,269.5,130666.597,12.592
s96,6,14201,291.5,128295.541,12.917
s96,2,14577,286.0,9094.46,5.76
s96,4,14578,297.0,32709.012,6.829
s96,6,14579,269.5,83477.003,14.673
s96,5,14580,280.5,90287.684,26.749
s96,7,14581,269.5,51423.117,5.76
s96,8,14582,253.0,52074.966,5.76
s96,3,14957,275.0,59229.825,9.915
s96,5,14958,291.5,-6043.012,5.76
s96,6,14959,286.0,25982.508,5.76
s96,6,14960,291.5,50098.485,14.931
s96,8,14961,236.5,44492.827,5.76
s96,7,14962,236.5,91615.699,11.25
s96,5,15337,286.0,79350.907,18.961
s96,5,15338,291.5,61210.806,12.51
s96,6,15339,280.5,20097.16,5.76
s96,7,15340,236.5,15051.782,5.76
s96,8,15341,258.5,35474.377,5.76
s96,7,15342,269.5,29497.505,5.76
s96,6,15717,297.0,76597.707,19.476
s96,6,15718,297.0,50517.698,10.918
s96,7,15719,258.5,26515.861,5.76
s96,8,15720,247.5,38811.273,8.631
s96,7,15721,275.0,60985.072,15.011
s96,7,15722,269.5,32535.67,5.76
s96,7,16098,264.0,29291.219,5.76
s96,8,16099,247.5,17704.863,5.76
s96,8,16100,269.5,63729.843,5.76
s96,7,16101,286.0,48615.561,5.76
s96,7,16102,236.5,98008.4,11.936
s99,6,13076,187.0,178365.346,33.797
s99,6,13456,220.0,334428.875,31.879
s99,7,13457,258.5,150829.566,19.925
s99,6,13458,269.5,71237.853,8.106
s99,5,13459,291.5,27277.526,5.76
s99,5,13460,269.5,43250.649,5.76
s99,6,13461,269.5,54207.461,6.111
s99,6,13462,258.5,36469.63,5.76
s99,6,13463,275.0,28018.456,5.76
s99,5,13464,280.5,17080.283,5.76
s99,4,13465,269.5,80408.324,13.858
s99,5,13466,269.5,83603.364,17.572
s99,7,13836,220.0,397691.327,35.225
s99,6,13837,269.5,159355.74,23.109
s99,6,13838,291.5,86968.933,11.958
s99,6,13839,247.5,89249.033,8.563
s99,6,13840,264.0,66315.765,7.176
s99,6,13841,264.0,54546.829,5.841
s99,6,13842,258.5,27989.317,5.76
s99,6,13843,264.0,23386.367,5.76
s99,6,13844,269.5,38808.275,5.76
s99,5,13845,275.0,77721.191,17.179
s99,5,13846,258.5,62156.375,8.794
s99,6,14218,225.5,216146.978,23.478
s99,7,14219,220.0,198784.117,20.462
s99,7,14220,187.0,159742.756,22.926
s99,7,14221,187.0,170080.149,21.906
s99,6,14222,187.0,64387.891,5.76
s99,6,14223,242.0,34765.304,5.76
s99,6,14224,253.0,66205.879,9.203
s99,6,14225,280.5,68602.092,12.931
s99,6,14601,242.0,12113.503,5.76
s99,6,14602,258.5,6185.321,5.76
s99,5,14603,269.5,26505.617,5.76
s99,6,14604,264.0,51569.65,6.863
s99,6,14605,247.5,49890.983,5.76
s99,6,14982,264.0,9575.13,5.76
s99,6,14983,275.0,7101.5,5.76
s99,6,14984,258.5,23511.501,5.76
s99,6,14985,247.5,56733.336,6.726
s99,7,15362,253.0,26576.266,5.76
s99,7,15363,247.5,31441.295,5.76
s99,7,15364,269.5,14950.141,5.76
s99,6,15365,264.0,28227.448,5.76
s99,6,15744,247.5,29409.04,5.76
s120,6,13117,253.0,187804.933,21.294
s120,6,13118,121.0,443519.017,48.102
s120,6,13497,253.0,197103.804,41.812
s120,7,13498,192.5,216403.679,22.902
s120,7,13499,214.5,249470.072,15.928
s120,6,13878,242.0,112411.725,9.966
s120,6,13879,269.5,156078.567,15.195
s120,5,14258,269.5,7179.083,5.76
s120,6,14259,264.0,115601.693,23.37
s120,6,14638,275.0,-20730.798,5.76
s120,6,14639,242.0,37462.693,5.76
s120,6,15018,264.0,17920.572,5.76
s120,6,15019,258.5,9565.76,5.76
s120,6,15398,258.5,90779.077,12.808
s120,6,15399,269.5,17009.932,5.76
s120,5,15778,269.5,126735.983,25.372
s120,6,15779,264.0,66029.921,6.323
s120,6,16158,258.5,193997.619,37.041
s120,6,16159,264.0,163305.967,16.525
s12,9,13322,258.5,119329.608,11.652
s12,10,13702,220.0,46019.493,5.76
s12,10,13703,236.5,8879.597,5.76
s12,9,13704,247.5,53373.247,6.58
s12,9,14079,236.5,168893.561,10.305
s12,9,14080,225.5,234396.153,33.159
s12,10,14081,247.5,138184.327,21.833
s12,10,14082,209.0,64097.016,5.76
s12,10,14083,225.5,32966.314,5.76
s12,10,14084,247.5,9557.611,5.76
s12,10,14460,247.5,70035.162,5.76
s12,10,14461,236.5,101289.98,19.533
s12,10,14462,242.0,50456.953,5.76
s12,10,14463,225.5,72977.197,10.445
s16,6,13332,187.0,62889.169,5.76
s16,1,13712,154.0,230595.429,13.009
s16,5,13713,291.5,86883.061,12.704
s16,8,13714,264.0,10346.406,5.76
s16,4,14092,275.0,33587.083,5.76
s16,8,14093,280.5,-14679.516,5.76
s16,5,14094,302.5,9285.297,5.76
s16,6,14472,126.5,246162.276,8.545
s16,8,14473,258.5,107196.191,12.208
s16,7,14852,154.0,402717.111,35.905
s16,6,14853,214.5,295318.463,26.572
s98,5,13454,269.5,189424.375,22.445
s98,6,13455,264.0,291489.34,59.858
s98,7,13831,275.0,79047.002,11.617
s98,7,13832,264.0,131374.852,23.137
s98,6,13833,275.0,132612.178,26.47
s98,6,13834,291.5,154976.554,35.91
s98,6,13835,253.0,277556.547,54.519
s98,6,14211,269.5,85623.024,23.497
s98,2,14212,280.5,87418.039,14.522
s98,6,14213,275.0,94676.601,14.652
s98,7,14214,258.5,188308.858,35.314
s98,6,14215,264.0,108167.251,19.153
s98,5,14216,258.5,108470.01,18.755
s98,4,14591,275.0,41920.108,5.76
s98,3,14592,280.5,30847.952,5.76
s98,6,14593,264.0,39375.011,5.76
s98,5,14594,269.5,47245.354,5.76
s98,5,14595,291.5,41134.038,6.179
s98,5,14596,280.5,49669.087,6.936
s98,5,14971,280.5,9974.025,5.76
s98,5,14972,269.5,40572.175,5.76
s98,6,14973,258.5,33435.298,5.76
s98,6,14974,264.0,6165.524,5.76
s98,6,14975,275.0,-8222.674,5.76
s98,6,14976,280.5,39521.069,5.76
s98,5,15351,275.0,21684.65,5.76
s98,6,15352,269.5,54155.491,6.667
s98,6,15353,242.0,33745.869,5.76
s98,6,15354,286.0,5719.853,5.76
s98,5,15355,253.0,11226.517,5.76
s98,5,15356,264.0,16161.219,5.76
s98,4,15731,291.5,22896.168,5.76
s98,5,15732,275.0,89564.681,14.292
s98,6,15733,280.5,80700.827,13.333
s98,7,15734,275.0,79741.477,12.486
s98,6,15735,269.5,78018.904,11.638
s98,6,15736,280.5,68195.78,10.844
s98,5,16111,280.5,34663.063,5.76
s98,4,16112,286.0,51981.813,18.746
s98,5,16113,280.5,67706.347,22.026
s98,7,16114,264.0,95894.386,8.375
s98,6,16115,269.5,25676.974,5.76
s98,6,16116,275.0,34065.263,5.76
s99,6,13467,264.0,54186.374,8.132
s99,6,13468,264.0,21472.122,5.76
s99,6,13469,264.0,26675.651,5.76
s99,5,13847,269.5,18607.443,5.76
s99,6,13848,247.5,49941.204,5.76
s99,6,13849,247.5,62454.007,13.637
s99,5,14226,275.0,21372.679,5.76
s99,5,14227,275.0,44745.859,7.258
s99,5,14228,264.0,73357.558,12.249
s99,5,14229,236.5,105653.426,24.366
s99,5,14606,275.0,24158.434,5.76
s99,6,14607,269.5,82912.39,14.436
s99,4,14608,275.0,103512.555,23.769
s99,4,14609,269.5,124446.081,28.54
s99,6,14986,275.0,48368.216,8.096
s99,5,14987,264.0,84740.994,17.543
s99,4,14988,258.5,101302.454,17.89
s99,4,14989,264.0,94222.33,14.293
s99,6,13470,242.0,9972.478,5.76
s99,6,13471,280.5,48390.037,14.491
s99,6,13472,264.0,91156.998,25.958
s99,6,13473,269.5,135593.621,37.627
s99,6,13474,258.5,151498.269,32.171
s99,6,13850,242.0,43098.586,9.566
s99,6,13851,269.5,51339.789,16.973
s99,6,13852,269.5,95793.441,28.493
s99,6,13853,258.5,151068.085,40.013
s99,6,13854,247.5,167198.805,31.892
s99,6,14230,269.5,67940.55,21.086
s99,6,14231,280.5,79162.307,25.857
s99,6,14232,286.0,103877.414,33.318
s99,6,14233,269.5,113319.897,23.617
s99,6,14234,269.5,99036.623,20.057
s99,4,14610,275.0,97780.147,17.673
s99,6,14611,269.5,77540.933,11.794
s99,6,14612,258.5,100989.919,15.305
s99,6,14613,275.0,72675.349,11.745
s99,6,14614,280.5,52884.402,8.095
s99,4,14990,258.5,80705.327,10.643
s99,5,14991,275.0,-3579.04,5.76
s99,5,14992,275.0,34161.756,5.76
s99,6,14993,280.5,753.075,5.76
s99,6,14994,275.0,35687.811,5.76
s99,4,15370,275.0,15063.204,5.76
s99,4,15371,269.5,18850.238,5.76
s99,4,15372,275.0,59043.881,8.56
s99,5,15373,269.5,77365.8,12.052
s99,5,15374,280.5,87835.495,15.612
s99,6,13475,264.0,71843.598,6.124
s99,6,13476,264.0,71721.489,6.065
s99,6,13477,275.0,71376.369,8.595
s99,6,13478,264.0,14204.154,5.76
s99,6,13855,280.5,40208.079,5.76
s99,6,13856,264.0,84755.206,7.529
s99,6,13857,269.5,104862.7,21.069
s99,6,13858,264.0,105681.528,18.158
s99,6,14235,253.0,22895.241,5.76
s99,6,14236,269.5,71609.146,8.594
s99,6,14237,264.0,68094.448,9.308
s99,6,14238,264.0,51244.75,5.76
s99,6,14239,275.0,28197.126,5.76
s120,6,13492,253.0,16641.637,5.76
s120,6,13493,269.5,32151.35,5.76
s120,6,13494,269.5,13696.28,5.76
s120,6,13495,264.0,66313.12,10.156
s120,6,13496,280.5,119582.911,21.877
s120,6,13873,247.5,85849.658,7.048
s120,6,13874,269.5,20869.846,5.76
s120,6,13875,253.0,107842.407,28.263
s125,7,13509,258.5,97139.553,13.936
s125,7,13510,231.0,120654.062,14.017
s125,6,13511,247.5,76881.178,9.396
s125,7,13512,236.5,72405.18,5.76
s125,7,13885,247.5,45955.063,5.76
s125,7,13886,247.5,56963.336,5.76
s125,7,13887,253.0,77698.175,6.292
s125,7,13888,242.0,59501.743,5.76
s125,7,13889,231.0,52628.218,5.76
s125,7,13890,220.0,145547.419,19.932
s125,7,13891,264.0,54913.881,7.086
s125,7,13892,236.5,57974.115,5.76
s125,7,14265,253.0,109388.997,8.653
s125,7,14266,253.0,78985.139,5.76
s125,7,14267,236.5,54563.059,5.76
s125,7,14268,253.0,22325.364,5.76
s125,7,14269,236.5,136139.973,17.33
s125,7,14270,253.0,133821.035,20.637
s125,7,14271,242.0,72662.71,7.325
s125,7,14272,247.5,52604.306,5.76
s125,7,14645,247.5,156829.566,24.57
s125,7,14646,253.0,141203.385,20.341
s125,7,14647,198.0,118347.137,9.915
s125,7,14648,231.0,16852.951,5.76
s125,7,14649,258.5,84318.122,8.983
s125,7,14650,236.5,108783.311,12.009
s125,7,14651,236.5,67744.949,11.125
s125,7,14652,247.5,46592.797,8.667
s125,7,15025,165.0,199726.321,15.395
s125,7,15027,220.0,151846.584,18.409
s125,7,15028,203.5,27219.447,5.76
s125,7,15029,253.0,13640.83,5.76
s125,7,15030,247.5,57796.87,10.345
s125,7,15031,253.0,49141.901,5.76
s125,6,15032,264.0,24309.143,7.214
s125,7,15407,236.5,78685.434,6.266
s125,7,15408,247.5,10592.208,5.76
s125,7,15409,231.0,53642.418,5.76
s125,7,15410,253.0,7721.707,5.76
s125,7,15411,253.0,7394.548,5.76
s125,7,15412,264.0,561.292,5.76
s125,7,15789,236.5,-3941.17,5.76
s125,7,15790,231.0,12001.421,5.76
s125,7,15791,242.0,30121.794,5.801
s125,7,15792,264.0,29957.557,5.76
s125,7,16169,242.0,81188.855,12.511
s125,7,16170,253.0,58330.336,6.171
s125,7,16171,236.5,46492.239,5.76
s125,7,16172,258.5,3291.667,5.76
s125,6,16549,247.5,107716.484,14.293
s125,7,16550,258.5,60739.959,5.76
s125,7,16551,236.5,92026.241,9.743
s125,7,16552,225.5,124517.127,12.735
s16,7,13715,286.0,28310.11,5.76
s16,8,14095,313.5,23373.979,5.76
s16,7,14097,313.5,-20373.815,5.76
s16,8,14474,286.0,105031.495,10.829
s16,10,14475,264.0,63959.9,7.318
s16,10,14476,264.0,34101.509,5.76
s16,10,14477,286.0,26668.034,5.76
s16,10,14854,236.5,176121.56,29.111
s16,10,14855,258.5,90182.909,16.845
s16,10,14856,236.5,16736.113,5.76
s16,9,14857,269.5,-2417.606,5.76
s16,6,15232,247.5,196329.195,20.616
s16,5,15233,269.5,137869.467,24.329
s16,10,15234,198.0,116119.221,13.934
s16,10,15235,214.5,114678.898,8.636
s16,10,15236,269.5,-4986.587,5.76
s16,5,15612,275.0,66344.847,6.161
s16,7,15613,264.0,85230.721,16.432
s16,10,15614,247.5,38283.705,5.76
s16,10,15615,242.0,25573.406,5.76
s16,5,15991,313.5,39339.382,5.76
s16,7,15992,258.5,88412.244,6.242
s16,8,15993,258.5,52591.374,5.76
s16,9,15994,297.0,-7060.822,5.76
s16,10,15995,253.0,55015.522,5.76
s16,10,15996,264.0,40523.004,5.76
s16,9,15997,280.5,42983.277,7.533
s16,3,16371,280.5,68529.843,7.074
s16,10,16372,258.5,37831.059,5.76
s16,10,16373,236.5,3082.603,5.76
s16,8,16374,264.0,57224.598,8.704
s16,9,16375,247.5,77503.411,7.588
s16,9,16376,264.0,-4462.289,5.76
s16,8,16377,269.5,84023.742,11.828
s16,10,16752,242.0,65892.221,5.941
s16,10,16753,242.0,86851.187,11.475
s16,10,16754,264.0,106047.479,16.961
s16,10,16755,242.0,66006.864,6.369
s16,9,16756,242.0,24070.867,5.76
s16,8,16757,253.0,99157.758,13.824
s16,8,16758,264.0,143420.923,26.587
s16,10,17135,231.0,2468.954,5.76
s16,10,17136,253.0,58002.864,5.987
s16,9,17137,253.0,114951.079,17.769
s16,9,17138,242.0,195693.934,29.521
s9,9,13741,286.0,76547.266,10.818
s9,10,13742,236.5,91432.585,12.354
s9,10,13743,209.0,31394.851,5.76
s9,9,14121,258.5,150949.368,22.561
s9,10,14122,264.0,107874.619,17.84
s9,10,14123,220.0,131440.815,16.356
s9,8,14500,203.5,298865.795,50.288
s9,9,14501,258.5,234232.461,40.526
s9,8,14502,258.5,158941.456,29.14
s9,9,14503,236.5,162236.774,14.559
s9,10,14881,264.0,262866.32,47.18
s9,10,14882,242.0,234596.992,27.766
s9,10,14883,121.0,282884.181,17.177
s62,8,13766,297.0,-11559.982,5.76
s62,8,13767,275.0,133478.643,8.263
s62,9,14145,253.0,1489.888,5.76
s62,9,14146,302.5,-18411.36,5.76
s62,10,14147,280.5,18032.675,5.76
s62,9,14524,110.0,351911.973,18.636
s62,6,14525,247.5,127804.783,6.898
s62,8,14526,302.5,30651.43,5.76
s62,10,14527,264.0,34792.485,5.76
s62,10,14528,264.0,21677.379,5.76
s62,8,14903,280.5,76204.239,7.335
s62,7,14904,242.0,203697.79,20.607
s62,8,14905,275.0,174432.648,13.658
s62,7,14906,286.0,13657.561,5.76
s62,9,14907,253.0,71393.098,8.173
s62,7,14908,275.0,47651.942,5.76
s62,8,15284,280.5,186067.425,25.575
s62,10,15285,247.5,198659.644,21.166
s62,9,15286,258.5,94461.565,9.594
s62,8,15287,269.5,-8529.497,5.76
s62,2,15288,269.5,63459.561,5.76
s62,7,15664,297.0,213748.913,41.575
s62,10,15665,225.5,232692.859,27.551
s62,10,15666,225.5,151714.632,17.543
s62,6,15667,291.5,168554.997,11.803
s62,7,16043,231.0,371732.703,32.305
s62,7,16044,291.5,239337.107,49.539
s62,9,16045,269.5,190741.676,36.124
s62,9,16046,269.5,179393.248,31.384
s62,5,16047,286.0,140388.952,20.318
s62,8,16424,242.0,356726.991,56.108
s62,8,16425,258.5,269444.802,46.47
s62,8,16804,66.0,1180635.774,64.506
s67,6,13781,291.5,134506.001,19.325
s67,1,14158,330.0,75508.914,15.072
s67,6,14159,275.0,22565.004,5.76
s67,8,14160,231.0,117915.809,9.892
s67,8,14161,269.5,182395.651,23.146
s67,3,14162,297.0,178453.417,11.947
s67,6,14539,286.0,-9058.152,5.76
s67,10,14540,231.0,164243.29,13.381
s67,10,14541,258.5,168015.936,25.737
s67,7,14542,253.0,238325.572,12.353
s67,6,14919,264.0,39238.239,5.76
s67,10,14920,242.0,109187.939,16.143
s67,9,14921,242.0,183971.171,27.68
s67,9,14922,269.5,232627.705,17.677
s67,4,14923,275.0,110447.351,5.76
s67,4,15299,291.5,89432.003,7.474
s67,10,15300,242.0,146393.997,16.464
s67,9,15301,264.0,96191.224,9.438
s67,8,15302,269.5,193468.335,15.328
s67,7,15303,291.5,72489.821,6.422
s67,2,15304,286.0,157021.822,6.633
s67,1,15679,302.5,126165.253,15.811
s67,9,15680,258.5,119051.699,13.92
s67,10,15681,269.5,11798.025,5.76
s67,8,15682,242.0,87092.779,7.198
s67,6,15683,330.0,92771.582,9.421
s67,6,15684,291.5,-4140.325,5.76
s67,3,15685,313.5,122739.785,34.558
s67,3,16060,302.5,125411.879,20.59
s67,10,16061,220.0,95795.227,6.98
s67,4,16062,324.5,97613.602,5.76
s67,1,16063,291.5,98805.423,18.005
s67,5,16064,302.5,54230.797,7.012
s67,7,16065,291.5,-6598.577,5.76
s67,8,16441,247.5,71994.661,8.358
s67,7,16442,253.0,26740.922,5.76
s67,5,16443,286.0,24278.354,5.76
s67,5,16444,308.0,28348.691,6.769
s67,5,16445,302.5,42103.795,6.909
s67,7,16820,286.0,-10339.021,5.76
s67,7,16821,258.5,-2259.85,5.76
s67,8,16822,253.0,36011.024,5.76
s67,6,16823,286.0,61608.891,7.676
s67,2,16824,302.5,29861.46,5.76
s67,9,17203,258.5,80333.236,5.76
s67,5,17204,291.5,23846.37,5.76
s356,6,14051,258.5,565242.646,27.839
s356,7,14430,264.0,425438.305,23.106
s356,6,14431,242.0,396266.8,17.755
s356,7,14810,253.0,221558.718,8.275
s356,6,14811,253.0,241818.833,7.477
s356,6,14812,269.5,145410.868,5.76
s356,7,15190,253.0,150320.11,5.76
s356,6,15191,247.5,272162.467,5.76
s356,7,15570,253.0,370539.016,13.862
s356,7,15571,247.5,426521.066,17.91
s356,7,15572,253.0,415739.445,13.698
s356,7,15950,247.5,139444.843,5.76
s356,7,15951,253.0,57759.202,5.76
s356,6,15952,253.0,9671.766,5.76
s356,6,16329,247.5,317663.102,17.534
s356,7,16330,236.5,329491.545,7.366
s356,7,16331,242.0,387156.085,13.353
s356,7,16332,220.0,441036.935,14.101
s356,6,16333,247.5,522208.385,21.079
s356,7,16708,236.5,41492.383,5.76
s356,7,16709,247.5,176961.35,5.76
s356,7,16710,253.0,122851.491,5.76
s356,7,16711,231.0,104775.283,5.76
s356,7,16712,209.0,749125.228,29.004
s356,6,16713,236.5,625762.966,29.308
s356,7,17089,220.0,317093.537,10.901
s356,7,17090,253.0,410585.193,16.439
s356,7,17091,225.5,318575.954,9.659
s356,7,17092,176.0,599890.983,23.403
s356,6,17093,110.0,1543469.599,40.867
s356,6,17094,115.5,1404190.673,42.407
s356,7,17469,209.0,553791.783,24.145
s356,7,17470,247.5,575567.323,31.962
s356,7,17472,198.0,630046.515,26.563
s356,5,17473,60.5,2369918.208,44.029
s356,7,17849,104.5,1391945.339,40.329
s356,6,17850,187.0,719166.974,40.755
s356,6,17852,121.0,1626563.649,40.351
s12,9,14085,209.0,51354.881,5.76
s12,10,14086,154.0,71781.683,5.76
s12,10,14087,187.0,45177.924,5.76
s12,10,14088,236.5,44206.243,5.76
s12,10,14089,236.5,7678.877,5.76
s12,10,14090,258.5,123045.531,8.647
s12,10,14466,231.0,21245.872,5.76
s12,10,14467,242.0,69801.272,5.76
s12,10,14468,242.0,47695.94,5.76
s12,10,14469,269.5,56255.094,7.263
s12,9,14470,242.0,62256.103,5.76
s12,10,14471,187.0,23467.882,5.76
s12,10,14845,247.5,4227.863,5.76
s12,10,14846,258.5,63933.769,10.523
s12,10,14847,253.0,16543.234,5.76
s12,10,14848,253.0,50914.77,5.76
s12,9,14849,264.0,86535.009,6.847
s12,8,14850,55.0,686630.487,16.488
s12,9,14851,198.0,177054.982,18.642
s12,10,15226,253.0,116191.493,20.114
s12,9,15227,236.5,178369.923,28.449
s12,7,15228,275.0,108971.057,9.324
s12,10,15229,99.0,90916.033,5.76
s12,6,15230,143.0,321654.192,15.035
s12,7,15231,258.5,213166.293,21.178
s12,9,15606,247.5,160350.238,19.104
s12,9,15607,231.0,163293.578,9.709
s12,8,15608,269.5,101765.434,8.632
s12,10,15609,203.5,75623.141,5.76
s12,8,15610,247.5,78853.22,5.76
s12,8,15611,258.5,111221.573,7.757
s12,9,15987,203.5,52603.595,5.76
s12,9,15988,225.5,126900.951,6.729
s12,8,15989,231.0,114545.42,6.782
s12,8,15990,264.0,90728.936,7.067
s12,6,16370,280.5,82478.955,6.58
s16,7,14098,302.5,-908.008,5.76
s16,8,14099,297.0,-10132.353,5.76
s16,7,14478,297.0,24152.516,5.76
s16,6,14479,363.0,-8086.856,5.76
s16,6,14480,379.5,-25238.472,5.76
s16,7,14858,280.5,14807.439,5.76
s16,6,14859,308.0,-6710.487,5.76
s16,6,14860,352.0,-3005.905,5.76
s16,10,15237,253.0,662.852,5.76
s16,8,15238,264.0,16794.658,5.76
s16,6,15239,269.5,-6798.718,5.76
s16,10,15616,247.5,37415.502,5.76
s16,9,15617,258.5,690.622,5.76
s16,8,15618,264.0,19136.772,5.76
s16,8,15619,236.5,171491.145,24.913
s16,8,15998,275.0,76419.152,13.986
s16,9,16378,275.0,112435.468,25.795
s16,10,16379,225.5,228662.905,33.028
s16,8,14100,291.5,27193.346,5.76
s16,7,14481,286.0,-15212.311,5.76
s16,7,14482,363.0,-30504.078,5.76
s16,8,14483,330.0,-6947.728,5.76
s16,8,14861,286.0,25889.996,5.76
s16,8,14862,286.0,56713.36,11.302
s16,8,14863,302.5,7252.307,5.76
s16,8,15240,269.5,23039.451,5.76
s16,8,15241,275.0,97068.548,13.091
s16,8,15242,280.5,69823.77,14.578
s16,8,15620,264.0,41218.361,5.76
s16,8,15621,280.5,77309.347,8.344
s16,8,15622,286.0,90382.902,20.857
s16,10,15999,247.5,174159.694,17.318
s16,8,16000,258.5,56933.975,5.76
s16,8,16001,269.5,44893.593,5.76
s16,8,16002,264.0,156809.056,17.222
s16,10,16380,264.0,84521.491,7.647
s16,9,16381,236.5,58475.314,5.76
s16,8,16382,264.0,183373.323,15.828
s16,9,16761,258.5,53604.545,5.76
s16,8,16762,264.0,167647.883,16.607
s16,8,16763,264.0,266827.87,53.61
s16,9,14104,280.5,-8424.364,5.76
s16,10,14105,264.0,-5991.714,5.76
s16,10,14106,258.5,-1206.285,5.76
s16,10,14107,231.0,3326.543,5.76
s16,9,14484,286.0,6883.451,5.76
s16,9,14485,203.5,40001.256,6.702
s16,9,14486,269.5,3576.736,5.76
s16,10,14487,286.0,6040.613,5.76
s16,8,14864,280.5,7211.563,5.76
s16,8,14865,247.5,15911.183,5.76
s16,9,14866,286.0,12810.861,5.76
s16,8,15243,291.5,9218.594,5.76
s16,8,15244,264.0,65950.859,11.444
s16,8,15245,286.0,-14529.489,5.76
s16,8,15246,313.5,24871.953,7.055
s16,8,15247,302.5,-18815.008,5.76
s16,9,15623,275.0,86631.491,15.791
s16,9,15624,275.0,83186.77,20.033
s16,9,15625,269.5,72888.341,9.069
s16,8,15626,291.5,90412.491,16.679
s16,8,15627,324.5,48123.99,9.747
s16,9,16003,258.5,145177.631,28.579
s16,9,16004,269.5,140664.231,31.513
s16,9,16005,264.0,176151.821,20.887
s16,8,16006,258.5,170420.212,26.67
s16,8,16007,297.0,106185.395,20.722
s16,9,16383,258.5,203904.681,40.471
s16,8,16384,275.0,183018.257,42.484
s16,9,16385,275.0,214348.662,47.951
s16,8,16386,286.0,200394.898,37.571
s16,7,16387,291.5,150293.615,31.069
s16,8,16764,264.0,258621.736,55.101
s16,8,16765,264.0,289099.461,59.431
s16,8,16766,269.5,285924.91,49.164
s16,6,16767,275.0,234022.325,42.378
s16,8,17143,231.0,395977.289,66.024
s16,8,17144,242.0,373214.335,67.367
s16,9,17145,231.0,430002.439,71.267
s16,8,17146,231.0,452579.466,61.356
s16,8,17147,231.0,277054.85,20.426
s16,10,17526,220.0,458155.263,35.021
s16,10,14108,264.0,-5752.875,5.76
s16,10,14110,258.5,16042.198,5.76
