region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km,dist_to_coast,reinforcement_dist_km
p12103,7,121289,599.407,1178907.272,5.5,114.728,37.974
p12103,7,121290,599.407,1139324.188,5.5,104.193,37.974
p12103,7,121291,599.407,1095982.122,5.5,93.677,37.974
p12103,7,121292,599.407,1048623.488,5.5,83.188,37.974
p12103,7,121293,599.407,996584.922,5.5,72.736,37.974
p12103,7,121294,599.407,939319.888,5.5,62.338,37.974
p12103,7,121295,599.407,876284.188,5.5,52.008,37.974
p12103,7,121296,599.407,805773.838,5.5,41.773,37.974
p12103,7,121297,599.407,727891.838,5.5,31.689,37.974
p12103,7,121298,396.519,662233.624,5.5,23.221,37.974
p12103,7,121766,599.407,1216161.717,5.5,124.53,74.394
p12103,7,121767,599.407,1175896.917,5.5,113.919,74.394
p12103,7,121768,599.407,1135327.1,5.5,103.31,74.394
p12103,7,121769,599.407,1091417.017,5.5,92.703,74.394
p12103,7,121770,599.407,1043035.05,5.5,82.098,74.394
p12103,7,121771,599.407,989713.934,5.5,71.497,74.394
p12103,7,121772,599.407,930439.767,5.5,60.901,74.394
p12103,7,121773,599.407,864800.65,5.5,50.313,74.394
p12103,7,121774,599.407,790208.3,5.5,39.742,74.394
p12103,7,121775,599.407,707075.717,5.5,29.203,74.394
p12103,7,121776,450.761,629745.388,5.5,20.031,74.394
p12103,7,122244,585.33,1222797.632,5.5,124.588,74.394
p12103,7,122245,585.674,1177187.212,5.5,113.974,74.394
p12103,7,122246,592.648,1136486.687,5.5,103.339,74.394
p12103,7,122247,599.407,1092306.667,5.5,92.776,74.394
p12103,7,122248,597.771,1044105.966,5.5,82.188,74.394
p12103,7,122249,599.407,991153.984,5.5,71.598,74.394
p12103,7,122250,599.407,931705.617,5.5,61.026,74.394
p12103,7,122251,599.407,866397.9,5.5,50.473,74.394
p12103,7,122252,599.407,792403.534,5.5,39.952,74.394
p12103,7,122253,599.407,709826.434,5.5,29.479,74.394
p12103,7,122254,489.332,628373.629,5.5,20.085,74.394
p12103,7,122722,599.407,1230866.984,5.5,125.495,74.394
p12103,7,122723,599.407,1186943.034,5.5,114.974,74.394
p12103,7,122724,591.916,1142872.069,5.5,104.511,74.394
p12103,7,122725,585.158,1098860.655,5.5,94.008,74.394
p12103,7,122726,585.804,1051421.65,5.5,83.546,74.394
p12103,7,122727,592.82,999645.594,5.5,73.107,74.394
p12103,7,122728,599.407,942425.1,5.5,62.803,74.394
p12103,7,122729,597.814,880252.678,5.5,52.535,74.394
p12103,7,122730,599.407,810584.534,5.5,42.414,74.394
p12103,7,122731,599.407,734060.234,5.5,32.431,74.394
p12103,7,122732,598.331,649674.761,5.5,22.708,74.394
p12103,7,122733,163.627,633195.874,5.5,17.277,74.394
p12103,7,123202,599.407,1158880.134,5.5,106.571,74.394
p12103,7,123203,599.407,1109991.05,5.5,96.286,74.394
p12103,7,123204,599.407,1063230.1,5.5,86.073,74.394
p12103,7,123205,591.787,1015189.049,5.5,76.009,74.394
p12103,7,123206,585.115,961353.815,5.5,65.983,74.394
p12103,7,123207,585.631,903069.775,5.5,56.064,74.394
p12103,7,123208,593.251,838657.972,5.5,46.32,74.394
p12103,7,123209,599.407,770933.3,5.5,37.055,74.394
p12103,7,123210,558.08,701477.331,5.5,28.46,74.394
p12103,7,123211,282.097,633512.137,5.5,19.405,74.394
p12103,7,123681,583.996,1132968.438,5.5,99.55,74.394
p12103,7,123682,517.012,1080946.029,5.5,89.447,74.394
p12103,7,123683,438.018,1036458.136,5.5,79.347,74.394
p12103,7,123684,357.044,988636.401,5.5,69.322,74.394
p12103,7,123685,276.027,939109.515,5.5,59.51,74.394
p12103,7,123686,187.734,892753.53,5.5,50.16,74.394
p12103,7,123687,162.723,843547.035,5.5,42.203,74.394
p12103,7,123688,160.485,789530.348,5.5,34.968,74.394
p12103,7,123689,215.673,691260.346,5.5,24.784,74.394
p12103,7,123690,22.213,1692760.549,14.247,19.252,163.309
p12103,7,124160,245.721,1122046.027,5.5,94.96,74.394
p12103,7,124161,323.94,1071646.237,5.5,85.386,74.394
p12103,7,124162,405.689,1021545.476,5.5,76.056,74.394
p12103,7,124163,487.18,969423.953,5.5,66.843,74.394
p12103,7,124164,568.068,910631.334,5.5,57.204,74.394
p12103,7,124165,599.407,844555.134,5.5,47.185,74.394
p12103,7,124166,526.956,805710.106,14.247,37.284,163.309
p12103,7,124638,599.407,1132090.15,5.5,98.927,74.394
p12103,7,124639,599.407,1080992.05,5.5,89.852,74.394
p12103,7,124640,599.407,1036890.034,5.5,80.348,74.394
p12103,7,124641,599.407,985745.367,5.5,70.289,74.394
p12103,7,124642,598.976,955958.796,14.247,60.136,163.309
p12103,7,125117,599.407,1104366.684,5.5,93.697,74.394
p12103,7,125118,599.407,1080758.002,14.247,83.668,163.309
p12103,7,125119,599.407,1031813.468,14.247,73.784,163.309
p12103,7,125595,599.407,1148895.785,14.247,97.475,163.309
p12103,14,121286,599.407,1321520.138,5.5,146.406,37.974
p12103,14,121764,585.459,1320221.752,5.5,145.753,74.394
p12103,14,121765,592.605,1268903.225,5.5,135.112,74.394
p12103,14,122241,599.407,1354430.117,5.5,156.41,74.394
p12103,14,122242,599.407,1321515.117,5.5,145.799,74.394
p12103,14,122243,591.916,1287487.719,5.5,135.222,74.394
p12103,14,122719,599.407,1360319.984,5.5,157.138,74.394
p12103,14,122720,599.407,1326330.6,5.5,146.58,74.394
p12103,14,122721,599.407,1291240.084,5.5,136.032,74.394
p12103,14,123196,599.407,1409562.45,5.5,169.053,74.394
p12103,14,123197,599.407,1369806.017,5.5,158.576,74.394
p12103,14,123198,599.407,1332610.434,5.5,148.12,74.394
p12103,14,123199,599.407,1297708.75,5.5,137.687,74.394
p12103,14,123200,599.407,1262510.067,5.5,127.282,74.394
p12103,14,123201,599.407,1227454.35,5.5,116.907,74.394
p12103,14,123673,599.407,1458215.417,5.5,181.423,74.394
p12103,14,123674,599.407,1420930.15,5.5,171.039,74.394
p12103,14,123675,599.407,1381158.417,5.5,160.679,74.394
p12103,14,123676,599.407,1342891.65,5.5,150.349,74.394
p12103,14,123677,599.407,1307121.917,5.5,140.057,74.394
p12103,14,123678,599.407,1271280.784,5.5,129.811,74.394
p12103,14,123679,599.407,1237772.4,5.5,119.63,74.394
p12103,14,123680,599.407,1199280.15,5.5,109.529,74.394
p12103,14,124151,599.407,1467115.8,5.5,183.835,74.394
p12103,14,124152,540.99,1432339.375,5.5,173.717,74.394
p12103,14,124153,434.919,1395228.096,5.5,163.088,74.394
p12103,14,124154,361.521,1361460.005,5.5,152.736,74.394
p12103,14,124155,287.65,1330003.131,5.5,142.443,74.394
p12103,14,124156,212.659,1303652.488,5.5,132.223,74.394
p12103,14,124157,165.909,1281655.575,5.5,122.269,74.394
p12103,14,124158,165.177,1250271.46,5.5,113.651,74.394
p12103,14,124159,180.244,1182120.827,5.5,104.661,74.394
p12103,14,124628,599.407,1517334.417,5.5,196.919,74.394
p12103,14,124629,599.407,1476824.734,5.5,186.772,74.394
p12103,14,124630,430.485,1449712.489,5.5,177.924,74.394
p12103,14,124631,331.086,1414368.37,5.5,167.264,74.394
p12103,14,124632,404.225,1376055.87,5.5,157.147,74.394
p12103,14,124633,477.623,1336696.211,5.5,147.038,74.394
p12103,14,124634,552.441,1298778.872,5.5,136.962,74.394
p12103,14,124635,598.804,1265006.931,5.5,127.16,74.394
p12103,14,124636,599.407,1230913.234,5.5,117.548,74.394
p12103,14,124637,599.407,1195552.734,5.5,108.119,74.394
p12103,14,125106,599.407,1531533.334,5.5,200.222,74.394
p12103,14,125107,599.407,1488193.034,5.5,190.246,74.394
p12103,14,125108,599.407,1451732.667,5.5,180.319,74.394
p12103,14,125109,599.407,1414093.834,5.5,170.434,74.394
p12103,14,125110,599.407,1380974.45,5.5,160.609,74.394
p12103,14,125111,599.407,1348203.517,5.5,150.885,74.394
p12103,14,125112,599.407,1312539.167,5.5,141.289,74.394
p12103,14,125113,599.407,1281894.117,5.5,131.846,74.394
p12103,14,125114,597.986,1249458.016,5.5,122.585,74.394
p12103,14,125115,599.407,1216033.917,5.5,113.369,74.394
p12103,14,125116,599.407,1173646.834,5.5,103.742,74.394
p12103,14,125583,599.407,1605130.15,5.5,213.867,74.394
p12103,14,125584,599.407,1549410.8,5.5,203.964,74.394
p12103,14,125585,599.407,1500911.584,5.5,194.102,74.394
p12103,14,125586,599.407,1464010.417,5.5,184.31,74.394
p12103,14,125587,599.407,1427646.4,5.5,174.614,74.394
p12103,14,125588,599.407,1395932.034,5.5,165.031,74.394
p12103,14,125589,599.407,1365140.917,5.5,155.579,74.394
p12103,14,125590,599.407,1330686.484,5.5,146.281,74.394
p12103,14,125591,599.407,1299271.367,5.5,136.942,74.394
p12103,14,125592,599.407,1266209.65,5.5,127.231,74.394
p12103,14,125593,599.407,1230672.167,5.5,117.228,74.394
p12103,14,125594,599.407,1219797.618,14.247,107.283,163.309
p12103,14,126061,599.407,1634589.517,5.5,217.784,74.394
p12103,14,126062,599.407,1569907.534,5.5,208.021,74.394
p12103,14,126063,599.407,1515255.667,5.5,198.347,74.394
p12103,14,126064,599.407,1477167.15,5.5,188.774,74.394
p12103,14,126065,599.407,1442321.184,5.5,179.316,74.394
p12103,14,126066,599.407,1412024.117,5.5,169.981,74.394
p12103,14,126067,599.407,1382348.7,5.5,160.549,74.394
p12103,14,126068,599.407,1348509.55,5.5,150.782,74.394
p12103,14,126069,599.407,1312980.4,5.5,140.822,74.394
p12103,14,126070,599.407,1306908.168,14.247,130.943,163.309
p12103,14,126071,599.407,1272666.618,14.247,121.189,163.309
p12103,14,126538,599.407,1741076.55,5.5,231.74,74.394
p12103,14,126539,599.407,1670893.917,5.5,222.084,74.394
p12103,14,126540,599.407,1593442.85,5.5,212.518,74.394
p12103,14,126541,599.407,1531737.25,5.5,203.056,74.394
p12103,14,126542,599.407,1491270.2,5.5,193.686,74.394
p12103,14,126543,599.407,1459240.617,5.5,184.176,74.394
p12103,14,126544,599.407,1427717.384,5.5,174.372,74.394
p12103,14,126545,599.407,1394714.967,5.5,164.457,74.394
p12103,14,126546,599.407,1390504.852,14.247,154.629,163.309
p12103,14,126547,599.407,1355510.718,14.247,144.913,163.309
p12103,14,126548,599.407,1322363.718,14.247,135.324,163.309
p12103,14,127016,599.407,1784390.084,5.5,236.263,74.394
p12103,14,127017,599.407,1711359.0,5.5,226.797,74.394
p12103,14,127018,599.407,1622919.7,5.5,217.392,74.394
p12103,14,127019,599.407,1549725.334,5.5,207.819,74.394
p12103,14,127020,599.407,1503651.05,5.5,197.994,74.394
p12103,14,127021,599.407,1470988.617,5.5,188.121,74.394
p12103,14,127022,599.407,1467470.118,14.247,178.332,163.309
p12103,14,127023,599.407,1435434.402,14.247,168.643,163.309
p12103,14,127024,599.407,1405674.885,14.247,159.067,163.309
p12103,14,127495,599.407,1757070.017,5.5,231.474,74.394
p12103,14,127496,599.407,1660334.884,5.5,221.64,74.394
p12103,14,127497,599.407,1568647.417,5.5,211.803,74.394
p12103,14,127498,599.407,1543661.602,14.247,202.045,163.309
p12103,14,127499,599.407,1512081.302,14.247,192.378,163.309
p12103,14,127500,599.407,1481110.052,14.247,182.811,163.309
p12103,14,127501,599.407,1451074.702,14.247,173.34,163.309
p12103,14,127974,599.407,1750094.568,14.247,225.765,163.309
p12103,14,127975,599.407,1622710.252,14.247,216.116,163.309
p12103,14,127976,599.407,1559595.385,14.247,206.556,163.309
p12103,14,127977,599.407,1527106.218,14.247,197.084,163.309
p12103,14,128453,599.407,1688715.985,14.247,220.828,163.309
p12103,14,128454,599.407,1578069.218,14.247,211.419,163.309
p12109,6,107931,56.393,1099825.218,5.5,68.889,452.348
p12109,6,107932,155.965,1059162.463,5.5,78.014,452.348
p12109,6,107933,215.07,1092767.735,5.5,87.904,452.348
p12109,6,107934,287.865,1136534.346,5.5,98.317,452.348
p12109,6,108406,184.807,779459.406,5.5,34.498,452.348
p12109,6,108407,34.482,1008176.277,5.5,40.456,452.348
p12109,6,108409,147.011,1010596.901,5.5,68.019,452.348
p12109,6,108410,470.907,1014331.344,5.5,75.626,452.348
p12109,6,108411,576.462,1077355.422,14.442,85.27,400.086
p12109,6,108412,599.407,1120878.651,14.442,95.218,400.086
p12109,6,108413,568.799,1203473.307,14.442,104.801,400.086
p12109,6,108883,322.648,650720.786,5.5,21.53,452.348
p12109,6,108884,464.149,738511.574,5.5,32.466,452.348
p12109,6,108885,461.996,806060.817,5.5,41.267,452.348
p12109,6,108886,175.724,947810.046,14.442,48.773,400.086
p12109,6,108888,35.343,1531959.895,14.442,76.751,400.086
p12109,6,108889,363.286,1086106.68,14.442,82.999,400.086
p12109,6,108890,597.427,1103884.369,14.442,91.166,400.086
p12109,6,108891,599.407,1187240.018,14.442,100.825,400.086
p12109,6,109360,124.798,570720.109,5.5,9.67,469.734
p12109,6,109361,499.621,640433.372,14.442,18.937,400.086
p12109,6,109362,407.239,718956.577,14.442,26.733,400.086
p12109,6,109363,28.498,1377931.051,14.442,32.73,400.086
p12109,6,109364,546.199,873686.439,14.442,48.414,400.086
p12109,6,109365,378.138,939455.998,14.442,56.204,400.086
p12109,6,109366,40.853,1384092.581,14.442,62.312,400.086
p12109,6,109368,159.064,1185540.745,14.442,90.044,400.086
p12109,6,109369,522.695,1173410.851,14.442,97.419,400.086
p12109,6,109839,189.112,691394.966,14.442,17.894,400.086
p12109,6,109840,599.407,682761.084,14.442,24.251,400.086
p12109,6,109841,492.431,764673.351,14.442,33.117,400.086
p12109,6,109842,512.32,847099.774,14.442,44.22,400.086
p12109,6,109843,599.407,903852.368,14.442,53.412,400.086
p12109,6,109844,540.301,964705.914,14.442,62.753,400.086
p12109,6,109845,184.893,1073583.668,14.442,70.401,400.086
p12109,6,110322,599.407,930113.538,5.5,59.658,350.109
p12109,7,110317,103.962,714850.53,14.442,12.276,400.086
p12109,7,110318,590.324,645393.867,14.442,20.095,400.086
p12109,7,110319,599.407,730135.518,14.442,29.757,400.086
p12109,7,110320,599.407,808717.034,14.442,39.649,400.086
p12109,7,110321,599.407,866188.604,5.5,49.672,350.109
p12109,7,110795,215.587,541247.794,5.5,7.744,402.718
p12109,7,110796,564.408,597444.316,5.5,16.326,402.718
p12109,7,110797,599.407,687257.454,5.5,26.217,350.109
p12109,7,110798,599.407,768919.721,5.5,36.135,350.109
p12109,7,111273,145.418,555132.478,5.5,6.789,350.109
p12109,7,111274,479.603,568313.275,5.5,13.074,350.109
p12109,7,111275,599.407,650249.088,5.5,22.083,350.109
p12109,13,106031,40.078,1831991.988,5.5,202.12,452.348
p12109,14,106979,85.15,1288349.912,5.5,112.061,452.348
p12109,14,107935,268.364,1207535.699,5.5,106.936,452.348
p12109,14,108892,146.924,1363763.127,14.442,106.597,400.086
p12111,7,121803,478.656,677195.437,5.5,23.934,216.28
p12111,7,122281,143.136,716715.06,5.5,20.994,216.28
p12111,7,122758,42.618,756948.118,5.5,7.256,216.28
p12111,7,122759,24.193,1071557.602,5.5,17.339,216.28
p12111,14,113225,599.407,1792874.736,5.5,224.318,232.47
p12111,14,113702,599.407,1749259.603,5.5,212.56,232.47
p12111,14,113703,599.407,1770588.803,5.5,213.8,232.47
p12111,14,114178,599.407,1705378.703,5.5,201.045,232.47
p12111,14,114179,599.407,1707451.203,5.5,201.238,232.47
p12111,14,114180,599.407,1716153.336,5.5,201.989,232.47
p12111,14,114181,599.407,1729411.973,5.5,203.293,204.436
p12111,14,114655,599.407,1676323.67,5.5,190.816,232.47
p12111,14,114656,599.407,1675585.886,5.5,190.427,232.47
p12111,14,114657,599.407,1675863.223,5.5,190.63,204.436
p12111,14,114658,599.407,1683847.557,5.5,191.423,204.436
p12111,14,115132,597.556,1649849.223,5.5,181.268,232.47
p12111,14,115133,599.407,1649575.557,5.5,180.22,204.436
p12111,14,115134,599.407,1646762.423,5.5,179.809,204.436
p12111,14,115135,599.407,1648167.49,5.5,180.024,204.436
p12111,14,115610,293.16,1640902.598,5.5,171.792,204.436
p12111,14,115611,599.407,1623181.507,5.5,169.628,204.436
p12111,14,115612,599.407,1622335.623,5.5,169.191,204.436
p12111,14,117038,47.741,1742751.806,5.5,159.227,204.436
p12111,14,119897,136.722,1349073.24,5.5,96.121,204.436
p12111,14,120374,520.026,1276463.255,5.5,84.992,216.28
p12111,14,120375,69.911,1432892.102,5.5,90.54,216.28
p12111,14,120850,528.377,1098994.038,5.5,61.224,216.28
p12111,14,120851,443.571,1213462.85,5.5,70.956,216.28
p12111,14,120852,568.412,1251924.969,5.5,79.803,216.28
p12111,14,120853,15.196,2018635.995,5.5,87.204,216.28
p12111,14,121327,580.896,959180.828,5.5,46.997,216.28
p12111,14,121328,599.407,1059994.543,5.5,56.271,216.28
p12111,14,121329,493.292,1168250.302,5.5,65.16,216.28
p12111,14,121330,441.634,1231420.926,5.5,74.436,216.28
p12111,14,121804,599.407,796258.543,5.5,32.542,216.28
p12111,14,121805,597.47,914442.072,5.5,41.848,216.28
p12111,14,121806,542.109,1026395.426,5.5,51.332,216.28
p12111,14,122282,490.925,757534.953,5.5,27.637,216.28
p12111,14,122283,537.288,869223.265,5.5,36.543,216.28
p12113,6,112178,284.809,729236.326,16.018,20.144,75.542
p12113,6,112656,599.407,737644.741,16.018,27.725,75.542
p12113,6,113134,599.407,838518.808,16.018,38.061,75.542
p12115,7,125126,76.196,907532.361,14.247,17.74,163.309
p12115,7,125603,599.407,720839.918,14.247,27.598,163.309
p12115,7,125604,468.41,638305.393,5.5,20.517,169.771
p12115,7,125605,22.816,1013217.808,5.5,16.829,169.771
p12115,7,126079,599.407,892663.118,14.247,50.205,163.309
p12115,7,126080,599.407,838886.368,14.247,42.51,163.309
p12115,7,126081,599.407,752191.742,5.5,34.185,169.771
p12115,7,126082,599.407,677721.826,5.5,25.37,169.771
p12115,7,126083,292.084,634345.444,5.5,18.707,169.771
p12115,7,126556,599.407,984669.152,14.247,65.208,163.309
p12115,7,126557,599.407,938997.552,14.247,57.429,163.309
p12115,7,126558,599.407,859767.859,5.5,48.923,169.771
p12115,7,126559,599.407,795412.676,5.5,39.773,169.771
p12115,7,126560,599.407,725125.741,5.5,30.545,193.158
p12115,7,126561,568.799,651094.353,5.5,21.932,193.158
p12115,7,126562,83.557,726054.103,5.5,17.585,193.158
p12115,7,127032,599.407,1106579.068,14.247,88.042,163.309
p12115,7,127033,599.407,1063945.935,14.247,80.21,163.309
p12115,7,127034,599.407,1023675.735,14.247,72.299,163.309
p12115,7,127035,599.407,950892.859,5.5,63.448,169.771
p12115,7,127036,599.407,897066.708,5.5,54.197,193.158
p12115,7,127037,599.407,837482.225,5.5,45.196,193.158
p12115,7,127038,599.407,771294.091,5.5,36.335,193.158
p12115,7,127039,599.407,699079.358,5.5,27.447,193.158
p12115,7,127040,468.109,633748.101,5.5,19.613,193.158
p12115,7,127510,599.192,1139933.842,14.247,95.204,163.309
p12115,7,127511,599.407,1095939.302,14.247,87.002,163.309
p12115,7,127512,599.407,1030642.658,5.5,77.884,193.158
p12115,7,127513,599.407,983259.341,5.5,68.793,193.158
p12115,7,127514,599.407,932108.091,5.5,59.908,193.158
p12115,7,127515,599.407,876662.641,5.5,51.043,193.158
p12115,7,127516,599.407,813867.841,5.5,42.044,193.158
p12115,7,127517,599.407,745867.975,5.5,33.119,193.158
p12115,7,127989,599.407,1104758.558,5.5,92.42,193.158
p12115,7,127990,599.407,1057546.325,5.5,83.483,193.158
p12115,7,127991,599.407,1013846.141,5.5,74.624,193.158
p12115,7,127992,599.407,965412.091,5.5,65.685,193.158
p12115,7,127993,599.407,912086.941,5.5,56.635,193.158
p12115,7,127994,599.407,855470.808,5.5,47.948,193.158
p12115,7,128467,599.407,1132992.225,5.5,98.198,193.158
p12115,7,128468,599.407,1084206.341,5.5,89.308,193.158
p12115,7,128469,599.407,1041801.125,5.5,80.271,193.158
p12115,7,128470,599.407,996062.541,5.5,71.326,193.158
p12115,7,128471,599.407,948179.358,5.5,62.748,193.158
p12115,7,128472,599.407,893868.475,5.5,53.802,193.158
p12115,7,128945,599.407,1155069.641,5.5,103.926,193.158
p12115,7,128946,599.407,1108552.808,5.5,94.886,193.158
p12115,7,128947,599.407,1069498.575,5.5,86.112,193.158
p12115,7,128948,599.407,1026826.841,5.5,77.323,193.158
p12115,7,128949,599.407,977136.408,5.5,67.879,193.158
p12115,7,129424,599.407,1137126.691,5.5,100.82,193.158
p12115,7,129425,599.407,1094241.208,5.5,91.563,193.158
p12115,7,129426,599.407,1049455.925,5.5,81.89,193.158
p12115,7,129903,599.407,1115722.458,5.5,96.039,193.158
p12115,14,127508,599.407,1235248.085,14.247,111.211,163.309
p12115,14,127509,599.407,1203414.302,14.247,103.011,163.309
p12115,14,127985,599.407,1289302.218,14.247,126.13,163.309
p12115,14,127986,599.407,1260036.802,14.247,117.993,163.309
p12115,14,127987,599.407,1230774.635,14.247,110.126,163.309
p12115,14,127988,596.48,1184472.415,14.247,101.559,163.309
p12115,14,128461,599.407,1369244.868,14.247,149.384,163.309
p12115,14,128462,599.407,1339918.768,14.247,141.062,163.309
p12115,14,128463,599.407,1312754.985,14.247,132.982,163.309
p12115,14,128464,599.407,1284137.885,14.247,124.932,163.309
p12115,14,128465,599.407,1231536.808,5.5,116.079,193.158
p12115,14,128466,599.407,1197579.825,5.5,107.07,193.158
p12115,14,128938,599.407,1420150.252,14.247,164.293,163.309
p12115,14,128939,599.407,1392708.852,14.247,156.005,163.309
p12115,14,128940,597.857,1363326.297,14.247,147.95,163.309
p12115,14,128941,599.407,1334901.218,14.247,139.64,163.309
p12115,14,128942,599.407,1282369.058,5.5,130.681,193.158
p12115,14,128943,599.407,1251262.725,5.5,121.772,193.158
p12115,14,128944,599.407,1219313.875,5.5,112.907,193.158
p12115,14,129414,599.407,1493065.335,14.247,187.562,163.309
p12115,14,129415,599.407,1465850.718,14.247,179.205,163.309
p12115,14,129416,599.407,1440604.068,14.247,170.96,163.309
p12115,14,129417,599.407,1414104.635,14.247,162.878,163.309
p12115,14,129418,599.407,1384847.335,14.247,154.297,163.309
p12115,14,129419,599.407,1331806.541,5.5,145.355,193.158
p12115,14,129420,599.407,1301389.608,5.5,136.488,193.158
p12115,14,129421,599.407,1271096.308,5.5,127.567,193.158
p12115,14,129422,599.407,1239261.958,5.5,118.517,193.158
p12115,14,129423,599.407,1186293.775,5.5,109.591,193.158
p12115,14,129891,599.407,1534805.535,14.247,202.471,163.309
p12115,14,129892,599.407,1511715.102,14.247,194.124,163.309
p12115,14,129893,599.407,1485998.435,14.247,185.925,163.309
p12115,14,129894,599.407,1460507.835,14.247,177.725,163.309
p12115,14,129895,599.407,1411708.141,5.5,168.955,193.158
p12115,14,129896,599.407,1382736.941,5.5,160.062,193.158
p12115,14,129897,599.407,1351741.125,5.5,151.182,193.158
p12115,14,129898,599.407,1319529.025,5.5,142.172,193.158
p12115,14,129899,599.407,1289320.758,5.5,133.157,193.158
p12115,14,129900,599.407,1259185.791,5.5,124.315,193.158
p12115,14,129901,599.407,1226943.558,5.5,115.201,193.158
p12115,14,129902,599.407,1173585.825,5.5,105.611,193.158
p12115,14,130367,599.407,1617073.152,14.247,225.741,163.309
p12115,14,130368,599.407,1574203.052,14.247,217.379,163.309
p12115,14,130369,599.407,1551637.918,14.247,209.052,163.309
p12115,14,130370,599.407,1529130.085,14.247,200.881,163.309
p12115,14,130371,599.407,1503945.885,14.247,192.495,163.309
p12115,14,130372,599.407,1456215.258,5.5,183.642,193.158
p12115,14,130373,599.407,1428595.725,5.5,174.774,193.158
p12115,14,130374,599.407,1399914.441,5.5,165.822,193.158
p12115,14,130375,599.407,1369259.041,5.5,156.777,193.158
p12115,14,130376,597.986,1337222.631,5.5,147.858,193.158
p12115,14,130377,599.407,1306911.208,5.5,138.814,193.158
p12115,14,130378,599.407,1275870.941,5.5,129.339,193.158
p12115,14,130379,596.523,1243409.766,5.5,119.775,193.158
p12115,14,130380,599.407,1237090.543,18.264,110.158,329.632
p12115,14,130844,599.407,1818989.185,14.247,240.648,163.309
p12115,14,130845,599.407,1654194.335,14.247,232.288,163.309
p12115,14,130846,599.407,1591975.502,14.247,223.991,163.309
p12115,14,130847,599.407,1569271.385,14.247,215.8,163.309
p12115,14,130848,599.407,1546022.335,14.247,207.22,163.309
p12115,14,130849,599.407,1498508.025,5.5,198.352,193.158
p12115,14,130850,599.407,1472270.275,5.5,189.451,193.158
p12115,14,130851,597.728,1444491.518,5.5,180.424,193.158
p12115,14,130852,599.407,1416448.575,5.5,171.434,193.158
p12115,14,130853,599.407,1386040.158,5.5,162.433,193.158
p12115,14,130854,599.407,1353177.341,5.5,153.064,193.158
p12115,14,130855,599.407,1321461.641,5.5,143.498,193.158
p12115,14,130856,599.407,1319410.076,18.264,133.859,329.632
p12115,14,130857,599.407,1286950.943,18.264,124.108,329.632
p12115,14,131322,599.407,1864087.918,14.247,247.201,163.309
p12115,14,131323,599.407,1705948.935,14.247,238.938,163.309
p12115,14,131324,599.407,1611123.852,14.247,230.659,163.309
p12115,14,131325,599.407,1562751.341,5.5,221.93,193.158
p12115,14,131326,599.407,1539578.058,5.5,213.056,193.158
p12115,14,131327,599.407,1513844.258,5.5,204.078,193.158
p12115,14,131328,599.407,1487223.875,5.5,195.047,193.158
p12115,14,131329,599.407,1459850.641,5.5,186.055,193.158
p12115,14,131330,599.407,1431676.541,5.5,176.78,193.158
p12115,14,131331,599.407,1399865.391,5.5,167.226,193.158
p12115,14,131332,599.407,1367505.525,5.5,157.562,193.158
p12115,14,131333,599.407,1363441.526,18.264,147.814,329.632
p12115,14,131801,599.407,1770263.768,14.247,245.455,163.309
p12115,14,131802,599.407,1616973.358,5.5,236.641,193.158
p12115,14,131803,599.407,1575760.325,5.5,227.717,193.158
p12115,14,131804,599.407,1553615.291,5.5,218.686,193.158
p12115,14,131805,599.407,1528234.558,5.5,209.68,193.158
p12115,14,131806,599.407,1501499.341,5.5,200.483,193.158
p12115,14,131807,599.407,1472789.741,5.5,190.951,193.158
p12115,14,131808,599.407,1444573.341,5.5,181.268,193.158
p12115,14,131809,599.407,1441294.343,18.264,171.527,329.632
p12115,14,131810,599.407,1409704.926,18.264,161.859,329.632
p12115,14,132279,599.407,1819560.225,5.5,251.334,193.158
p12115,14,132280,599.407,1654035.908,5.5,242.337,193.158
p12115,14,132281,599.407,1591903.508,5.5,233.311,193.158
p12115,14,132282,599.407,1566740.158,5.5,224.171,193.158
p12115,14,132283,599.407,1540861.075,5.5,214.674,193.158
p12115,14,132284,599.407,1512908.608,5.5,204.975,193.158
p12115,14,132285,599.407,1513253.626,18.264,195.245,329.632
p12115,14,132286,599.407,1485069.46,18.264,185.596,329.632
p12115,14,132287,599.407,1455227.026,18.264,176.053,329.632
p12115,14,132757,599.407,1844613.441,5.5,256.952,193.158
p12115,14,132758,599.407,1699651.775,5.5,247.846,193.158
p12115,14,132759,599.407,1609862.941,5.5,238.389,193.158
p12115,14,132760,599.407,1576875.741,5.5,228.684,193.158
p12115,14,132761,599.407,1550531.175,5.5,218.969,193.158
p12115,14,132762,599.407,1550528.76,18.264,209.336,329.632
p12115,14,132763,599.407,1524921.493,18.264,199.797,329.632
p12115,14,132764,599.407,1497735.476,18.264,190.367,329.632
p12115,14,133235,599.407,1871348.658,5.5,262.096,193.158
p12115,14,133236,599.407,1747702.825,5.5,252.396,193.158
p12115,14,133237,599.407,1636302.625,5.5,242.698,193.158
p12115,14,133238,599.407,1615402.976,18.264,233.077,329.632
p12115,14,133239,599.407,1589198.176,18.264,223.542,329.632
p12115,14,133240,599.407,1560354.026,18.264,214.104,329.632
p12115,14,133714,599.407,1820978.96,18.264,256.819,329.632
p12115,14,133715,599.407,1700212.293,18.264,247.288,329.632
