region,class,bin,capacity,supply_curve_cost_per_mw
s346,2,1,541.7219,629007.8098
s346,2,2,266.2978,661313.456
s346,2,3,582.4458,681071.9836
s346,3,1,250.8004,557361.3211
s346,3,2,304.9554,569641.2524
s346,4,1,217.8683,513394.2924
s348,2,1,573.5778,568817.9193
s348,3,1,212.8316,514179.5992
s348,3,2,68.0596,599566.3299
s348,3,3,492.1301,682183.2523
s348,4,1,366.5577,511461.0574
s348,4,2,148.9908,530716.3555
s348,4,3,341.073,584004.4343
s348,4,4,157.3852,620326.9636
s348,5,1,31.0379,472897.7913
s348,5,2,120.794,486980.78
s348,5,3,344.9904,506421.2363
s348,5,4,203.6623,515592.9289
s348,12,1,1096.5307,607359.183
s348,12,2,973.7564,732263.2246
s348,12,3,399.1454,797260.4931
s348,12,4,1121.1974,833314.7338
s348,12,5,1041.6008,888287.12
s348,13,1,573.8361,600407.7597
s349,1,1,8102.4969,1041772.3065
s349,1,2,7792.2897,1260130.3579
s349,1,3,8391.6966,1304850.5424
s349,1,4,7792.2897,1350233.7487
s349,1,5,8391.6966,1405938.2967
s349,2,1,7680.8801,516946.9521
s349,2,2,7752.1685,568301.2472
s349,2,3,8272.3231,651518.2446
s349,2,4,7605.3302,746126.0307
s349,2,5,8326.9947,882558.9987
s349,3,1,120.2344,486349.2813
s349,3,2,295.9582,492312.9534
s349,3,3,235.9917,530781.8457
s349,4,1,183.4726,501171.8213
s349,4,2,47.8268,555782.2718
s349,8,1,3596.4414,1448030.2738
s349,8,2,3596.4414,1486542.3627
s349,8,3,3596.4414,1512525.5805
s349,8,4,3596.4414,1540088.0916
s349,8,5,3566.4366,1578319.3368
s349,9,1,8989.6398,1223832.3528
s349,9,2,8991.1035,1331246.5618
s349,9,3,8988.1331,1410073.8664
s349,9,4,8385.3683,1493306.0941
s349,9,5,9240.6123,1602386.0459
s349,10,1,17571.7827,1071131.8721
s349,10,2,17867.655,1160008.4846
s349,10,3,17802.8671,1231267.3893
s349,10,4,18120.9952,1312302.1675
s349,10,5,18232.9641,1534367.2625
s349,11,1,19848.6161,828725.6984
s349,11,2,19504.4437,1002234.75
s349,11,3,20045.9502,1134111.6873
s349,11,4,19752.36,1244614.8897
s349,11,5,19838.672,1421372.953
s349,12,1,1934.1676,650796.4611
s349,12,2,2296.6359,800745.9774
s349,12,3,1923.8792,860808.72
s349,12,4,1798.2207,918049.8463
s349,12,5,2205.5023,977915.0542
s354,12,1,597.9432,714771.4838
s354,12,2,73.1393,723915.6506
s354,13,1,138.3147,685792.1634
s356,1,1,599.4069,1392020.0872
s356,1,2,599.4069,1409400.6205
s356,1,3,402.5893,1427927.5587
s356,1,4,34.8693,1446516.2781
s356,2,1,401.5561,532439.5998
s356,2,2,345.0335,559177.9443
s356,2,3,599.4069,590547.0318
s356,2,4,548.9971,659061.9824
s356,3,1,197.5064,512705.121
s356,3,2,96.9882,537876.9778
s356,3,3,131.5992,541094.0262
s356,3,4,88.7659,555419.8065
s356,3,5,182.5686,619761.1813
s356,5,1,53.4662,476472.1075
s356,5,2,115.4129,486404.8399
s356,5,3,68.361,497858.4589
s356,5,4,94.0609,513875.9379
s356,5,5,395.6154,533127.6298
s356,6,1,17.0041,463993.7906
s356,8,1,3973.0725,1448209.2135
s356,8,2,3664.458,1467670.3026
s356,8,3,4222.7106,1492221.783
s356,8,4,3609.0976,1529067.127
s356,8,5,4374.3703,1579124.7895
s356,9,1,3331.8655,1402996.9114
s356,9,2,2532.7998,1427359.9859
s356,9,3,2997.0345,1448582.2161
s356,9,4,3019.2906,1466344.3189
s356,9,5,3231.2182,1512383.4113
s356,10,1,9535.0639,1088130.6991
s356,10,2,9655.3844,1201826.199
s356,10,3,9708.2479,1295469.4796
s356,10,4,9482.674,1353541.9837
s356,10,5,9535.7957,1400477.859
s356,11,1,12062.999,756252.6756
s356,11,2,12365.6298,925496.008
s356,11,3,12108.7597,1069759.0688
s356,11,4,11904.1503,1192079.6199
s356,11,5,12128.9924,1290826.9333
s356,12,1,7154.7418,597761.3477
s356,12,2,7458.3627,707798.3706
s356,12,3,7783.0342,823739.5217
s356,12,4,7344.2412,930214.0381
s356,12,5,7620.6984,1048736.0338
s356,13,1,592.9066,533246.1096
s356,13,2,1458.353,584975.0858
s356,13,3,864.4562,626605.497
s356,13,4,1044.7002,681721.8669
s356,13,5,1140.354,716727.6696
