region,class,bin,capacity,supply_curve_cost_per_mw
s167,3,4,627.7614,42927.5801
s167,3,5,877.8525,67601.5285
s167,4,1,1564.897,1382.486
s167,4,2,1395.2372,15078.563
s167,4,3,1462.9943,24326.2926
s167,4,4,1618.0967,50301.1713
s167,4,5,1423.2926,103518.864
s167,5,1,4358.5605,2752.1507
s167,5,2,4124.6319,16745.2043
s167,5,3,3903.2477,41653.3163
s167,5,4,4439.4129,65277.6336
s167,5,5,4132.1742,125019.2994
s167,6,1,5979.6878,5828.5374
s167,6,2,5835.754,28396.4783
s167,6,3,5827.2928,55406.5649
s167,6,4,5703.5928,93914.1623
s167,6,5,5970.4313,159706.8276
s167,7,1,1145.8017,49117.8688
s167,7,2,916.6075,94921.8453
s167,7,3,891.4975,120339.7467
s167,7,4,814.2217,169422.5598
s167,7,5,1035.1846,286404.8913
s167,8,1,181.373,84862.035
s168,4,1,138.9664,40526.1767
s168,5,1,713.4013,22407.2142
s168,5,2,403.9666,35071.0268
s168,5,3,550.8214,39625.2687
s168,5,4,547.3213,63186.2179
s168,5,5,538.9797,104851.0543
s168,6,1,2709.695,15604.648
s168,6,2,2578.4326,29147.9495
s168,6,3,2561.6291,40887.2243
s168,6,4,2693.7825,60326.7276
s168,6,5,2602.5033,107298.8126
s168,7,1,1514.6351,27224.659
s168,7,2,1622.2764,43227.8787
s168,7,3,1507.677,62424.2719
s168,7,4,1530.2021,79089.5862
s168,7,5,1538.9786,117782.9306
s168,8,1,84.8804,85672.8599
s168,8,2,42.8907,145259.7336
s168,8,3,9.4867,220456.4694
s168,8,4,12.3915,220768.8295
s169,3,1,333.4191,32962.0633
s169,3,2,355.7493,49733.4212
s169,4,1,701.1215,28128.2702
s169,4,2,668.1321,56895.6459
s169,4,3,626.1546,72754.6027
s169,4,4,700.3219,95418.2953
s169,4,5,721.451,118057.6189
s169,5,1,1828.6452,14736.8933
s169,5,2,1475.7558,36303.4433
s169,5,3,1339.4717,54768.5916
s169,5,4,1649.5372,77945.4792
s169,5,5,1568.3782,117678.13
s169,6,1,3894.463,18664.1736
s169,6,2,3696.4065,35749.1674
s169,6,3,3673.0179,60318.2185
s169,6,4,3464.2465,114066.9528
s169,6,5,3862.3214,268053.5862
s169,7,1,4425.1432,24947.6262
s169,7,2,4239.7678,48271.6022
s169,7,3,4278.3933,71330.5782
s169,7,4,4001.9925,123625.9846
s169,7,5,4538.1306,266921.9972
s169,8,1,981.4039,45337.8568
s169,8,2,770.8016,64854.0376
s169,8,3,834.3276,81699.6023
s169,8,4,840.147,107188.7566
s169,8,5,861.1645,187224.986
s17,1,1,186.8889,31395.5039
s17,6,1,228.5882,73516.6076
s17,7,1,554.0857,38872.6966
s17,7,2,160.1535,64899.5772
s17,7,3,226.7061,80348.8856
s17,7,4,446.4348,95099.8536
s17,7,5,280.3875,179835.6068
s17,8,1,1908.4883,2255.0244
s17,8,2,1605.2244,38254.9444
s17,8,3,1837.7812,98440.458
s17,8,4,1509.6534,136650.8326
s17,8,5,2057.9232,175201.5424
s17,9,1,5690.6214,18413.5757
s17,9,2,5396.6126,64104.9259
s17,9,3,5187.5908,140027.3842
s17,9,4,5410.3178,217329.7894
s17,9,5,5459.0484,303002.6877
s17,10,1,8070.17,135077.2799
s17,10,2,8386.8615,225313.5513
s17,10,3,8065.6424,267251.9108
s17,10,4,7869.524,307924.3498
s17,10,5,8509.1637,360734.2441
s170,6,1,261.7056,16586.9637
s170,6,2,222.6592,26179.9992
s170,7,1,1162.3467,26505.7131
s170,7,2,808.1151,41142.3352
s170,7,3,1114.7712,71478.5174
s170,7,4,951.9243,120694.8027
s170,7,5,951.7321,202852.3162
s170,8,1,1444.9928,38891.3126
s170,8,2,1373.9732,77305.2519
s170,8,3,1348.2784,100818.3706
s170,8,4,1360.9873,127973.9874
s170,8,5,1356.0752,199735.988
s170,9,1,314.6269,79275.2859
s170,9,2,192.1299,98239.1455
s170,9,3,297.9911,117151.4396
s170,9,4,206.3267,145880.8282
s170,9,5,291.2067,196023.6361
s171,2,1,694.7868,13127.787
s171,2,2,290.307,22546.7706
s171,2,3,640.6195,25171.0618
s171,2,4,282.8253,33533.3767
s171,2,5,734.8996,106424.9109
s171,3,1,1662.0244,5579.3103
s171,3,2,1392.9763,15576.4069
s171,3,3,1346.3849,25766.054
s171,3,4,1412.6069,133254.2557
s171,3,5,1437.2235,267604.9454
s171,4,1,2258.2413,6745.0728
s171,4,2,1856.2769,33234.905
s171,4,3,2036.2579,160207.869
s171,4,4,1816.2214,311034.9295
s171,4,5,2200.5703,362175.5911
s171,5,1,3508.3536,26322.8985
s171,5,2,3324.2881,94510.733
s171,5,3,3010.9531,181003.7701
s171,5,4,3509.6725,283051.1027
s171,5,5,3263.4748,344293.0175
s171,6,1,3295.7983,32833.8338
s171,6,2,3027.1495,97770.0872
s171,6,3,3044.6706,201535.689
s171,6,4,3439.0806,274891.5494
s171,6,5,3136.8884,319098.8955
s171,7,1,3635.4619,47219.1711
s171,7,2,3470.2693,81414.8699
s171,7,3,3646.978,120690.7328
s171,7,4,3394.8692,202676.5671
s171,7,5,3696.4519,306512.3526
s171,8,1,4902.2016,42033.0491
s171,8,2,4809.948,66650.7937
s171,8,3,4757.6055,95671.6123
s171,8,4,4767.7248,135427.8789
s171,8,5,4767.7908,251117.7749
s171,9,1,372.5853,101741.8421
s171,9,2,480.8513,161434.9907
s171,9,3,300.3631,194070.9099
s171,9,4,275.2172,246403.2287
s171,9,5,598.8502,267403.4574
s172,4,1,266.9321,42054.2355
s172,5,1,734.4007,4238.805
s172,5,2,195.4461,20407.4165
s172,5,3,506.9942,69633.7091
s172,5,4,305.606,85895.6687
s172,5,5,504.8456,95084.0363
s172,6,1,2334.2606,28477.8386
s172,6,2,2178.6786,62621.1017
s172,6,3,2034.4658,86333.8131
s172,6,4,2396.3066,129102.0773
s172,6,5,2158.8954,215233.5644
s172,7,1,10748.6691,33144.9308
s172,7,2,10440.5508,97864.0621
s172,7,3,10383.1958,168937.2541
s172,7,4,10438.787,231837.7669
s172,7,5,10826.2544,304751.9711
s172,8,1,9588.8179,57050.5882
s172,8,2,9411.3407,149737.5746
s172,8,3,9128.9872,246259.3089
s172,8,4,9449.0265,337158.9028
s172,8,5,9596.0996,444968.0453
s172,9,1,958.8,166415.7964
s172,9,2,832.8107,272678.7542
s172,9,3,586.4005,303436.4613
s172,9,4,883.6192,371245.0296
s172,9,5,988.5295,471080.3839
s173,6,1,271.1487,29905.1032
s173,7,1,172.1317,29605.2758
s173,7,2,74.791,105579.3228
s173,8,1,211.922,79937.9914
s173,8,2,69.4455,103312.5968
s173,8,3,67.2318,116794.5095
s173,8,4,72.8404,160217.5724
s173,8,5,105.7436,213531.8501
s173,9,1,123.462,94356.4304
s173,9,2,49.0797,141223.1077
s173,9,3,33.5175,165570.7104
s173,9,4,33.5027,178023.6754
s173,9,5,36.2325,213545.2959
s174,4,1,13.608,260998.043
s174,4,2,23.2065,275748.1893
s174,4,3,6.6825,287645.7969
s174,4,4,8.9181,308439.1172
s174,5,1,60.0336,149666.228
s174,5,2,15.7707,211085.6497
s174,5,3,22.4775,230586.4161
s174,5,4,9.912,242265.3974
s174,6,1,1529.5238,2176.5957
s174,6,2,1011.4727,27312.2235
s174,6,3,1124.1789,64993.8899
s174,6,4,1243.7898,109056.4991
s174,6,5,1094.8967,152604.3673
s174,7,1,2747.4844,8034.3997
s174,7,2,2636.7673,27582.0841
s174,7,3,2996.5753,56411.6952
s174,7,4,2755.4705,99631.5551
s174,7,5,2785.3471,176766.2309
s174,8,1,2301.7174,12118.9425
s174,8,2,2471.1371,24187.7332
s174,8,3,2159.3302,40490.9676
s174,8,4,2443.5739,61470.2001
s174,8,5,2326.8289,107550.9673
s175,8,1,476.5835,53869.3339
s175,8,2,468.5676,77021.4189
s175,8,3,440.9187,86657.6266
s175,8,4,462.3492,109489.8366
s175,8,5,468.8393,179984.4284
s175,9,1,12.4433,213913.9058
s175,9,2,5.8787,215617.7617
s175,9,3,5.6519,218878.8627
s176,2,1,193.6135,26740.6069
s176,3,1,151.4869,27515.7871
s176,3,2,129.4606,36978.7708
s176,4,1,745.5001,-6894.5325
s176,4,2,551.2251,12576.4804
s176,4,3,641.955,22568.5211
s176,4,4,765.838,32942.102
s176,4,5,746.2496,61593.6883
s176,5,1,1773.6687,16727.1974
s176,5,2,1748.6329,29887.4567
s176,5,3,1724.2003,41053.1282
s176,5,4,1754.2519,52639.9762
s176,5,5,1789.3535,77900.2556
s176,6,1,1236.9422,30867.5987
s176,6,2,1215.7528,54298.8647
s176,6,3,1316.2263,64938.5204
s176,6,4,1213.2645,78931.7239
s176,6,5,1239.6328,116795.2015
s176,7,1,411.0959,44964.1972
s176,7,2,241.0146,56179.4814
s176,7,3,239.4005,59144.6458
s176,7,4,362.9196,63267.8632
s176,7,5,338.0526,90490.5789
s176,8,1,184.5213,26631.784
s176,8,2,186.3688,29158.8211
s176,8,3,253.8003,57291.4368
s176,8,4,99.7464,72945.4696
s176,8,5,197.2035,91236.7191
s177,5,1,0.375,-1011.6293
s177,5,2,244.8616,12852.8794
s177,5,3,185.6739,25334.0457
s177,6,1,1484.3764,17206.3503
s177,6,2,1138.6702,30022.557
s177,6,3,1543.3719,38391.4398
s177,6,4,1265.7248,51295.779
s177,6,5,1452.8697,73688.4274
s177,7,1,732.2139,35762.0395
s177,7,2,587.1545,48376.651
s177,7,3,602.5305,57206.0609
s177,7,4,553.0183,63871.6508
s177,7,5,620.9078,85976.9228
s177,8,1,181.7966,53592.6238
s177,8,2,162.317,61633.6646
s177,8,3,94.8091,69410.3323
s177,8,4,101.0513,84449.5902
s177,8,5,146.241,102528.4986
s178,5,1,543.8016,6301.1073
s178,5,2,297.1686,18786.5772
s178,5,3,481.0057,27437.1292
s178,5,4,463.939,41216.5422
s178,5,5,544.3201,52879.6706
s178,6,1,2881.811,11780.8067
s178,6,2,2877.6867,36028.1796
s178,6,3,2771.7075,52651.9897
s178,6,4,2705.0597,69856.8038
s178,6,5,2852.2145,108373.2799
s178,7,1,197.1933,72353.8349
s178,7,2,207.2535,86781.3834
s178,7,3,166.8725,96989.9252
s178,7,4,172.9157,110225.401
s178,7,5,218.8636,121624.8149
s179,5,1,243.7373,20248.7179
s179,5,2,154.7392,40648.4675
s179,5,3,155.338,45607.1504
s179,5,4,133.2685,53038.8817
s179,5,5,67.6682,94475.0629
s179,6,1,1064.4893,32753.0766
s179,6,2,994.8359,62367.0852
s179,6,3,942.1641,79827.4424
s179,6,4,956.9602,94962.5641
s179,6,5,954.9867,123269.4277
s179,7,1,224.2606,79931.2016
s179,7,2,91.9614,81457.8245
s179,7,3,121.1148,84332.1563
s179,7,4,77.6818,85388.9174
s179,7,5,160.5617,166502.8341
s18,6,1,316.6275,9059.5469
s18,6,2,305.8461,16037.9659
s18,6,3,259.7473,63791.7266
s18,7,1,1418.2562,2956.0786
s18,7,2,972.3781,24922.7764
s18,7,3,919.1619,46202.198
s18,7,4,1356.4808,82843.7899
s18,7,5,1070.884,245279.7449
s18,8,1,5711.375,13696.5131
s18,8,2,5861.9869,96322.7591
s18,8,3,5834.0597,158531.135
s18,8,4,5488.378,221138.9366
s18,8,5,6003.8575,359871.3582
s18,9,1,6892.2381,117237.8063
s18,9,2,7054.1075,218629.4321
s18,9,3,6454.4905,291184.0388
s18,9,4,7031.4446,355094.7722
s18,9,5,6882.4366,446897.5408
s18,10,1,7142.7055,106162.5465
s18,10,2,7054.0543,232265.2983
s18,10,3,6921.7874,336953.6349
s18,10,4,6724.8346,412516.8787
s18,10,5,7228.8993,457005.9968
s180,4,1,127.5858,-2963.7767
s180,4,2,213.4408,12292.5007
s180,4,3,213.319,14759.4456
s180,4,4,231.1234,19781.8175
s180,4,5,262.0111,53295.4963
s180,5,1,2228.4415,-4040.3625
s180,5,2,2256.9764,17809.443
s180,5,3,1984.0928,30563.4478
s180,5,4,2217.8514,41967.2059
s180,5,5,2112.2996,80124.6761
s180,6,1,2269.5093,18050.9264
s180,6,2,2106.3331,40716.256
s180,6,3,2108.5616,84557.7773
s180,6,4,1977.8877,138482.3471
s180,6,5,2237.0976,208422.3444
s181,6,1,1286.3487,30690.1051
s181,6,2,1074.1226,45460.9631
s181,6,3,1208.7907,54185.994
s181,6,4,1022.5748,70723.4575
s181,6,5,1284.1654,117407.0891
s181,7,1,418.4844,56895.0051
s181,7,2,232.2655,69138.2824
s181,7,3,343.0903,81558.5731
s181,7,4,307.3328,92015.7706
s181,7,5,311.7571,123619.2944
s182,6,1,720.3103,33591.7571
s182,6,2,826.4372,46744.7462
s182,6,3,717.5122,56266.2173
s182,6,4,686.6666,73566.6717
s182,6,5,746.9088,103993.6306
s182,7,1,266.2631,40926.8431
s182,7,2,250.7254,86512.8698
s182,7,3,187.0463,107491.3034
s182,7,4,208.4916,122683.0703
s182,7,5,193.9249,164551.5735
s183,6,1,918.547,35515.7288
s183,6,2,647.2811,48721.8379
s183,6,3,865.3282,57374.3775
s183,6,4,701.1902,68543.8111
s183,6,5,853.0499,97380.2549
s183,7,1,1413.7178,46870.0536
s183,7,2,1282.6982,61590.6662
s183,7,3,1270.0751,78984.6679
s183,7,4,1305.1337,93242.0574
s183,7,5,1295.9785,118501.0456
s183,8,1,9.8374,210209.3323
s184,6,1,1763.0217,25174.4998
s184,6,2,1465.5974,46789.1191
s184,6,3,1299.4312,69564.2099
s184,6,4,1416.5841,102246.8993
s184,6,5,1536.1769,146749.7001
s184,7,1,1432.592,47067.6457
s184,7,2,1473.7101,64466.0552
s184,7,3,1503.5643,90596.5245
s184,7,4,1350.953,126100.3366
s184,7,5,1551.5327,175431.9131
s184,8,1,122.9361,60164.2925
s184,8,2,88.1351,83833.9364
s184,8,3,43.41,135962.1791
s185,6,1,909.2453,37410.729
s185,6,2,833.1186,48700.1427
s185,6,3,822.4,62961.3344
s185,6,4,837.1624,73344.702
s185,6,5,844.3347,103847.4286
s185,7,1,2090.4364,43580.9607
s185,7,2,1896.1867,63136.953
s185,7,3,1888.3877,76430.7991
s185,7,4,1952.0776,95546.7185
s185,7,5,2000.5907,127252.0712
s185,8,1,970.7552,39668.3686
s185,8,2,914.9636,66549.2092
s185,8,3,802.8269,83865.2619
s185,8,4,926.5566,108002.9637
s185,8,5,881.0229,162198.4291
s185,9,1,90.1639,90071.317
s185,9,2,67.917,121604.953
s186,6,1,240.2743,18817.1538
s186,6,2,319.0918,29165.5503
s186,6,3,157.5668,30390.4224
s186,6,4,145.9288,36382.5027
s186,6,5,71.9841,111781.0635
s186,7,1,1973.6958,5002.208
s186,7,2,1840.1486,23294.7013
s186,7,3,1915.8999,36682.6974
s186,7,4,1777.0483,54878.432
s186,7,5,2007.231,92256.1708
s186,8,1,1596.3844,45049.9966
s186,8,2,1469.6377,65924.2751
s186,8,3,1660.9401,81805.7509
s186,8,4,1558.4844,104937.2809
s186,8,5,1513.5887,126843.348
s186,9,1,294.0684,100819.1471
s187,6,1,956.5265,20099.0004
s187,6,2,597.4889,40070.6577
s187,6,3,754.636,58860.5699
s187,6,4,609.244,76204.0399
s187,6,5,742.9725,106785.8103
s187,7,1,2428.6505,27849.305
s187,7,2,2253.6983,55773.9029
s187,7,3,2310.2252,74105.148
s187,7,4,2142.4453,102952.9745
s187,7,5,2478.991,145072.3692
s187,8,1,3341.3723,41759.2899
s187,8,2,3058.6612,66472.7109
s187,8,3,3273.9907,93800.7613
s187,8,4,3162.561,128497.2624
s187,8,5,3406.9139,166928.0588
s187,9,1,186.3672,46666.9157
s187,9,2,160.5132,69297.7169
s187,9,3,286.1879,84870.7576
s187,9,4,212.8998,140396.7335
s187,9,5,173.5601,171440.6038
s188,7,1,1242.6587,9301.1149
s188,7,2,893.6401,16159.922
s188,7,3,877.4932,20175.1021
s188,7,4,1143.3176,28406.8561
s188,7,5,1096.0165,62419.5165
s188,8,1,1253.9224,19793.1759
s188,8,2,853.7941,33551.6589
s188,8,3,1116.3938,46667.992
s188,8,4,949.2162,66021.8812
s188,8,5,1140.8799,118446.9768
s189,7,1,46.5187,144645.0426
s189,8,1,108.1523,60065.9378
s189,8,2,186.8491,77993.9273
s189,8,3,89.6585,141834.8705
s189,8,4,113.0051,156153.7078
s189,8,5,101.1406,215964.1476
s19,7,1,741.8124,75.5525
s19,7,2,748.5452,45969.0016
s19,7,3,366.828,65352.2394
s19,7,4,792.6235,158203.4254
s19,7,5,736.9945,344730.9768
s19,8,1,1849.9332,52486.1684
s19,8,2,1813.343,93600.414
s19,8,3,1953.1265,130946.8127
s19,8,4,1952.114,221535.4919
s19,8,5,1899.138,420022.8599
s19,9,1,4521.5079,52541.1975
s19,9,2,4401.241,104982.2655
s19,9,3,4617.7646,135765.9964
s19,9,4,4441.2792,241707.7591
s19,9,5,4667.2516,434559.141
s19,10,1,7202.4519,52295.4222
s19,10,2,6838.4818,116398.3337
s19,10,3,7124.5392,212088.8127
s19,10,4,6902.009,286978.5354
s19,10,5,7250.1742,372699.9122
s190,6,1,187.9697,48538.2445
s190,6,2,154.6712,53836.6229
s190,7,1,438.7246,21171.3551
s190,7,2,456.4558,41220.5989
s190,7,3,352.3383,65406.8105
s190,7,4,269.8438,82794.1626
s190,7,5,410.5409,124798.0034
s190,8,1,1135.7599,24768.0387
s190,8,2,912.2524,41844.042
s190,8,3,1069.8075,50294.1446
s190,8,4,897.2142,73980.6794
s190,8,5,1074.8937,127002.311
s190,9,1,69.4944,97486.2799
s191,2,1,20.4448,237240.9512
s191,2,2,7.9828,262462.44
s191,3,1,51.083,127878.9753
s191,3,2,29.4577,221250.9245
s191,4,1,141.2746,100771.1933
s191,4,2,96.1264,104794.2867
s191,4,3,57.1164,119872.9065
s191,4,4,39.5154,223999.2884
s191,4,5,63.301,241155.3191
s191,5,1,295.8394,38045.6167
s191,5,2,292.1881,102704.2681
s191,5,3,212.6881,145896.7906
s191,5,4,219.0975,190947.9402
s191,5,5,227.6163,258542.173
s191,6,1,998.6475,54289.1922
s191,6,2,936.8923,86282.9438
s191,6,3,867.6555,113089.394
s191,6,4,837.5617,152843.2153
s191,6,5,908.459,221943.7156
s191,7,1,1013.1554,57380.6241
s191,7,2,838.0881,111002.4922
s191,7,3,927.0323,147593.6396
s191,7,4,858.8945,179983.8188
s191,7,5,856.0757,248190.2356
s191,8,1,324.2906,152676.8596
s191,8,2,278.9346,197024.3076
s191,8,3,220.9234,206432.3565
s191,8,4,328.5143,221441.8547
s191,8,5,287.8077,259882.9919
s192,6,1,275.8913,70064.1413
s192,6,2,224.1077,84509.5563
s192,6,3,226.0631,149998.4521
s192,6,4,193.5535,195173.673
s192,6,5,197.888,246854.1058
s192,7,1,607.7216,60624.6396
s192,7,2,541.995,123728.7491
s192,7,3,515.9676,176159.7303
s192,7,4,484.2103,217960.9837
s192,7,5,530.2671,239908.449
s192,8,1,29.7045,217603.0657
s192,8,2,19.2036,221949.9971
s192,8,3,18.0272,226342.2799
s192,8,4,6.5416,233998.6578
s192,8,5,33.6596,236948.3766
s193,5,1,73.628,86427.795
s193,5,2,16.6323,99307.6192
s193,5,3,34.5875,113914.5513
s193,5,4,51.7471,125400.0882
s193,5,5,17.9504,223294.3506
s193,6,1,311.4881,23681.5662
s193,6,2,308.3829,64715.4338
s193,6,3,250.1525,105799.0243
s193,6,4,269.9857,139040.179
s193,6,5,270.5922,202785.9053
s193,7,1,586.1326,78026.2277
s193,7,2,455.1047,108103.0559
s193,7,3,494.726,133489.5978
s193,7,4,475.7768,183909.265
s193,7,5,482.4312,224346.5999
s193,8,1,143.0672,118099.0348
s193,8,2,104.8348,128817.2551
s193,8,3,143.4133,166282.8622
s193,8,4,127.0011,213444.6057
s193,8,5,125.4617,250428.1227
s194,6,1,544.4073,20738.3181
s194,6,2,373.3659,52967.5098
s194,6,3,442.8959,62911.7597
s194,6,4,316.3554,69948.4526
s194,6,5,462.9228,109646.2369
s194,7,1,1249.3075,48083.683
s194,7,2,1235.9531,64697.4085
s194,7,3,1161.7065,78586.5758
s194,7,4,1226.1989,93035.3727
s194,7,5,1201.8686,124146.7118
s194,8,1,930.2388,51441.2468
s194,8,2,935.3943,65904.4426
s194,8,3,880.4972,78458.4292
s194,8,4,939.2483,93755.2646
s194,8,5,903.5341,126267.6632
s195,6,1,272.2423,75335.7184
s195,6,2,140.8209,97333.4023
s195,6,3,183.4728,107562.0239
s195,6,4,176.0173,139908.7753
s195,6,5,206.8048,204028.7495
s195,7,1,233.0564,100119.2376
s195,7,2,127.0717,111933.2496
s195,7,3,182.8436,131740.5586
s195,7,4,153.116,162904.146
s195,7,5,186.7524,200787.2407
s195,8,1,47.3493,123112.5842
s196,6,1,15.8268,218572.5046
s196,6,2,7.6331,218979.5752
s196,6,3,21.0893,227700.8401
s196,6,4,9.634,229763.8256
s196,7,1,51.1498,209659.1805
s196,7,2,19.1336,223594.0211
s196,7,3,32.8466,226112.5422
s196,7,4,34.4936,228428.2587
s196,7,5,33.3938,230381.8165
s197,5,1,46.9242,179245.4186
s197,5,2,20.2489,218591.3804
s197,5,3,20.9838,225535.9366
s197,5,4,17.3012,228695.0058
s197,5,5,22.8866,233569.775
s197,6,1,47.8973,217108.796
s197,6,2,29.5412,224547.3331
s197,6,3,27.7419,226178.0173
s197,6,4,18.4741,227605.744
s197,6,5,40.0466,232781.0314
s197,7,1,7.9546,234076.1959
s198,6,1,126.4496,100362.1111
s198,6,2,149.9106,127258.3603
s198,6,3,126.5731,187310.4124
s198,6,4,95.1377,213969.1656
s198,6,5,132.9984,223763.2447
s198,7,1,41.8364,195180.4201
s198,7,2,16.4317,213313.7207
s198,7,3,24.0976,219539.0113
s198,7,4,21.5271,227300.208
s198,7,5,28.0588,237565.0884
s199,6,1,1031.0276,9153.98
s199,6,2,785.2989,35731.1669
s199,6,3,884.1625,57084.8813
s199,6,4,1021.9112,74636.2611
s199,6,5,955.1039,105455.5608
s199,7,1,1300.0788,27266.5176
s199,7,2,1175.5953,51786.2087
s199,7,3,1250.5791,69580.3961
s199,7,4,1156.9294,85469.835
s199,7,5,1248.1257,122201.4944
s199,8,1,89.1193,94950.3733
s199,8,2,73.6662,103565.7798
s199,8,3,41.0274,144572.3165
s199,8,4,35.9443,180697.1218
s2,7,1,12.2302,266231.5078
s2,8,1,36.7778,154112.8254
s2,9,1,210.5029,21987.5504
s2,9,2,174.1669,43044.2338
s2,9,3,118.6761,56698.8004
s2,9,4,176.974,83995.0311
s2,9,5,128.6402,164811.2153
s2,10,1,603.3741,28442.3372
s2,10,2,325.2049,34267.1025
s2,10,3,365.8363,54382.0105
s2,10,4,399.2794,97783.2207
s2,10,5,399.2281,180454.1015
s20,5,1,272.7772,58991.2354
s20,5,2,371.0314,85462.6255
s20,5,3,277.4253,95181.7411
s20,6,1,220.3611,42113.2405
s20,6,2,162.5291,84139.2581
s20,7,1,632.4398,2334.976
s20,7,2,336.9345,16179.6258
s20,7,3,330.7369,36954.9831
s20,7,4,190.6901,87477.3105
s20,7,5,616.4139,172903.6745
s20,8,1,859.4914,9247.9536
s20,8,2,745.8295,53024.2147
s20,8,3,981.5215,85287.6288
s20,8,4,695.3122,185566.8772
s20,8,5,835.6842,273017.1992
s20,9,1,2525.4834,13824.4242
s20,9,2,2569.2022,35650.4719
s20,9,3,2469.3436,62789.138
s20,9,4,2364.9687,95358.525
s20,9,5,2706.2334,195146.6184
s20,10,1,10876.5994,31823.5679
s20,10,2,10625.0414,90987.7046
s20,10,3,10538.8588,174771.5078
s20,10,4,10668.4764,246525.6089
s20,10,5,10817.49,354738.3972
s200,6,1,1738.532,7480.8799
s200,6,2,1461.5481,22467.2859
s200,6,3,1533.0002,31629.2303
s200,6,4,1543.6864,42427.8227
s200,6,5,1510.8752,60769.3898
s200,7,1,1486.3788,20178.7897
s200,7,2,1437.4656,43310.6003
s200,7,3,1399.7087,59378.7398
s200,7,4,1496.9085,75972.5681
s200,7,5,1447.7473,108163.9232
s200,8,1,85.4359,90353.2418
s200,8,2,66.288,94664.1446
s201,6,1,348.4668,39500.5827
s201,6,2,205.7257,53502.7833
s201,6,3,111.3499,61073.3731
s201,6,4,150.8022,63126.085
s201,6,5,279.6823,76422.423
s201,7,1,510.4327,37058.8277
s201,7,2,426.2541,58434.8707
s201,7,3,497.7658,73498.573
s201,7,4,598.7836,79043.2424
s201,7,5,491.3051,102755.9075
s201,8,1,320.5952,64803.1738
s201,8,2,269.2486,79508.8684
s201,8,3,199.9049,126662.436
s201,8,4,162.5595,158956.5889
s201,8,5,236.803,167990.4824
s202,6,1,213.4276,16335.7156
s202,6,2,183.9308,27234.7745
s202,6,3,200.6638,28324.9578
s202,6,4,184.5101,35322.8975
s202,6,5,135.5026,43077.3593
s202,7,1,3760.7219,18189.4447
s202,7,2,3630.2523,41574.9088
s202,7,3,3501.4816,54631.293
s202,7,4,3602.2176,72774.2275
s202,7,5,3741.0416,113797.449
s202,8,1,497.3596,65658.5362
s202,8,2,394.8855,98748.2405
s202,8,3,430.3513,110208.3859
s202,8,4,477.094,143206.1846
s202,8,5,455.2203,171915.7621
s203,6,1,521.0273,12207.755
s203,6,2,358.106,17996.2187
s203,6,3,331.5871,23008.5491
s203,6,4,564.2563,31495.1899
s203,6,5,545.7431,48266.7675
s203,7,1,1825.8556,8913.0877
s203,7,2,1846.6515,23118.2431
s203,7,3,1620.1717,34362.7538
s203,7,4,1890.7273,48185.1176
s203,7,5,1848.0562,85468.4399
s203,8,1,105.7626,79740.6618
s203,8,2,84.39,80172.2027
s203,8,3,35.971,163023.4557
s203,8,4,22.2535,207252.7859
s204,7,1,234.3067,59880.5861
s204,7,2,223.2105,70664.6292
s204,7,3,196.9573,87448.7778
s204,7,4,212.7117,109692.2725
s204,7,5,234.1111,165245.5846
s204,8,1,221.7071,64705.1133
s204,8,2,168.234,78741.2403
s204,8,3,169.785,94190.605
s204,8,4,203.3006,106448.7473
s204,8,5,177.0766,159695.136
s204,9,1,56.4635,108333.8455
s205,6,1,184.6001,31143.1689
s205,7,1,3839.3968,23425.4798
s205,7,2,3632.5926,38170.67
s205,7,3,3605.9431,53714.6694
s205,7,4,3731.8423,73020.744
s205,7,5,3697.3858,116478.7865
s205,8,1,2101.5462,33672.2185
s205,8,2,1951.1811,62325.6306
s205,8,3,1830.8651,75213.054
s205,8,4,2016.1501,85472.7213
s205,8,5,1951.4474,117992.0699
s206,6,1,187.7882,95138.5688
s206,6,2,118.5974,109957.8651
s206,6,3,117.2382,121225.5044
s206,6,4,138.2769,146678.9936
s206,6,5,118.2214,220625.0853
s206,7,1,296.9404,40291.6271
s206,7,2,207.975,62794.8116
s206,7,3,180.1245,76261.874
s206,7,4,211.2173,97957.4415
s206,7,5,221.0976,161865.0913
s207,6,1,504.98,5134.4227
s207,6,2,212.1171,25552.7181
s207,6,3,220.9234,32709.1756
s207,6,4,225.2068,39656.6234
s207,6,5,297.1524,66733.0512
s207,7,1,1901.1218,7583.1529
s207,7,2,1691.5187,20910.149
s207,7,3,1918.5778,33984.0512
s207,7,4,1820.3224,51573.2772
s207,7,5,1892.0701,87264.2822
s208,6,1,470.3849,-11677.4335
s208,6,2,595.6499,420.1129
s208,6,3,450.8551,13922.0673
s208,6,4,522.9868,16187.4809
s208,6,5,715.3589,38798.8123
s208,7,1,1641.5398,5870.7255
s208,7,2,1323.5369,13800.166
s208,7,3,1397.5623,20483.2454
s208,7,4,1400.9057,29707.222
s208,7,5,1511.2925,48531.6298
s209,6,1,420.9812,7175.784
s209,6,2,256.9633,13139.5346
s209,6,3,235.2444,16470.3594
s209,6,4,255.8066,16638.84
s209,6,5,238.5769,61589.0695
s209,7,1,2896.298,12676.86
s209,7,2,2690.4749,26370.3289
s209,7,3,2850.1285,36407.5813
s209,7,4,2753.0871,48860.0718
