region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km
i20195,10,20195,393.804,80147.636,24.266
i20196,9,20196,386.795,7275.632,5.76
i20197,8,20197,389.154,23346.973,5.76
i20198,7,20198,328.531,126463.692,26.467
i20199,9,20199,154.293,237873.761,20.948
i20200,8,20200,256.821,108255.399,9.337
i20201,10,20201,264.057,44664.652,5.76
i20202,10,20202,268.877,103894.033,17.498
i20203,10,20203,294.138,14180.425,5.76
i20204,10,20204,227.162,108008.923,5.76
i20205,9,20205,237.825,82914.475,7.282
i20206,10,20206,166.133,49912.675,5.76
i20207,10,20207,108.232,260022.274,9.92
i20209,10,20209,16.421,2202943.024,28.767
i20210,7,20210,10.948,4077844.306,36.268
i20211,8,20211,84.672,682537.639,45.266
i20212,8,20212,17.607,4985892.029,65.923
i20216,10,20216,51.191,783131.909,28.853
i20217,10,20217,260.42,238564.253,18.637
i20218,9,20218,193.119,262739.608,13.955
i20219,7,20219,219.117,296095.151,24.701
i20220,10,20220,120.499,262675.352,14.622
i20221,10,20221,281.021,8740.43,5.76
i20222,10,20222,136.918,212036.445,9.933
i20223,9,20223,198.926,207304.339,44.159
i20224,7,20224,179.142,152229.542,9.005
i20225,10,20225,350.099,36659.447,5.76
i20226,9,20226,339.005,-8655.7,5.76
i20227,7,20227,390.892,746.018,5.76
i20228,10,20228,332.208,1751.535,5.76
i20229,10,20229,387.016,-3826.37,5.76
i20230,9,20230,309.727,22588.222,5.76
i20231,8,20231,250.023,172674.13,21.007
i20232,9,20232,364.036,37704.761,9.159
i20233,8,20233,331.602,49372.012,6.857
i20234,9,20234,243.739,44130.689,5.76
i20235,9,20235,212.913,80559.217,5.76
i20236,10,20236,121.927,97116.988,5.76
i20238,10,20238,160.839,97543.065,5.76
i20239,9,20239,27.516,1360974.285,18.996
i20240,8,20240,181.295,91541.345,10.085
i20241,9,20241,277.357,19831.634,5.76
i20242,10,20242,18.566,551867.921,5.76
i20245,1,20245,51.676,992288.582,42.788
i20246,6,20246,250.55,333639.8,53.392
i20247,6,20247,311.286,223499.804,48.797
i20248,9,20248,274.529,212858.105,35.477
i20249,10,20249,250.441,164999.817,23.892
i20250,9,20250,332.246,91501.461,18.279
i20251,8,20251,343.812,93192.71,19.972
i20252,7,20252,340.466,137961.156,37.822
i20253,8,20253,244.496,60968.507,5.76
i20254,8,20254,363.254,79926.979,7.772
i20255,8,20255,365.202,24007.253,5.76
i20256,9,20256,332.915,38196.504,5.932
i20257,8,20257,357.988,2766.054,5.76
i20258,8,20258,375.007,54671.961,15.998
i20259,8,20259,374.32,45438.119,11.479
i20260,9,20260,330.209,-6060.329,5.76
i20261,10,20261,205.529,24134.108,5.76
i20262,9,20262,336.575,63680.638,18.584
i20263,9,20263,323.666,75478.866,15.004
i20264,8,20264,335.409,69551.667,14.647
i20265,7,20265,349.67,78149.625,19.477
i20266,8,20266,350.73,87380.14,24.538
i20267,9,20267,313.95,-3234.39,5.76
i20268,8,20268,320.046,2046.375,5.76
i20269,8,20269,312.246,77485.567,5.969
i20270,8,20270,294.125,157486.762,14.537
i20271,7,20271,325.844,179105.886,50.32
i20272,7,20272,304.431,238546.663,61.682
i20273,7,20273,305.217,270555.4,74.432
i20274,6,20274,328.937,254021.465,77.415
i20275,7,20275,340.526,248685.63,71.336
i20276,6,20276,338.768,238052.263,68.932
i20277,7,20277,310.115,269140.988,69.596
i20278,8,20278,351.763,224182.621,67.028
i20279,6,20279,292.248,132132.644,17.039
i20280,4,20280,221.389,77439.888,5.76
i20281,3,20281,261.778,105960.468,8.759
i20282,6,20282,294.431,163033.029,20.279
i20283,6,20283,330.949,149854.45,48.258
i20284,6,20284,369.364,100391.501,39.427
i20285,6,20285,355.701,91721.018,34.655
i20286,4,20286,348.792,82377.535,29.884
i20287,5,20287,365.309,15445.738,5.76
i20288,6,20288,358.542,52688.119,22.547
i20289,6,20289,348.148,65416.295,25.604
i20290,6,20290,366.531,60211.674,15.788
i20291,6,20291,356.728,50586.216,21.476
i20292,6,20292,361.212,23423.268,10.536
i20293,6,20293,358.911,19543.028,9.716
i20294,6,20294,354.709,44977.661,19.496
i20295,6,20295,342.61,83938.358,31.016
i20296,5,20296,319.034,135550.582,42.536
i20297,5,20297,303.953,114044.11,12.839
i20298,6,20298,313.822,140392.223,12.093
i20299,7,20299,312.033,162864.054,13.789
i20300,6,20300,287.398,131749.838,13.667
i20301,6,20301,320.241,156212.231,13.965
i20302,5,20302,326.394,167529.151,16.306
i20303,4,20303,299.771,109344.217,10.565
i20304,5,20304,236.032,23609.671,5.76
i20305,6,20305,156.385,123145.359,5.76
i20306,6,20306,358.127,42703.216,7.98
i20307,5,20307,362.345,14809.578,5.76
i20308,6,20308,326.132,27048.411,5.76
i20309,6,20309,321.512,77466.093,15.552
i20310,5,20310,284.111,117696.974,31.369
i20311,4,20311,314.778,81126.876,26.333
i20312,4,20312,352.411,58784.176,23.798
i20313,5,20313,231.681,112729.241,13.181
i20314,5,20314,258.867,62610.985,6.407
i20315,4,20315,315.761,25343.953,5.878
i20316,3,20316,326.198,22822.508,5.76
i20317,6,20317,337.704,21569.906,5.76
i20318,6,20318,199.159,50800.877,5.76
i20319,6,20319,164.206,109197.55,6.449
i20320,6,20320,32.485,512304.787,5.76
i20321,6,20321,208.74,40119.24,5.76
i20322,6,20322,203.76,34773.009,5.76
i20323,6,20323,98.125,115652.287,5.76
i20324,6,20324,47.516,167515.473,5.76
i20325,6,20325,60.568,202040.009,5.76
i20326,6,20326,184.381,46794.115,5.76
i20327,6,20327,149.301,82964.337,5.76
i20328,6,20328,145.912,82197.058,5.76
i20329,6,20329,203.006,22580.049,5.76
i20330,6,20330,376.531,14171.175,5.76
i20331,6,20331,336.944,39183.02,5.76
i20332,6,20332,362.661,46506.182,11.955
i20333,6,20333,264.911,22975.344,5.76
i20334,6,20334,155.881,93709.575,5.76
i20335,6,20335,139.256,168149.132,9.57
i20336,6,20336,124.384,102563.918,5.76
i20337,6,20337,129.716,180331.279,8.568
i20338,6,20338,142.364,201311.81,17.418
i20339,6,20339,90.057,331867.538,21.989
i20340,5,20340,100.575,214522.055,10.171
i20341,6,20341,85.919,149429.382,5.76
i20342,6,20342,66.299,312130.712,16.477
i20343,7,20343,19.199,1279064.352,22.831
i20344,7,20344,12.335,1867308.67,22.837
i20345,7,20345,98.945,188670.726,7.092
i20346,7,20346,9.859,1321204.42,5.76
i20347,7,20347,15.841,805999.491,5.76
i20348,7,20348,7.958,2069453.557,7.651
i20350,6,20350,11.689,906774.713,5.76
i20351,7,20351,8.299,1619124.502,5.76
i20352,7,20352,18.895,1242526.371,20.832
i20354,7,20354,13.672,666330.572,5.76
i20356,8,20356,11.67,2028580.063,14.272
i20358,8,20358,95.76,246082.071,17.785
i20359,8,20359,28.054,866034.934,18.583
i20360,8,20360,50.642,518030.465,20.891
i20361,7,20361,68.68,325900.328,13.536
i20362,7,20362,10.133,969645.235,5.76
i20363,7,20363,62.113,175309.102,5.76
i20364,7,20364,112.426,143133.731,7.015
i20365,7,20365,26.911,716299.129,10.675
i20366,7,20366,9.212,2937112.572,23.546
i20368,6,20368,11.595,1959148.516,20.608
i20369,7,20369,13.174,1159833.488,10.638
i20370,7,20370,8.325,1109916.728,5.76
i20373,7,20373,15.051,1454726.749,18.851
i20374,7,20374,10.871,1416056.018,9.326
i20375,6,20375,22.178,1017545.687,16.565
i20376,7,20376,8.835,2453560.207,10.845
i20377,7,20377,8.434,1165411.473,5.76
i20379,6,20379,9.043,2285502.645,10.09
i20380,6,20380,16.755,1358802.494,10.764
i20381,6,20381,39.407,624471.289,19.423
i20383,7,20383,7.398,1125981.046,5.76
i20384,7,20384,27.593,442359.401,5.76
i20385,7,20385,52.444,248255.581,5.76
i20386,8,20386,15.153,839088.239,5.76
i20387,7,20387,9.826,1176868.506,5.76
i20389,7,20389,6.413,918611.757,5.76
i20390,7,20390,25.476,429163.135,5.76
i20391,7,20391,47.87,234501.408,5.76
i20392,7,20392,42.916,589538.37,12.38
i20394,6,20394,43.862,844094.649,6.077
i20395,6,20395,26.406,652327.604,9.101
i20404,6,20404,8.666,6988176.611,29.616
i20405,6,20405,77.411,253370.546,6.344
i20406,7,20406,8.558,1519579.433,5.76
i20407,7,20407,9.928,1916284.534,9.33
i20408,7,20408,25.048,1120267.007,23.312
i20409,7,20409,5.921,6524324.547,18.403
i20466,8,20466,34.673,476131.336,5.76
i20467,8,20467,28.199,604801.689,5.76
i20468,8,20468,14.617,1038445.632,5.76
i20469,8,20469,26.683,836018.925,7.629
i20470,7,20470,95.691,131950.25,5.76
i20471,7,20471,84.776,403478.166,5.76
i20472,6,20472,72.222,759977.239,14.819
i20473,6,20473,74.455,1013055.87,24.757
i20474,7,20474,92.499,763552.399,15.12
i20475,6,20475,187.329,95636.241,5.76
i20476,7,20476,213.345,554383.911,10.559
i20477,5,20477,271.32,811243.834,44.992
i20478,9,20478,273.527,460700.596,16.351
i20479,7,20479,316.364,414927.282,19.573
i20480,8,20480,153.111,478354.765,5.76
i20481,8,20481,68.591,338579.622,5.904
i20482,8,20482,187.443,162083.08,5.76
i20483,6,20483,271.203,295224.856,5.76
i20484,7,20484,287.685,97728.639,5.76
i20485,10,20485,294.907,108191.493,5.76
i20486,10,20486,212.462,278905.996,10.603
i20487,6,20487,263.855,412345.908,16.498
i20488,8,20488,206.833,184395.047,5.76
i20489,10,20489,186.838,188844.484,5.76
i20490,9,20490,228.938,308048.299,9.247
i20491,7,20491,154.915,258852.006,5.76
i20492,6,20492,24.69,2791981.9,17.283
i20493,4,20493,36.054,2973554.015,33.785
i20494,7,20494,231.286,577184.667,21.669
i20495,8,20495,241.388,154940.453,5.76
i20496,10,20496,116.647,212564.594,5.76
i20497,9,20497,110.123,674125.72,13.599
i20498,9,20498,131.103,740776.708,27.022
i20499,9,20499,66.349,402270.664,5.76
i20500,8,20500,93.707,229622.835,5.76
i20501,8,20501,96.977,216714.024,5.76
i20502,8,20502,70.405,444049.94,10.581
i20503,7,20503,16.925,1977318.778,10.944
i20504,7,20504,12.051,3670790.272,11.727
i20529,6,20529,69.04,601339.979,16.693
i20530,8,20530,167.062,99074.397,5.76
i20531,10,20531,166.718,72059.807,5.76
i20532,9,20532,333.601,81424.868,19.167
i20533,9,20533,368.897,127687.163,32.125
i20534,9,20534,380.63,114073.353,21.124
i20535,10,20535,324.598,93010.185,17.112
i20536,10,20536,318.078,49079.766,5.991
i20537,10,20537,293.367,24156.652,5.76
i20538,10,20538,363.654,35685.581,5.76
i20539,10,20539,393.731,77548.32,14.34
i20540,10,20540,377.369,149227.812,23.6
i20541,10,20541,147.0,453268.902,43.687
i20542,10,20542,382.117,227362.332,13.819
i20543,10,20543,239.134,131634.536,7.133
i20544,10,20544,82.149,371785.304,16.228
i20545,10,20545,72.931,690430.655,31.583
i20546,8,20546,92.891,557873.421,47.295
i20547,10,20547,256.688,249055.609,37.616
i20548,9,20548,380.052,79581.477,20.719
i20549,10,20549,334.314,67403.609,10.489
i20550,8,20550,249.558,20420.957,5.76
i20551,8,20551,373.54,57505.455,8.915
i20552,10,20552,373.008,57611.011,18.231
i20553,9,20553,375.938,-6455.158,5.76
i20554,9,20554,396.264,41807.294,5.969
i20555,9,20555,391.741,81533.235,23.982
i20556,9,20556,373.04,138288.354,35.748
i20557,8,20557,358.104,186061.001,60.163
i20558,9,20558,392.081,198285.409,70.896
i20559,10,20559,369.484,241227.889,81.876
i20560,10,20560,351.985,299866.216,93.282
i20561,10,20561,350.3,337593.54,107.811
i20562,9,20562,366.982,312858.571,80.3
i20563,10,20563,380.35,290461.254,74.569
i20564,9,20564,370.975,235387.815,22.308
i20565,9,20565,178.289,115564.446,9.047
i20566,9,20566,279.421,77945.715,5.76
i20567,10,20567,135.092,404621.772,16.162
i20568,9,20568,21.639,1544809.625,25.334
i20569,10,20569,155.71,354431.904,25.121
i20570,8,20570,230.222,454115.187,29.117
i20571,10,20571,232.979,194030.518,17.448
i20572,9,20572,350.7,41792.375,5.76
i20573,9,20573,386.586,55292.015,5.76
i20574,9,20574,387.973,120602.634,13.532
i20575,8,20575,382.892,113240.093,18.207
i20576,8,20576,379.499,37046.349,6.161
i20577,8,20577,390.171,-4858.544,5.76
i20578,10,20578,279.252,140865.599,12.52
i20579,8,20579,272.076,184430.323,22.978
i20580,9,20580,358.83,56314.896,9.28
i20581,10,20581,361.01,3436.156,5.76
i20582,10,20582,330.47,-5825.498,5.76
i20583,10,20583,323.862,23049.415,5.76
i20584,10,20584,257.34,87089.383,5.76
i20585,9,20585,174.016,139737.92,19.297
i20586,10,20586,240.52,29250.542,5.76
i20587,10,20587,176.402,196848.659,28.199
i20588,10,20588,88.05,279048.725,15.001
i20589,10,20589,90.461,303076.17,18.938
i20590,7,20590,38.327,1028085.186,29.086
i20596,10,20596,38.148,1353534.264,38.276
i20597,10,20597,167.017,398875.281,29.454
i20598,8,20598,116.049,684506.797,62.87
i20599,9,20599,167.829,347533.722,32.403
i20600,7,20600,108.739,443818.049,19.004
i20601,10,20601,285.985,68325.218,5.782
i20602,10,20602,330.606,-5269.785,5.76
i20603,7,20603,254.29,102944.819,5.76
i20604,9,20604,331.047,11404.238,5.76
i20605,10,20605,287.915,49057.135,6.739
i20606,9,20606,319.742,-817.834,5.76
i20607,8,20607,344.752,-5535.49,5.76
i20608,9,20608,374.223,19999.632,7.434
i20609,9,20609,394.209,51380.919,10.823
i20610,8,20610,395.82,57156.742,14.203
i20611,10,20611,358.537,98022.574,18.272
i20612,9,20612,262.272,160722.601,22.798
i20613,6,20613,127.292,288973.841,29.869
i20614,9,20614,317.41,48784.824,5.76
i20615,10,20615,121.293,185797.879,6.304
i20616,8,20616,182.496,140928.714,7.76
i20617,10,20617,143.744,92221.799,5.76
i20618,5,20618,18.413,1441294.784,8.899
i20619,8,20619,99.249,232156.418,18.009
i20620,8,20620,237.21,36494.241,5.76
i20621,10,20621,62.652,300433.267,5.76
i20622,10,20622,27.235,989064.736,16.265
i20625,1,20625,28.697,2418613.991,56.216
i20626,2,20626,42.873,1242771.037,65.145
i20627,8,20627,185.472,274115.833,53.012
i20628,10,20628,232.56,309342.337,41.712
i20629,10,20629,271.615,230057.642,36.999
i20630,9,20630,293.524,191532.524,30.0
i20631,7,20631,261.503,197545.225,23.205
i20632,7,20632,271.901,98698.298,9.973
i20633,9,20633,297.94,18167.306,5.76
i20634,8,20634,364.432,115509.258,33.552
i20635,9,20635,289.52,91239.736,11.009
i20636,9,20636,319.44,77371.53,12.652
i20637,7,20637,377.891,4878.658,5.76
i20638,7,20638,372.069,32490.59,8.905
i20639,8,20639,392.533,16133.451,5.76
i20640,9,20640,251.901,55982.362,5.76
i20641,9,20641,357.016,-9859.142,5.76
i20642,10,20642,274.431,67092.62,7.747
i20643,9,20643,292.579,116500.213,26.745
i20644,8,20644,325.653,105557.794,26.614
i20645,9,20645,336.614,76265.622,7.335
i20646,9,20646,320.0,8694.923,5.76
i20647,8,20647,329.271,54668.826,5.76
i20648,6,20648,314.183,73700.294,5.76
i20649,8,20649,310.035,18713.113,5.76
i20650,7,20650,250.15,133014.855,8.969
i20651,7,20651,312.121,198611.459,16.354
i20652,6,20652,323.479,232625.956,21.277
i20653,7,20653,307.429,279200.986,24.883
i20654,7,20654,356.052,256935.493,28.608
i20655,7,20655,370.072,258390.173,82.856
i20656,7,20656,348.902,267580.592,80.788
i20657,8,20657,318.806,300068.797,81.116
i20658,7,20658,341.927,272730.108,79.129
i20659,6,20659,300.132,174853.035,21.917
i20660,6,20660,333.279,160830.764,16.639
i20661,7,20661,272.625,160760.467,17.907
i20662,7,20662,270.507,231485.097,25.051
i20663,5,20663,306.974,195596.111,55.93
i20664,6,20664,302.85,175967.426,50.947
i20665,5,20665,312.891,153136.071,46.175
i20666,5,20666,372.002,40539.762,5.76
i20667,5,20667,350.785,40841.157,5.76
i20668,5,20668,359.561,88073.04,34.067
i20669,5,20669,342.181,105627.044,37.124
i20670,4,20670,327.728,103734.901,27.308
i20671,6,20671,368.121,58212.564,14.9
i20672,6,20672,354.181,18421.613,5.76
i20673,6,20673,349.741,41555.026,8.721
i20674,6,20674,372.332,59168.188,26.008
i20675,6,20675,334.611,103726.184,35.788
i20676,5,20676,283.609,176124.709,47.308
i20677,4,20677,316.543,190868.662,58.828
i20678,5,20678,340.227,210091.832,70.348
i20679,6,20679,353.814,139856.429,17.106
i20680,5,20680,301.203,43716.146,5.76
i20681,5,20681,294.875,18628.276,5.76
i20682,5,20682,313.579,103040.848,7.664
i20683,5,20683,295.972,102885.451,9.869
i20684,5,20684,298.193,23203.821,5.76
i20685,5,20685,221.092,207040.59,13.581
i20686,7,20686,181.397,204552.836,12.911
i20687,7,20687,366.559,26844.727,5.76
i20688,6,20688,373.298,14276.61,5.76
i20689,6,20689,358.46,45365.35,8.949
i20690,5,20690,336.471,70037.949,16.52
i20691,5,20691,330.588,88270.711,21.513
i20692,4,20692,305.067,134395.946,35.942
i20693,4,20693,290.128,110074.331,23.694
i20694,5,20694,214.015,132589.873,21.574
i20695,5,20695,236.506,70214.673,5.76
i20696,3,20696,311.689,41525.672,5.76
i20697,6,20697,322.746,47855.544,8.768
i20698,6,20698,215.038,26830.788,5.76
i20699,6,20699,207.479,74183.06,10.345
i20700,6,20700,48.365,293522.658,5.76
i20701,6,20701,114.206,116774.555,5.76
i20702,6,20702,134.14,102210.41,5.76
i20703,6,20703,103.7,171437.064,5.76
i20704,6,20704,102.935,191433.133,11.561
i20705,6,20705,114.043,133316.548,5.76
i20706,6,20706,180.584,117742.005,7.083
i20707,6,20707,133.142,188053.539,10.661
i20708,6,20708,217.793,91414.051,16.567
i20709,6,20709,212.983,53025.242,5.76
i20710,6,20710,324.147,53013.847,19.095
i20711,6,20711,310.186,4061.192,5.76
i20712,6,20712,358.345,47878.332,11.955
i20713,6,20713,314.924,13130.305,5.76
i20714,5,20714,202.047,48115.373,7.366
i20715,6,20715,177.725,87885.225,11.302
i20716,6,20716,167.309,123195.317,8.335
i20717,6,20717,170.94,81739.688,5.76
i20718,6,20718,132.18,187108.756,9.75
i20719,6,20719,78.153,310235.509,21.247
i20720,6,20720,100.955,211826.743,16.977
i20721,6,20721,141.126,162780.223,6.518
i20722,6,20722,75.359,164460.105,5.76
i20723,7,20723,50.084,407281.099,16.183
i20724,7,20724,16.902,1206588.277,15.746
i20725,7,20725,77.037,168805.002,5.904
i20726,7,20726,91.092,196983.753,11.373
i20727,7,20727,77.876,194872.454,5.76
i20731,7,20731,44.857,358525.492,5.76
i20732,7,20732,17.279,978551.889,11.854
i20734,8,20734,23.972,443112.216,5.76
i20735,8,20735,12.931,1115955.257,5.76
i20736,8,20736,65.11,448751.171,18.218
i20737,8,20737,112.65,236332.887,18.492
i20738,8,20738,66.0,251428.87,7.477
i20739,8,20739,42.229,392512.246,8.158
i20740,8,20740,55.286,434266.135,18.403
i20741,7,20741,97.234,218175.358,12.452
i20742,8,20742,52.945,144942.554,5.76
i20743,7,20743,82.556,115045.61,5.76
i20744,7,20744,79.353,178086.282,5.76
i20745,7,20745,35.803,779905.449,18.155
i20746,7,20746,14.286,1857769.261,22.971
i20747,7,20747,11.105,2803709.336,29.233
i20749,7,20749,9.445,886572.993,5.76
i20750,7,20750,11.029,1066860.93,7.564
i20755,7,20755,8.789,1008605.421,5.76
i20758,7,20758,5.922,2700782.061,6.727
i20759,6,20759,7.508,3674143.728,18.475
i20760,6,20760,11.839,2652496.867,22.806
i20761,6,20761,6.272,5041608.319,31.018
i20762,7,20762,10.582,2186119.119,18.969
i20763,7,20763,38.406,409321.782,7.076
i20764,7,20764,19.894,614158.302,5.76
i20765,7,20765,84.696,112983.728,5.76
i20766,8,20766,70.624,192159.106,5.76
i20767,7,20767,22.182,991650.309,14.809
i20769,7,20769,7.751,1291231.969,5.76
i20770,7,20770,26.431,602469.228,9.576
i20771,7,20771,8.679,434285.696,5.76
i20774,6,20774,111.425,183607.223,11.336
i20784,5,20784,177.68,167528.723,24.78
i20785,7,20785,176.37,116259.863,16.74
i20786,7,20786,66.586,295054.431,5.76
i20787,7,20787,116.424,100377.148,5.76
i20788,7,20788,82.684,162703.881,5.76
i20789,7,20789,39.797,489927.975,6.536
i20845,8,20845,12.172,2613990.441,23.588
i20846,8,20846,51.426,361758.056,8.042
i20847,8,20847,23.345,537086.953,5.76
i20848,8,20848,55.694,250272.674,5.76
i20849,8,20849,70.164,188884.831,5.76
i20850,7,20850,134.21,92730.025,5.76
i20851,7,20851,95.969,180543.097,5.76
i20852,7,20852,78.793,569350.629,11.189
i20853,7,20853,109.879,1229971.948,25.244
i20854,7,20854,197.432,532365.139,12.052
i20855,8,20855,231.557,45261.092,5.76
i20856,7,20856,230.048,488910.698,12.379
i20857,3,20857,266.155,760218.372,18.105
i20858,9,20858,280.232,691837.096,26.995
i20859,6,20859,216.659,625659.144,20.998
i20860,9,20860,174.135,331448.037,10.575
i20861,8,20861,84.42,382803.449,12.962
i20862,8,20862,139.325,115724.53,5.76
i20863,5,20863,322.118,360630.285,24.592
i20864,7,20864,325.338,268640.57,19.452
i20865,8,20865,325.811,199216.077,13.75
i20866,9,20866,205.956,49334.595,5.76
i20867,6,20867,252.007,35252.105,5.76
i20868,8,20868,295.857,303394.795,8.318
i20869,9,20869,152.831,319792.552,10.649
i20870,8,20870,255.286,155226.161,5.76
i20871,5,20871,136.427,427710.156,5.76
i20872,9,20872,261.533,217017.363,5.76
i20873,3,20873,197.879,594124.123,15.721
i20874,8,20874,162.533,884938.992,16.651
i20875,7,20875,200.943,209945.873,5.76
i20876,9,20876,203.172,328061.51,8.52
i20877,9,20877,161.434,706581.454,25.883
i20878,8,20878,184.62,626515.882,33.987
i20879,8,20879,42.746,1719171.425,26.797
i20880,8,20880,45.9,675932.032,8.048
i20881,8,20881,71.44,174691.06,5.76
i20882,8,20882,24.601,484607.395,5.76
i20909,7,20909,124.239,192676.205,18.021
i20910,9,20910,172.994,86334.52,5.76
i20911,10,20911,292.772,36925.283,5.76
i20912,9,20912,378.347,59941.208,13.685
i20913,10,20913,369.128,129579.447,26.868
i20914,9,20914,374.939,105417.023,23.73
i20915,10,20915,292.541,27295.434,5.76
i20916,10,20916,257.317,17548.03,5.76
i20917,10,20917,317.356,7986.269,5.76
i20918,10,20918,388.264,59212.641,11.749
i20919,10,20919,394.185,119502.07,24.022
i20920,10,20920,358.344,197789.936,35.424
i20921,10,20921,267.59,407490.162,42.23
i20922,10,20922,306.466,376695.857,64.33
i20923,10,20923,217.297,379095.05,19.995
i20924,9,20924,119.148,596111.534,23.237
i20925,9,20925,104.425,693398.364,50.383
i20926,10,20926,178.203,264476.903,40.431
i20927,10,20927,203.607,160154.794,29.794
i20928,10,20928,264.742,104481.146,15.449
i20929,10,20929,293.04,27472.496,5.76
i20930,10,20930,260.276,110541.836,8.278
i20931,7,20931,274.099,151965.724,29.265
i20932,9,20932,394.096,44719.887,18.901
i20933,8,20933,389.233,-2855.734,5.76
i20934,9,20934,395.581,-1028.178,5.76
i20935,9,20935,386.782,44932.754,6.5
i20936,9,20936,374.166,105380.821,35.934
i20937,10,20937,356.802,158143.32,47.532
i20938,10,20938,121.593,490957.25,35.077
i20939,9,20939,189.782,376784.645,81.954
i20940,9,20940,376.363,258279.209,90.781
i20941,9,20941,309.734,374117.882,70.198
i20942,9,20942,302.815,335115.419,67.787
i20943,10,20943,333.798,264674.01,61.93
i20944,9,20944,343.843,268596.848,64.178
i20945,8,20945,233.593,141298.806,10.827
i20946,10,20946,138.491,59860.387,5.76
i20947,10,20947,328.038,145978.99,13.24
i20948,10,20948,280.021,308596.827,25.593
i20949,8,20949,317.103,377926.027,80.913
i20950,9,20950,259.484,384958.92,63.27
i20951,9,20951,343.473,217244.14,53.667
i20952,9,20952,273.53,149287.56,11.082
i20953,10,20953,347.49,21376.468,5.76
i20954,10,20954,390.677,29775.387,5.76
i20955,10,20955,388.977,90162.652,10.153
i20956,9,20956,380.201,50665.657,9.137
i20957,8,20957,388.451,-583.732,5.76
i20958,9,20958,387.296,79636.809,12.533
i20959,10,20959,394.002,78765.163,21.356
i20960,10,20960,281.955,79391.353,9.761
i20961,10,20961,358.254,3318.428,5.76
i20962,10,20962,369.395,24634.538,5.76
i20963,10,20963,338.272,39340.627,5.76
i20964,10,20964,370.128,108132.187,29.595
i20965,9,20965,129.926,424266.412,33.432
i20966,10,20966,317.595,7153.855,5.76
i20967,9,20967,177.172,219287.671,7.08
i20968,10,20968,167.879,47558.464,5.76
i20969,9,20969,170.385,188883.559,11.227
i20970,7,20970,14.355,2555462.073,28.596
i20977,9,20977,22.525,2219557.304,47.89
i20978,9,20978,253.771,276468.673,49.359
i20979,9,20979,170.079,338238.356,56.231
i20980,9,20980,155.837,275128.822,18.811
i20981,10,20981,356.517,63244.835,6.738
i20982,10,20982,239.961,98012.87,6.273
i20983,8,20983,285.133,71068.212,6.233
i20984,9,20984,353.406,23496.959,5.76
i20985,9,20985,355.279,-4201.992,5.76
i20986,10,20986,292.821,23937.403,5.76
i20987,8,20987,368.602,-13524.313,5.76
i20988,7,20988,210.52,157867.235,11.246
i20989,10,20989,290.259,114640.108,25.883
i20990,8,20990,397.317,86075.564,26.441
i20991,10,20991,387.828,120364.07,31.489
i20992,10,20992,252.382,239697.464,38.994
i20993,5,20993,66.649,403538.013,20.995
i20994,8,20994,326.972,71133.873,7.017
i20995,10,20995,123.193,216557.109,7.515
i20996,5,20996,22.243,1613680.345,23.162
i20997,9,20997,58.249,489076.163,15.283
i20998,5,20998,38.979,798580.862,20.563
i20999,8,20999,160.114,159177.304,24.056
i21000,8,21000,55.169,223560.69,5.76
i21001,7,21001,5.54,4314117.082,16.612
i21002,10,21002,31.417,1303986.606,24.856
i21007,9,21007,34.73,1593734.148,59.744
i21008,10,21008,152.93,326491.184,52.283
i21009,10,21009,208.246,393612.903,59.77
i21010,9,21010,245.182,252962.648,25.254
i21011,7,21011,329.022,150750.947,37.237
i21012,7,21012,225.509,88452.022,6.283
i21013,8,21013,372.608,40272.173,5.76
i21014,8,21014,329.697,119238.9,27.334
i21015,9,21015,263.901,166355.065,24.924
i21016,8,21016,251.603,123991.268,19.108
i21017,6,21017,263.43,63496.625,6.596
i21018,6,21018,265.618,48519.649,5.76
i21019,8,21019,260.507,30273.324,5.76
i21020,9,21020,256.718,91348.944,12.2
i21021,9,21021,359.514,9682.178,5.76
i21022,10,21022,229.175,128847.431,10.255
i21023,9,21023,260.654,186769.538,20.776
i21024,9,21024,263.63,93213.944,9.032
i21025,9,21025,278.052,41109.07,5.76
i21026,8,21026,291.17,111385.909,9.778
i21027,7,21027,342.754,130177.859,12.003
i21028,7,21028,376.718,91213.437,8.048
i21029,9,21029,260.053,43527.457,5.76
i21030,10,21030,276.714,18851.798,5.76
i21031,8,21031,327.206,59521.405,5.76
i21032,7,21032,317.38,118637.193,9.271
i21033,6,21033,355.414,142338.898,13.011
i21034,7,21034,341.178,157386.548,16.848
i21035,7,21035,366.576,161023.151,20.273
i21036,7,21036,329.802,232598.404,25.045
i21037,7,21037,376.063,278883.983,92.636
i21038,7,21038,296.799,320839.069,38.366
i21039,5,21039,266.48,300722.012,32.909
i21040,6,21040,350.74,255285.608,28.458
i21041,7,21041,295.299,236556.239,29.427
i21042,6,21042,352.793,216995.425,72.327
i21043,5,21043,277.366,260634.546,67.239
i21044,6,21044,243.247,282002.039,62.467
i21045,5,21045,304.57,129666.524,17.269
i21046,5,21046,377.093,28761.147,5.76
i21047,6,21047,382.461,79695.99,9.477
i21048,6,21048,385.52,111398.674,45.587
i21049,6,21049,358.945,126334.878,13.071
i21050,6,21050,350.826,62721.889,7.055
i21051,6,21051,355.603,63135.288,14.953
i21052,5,21052,344.887,20823.004,5.76
