region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km,dist_to_coast
s211,13,29011,437.028,896816.037,66.803,17403.02
s211,13,29012,96.859,1789964.873,80.274,16216.169
s211,13,29014,46.449,3202681.339,92.528,11441.307
s211,13,29015,60.698,2617116.164,92.528,14000.377
s356,12,29117,101.336,1739070.116,34.806,17984.611
s356,12,29118,131.255,1505689.917,38.402,21577.72
s356,12,29119,35.859,3803697.698,38.402,28502.05
s356,11,29120,594.456,930437.345,38.402,28835.432
s356,11,29121,581.24,1252299.043,70.87,32311.42
s356,11,29122,329.235,1644827.609,70.87,36041.12
s356,11,29123,224.67,2123600.885,70.87,48339.805
s356,11,29124,226.693,2128181.478,70.87,50817.324
s356,11,29125,502.935,1552905.914,70.87,63324.93
s356,10,29126,599.407,1522051.514,70.87,71695.055
s356,10,29127,599.407,1567714.014,70.87,80379.43
s356,10,29128,599.407,1606045.998,70.87,89152.84
s356,10,29129,281.193,2140787.314,70.87,95805.64
s14,12,29201,599.407,1152121.364,12.9,48799.17
s14,12,29202,599.407,1020418.497,12.9,39063.023
s14,12,29203,599.407,906354.78,12.9,29933.104
s14,12,29204,599.407,756858.793,8.806,21894.346
s14,13,29205,599.407,660523.593,8.806,15094.492
s14,13,29206,424.974,636625.781,28.227,8635.388
s211,5,29473,249.724,665465.765,10.333,6944.55
s211,5,29474,599.407,601941.561,10.333,10973.787
s211,4,29475,599.407,588177.442,26.984,10537.963
s211,4,29476,599.407,613633.641,27.394,11601.222
s214,4,29477,598.632,933860.068,50.412,9326.106
s214,5,29478,131.126,1962443.193,42.306,5955.932
s214,5,29479,46.406,4682601.967,42.306,5465.925
s214,5,29480,445.379,936289.301,42.306,8504.632
s214,5,29481,522.178,659505.308,30.799,10107.786
s214,5,29482,165.823,943344.805,30.799,6699.787
s214,5,29487,426.18,598100.816,18.583,7690.268
s216,12,29494,67.199,1751308.958,7.955,18132.088
s216,12,29495,40.078,2425542.403,7.955,11495.424
s356,12,29593,113.777,2306825.486,52.04,9094.145
s356,3,29594,81.232,3075111.768,52.04,16907.322
s356,2,29595,548.997,1025147.618,52.04,21919.174
s356,12,29596,590.711,923805.333,34.806,28593.518
s356,12,29597,500.223,1028151.92,38.402,37210.18
s356,11,29598,599.407,1021289.346,38.402,39279.316
s356,11,29599,546.586,1353955.269,70.87,41350.617
s356,11,29600,63.496,5145457.819,70.87,45026.31
s356,11,29601,536.341,1459354.89,70.87,53632.125
s356,11,29602,174.734,2527231.625,70.87,57496.08
s356,11,29603,547.06,1540188.025,70.87,68808.664
s356,10,29604,599.407,1550480.998,70.87,77122.555
s356,10,29605,599.407,1598746.564,70.87,86226.555
s356,10,29606,599.407,1630073.631,70.87,95158.91
s356,10,29607,347.186,1984019.965,70.87,102232.2
s14,12,29679,454.678,1136242.151,12.9,45536.855
s14,12,29680,540.474,944977.673,12.9,35439.723
s14,12,29681,599.407,815086.38,12.9,25382.191
s14,12,29682,599.407,670184.08,12.9,15505.938
s14,13,29683,364.491,613075.065,8.806,9021.872
s14,13,29684,29.617,1202348.896,8.806,6431.09
s191,5,29948,43.307,1359630.173,16.205,5287.128
s211,4,29951,374.823,657498.074,20.364,7707.867
s211,4,29952,599.407,684455.254,20.364,15774.152
s211,4,29953,443.959,764903.337,20.364,19644.19
s214,4,29954,248.519,1566644.023,50.412,12177.206
s214,4,29955,66.295,4304081.316,50.412,5955.71
s214,5,29957,140.812,2149146.765,56.926,6997.087
s214,5,29958,392.172,1115394.215,56.926,10166.235
s214,5,29959,378.31,699734.898,26.202,9183.388
s214,5,29960,34.31,2592753.291,26.202,5414.379
s216,12,29974,46.019,1833128.873,30.842,10084.122
s216,12,29975,60.354,1608889.211,30.842,17082.14
s356,12,30071,499.276,1007800.825,52.04,13833.528
s356,12,30072,396.735,1201330.345,52.04,22949.361
s356,12,30073,599.407,1090631.53,52.04,29900.09
s356,12,30074,599.407,1146032.58,52.04,36239.34
s356,11,30075,599.407,1201679.963,52.04,43562.957
s356,11,30076,599.407,1097755.546,38.402,49503.85
s356,11,30077,248.174,1363501.298,38.402,49828.01
s356,11,30078,296.475,1885064.887,70.87,57789.27
s356,11,30079,599.407,1451294.781,70.87,61397.188
s356,11,30080,132.202,3068937.157,70.87,65638.92
s356,11,30081,588.214,1538809.207,70.87,75395.6
s356,10,30082,599.407,1581279.014,70.87,83300.96
s356,10,30083,599.407,1621453.864,70.87,91831.19
s356,10,30084,599.407,1658307.398,70.87,100759.22
s356,10,30085,371.724,1956981.569,70.87,108126.01
s14,12,30157,479.0,1066625.069,12.9,40639.883
s14,12,30158,403.149,883171.039,12.9,31137.398
s14,12,30159,396.476,762366.725,12.9,21687.22
s14,12,30160,429.107,643353.261,12.9,12715.236
s14,13,30161,81.017,778303.696,12.9,7011.715
s191,5,30426,105.727,1148167.706,27.392,5308.702
s211,5,30428,368.624,643572.764,12.143,7680.655
s211,4,30429,599.407,655154.59,12.143,12424.469
s211,12,30430,599.407,766074.071,20.364,19798.096
s212,12,30431,336.682,1586649.912,75.844,24777.76
s214,5,30435,252.178,1502530.196,69.978,7004.282
s214,5,30436,599.407,961403.174,69.978,11665.257
s214,5,30437,249.853,603611.533,20.112,7118.027
s216,12,30454,69.308,2171056.049,12.257,30083.527
s216,12,30455,35.041,3596881.976,12.257,38306.508
s356,6,30544,17.004,2260056.12,5.5,5411.214
s356,12,30548,474.695,754765.857,18.344,14713.566
s356,12,30549,599.407,1021543.496,52.04,21343.22
s356,12,30550,452.138,1187688.961,52.04,27555.992
s356,12,30551,580.466,1166972.232,52.04,36410.33
s356,12,30552,599.407,1213334.296,52.04,44454.93
s356,11,30553,599.407,1254513.063,52.04,51159.492
s356,11,30554,495.445,1368788.304,52.04,57360.293
s356,11,30555,76.11,3643208.132,52.04,64607.92
s356,11,30556,574.31,1488557.973,70.87,65653.1
s356,11,30557,599.407,1500359.464,70.87,70249.32
s356,11,30558,122.645,3280404.273,70.87,75834.78
s356,10,30559,599.407,1568015.681,70.87,82986.51
s356,10,30560,599.407,1611293.981,70.87,90309.375
s356,10,30561,599.407,1644756.098,70.87,98232.875
s356,10,30562,599.407,1679893.164,70.87,106626.375
s356,10,30563,453.386,1849139.056,70.87,114405.27
s14,12,30635,599.407,957460.977,5.5,35806.93
s14,12,30636,599.407,789573.41,5.5,26660.55
s14,12,30637,599.407,690091.297,12.9,17156.545
s14,12,30638,395.529,607231.299,12.9,9310.327
s191,5,30901,32.114,967584.54,5.5,5627.203
s191,5,30902,299.187,666860.93,11.199,6915.1
s191,5,30903,428.332,570047.826,24.497,7840.241
s191,5,30904,247.572,608987.837,23.499,6935.987
s191,4,30905,95.869,804366.035,23.499,5655.336
s211,4,30906,599.407,639701.807,12.143,11262.366
s211,12,30907,599.407,758167.274,12.143,20199.02
s211,12,30908,599.407,813142.69,12.143,25113.0
s212,12,30909,403.838,1543182.981,96.695,21146.8
s214,13,30913,402.288,1175851.738,69.978,8657.554
s214,5,30914,570.306,593611.389,19.044,12404.092
s214,5,30915,243.74,583808.585,19.044,6966.433
s216,12,30933,28.67,4213234.245,12.257,39913.004
s356,13,31024,165.478,1019626.947,18.344,14110.25
s356,13,31025,364.621,793473.275,18.344,14086.578
s356,12,31026,599.407,776039.466,18.344,19011.027
s356,12,31027,599.407,1088882.53,52.04,28087.006
s356,12,31028,359.11,1377123.823,52.04,35880.21
s356,12,31029,262.897,1644235.488,52.04,44217.844
s356,12,31030,599.407,1265751.346,52.04,51283.95
s356,11,31031,599.407,1311117.713,52.04,59220.9
s356,11,31032,170.214,2170013.869,52.04,62621.816
s356,11,31033,377.621,1579250.277,52.04,73401.1
s356,11,31034,599.407,1405391.113,52.04,75305.625
s356,11,31035,596.264,1550461.267,70.87,79510.35
s356,11,31036,124.152,3305051.375,70.87,86430.445
s356,10,31037,599.407,1604453.764,70.87,91151.87
s356,10,31038,599.407,1638440.664,70.87,97969.34
s356,10,31039,599.407,1666523.464,70.87,105318.57
s356,10,31040,599.407,1696996.564,70.87,113187.836
s356,10,31041,461.953,1850985.528,70.87,120489.32
s14,12,31112,599.407,1063230.338,6.047,37088.207
s14,12,31113,599.407,827752.821,6.047,29439.08
s14,12,31114,599.407,717364.527,5.5,21086.543
s14,12,31115,598.115,618904.066,5.5,12258.044
s14,12,31116,111.323,687147.982,5.5,7283.245
s191,5,31379,253.469,601372.558,15.491,7082.847
s191,5,31380,599.407,628903.433,11.199,12062.037
s191,5,31381,588.731,810717.256,83.48,10050.855
s191,4,31382,204.523,1300151.853,85.272,6609.675
s191,4,31383,196.0,660117.806,23.499,6104.341
s191,12,31384,599.407,636483.813,23.499,12034.284
s211,12,31385,599.407,792019.89,12.143,22345.578
s211,12,31386,599.407,1310277.476,96.695,23625.703
s212,12,31387,470.907,1374983.861,96.695,14632.991
s212,4,31389,16.272,22559016.068,96.695,7492.971
s214,5,31392,218.299,1023600.565,27.297,10402.187
s214,5,31393,415.719,628929.087,19.225,7356.565
s216,12,31412,20.663,5586315.455,12.257,49939.375
s356,5,31501,94.061,763976.782,6.81,9219.296
s356,13,31502,68.964,975634.822,6.81,16986.947
s356,12,31503,331.688,741227.864,6.81,19993.207
s356,12,31504,384.078,898238.115,18.344,24964.777
s356,12,31505,434.316,955969.919,18.344,33070.51
s356,12,31506,599.278,1207325.151,52.04,42493.953
s356,12,31507,191.867,1975322.883,52.04,50191.758
s356,11,31508,429.15,1447597.285,52.04,58780.344
s356,11,31509,428.849,1482746.621,52.04,64808.344
s356,11,31510,121.784,2726832.988,52.04,78319.45
s356,11,31511,594.413,1427402.13,52.04,81029.62
s356,11,31512,599.407,1455733.18,52.04,85363.46
s356,11,31513,560.491,1500276.244,52.04,88883.414
s356,11,31514,153.898,2927184.512,70.87,96046.99
s356,10,31515,599.407,1638504.848,70.87,99639.67
s356,10,31516,599.407,1663222.048,70.87,106078.95
s356,10,31517,599.407,1687993.864,70.87,112959.59
s356,10,31518,599.407,1714180.848,70.87,120330.2
s356,10,31519,537.159,1787142.708,70.87,127870.5
s14,11,31590,599.407,966934.088,6.047,31044.951
s14,11,31591,599.407,747160.671,6.047,22188.2
s14,12,31592,599.407,643806.271,6.047,14509.938
s14,12,31593,347.358,572871.246,5.5,8391.271
s191,5,31857,439.18,610142.248,25.005,8589.228
s191,5,31858,587.439,821422.838,83.48,10686.48
s191,5,31859,326.135,1018078.176,83.48,7076.252
s191,4,31860,175.25,1434624.594,85.272,6161.968
s191,4,31861,591.916,816788.277,85.272,10111.395
s191,12,31862,599.407,925515.263,85.272,17206.973
s211,12,31863,599.407,787417.68,23.499,25660.434
s212,12,31864,599.407,1267964.101,85.463,23711.766
s212,12,31865,538.02,1237749.147,85.463,14138.306
s214,5,31869,73.871,2000349.2,27.297,10414.04
s214,5,31870,128.026,1338963.029,27.297,6465.218
s216,12,31890,27.895,4415332.171,12.257,56463.492
s356,5,31979,395.615,592591.207,6.81,10291.454
s356,13,31980,239.823,771839.455,6.81,20066.053
s356,12,31981,403.235,828130.486,6.81,29735.082
s356,12,31982,369.227,892844.669,6.81,37260.008
s356,12,31983,362.812,1068139.86,18.344,43000.215
s356,12,31984,599.407,1253162.48,52.04,48707.133
s356,12,31985,554.981,1333584.769,52.04,57003.266
s356,11,31986,120.88,2682042.906,52.04,65382.7
s356,11,31987,85.365,3391634.578,52.04,68906.1
s356,11,31988,463.158,1536956.558,52.04,82402.03
s356,11,31989,599.407,1470937.08,52.04,88997.984
s356,11,31990,599.407,1499092.38,52.04,95188.36
s356,11,31991,510.21,1574686.738,52.04,98482.69
s356,11,31992,205.126,2190435.122,52.04,104996.875
s356,11,31993,599.407,1674680.198,70.87,108489.12
s356,10,31994,599.407,1692315.614,70.87,114460.99
s356,10,31995,599.407,1712704.464,70.87,121020.56
s356,10,31996,599.407,1738683.264,70.87,127956.23
s356,10,31997,552.828,1795260.254,70.87,135034.06
s14,11,32068,599.407,899870.571,6.047,27882.566
s14,11,32069,599.407,712668.421,6.047,17502.676
s14,11,32070,307.926,609062.204,6.047,10025.572
s191,5,32334,31.167,3518230.002,36.205,5511.004
s191,5,32335,577.581,677102.384,36.205,9625.695
s197,5,32336,502.203,805579.82,66.663,8377.97
s197,4,32338,312.618,992534.296,78.325,7556.576
s197,12,32339,599.407,853529.957,78.325,15154.041
s191,12,32340,599.407,970979.091,78.325,24370.275
s212,12,32341,599.407,1124342.704,71.274,29118.43
s212,12,32342,599.407,1067803.054,71.274,23322.041
s212,12,32343,593.638,1003380.573,71.274,16856.412
s212,4,32345,76.54,4895730.609,85.463,13322.911
s212,4,32346,440.472,825543.644,67.147,10426.584
s214,5,32347,494.369,640836.175,25.332,7968.96
s216,12,32368,20.276,3255787.758,13.977,57809.67
s356,13,32456,129.188,781172.563,7.148,6713.02
s356,13,32457,118.685,827668.975,7.148,8728.196
s356,13,32458,205.47,803533.344,6.81,21147.4
s356,12,32459,488.815,853793.326,6.81,33756.074
s356,12,32460,599.407,913313.235,6.81,42803.727
s356,12,32461,599.407,962854.118,6.81,49914.883
s356,12,32462,599.407,1002774.701,6.81,56239.055
s356,12,32463,599.407,1345115.73,52.04,63675.68
s356,11,32464,409.821,1542996.846,52.04,70983.305
s356,11,32465,184.204,2207991.904,52.04,83986.19
s356,11,32466,599.364,1469804.612,52.04,88568.36
s356,11,32467,599.407,1505237.913,52.04,96196.27
s356,11,32468,599.407,1535647.546,52.04,103886.164
s356,11,32469,458.423,1656620.92,52.04,108311.75
s356,11,32470,261.132,2015406.664,52.04,114209.99
s356,11,32471,599.407,1587834.163,52.04,117632.0
s356,10,32472,599.407,1721988.031,70.87,123161.336
s356,10,32473,598.976,1737793.773,70.87,129329.55
s356,10,32474,599.407,1759476.414,70.87,135971.73
s356,10,32475,574.697,1803315.097,70.87,142903.47
s356,10,32476,31.985,9805498.904,70.87,149510.31
s14,10,32545,599.407,1113500.068,5.5,38659.887
s14,10,32546,599.407,909547.718,5.5,28111.025
s14,10,32547,565.226,747985.287,5.5,17882.416
s14,9,32548,26.948,1119279.145,5.5,10871.56
s191,5,32812,260.228,578991.653,22.138,6746.721
s197,5,32813,581.283,657241.621,55.152,8993.716
s197,5,32814,69.911,1725425.343,55.152,5841.698
s197,4,32815,105.727,1049138.696,54.481,6034.69
s197,4,32816,544.52,810074.518,78.325,9773.097
s197,12,32817,599.407,896717.407,78.325,18005.246
s197,12,32818,599.407,1005523.007,78.325,27837.293
s212,12,32819,599.407,1102551.504,71.274,26033.787
s212,12,32820,599.407,1009171.838,71.274,16506.002
s212,12,32821,547.62,952889.828,71.274,9818.765
s212,3,32822,51.615,4904004.202,61.636,8411.634
s212,4,32823,426.955,1102651.75,61.636,11410.509
s212,5,32824,231.988,735427.247,52.592,6650.914
s216,12,32847,37.581,2225780.999,13.977,61500.258
s356,13,32934,345.033,637723.165,7.148,9182.046
s356,13,32935,558.597,690073.409,7.148,16187.151
s356,13,32936,540.947,797590.92,7.148,25821.799
s356,12,32937,176.8,1025877.272,7.148,37254.777
s356,12,32938,594.844,938521.836,6.81,46242.9
s356,12,32939,599.407,988706.701,6.81,56267.758
s356,12,32940,599.407,1037353.735,6.81,64429.625
s356,12,32941,599.407,1089252.735,6.81,71208.195
s356,11,32942,532.94,1472285.418,52.04,78257.93
s356,11,32943,221.398,2042499.134,52.04,89218.76
s356,11,32944,599.407,1487691.296,52.04,95354.16
s356,11,32945,599.407,1530947.696,52.04,103533.07
s356,11,32946,599.407,1566240.546,52.04,111193.02
s356,11,32947,437.329,1712454.37,52.04,117662.2
s356,11,32948,307.797,1924760.353,52.04,123663.25
s356,11,32949,599.407,1615931.096,52.04,127004.92
s356,10,32950,599.407,1746447.898,70.87,132142.64
s356,10,32951,599.407,1768450.164,70.87,137908.22
s356,10,32952,599.407,1785700.181,70.87,144224.4
s356,10,32953,599.407,1810038.298,70.87,150930.9
s356,10,32954,385.413,2082255.41,70.87,157783.7
s14,9,33023,599.407,1112968.618,5.5,39557.402
s14,8,33024,599.407,945389.002,5.5,29134.047
s14,8,33025,599.407,734154.468,5.5,18844.678
s14,9,33026,391.612,606928.991,5.5,10430.411
s197,5,33290,104.263,1426523.213,44.411,5310.167
s197,5,33291,180.588,1029817.792,44.411,6207.306
s197,4,33293,241.028,755129.395,47.403,6843.817
s197,12,33294,599.407,689700.633,47.403,13593.593
s197,12,33295,599.407,962258.474,78.325,23162.688
s197,12,33296,599.407,1032620.907,78.325,29791.938
s212,12,33297,599.407,1012677.88,63.001,22747.979
s212,12,33298,599.407,909981.43,63.001,13132.607
s212,12,33299,176.585,1518517.953,63.001,6767.577
s212,13,33300,115.241,2097411.709,56.998,5879.681
s212,5,33301,550.03,679719.722,45.18,8118.52
s218,12,33325,47.655,1948026.141,30.095,66527.87
s356,5,33411,115.413,808011.616,5.5,6854.072
s356,13,33412,597.599,624133.806,7.148,12133.562
s356,13,33413,599.407,739693.767,7.148,21408.666
s356,12,33414,599.407,827182.033,7.148,30626.854
s356,12,33415,372.154,908996.261,7.148,38735.254
s356,12,33416,465.053,1005558.481,7.148,50555.582
s356,12,33417,599.407,1032600.65,7.148,59477.047
s356,12,33418,599.407,1065247.218,6.81,69585.88
s356,12,33419,599.407,1127469.668,6.81,78798.586
s356,11,33420,594.715,1168573.042,6.81,86190.484
s356,11,33421,168.793,2348314.078,52.04,95391.84
s356,11,33422,599.407,1519832.796,52.04,101690.16
s356,11,33423,599.407,1545375.763,52.04,110151.97
s356,11,33424,599.407,1590447.196,52.04,118469.46
s356,11,33425,458.466,1718766.661,52.04,125617.95
s356,11,33426,411.328,1789621.299,52.04,133568.69
s356,11,33427,599.019,1649057.016,52.04,136557.6
s356,10,33428,599.407,1666397.896,52.04,141351.38
s356,10,33429,599.407,1792928.964,70.87,146755.61
s356,10,33430,599.407,1814892.464,70.87,152708.14
s356,10,33431,599.407,1832188.898,70.87,159141.3
s356,10,33432,599.407,1849361.981,70.87,165878.88
s356,9,33433,334.831,2211295.378,70.87,168690.61
s14,8,33502,599.407,885824.912,5.5,29348.656
s14,8,33503,599.407,709766.695,5.5,19879.553
s14,10,33504,502.376,601447.796,5.5,10844.148
s191,5,33767,221.872,767439.341,12.835,6664.78
s197,5,33768,407.239,653813.006,24.439,7370.744
s197,4,33771,358.206,703116.399,40.38,7932.264
s197,12,33772,599.407,747031.725,40.38,16239.71
s197,12,33773,599.407,861750.942,40.38,26557.936
s197,12,33774,599.407,1035304.387,53.311,29502.07
s212,12,33775,599.407,944879.57,53.311,19356.652
s212,12,33776,531.175,852596.222,53.311,9735.491
s212,5,33778,74.947,1511365.398,43.335,5563.203
s212,5,33779,262.467,662526.807,34.605,6469.035
s218,3,33803,47.741,1774054.157,36.682,67033.65
s356,5,33889,53.466,1040867.119,5.5,6032.846
s356,13,33890,330.655,678832.962,5.5,13420.64
s356,13,33891,599.407,751384.573,5.5,22928.16
s356,12,33892,573.147,845539.619,7.148,33298.582
s356,12,33893,499.75,926881.218,7.148,44213.06
s356,12,33894,599.407,1015050.15,7.148,53762.85
s356,12,33895,599.407,1064119.3,7.148,63475.508
s356,12,33896,599.407,1111041.067,7.148,73144.234
s356,12,33897,599.407,1163786.567,7.148,83005.26
s356,11,33898,599.407,1192400.368,6.81,92775.98
s356,11,33899,217.352,1292397.538,6.81,101283.75
s356,11,33900,599.407,1552534.28,52.04,108664.81
s356,11,33901,599.407,1563589.73,52.04,116627.94
s356,11,33902,483.52,1688796.631,52.04,124590.805
s356,11,33903,599.407,1642674.78,52.04,133339.8
s356,11,33904,599.019,1658894.55,52.04,140756.3
s356,11,33905,599.407,1678576.846,52.04,146053.53
s356,10,33906,599.407,1691963.046,52.04,150738.81
s356,10,33907,599.407,1704979.463,52.04,155824.61
s356,10,33908,563.289,1863816.923,70.87,161095.36
s356,10,33909,472.457,1971497.264,70.87,166952.16
s356,10,33910,469.659,1994066.678,70.87,173869.33
s356,9,33911,465.914,2007974.854,70.87,176251.16
s356,9,33912,268.665,2436655.32,70.87,174762.36
s14,8,33979,599.407,1091126.864,19.231,34787.332
s14,8,33980,599.407,778344.528,5.5,24678.99
s14,8,33981,559.027,651047.058,5.5,15491.955
s14,9,33982,93.372,724549.222,5.5,10417.339
s192,5,34245,274.778,520445.047,5.5,7206.373
s197,5,34246,384.294,535889.936,11.688,7812.78
s197,4,34248,54.93,962642.02,26.548,5697.084
s197,4,34249,551.58,659314.125,40.38,9818.606
s197,12,34250,599.407,780401.542,40.38,18806.637
s197,12,34251,599.407,889591.775,40.38,28815.207
s212,12,34252,599.407,934155.165,49.558,30006.584
s212,12,34253,599.407,838372.065,49.558,19773.867
s212,12,34254,441.462,780867.292,49.558,11437.065
s218,3,34282,53.38,2724882.411,37.694,67920.18
s336,5,34323,19.114,5717581.512,44.643,8065.823
s336,5,34324,264.963,854480.727,44.643,6153.522
s336,5,34325,81.62,1689607.778,44.643,5471.177
s356,5,34367,68.361,772301.813,5.5,7784.022
s356,13,34368,236.896,746986.347,5.5,16074.874
s356,12,34369,542.626,777600.55,5.5,25008.62
s356,12,34370,598.933,869029.758,5.5,35221.203
s356,12,34371,382.313,953498.949,5.5,44324.527
s356,12,34372,375.081,1063228.396,5.5,56615.18
s356,12,34373,599.407,1075310.122,5.5,66155.43
s356,12,34374,599.407,1114449.255,5.5,76008.766
s356,12,34375,599.407,1160073.938,5.5,85317.62
s356,11,34376,599.407,1194694.438,5.5,94626.62
s356,11,34377,599.407,1228139.755,5.5,104115.96
s356,11,34378,599.407,1269032.655,5.5,113107.71
s356,11,34379,365.697,1320557.177,5.5,119694.87
s356,11,34380,67.026,4291917.291,52.04,129732.85
s356,11,34381,597.685,1635400.862,52.04,131452.31
s356,11,34382,599.407,1651838.513,52.04,137722.11
s356,11,34383,599.407,1674127.546,52.04,144505.69
s356,10,34384,599.407,1696384.346,52.04,151657.31
s356,10,34385,525.062,1761484.814,52.04,158791.58
s356,10,34386,530.357,1516004.003,21.989,166106.23
s356,10,34387,595.877,1526929.553,21.989,173434.25
s356,10,34388,599.407,1896807.631,70.87,180703.55
s356,9,34389,599.407,1904256.848,70.87,185233.38
s356,9,34390,599.407,1904851.314,70.87,182037.16
s356,9,34391,297.164,2372647.043,70.87,179139.92
s14,8,34457,599.407,998573.897,19.231,32093.674
s14,8,34458,599.407,788328.347,19.231,21973.273
s14,8,34459,553.819,635810.355,19.231,12144.992
s192,5,34722,51.486,813011.939,7.872,5504.619
s197,5,34723,403.407,608812.605,21.206,7162.839
s197,5,34724,173.528,570792.166,11.688,6560.103
s197,4,34726,202.974,581543.496,15.096,6475.206
s197,12,34727,599.407,613916.094,15.096,13145.849
s197,12,34728,599.407,831674.292,40.38,23068.893
s197,12,34729,599.407,921336.975,40.38,32691.99
s212,12,34730,599.407,971517.572,46.058,32316.812
s212,12,34731,599.407,889483.638,46.058,23606.201
s212,12,34732,578.571,765972.192,49.558,15568.563
s212,4,34733,19.114,5140645.609,49.558,10761.012
s218,12,34760,46.923,2926098.698,28.694,62375.14
s336,5,34801,159.452,1114135.088,44.643,7129.874
s336,5,34802,93.243,1538710.207,44.643,5485.114
s336,5,34803,188.079,934200.628,7.993,5790.01
s356,12,34847,74.947,975071.135,5.5,26415.314
s356,12,34848,58.202,1154444.623,5.5,37417.895
s356,12,34849,129.877,1078549.494,5.5,47611.66
s356,12,34851,233.624,1145776.253,5.5,65578.16
s356,12,34852,418.517,1126078.402,5.5,72500.3
s349,11,34853,513.439,1151277.808,5.5,81175.51
s349,11,34854,591.615,1180796.611,5.5,90263.086
s349,11,34855,599.407,1206063.905,5.5,99702.34
s349,11,34856,416.322,1257456.747,5.5,106789.71
s356,11,34859,486.017,1317960.906,5.5,123664.25
s356,11,34860,599.407,1397669.692,21.989,129526.03
s356,11,34861,599.407,1424433.708,21.989,136654.6
s356,10,34862,553.905,1452445.759,21.989,144065.77
s356,10,34863,529.798,1476401.267,21.989,151765.0
s356,10,34864,599.407,1481229.742,21.989,159737.02
s356,10,34865,599.407,1510800.058,21.989,167879.84
s356,10,34866,599.407,1537228.542,21.989,176238.17
s356,9,34867,599.407,1559128.842,21.989,184799.83
s356,9,34868,599.407,1585178.708,21.989,189850.0
s356,9,34869,599.407,1586636.258,21.989,185625.58
s356,9,34870,324.499,1669020.441,21.989,182528.66
s14,8,34934,599.407,1106984.414,19.231,40590.58
s14,8,34935,599.407,938680.614,19.231,30093.36
s14,8,34936,599.407,784271.397,19.231,19631.68
s14,8,34937,520.757,625319.745,19.231,9953.504
s197,5,35200,472.07,589590.258,18.345,6849.706
s197,5,35201,143.265,823996.911,21.206,6097.875
s197,4,35204,378.611,551095.503,10.124,7736.911
s197,12,35205,599.407,653256.949,10.124,15356.436
s197,12,35206,599.407,772468.332,10.124,25495.074
s197,12,35207,599.407,997512.455,46.058,34334.188
s212,12,35208,599.407,947375.655,46.058,28539.951
s212,12,35209,599.407,842365.422,46.058,19221.057
s212,12,35210,596.824,739405.279,46.058,11656.678
s212,4,35211,119.244,1193578.979,41.082,7986.882
s216,5,35233,82.438,1763267.833,37.694,19996.555
s216,4,35234,167.157,1279214.005,37.694,30188.477
s218,4,35235,83.901,1891230.468,37.694,37007.25
s218,4,35236,121.913,1637335.592,37.694,51892.61
s218,12,35237,327.814,1216397.485,28.694,57620.75
s218,12,35238,389.847,1195398.524,28.694,59249.453
s336,5,35279,305.601,638082.204,5.5,13784.346
s336,5,35280,599.407,561261.396,5.5,10902.166
s336,5,35281,473.447,544191.844,5.5,8517.828
s336,5,35282,49.204,862525.425,5.5,5740.06
s356,13,35324,138.315,873507.665,5.5,21954.873
s356,12,35325,598.374,755560.538,5.5,26394.604
s356,12,35326,594.284,799598.304,5.5,32653.025
s348,12,35327,521.963,876748.496,5.5,39132.195
s348,12,35328,428.246,959862.951,5.5,46916.79
s349,12,35329,77.832,1266102.765,5.5,52084.504
s349,11,35331,94.276,1362084.641,5.5,76028.24
s349,11,35332,55.619,1571291.314,5.5,84666.625
s349,11,35333,454.204,1218799.937,5.5,93167.3
s349,11,35334,22.256,2273575.547,5.5,98677.49
s349,11,35337,308.658,1451516.174,21.989,116560.98
s349,11,35338,592.132,1372642.831,21.989,121647.734
s356,11,35339,486.835,1424720.261,21.989,129207.97
s356,10,35340,510.469,1442519.795,21.989,136752.44
s356,10,35341,599.407,1443808.142,21.989,144766.2
s356,10,35342,599.407,1461602.492,21.989,152948.95
s356,10,35343,599.407,1487230.592,21.989,161381.08
s356,10,35344,599.407,1511764.558,21.989,170057.17
s356,9,35345,599.407,1540265.975,21.989,178908.62
s356,9,35346,599.407,1575576.275,21.989,187717.08
s356,9,35347,599.407,1598564.325,21.989,193105.9
s356,9,35348,599.407,1587483.158,21.989,189669.89
s356,8,35349,349.812,1646098.172,21.989,186943.88
s14,8,35412,599.407,1085801.131,19.231,39769.527
s14,8,35413,599.407,930837.931,19.231,29197.674
s14,8,35414,599.407,767931.397,19.231,18672.145
s14,9,35415,412.189,638540.022,19.231,9853.428
s192,5,35677,153.037,813320.997,11.338,6369.256
s197,5,35678,289.587,657434.937,18.345,6689.978
s197,5,35681,81.362,589253.348,5.5,5792.688
s197,4,35682,595.059,671133.884,10.067,11060.328
s197,12,35683,599.407,797553.967,10.067,20132.7
s197,12,35684,599.407,899479.183,10.067,29092.21
s212,12,35685,599.407,1009724.722,46.058,35111.62
s212,12,35686,599.407,932848.322,46.058,26262.805
s212,12,35687,599.407,809140.272,46.058,15725.599
s212,12,35688,342.752,846216.156,46.058,7642.618
s216,5,35710,490.839,700346.681,37.694,9201.31
s216,5,35711,599.407,766012.692,37.694,18774.566
s216,12,35712,599.407,886855.775,37.694,29312.91
s218,12,35713,577.323,980782.294,37.694,39494.75
s218,4,35714,599.407,997545.364,28.694,45904.316
s218,4,35715,599.407,1015824.214,28.694,49610.06
