region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km,dist_to_coast
o72700,13,72700,156.524,1868508.449,52.35,32431.846
o73065,5,73065,239.651,625592.14,21.778,12307.507
o73066,5,73066,599.407,643367.548,21.778,19469.54
o73067,4,73067,599.407,731922.782,21.778,29125.203
o73068,4,73068,599.407,874780.815,21.778,38716.324
o73069,4,73069,599.407,1076214.644,21.778,48045.336
o73070,4,73070,599.407,1120553.96,21.778,57259.387
o73071,4,73071,599.407,1009109.482,21.778,66202.055
o73072,12,73072,599.407,1080239.832,21.778,74719.6
o73073,12,73073,599.407,1395531.281,125.304,83165.77
o73543,5,73543,341.805,550574.09,21.778,7707.384
o73544,5,73544,599.407,601628.248,21.778,15136.45
o73545,5,73545,599.407,689353.332,21.778,24400.05
o73546,4,73546,599.407,766594.932,21.778,33561.32
o73547,4,73547,599.407,852273.415,21.778,42702.715
o73548,4,73548,599.407,956763.915,21.778,51384.69
o73549,4,73549,599.407,1176157.645,130.917,59836.25
o73550,12,73550,599.407,1193925.464,125.304,68281.734
o73551,12,73551,599.407,1305738.131,125.304,76735.2
o73654,13,73654,84.031,2753711.833,52.35,57905.91
o73655,13,73655,123.076,2314424.248,52.35,53720.535
o74021,5,74021,65.907,788049.354,21.778,5968.5
o74022,5,74022,378.611,578670.151,21.778,10815.807
o74023,5,74023,598.029,640975.447,21.778,19099.848
o74024,4,74024,599.407,721110.015,21.778,28001.535
o74025,4,74025,599.407,910841.481,125.304,36506.754
o74026,4,74026,599.407,979463.898,125.304,44952.914
o74027,4,74027,599.407,1082250.548,125.304,53397.805
o74028,12,74028,599.407,1120535.664,125.304,61879.6
o74029,12,74029,599.407,1245018.764,125.304,70637.29
o74030,12,74030,599.407,1488532.631,125.304,79705.74
o74132,13,74132,206.288,1543318.085,23.435,61725.527
o74133,13,74133,599.407,1301853.742,23.435,55091.21
o74134,13,74134,542.884,1247619.545,23.435,45456.918
o74135,13,74135,364.577,1190756.954,23.435,35793.98
o74500,5,74500,131.599,629774.658,21.964,6485.392
o74501,5,74501,512.75,736474.076,125.304,13779.925
o74502,5,74502,599.407,785336.481,125.304,21623.69
o74503,4,74503,599.407,859980.114,125.304,30069.58
o74504,4,74504,599.407,926157.198,125.304,38515.582
o74505,4,74505,599.407,989682.031,125.304,47081.09
o74506,12,74506,599.407,1080615.948,125.304,56077.336
o74507,12,74507,599.407,1188127.748,125.304,65090.504
o74508,12,74508,599.407,1443119.931,125.304,73830.58
o74610,13,74610,193.158,1565123.66,23.435,62910.92
o74611,13,74611,599.407,1259709.209,23.435,55843.117
o74612,13,74612,599.407,1209081.125,23.435,45243.938
o74613,13,74613,552.355,1182718.161,5.5,35064.145
o74979,5,74979,18.683,5550325.889,125.304,12911.271
o74980,5,74980,223.852,995044.21,125.304,16169.875
o74981,4,74981,349.467,933710.563,125.304,25677.078
o74982,4,74982,599.407,879211.814,125.304,32439.828
o74983,4,74983,599.407,953645.414,125.304,41615.176
o74984,12,74984,599.407,1054274.798,125.304,50362.22
o74985,12,74985,599.407,1164325.146,122.003,59123.7
o74986,12,74986,599.407,1433967.346,122.003,68262.914
o75088,13,75088,105.426,1608535.551,5.5,63118.7
o75089,13,75089,599.407,1260729.034,5.5,56970.113
o75090,13,75090,599.407,1196155.584,5.5,46588.074
o75091,13,75091,595.446,1159213.272,5.5,36347.676
o75092,13,75092,67.715,1386607.084,5.5,30942.098
o75459,4,75459,191.264,1110528.144,125.304,20828.227
o75460,4,75460,599.407,834652.514,125.304,27073.695
o75461,4,75461,599.407,908437.912,122.003,35574.15
o75462,12,75462,599.407,1011844.929,122.003,44564.133
o75463,12,75463,599.407,1140363.046,122.003,53995.09
o75464,12,75464,599.407,1397032.312,122.003,63703.78
o75566,13,75566,99.485,1565875.022,5.5,65769.35
o75567,13,75567,386.877,1254776.551,5.5,58737.008
o75568,13,75568,555.497,1182338.557,5.5,49453.7
o75569,13,75569,596.824,1146974.953,5.5,40151.637
o75570,13,75570,59.536,1491435.468,5.5,33527.137
o75937,4,75937,552.527,712241.682,122.003,12747.01
o75938,4,75938,599.407,780026.462,122.003,20911.596
o75939,4,75939,599.407,864667.529,122.003,30283.576
o75940,12,75940,599.407,966683.329,122.003,40049.316
o75941,12,75941,599.407,1061671.846,122.003,49841.43
o75942,12,75942,599.407,1303429.312,122.003,59585.414
o76047,13,76047,117.91,1274243.439,7.868,42898.97
o76415,4,76415,357.733,760453.802,122.003,8645.062
o76416,4,76416,599.407,736639.462,122.003,16424.453
o76417,4,76417,599.407,827094.996,122.003,26190.05
o76418,4,76418,599.407,911067.879,122.003,35929.22
o76419,12,76419,599.407,1022899.179,122.003,45876.043
o76420,12,76420,599.407,1182841.829,122.003,56015.215
o76893,4,76893,148.302,1104859.97,122.003,6495.84
o76894,4,76894,585.545,701008.862,122.003,12514.07
o76895,4,76895,599.407,795066.879,122.003,22499.576
o76896,4,76896,599.407,885542.946,122.003,32816.83
o76897,12,76897,224.067,1259812.708,122.003,43712.3
o76898,12,76898,590.797,1130842.042,122.003,53761.94
o77372,4,77372,537.632,697817.803,122.003,10930.525
o77373,4,77373,599.407,781500.346,122.003,21015.559
o77374,4,77374,599.407,872689.729,122.003,31611.053
o77375,4,77375,518.82,979270.671,122.003,41673.258
o77376,12,77376,573.793,1122162.39,122.003,52991.02
o77850,4,77850,558.166,680262.006,122.003,9885.005
o77851,4,77851,599.407,774679.496,122.003,20046.723
o77852,4,77852,599.407,864517.979,122.003,30578.492
o77853,4,77853,599.407,954383.429,122.003,41110.957
o77854,12,77854,599.407,1156757.062,122.003,51643.074
o78328,4,78328,483.607,698685.976,122.003,9200.561
o78329,4,78329,599.407,758647.912,122.003,18725.377
o78330,4,78330,599.407,865130.262,122.003,29284.535
o78331,4,78331,599.407,948435.096,122.003,39851.3
o78332,12,78332,599.407,1239266.129,122.003,50425.88
o78806,4,78806,418.474,729310.855,122.003,9334.933
o78807,4,78807,599.407,753682.596,122.003,18366.572
o78808,4,78808,599.407,867663.246,122.003,28981.188
o78809,12,78809,599.407,986150.729,122.003,39597.77
o79284,4,79284,341.977,804983.954,122.003,11992.525
o79285,4,79285,599.407,766556.479,122.003,19760.965
o79286,4,79286,599.407,900071.479,122.003,29993.805
o79287,12,79287,599.407,1079909.512,122.003,40403.094
o79762,4,79762,269.613,804170.75,78.765,19078.627
o79763,4,79763,599.407,759757.572,78.765,24764.451
o79764,12,79764,599.192,961276.661,122.003,33623.41
o79765,12,79765,599.407,1191050.596,122.003,43233.773
o79874,12,79874,27.895,2553967.103,14.433,24526.49
o80240,12,80240,389.115,864725.987,78.765,27956.654
o80241,12,80241,585.933,866393.514,78.765,32288.162
o80242,12,80242,599.235,989359.651,78.765,39670.832
o80351,12,80351,127.596,1142498.549,14.433,21569.652
o80352,12,80352,190.36,1017818.595,14.433,22355.17
o80353,12,80353,113.217,1121258.285,14.433,17190.193
o80359,14,80359,19.931,1439330.578,5.5,6099.98
o80714,4,80714,395.056,592878.646,39.161,9616.576
o80715,4,80715,385.026,663046.705,39.161,16351.484
o80716,4,80716,180.158,853008.417,39.161,26422.955
o80717,4,80717,326.953,820835.68,39.161,32018.064
o80718,12,80718,597.298,843660.519,39.161,35574.586
o80719,12,80719,599.407,914869.926,39.161,40997.766
o80720,12,80720,599.407,1127257.772,78.765,47127.445
o80832,13,80832,60.096,4758395.233,76.089,12483.332
o80833,13,80833,33.276,7907079.734,68.699,12001.737
o80834,13,80834,25.872,10022484.272,68.699,12004.043
o80839,7,80839,41.542,1310875.794,7.884,6120.964
o81191,5,81191,225.445,637599.881,39.161,8059.636
o81192,4,81192,599.407,610844.276,39.161,14048.815
o81193,4,81193,599.407,692682.843,39.161,22688.588
o81194,4,81194,599.407,764255.876,39.161,30959.79
o81195,12,81195,599.407,848838.776,39.161,38577.637
o81196,12,81196,599.407,916121.243,39.161,44264.19
o81197,12,81197,599.407,1030642.409,39.161,50158.914
o81312,13,81312,26.604,9758827.337,68.699,11633.404
o81668,5,81668,41.671,1256254.362,39.161,6234.911
o81669,5,81669,134.44,749254.702,39.161,9330.66
o81670,4,81670,506.207,672201.913,39.161,19231.94
o81671,4,81671,599.407,742352.809,39.161,28299.0
o81672,4,81672,599.407,816743.259,39.161,37424.574
o81673,12,81673,599.407,913478.676,39.161,45852.14
o81674,12,81674,599.407,992835.843,39.161,53229.504
o81675,12,81675,599.407,1160536.726,39.161,58952.81
o82146,5,82146,318.559,686093.028,69.392,8923.243
o82147,5,82147,550.762,676159.874,69.392,15483.66
o82148,4,82148,555.411,763315.909,69.392,24714.807
o82149,4,82149,599.407,827269.078,69.392,33283.676
o82150,4,82150,599.407,915872.644,69.392,42468.926
o82151,12,82151,599.407,1006429.644,69.392,51894.098
o82152,12,82152,599.407,1124757.578,69.392,60702.78
o82153,12,82153,599.407,1338974.811,69.392,67801.875
o82275,14,82275,68.361,839554.237,5.5,6531.801
o82624,5,82624,552.011,623818.131,69.392,10388.246
o82625,4,82625,599.407,713221.828,69.392,20124.818
o82626,4,82626,599.407,800029.544,69.392,29881.877
o82627,4,82627,599.407,890135.694,69.392,38921.387
o82628,12,82628,599.407,974375.678,69.392,47899.387
o82629,12,82629,599.407,1051203.978,69.392,56896.754
o82630,12,82630,599.407,1222095.878,69.392,66172.02
o82750,14,82750,86.355,3188098.614,51.81,15334.139
o82751,14,82751,33.965,1406344.989,5.5,21192.098
o82753,14,82753,51.314,1607525.434,15.169,6788.569
o82754,14,82754,28.025,2361149.025,15.169,6023.139
o83101,5,83101,142.232,651134.597,10.978,6548.782
o83102,5,83102,599.407,640794.378,69.392,12854.287
o83103,4,83103,599.407,741558.728,69.392,23114.594
o83104,4,83104,599.407,828734.711,69.392,33317.914
o83105,12,83105,599.407,936130.911,69.392,43486.367
o83106,12,83106,599.407,1016792.061,69.392,53252.414
o83107,12,83107,599.407,1103459.611,69.392,62499.88
o83108,12,83108,599.407,1331419.578,69.392,71507.08
o83578,5,83578,78.047,855346.247,10.978,12386.131
o83579,5,83579,204.351,646069.893,10.978,11170.312
o83580,4,83580,599.407,615760.112,10.978,16117.312
o83581,4,83581,599.407,764932.661,69.392,25756.379
o83582,4,83582,599.407,861586.278,69.392,35932.926
o83583,12,83583,599.407,961876.344,69.392,46236.61
o83584,12,83584,599.407,1045689.294,69.392,56550.73
o83585,12,83585,599.407,1152112.444,69.392,66817.83
o83586,12,83586,599.407,1372662.211,69.392,76732.26
o84055,5,84055,173.485,815669.075,10.978,26584.77
o84056,5,84056,562.73,660268.29,10.978,20309.273
o84057,5,84057,599.407,643679.429,10.978,19007.482
o84058,5,84058,599.407,681941.362,10.978,23234.867
o84059,4,84059,599.407,749163.079,10.978,30727.062
o84060,12,84060,599.407,897143.478,69.392,39674.06
o84061,12,84061,599.407,988349.244,69.392,49288.523
o84062,12,84062,599.407,1075027.211,69.392,59242.8
o84063,12,84063,599.407,1189286.344,69.392,69390.16
o84064,12,84064,599.407,1382328.728,69.392,79657.18
o84533,5,84533,236.594,820578.884,10.978,31724.764
o84534,5,84534,599.407,745142.645,10.978,30226.107
o84535,5,84535,599.407,738323.462,10.978,29441.486
o84536,5,84536,599.407,761732.562,10.978,32333.996
o84537,5,84537,599.407,807372.145,10.978,38075.78
o84538,12,84538,599.407,884293.695,10.978,45603.023
o84539,12,84539,599.407,1025410.494,69.392,54176.367
o84540,12,84540,599.407,1121798.228,69.392,63372.63
o84541,12,84541,599.407,1225492.094,69.392,72956.62
o84542,12,84542,599.407,1396570.028,69.392,82793.125
o84664,14,84664,19.974,3467220.019,15.169,45139.363
o85012,5,85012,430.829,834607.646,10.978,39549.824
o85013,5,85013,598.976,821890.938,10.978,39972.535
o85014,5,85014,599.407,837917.962,10.978,42150.56
o85015,5,85015,599.407,869887.879,10.978,46700.703
o85016,13,85016,599.407,936853.429,10.978,53017.18
o85017,12,85017,599.407,1024046.979,10.978,60549.668
o85018,12,85018,599.407,1176615.961,69.392,68900.45
o85019,12,85019,599.407,1266276.094,69.392,77806.51
o85020,12,85020,599.407,1417786.594,69.392,87097.65
o85136,13,85136,92.856,3721195.026,100.812,20565.54
o85137,14,85137,49.075,6431510.915,100.812,19824.2
o85141,14,85141,90.746,4030729.102,100.812,38476.457
o85142,14,85142,23.246,2059025.738,5.5,45660.426
o85148,14,85148,16.488,2224183.945,5.5,5964.595
o85490,5,85490,78.176,1149487.157,10.978,47385.797
o85491,5,85491,568.283,896888.38,10.978,50351.043
o85492,5,85492,599.407,907556.529,10.978,52282.117
o85493,5,85493,599.407,941502.212,10.978,56015.29
o85494,13,85494,599.407,1002251.095,10.978,61380.605
o85495,12,85495,599.407,1091554.095,10.978,67992.77
o85496,12,85496,599.407,1177906.195,10.978,75525.01
o85497,12,85497,599.407,1311133.144,69.392,83729.36
o85498,12,85498,599.407,1449112.844,69.392,92427.016
o85619,14,85619,58.417,5717058.511,100.812,33030.54
o85623,14,85623,46.578,1135838.857,5.5,6355.85
o85624,14,85624,28.455,1530004.582,5.5,6369.006
o85969,5,85969,244.042,1014694.953,10.978,59837.223
o85970,5,85970,599.407,976835.129,10.978,62575.867
o85971,13,85971,599.407,1015883.112,10.978,65726.99
o85972,13,85972,599.407,1078596.929,10.978,70355.555
o85973,13,85973,599.407,1156751.745,10.978,76192.8
o85974,12,85974,599.407,1228946.562,10.978,82984.05
o85975,12,85975,599.407,1298153.462,10.978,90514.805
o85976,12,85976,599.407,1488173.744,69.392,98615.8
o86098,14,86098,29.316,1823222.063,5.5,36030.45
o86101,14,86101,61.473,1111839.106,5.5,6097.864
o86103,14,86103,25.485,1705632.895,5.5,6164.964
o86107,14,86107,15.11,1906090.182,5.5,6110.757
o86108,14,86108,20.147,1692194.026,5.5,6137.555
o86440,5,86440,104.134,776209.56,5.5,27116.19
o86448,13,86448,437.2,1064068.213,10.978,72392.51
o86449,13,86449,599.407,1089255.579,10.978,75683.086
o86450,13,86450,599.407,1148861.679,10.978,79735.8
o86451,13,86451,599.407,1209605.245,10.978,84930.77
o86452,12,86452,599.407,1275199.929,10.978,91072.74
o86453,12,86453,599.407,1342989.145,10.978,97983.8
o86454,12,86454,599.407,1481936.229,10.978,105512.89
o86580,14,86580,29.488,1491598.116,5.5,5927.717
o86917,5,86917,212.918,702336.794,5.674,24172.473
o86918,5,86918,341.288,725877.834,5.674,29212.139
o86926,13,86926,276.931,1176373.606,10.978,84982.51
o86927,13,86927,599.407,1158471.862,10.978,85798.55
o86928,13,86928,599.407,1212518.029,10.978,89393.84
o86929,13,86929,599.407,1276622.295,10.978,94056.9
o86930,12,86930,599.407,1326896.295,10.978,99637.89
o86931,12,86931,599.407,1391846.679,10.978,105991.914
o87058,14,87058,53.681,1231542.08,5.5,6187.038
o87059,14,87059,41.499,1353319.868,5.5,6257.056
o87060,14,87060,19.372,1885992.606,5.5,5991.98
o87394,5,87394,23.117,1061979.642,5.5,15951.81
o87395,5,87395,529.324,655801.415,5.5,22348.812
o87396,5,87396,408.917,735039.323,5.5,30763.305
o87403,13,87403,90.402,1405160.936,10.978,95703.28
o87404,13,87404,573.578,1183321.564,10.978,94119.18
o87405,13,87405,599.407,1224448.029,10.978,96023.016
o87406,13,87406,599.407,1275140.245,10.978,99248.63
o87407,13,87407,599.407,1324783.845,10.978,103468.49
o87408,13,87408,599.407,1368930.829,10.978,108566.74
o87409,12,87409,599.407,1443780.295,10.978,114426.03
o87872,5,87872,292.557,648833.225,24.482,15420.997
o87873,5,87873,599.407,681558.959,24.482,23200.744
o87874,5,87874,539.699,770240.083,24.482,33111.754
o87880,13,87880,21.739,2227241.702,24.482,100443.69
o87881,13,87881,393.377,1227283.108,20.815,104064.43
o87882,13,87882,599.407,1244100.179,10.978,104406.5
o87883,13,87883,599.407,1281321.395,10.978,106325.07
o87884,13,87884,599.407,1331058.712,10.978,109246.914
o87885,13,87885,599.407,1367377.829,10.978,113094.34
o87886,13,87886,599.407,1413512.345,10.978,117776.65
o87887,12,87887,599.407,1498997.062,10.978,123198.69
o88012,14,88012,43.048,6459818.208,68.138,6393.027
o88013,14,88013,15.024,17477747.81,68.138,6443.756
o88345,5,88345,64.702,797340.04,14.181,8924.855
o88346,5,88346,143.007,652439.482,14.181,10578.676
o88347,5,88347,143.954,703219.301,24.482,12600.16
o88348,5,88348,37.366,1165595.609,24.482,12154.066
o88349,5,88349,30.866,1279927.334,24.482,10434.66
o88350,5,88350,570.048,606581.487,24.482,15160.0
o88351,5,88351,599.407,697398.893,24.482,24991.549
o88352,5,88352,599.407,783904.726,24.482,35368.105
o88353,5,88353,72.666,1116634.692,24.482,41627.715
o88358,13,88358,359.153,1205273.446,24.482,100042.414
o88359,13,88359,599.407,1246535.676,24.482,108397.08
o88360,13,88360,599.407,1294348.559,24.482,114681.016
o88361,13,88361,599.407,1337979.562,10.978,116684.13
o88362,13,88362,599.407,1376887.595,10.978,119352.664
o88363,13,88363,599.407,1411146.879,10.978,122884.08
o88364,13,88364,599.407,1453756.329,10.978,127206.555
o88365,13,88365,516.237,1548551.303,10.978,131514.62
o88490,14,88490,21.352,12415836.41,68.138,5766.387
o88492,14,88492,21.783,12328575.4,68.138,5818.897
o88822,5,88822,122.645,610440.637,5.5,10027.903
o88823,5,88823,572.932,577784.779,14.181,13152.058
o88824,5,88824,599.407,614286.263,14.181,16926.348
o88825,5,88825,586.578,642007.854,24.482,19002.0
o88826,5,88826,109.688,779278.151,24.482,15131.962
o88827,5,88827,205.944,692692.79,24.482,16609.115
o88828,5,88828,489.805,668921.953,24.482,21138.814
o88829,5,88829,599.407,730885.226,24.482,29024.469
o88830,5,88830,599.407,806684.543,24.482,38423.14
o88831,5,88831,158.117,962731.972,24.482,44745.805
o88835,13,88835,21.783,2203213.741,24.482,93795.04
o88836,13,88836,584.986,1203259.206,24.482,99993.875
o88837,13,88837,599.407,1267947.659,24.482,110351.21
o88838,13,88838,599.407,1328540.459,24.482,120650.3
o88839,13,88839,599.407,1385781.593,24.482,126892.016
o88840,13,88840,599.407,1418312.929,10.978,129540.7
o88841,13,88841,599.407,1454555.129,10.978,132801.48
o88842,13,88842,593.94,1494359.597,10.978,136752.84
o88843,13,88843,141.974,1680202.569,10.978,137866.94
o88968,14,88968,59.536,4845666.9,68.138,5994.663
o88970,14,88970,16.143,16365824.334,68.138,5850.19
o88979,14,88979,24.624,1656545.366,5.5,5469.046
o89299,5,89299,434.703,518572.532,5.5,9413.467
o89300,5,89300,591.443,568610.079,7.502,15161.731
o89301,5,89301,599.407,638030.401,5.5,20729.355
o89302,5,89302,599.407,682145.544,14.181,26792.338
o89303,5,89303,316.708,758766.826,24.482,28245.578
o89304,5,89304,129.533,857532.306,24.482,27190.14
o89305,5,89305,557.693,711145.63,24.482,26428.21
o89306,5,89306,579.82,736258.949,24.482,29626.074
o89307,5,89307,599.407,782877.709,24.482,35714.605
o89308,5,89308,599.407,843167.809,24.482,43716.61
o89309,5,89309,271.076,937388.791,24.482,50373.812
o89313,13,89313,231.902,1234717.173,24.482,94965.35
o89314,13,89314,597.728,1226303.465,24.482,102165.79
o89315,13,89315,599.407,1287349.176,24.482,112425.07
o89316,13,89316,599.407,1352961.959,24.482,122759.91
o89317,13,89317,599.407,1416081.926,24.482,132985.22
o89318,13,89318,599.407,1458750.209,24.482,139591.14
o89319,13,89319,599.407,1495148.629,10.978,142819.97
o89320,13,89320,329.88,1553103.083,10.978,144774.77
o89447,14,89447,15.885,16439559.752,68.138,5846.502
o89457,14,89457,56.523,1065001.009,5.5,5817.574
o89776,5,89776,254.33,523704.239,5.5,8584.902
o89777,5,89777,599.407,567895.06,5.5,14566.062
o89778,5,89778,599.407,647698.477,5.5,22934.885
o89779,5,89779,599.407,698845.511,7.502,29494.436
o89780,5,89780,599.407,753513.527,14.181,35507.418
o89781,5,89781,362.554,849945.86,24.482,40899.34
o89782,5,89782,328.675,838834.16,24.482,38558.527
o89783,5,89783,599.407,756459.635,24.482,36600.01
o89784,5,89784,599.407,775689.085,24.482,39039.266
o89785,5,89785,599.407,846144.126,24.482,43978.203
o89786,5,89786,599.407,891300.026,24.482,50692.055
o89787,5,89787,401.857,952315.015,24.482,57385.117
o89790,5,89790,80.07,1369304.57,24.482,89545.96
o89791,13,89791,525.837,1185988.119,24.482,96171.945
o89792,13,89792,599.407,1255266.959,24.482,105416.47
o89793,13,89793,599.407,1313267.326,24.482,115415.92
o89794,13,89794,599.407,1376553.676,24.482,125510.95
o89795,13,89795,599.407,1432965.826,24.482,135681.81
o89796,13,89796,599.407,1488407.193,24.482,145793.27
o89797,13,89797,500.998,1533360.16,24.482,151920.67
o89798,13,89798,19.372,2768301.57,10.978,150832.86
o89935,14,89935,51.615,1174560.165,5.5,5803.702
o90254,5,90254,506.207,529824.988,8.253,11331.218
o90255,5,90255,599.407,616663.645,8.253,20224.027
o90256,5,90256,599.407,697218.545,8.253,29318.305
o90257,5,90257,599.407,770385.927,5.5,37748.043
o90258,5,90258,599.407,827197.551,5.5,44052.656
o90259,5,90259,599.407,880364.843,24.482,48967.17
o90260,5,90260,599.407,871407.526,24.482,47562.957
o90261,5,90261,599.407,833282.885,24.482,47155.652
o90262,5,90262,599.407,846851.018,24.482,49073.145
o90263,5,90263,599.407,872648.285,24.482,53086.723
o90264,5,90264,478.355,946962.239,24.482,57805.824
o90265,5,90265,27.852,1757052.913,24.482,60087.945
o90268,13,90268,505.604,1173146.713,24.482,91663.81
o90269,13,90269,599.407,1223844.793,24.482,100076.12
o90270,13,90270,599.407,1281933.909,24.482,109559.71
o90271,13,90271,599.407,1339103.493,24.482,119230.87
o90272,13,90272,599.407,1400159.093,24.482,129045.945
o90273,13,90273,599.407,1454979.259,24.482,138973.66
o90274,13,90274,588.43,1507246.553,24.482,148880.27
o90275,13,90275,121.268,1690508.65,24.482,155005.58
o90731,5,90731,214.511,546524.59,5.724,8194.85
o90732,5,90732,583.264,566419.103,8.253,15029.333
o90733,5,90733,599.407,657175.595,8.253,24650.45
o90734,5,90734,599.407,738579.045,8.253,34402.4
o90735,5,90735,599.407,809770.245,8.253,43888.004
o90736,5,90736,599.407,882327.589,5.5,52425.47
o90737,5,90737,599.407,939610.293,24.482,58243.117
o90738,5,90738,599.407,939092.659,24.482,58068.152
o90739,5,90739,599.407,937125.726,24.482,57734.996
o90740,5,90740,599.407,947142.393,24.482,59311.484
o90741,5,90741,589.334,966730.897,24.482,62571.625
o90742,5,90742,170.73,1074767.018,24.482,64359.05
o90745,5,90745,484.08,1123070.48,24.482,89443.83
o90746,13,90746,599.407,1189974.859,24.482,96755.35
o90747,13,90747,599.407,1256939.659,24.482,105475.34
o90748,13,90748,599.407,1318116.026,24.482,114516.69
o90749,13,90749,599.407,1370288.359,24.482,123808.4
o90750,13,90750,599.407,1424579.193,24.482,133295.75
o90751,13,90751,599.407,1475966.809,24.482,142939.64
o90752,13,90752,299.703,1552548.485,24.482,150178.11
o90890,14,90890,50.453,1157048.734,5.5,5842.194
o91209,5,91209,522.479,535702.784,5.5,9932.728
o91210,5,91210,599.407,610801.51,5.5,19058.686
o91211,5,91211,599.407,692895.495,8.253,28811.234
o91212,5,91212,599.407,770219.045,8.253,38571.402
o91213,5,91213,599.407,855251.239,5.5,48347.137
o91214,5,91214,599.407,917798.073,5.5,58097.98
o91215,5,91215,599.407,968594.139,5.5,66877.06
o91216,5,91216,585.072,999552.244,24.482,68494.24
o91217,5,91217,499.19,1001490.325,24.482,67446.625
o91218,5,91218,391.052,1016806.072,24.482,67830.64
o91219,5,91219,246.539,1061216.504,24.482,69540.4
o91221,13,91221,89.369,1356064.256,24.482,86304.62
o91222,13,91222,456.142,1167869.361,24.482,89701.76
o91223,13,91223,598.761,1197435.943,24.482,95709.836
o91224,13,91224,599.407,1251555.926,24.482,103425.58
o91225,13,91225,599.407,1298893.693,24.482,111625.73
o91226,13,91226,599.407,1359488.309,24.482,120205.33
o91227,13,91227,599.407,1403081.359,24.482,129088.77
o91228,13,91228,599.407,1451842.326,24.482,138217.45
o91229,13,91229,478.139,1503736.284,24.482,146470.72
o91363,14,91363,151.358,2848987.983,68.138,54593.99
o91364,14,91364,18.812,2785584.288,5.5,53465.637
o91687,5,91687,466.947,568126.279,10.841,11839.167
o91688,5,91688,599.407,633320.695,10.841,21439.469
o91689,5,91689,599.407,724490.095,10.841,31937.014
o91690,5,91690,599.407,802604.895,10.841,42241.63
o91691,5,91691,599.407,891683.7,10.841,52338.21
o91692,5,91692,434.746,941624.961,5.5,60901.176
o91693,5,91693,91.091,1086043.124,5.5,69467.38
o91697,13,91697,39.949,1689231.765,24.482,87472.305
o91698,13,91698,468.238,1152819.956,24.482,87499.48
o91699,13,91699,594.112,1169654.641,24.482,91276.945
o91700,13,91700,599.407,1212000.493,24.482,96992.15
o91701,13,91701,599.407,1255000.959,24.482,103536.42
o91702,13,91702,599.407,1295377.759,24.482,110714.37
o91703,13,91703,553.044,1331939.592,24.482,118011.81
o91704,13,91704,432.852,1390808.759,24.482,125430.6
o91705,13,91705,311.714,1454950.155,24.482,133251.81
o91706,13,91706,190.489,1553008.06,24.482,141336.06
o91707,13,91707,44.426,1991258.824,24.482,147708.98
o91847,7,91847,70.772,821947.63,5.5,6306.307
o92165,5,92165,340.513,585626.559,10.841,12203.32
o92166,5,92166,596.781,631311.993,10.841,21187.207
o92167,5,92167,599.407,722805.828,10.841,31707.11
o92168,5,92168,599.407,822818.283,10.841,42253.64
o92169,5,92169,571.296,895419.895,10.841,52645.44
o92170,5,92170,90.918,1101134.686,10.841,60236.598
o92175,13,92175,394.625,1200266.056,24.482,94133.984
o92176,13,92176,549.643,1197085.915,24.482,95696.56
o92177,13,92177,433.154,1234893.443,24.482,99135.84
o92178,13,92178,316.191,1287774.618,24.482,103532.516
o92179,13,92179,196.947,1359272.606,24.482,108699.34
o92180,13,92180,75.808,1582160.487,24.482,114185.18
o92317,14,92317,53.681,5965569.648,68.138,68807.35
o92642,5,92642,34.74,1084424.856,15.868,7227.512
o92644,5,92644,254.718,701794.031,10.841,22520.143
o92645,5,92645,572.028,723119.347,10.841,31675.305
o92646,5,92646,573.018,821355.019,10.841,41800.004
o92647,5,92647,176.025,950403.549,10.841,50631.06
o92652,13,92652,215.285,1276443.492,24.482,102517.37
o92653,13,92653,67.5,1509055.308,24.482,98258.766
o92795,14,92795,284.636,2153521.335,68.138,74368.414
o93120,5,93120,216.146,642722.264,24.068,11011.411
o93121,5,93121,445.595,587629.563,24.068,16308.654
o93122,5,93122,45.33,1234204.255,24.068,24982.09
o93123,5,93123,158.16,908927.634,24.068,35482.91
o93124,5,93124,66.811,1034830.796,10.841,39738.32
o93129,13,93129,435.349,1186915.08,10.841,96887.42
o93130,13,93130,552.915,1227396.826,10.841,106091.36
o93142,13,93142,100.045,1850359.818,24.482,183135.1
o93143,13,93143,225.359,1780460.622,24.482,190402.44
o93598,5,93598,457.648,552853.008,24.068,12730.652
o93599,5,93599,599.407,635307.177,24.068,21569.588
o93600,5,93600,471.467,758221.217,24.068,30233.91
o93606,13,93606,31.081,1650121.501,10.841,91721.24
o93607,13,93607,212.702,1235587.622,10.841,96874.29
o93608,13,93608,99.141,1381341.308,10.841,106516.85
o93615,13,93615,90.875,1713608.751,24.482,154306.61
o93616,13,93616,212.315,1594020.399,24.482,159492.61
o93617,13,93617,333.755,1587925.694,24.482,165411.27
o93618,13,93618,455.151,1601518.998,24.482,171829.61
o93619,13,93619,570.694,1624947.033,24.482,178679.98
o93620,13,93620,599.407,1666205.509,24.482,186335.39
o93621,13,93621,599.407,1734636.626,24.482,194519.28
o93749,14,93749,147.785,3100554.404,68.138,96811.18
o93750,14,93750,182.913,2770313.702,68.138,91672.23
o94075,5,94075,320.022,639938.702,24.068,14573.185
o94076,5,94076,599.407,594783.46,24.068,17256.09
