region,class,bin,capacity,trans_cap_cost,dist_mi
s310,14,1,1200.0,1698541.4285999998,138.9012665112416
s310,14,2,1200.0,1731158.4012,150.11589147587796
s310,14,3,1200.0,1768530.1892499998,150.2695077106525
s310,14,4,1200.0,1828408.8855499998,157.5884877999625
s310,14,5,1200.0,1894638.2006000003,152.76704790136188
s311,7,1,12600.0,717288.4563602307,12.011969380111148
s311,7,2,12000.0,859548.3372509375,20.67791562025801
s311,7,3,12000.0,976879.5991206247,27.856895347990086
s311,7,4,12000.0,1118446.2197056252,40.217308145021114
s311,7,5,12000.0,1377147.9446725,59.07357627647411
s311,13,1,5400.0,1890632.110422222,78.23240365779102
s311,13,2,4800.0,1942046.8269625,78.5574461298992
s311,13,3,4800.0,1991662.0679062502,78.22119821867122
s311,13,4,4800.0,2040009.6361437496,78.10147111783844
s311,13,5,4800.0,2079921.97319375,78.17933320732807
s311,14,1,7800.0,1266733.5208028848,59.14229865849613
s311,14,2,7800.0,1516013.5497365384,71.45467551071178
s311,14,3,7800.0,1621611.7355307695,74.22011901301381
s311,14,4,7800.0,1737637.1894961537,78.54189145143046
s311,14,5,7800.0,1832358.359553846,78.70956464866296
s312,7,1,39000.0,847091.8954248077,42.80473427207108
s312,7,2,39000.0,1090604.1542526924,84.0449485095509
s312,7,3,38400.0,1242690.0118218749,92.20082946903901
s312,7,4,39000.0,1336657.3541853847,91.54748636699014
s312,7,5,39000.0,1464488.6032023076,102.53077160221109
s312,14,1,68400.0,1256070.0862169957,70.66802576768583
s312,14,2,68400.0,1539380.5819982458,83.89346025531465
s312,14,3,67800.0,1657039.038438053,90.13969696742475
s312,14,4,68400.0,1763762.1388982455,91.73293237642687
s312,14,5,68400.0,1915962.77935307,93.80325927217434
s313,7,1,3600.0,675965.9319760416,12.866126197956994
s313,7,2,3000.0,737591.13997625,14.656605065169972
s313,7,3,3000.0,773832.73392625,17.314780709516576
s313,7,4,3000.0,817937.5648075,23.162187461289495
s313,7,5,3000.0,903616.058705,36.662888855862064
s313,13,1,13200.0,2006703.1754954546,83.7430678187906
s313,13,2,12600.0,2101194.017176191,84.93754113889503
s313,13,3,12600.0,2149597.459026191,85.88780201746478
s313,13,4,12600.0,2171935.7863666667,87.88157481437341
s313,13,5,13200.0,2182922.7027954548,88.12363114108906
s313,14,1,55800.0,996557.6440009745,38.85898840285276
s313,14,2,55200.0,1316561.6066948369,73.38303377059357
s313,14,3,55800.0,1663970.702927419,89.21382223088199
s313,14,4,55200.0,1930961.752009511,87.42074133357042
s313,14,5,55800.0,2129799.672376344,88.12363114108906
s314,3,1,600.0,972210.3684312501,8.234760237726924
s314,4,1,3600.0,744777.4338552083,11.012792598965223
s314,4,2,3000.0,856634.3707037499,16.699623426314623
s314,4,3,3600.0,944051.0959197916,17.249917447335097
s314,4,4,3000.0,1022788.8113775,27.642689369573628
s314,4,5,3600.0,1115589.44918125,29.038900286876064
s314,5,1,1200.0,695967.9953625,13.927916767420484
s314,5,2,1200.0,771573.0945874999,25.46486906126486
s314,5,3,1200.0,816855.0041875,27.21678149350327
s314,5,4,1200.0,861165.1417124999,28.428607401141925
s314,5,5,1200.0,921665.8270375001,30.38985072358953
s314,12,1,3600.0,1134340.0552385417,16.161738709970724
s314,12,2,3000.0,1233455.03083,26.852316282104738
s314,12,3,3000.0,1298104.4781575,30.60270752359687
s314,12,4,3000.0,1363793.1653975,30.60270752359687
s314,12,5,3000.0,1479368.02314,34.20040044500042
s315,3,1,1200.0,891969.6112,24.797071359169642
s315,3,2,1200.0,956369.55075,27.499465860038846
s315,3,3,600.0,960611.7937,25.85140784939699
s315,3,4,1200.0,977705.8172874999,27.130127684185492
s315,3,5,1200.0,1042066.6345875001,30.576405324826318
s315,4,1,1200.0,678321.8737314453,7.818093131543187
s315,4,2,1200.0,715988.490671875,10.418101219682208
s315,4,3,1200.0,780525.8312812499,17.96633079594436
s315,4,4,1200.0,855379.8201625,21.022741710919288
s315,4,5,1200.0,897552.571875,24.079896829276805
s315,12,1,6000.0,1071706.227945,22.786939155519953
s315,12,2,5400.0,1165663.2265083333,25.818687434485323
s315,12,3,5400.0,1236719.9125055557,32.543413948965096
s315,12,4,5400.0,1315029.9677541668,29.245000487092664
s315,12,5,6000.0,1477254.19430125,35.511963866350584
s318,3,1,1200.0,818185.535234375,11.393014574322152
s318,3,2,600.0,842067.854425,17.96859222355982
s318,3,3,600.0,914058.4681500002,15.861427675114383
s318,3,4,600.0,917524.58825,14.153711054197393
s318,3,5,600.0,1114698.8758999999,53.895237346907074
s318,4,1,1200.0,668837.99286875,6.424472859930742
s318,4,2,600.0,707573.984125,12.825612431199641
s318,4,3,600.0,723939.62940625,9.27256702789983
s318,4,4,600.0,730481.1766875,9.33759011586143
s318,4,5,600.0,759748.35319375,10.181111592685633
s318,12,1,1200.0,1025430.5487812499,15.702253967377056
s318,12,2,1200.0,1292705.3606999998,55.02066941991867
s318,12,3,1200.0,1364723.3278,56.149598995665585
s318,12,4,1200.0,1417453.1954,56.0050667025958
s318,12,5,1200.0,1502703.4123499999,52.207408534453926
s320,5,1,600.0,671617.27178125,6.915415394450569
s320,5,2,600.0,677662.9030124999,7.442698931209876
s320,5,3,600.0,715620.54541875,5.8433932639608335
s320,5,4,600.0,748586.77125,7.427057850249466
s330,2,1,600.0,1191384.91875,46.199251582876755
s330,2,2,600.0,1213299.519225,48.391999284050854
s330,2,3,600.0,1258903.4555000002,44.78732842239951
s330,3,1,4800.0,871518.6516537109,20.74608183118531
s330,3,2,4200.0,963826.9494517857,32.235533260701665
s330,3,3,4200.0,1028693.7559714286,34.70149834493255
s330,3,4,4200.0,1084545.4673035715,39.717272825271394
s330,3,5,4800.0,1268024.91506875,43.38131161590998
s330,4,1,3000.0,658791.6512865626,3.6749610636468404
s330,4,2,2400.0,691809.7824742188,7.3181989762004624
s330,4,3,2400.0,770739.3193226561,7.239590903559436
s330,4,4,2400.0,812435.778865625,13.161916386196635
s330,4,5,2400.0,1001272.20021875,17.399874182235763
s330,5,1,600.0,684787.5960625,3.758693887511582
s330,5,2,600.0,688853.0559218749,4.944645080471125
s330,5,3,600.0,1049282.88855,8.422993905480451
s330,12,1,15000.0,1194094.241069625,37.396552329415705
s330,12,2,14400.0,1347698.7531333335,47.76732009469908
s330,12,3,14400.0,1462140.9103104167,55.21512309765243
s330,12,4,14400.0,1557221.2620708332,59.24335466906525
s330,12,5,14400.0,2090550.8904916667,54.18206045899651
s332,3,1,1200.0,914331.4241625,27.23264767423939
s332,3,2,600.0,960055.2666875,16.023431474335247
s332,3,3,1200.0,984099.5549000001,38.771681252664145
s332,3,4,600.0,1002603.2359249999,37.35201429490718
s332,3,5,1200.0,1122771.5862,47.19619812566715
s332,4,1,1200.0,689412.219596875,5.502923921797178
s332,4,2,600.0,802118.765825,24.92754964960649
s332,4,3,600.0,860477.37675,31.774817344039306
s332,4,4,600.0,873870.4109499999,30.79093738153341
s332,4,5,600.0,929837.1293250001,37.35201429490718
s332,12,1,1800.0,1077486.5061520832,24.163938121262774
s332,12,2,1800.0,1248903.4157083335,45.03879512661289
s332,12,3,1200.0,1399629.598125,61.89283926674993
s332,12,4,1800.0,1450697.6699166666,65.2736142630301
s332,12,5,1800.0,1523809.1536833334,61.29621426606464
s333,13,1,1800.0,700597.5870096355,6.184854078237808
s333,13,2,1200.0,750098.8436328125,10.987317047162238
s333,13,3,1800.0,772788.8585192707,6.418043736760784
s333,13,4,1200.0,794009.9814437501,13.62083804031517
s333,13,5,1800.0,829852.9708541668,21.05795035503056
s334,13,1,2400.0,720192.0672814453,6.160918460660003
s334,13,2,2400.0,767149.5659611329,11.382672610740702
s334,13,3,2400.0,815179.4277359374,10.075199906095623
s334,13,4,2400.0,876836.826221875,20.05238425672518
s334,13,5,2400.0,900398.8383812499,13.35037182742926
s336,13,1,600.0,683570.1809695313,1.0261670789507895
s336,13,2,600.0,790246.1593875,23.689952925597066
s336,13,3,600.0,834538.3240875,23.689952925597066
s342,2,1,600.0,2972226.5183,46.62880736449735
s342,3,1,600.0,1352615.4943,12.078417904012143
s342,3,2,600.0,1365803.0659,11.708965369538653
s342,3,3,600.0,1368710.0751,11.132253250687834
s342,4,1,1200.0,875443.7144375,4.400097598264483
s342,4,2,600.0,1242688.3561,10.149439484739053
s342,4,3,1200.0,1267861.98555,11.708965369538653
s342,4,4,600.0,1357632.4963,13.726796409296355
s342,4,5,1200.0,1784378.3622499998,22.955816979908004
s342,11,1,8400.0,3022052.113785714,33.738919932701066
s342,11,2,7800.0,3563712.175507692,49.12088955033337
s342,11,3,7800.0,3734000.94496923,53.07969353910067
s342,11,4,7800.0,3864103.884030769,53.70738406646834
s342,11,5,8400.0,4074539.1540428577,55.03716761500153
s342,12,1,17400.0,1624099.6735844824,12.818886504551289
s342,12,2,16800.0,2085774.8358678573,18.798196194102722
s342,12,3,17400.0,2661732.666417241,32.69026828732689
s342,12,4,16800.0,3283438.5366857145,45.9791531137238
s342,12,5,17400.0,4223875.2736,57.28732644726562
s345,2,1,600.0,916483.84825,28.85406963334571
s345,11,1,1200.0,933484.503475,27.22977638798795
s345,11,2,1200.0,1073934.37895,33.3259056476618
s345,11,3,600.0,1188078.6935,47.574214395578394
s345,11,4,1200.0,1280982.437925,48.833105294252476
s345,11,5,1200.0,1386965.09555,50.09199619292655
s345,12,1,600.0,858870.3173750001,23.467077244367786
s345,12,2,600.0,920400.607675,30.99247553160811
s348,3,1,600.0,790589.375275,20.63684886734405
s348,3,2,600.0,893569.1418,20.78561796645437
s348,3,3,600.0,967074.925,31.154084629493013
s348,4,1,600.0,822606.0417,20.78561796645437
s348,11,1,600.0,933174.415575,23.467077244367786
s348,12,1,2400.0,827791.537246875,17.560120926501657
s348,12,2,1800.0,874313.3084666667,20.864171366835418
s348,12,3,1800.0,932885.7781833333,20.39435915965602
s348,12,4,1800.0,986159.9983583334,22.1768243058318
s348,12,5,2400.0,1104123.855625,25.09825975711463
s349,1,1,4800.0,1647490.9767875,72.5024588972173
s349,1,2,4800.0,1913889.0769500001,73.11713206253413
s349,1,3,4800.0,1958023.97665,73.07826422382297
s349,1,4,4800.0,1993411.6884124998,73.22559537505717
s349,1,5,4800.0,2028738.1458125,73.08520759425608
s349,2,1,4200.0,880307.018075,28.169075818868528
s349,2,2,4200.0,1031134.4211214286,39.97269104344364
s349,2,3,3600.0,1159125.931625,50.34950135892103
s349,2,4,4200.0,1338574.7056714285,66.42021790332461
s349,2,5,4200.0,1465580.3410571427,71.89404401868316
s349,8,1,6000.0,2066499.6041700002,73.1079383194102
s349,8,2,5400.0,2098282.3315444444,73.12916611101444
s349,8,3,6000.0,2129048.82391,73.15725350922305
s349,8,4,5400.0,2166409.0071444446,73.24530962751602
s349,8,5,6000.0,2216189.5266299997,73.1834015423964
s349,9,1,11400.0,1857624.3655105266,72.6042079855081
s349,9,2,11400.0,1945387.118768421,72.55875598030978
s349,9,3,10800.0,2016951.5521500001,72.6790946782691
s349,9,4,11400.0,2103661.2662842106,72.30783747603161
s349,9,5,11400.0,2236353.1200157893,72.60933653055469
s349,10,1,21600.0,1650955.2765749998,71.32716575963487
s349,10,2,21600.0,1785789.1700638887,72.6111328436071
s349,10,3,21000.0,1875888.9601342857,72.56220961393608
s349,10,4,21600.0,1967937.4957361107,72.54541471802781
s349,10,5,21600.0,2141685.7136611114,72.21750109407172
s349,11,1,31800.0,1150728.482387736,32.56214495605714
s349,11,2,31200.0,1474925.7411538458,51.474144422754996
s349,11,3,31200.0,1637808.5653586537,63.05234069400513
s349,11,4,31200.0,1779005.0063336538,66.70242887471254
s349,11,5,31800.0,1949450.5718509431,69.64028750281454
s349,12,1,2400.0,932614.4518500001,26.096192171821887
s349,12,2,2400.0,1055381.73211875,29.847802752369734
s349,12,3,1800.0,1126434.4694583334,31.702193654780267
s349,12,4,2400.0,1228106.567325,33.407762237610775
s349,12,5,2400.0,1315626.6649937502,40.85503768927743
s356,8,1,2400.0,2098789.0470749997,73.08520759425608
s356,8,2,2400.0,2125938.454475,73.08520759425608
s356,8,3,1800.0,2146566.9743333333,73.08520759425608
s356,8,4,2400.0,2178649.4044500003,73.08520759425608
s356,8,5,2400.0,2235991.7989999996,73.08520759425608
s356,9,1,2400.0,2048742.263775,73.08520759425608
s356,9,2,2400.0,2064332.3027499998,73.08520759425608
s356,9,3,1800.0,2081760.4964333333,73.08520759425608
s356,9,4,2400.0,2103440.2834,73.08520759425608
s356,9,5,2400.0,2199207.889825,73.11484049995937
s356,10,1,8400.0,1544804.1047964285,43.19456492883413
s356,10,2,7800.0,1633367.9818769232,49.471292634744316
s356,10,3,8400.0,1705598.9443357144,69.44031445950262
s356,10,4,7800.0,1793562.5956461541,66.65211474602941
s356,10,5,8400.0,1973507.3814142856,71.05475557634688
s356,11,1,15000.0,1111754.040086,32.04678388371644
s356,11,2,15000.0,1320394.4990899998,42.89974580169993
s356,11,3,15000.0,1427398.4346900003,49.92572705779839
s356,11,4,15000.0,1509563.968202,52.983826339835424
s356,11,5,15000.0,1646347.5932200002,70.60292208562365
s356,12,1,6600.0,822458.4060556818,10.846744084815215
s356,12,2,6000.0,947318.4917075002,17.04614784140484
s356,12,3,6000.0,1071504.5212975002,22.876180837508066
s356,12,4,6000.0,1167960.0799925,22.552711992222005
s356,12,5,6000.0,1279749.3496375,31.979854812156645
s356,13,1,600.0,748560.9871,9.717260610974638
s356,13,2,600.0,768716.6080125,12.404842528759053
s356,13,3,600.0,808104.4483625,9.52561564870078
s356,13,4,600.0,831522.7500625,9.71565932622853
s356,13,5,600.0,872758.878075,20.939283719799107
