sc_point_gid,area_sq_km,latitude,longitude,timezone,cnty_fips,trans_gid,dist_km,trans_cap_cost_per_mw
81982,79.0155,29.71,-85.135,-5,12037,30857,23.74,154621.67
81983,30.8367,29.698,-85.012,-5,12037,61305,6.41,141862.53
81984,5.427,29.687,-84.889,-5,12037,30926,9.9,1464591.1
81996,34.6194,29.537,-83.417,-5,12029,63131,48.37,432451.21
81997,125.2422,29.524,-83.295,-5,12029,63131,36.74,119970.54
81998,132.7104,29.51,-83.172,-5,12029,63131,25.52,78688.46
81999,132.7104,29.497,-83.05,-5,12029,63131,17.72,55139.91
82000,132.7104,29.483,-82.928,-5,12075,63131,16.92,53107.03
82001,132.7104,29.469,-82.805,-5,12075,33079,18.2,59657.2
82002,132.7104,29.455,-82.683,-5,12075,33120,5.5,33674.16
82003,132.7104,29.441,-82.561,-5,12075,33120,9.66,46448.4
82004,132.7104,29.427,-82.439,-5,12075,33081,5.5,30548.84
82005,132.7104,29.413,-82.317,-5,12083,33081,5.5,33510.67
82006,132.7104,29.398,-82.195,-5,12083,63728,12.08,47032.29
82007,132.7104,29.384,-82.073,-5,12083,33149,9.01,46612.98
82008,132.7104,29.369,-81.951,-5,12083,33149,5.5,35083.5
82009,132.7104,29.354,-81.829,-5,12083,33149,12.45,65479.95
82010,132.7104,29.339,-81.707,-5,12083,33149,25.73,100867.14
82011,132.7104,29.324,-81.586,-5,12127,32787,32.38,168491.85
82012,132.7104,29.309,-81.464,-5,12127,32787,20.17,80755.44
82013,132.7104,29.294,-81.342,-5,12035,32848,7.46,49152.73
82014,132.7104,29.278,-81.221,-5,12035,32834,6.48,38887.51
82015,122.4396,29.263,-81.099,-5,12127,80553,5.5,34169.68
82016,11.0646,29.247,-80.977,-5,12127,64824,38.16,1333193.31
82205,71.2314,29.797,-104.615,-6,48377,59003,273.62,1345742.57
82206,132.7104,29.806,-104.492,-6,48377,59003,263.2,696066.12
82207,132.7104,29.814,-104.368,-6,48377,59003,250.99,665393.4
82208,132.7104,29.823,-104.245,-6,48377,59003,239.77,633152.38
82209,132.7104,29.832,-104.121,-6,48377,59003,230.02,605587.02
82210,132.7104,29.84,-103.998,-6,48377,13787,213.45,588097.72
82211,132.7104,29.849,-103.874,-6,48377,13787,202.24,555275.09
82212,132.7104,29.857,-103.751,-6,48043,13787,190.68,523372.38
82213,132.7104,29.865,-103.627,-6,48043,13787,179.07,495909.19
82214,132.7104,29.873,-103.503,-6,48043,13787,169.56,473961.7
82215,132.7104,29.881,-103.38,-6,48043,13787,159.29,445345.45
82216,132.7104,29.888,-103.256,-6,48043,13787,152.39,427012.21
82217,132.7104,29.896,-103.132,-6,48043,13787,145.53,414367.92
82218,132.7104,29.903,-103.009,-6,48043,13787,140.78,409849.75
82219,132.7104,29.911,-102.885,-6,48043,13787,132.87,392748.06
82220,132.7104,29.918,-102.761,-6,48043,13787,127.75,377465.65
82221,132.7104,29.925,-102.637,-6,48043,13787,123.13,358996.81
82222,132.7104,29.932,-102.513,-6,48043,13787,118.79,347913.96
82223,132.7104,29.939,-102.389,-6,48443,13787,115.41,335524.88
82224,132.7104,29.945,-102.266,-6,48443,13787,112.07,321242.05
82225,132.7104,29.952,-102.142,-6,48443,13787,110.04,313635.03
82226,132.7104,29.958,-102.018,-6,48443,13787,111.4,321401.4
82227,132.7104,29.965,-101.894,-6,48443,13787,114.47,332519.06
82228,132.7104,29.971,-101.77,-6,48443,13787,115.16,335912.97
82229,132.7104,29.977,-101.646,-6,48465,81362,119.49,340367.89
82230,132.7104,29.983,-101.522,-6,48465,81362,108.4,311563.24
82231,132.7104,29.988,-101.398,-6,48465,81362,98.19,280249.5
82232,132.7104,29.994,-101.274,-6,48465,81362,90.24,255234.62
82233,132.7104,29.999,-101.15,-6,48465,81362,85.65,252261.87
82234,132.7104,30.005,-101.026,-6,48465,81362,80.91,236400.75
82235,132.7104,30.01,-100.901,-6,48465,81362,77.7,228946.43
82236,132.7104,30.015,-100.777,-6,48465,81362,80.66,227751.76
82237,132.7104,30.02,-100.653,-6,48137,81362,84.91,238839.65
82238,132.7104,30.025,-100.529,-6,48137,12745,76.86,227269.43
82239,132.7104,30.03,-100.405,-6,48137,12745,69.65,208917.2
82240,132.7104,30.034,-100.281,-6,48137,12745,64.32,190359.93
82241,132.7104,30.039,-100.156,-6,48137,12745,59.45,181309.78
82242,132.7104,30.043,-100.032,-6,48137,12745,55.2,177112.88
82243,132.7104,30.047,-99.908,-6,48385,12745,47.4,155979.82
82244,132.7104,30.051,-99.784,-6,48385,12745,39.03,128051.55
82245,132.7104,30.055,-99.66,-6,48265,12745,31.02,104073.06
82246,132.7104,30.059,-99.535,-6,48265,12745,22.93,85179.26
82247,132.7104,30.063,-99.411,-6,48265,12745,17.78,75223.98
82248,132.7104,30.066,-99.287,-6,48265,12745,10.89,65297.65
82249,132.7104,30.069,-99.162,-6,48265,81897,5.5,29652.94
82250,132.7104,30.073,-99.038,-6,48265,12745,5.5,42192.68
82251,132.7104,30.076,-98.914,-6,48259,12736,5.5,43906.49
82252,132.7104,30.079,-98.789,-6,48259,56865,17.03,58195.04
82253,132.7104,30.082,-98.665,-6,48259,56849,25.58,85146.63
82254,132.7104,30.084,-98.541,-6,48031,18093,32.58,116968.95
82255,132.7104,30.087,-98.416,-6,48031,81902,32.51,108413.37
82256,132.7104,30.09,-98.292,-6,48031,81902,27.7,100507.87
82257,132.7104,30.092,-98.168,-6,48209,81902,31.26,116936.79
82258,132.7104,30.094,-98.043,-6,48209,51761,28.21,88518.13
82259,132.7104,30.096,-97.919,-6,48209,51225,19.03,65762.48
82260,132.7104,30.098,-97.794,-6,48453,51225,11.86,48528.09
82261,132.7104,30.1,-97.67,-6,48453,17881,5.61,37865.22
82262,132.7104,30.102,-97.546,-6,48021,50266,5.5,24225.82
82263,132.7104,30.103,-97.421,-6,48021,48808,12.75,48692.41
82264,132.7104,30.105,-97.297,-6,48021,48808,5.56,28072.28
82265,132.7104,30.106,-97.172,-6,48021,18580,5.5,42095.95
82266,132.7104,30.107,-97.048,-6,48287,18563,5.5,38249.67
82267,132.7104,30.108,-96.924,-6,48287,18562,5.5,38042.41
82268,132.7104,30.109,-96.799,-6,48149,18562,10.85,54318.08
82269,132.7104,30.11,-96.675,-6,48149,59342,17.83,55425.34
82270,132.7104,30.11,-96.55,-6,48477,18391,5.89,39639.42
82271,132.7104,30.111,-96.426,-6,48477,57756,5.5,24932.83
82272,132.7104,30.111,-96.301,-6,48477,57756,11.89,44434.4
82273,132.7104,30.112,-96.177,-6,48477,81894,23.19,71034.9
82274,132.7104,30.112,-96.052,-6,48473,21220,21.47,77519.22
82275,132.7104,30.112,-95.928,-6,48473,21220,9.06,49322.87
82276,132.7104,30.112,-95.804,-6,48339,17830,5.5,38222.39
82277,132.7104,30.111,-95.679,-6,48339,71234,8.06,36845.68
82278,132.7104,30.111,-95.555,-6,48201,71234,6.04,27391.08
82279,132.7104,30.11,-95.43,-6,48339,78933,8.37,43017.28
82280,132.7104,30.11,-95.306,-6,48339,21085,5.66,44193.12
82281,132.7104,30.109,-95.181,-6,48339,78909,14.38,71172.86
82282,132.7104,30.108,-95.057,-6,48291,61389,18.78,54361.69
82283,132.7104,30.107,-94.933,-6,48291,61389,10.02,38938.45
82284,132.7104,30.106,-94.808,-6,48291,61389,12.65,55972.07
82285,132.7104,30.104,-94.684,-6,48291,63243,9.38,35435.68
82286,132.7104,30.103,-94.559,-6,48291,17844,5.7,35132.69
82287,132.7104,30.101,-94.435,-6,48199,17844,5.5,36821.76
82288,132.7104,30.1,-94.31,-6,48245,66866,8.06,31191.69
82289,132.7104,30.098,-94.186,-6,48245,66866,5.54,23765.63
82290,132.7104,30.096,-94.062,-6,48361,68242,5.5,31754.05
82291,132.7104,30.094,-93.937,-6,48361,21472,5.5,32317.3
82292,132.7104,30.092,-93.813,-6,48361,69413,5.5,23999.5
82293,132.7104,30.089,-93.688,-6,22019,21322,7.02,64037.35
82294,132.7104,30.087,-93.564,-6,22019,21322,5.5,56851.97
82295,132.7104,30.084,-93.44,-6,22019,21322,5.5,42438.72
82296,132.7104,30.081,-93.315,-6,22019,69937,11.86,61369.78
82297,132.7104,30.078,-93.191,-6,22019,70079,10.3,39304.46
82298,132.7104,30.075,-93.067,-6,22019,70192,13.06,47398.05
82299,132.7104,30.072,-92.942,-6,22019,70192,20.98,62409.63
82300,132.7104,30.069,-92.818,-6,22053,79735,24.07,69647.05
82301,132.7104,30.066,-92.694,-6,22053,79735,19.34,61083.36
82302,132.7104,30.062,-92.57,-6,22113,79735,22.02,69166.29
82303,132.7104,30.058,-92.445,-6,22113,79730,20.64,60896.64
82304,132.7104,30.054,-92.321,-6,22113,71132,18.17,54071.34
82305,132.7104,30.051,-92.197,-6,22113,71132,6.78,27328.54
82306,132.7104,30.046,-92.073,-6,22113,71132,7.46,29714.04
82307,132.7104,30.042,-91.948,-6,22045,71384,7.53,30110.12
82308,132.7104,30.038,-91.824,-6,22045,79086,5.5,24688.67
82309,132.7104,30.033,-91.7,-6,22045,79086,12.4,46368.03
82310,132.7104,30.029,-91.576,-6,22045,79086,29.11,99517.41
82311,132.7104,30.024,-91.452,-6,22045,79086,49.84,176502.58
82312,132.7104,30.019,-91.327,-6,22045,71863,45.99,172689.87
82313,132.7104,30.014,-91.203,-6,22007,72098,22.43,84802.76
82314,132.7104,30.009,-91.079,-6,22007,72098,11.61,43072.94
82315,132.7104,30.004,-90.955,-6,22007,22001,6.11,56393.04
82316,132.7104,29.999,-90.831,-6,22093,22001,5.5,55939.92
82317,132.7104,29.993,-90.707,-6,22093,72439,5.5,23099.45
82318,132.7104,29.987,-90.583,-6,22095,72439,24.59,100171.52
82319,132.7104,29.982,-90.459,-6,22089,72690,5.5,27092.82
82320,132.7104,29.976,-90.335,-6,22089,72919,6.09,28024.32
82321,132.7104,29.97,-90.211,-6,22051,79078,5.5,24382.37
82322,132.7104,29.964,-90.087,-6,22071,79079,5.5,24507.03
82323,132.7104,29.957,-89.963,-6,22087,73227,5.5,24553.44
82324,80.2224,29.951,-89.839,-6,22087,73274,9.58,111141.74
82325,17.7228,29.944,-89.715,-6,22087,73494,18.08,341756.26
82326,53.1846,29.938,-89.591,-6,22087,73494,30.67,214276.53
82327,93.7332,29.931,-89.467,-6,22087,79064,55.79,261844.38
82328,14.3937,29.924,-89.343,-6,22087,73494,45.61,902186.56
82377,19.8531,29.425,-83.311,-5,12029,63131,45.75,627882.48
82378,98.7552,29.411,-83.189,-5,12029,63131,50.54,213775.73
82379,132.7104,29.398,-83.067,-5,12029,63131,29.6,92964.48
82380,132.7104,29.384,-82.945,-5,12075,63131,28.97,83734.21
82381,132.7104,29.37,-82.823,-5,12075,33120,19.13,67775.53
82382,132.7104,29.356,-82.7,-5,12075,33120,5.5,33220.06
82383,132.7104,29.342,-82.578,-5,12075,33120,7.61,41017.86
82384,132.7104,29.328,-82.457,-5,12075,33081,12.33,51928.01
82385,132.7104,29.314,-82.335,-5,12083,33081,5.5,33719.75
82386,132.7104,29.299,-82.213,-5,12083,63728,5.5,25168.62
82387,132.7104,29.285,-82.091,-5,12083,63863,7.1,29416.12
82388,132.7104,29.27,-81.969,-5,12083,33149,5.5,36948.84
82389,132.7104,29.255,-81.848,-5,12083,33149,17.57,78178.93
82390,132.7104,29.24,-81.726,-5,12083,33092,23.85,89368.41
82391,132.7104,29.225,-81.604,-5,12127,33092,25.15,129522.76
82392,132.7104,29.21,-81.483,-5,12127,32787,22.26,89111.74
82393,132.7104,29.195,-81.361,-5,12127,32787,10.98,64093.19
82394,132.7104,29.179,-81.24,-5,12127,32787,5.5,41304.31
82395,132.7104,29.164,-81.118,-5,12127,64823,6.56,30129.59
82396,84.7908,29.148,-80.997,-5,12127,80556,5.5,54122.27
82585,23.7492,29.697,-104.604,-6,48377,12701,29,263023.94
82586,132.7104,29.706,-104.481,-6,48377,59003,267.44,710959.73
82587,132.7104,29.715,-104.357,-6,48377,59003,256.83,683924.52
82588,132.7104,29.724,-104.234,-6,48377,59003,248.05,655619.23
82589,132.7104,29.732,-104.111,-6,48377,13787,230.05,626497.06
82590,132.7104,29.741,-103.987,-6,48377,13787,218.46,596203.4
82591,132.7104,29.749,-103.864,-6,48377,13787,207.01,563661.05
82592,132.7104,29.757,-103.741,-6,48043,13787,195.65,537444.16
82593,132.7104,29.765,-103.617,-6,48043,13787,185.99,517186.67
82594,132.7104,29.773,-103.494,-6,48043,13787,177.78,497512.62
82595,132.7104,29.781,-103.37,-6,48043,13787,168.9,473305.21
82596,132.7104,29.789,-103.247,-6,48043,13787,163.9,458958.71
82597,132.7104,29.796,-103.123,-6,48043,13787,157.38,447517.35
82598,132.7104,29.804,-102.999,-6,48043,13787,149.39,435677.13
82599,132.7104,29.811,-102.876,-6,48043,13787,144.17,422056.27
82600,132.7104,29.818,-102.752,-6,48043,13787,139.24,404981.83
82601,132.7104,29.825,-102.628,-6,48043,13787,134.96,394550.19
82602,132.7104,29.832,-102.505,-6,48043,13787,130.48,380633.3
82603,115.7409,29.839,-102.381,-6,48043,13787,128.33,421909.46
82604,85.5036,29.846,-102.257,-6,48443,13787,123.57,549128.14
82605,130.8798,29.852,-102.134,-6,48443,13787,121.65,353007.61
82606,132.7104,29.859,-102.01,-6,48443,13787,123.04,355279.6
82607,132.7104,29.865,-101.886,-6,48443,13787,126.36,362229.01
82608,132.7104,29.871,-101.762,-6,48443,81362,126.03,357459.32
82609,132.7104,29.877,-101.638,-6,48465,81362,114.44,325039.99
82610,132.7104,29.883,-101.515,-6,48465,81362,103.04,292657.7
82611,132.7104,29.889,-101.391,-6,48465,81362,91.94,261817.37
82612,132.7104,29.894,-101.267,-6,48465,81362,80.59,232897.52
82613,132.7104,29.9,-101.143,-6,48465,81362,74,214470.29
82614,132.7104,29.905,-101.019,-6,48465,81362,68.61,202183.56
82615,132.7104,29.91,-100.895,-6,48465,81362,65.62,190393.61
82616,132.7104,29.915,-100.771,-6,48465,81362,68.62,189826.99
82617,132.7104,29.92,-100.647,-6,48137,81362,73.22,202867.35
82618,132.7104,29.925,-100.523,-6,48137,81362,78.28,216710.48
82619,132.7104,29.93,-100.399,-6,48137,81362,83.78,232918.33
82620,132.7104,29.934,-100.275,-6,48137,12745,75.69,221838.43
82621,132.7104,29.939,-100.151,-6,48137,12745,70.9,214973.82
82622,132.7104,29.943,-100.027,-6,48137,12745,64.45,212981.21
82623,132.7104,29.947,-99.903,-6,48385,12745,56.11,177440.9
82624,132.7104,29.951,-99.779,-6,48385,12745,47.57,149837.07
82625,132.7104,29.955,-99.655,-6,48265,12745,41.11,135622.49
82626,132.7104,29.959,-99.531,-6,48265,12745,34.22,121005.11
82627,132.7104,29.963,-99.407,-6,48265,81897,29.1,99398.05
82628,132.7104,29.966,-99.282,-6,48265,81897,18.38,64959.97
82629,132.7104,29.97,-99.158,-6,48265,81897,10.01,46148.3
82630,132.7104,29.973,-99.034,-6,48265,56865,12.82,51400.71
82631,132.7104,29.976,-98.91,-6,48259,56849,5.5,27014.39
82632,132.7104,29.979,-98.786,-6,48259,56849,9.92,38388.8
82633,132.7104,29.982,-98.662,-6,48259,56849,22.15,68860.41
82634,132.7104,29.985,-98.537,-6,48259,18093,24.34,90375.97
82635,132.7104,29.987,-98.413,-6,48031,81902,20.98,78329.75
82636,132.7104,29.99,-98.289,-6,48091,81902,15.93,77422.1
82637,132.7104,29.992,-98.165,-6,48209,81902,21.55,88823.83
82638,132.7104,29.994,-98.041,-6,48209,81901,18.23,63624.6
82639,132.7104,29.996,-97.916,-6,48209,51761,10.7,39688.82
82640,132.7104,29.998,-97.792,-6,48209,17881,5.5,37553.36
82641,132.7104,30,-97.668,-6,48055,50772,5.5,23728.76
82642,132.7104,30.002,-97.544,-6,48021,49811,10.22,38423.61
82643,132.7104,30.003,-97.419,-6,48021,49811,6.93,29107.57
82644,132.7104,30.005,-97.295,-6,48021,49811,17.76,54993.57
82645,132.7104,30.006,-97.171,-6,48021,18580,9.67,54819.82
82646,132.7104,30.007,-97.047,-6,48149,18580,6.11,40519.91
82647,132.7104,30.008,-96.922,-6,48149,18563,5.7,39353.42
82648,132.7104,30.009,-96.798,-6,48149,18580,5.5,40318.97
82649,132.7104,30.01,-96.674,-6,48149,59342,6,26345.3
82650,132.7104,30.011,-96.55,-6,48015,18391,5.5,38963.67
82651,132.7104,30.011,-96.425,-6,48015,17827,7.56,46217.92
82652,132.7104,30.012,-96.301,-6,48015,17827,8.53,53066.77
82653,132.7104,30.012,-96.177,-6,48015,17827,9.16,49296.82
82654,132.7104,30.012,-96.052,-6,48473,17827,10,51611.67
82655,132.7104,30.012,-95.928,-6,48473,17827,10.85,53237.33
82656,132.7104,30.012,-95.804,-6,48201,17830,5.5,40155.39
82657,132.7104,30.012,-95.68,-6,48201,71234,11.99,45448.66
82658,132.7104,30.011,-95.555,-6,48201,72395,8.72,44078.83
82659,132.7104,30.011,-95.431,-6,48201,72398,6.34,34310.9
82660,132.7104,30.01,-95.307,-6,48201,78915,5.5,28212.6
82661,132.7104,30.009,-95.182,-6,48201,78909,5.5,31775.38
82662,132.7104,30.008,-95.058,-6,48201,61389,16.75,47931.98
82663,132.7104,30.007,-94.934,-6,48291,61389,5.53,22805.22
82664,132.7104,30.006,-94.81,-6,48291,61389,9.14,40082.79
82665,132.7104,30.005,-94.685,-6,48291,63243,5.5,22049.59
82666,132.7104,30.003,-94.561,-6,48291,63243,11.63,41816.59
82667,132.7104,30.002,-94.437,-6,48245,65731,8.06,30255.67
82668,132.7104,30,-94.313,-6,48245,65731,7.72,28962.65
82669,132.7104,29.998,-94.188,-6,48245,67305,5.5,27759.35
82670,132.7104,29.996,-94.064,-6,48245,68264,5.5,28576.52
82671,132.7104,29.994,-93.94,-6,48245,69037,5.5,32220.26
82672,132.7104,29.992,-93.816,-6,48361,21480,6.11,41610.83
82673,132.7104,29.989,-93.692,-6,22023,21322,17.63,84128.77
82674,132.7104,29.987,-93.567,-6,22023,21322,10.87,71144.58
82675,132.7104,29.984,-93.443,-6,22023,69937,31.83,106487.81
82676,132.7104,29.981,-93.319,-6,22023,69937,24.67,106199.16
82677,132.7104,29.979,-93.195,-6,22023,70079,22.39,79503.66
82678,132.7104,29.976,-93.071,-6,22023,70192,29.13,88087.15
82679,132.7104,29.972,-92.946,-6,22023,70192,34.01,106277.22
82680,132.7104,29.969,-92.822,-6,22023,79735,37.57,157120.53
82681,132.7104,29.966,-92.698,-6,22023,79735,31.87,93543.4
82682,132.7104,29.962,-92.574,-6,22113,79735,33.83,97793.53
82683,132.7104,29.959,-92.45,-6,22113,79728,30.89,89327.07
82684,132.7104,29.955,-92.326,-6,22113,79728,19.37,58388.59
82685,132.7104,29.951,-92.202,-6,22113,79728,7.85,31852.08
82686,132.7104,29.947,-92.078,-6,22113,79728,5.98,25205.38
82687,132.7104,29.943,-91.954,-6,22045,71384,9.32,35812.9
82688,132.7104,29.938,-91.83,-6,22045,79086,7.95,31981.16
82689,132.7104,29.934,-91.706,-6,22045,79086,13.93,52023.02
82690,132.7104,29.929,-91.581,-6,22101,79086,29.14,105423.32
82691,132.7104,29.924,-91.457,-6,22101,79086,40.82,135262.78
82692,132.7104,29.92,-91.334,-6,22099,79094,36.88,173168.22
82693,132.7104,29.915,-91.21,-6,22007,79094,28.09,91736.43
82694,132.7104,29.909,-91.086,-6,22007,72098,24.34,74028.47
82695,132.7104,29.904,-90.962,-6,22007,79066,19.81,58597.48
82696,132.7104,29.899,-90.838,-6,22057,21997,7.61,58188.25
82697,132.7104,29.893,-90.714,-6,22057,21997,5.5,50551.84
82698,132.7104,29.888,-90.59,-6,22057,21997,19.74,98433.06
82699,132.7104,29.882,-90.466,-6,22089,72799,8.22,48412.54
82700,132.7104,29.876,-90.342,-6,22089,79082,5.5,26424.08
82701,132.7104,29.87,-90.218,-6,22089,79075,9.45,37151.91
82702,132.7104,29.864,-90.095,-6,22051,79074,5.5,24701.57
82703,132.7104,29.858,-89.971,-6,22075,73198,6.13,51146.97
82704,132.7104,29.851,-89.847,-6,22087,79064,11.83,52197.69
82705,117.2961,29.845,-89.723,-6,22087,79064,22.59,89014.22
82706,116.3322,29.838,-89.6,-6,22087,79064,36.18,141675.97
82707,94.9806,29.831,-89.476,-6,22087,79064,56.91,262908.75
82708,35.2026,29.824,-89.352,-6,22087,73494,45.3,430318.89
82758,15.5358,29.312,-83.205,-5,12029,63131,50.31,933131.78
82759,110.4273,29.299,-83.083,-5,12075,63131,50,184138.87
82760,132.7104,29.285,-82.961,-5,12075,33120,33.18,113534.12
82761,132.7104,29.271,-82.84,-5,12075,33120,21.75,78025.21
82762,132.7104,29.257,-82.718,-5,12075,33120,6.17,34984.28
82763,132.7104,29.243,-82.596,-5,12075,33120,9.27,48537.39
82764,132.7104,29.229,-82.474,-5,12075,33120,19.79,69602.22
82765,132.7104,29.215,-82.352,-5,12083,63728,18.69,58822.54
82766,132.7104,29.2,-82.231,-5,12083,33087,5.5,35798.75
82767,132.7104,29.186,-82.109,-5,12083,63874,5.5,32192.53
82768,132.7104,29.171,-81.987,-5,12083,63874,10.6,46686.81
82769,132.7104,29.156,-81.866,-5,12083,33092,12.19,63145.93
82770,132.7104,29.141,-81.744,-5,12083,33092,11.21,56582.02
82771,132.7104,29.126,-81.623,-5,12069,33092,9.1,55205.47
82772,132.7104,29.111,-81.501,-5,12069,33092,15.46,82837.48
82773,132.7104,29.096,-81.38,-5,12127,64641,11.59,58018.04
82774,132.7104,29.08,-81.259,-5,12127,80550,7.64,40187.52
82775,132.7104,29.065,-81.137,-5,12127,32836,5.67,34761.41
82776,126.4572,29.049,-81.016,-5,12127,32836,7.21,42188.63
82777,58.9923,29.033,-80.895,-5,12127,80555,5.5,44006.09
82966,83.1708,29.606,-104.47,-6,48377,59003,273.36,1160863.2
82967,132.7104,29.615,-104.347,-6,48377,13787,257.94,701307.67
82968,132.7104,29.624,-104.223,-6,48377,13787,246.26,669474.81
82969,132.7104,29.633,-104.1,-6,48377,13787,234.7,637847.74
82970,132.7104,29.641,-103.977,-6,48377,13787,223.52,610542.88
82971,132.7104,29.649,-103.854,-6,48377,13787,212,580911.22
82972,132.7104,29.658,-103.73,-6,48043,13787,202.83,560022.59
82973,132.7104,29.666,-103.607,-6,48043,13787,194.26,541817.65
82974,132.7104,29.674,-103.484,-6,48043,13787,185.52,518689.7
82975,132.7104,29.681,-103.36,-6,48043,13787,180.22,505256.92
82976,132.7104,29.689,-103.237,-6,48043,13787,173.56,492597.92
82977,132.7104,29.697,-103.114,-6,48043,13787,165.72,477555.91
82978,132.7104,29.704,-102.99,-6,48043,13787,161.02,464632.29
82979,132.7104,29.711,-102.867,-6,48043,13787,156.18,447551.17
82980,132.7104,29.719,-102.743,-6,48043,13787,151.69,440685.5
82981,76.2291,29.726,-102.62,-6,48043,13787,147.14,749838.79
82982,52.3989,29.733,-102.496,-6,48043,58609,136.88,605959.08
82983,35.1783,29.739,-102.373,-6,48043,58609,131.06,856272.09
82985,30.0834,29.752,-102.126,-6,48443,59080,57.19,370615.71
82986,43.8372,29.759,-102.002,-6,48443,58609,115.03,599889.23
82987,59.2029,29.765,-101.878,-6,48443,58609,110.62,432106.19
82988,90.3555,29.771,-101.755,-6,48465,81362,125.26,529806.43
82989,108.7749,29.777,-101.631,-6,48465,81362,113.46,397763.84
82990,114.8418,29.783,-101.507,-6,48465,81362,100.88,333378.27
82991,132.7104,29.789,-101.384,-6,48465,81362,101.68,291976.69
82992,132.7104,29.794,-101.26,-6,48465,81362,75.19,214999.4
82993,132.7104,29.8,-101.136,-6,48465,81362,63.92,187227.33
82994,132.7104,29.805,-101.012,-6,48465,81362,56.91,164675.18
82995,132.7104,29.811,-100.889,-6,48465,81362,53.8,152203.99
82996,132.7104,29.816,-100.765,-6,48465,81362,56.8,156571.7
82997,132.7104,29.821,-100.641,-6,48137,81362,61.61,169163.79
82998,132.7104,29.825,-100.517,-6,48137,81362,67.24,190019.49
82999,132.7104,29.83,-100.393,-6,48137,81362,75.43,211747.27
83000,132.7104,29.835,-100.269,-6,48137,81362,84.7,238519.03
83001,132.7104,29.839,-100.146,-6,48137,81915,90.46,246010.72
83002,132.7104,29.843,-100.022,-6,48385,81915,86.55,230011.51
83003,132.7104,29.848,-99.898,-6,48385,12745,64.23,198422.65
83004,132.7104,29.852,-99.774,-6,48385,12745,57.5,185626.62
83005,132.7104,29.855,-99.65,-6,48385,12745,51.11,167078.63
83006,132.7104,29.859,-99.526,-6,48019,81897,46.86,146656.72
83007,132.7104,29.863,-99.402,-6,48019,81897,36.22,126164.8
83008,132.7104,29.866,-99.278,-6,48019,81897,27.67,93461.37
83009,132.7104,29.87,-99.154,-6,48019,81897,22.41,77511.48
83010,132.7104,29.873,-99.03,-6,48265,56865,18.14,57737.1
83011,132.7104,29.876,-98.906,-6,48259,18138,7.53,47189.18
83012,132.7104,29.879,-98.782,-6,48259,18093,5.5,42354.87
83013,132.7104,29.882,-98.658,-6,48259,18093,7.49,48202.53
83014,132.7104,29.885,-98.534,-6,48259,18093,11.78,61949
83015,132.7104,29.887,-98.41,-6,48091,81902,14.44,68245.62
83016,132.7104,29.89,-98.286,-6,48091,81902,5.5,55928.52
83017,132.7104,29.892,-98.162,-6,48091,52958,18.79,71280.54
83018,132.7104,29.894,-98.038,-6,48209,52097,11.1,47206.43
83019,132.7104,29.897,-97.914,-6,48209,51808,5.5,29444.73
83020,132.7104,29.898,-97.79,-6,48055,17881,5.5,37078.05
83021,132.7104,29.9,-97.666,-6,48055,81910,5.5,28461.84
83022,132.7104,29.902,-97.542,-6,48055,49811,10.79,43129.72
83023,132.7104,29.904,-97.418,-6,48021,49811,7.7,31520.35
83024,132.7104,29.905,-97.293,-6,48021,18680,5.5,48938.61
83025,132.7104,29.906,-97.169,-6,48149,18680,5.5,39816.88
83026,132.7104,29.907,-97.045,-6,48149,18680,8.9,51254.3
83027,132.7104,29.908,-96.921,-6,48149,59671,16.31,53574.5
83028,132.7104,29.909,-96.797,-6,48149,59671,5.5,24586.85
83029,132.7104,29.91,-96.673,-6,48149,59342,6.92,28962.46
83030,132.7104,29.911,-96.549,-6,48089,17827,5.5,38877.05
83031,132.7104,29.911,-96.425,-6,48015,17827,5.5,40464.4
83032,132.7104,29.912,-96.301,-6,48015,17827,5.5,40161.49
83033,132.7104,29.912,-96.176,-6,48015,17827,5.5,40262.87
83034,132.7104,29.912,-96.052,-6,48473,17827,5.5,37362.04
83035,132.7104,29.912,-95.928,-6,48473,17827,5.5,36677.47
83036,132.7104,29.912,-95.804,-6,48201,69396,5.5,28107.07
83037,132.7104,29.912,-95.68,-6,48201,21220,5.5,41388.35
83038,132.7104,29.911,-95.556,-6,48201,71849,5.5,29129.58
83039,132.7104,29.911,-95.432,-6,48201,78928,5.5,28999.53
83040,132.7104,29.91,-95.308,-6,48201,74100,5.5,33390.4
83041,132.7104,29.909,-95.184,-6,48201,75096,5.5,24813.65
83042,132.7104,29.908,-95.059,-6,48201,20727,5.5,41519.7
83043,132.7104,29.907,-94.935,-6,48291,20727,5.5,37409.21
83044,132.7104,29.906,-94.811,-6,48291,61389,18.76,58315.63
83045,132.7104,29.905,-94.687,-6,48291,63275,8,36000.43
83046,132.7104,29.903,-94.563,-6,48291,63275,13.18,49856.34
83047,132.7104,29.902,-94.439,-6,48071,65731,18.89,52258.68
83048,132.7104,29.9,-94.315,-6,48245,65731,18.91,52858.33
83049,132.7104,29.898,-94.191,-6,48245,67305,12.36,43571.68
83050,132.7104,29.896,-94.067,-6,48245,68720,6.96,39073.97
83051,132.7104,29.894,-93.943,-6,48245,68720,5.73,29590.07
83052,132.7104,29.892,-93.819,-6,22023,21322,26.85,455482.85
