sc_point_gid,latitude,longitude,state,county,cnty_fips,rb
51170,38.872,-125.59,California,Mendocino,06045,p9
51171,38.9,-125.467,California,Mendocino,06045,p9
51172,38.927,-125.343,California,Mendocino,06045,p9
51173,38.955,-125.219,California,Mendocino,06045,p9
51174,38.982,-125.095,California,Mendocino,06045,p9
51175,39.009,-124.971,California,Mendocino,06045,p9
51176,39.036,-124.847,California,Mendocino,06045,p9
51177,39.063,-124.723,California,Mendocino,06045,p9
51178,39.09,-124.598,California,Mendocino,06045,p9
51179,39.117,-124.474,California,Mendocino,06045,p9
51180,39.143,-124.349,California,Mendocino,06045,p9
51181,39.17,-124.225,California,Mendocino,06045,p9
51182,39.196,-124.1,California,Mendocino,06045,p9
51183,39.222,-123.975,California,Mendocino,06045,p9
51184,39.248,-123.85,California,Mendocino,06045,p9
51456,41.8,-87.588,Illinois,Cook,17031,p80
51457,41.792,-87.452,Illinois,Cook,17031,p80
51458,41.784,-87.317,Indiana,Lake,18089,p105
51459,41.776,-87.182,Indiana,Porter,18127,p105
51460,41.767,-87.046,Indiana,Porter,18127,p105
51461,41.759,-86.911,Indiana,LaPorte,18091,p105
51493,41.418,-82.607,Ohio,Erie,39043,p111
51494,41.405,-82.473,Ohio,Erie,39043,p111
51559,40.313,-73.919,New Jersey,Monmouth,34025,p126
51560,40.292,-73.79,New Jersey,Monmouth,34025,p126
51561,40.271,-73.661,New York,Nassau,36059,p128
51562,40.25,-73.532,New York,Nassau,36059,p128
51563,40.229,-73.403,New York,Nassau,36059,p128
51564,40.207,-73.274,New York,Nassau,36059,p128
51565,40.186,-73.146,New York,Suffolk,36103,p128
51566,40.164,-73.017,New York,Suffolk,36103,p128
51567,40.143,-72.889,New York,Suffolk,36103,p128
51568,40.121,-72.76,New York,Suffolk,36103,p128
51569,40.099,-72.632,New York,Suffolk,36103,p128
51570,40.077,-72.503,New York,Suffolk,36103,p128
51571,40.055,-72.375,New York,Suffolk,36103,p128
51572,40.032,-72.247,New York,Suffolk,36103,p128
51573,40.01,-72.119,New York,Suffolk,36103,p128
51574,39.988,-71.991,New York,Suffolk,36103,p128
51575,39.965,-71.863,New York,Suffolk,36103,p128
51576,39.942,-71.736,New York,Suffolk,36103,p128
51578,39.896,-71.48,New York,Suffolk,36103,p128
51579,39.873,-71.353,New York,Suffolk,36103,p128
51580,39.85,-71.226,Rhode Island,Washington,44009,p133
51581,39.827,-71.098,Rhode Island,Washington,44009,p133
51582,39.803,-70.971,Rhode Island,Washington,44009,p133
51583,39.78,-70.844,Massachusetts,Dukes,25007,p131
51584,39.756,-70.717,Massachusetts,Dukes,25007,p131
51585,39.732,-70.59,Massachusetts,Dukes,25007,p131
51586,39.708,-70.463,Massachusetts,Dukes,25007,p131
51587,39.684,-70.336,Massachusetts,Dukes,25007,p131
51590,39.612,-69.957,Massachusetts,Nantucket,25019,p131
51591,39.587,-69.83,Massachusetts,Nantucket,25019,p131
51593,39.538,-69.578,Massachusetts,Nantucket,25019,p131
51594,39.513,-69.452,Massachusetts,Nantucket,25019,p131
51595,39.488,-69.326,Massachusetts,Nantucket,25019,p131
51596,39.463,-69.2,Massachusetts,Nantucket,25019,p131
51597,39.438,-69.074,Massachusetts,Nantucket,25019,p131
51598,39.412,-68.949,Massachusetts,Nantucket,25019,p131
51599,39.387,-68.823,Massachusetts,Nantucket,25019,p131
51600,39.362,-68.697,Massachusetts,Nantucket,25019,p131
51601,39.336,-68.572,Massachusetts,Nantucket,25019,p131
51602,39.31,-68.447,Massachusetts,Nantucket,25019,p131
51603,39.284,-68.322,Massachusetts,Nantucket,25019,p131
51604,39.258,-68.196,Massachusetts,Nantucket,25019,p131
51605,39.232,-68.071,Massachusetts,Nantucket,25019,p131
51606,39.206,-67.947,Massachusetts,Nantucket,25019,p131
51607,39.18,-67.822,Massachusetts,Nantucket,25019,p131
51608,39.153,-67.697,Massachusetts,Nantucket,25019,p131
51609,39.127,-67.572,Massachusetts,Nantucket,25019,p131
51610,39.1,-67.448,Massachusetts,Nantucket,25019,p131
51611,39.073,-67.324,Massachusetts,Nantucket,25019,p131
51612,39.046,-67.199,Massachusetts,Nantucket,25019,p131
51613,39.019,-67.075,Massachusetts,Nantucket,25019,p131
51614,38.992,-66.951,Massachusetts,Nantucket,25019,p131
51615,38.965,-66.827,Massachusetts,Nantucket,25019,p131
51629,38.241,-127.877,California,Humboldt,06023,p9
51630,38.27,-127.755,California,Humboldt,06023,p9
51631,38.3,-127.634,California,Humboldt,06023,p9
51632,38.329,-127.512,California,Humboldt,06023,p9
51633,38.359,-127.39,California,Humboldt,06023,p9
51634,38.388,-127.268,California,Humboldt,06023,p9
51635,38.417,-127.146,California,Humboldt,06023,p9
51636,38.446,-127.024,California,Humboldt,06023,p9
51637,38.475,-126.902,California,Humboldt,06023,p9
51638,38.504,-126.78,California,Humboldt,06023,p9
51639,38.533,-126.657,California,Humboldt,06023,p9
51640,38.561,-126.535,California,Humboldt,06023,p9
51641,38.59,-126.412,California,Humboldt,06023,p9
51642,38.618,-126.289,California,Humboldt,06023,p9
51643,38.647,-126.167,California,Humboldt,06023,p9
51644,38.675,-126.044,California,Humboldt,06023,p9
51645,38.703,-125.92,California,Humboldt,06023,p9
51646,38.731,-125.797,California,Mendocino,06045,p9
51647,38.758,-125.674,California,Mendocino,06045,p9
51648,38.786,-125.551,California,Mendocino,06045,p9
51649,38.814,-125.427,California,Mendocino,06045,p9
51650,38.841,-125.304,California,Mendocino,06045,p9
51651,38.869,-125.18,California,Mendocino,06045,p9
51652,38.896,-125.056,California,Mendocino,06045,p9
51653,38.923,-124.932,California,Mendocino,06045,p9
51654,38.95,-124.808,California,Mendocino,06045,p9
51655,38.977,-124.684,California,Mendocino,06045,p9
51656,39.004,-124.56,California,Mendocino,06045,p9
51657,39.03,-124.436,California,Mendocino,06045,p9
51658,39.057,-124.311,California,Mendocino,06045,p9
51659,39.084,-124.187,California,Mendocino,06045,p9
51660,39.11,-124.062,California,Mendocino,06045,p9
51661,39.136,-123.937,California,Mendocino,06045,p9
51662,39.162,-123.812,California,Mendocino,06045,p9
51935,41.702,-87.465,Indiana,Lake,18089,p105
51936,41.694,-87.329,Indiana,Lake,18089,p105
51937,41.686,-87.194,Indiana,Lake,18089,p105
51938,41.678,-87.059,Indiana,Porter,18127,p105
52038,40.204,-73.821,New Jersey,Monmouth,34025,p126
52039,40.183,-73.692,New Jersey,Monmouth,34025,p126
52040,40.162,-73.563,New York,Nassau,36059,p128
52041,40.141,-73.435,New York,Nassau,36059,p128
52042,40.12,-73.306,New York,Nassau,36059,p128
52043,40.098,-73.177,New York,Suffolk,36103,p128
52044,40.077,-73.049,New York,Suffolk,36103,p128
52045,40.055,-72.92,New York,Suffolk,36103,p128
52046,40.034,-72.792,New York,Suffolk,36103,p128
52047,40.012,-72.664,New York,Suffolk,36103,p128
52048,39.99,-72.536,New York,Suffolk,36103,p128
52049,39.968,-72.408,New York,Suffolk,36103,p128
52050,39.945,-72.28,New York,Suffolk,36103,p128
52051,39.923,-72.152,New York,Suffolk,36103,p128
52052,39.9,-72.024,New York,Suffolk,36103,p128
52053,39.878,-71.897,New York,Suffolk,36103,p128
52054,39.855,-71.769,New York,Suffolk,36103,p128
52057,39.786,-71.387,New York,Suffolk,36103,p128
52058,39.763,-71.26,New York,Suffolk,36103,p128
52059,39.74,-71.132,Rhode Island,Washington,44009,p133
52060,39.716,-71.005,Rhode Island,Washington,44009,p133
52061,39.693,-70.878,Rhode Island,Washington,44009,p133
52062,39.669,-70.752,Massachusetts,Dukes,25007,p131
52063,39.646,-70.625,Massachusetts,Dukes,25007,p131
52064,39.622,-70.498,Massachusetts,Dukes,25007,p131
52065,39.598,-70.372,Massachusetts,Dukes,25007,p131
52066,39.574,-70.245,Massachusetts,Nantucket,25019,p131
52068,39.525,-69.992,Massachusetts,Nantucket,25019,p131
52069,39.5,-69.866,Massachusetts,Nantucket,25019,p131
52070,39.476,-69.74,Massachusetts,Nantucket,25019,p131
52071,39.451,-69.614,Massachusetts,Nantucket,25019,p131
52072,39.426,-69.488,Massachusetts,Nantucket,25019,p131
52073,39.401,-69.362,Massachusetts,Nantucket,25019,p131
52074,39.376,-69.237,Massachusetts,Nantucket,25019,p131
52075,39.351,-69.111,Massachusetts,Nantucket,25019,p131
52076,39.326,-68.985,Massachusetts,Nantucket,25019,p131
52077,39.301,-68.86,Massachusetts,Nantucket,25019,p131
52078,39.275,-68.735,Massachusetts,Nantucket,25019,p131
52079,39.249,-68.609,Massachusetts,Nantucket,25019,p131
52080,39.224,-68.484,Massachusetts,Nantucket,25019,p131
52081,39.198,-68.359,Massachusetts,Nantucket,25019,p131
52082,39.172,-68.234,Massachusetts,Nantucket,25019,p131
52083,39.146,-68.109,Massachusetts,Nantucket,25019,p131
52084,39.12,-67.985,Massachusetts,Nantucket,25019,p131
52085,39.093,-67.86,Massachusetts,Nantucket,25019,p131
52086,39.067,-67.735,Massachusetts,Nantucket,25019,p131
52087,39.04,-67.611,Massachusetts,Nantucket,25019,p131
52088,39.014,-67.487,Massachusetts,Nantucket,25019,p131
52089,38.987,-67.362,Massachusetts,Nantucket,25019,p131
52090,38.96,-67.238,Massachusetts,Nantucket,25019,p131
52091,38.933,-67.114,Massachusetts,Nantucket,25019,p131
52092,38.906,-66.99,Massachusetts,Nantucket,25019,p131
52093,38.879,-66.866,Massachusetts,Nantucket,25019,p131
52107,38.155,-127.835,California,Humboldt,06023,p9
52108,38.185,-127.713,California,Humboldt,06023,p9
52109,38.215,-127.592,California,Humboldt,06023,p9
52110,38.244,-127.47,California,Humboldt,06023,p9
52111,38.273,-127.349,California,Humboldt,06023,p9
52112,38.303,-127.227,California,Humboldt,06023,p9
52113,38.332,-127.105,California,Humboldt,06023,p9
52114,38.361,-126.983,California,Humboldt,06023,p9
52115,38.39,-126.861,California,Humboldt,06023,p9
52116,38.419,-126.739,California,Humboldt,06023,p9
52117,38.447,-126.616,California,Humboldt,06023,p9
52118,38.476,-126.494,California,Humboldt,06023,p9
52119,38.504,-126.371,California,Humboldt,06023,p9
52120,38.533,-126.249,California,Humboldt,06023,p9
52121,38.561,-126.126,California,Humboldt,06023,p9
52122,38.589,-126.003,California,Mendocino,06045,p9
52123,38.617,-125.88,California,Mendocino,06045,p9
52124,38.645,-125.757,California,Mendocino,06045,p9
52125,38.673,-125.634,California,Mendocino,06045,p9
52126,38.7,-125.511,California,Mendocino,06045,p9
52127,38.728,-125.388,California,Mendocino,06045,p9
52128,38.755,-125.264,California,Mendocino,06045,p9
52129,38.783,-125.141,California,Mendocino,06045,p9
52130,38.81,-125.017,California,Mendocino,06045,p9
52131,38.837,-124.893,California,Mendocino,06045,p9
52132,38.864,-124.769,California,Mendocino,06045,p9
52133,38.891,-124.645,California,Mendocino,06045,p9
52134,38.918,-124.521,California,Mendocino,06045,p9
52135,38.944,-124.397,California,Mendocino,06045,p9
52136,38.971,-124.273,California,Mendocino,06045,p9
52137,38.997,-124.148,California,Mendocino,06045,p9
52138,39.024,-124.024,California,Mendocino,06045,p9
52139,39.05,-123.899,California,Mendocino,06045,p9
52140,39.076,-123.775,California,Mendocino,06045,p9
52516,40.117,-73.852,New Jersey,Monmouth,34025,p126
52517,40.096,-73.723,New Jersey,Monmouth,34025,p126
52518,40.075,-73.594,New Jersey,Monmouth,34025,p126
52519,40.054,-73.466,New York,Nassau,36059,p128
52520,40.032,-73.337,New York,Nassau,36059,p128
52521,40.011,-73.209,New York,Nassau,36059,p128
52522,39.989,-73.081,New York,Suffolk,36103,p128
52523,39.968,-72.952,New York,Suffolk,36103,p128
52524,39.946,-72.824,New York,Suffolk,36103,p128
52525,39.924,-72.696,New York,Suffolk,36103,p128
52526,39.902,-72.568,New York,Suffolk,36103,p128
52531,39.791,-71.93,New York,Suffolk,36103,p128
52532,39.768,-71.802,New York,Suffolk,36103,p128
52535,39.699,-71.421,New York,Suffolk,36103,p128
52536,39.676,-71.293,New York,Suffolk,36103,p128
52537,39.653,-71.166,New York,Suffolk,36103,p128
52539,39.606,-70.913,Rhode Island,Washington,44009,p133
52540,39.582,-70.786,Massachusetts,Dukes,25007,p131
52541,39.559,-70.659,Massachusetts,Dukes,25007,p131
52542,39.535,-70.533,Massachusetts,Dukes,25007,p131
52543,39.511,-70.407,Massachusetts,Dukes,25007,p131
52544,39.487,-70.28,Massachusetts,Nantucket,25019,p131
52545,39.463,-70.154,Massachusetts,Nantucket,25019,p131
52546,39.438,-70.028,Massachusetts,Nantucket,25019,p131
52547,39.414,-69.902,Massachusetts,Nantucket,25019,p131
52548,39.389,-69.776,Massachusetts,Nantucket,25019,p131
52549,39.365,-69.65,Massachusetts,Nantucket,25019,p131
52550,39.34,-69.524,Massachusetts,Nantucket,25019,p131
52551,39.315,-69.398,Massachusetts,Nantucket,25019,p131
52552,39.29,-69.273,Massachusetts,Nantucket,25019,p131
52553,39.265,-69.147,Massachusetts,Nantucket,25019,p131
52554,39.24,-69.022,Massachusetts,Nantucket,25019,p131
52555,39.214,-68.897,Massachusetts,Nantucket,25019,p131
52556,39.189,-68.772,Massachusetts,Nantucket,25019,p131
52557,39.163,-68.646,Massachusetts,Nantucket,25019,p131
52558,39.137,-68.521,Massachusetts,Nantucket,25019,p131
52559,39.112,-68.397,Massachusetts,Nantucket,25019,p131
52560,39.086,-68.272,Massachusetts,Nantucket,25019,p131
52561,39.06,-68.147,Massachusetts,Nantucket,25019,p131
52562,39.033,-68.023,Massachusetts,Nantucket,25019,p131
52563,39.007,-67.898,Massachusetts,Nantucket,25019,p131
52564,38.981,-67.774,Massachusetts,Nantucket,25019,p131
52565,38.954,-67.649,Massachusetts,Nantucket,25019,p131
52566,38.928,-67.525,Massachusetts,Nantucket,25019,p131
52567,38.901,-67.401,Massachusetts,Nantucket,25019,p131
52568,38.874,-67.277,Massachusetts,Nantucket,25019,p131
52569,38.847,-67.153,Massachusetts,Nantucket,25019,p131
52570,38.82,-67.029,Massachusetts,Nantucket,25019,p131
52571,38.793,-66.906,Massachusetts,Nantucket,25019,p131
52584,38.04,-127.913,California,Humboldt,06023,p9
52585,38.07,-127.792,California,Humboldt,06023,p9
52586,38.1,-127.671,California,Humboldt,06023,p9
52587,38.129,-127.55,California,Humboldt,06023,p9
52588,38.159,-127.428,California,Humboldt,06023,p9
52589,38.188,-127.307,California,Humboldt,06023,p9
52590,38.217,-127.185,California,Humboldt,06023,p9
52591,38.246,-127.063,California,Humboldt,06023,p9
52592,38.275,-126.942,California,Humboldt,06023,p9
52593,38.304,-126.82,California,Humboldt,06023,p9
52594,38.333,-126.698,California,Humboldt,06023,p9
52595,38.362,-126.575,California,Humboldt,06023,p9
52596,38.39,-126.453,California,Humboldt,06023,p9
52597,38.419,-126.331,California,Mendocino,06045,p9
52598,38.447,-126.208,California,Mendocino,06045,p9
52599,38.475,-126.086,California,Mendocino,06045,p9
52600,38.503,-125.963,California,Mendocino,06045,p9
52601,38.531,-125.84,California,Mendocino,06045,p9
52602,38.559,-125.717,California,Mendocino,06045,p9
52603,38.587,-125.594,California,Mendocino,06045,p9
52604,38.615,-125.471,California,Mendocino,06045,p9
52605,38.642,-125.348,California,Mendocino,06045,p9
52606,38.669,-125.225,California,Mendocino,06045,p9
52607,38.697,-125.101,California,Mendocino,06045,p9
52608,38.724,-124.978,California,Mendocino,06045,p9
52609,38.751,-124.854,California,Mendocino,06045,p9
52610,38.778,-124.731,California,Mendocino,06045,p9
52611,38.805,-124.607,California,Mendocino,06045,p9
52612,38.832,-124.483,California,Mendocino,06045,p9
52613,38.858,-124.359,California,Mendocino,06045,p9
52614,38.885,-124.235,California,Mendocino,06045,p9
52617,38.964,-123.862,California,Mendocino,06045,p9
52618,38.99,-123.737,California,Mendocino,06045,p9
52993,40.05,-74.011,New Jersey,Ocean,34029,p126
52994,40.029,-73.882,New Jersey,Ocean,34029,p126
52995,40.008,-73.754,New Jersey,Ocean,34029,p126
52996,39.987,-73.625,New Jersey,Ocean,34029,p126
52997,39.966,-73.497,New Jersey,Monmouth,34025,p126
52998,39.945,-73.368,New York,Nassau,36059,p128
52999,39.924,-73.24,New York,Nassau,36059,p128
53000,39.902,-73.112,New York,Suffolk,36103,p128
53001,39.88,-72.984,New York,Suffolk,36103,p128
53002,39.859,-72.856,New York,Suffolk,36103,p128
53003,39.837,-72.728,New York,Suffolk,36103,p128
53010,39.681,-71.835,New York,Suffolk,36103,p128
53013,39.612,-71.454,New York,Suffolk,36103,p128
53014,39.589,-71.327,New York,Suffolk,36103,p128
53015,39.566,-71.2,New York,Suffolk,36103,p128
53016,39.543,-71.074,Rhode Island,Washington,44009,p133
53017,39.519,-70.947,Rhode Island,Washington,44009,p133
53018,39.495,-70.821,Massachusetts,Dukes,25007,p131
53019,39.472,-70.694,Massachusetts,Dukes,25007,p131
53020,39.448,-70.568,Massachusetts,Dukes,25007,p131
53021,39.424,-70.441,Massachusetts,Dukes,25007,p131
53022,39.4,-70.315,Massachusetts,Dukes,25007,p131
53023,39.376,-70.189,Massachusetts,Nantucket,25019,p131
53024,39.351,-70.063,Massachusetts,Nantucket,25019,p131
53025,39.327,-69.937,Massachusetts,Nantucket,25019,p131
53026,39.303,-69.811,Massachusetts,Nantucket,25019,p131
53027,39.278,-69.686,Massachusetts,Nantucket,25019,p131
53028,39.253,-69.56,Massachusetts,Nantucket,25019,p131
53029,39.228,-69.435,Massachusetts,Nantucket,25019,p131
53030,39.203,-69.309,Massachusetts,Nantucket,25019,p131
53031,39.178,-69.184,Massachusetts,Nantucket,25019,p131
53032,39.153,-69.059,Massachusetts,Nantucket,25019,p131
53033,39.128,-68.934,Massachusetts,Nantucket,25019,p131
53034,39.102,-68.808,Massachusetts,Nantucket,25019,p131
53035,39.077,-68.684,Massachusetts,Nantucket,25019,p131
53036,39.051,-68.559,Massachusetts,Nantucket,25019,p131
53037,39.025,-68.434,Massachusetts,Nantucket,25019,p131
53038,38.999,-68.309,Massachusetts,Nantucket,25019,p131
53039,38.973,-68.185,Massachusetts,Nantucket,25019,p131
53040,38.947,-68.06,Massachusetts,Nantucket,25019,p131
53041,38.921,-67.936,Massachusetts,Nantucket,25019,p131
53042,38.895,-67.812,Massachusetts,Nantucket,25019,p131
53043,38.868,-67.688,Massachusetts,Nantucket,25019,p131
53044,38.842,-67.564,Massachusetts,Nantucket,25019,p131
53045,38.815,-67.44,Massachusetts,Nantucket,25019,p131
53046,38.788,-67.316,Massachusetts,Nantucket,25019,p131
53047,38.761,-67.192,Massachusetts,Nantucket,25019,p131
53048,38.734,-67.068,Massachusetts,Nantucket,25019,p131
53063,37.985,-127.75,California,Humboldt,06023,p9
53064,38.015,-127.629,California,Humboldt,06023,p9
53065,38.044,-127.508,California,Humboldt,06023,p9
53066,38.073,-127.387,California,Humboldt,06023,p9
53067,38.103,-127.265,California,Humboldt,06023,p9
53068,38.132,-127.144,California,Humboldt,06023,p9
53069,38.161,-127.022,California,Humboldt,06023,p9
53070,38.19,-126.9,California,Humboldt,06023,p9
53071,38.219,-126.779,California,Humboldt,06023,p9
53072,38.247,-126.657,California,Humboldt,06023,p9
53073,38.276,-126.535,California,Mendocino,06045,p9
53074,38.305,-126.413,California,Mendocino,06045,p9
53075,38.333,-126.29,California,Mendocino,06045,p9
53076,38.361,-126.168,California,Mendocino,06045,p9
53077,38.389,-126.046,California,Mendocino,06045,p9
53078,38.418,-125.923,California,Mendocino,06045,p9
53079,38.445,-125.8,California,Mendocino,06045,p9
53080,38.473,-125.678,California,Mendocino,06045,p9
53081,38.501,-125.555,California,Mendocino,06045,p9
53082,38.529,-125.432,California,Mendocino,06045,p9
53083,38.556,-125.309,California,Mendocino,06045,p9
53084,38.584,-125.186,California,Mendocino,06045,p9
53085,38.611,-125.062,California,Mendocino,06045,p9
53086,38.638,-124.939,California,Mendocino,06045,p9
53087,38.665,-124.815,California,Mendocino,06045,p9
53088,38.692,-124.692,California,Mendocino,06045,p9
53089,38.719,-124.568,California,Mendocino,06045,p9
53090,38.745,-124.444,California,Mendocino,06045,p9
53091,38.772,-124.321,California,Mendocino,06045,p9
53092,38.799,-124.197,California,Mendocino,06045,p9
53471,39.962,-74.041,New Jersey,Ocean,34029,p126
53472,39.942,-73.913,New Jersey,Ocean,34029,p126
53474,39.9,-73.656,New Jersey,Ocean,34029,p126
53475,39.879,-73.528,New Jersey,Ocean,34029,p126
53476,39.857,-73.4,New Jersey,Ocean,34029,p126
53477,39.836,-73.272,New York,Nassau,36059,p128
53478,39.815,-73.144,New York,Nassau,36059,p128
53479,39.793,-73.016,New York,Suffolk,36103,p128
53480,39.771,-72.888,New York,Suffolk,36103,p128
53481,39.75,-72.76,New York,Suffolk,36103,p128
53491,39.525,-71.488,New York,Suffolk,36103,p128
53492,39.502,-71.361,New York,Suffolk,36103,p128
53493,39.479,-71.234,New York,Suffolk,36103,p128
53494,39.456,-71.108,New York,Suffolk,36103,p128
53495,39.432,-70.981,Rhode Island,Washington,44009,p133
53496,39.409,-70.855,Rhode Island,Washington,44009,p133
53497,39.385,-70.729,Massachusetts,Dukes,25007,p131
53498,39.361,-70.602,Massachusetts,Dukes,25007,p131
53499,39.337,-70.476,Massachusetts,Dukes,25007,p131
53500,39.313,-70.35,Massachusetts,Dukes,25007,p131
53501,39.289,-70.224,Massachusetts,Nantucket,25019,p131
53502,39.265,-70.098,Massachusetts,Nantucket,25019,p131
53503,39.24,-69.973,Massachusetts,Nantucket,25019,p131
53504,39.216,-69.847,Massachusetts,Nantucket,25019,p131
53505,39.191,-69.722,Massachusetts,Nantucket,25019,p131
53506,39.167,-69.596,Massachusetts,Nantucket,25019,p131
53507,39.142,-69.471,Massachusetts,Nantucket,25019,p131
53508,39.117,-69.345,Massachusetts,Nantucket,25019,p131
53509,39.092,-69.22,Massachusetts,Nantucket,25019,p131
53510,39.067,-69.095,Massachusetts,Nantucket,25019,p131
53511,39.041,-68.97,Massachusetts,Nantucket,25019,p131
53512,39.016,-68.845,Massachusetts,Nantucket,25019,p131
53513,38.99,-68.721,Massachusetts,Nantucket,25019,p131
53514,38.965,-68.596,Massachusetts,Nantucket,25019,p131
53515,38.939,-68.471,Massachusetts,Nantucket,25019,p131
53516,38.913,-68.347,Massachusetts,Nantucket,25019,p131
53517,38.887,-68.222,Massachusetts,Nantucket,25019,p131
53518,38.861,-68.098,Massachusetts,Nantucket,25019,p131
53519,38.835,-67.974,Massachusetts,Nantucket,25019,p131
53520,38.808,-67.85,Massachusetts,Nantucket,25019,p131
53521,38.782,-67.726,Massachusetts,Nantucket,25019,p131
53522,38.755,-67.602,Massachusetts,Nantucket,25019,p131
53523,38.729,-67.478,Massachusetts,Nantucket,25019,p131
53524,38.702,-67.354,Massachusetts,Nantucket,25019,p131
53525,38.675,-67.231,Massachusetts,Nantucket,25019,p131
53526,38.648,-67.107,Massachusetts,Nantucket,25019,p131
53541,37.9,-127.708,California,Humboldt,06023,p9
53542,37.929,-127.587,California,Humboldt,06023,p9
53543,37.959,-127.466,California,Humboldt,06023,p9
53544,37.988,-127.345,California,Humboldt,06023,p9
53545,38.017,-127.224,California,Humboldt,06023,p9
53546,38.046,-127.102,California,Humboldt,06023,p9
53547,38.075,-126.981,California,Humboldt,06023,p9
53548,38.104,-126.859,California,Humboldt,06023,p9
53549,38.133,-126.738,California,Mendocino,06045,p9
53550,38.162,-126.616,California,Mendocino,06045,p9
53551,38.191,-126.494,California,Mendocino,06045,p9
53552,38.219,-126.372,California,Mendocino,06045,p9
53553,38.247,-126.25,California,Mendocino,06045,p9
53554,38.276,-126.128,California,Mendocino,06045,p9
53555,38.304,-126.005,California,Mendocino,06045,p9
53556,38.332,-125.883,California,Mendocino,06045,p9
53557,38.36,-125.76,California,Mendocino,06045,p9
53558,38.387,-125.638,California,Mendocino,06045,p9
53559,38.415,-125.515,California,Mendocino,06045,p9
53560,38.443,-125.392,California,Mendocino,06045,p9
53561,38.47,-125.269,California,Mendocino,06045,p9
53562,38.498,-125.146,California,Mendocino,06045,p9
53563,38.525,-125.023,California,Mendocino,06045,p9
53564,38.552,-124.9,California,Mendocino,06045,p9
53565,38.579,-124.777,California,Mendocino,06045,p9
53566,38.606,-124.653,California,Mendocino,06045,p9
53567,38.633,-124.53,California,Mendocino,06045,p9
53568,38.659,-124.406,California,Mendocino,06045,p9
53569,38.686,-124.282,California,Mendocino,06045,p9
53570,38.712,-124.159,California,Mendocino,06045,p9
53949,39.875,-74.071,New Jersey,Ocean,34029,p126
53950,39.854,-73.943,New Jersey,Ocean,34029,p126
53952,39.812,-73.687,New Jersey,Ocean,34029,p126
53953,39.791,-73.559,New Jersey,Ocean,34029,p126
53954,39.77,-73.431,New Jersey,Ocean,34029,p126
53955,39.749,-73.303,New Jersey,Ocean,34029,p126
53956,39.727,-73.175,New York,Nassau,36059,p128
53957,39.706,-73.047,New York,Suffolk,36103,p128
53958,39.684,-72.92,New York,Suffolk,36103,p128
53959,39.662,-72.792,New York,Suffolk,36103,p128
53960,39.64,-72.665,New York,Suffolk,36103,p128
53966,39.507,-71.902,New York,Suffolk,36103,p128
53967,39.484,-71.775,New York,Suffolk,36103,p128
53970,39.415,-71.395,New York,Suffolk,36103,p128
53971,39.392,-71.268,New York,Suffolk,36103,p128
53972,39.369,-71.142,New York,Suffolk,36103,p128
53973,39.345,-71.015,Rhode Island,Washington,44009,p133
53974,39.322,-70.889,Rhode Island,Washington,44009,p133
53975,39.298,-70.763,Massachusetts,Dukes,25007,p131
53976,39.274,-70.637,Massachusetts,Dukes,25007,p131
53977,39.25,-70.511,Massachusetts,Dukes,25007,p131
53978,39.226,-70.385,Massachusetts,Dukes,25007,p131
53979,39.202,-70.259,Massachusetts,Nantucket,25019,p131
53980,39.178,-70.134,Massachusetts,Nantucket,25019,p131
53981,39.154,-70.008,Massachusetts,Nantucket,25019,p131
53982,39.129,-69.883,Massachusetts,Nantucket,25019,p131
53983,39.105,-69.757,Massachusetts,Nantucket,25019,p131
53984,39.08,-69.632,Massachusetts,Nantucket,25019,p131
53985,39.055,-69.507,Massachusetts,Nantucket,25019,p131
53986,39.03,-69.382,Massachusetts,Nantucket,25019,p131
53987,39.005,-69.257,Massachusetts,Nantucket,25019,p131
53988,38.98,-69.132,Massachusetts,Nantucket,25019,p131
53989,38.955,-69.007,Massachusetts,Nantucket,25019,p131
53990,38.929,-68.882,Massachusetts,Nantucket,25019,p131
53991,38.904,-68.757,Massachusetts,Nantucket,25019,p131
53992,38.878,-68.633,Massachusetts,Nantucket,25019,p131
53993,38.853,-68.508,Massachusetts,Nantucket,25019,p131
53994,38.827,-68.384,Massachusetts,Nantucket,25019,p131
53995,38.801,-68.26,Massachusetts,Nantucket,25019,p131
53996,38.775,-68.136,Massachusetts,Nantucket,25019,p131
53997,38.748,-68.012,Massachusetts,Nantucket,25019,p131
53998,38.722,-67.888,Massachusetts,Nantucket,25019,p131
53999,38.696,-67.764,Massachusetts,Nantucket,25019,p131
54000,38.669,-67.64,Massachusetts,Nantucket,25019,p131
54001,38.643,-67.516,Massachusetts,Nantucket,25019,p131
54002,38.616,-67.393,Massachusetts,Nantucket,25019,p131
54003,38.589,-67.269,Massachusetts,Nantucket,25019,p131
54018,37.785,-127.787,California,Humboldt,06023,p9
54019,37.814,-127.666,California,Humboldt,06023,p9
54020,37.844,-127.545,California,Humboldt,06023,p9
54021,37.873,-127.424,California,Humboldt,06023,p9
54022,37.903,-127.303,California,Humboldt,06023,p9
54023,37.932,-127.182,California,Humboldt,06023,p9
54024,37.961,-127.061,California,Mendocino,06045,p9
54025,37.99,-126.94,California,Mendocino,06045,p9
54026,38.019,-126.818,California,Mendocino,06045,p9
54027,38.048,-126.697,California,Mendocino,06045,p9
54028,38.076,-126.575,California,Mendocino,06045,p9
