,,,wsc1,wsc2,wsc3,wsc4,wsc5
9,class6,wind-ons,33504.41737,33537.92694,51189.99177,0,0
9,class7,wind-ons,40957.36044,51551.30153,63275.09963,72503.30429,80336.99363
9,class8,wind-ons,21808.97471,44542.50406,81659.19582,123866.4004,316946.8381
9,class9,wind-ons,67744.77388,257758.6021,299246.2366,337555.9734,390557.1331
10,class10,wind-ons,30265.47513,132750.7681,189891.0185,245135.9615,292263.3852
10,class7,wind-ons,32032.09783,34238.75027,35121.09734,44349.75066,134373.4652
10,class8,wind-ons,17673.3814,36514.2719,69103.05019,92796.32614,148847.1723
10,class9,wind-ons,42395.38543,112898.2102,168009.9069,222187.0665,289946.2665
11,class10,wind-ons,27124.0595,125156.4612,155445.0967,174536.7593,212454.1961
11,class7,wind-ons,66225.8955,0,0,0,0
11,class8,wind-ons,54819.49131,62049.32152,65802.44088,72938.23682,88520.13537
11,class9,wind-ons,17567.8806,33496.09846,47161.50828,85984.34838,209450.2178
12,class10,wind-ons,31146.55551,51381.33725,78617.30455,106095.2444,152054.8059
12,class5,wind-ons,21752.09631,34775.5039,0,0,0
12,class7,wind-ons,21069.88578,24799.80781,33908.83853,47941.72298,0
12,class8,wind-ons,18099.11083,34741.15325,48433.82531,90467.2721,128850.9028
12,class9,wind-ons,19152.84071,36813.70187,64158.00153,103663.8075,152972.5203
13,class10,wind-ons,55506.1553,151718.1487,220292.7828,275975.2432,333773.7507
13,class7,wind-ons,9826.82617,24573.2626,25278.16355,27479.68199,35967.95862
13,class8,wind-ons,23183.12752,67631.67573,86740.78814,111306.3339,191098.3535
13,class9,wind-ons,46490.71493,96192.19125,141873.0117,214337.7659,305649.0755
14,class10,wind-ons,52706.80944,89798.97458,123170.2581,191299.4477,241466.374
14,class3,wind-ons,12419.15083,26981.83862,0,0,0
14,class4,wind-ons,14625.50646,22266.20528,0,0,0
14,class5,wind-ons,16090.11747,26499.83929,27307.31479,61339.54875,104488.4133
14,class6,wind-ons,22549.55645,39580.64004,40332.97814,46934.95132,105663.2327
14,class7,wind-ons,14449.15037,29538.48564,47046.65843,84141.82612,183471.5947
14,class8,wind-ons,40208.37714,64478.54252,94698.11513,144106.4905,220451.4288
14,class9,wind-ons,49303.59766,81395.72282,129261.2346,177348.5046,251007.117
15,class10,wind-ons,61547.18601,133411.4897,228250.9889,289376.3362,353701.7488
15,class8,wind-ons,15890.6321,35541.07079,44352.7276,97303.48581,169344.9504
15,class9,wind-ons,57076.21296,130757.5904,223056.0444,294947.8363,352300.2514
16,class10,wind-ons,86652.97268,250096.7205,341529.1693,406062.2426,466941.045
16,class2,wind-ons,21328.63945,44589.32875,0,0,0
16,class4,wind-ons,24201.90401,25097.14726,0,0,0
16,class5,wind-ons,19002.09398,19088.26065,23847.91331,26449.13839,31644.58955
16,class6,wind-ons,17008.12784,22702.0801,27565.87772,33486.18767,39547.21295
16,class7,wind-ons,15163.11125,23541.28211,37465.58271,64136.81753,167467.3139
16,class8,wind-ons,45774.25265,121584.2183,205995.2095,331947.0675,435469.3715
16,class9,wind-ons,84366.3866,220893.9396,327435.8535,407094.6098,449628.0961
17,class10,wind-ons,106041.1807,219119.294,298772.3808,361187.2377,423990.1658
17,class5,wind-ons,19190.74011,0,0,0,0
17,class7,wind-ons,43507.12517,79483.18719,88631.97293,0,0
17,class8,wind-ons,26325.10895,64821.7139,101896.8204,158648.7086,284032.7506
17,class9,wind-ons,82527.79555,224694.5791,334227.6606,397971.6826,459677.1637
18,class10,wind-ons,111067.6822,210260.183,310494.9858,403793.3641,469067.0294
18,class7,wind-ons,27161.56226,31606.65971,33748.99043,159854.1125,0
18,class8,wind-ons,50081.30181,160821.6947,257839.1157,370769.454,484132.4213
18,class9,wind-ons,124678.9058,236383.851,344515.8494,421549.7685,489611.4765
19,class10,wind-ons,87928.54134,174367.2503,280507.6071,368014.2834,500515.0343
19,class7,wind-ons,15684.31201,17207.48614,22821.49063,115505.3708,150939.3181
19,class8,wind-ons,83320.44343,144703.8177,204816.4174,279495.987,493246.9072
19,class9,wind-ons,87672.19858,153270.0568,215246.981,288512.2163,450386.1906
20,class10,wind-ons,101129.0661,349070.1505,564472.8695,770967.3233,1065735.026
20,class5,wind-ons,11174.95379,82912.17765,94235.76949,0,0
20,class6,wind-ons,72715.22406,0,0,0,0
20,class7,wind-ons,47864.59941,71325.72537,112366.6481,324779.8164,599561.7675
20,class8,wind-ons,34317.35247,90063.00984,145207.8652,331662.2722,608311.5807
20,class9,wind-ons,59667.35049,156210.8072,352884.8167,713411.5921,1034874.008
21,class10,wind-ons,69488.23062,114139.9473,191480.4122,245809.5316,306199.1981
21,class7,wind-ons,13878.86289,26424.54798,34497.60134,81583.39714,102710.5893
21,class8,wind-ons,24096.23362,75957.85954,111897.4753,181304.7905,288176.5661
21,class9,wind-ons,57237.75022,133033.0302,183831.2768,231343.5116,288588.549
22,class10,wind-ons,84642.19289,253384.4001,478137.2802,656693.0502,942173.368
22,class8,wind-ons,15514.69482,24081.87242,38087.27564,55555.21082,89258.85417
22,class9,wind-ons,45459.2902,108595.6171,173352.8601,248325.3801,672749.751
23,class10,wind-ons,94163.57771,294579.3773,589180.3248,769491.0373,918192.6282
23,class8,wind-ons,51194.9665,69562.34582,97688.24571,0,0
23,class9,wind-ons,39025.71328,161916.0277,292604.7725,456399.7675,684651.98
24,class10,wind-ons,96368.49594,421574.1991,541641.7343,666063.2357,790460.4995
24,class6,wind-ons,72871.27181,78121.73839,223042.7169,0,0
24,class7,wind-ons,14457.54039,74094.35919,135885.0866,208171.5566,294975.1857
24,class8,wind-ons,44478.59899,71770.11144,111726.574,212798.9697,379807.0938
24,class9,wind-ons,43899.9518,105364.2752,245124.3643,449627.16,663280.8904
25,class10,wind-ons,34468.82318,108164.4903,246983.6579,433737.8702,581356.4665
25,class6,wind-ons,15247.74733,15702.59799,17524.2541,25240.0839,28818.06439
25,class7,wind-ons,9798.907304,15939.68285,19767.60162,26227.19401,36460.01729
25,class8,wind-ons,5448.458509,15751.3689,31520.36732,49138.28272,95624.91339
25,class9,wind-ons,14168.34028,26195.12259,50088.04948,87133.92926,161104.6641
26,class10,wind-ons,45011.17814,160460.9479,306800.2857,438558.8321,595521.0769
26,class8,wind-ons,14118.48861,28107.63207,35777.76326,48329.18954,60077.53659
26,class9,wind-ons,29453.2534,93878.46661,238889.2754,382486.8827,596709.3528
27,class10,wind-ons,110437.4758,553289.5063,738552.8948,918117.6565,1132625.41
27,class9,wind-ons,53102.75971,123164.7646,188601.2906,305560.7796,649813.8297
28,class10,wind-ons,109643.4223,518605.6674,773946.3282,959530.3936,1161748.734
28,class8,wind-ons,41897.89556,0,0,0,0
28,class9,wind-ons,24021.66035,101755.4024,290838.9081,458249.5555,771613.5116
29,class10,wind-ons,147306.271,508257.0113,732283.8097,959099.3804,1198481.375
29,class5,wind-ons,57996.12321,0,0,0,0
29,class7,wind-ons,23617.96944,53394.89695,129054.1099,129456.4692,0
29,class8,wind-ons,16657.34215,52585.76362,100659.4488,193425.0025,321600.4748
29,class9,wind-ons,22348.65182,63825.34787,131765.5652,222892.9421,411242.0449
30,class10,wind-ons,141322.4876,735543.4358,967208.1399,1142403.479,1306482.608
30,class3,wind-ons,16284.10246,41483.84974,65237.01451,0,0
30,class6,wind-ons,5246.413953,30098.1253,40080.84715,41844.08402,68738.92883
30,class7,wind-ons,15318.34725,32621.45273,72052.26625,93970.07299,119508.1135
30,class8,wind-ons,23380.6726,56749.82426,81670.18816,107333.2459,174739.4959
30,class9,wind-ons,28565.73521,87615.63353,149777.1889,270115.0624,457040.9797
31,class10,wind-ons,18340.3121,34584.05245,55512.07654,196909.7226,368239.6634
31,class3,wind-ons,11820.0396,0,0,0,0
31,class6,wind-ons,7086.060449,15093.27491,24612.5904,0,0
31,class7,wind-ons,22202.42204,36281.74878,0,0,0
31,class8,wind-ons,11424.50136,22984.79842,33983.58377,58072.05483,501299.5706
31,class9,wind-ons,15296.21714,17557.56496,25943.38232,39800.46429,173593.1392
32,class10,wind-ons,23449.83657,49472.03474,112742.7331,160154.5023,223714.0676
32,class7,wind-ons,24183.00647,27149.87129,0,0,0
32,class8,wind-ons,25247.37121,32251.18014,51622.13684,56736.09349,79150.22101
32,class9,wind-ons,26123.64656,28214.35262,29167.49914,44407.97733,55595.21912
33,class1,wind-ons,16055.44811,21621.64443,0,0,0
33,class10,wind-ons,42218.2897,122383.2664,232095.8406,458121.3707,737044.3781
33,class7,wind-ons,33878.2613,50599.97534,93406.42325,147198.8506,228387.5467
33,class8,wind-ons,36827.14679,127265.1586,185023.0266,281866.7504,537540.8464
33,class9,wind-ons,34536.04219,111555.1195,223080.9396,387637.8656,639800.1095
34,class10,wind-ons,67305.49181,127680.8531,188624.6763,286080.8142,355558.9791
34,class7,wind-ons,12072.10889,14088.65105,14107.6794,22445.4731,0
34,class8,wind-ons,38562.81337,77009.60462,223479.3367,290254.6389,381104.6644
34,class9,wind-ons,51754.60472,144789.5198,320998.1276,357193.0624,395087.9772
35,class10,wind-ons,230889.1972,327844.3222,432763.9516,526471.1335,602908.3392
35,class8,wind-ons,45347.0126,323786.2787,447012.9247,525082.9577,585157.0852
35,class9,wind-ons,185209.6234,330977.1317,443658.1699,541730.894,591963.265
36,class10,wind-ons,196900.2623,445086.6026,529089.7633,611019.5733,675834.2796
36,class7,wind-ons,25449.79112,58019.83615,63776.67237,71988.83834,183089.3895
36,class8,wind-ons,123619.5768,348771.1473,442497.5608,546484.9639,642471.7742
36,class9,wind-ons,124195.0533,407367.8639,496480.9761,570760.564,659195.056
37,class10,wind-ons,96136.21404,184031.0353,276872.3194,422413.3242,531836.9429
37,class8,wind-ons,246853.0439,298589.0207,333523.6538,358538.8267,416250.166
37,class9,wind-ons,118031.9953,294635.8822,359253.2988,423778.8263,538747.4626
38,class10,wind-ons,195474.4839,309077.9249,448400.4535,562753.9033,642695.706
38,class7,wind-ons,29723.86393,134407.6936,289366.5379,318066.9018,352718.0226
38,class8,wind-ons,182367.817,279629.8926,371750.6314,450610.1834,579346.5956
38,class9,wind-ons,235209.8754,347649.1705,455568.9267,545769.8359,626820.9972
39,class10,wind-ons,224794.2267,336373.7847,444110.399,517054.1352,649360.4677
39,class7,wind-ons,35341.21677,82990.02191,104835.419,125105.7462,444178.8452
39,class8,wind-ons,105010.4611,252988.2606,379944.8617,459066.5313,594020.7842
39,class9,wind-ons,181008.9545,341950.4545,420608.906,511194.8304,620803.6131
40,class10,wind-ons,37093.25076,112189.9723,143106.8622,190349.6878,238375.5765
40,class5,wind-ons,23853.31464,0,0,0,0
40,class6,wind-ons,20281.94998,21337.56242,29981.23249,32438.56078,41282.57676
40,class7,wind-ons,15647.81611,19729.62484,23886.92968,30051.9091,61461.66953
40,class8,wind-ons,11659.68933,20044.96263,35851.88826,77354.94468,131641.112
40,class9,wind-ons,15698.83366,37303.6563,109586.8483,150904.8216,230560.2599
41,class10,wind-ons,49108.59894,127382.8697,209289.8403,285832.5361,356562.5135
41,class7,wind-ons,30223.22766,39053.93549,0,0,0
41,class8,wind-ons,22703.14515,37161.02171,63143.61402,112765.5271,178407.6417
41,class9,wind-ons,46625.87071,96939.51772,156181.792,252698.7986,364216.0945
42,class10,wind-ons,72510.37752,145789.7448,229217.2822,323495.4185,429121.4817
42,class6,wind-ons,34747.37501,0,0,0,0
42,class7,wind-ons,27530.20792,0,0,0,0
42,class8,wind-ons,8678.596934,28903.08717,45663.49866,81721.023,235342.2475
42,class9,wind-ons,34180.35712,92016.62815,155293.7968,270503.4429,421057.0359
43,class10,wind-ons,67950.07907,199805.2057,282184.9888,383541.791,489493.5635
43,class6,wind-ons,28959.68844,0,0,0,0
43,class7,wind-ons,39609.62019,0,0,0,0
43,class8,wind-ons,14441.33167,29525.11,72223.20485,103019.3765,134457.5351
43,class9,wind-ons,50382.38459,126800.1193,155229.8523,235089.0295,368576.5667
44,class10,wind-ons,63802.16895,166274.7917,255979.0662,369891.4253,465690.5376
44,class8,wind-ons,55390.0404,162598.3785,272087.2633,332170.9102,396177.4431
44,class9,wind-ons,114115.6999,200120.0881,297065.4997,363208.0149,438159.4783
45,class10,wind-ons,70395.63082,176209.7397,243162.6169,280341.5727,319111.5578
45,class8,wind-ons,29297.11859,106828.9698,255578.6051,270877.2478,290193.3638
45,class9,wind-ons,109449.7337,213329.1735,263529.2557,309421.6921,349369.9083
46,class10,wind-ons,36554.4743,179127.1386,249774.9859,318784.8752,433344.5868
46,class5,wind-ons,33937.68439,0,0,0,0
46,class6,wind-ons,22752.48662,25833.38799,28680.07282,29089.26783,76395.89077
46,class7,wind-ons,21936.99281,38643.66306,44760.90413,58332.10601,85361.33037
46,class8,wind-ons,26970.78776,86535.35217,157751.2821,275685.6447,432130.7874
46,class9,wind-ons,51963.4769,149260.5232,252375.3949,346448.8374,434429.0688
47,class10,wind-ons,36019.3295,180672.0073,243264.5299,315087.9052,375355.7055
47,class6,wind-ons,24661.36618,0,0,0,0
47,class7,wind-ons,33645.75619,41124.4888,140930.4518,156662.0048,161522.0275
47,class8,wind-ons,48686.84571,97167.18562,143933.1803,180371.2971,265390.4528
47,class9,wind-ons,39622.07817,81250.17585,133145.5277,192588.6362,317522.3325
48,class10,wind-ons,115919.3281,239213.4025,351249.0819,438710.6939,595466.3511
48,class3,wind-ons,62331.92555,0,0,0,0
48,class6,wind-ons,39451.32649,0,0,0,0
48,class7,wind-ons,35658.42491,60413.62052,85465.09357,135311.8647,337458.3038
48,class8,wind-ons,38883.11377,223705.5843,383885.3914,529322.9304,627642.8355
48,class9,wind-ons,106846.6052,251601.4411,397817.0867,514995.9529,609299.6275
49,class10,wind-ons,16957.88058,46680.40022,86110.40808,138776.2605,327531.7024
49,class6,wind-ons,4068.132475,0,0,0,0
49,class7,wind-ons,14799.2459,0,0,0,0
49,class8,wind-ons,16094.36335,100024.1996,104629.0618,108874.7378,0
49,class9,wind-ons,13016.96927,24267.09035,59346.2922,141758.1624,236209.1375
50,class10,wind-ons,57631.66758,127066.4573,203530.1721,276382.7269,343102.1515
50,class4,wind-ons,32851.33043,0,0,0,0
50,class6,wind-ons,26772.64691,101194.5801,0,0,0
50,class7,wind-ons,31822.95519,57538.03857,87835.62496,114519.5413,165353.6198
50,class8,wind-ons,42954.95346,84895.53958,118630.7761,196748.1465,340682.6068
50,class9,wind-ons,73313.56269,131225.4529,211155.5848,303285.6819,380446.7246
51,class10,wind-ons,76315.78961,301507.6872,420694.4088,539989.6261,644434.5703
51,class4,wind-ons,38907.04225,0,0,0,0
51,class5,wind-ons,26351.53056,0,0,0,0
51,class6,wind-ons,12194.61367,85372.40872,92216.17309,96414.54655,117143.0815
51,class7,wind-ons,8924.810833,34849.51389,48734.46118,98297.27257,139883.6157
51,class8,wind-ons,24667.14705,63120.8466,152240.956,271940.8876,608853.4608
51,class9,wind-ons,34184.50523,235002.1224,503137.6512,595392.4054,679313.6941
52,class10,wind-ons,179013.0016,434004.6753,497814.0622,564930.2465,681953.6175
52,class6,wind-ons,26446.93186,0,0,0,0
52,class8,wind-ons,52889.91907,131504.746,244065.0534,385105.8102,634861.8641
52,class9,wind-ons,119555.3281,418791.7059,537502.6338,598583.803,657171.6921
53,class10,wind-ons,76546.34772,141334.774,202206.0869,380121.3684,479142.0746
53,class6,wind-ons,19889.47281,20322.46953,27021.71986,33044.46206,36380.92865
53,class7,wind-ons,17107.34605,23567.69395,34330.53388,57764.20992,97091.05353
53,class8,wind-ons,41815.47776,85637.06316,127891.8642,200592.9949,316900.0339
53,class9,wind-ons,60045.23794,130284.1406,183959.3492,255786.617,431916.4573
54,class10,wind-ons,148680.716,246687.9582,336995.9296,430604.7547,522842.2893
54,class6,wind-ons,38555.89245,51134.6457,0,0,0
54,class7,wind-ons,20702.73452,41629.12565,73934.7175,106293.1597,178129.7911
54,class8,wind-ons,54049.97402,201540.457,317770.0852,385778.8503,482771.3771
54,class9,wind-ons,166592.6842,293865.1179,367784.1882,442283.018,582837.8333
55,class10,wind-ons,109510.5025,208696.1219,280840.0023,360832.9249,464043.7521
55,class6,wind-ons,51207.86704,0,0,0,0
55,class7,wind-ons,28916.57171,53748.91011,89342.0406,99668.14056,118988.1534
55,class8,wind-ons,79520.60563,137772.4464,222093.9326,282648.3116,413466.04
55,class9,wind-ons,59732.57357,111528.4206,191260.5311,327796.282,419427.0272
56,class10,wind-ons,81832.70726,223334.9888,297975.0451,365622.005,478834.6227
56,class8,wind-ons,52958.04795,103264.0657,141482.1777,153566.3228,238119.534
56,class9,wind-ons,28487.2782,98418.49787,182133.7176,242958.7844,317537.1196
57,class10,wind-ons,42221.57434,114444.1917,169174.3953,224456.635,294286.9637
57,class9,wind-ons,24399.9617,90798.82042,105467.6423,125678.841,210323.9317
58,class10,wind-ons,63638.72525,118776.9769,193203.5771,258526.6938,337694.0511
58,class9,wind-ons,20060.2265,48036.62011,130393.9042,181237.3475,223775.5871
59,class10,wind-ons,62494.75052,189985.8109,268475.4121,331532.047,404984.2093
59,class7,wind-ons,44584.0945,0,0,0,0
59,class8,wind-ons,20713.37294,41719.96512,119487.6301,174245.8796,271747.6858
59,class9,wind-ons,64716.20407,182149.0722,280370.5438,348482.1883,403597.0881
60,class10,wind-ons,65255.38569,229949.9007,306792.6793,373468.2362,455986.1111
60,class5,wind-ons,41706.53463,0,0,0,0
60,class6,wind-ons,22679.84663,36991.52101,77380.71229,131722.7803,0
60,class7,wind-ons,25903.4106,36685.12633,56596.43537,104941.2892,198921.9486
60,class8,wind-ons,50266.31075,105043.9404,194060.0898,286506.7785,369595.9624
60,class9,wind-ons,57987.19217,287343.1927,323633.7049,361966.5336,422755.1887
61,class10,wind-ons,56728.61911,108227.6179,163501.9725,214000.7046,267206.9602
61,class5,wind-ons,38321.86625,57400.18574,70880.67375,0,0
61,class6,wind-ons,14169.25841,39131.06708,56219.27386,69961.7774,0
61,class7,wind-ons,21461.64724,29703.15075,43780.48866,54485.4179,64858.5544
61,class8,wind-ons,16925.78897,32460.69761,40648.67798,58369.42427,210202.2699
61,class9,wind-ons,18949.15006,38486.51199,65122.26502,106567.804,269469.9688
62,class10,wind-ons,58317.47798,100952.1512,166588.427,234553.8258,298152.6273
62,class4,wind-ons,37477.77923,60260.04309,84841.146,0,0
62,class5,wind-ons,22514.68035,48247.91182,0,0,0
62,class6,wind-ons,15025.43714,25538.36759,38402.07749,52195.04805,73058.33043
62,class7,wind-ons,20009.46408,27690.82265,36139.60091,45641.61735,61742.77771
62,class8,wind-ons,25272.96424,52692.38032,76802.38632,145553.5306,264141.8781
62,class9,wind-ons,32644.27165,67859.89022,140719.3936,201709.4579,260357.7715
63,class10,wind-ons,122931.2199,215898.8122,328123.1834,434119.4723,509216.3371
63,class2,wind-ons,36536.1685,42726.00737,0,0,0
63,class3,wind-ons,23673.12137,29636.88901,0,0,0
63,class4,wind-ons,25490.90362,31337.10614,37498.37353,38595.5942,46929.18993
63,class5,wind-ons,43922.44001,54645.12233,0,0,0
63,class6,wind-ons,14791.50206,16603.80791,22648.8242,28842.74458,37817.86635
63,class7,wind-ons,15442.97612,25617.28623,43167.78033,59862.44978,182393.4672
63,class8,wind-ons,39182.24861,235928.6862,334951.7466,395843.8725,515380.8444
63,class9,wind-ons,54360.39198,188229.9743,316171.6486,411256.7915,510602.2308
64,class1,wind-ons,31225.54328,49455.31135,257014.4247,332831.2876,413736.6533
64,class10,wind-ons,50216.5764,144153.4975,159041.8387,176161.5909,214215.9691
64,class2,wind-ons,12584.10256,31984.76349,43955.49045,160832.9162,530947.4603
64,class3,wind-ons,44451.91764,143604.6719,338994.4012,485780.3988,565135.1008
64,class4,wind-ons,68940.11851,118921.212,400340.7322,485703.4597,573109.7234
64,class5,wind-ons,128806.1588,410081.1833,457302.4459,520703.2977,575410.8683
64,class6,wind-ons,140768.4856,233921.0608,410726.0229,485980.4984,556700.3425
64,class7,wind-ons,158672.5653,268104.726,391846.2659,461867.3642,546478.8172
64,class8,wind-ons,127877.2125,213531.2659,312317.3993,394535.3158,523316.8567
64,class9,wind-ons,30713.72303,198779.8338,260932.188,297527.7467,367661.7342
65,class1,wind-ons,79666.80041,154241.4933,306521.7477,408693.7128,451692.4095
65,class2,wind-ons,267248.1926,398446.0777,434908.36,450466.0741,467175.233
65,class3,wind-ons,54706.72389,336664.3395,411034.0068,458371.5819,575951.1948
65,class4,wind-ons,157308.5033,263024.0571,350735.4324,396194.4569,438919.6946
65,class5,wind-ons,130412.9402,286001.3089,370799.3784,458213.6897,584311.7502
65,class6,wind-ons,164593.6829,267539.7227,350618.5643,453699.6648,544967.0173
65,class7,wind-ons,57648.31108,212066.1542,315061.4355,417640.526,535104.0286
65,class8,wind-ons,176006.0879,243678.0196,373155.6092,454028.9381,577767.4971
65,class9,wind-ons,441629.0277,452875.1506,0,0,0
66,class10,wind-ons,46047.56469,58982.4727,112434.9088,125618.3724,139273.0552
66,class2,wind-ons,82079.15478,298603.5166,305340.4833,0,0
66,class3,wind-ons,31394.9356,106279.9187,168492.4493,228253.4516,0
66,class4,wind-ons,42267.47799,184363.3701,229478.0846,325472.0256,362613.7706
66,class5,wind-ons,136252.0699,197674.7073,270342.6308,312818.8644,376355.2558
66,class6,wind-ons,137689.2478,257641.288,300327.6556,346944.8768,384951.1424
66,class7,wind-ons,81085.84104,173313.3485,229118.443,303962.5246,353025.5895
66,class8,wind-ons,72224.76152,136866.2858,195777.0219,243763.6106,315517.1633
66,class9,wind-ons,39497.95584,85789.60377,124182.4367,170577.4106,237106.3095
67,class1,wind-ons,17976.97835,18073.55411,27285.92613,0,0
67,class10,wind-ons,58653.18602,149501.1082,217630.355,267897.764,339922.3381
67,class3,wind-ons,15388.50759,19375.10221,0,0,0
67,class4,wind-ons,37491.07838,54904.23079,106939.5912,112863.8792,135273.4364
67,class5,wind-ons,18650.61169,51699.88784,62291.0084,118963.2435,250472.3812
67,class6,wind-ons,38540.96001,72311.51334,150497.4595,175267.4932,275653.7504
67,class7,wind-ons,45836.5407,106268.6132,161946.7789,211511.0216,283320.8935
67,class8,wind-ons,55212.50551,122817.4205,164806.3387,217707.8985,288552.232
67,class9,wind-ons,55650.71656,143403.797,194505.842,239233.0796,341877.2435
68,class2,wind-ons,216007.7919,0,0,0,0
68,class3,wind-ons,210153.6371,221810.1371,228342.3869,259395.9187,284870.5613
68,class4,wind-ons,116869.3951,180308.8002,216029.2671,272084.8035,322607.3906
68,class5,wind-ons,114859.0074,158333.9123,196012.4302,251339.7047,304190.5703
68,class6,wind-ons,89401.55773,135323.7992,211668.5803,252789.0903,316641.0114
68,class7,wind-ons,57708.67543,115702.9508,187336.2755,235421.679,307830.0436
68,class8,wind-ons,50776.25303,88557.4459,146647.7881,234138.1013,315873.7297
68,class9,wind-ons,314019.497,0,0,0,0
69,class10,wind-ons,61466.3422,172728.631,198838.7765,247013.8744,277878.7328
69,class4,wind-ons,255674.9816,267037.3129,278562.7987,290231.0174,302024.6226
69,class5,wind-ons,252972.4115,277155.6071,290239.0813,311181.1715,330490.1376
69,class6,wind-ons,227259.9912,268027.3306,294016.3551,324983.3582,355249.0504
69,class7,wind-ons,232536.9348,279496.2786,313090.7612,343031.5532,387074.1893
69,class8,wind-ons,35044.57451,214029.1703,265162.6343,312397.5917,364577.9964
69,class9,wind-ons,184798.4823,211015.1543,253938.5057,297692.0655,346913.651
70,class1,wind-ons,36796.06748,48220.5495,56707.6215,145215.1617,376258.6835
70,class10,wind-ons,98193.92152,171111.0375,227512.4894,285302.2123,336144.7067
70,class2,wind-ons,30653.45859,51932.37696,63338.17063,79740.45753,263862.9724
70,class3,wind-ons,66386.24771,127162.4757,222075.9715,240039.2969,331134.1671
70,class4,wind-ons,154129.0041,198683.5154,244473.0031,258119.1963,324363.567
70,class5,wind-ons,62332.88533,168218.3925,194704.1964,272310.1077,327032.5807
70,class6,wind-ons,65847.3395,164338.88,206231.026,289803.9866,334599.4898
70,class7,wind-ons,75812.75673,175493.247,273130.7443,329830.7342,378269.6456
70,class8,wind-ons,76544.33163,163931.4909,248421.2404,323922.9793,388682.97
70,class9,wind-ons,109403.7661,174222.0383,250153.8974,303764.2811,352800.4628
71,class1,wind-ons,38515.77095,185998.7113,379111.5399,391455.4509,406051.1733
71,class10,wind-ons,66035.07414,122878.6743,183301.5005,250711.5066,333574.9859
71,class2,wind-ons,124131.21,138731.8275,379233.3811,393699.2075,426170.3282
71,class3,wind-ons,203517.4027,378739.3315,402977.5242,424702.9834,447133.7479
71,class4,wind-ons,40499.53092,269042.3277,381616.063,404315.2626,421054.0021
71,class5,wind-ons,264035.7825,337170.9481,377137.899,398875.3245,445439.1521
71,class6,wind-ons,134010.9475,288415.6529,359908.104,401208.9147,462478.2953
71,class7,wind-ons,101467.057,214777.9119,313135.1268,383190.5173,465611.6568
71,class8,wind-ons,106972.9131,225562.8545,298125.6379,362596.3112,482044.9539
71,class9,wind-ons,45659.42105,181183.3405,260887.1005,327166.6033,491185.6816
72,class10,wind-ons,49046.51203,89452.8571,144882.614,199573.101,289728.0201
72,class5,wind-ons,21747.86477,228567.4826,285033.4339,297860.2734,323588.8293
72,class6,wind-ons,94098.93485,198272.4796,224612.4458,242489.1794,257868.9995
72,class7,wind-ons,80189.96522,193152.209,226718.0019,241636.0599,266504.2056
72,class8,wind-ons,112441.9011,157740.4115,189111.6443,230424.554,290975.8877
72,class9,wind-ons,68810.10505,118302.4395,163625.8193,221386.298,282790.7969
73,class2,wind-ons,45332.85643,0,0,0,0
73,class4,wind-ons,195617.8726,0,0,0,0
73,class5,wind-ons,96884.83651,127310.2919,162523.7855,190480.1553,242267.2519
73,class6,wind-ons,55887.75607,105780.9797,163613.0811,213599.1124,257728.6909
73,class7,wind-ons,49880.51565,91346.7354,132709.098,174514.2151,214828.0377
73,class8,wind-ons,80650.9614,124191.4743,153269.497,183609.7076,220196.9993
73,class9,wind-ons,142518.5615,168549.0019,178432.337,187141.477,202162.3256
74,class1,wind-ons,29919.55047,76309.34371,155065.7694,224269.5473,336981.3055
74,class10,wind-ons,203164.4766,285678.8024,379440.2422,420855.6808,473228.432
74,class2,wind-ons,59987.82166,134982.4935,182423.1797,250020.7139,346130.8544
74,class3,wind-ons,55722.15531,129659.9253,213406.4377,257016.049,340713.2829
74,class4,wind-ons,93324.4811,168911.4041,230456.0525,302412.7148,366790.3889
74,class5,wind-ons,95537.60638,181464.2849,255906.3721,309119.1492,368547.7815
74,class6,wind-ons,109586.1027,218198.5789,271758.9701,325650.6393,392031.4509
74,class7,wind-ons,108400.1955,189957.4458,258403.1933,326845.1161,400893.8345
74,class8,wind-ons,82462.68648,155284.0394,231781.9774,303098.066,401390.3454
74,class9,wind-ons,107690.39,180429.6191,270977.7073,357364.0918,460312.0103
75,class10,wind-ons,87319.59756,322332.2733,389660.0062,449308.194,508114.1071
75,class5,wind-ons,73417.33245,318883.1915,369227.4394,0,0
75,class6,wind-ons,344627.7896,357634.209,0,0,0
75,class7,wind-ons,25664.29723,117755.395,362364.8931,460054.678,472815.7773
75,class8,wind-ons,145976.7842,366449.6816,445456.8851,487603.7187,520614.5213
75,class9,wind-ons,107180.981,337116.0549,413335.0051,468773.8099,512721.7217
76,class10,wind-ons,107649.8191,396540.4522,479393.4885,534971.1547,603258.5884
76,class5,wind-ons,57973.93222,0,0,0,0
76,class7,wind-ons,43318.95286,56064.08209,62294.42732,68689.24268,125631.2635
76,class8,wind-ons,66185.97208,132400.3151,451786.4505,511319.0845,609439.9374
76,class9,wind-ons,91256.7814,434766.9038,498138.1029,537717.886,611605.9125
77,class10,wind-ons,62944.2565,455117.4445,519597.297,571668.7993,668638.0615
77,class7,wind-ons,10705.72895,0,0,0,0
77,class8,wind-ons,22245.79708,47213.13863,81046.38959,278973.1601,610148.5075
