region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km
s66,9,19497,9.477,724743.967,5.76
s67,7,19498,94.648,153128.95,10.001
s67,8,19499,220.62,97690.56,9.613
s67,8,19500,242.247,79776.484,8.154
s67,9,19501,97.273,93553.008,5.76
s67,9,19502,189.71,109172.614,11.95
s67,8,19503,137.246,138377.312,6.397
s67,8,19504,125.777,134363.472,6.859
s69,8,19505,114.842,159332.617,5.76
s69,7,19506,139.701,81566.82,5.76
s69,7,19507,169.225,41979.3,5.76
s69,7,19508,290.822,61957.996,10.681
s69,8,19509,188.471,132854.961,22.201
s96,8,19510,153.041,249662.456,33.721
s96,8,19511,122.836,412967.064,37.824
s96,8,19512,201.884,240494.49,41.46
s96,7,19513,190.585,267349.108,50.348
s96,7,19514,231.19,266244.607,54.151
s96,7,19515,208.324,311152.045,47.998
s96,6,19516,233.669,251752.795,45.668
s96,7,19517,188.932,288827.946,46.407
s96,7,19518,227.91,257682.178,43.422
s96,7,19519,174.352,255542.906,24.735
s96,6,19520,205.651,200234.483,13.215
s96,5,19521,108.256,89260.877,5.76
s96,5,19522,136.129,178112.163,9.9
s96,5,19523,161.546,237522.257,21.42
s98,5,19524,19.659,1414162.778,27.142
s98,6,19525,69.741,328023.435,15.622
s98,4,19526,101.185,136715.373,6.844
s98,5,19527,110.735,115628.99,5.76
s98,5,19528,64.03,151248.01,5.76
s98,5,19529,59.827,236786.549,5.76
s98,5,19530,45.66,225619.314,5.76
s98,4,19531,28.82,522036.493,5.76
s98,5,19532,52.464,311050.042,5.76
s98,6,19533,67.87,281246.568,7.116
s98,6,19534,52.148,325125.146,5.972
s98,5,19535,56.498,209071.382,5.76
s98,5,19536,84.297,172785.085,7.769
s101,4,19537,197.486,108489.566,7.694
s101,4,19538,191.387,74812.215,5.76
s101,6,19539,185.652,124336.756,10.369
s101,7,19540,184.0,163050.135,16.933
s101,6,19541,183.586,198463.37,18.127
s101,7,19542,157.671,305756.199,38.977
s101,7,19543,163.413,237808.826,29.721
s101,7,19544,213.257,151463.88,18.692
s101,7,19545,86.168,159080.639,5.76
s101,7,19546,48.722,327898.622,5.76
s101,7,19547,28.625,477468.668,5.76
s101,6,19548,87.966,145480.8,5.76
s101,6,19549,47.506,260832.96,5.76
s101,6,19550,54.651,223904.036,5.76
s101,4,19551,46.097,256123.327,5.76
s101,4,19552,5.2,954588.2,5.76
s101,5,19553,35.308,409559.802,5.76
s101,5,19554,15.868,1265138.845,10.144
s101,4,19555,26.39,944421.704,16.657
s102,3,19556,41.65,548119.638,20.213
s101,5,19557,19.756,781932.902,5.76
s102,6,19558,14.288,1045289.991,11.504
s102,6,19559,13.292,804373.357,7.25
s102,6,19560,21.044,582794.934,5.76
s101,6,19561,9.234,1789613.957,17.1
s102,6,19562,12.101,1829175.278,23.477
s102,5,19563,16.621,1107540.733,14.636
s102,5,19564,7.314,1211049.56,5.76
s102,6,19566,7.849,2972522.201,26.336
s102,6,19568,10.668,1678674.086,10.121
s102,6,19569,7.047,1317906.793,5.76
s121,6,19571,9.649,815392.834,5.76
s121,7,19572,16.388,740189.005,5.76
s121,6,19573,22.599,478756.756,5.76
s129,7,19598,5.516,2392766.049,9.694
s129,7,19599,17.982,668924.52,6.336
s129,8,19600,8.505,2047693.5,9.225
s129,8,19601,5.589,1443508.207,5.76
s129,7,19602,18.76,1134159.917,14.329
s129,7,19603,27.799,812345.639,13.482
s129,7,19604,10.23,536681.556,5.76
s191,7,19622,9.477,1157022.666,5.76
s191,7,19625,8.602,1080868.088,5.76
s211,7,19636,0.097,46343728.999,5.76
s337,8,19707,12.758,2544222.428,16.93
s337,7,19708,8.481,2301660.843,7.561
s337,8,19711,0.437,59404026.865,12.562
s338,8,19712,6.026,1509727.503,5.76
s338,6,19713,11.931,2133090.805,8.424
s338,6,19714,9.671,2006923.551,5.76
s338,5,19715,18.031,1897886.744,5.845
s338,7,19716,4.01,8063699.801,5.891
s350,1,19723,0.243,139126683.39,18.282
s351,6,19725,13.535,2830787.028,12.829
s351,8,19726,20.728,4071298.762,29.184
s353,10,19730,6.051,1585840.249,5.76
s353,10,19732,6.634,5399099.862,10.963
s353,10,19733,13.584,4065066.925,8.529
s15,10,19777,6.245,1774900.933,7.598
s15,10,19778,7.582,766095.088,5.76
s13,10,19779,8.092,465832.273,5.76
s17,10,19793,29.743,305560.764,5.76
s17,10,19794,11.664,949517.512,5.795
s17,10,19796,11.931,2264320.14,24.563
s17,10,19797,16.524,2416177.238,35.41
s17,10,19804,5.808,6262620.134,34.288
s17,10,19805,33.388,718759.018,19.29
s17,10,19806,21.603,721439.471,7.583
s17,10,19807,28.212,411156.288,5.76
s17,10,19808,40.071,282148.195,5.76
s17,10,19809,25.807,347161.675,5.76
s19,10,19812,16.475,1185594.452,15.457
s19,10,19814,7.314,1671810.501,6.366
s19,10,19815,9.161,1131243.79,5.76
s19,8,19816,10.182,583354.503,5.76
s19,7,19817,20.412,913231.545,10.085
s19,9,19818,18.225,1268411.802,13.701
s19,10,19819,8.335,2157703.25,10.646
s42,10,19820,17.253,947110.404,7.105
s42,10,19823,38.564,362597.785,5.76
s42,10,19825,12.369,1270882.084,10.588
s43,10,19841,16.402,745537.138,7.647
s63,10,19844,101.647,221943.996,14.069
s63,10,19845,104.854,183154.676,5.76
s63,8,19846,24.64,560221.478,5.76
s63,8,19847,25.928,443415.56,5.76
s63,9,19848,69.984,140714.599,5.76
s63,10,19849,57.154,220227.475,7.287
s63,10,19850,122.812,85290.984,5.76
s63,9,19851,23.79,391938.765,5.76
s63,10,19852,39.099,284579.702,5.76
s63,9,19853,36.28,278322.605,5.76
s63,7,19854,46.17,208834.301,5.76
s63,10,19855,37.3,415631.261,9.333
s63,7,19856,7.776,4637570.526,18.219
s63,9,19857,11.397,1455105.775,5.76
s67,8,19861,36.426,298284.146,5.76
s67,5,19864,21.384,1595091.257,30.833
s67,7,19865,12.758,2348920.41,29.737
s67,8,19867,8.019,4371791.584,36.793
s67,8,19868,28.698,1019706.445,27.726
s67,9,19869,6.367,2953674.469,15.311
s67,8,19878,127.454,125595.177,5.76
s67,8,19879,151.0,77826.786,5.76
s67,9,19880,110.468,92031.311,5.76
s67,10,19881,52.026,153546.537,5.76
s67,9,19882,153.892,47580.588,5.76
s67,9,19883,151.559,59711.21,5.76
s67,8,19884,79.996,137377.294,5.76
s67,8,19885,69.887,149871.007,5.76
s69,6,19886,133.699,87566.087,5.76
s69,7,19887,115.352,138127.898,7.245
s69,8,19888,169.549,97272.732,11.485
s69,8,19889,187.499,129955.541,22.35
s96,8,19890,142.422,273254.25,34.072
s96,8,19891,234.738,246476.996,45.54
s96,7,19892,189.394,312778.426,57.06
s96,7,19893,210.001,347638.27,62.39
s96,6,19894,239.136,313063.148,65.745
s96,7,19895,198.847,338618.82,59.592
s96,6,19896,257.313,278394.922,57.412
s96,7,19897,231.214,320489.131,58.076
s96,7,19898,199.892,256638.924,30.647
s96,6,19899,185.749,180448.68,19.052
s96,6,19900,194.935,106856.07,9.905
s96,4,19901,135.132,113112.491,5.76
s96,3,19902,202.395,156505.234,15.726
s96,5,19903,173.21,256321.702,26.192
s98,6,19904,139.142,260613.933,31.914
s98,5,19905,182.882,139266.259,23.135
s98,5,19906,125.971,195208.006,18.364
s98,6,19907,159.772,127024.161,17.803
s98,6,19908,107.406,160870.51,5.76
s98,6,19909,137.101,155907.874,14.084
s98,6,19910,110.444,171351.068,5.76
s98,6,19911,38.151,380024.537,5.76
s98,4,19912,18.832,565019.178,5.76
s98,4,19913,146.699,73206.025,5.76
s98,6,19914,29.84,532843.921,5.76
s98,6,19915,60.045,205245.054,5.76
s98,6,19916,88.233,169485.084,8.244
s101,6,19917,192.14,83248.712,7.256
s101,5,19918,189.054,58653.8,5.76
s101,5,19919,209.515,37534.086,5.76
s101,6,19920,213.257,192598.046,13.578
s101,7,19921,206.744,304482.4,25.56
s101,6,19922,221.276,280182.116,46.405
s101,6,19923,133.469,280143.329,16.865
s101,6,19924,147.282,209517.636,11.268
s101,7,19925,48.308,258840.071,5.76
s101,6,19926,43.764,384493.001,5.76
s101,6,19927,45.198,384398.834,5.76
s101,6,19928,21.457,768924.901,6.198
s101,6,19929,19.173,1092655.086,11.061
s101,5,19930,53.509,443218.689,12.335
s101,5,19931,66.801,320517.957,14.813
s101,4,19932,16.694,961309.221,6.639
s101,4,19933,36.268,446349.696,5.76
s101,4,19934,32.295,377228.406,5.76
s101,4,19935,56.254,338582.925,6.913
s101,3,19936,38.904,570342.392,10.37
s101,4,19937,65.95,323377.588,9.749
s101,6,19938,11.615,886134.073,5.76
s101,6,19939,8.116,1998999.556,9.298
s102,6,19942,8.845,2006173.257,18.274
s102,5,19943,9.234,1669903.915,13.145
s102,5,19944,8.869,762857.103,5.76
s102,6,19948,8.481,1923508.082,14.227
s102,6,19949,10.109,971115.1,5.76
s102,6,19950,12.442,1172695.637,6.21
s121,7,19951,8.802,1323434.053,5.76
s121,7,19952,10.862,1553737.811,8.947
s121,6,19953,25.782,444208.97,5.76
s121,5,19957,7.339,2394149.023,17.746
s121,4,19958,14.92,1287277.278,17.683
s130,8,19978,6.853,2111633.233,10.747
s129,8,19979,5.808,2240078.45,5.76
s129,7,19982,11.397,1156127.38,8.15
s130,6,19984,17.204,1311045.71,18.007
s130,6,19985,10.595,2123260.731,12.398
s214,7,20026,0.85,26085856.486,5.76
s337,8,20087,17.545,945906.084,6.648
s337,8,20091,1.628,8221686.717,5.76
s338,7,20092,3.086,9354354.543,6.788
s338,6,20093,23.522,2367455.872,22.56
s338,7,20094,7.922,7013413.109,13.114
s338,5,20095,4.301,1436766.119,5.76
s338,7,20096,18.881,2863203.444,18.028
s338,6,20097,14.143,3676607.299,13.123
s338,8,20098,0.34,87144120.566,8.002
s350,8,20101,0.826,5872872.425,5.76
s351,7,20104,12.369,1599444.523,5.76
s351,5,20105,11.518,4857720.668,10.919
s351,8,20107,13.389,5053763.325,28.677
s351,7,20108,6.099,4954864.257,9.038
s353,8,20109,6.731,1032992.736,5.76
s13,10,20159,5.954,2375569.768,6.67
s17,10,20172,8.043,1677863.779,13.065
s17,9,20175,21.603,1090718.52,21.099
s17,10,20176,22.964,1525726.117,33.27
s17,10,20177,8.14,4932703.888,42.963
s17,10,20178,19.124,2648483.33,50.799
s17,10,20179,53.581,983734.909,60.824
s17,10,20180,43.764,1339258.037,66.694
s17,10,20181,21.821,3065684.297,86.2
s17,10,20183,24.859,2233088.405,39.46
s17,9,20186,7.387,995691.23,5.76
s17,10,20188,64.808,308999.824,10.428
s17,10,20189,74.625,305590.057,12.16
s19,10,20191,19.197,1042517.05,14.886
s19,10,20192,19.27,459530.931,5.76
s19,10,20193,24.494,697422.294,12.282
s19,10,20196,8.384,981430.287,5.76
s19,8,20197,19.246,685528.095,5.76
s19,8,20198,12.806,1914823.008,17.467
s42,10,20201,30.229,408977.964,5.76
s42,10,20202,13.511,1467359.584,17.498
s42,10,20203,18.201,483037.686,5.76
s43,10,20221,10.279,616611.583,5.76
s63,9,20224,27.483,719356.672,9.005
s63,10,20225,60.726,223058.136,5.76
s63,10,20226,14.191,455790.783,5.76
s63,8,20227,48.211,230413.094,5.76
s63,10,20228,21.773,399397.806,5.76
s63,10,20229,130.953,77490.402,5.76
s63,9,20230,127.769,101535.51,5.76
s63,8,20231,23.863,998843.791,21.007
s63,9,20232,34.214,496861.554,9.159
s63,8,20233,41.893,386829.589,6.857
s63,8,20234,50.228,236420.198,5.76
s63,9,20235,61.333,230103.707,5.76
s67,9,20241,25.904,388092.945,5.76
s67,9,20248,51.419,612616.627,35.477
s67,10,20249,22.089,1034611.084,23.892
s66,8,20257,36.644,285282.75,5.76
s67,8,20258,229.441,124383.738,15.998
s67,8,20259,320.857,64271.647,11.479
s67,9,20260,203.731,17567.923,5.76
s67,10,20261,100.432,94483.15,5.76
s67,9,20262,157.828,135032.915,18.584
s67,9,20263,218.749,134097.974,15.004
s67,8,20264,184.243,118852.913,14.647
s67,7,20265,152.24,178681.811,19.477
s69,8,20266,122.326,203612.115,9.033
s69,9,20267,146.796,45620.775,5.76
s69,8,20268,209.612,23968.0,5.76
s69,8,20269,145.095,133685.329,5.969
s69,8,20270,157.634,234700.452,14.537
s96,7,20271,65.659,483892.374,24.792
s96,7,20272,165.848,385505.166,32.2
s96,7,20273,175.033,381921.262,36.799
s96,6,20274,196.222,369812.802,40.39
s96,7,20275,267.908,331205.261,71.336
s96,6,20276,230.68,373224.262,68.932
s96,7,20277,199.382,342882.3,40.154
s96,8,20278,204.873,351742.366,28.559
s96,6,20279,99.63,203873.058,17.039
s96,5,20280,62.888,201084.523,5.76
s96,3,20281,57.397,287809.857,8.759
s96,6,20282,168.642,218350.241,20.279
s96,6,20283,184.072,266957.514,48.258
s104,6,20284,269.973,159428.898,39.427
s104,6,20285,273.424,136947.278,34.655
s104,4,20286,154.281,206612.706,17.158
s104,5,20287,154.937,79607.879,5.76
s104,6,20288,136.274,192994.134,22.547
s104,6,20289,111.124,272899.619,25.604
s104,6,20290,136.347,222159.87,15.788
s104,6,20291,87.577,275296.936,12.251
s98,6,20292,93.361,186009.738,5.76
s98,5,20293,58.174,278852.948,5.76
s98,6,20294,37.276,603144.704,19.496
s98,6,20295,59.146,375714.543,15.829
s98,5,20296,76.715,274462.283,17.022
s101,5,20297,87.14,226156.661,12.839
s101,6,20298,109.957,274866.103,12.093
s101,7,20299,191.581,151019.489,13.789
s101,6,20300,157.561,192493.428,13.667
s101,6,20301,133.553,241257.062,13.965
s101,5,20302,152.483,233753.394,16.306
s101,4,20303,73.434,302677.552,10.565
s101,6,20304,95.159,123406.834,5.76
s101,6,20305,69.376,250021.597,5.76
s101,6,20306,95.815,209126.165,7.98
s101,5,20307,29.063,444284.189,5.76
s101,6,20308,14.313,887290.363,5.76
s101,6,20309,20.13,1264336.623,18.687
s101,5,20310,26.268,1161306.436,23.989
s101,4,20311,28.334,959026.414,26.333
s101,4,20312,12.369,1845526.1,23.798
s101,5,20313,11.261,1904972.173,13.181
s101,5,20314,27.921,632562.811,6.407
s101,4,20315,165.264,71173.214,5.878
s101,3,20316,193.647,55950.772,6.462
s101,6,20317,37.325,395519.928,5.76
s101,6,20318,6.508,1418704.507,5.76
s101,6,20319,17.326,917496.33,6.449
s102,6,20322,21.943,496532.869,5.76
s102,6,20326,7.727,1067272.149,5.76
s102,6,20330,9.623,668579.813,5.76
s121,6,20331,10.957,728841.927,5.76
s121,6,20332,18.128,1020634.838,17.35
s121,6,20333,25.564,448964.956,5.76
s130,8,20358,9.574,2078155.97,17.785
s130,7,20361,16.718,1183319.382,13.536
s130,7,20364,14.264,886434.961,7.015
s191,7,20392,0.024,806785071.018,12.38
s191,6,20394,25.418,1424061.081,6.077
s214,6,20405,2.09,6658435.542,6.344
s337,8,20466,6.901,1795874.036,5.76
s337,7,20471,12.077,2541572.079,5.76
s338,6,20472,30.083,1796250.728,14.819
s338,6,20473,15.819,4589083.019,24.757
s338,7,20474,7.849,8467788.305,15.12
s338,4,20475,10.255,1233768.366,5.76
s338,7,20476,10.692,4155883.948,10.559
s338,7,20477,8.967,9169584.407,27.907
s338,9,20478,0.753,58983636.971,17.891
s338,7,20479,0.753,56700983.498,13.757
s351,9,20485,6.634,2746088.205,5.76
s351,5,20487,32.295,1643143.093,16.46
s351,8,20488,5.832,2852880.934,5.76
s353,9,20490,7.412,4465918.68,9.247
s14,6,20529,8.675,4291449.319,16.693
s14,8,20530,8.869,1226637.704,5.76
s14,9,20532,9.38,2207487.104,19.167
s15,10,20536,6.269,1923587.172,5.991
s15,10,20538,6.804,1822319.985,5.76
s17,9,20552,10.886,1681587.557,16.116
s17,8,20553,5.881,936080.214,5.76
s17,8,20554,18.954,706248.565,5.969
s17,9,20555,27.678,815283.808,14.512
s17,10,20556,25.734,1130103.67,23.967
s17,10,20557,10.036,3066607.689,32.649
s17,9,20558,9.015,4173622.345,42.95
s17,10,20559,22.356,2034383.319,50.402
s17,10,20560,99.217,570711.206,69.909
s17,10,20561,75.889,770256.986,70.758
s19,9,20572,19.926,615360.926,5.76
s19,9,20573,22.842,656377.613,5.76
s19,10,20574,37.106,605243.292,13.532
s19,9,20575,8.869,2718945.045,21.805
s19,8,20576,6.124,1993632.378,6.161
s19,8,20577,3.256,1647062.064,5.76
s42,9,20580,9.72,1782445.457,9.28
s42,10,20581,34.919,303082.718,5.76
s42,10,20582,80.822,120252.81,5.76
s42,10,20583,60.872,205477.226,5.76
s42,10,20586,19.78,468172.481,5.76
s63,7,20603,17.982,859177.284,5.76
s63,9,20604,70.859,157659.254,5.76
s63,10,20605,43.837,329775.043,6.739
s63,10,20606,56.206,171181.922,5.76
s63,8,20607,20.242,398661.145,5.76
s63,10,20608,101.452,125170.079,7.434
s63,9,20609,79.582,264858.276,16.836
s63,8,20610,171.461,146901.313,20.634
s63,10,20611,129.082,269208.315,31.2
s63,10,20612,60.628,519290.273,22.798
s63,8,20614,93.847,144076.167,5.76
s63,10,20615,39.05,418354.836,6.304
s67,8,20620,34.19,326303.984,5.76
s67,10,20621,6.537,2174634.538,5.76
s67,10,20628,8.797,3717716.169,41.712
s67,7,20637,110.371,120136.784,5.76
s67,7,20638,240.254,81195.409,8.905
s67,8,20639,220.328,72789.55,5.76
s67,9,20640,125.85,120912.972,5.76
s67,9,20641,169.055,33830.344,5.76
s67,10,20642,145.411,121837.842,7.747
s67,9,20643,172.093,167314.676,26.745
s67,8,20644,161.887,177291.896,13.701
s67,9,20645,156.808,128749.379,7.335
s67,9,20646,91.611,108648.42,5.76
s69,8,20647,71.005,195303.792,5.801
s69,7,20648,115.06,180738.708,5.76
s69,8,20649,136.663,78970.318,5.76
s69,8,20650,72.171,278890.179,8.969
s69,6,20651,20.388,1236417.603,16.354
s69,6,20652,133.31,354414.11,21.277
s69,7,20653,136.08,381223.821,24.883
s69,7,20654,192.918,274109.933,28.608
s69,7,20655,198.118,269449.755,31.793
s69,7,20656,239.185,365978.039,36.565
s69,8,20657,99.12,411798.907,41.389
s96,7,20658,87.31,396481.334,33.331
s96,7,20659,118.706,361838.871,21.917
s96,6,20660,91.076,237179.233,16.639
s96,7,20661,114.745,317400.134,17.907
s96,8,20662,105.608,465712.377,25.051
s96,5,20663,154.451,377624.735,55.93
s104,6,20664,214.545,266227.066,50.947
s104,5,20665,137.101,237427.465,17.21
s104,5,20666,148.522,103152.474,5.76
s104,5,20667,102.23,186236.312,5.76
s104,5,20668,138.17,268685.747,34.067
s104,5,20669,109.156,379778.189,37.124
s104,4,20670,63.909,352666.951,18.575
s104,6,20671,108.062,289398.184,14.9
s104,6,20672,140.162,114144.532,5.76
s104,7,20673,100.116,205028.163,8.721
s104,6,20674,65.002,435380.689,26.008
s104,6,20675,126.992,307231.087,35.788
s104,5,20676,58.903,510193.558,28.542
s104,4,20677,48.017,550122.233,24.359
s104,5,20678,40.071,654904.157,23.688
s104,6,20679,67.384,313607.391,17.106
s104,5,20680,111.367,153348.613,5.76
s104,5,20681,72.195,180484.767,5.76
s104,5,20682,124.878,208149.327,7.664
s104,5,20683,100.286,206385.351,9.869
s101,5,20684,62.621,214206.29,5.76
s101,5,20685,86.678,291470.407,13.581
s101,7,20686,44.858,787853.026,12.911
s101,7,20687,67.627,249320.712,5.76
s101,7,20688,37.398,366228.761,5.76
s101,6,20689,46.0,450862.486,8.949
s101,5,20690,23.418,1026784.417,16.52
s101,5,20691,33.278,864876.067,21.513
s101,4,20692,14.116,2444215.751,28.006
s101,4,20693,31.795,965767.804,23.694
s101,5,20694,19.975,1178135.553,21.574
s101,4,20695,27.799,552127.473,5.76
s101,2,20696,101.331,156491.312,5.76
s101,6,20697,27.912,657934.416,7.16
s101,6,20698,15.017,480308.224,5.76
s101,6,20699,8.675,1253838.847,5.76
s102,6,20702,59.146,229305.132,5.76
s102,6,20703,6.342,1666211.754,5.76
s102,6,20704,13.997,994394.317,5.76
s102,6,20705,15.017,736277.286,5.76
s102,7,20706,16.087,1007193.365,7.083
s102,6,20707,5.71,2982324.57,10.063
s102,6,20708,9.064,1820509.558,16.567
s102,6,20709,9.137,1049898.272,5.76
s102,6,20710,8.894,1325510.751,9.409
s102,6,20711,10.78,423234.821,5.76
s121,6,20712,18.59,913997.846,12.802
s121,6,20713,9.088,928241.331,5.76
s126,8,20736,12.077,2128830.076,18.218
s130,7,20744,6.78,1390745.549,5.76
s130,7,20745,12.563,1985706.659,18.155
s192,7,20763,6.974,1648997.933,7.076
s191,6,20774,70.324,277803.549,11.336
s191,6,20775,0.049,1009879551.065,12.27
s214,5,20784,10.4,2496023.053,20.022
s214,6,20785,15.601,1224715.398,8.244
s337,8,20845,6.901,4450615.132,23.588
s337,7,20851,17.86,862374.561,5.76
s337,7,20852,42.89,1036034.757,11.189
s338,7,20853,29.986,2355404.159,25.244
s338,6,20854,25.272,2345887.641,12.052
s338,8,20855,46.68,258842.891,5.76
s338,7,20856,35.356,1302060.351,12.379
s338,5,20857,5.006,13943414.316,18.105
s338,10,20858,5.419,12416893.628,26.995
s338,7,20859,1.312,42530006.013,14.936
s351,8,20865,11.81,3103846.989,13.75
s351,4,20867,14.386,640280.22,5.76
s14,9,20910,8.724,1168339.243,5.76
s14,10,20911,6.245,1330839.391,5.76
s14,10,20912,7.8,2502993.75,13.685
s15,10,20918,7.509,2563860.23,12.462
s17,9,20933,15.285,530944.877,5.76
s17,9,20934,32.513,326312.222,5.76
s17,9,20935,56.911,267415.634,6.5
s17,9,20936,57.056,372048.928,14.708
s17,10,20937,21.748,1156027.242,24.234
s17,10,20938,15.382,2109818.205,35.077
s17,8,20939,39.56,1111554.732,45.21
s17,9,20940,75.719,629654.491,53.99
s17,9,20941,52.366,1004973.749,60.401
s17,9,20942,18.031,3100011.472,47.05
s17,10,20943,14.75,2839585.09,34.806
s17,10,20945,7.241,2099981.192,10.827
s17,10,20946,18.735,425663.584,5.76
s19,10,20951,6.196,4595027.859,22.287
s19,10,20952,15.236,1315793.066,11.082
s19,10,20953,54.626,218186.037,5.76
s19,10,20954,67.384,210033.48,5.76
s19,10,20955,56.74,346810.202,10.153
s19,9,20956,45.465,412875.074,9.137
s19,8,20957,23.474,421764.929,5.76
s42,8,20958,32.513,726581.433,12.533
s42,9,20959,57.64,463292.984,18.088
s42,10,20960,49.159,391846.837,9.761
s42,10,20961,42.088,250965.802,5.76
s42,10,20962,90.469,151415.245,5.76
s42,10,20963,60.264,223217.297,5.76
s42,10,20966,18.128,455661.491,5.76
s43,10,20981,13.195,857670.796,6.738
s63,9,20983,31.226,498214.993,6.233
s63,9,20984,33.072,363719.58,5.76
s63,9,20985,92.972,106727.725,5.76
s63,10,20986,39.633,267549.99,5.76
s63,8,20987,50.155,178774.038,5.76
s63,7,20988,32.246,750498.058,11.246
s63,10,20989,92.777,250340.759,24.991
s63,8,20990,115.085,325106.593,26.441
s63,10,20991,137.83,322132.067,42.087
s63,10,20992,32.489,1213636.535,45.909
s63,8,20994,100.383,149445.962,9.489
s63,10,20995,32.027,567732.01,7.515
s67,7,21012,43.643,318630.34,8.334
s67,6,21017,77.809,203024.863,6.596
s67,6,21018,99.338,131357.015,5.76
s67,8,21019,92.048,124968.105,5.76
s67,9,21020,113.773,200739.739,12.2
s67,9,21021,174.766,51547.28,5.76
s67,10,21022,78.295,223054.209,10.951
s67,9,21023,107.284,369419.187,20.776
s67,9,21024,120.382,192274.407,9.032
s67,9,21025,118.122,126803.979,5.76
s67,8,21026,106.628,286139.22,9.778
s69,7,21027,102.449,309774.375,12.003
s69,7,21028,146.821,180392.916,8.048
s69,9,21029,107.746,143010.084,5.76
s69,10,21030,44.955,270727.27,5.76
s69,7,21032,152.968,175446.936,9.271
s69,7,21033,195.907,164396.556,13.011
s69,7,21034,130.54,285055.104,16.848
s69,7,21035,175.009,204693.923,20.273
s69,7,21036,87.601,313154.111,25.045
s69,7,21037,147.258,411316.055,33.463
s96,7,21038,188.811,356087.054,38.366
s96,5,21039,70.033,490730.344,32.909
s96,7,21040,65.829,471900.62,28.458
s96,7,21041,187.329,268840.046,29.427
s96,7,21042,54.213,650580.527,34.199
s96,4,21043,156.638,430035.165,67.239
s104,6,21044,111.829,480692.039,28.789
s104,5,21045,147.039,221616.035,17.269
s104,5,21046,155.836,98409.68,5.76
s104,6,21047,135.278,180849.493,9.477
s104,6,21048,172.894,218739.141,20.997
s104,6,21049,225.334,174616.217,13.071
s104,6,21050,144.269,127478.465,7.055
s104,6,21051,113.821,273979.842,14.953
s104,5,21052,107.673,164775.299,5.76
s104,6,21053,115.984,204786.123,8.594
s104,7,21054,96.398,301461.293,20.412
s104,7,21055,111.124,412633.39,33.184
s104,7,21056,124.756,437327.409,52.079
s104,7,21057,86.872,419254.843,35.879
s104,6,21058,79.169,428299.869,33.249
s104,7,21059,189.03,196009.954,21.729
s104,7,21060,166.917,178170.412,13.847
s104,7,21061,122.715,216567.5,7.921
s104,7,21062,164.317,89490.492,5.76
s104,6,21063,81.721,184813.007,5.76
s104,6,21064,33.388,420409.332,5.76
s104,5,21065,36.62,625001.433,20.302
s104,6,21066,66.072,413955.422,18.672
s109,6,21067,123.371,175376.938,7.042
s109,7,21068,45.004,342959.201,5.76
s109,6,21069,50.356,246903.936,5.76
s109,6,21070,53.905,321475.08,5.76
s109,6,21071,26.305,809149.688,10.554
s109,6,21072,20.461,1271872.064,19.605
s109,5,21073,44.979,731018.15,25.841
s109,5,21074,53.946,470270.001,13.712
s109,3,21075,86.459,164356.886,5.76
s109,6,21076,6.95,1763903.399,5.76
s109,7,21077,25.564,558892.678,5.76
s109,6,21078,35.016,549517.416,7.799
s109,6,21079,22.575,486161.434,5.76
s109,6,21080,42.817,313427.347,5.76
s109,7,21081,21.536,731112.285,5.76
s112,6,21082,100.894,218123.341,10.676
s112,7,21084,9.842,1555333.834,7.197
s112,2,21085,52.123,331853.454,5.76
s112,5,21086,24.366,588785.678,5.76
s112,6,21087,5.808,1541128.395,5.76
s112,6,21088,7.193,1147918.487,5.76
s112,6,21090,9.04,1260809.466,5.76
s121,6,21091,5.658,898897.965,5.76
s121,5,21092,17.618,649403.351,5.76
s121,5,21093,9.914,868329.553,5.76
s121,5,21094,7.8,1209275.573,6.466
s121,6,21095,6.318,2231159.026,5.76
s130,7,21122,7.096,1743216.64,5.76
s130,7,21124,9.696,1303559.296,8.055
s130,6,21125,12.296,1373567.536,11.522
s192,6,21143,48.26,430949.063,11.595
s192,7,21144,11.154,1578870.031,7.279
s191,5,21154,14.07,1790943.711,23.461
s214,5,21164,24.422,997393.279,18.954
s214,6,21165,27.143,553086.322,7.434
s214,7,21168,15.358,1324073.987,10.166
s216,6,21172,9.443,1216940.94,5.76
s337,8,21225,15.406,2413565.237,27.343
s337,8,21229,13.584,1830910.277,8.775
s337,7,21230,36.547,890662.928,5.76
s337,6,21231,31.541,998034.87,6.422
s337,7,21232,44.59,988733.299,11.659
s338,7,21233,47.288,1591064.1,24.617
s338,7,21234,88.235,629981.753,18.03
s338,8,21235,50.201,724931.84,6.307
s338,7,21236,32.197,519122.068,5.76
s338,8,21237,9.088,3557328.932,7.983
s338,7,21238,5.71,14203886.456,25.567
s351,7,21245,10.959,4950186.657,23.816
s353,9,21249,7.436,5433740.213,15.675
s353,8,21250,17.52,1260530.459,5.76
s353,8,21254,8.651,2942737.204,5.792
s353,10,21256,5.565,6738029.121,11.367
s14,10,21290,8.821,661604.981,5.76
s15,9,21294,6.537,2683281.154,6.95
s17,8,21314,25.053,680811.472,10.635
s17,9,21315,15.382,559505.835,5.76
s17,9,21316,46.68,312229.435,6.081
s17,8,21317,29.014,794418.673,15.046
s17,10,21318,9.356,2862347.731,25.454
s17,9,21319,81.016,456390.495,39.204
s17,8,21320,127.794,515222.637,41.88
