region,class,bin,capacity,supply_curve_cost_per_mw,sc_point_gid,dist_mi
p130,2,5,24424.5842,105801.8893,"21251,22775,22776,23153,23158,24673,24678,25054",23.036
p130,2,6,28277.745,116734.9222,"22774,22777,23912,23919,24292,24299,25053,25435,25436",25.6977
p130,2,7,25407.7585,126351.6314,"20494,22773,23152,23532,23539,24672,24679,25434,25816",28.6392
p130,2,8,26088.5834,141683.7167,"22394,22395,22396,23531,23911,24291,24300,25052,25433",32.0058
p130,2,9,27960.8623,153311.3439,"20115,20495,22393,22772,23151,24671,25432,25814,25815",35.271
p130,2,10,23194.5224,163908.6835,"20489,20872,22014,22015,22016,22389,25051,25813",37.7265
p130,2,11,29297.0077,171886.5508,"20109,21250,21630,22017,22392,22771,23910,24290",39.6424
p130,2,12,24096.4705,178109.8531,"16310,20870,22010,22013,23530,24670,25431,25812",41.251
p130,2,13,24810.0555,187151.1764,"20490,21636,22390,22391,22769,23150,25050",43.502
p130,2,14,29259.6597,196765.1257,"20110,21634,21635,22012,22770,23909,24289,25811",45.9328
p130,2,15,25337.1234,205684.1169,"19730,21631,21632,21633,22011,23149,23529,25430",48.1879
p130,2,16,26837.0783,228095.0275,"19731,20111,20875,21252,21254,21255,21256,26190,26191",53.8543
p130,2,17,26691.3063,267692.8196,"18214,18594,18974,19351,19352,19354,19732,20496,20876",63.8663
p130,2,18,25845.2495,305767.2546,"17453,17833,18211,18213,18591,18592,18593,18972,19353",73.4931
p130,2,19,26204.9512,338118.8049,"16693,17072,17073,17452,17831,17832,18212",81.673
p130,2,20,27787.2429,380264.8687,"15931,15932,16311,16312,16691,16692,17070,17071,17451",92.3293
p130,3,1,1278.618,4787.585,24680,1.2105
p130,3,2,3737.8144,143355.7031,22397,32.4286
p131,2,1,11222.9555,16196.5787,"25817,25818,25819,26197,26198,26199,26575,28471,28472,28851",3.5419
p131,2,2,10391.0663,45770.8332,"25439,26196,26566,26576,26577",10.4596
p131,2,3,10732.8369,147057.8843,"26195,26574,26954,28850",33.9821
p131,2,4,10402.1004,170260.1888,"26194,26953,29228",39.2312
p131,2,5,11493.773,185320.1723,"26193,26573,28090,29227",43.039
p131,2,6,10632.7701,196549.2862,"26952,27332,27712,28852",45.8782
p131,2,7,9581.004,203095.7544,"26192,26572,28848",47.5334
p131,2,8,12158.9604,210670.0327,"28092,28470,28847,29226",49.4485
p131,2,9,11442.1352,224051.2735,"26951,27331,28469",52.8319
p131,2,10,12359.0994,228044.1,"27711,28468,28846,29225",53.8414
p131,2,11,9846.6944,234849.1691,"26571,28091,28467",55.562
p131,2,12,10804.0807,249075.6999,"28089,28466,28845",59.1591
p131,2,13,12513.4607,254748.6982,"26950,27330,27710,28088",60.5935
p131,2,14,11115.1101,264339.9003,"26570,28087,28465",63.0185
p131,2,15,10604.8881,276961.4657,"26569,27709,28086",66.2098
p131,2,16,11616.3303,282455.3256,"26949,27329,27708",67.5989
p131,2,17,10685.0041,294069.7459,"26568,27707,28085",70.5355
p131,2,18,10447.0874,308179.1185,"26948,27328,27706",74.103
p131,2,19,11182.3622,320718.6117,"26567,27326,27327,27705",77.2735
p131,2,20,12220.4684,347500.8046,"26945,26946,26947,27325",84.0452
p131,3,1,8429.3028,8191.5765,"26200,26579,26958,26959,27338,27341,28104,28483,29241",2.0712
p131,3,2,7798.5685,12803.3454,"27340,27716,27718,27719,27721,28484,28865",3.2372
p131,3,3,7345.5676,15453.8694,"27335,27336,27720,27722,28101",3.9074
p131,3,4,8149.1495,16892.3295,"26578,26955,28096",4.2711
p131,3,5,6448.5975,18000.8121,"28098,28102,28103,28105",4.5514
p131,3,6,8502.0503,20460.3872,"26956,27339,27717,27724,28480,28486,28487,29240",4.1342
p131,3,7,7229.5884,26617.6838,"26957,27729,28097,28099,28100,28868,28869,29247",6.169
p131,3,8,7427.1346,32678.7214,"25822,26962,27337,27715,28476,28485",8.2626
p131,3,9,8673.6222,45785.4546,"25820,27342,28863,28864,28867",11.5765
p131,3,10,7937.2664,55902.1365,"27343,27723,28477,28860",13.2451
p131,3,11,5924.8741,63132.7453,"25441,25821,28108,28481,29243,29625,30003",15.1965
p131,3,12,7259.5697,72026.7297,"25442,28861,28866,29244,29245",17.035
p131,3,13,8777.691,80127.2238,"25060,25440,27347,28482,29242,30384",19.5414
p131,3,14,8283.4488,95908.9901,"28095,28862,29622",21.8808
p131,3,15,6552.1871,124500.212,"25059,27334,27348,27728,29623",29.1985
p131,3,16,6393.6502,144974.026,"27714,28475",32.8378
p131,3,17,9390.6137,163843.1535,"27333,28094,28474",37.6087
p131,3,18,8346.543,177379.6312,"27713,28093,30005",41.0313
p131,3,19,6956.3187,192108.4175,"28473,28849",44.7554
p131,3,20,8843.6552,229090.3788,"28109,28488,28489,29246,30006,30385,30386",56.8487
p132,2,1,3235.5961,159370.0625,29230,36.4777
p132,2,2,3621.0784,167543.4844,29607,38.5443
p132,2,3,3679.3415,169860.1875,29986,39.1301
p132,2,4,3086.3101,187404.4063,29606,43.566
p132,3,1,13143.3113,5522.9148,"29612,29991,29992,29994,30371,31129,31131,31887,31889,31890,31891,32649,33028,33407",1.3964
p132,3,2,11035.2507,15150.8566,"30749,30750,30751,31130,31511,32269,32270,32648",3.8308
p132,3,3,12305.7659,25444.3232,"29611,29990,30370,30372,30374,33027,33029,33406",6.4334
p132,3,4,11732.1071,39655.4505,"29231,30373,31510,31516,31893,31894,32647",6.9825
p132,3,5,11252.0458,62335.7604,"30752,31132,31509,31512",11.9433
p132,3,6,11516.0612,84388.2062,"29617,31128,31133,31892",17.5191
p132,3,7,9846.0957,89196.26,"30369,31508,31513",18.7348
p132,3,8,11962.725,95589.319,"29997,30748,30753,31888",20.3512
p132,3,9,13007.9232,108818.1594,"29236,29616,29989,30368",23.696
p132,3,10,12093.0069,114062.2703,"28856,30377,31127,31134",25.022
p132,3,11,8707.8263,117504.9914,"30754,31507,31514",25.8924
p132,3,12,13598.9826,122123.7362,"29993,29996,30747,32268",27.0602
p132,3,13,11513.4486,129356.3989,"29610,29988,30367,32267",29.8739
p132,3,14,12092.8203,136540.6168,"29235,29609,29615,30376",30.7054
p132,3,15,11352.221,140678.4244,"28855,30757,31135,31515",31.7517
p132,3,16,10156.9357,145383.971,"29995,30755,31506",32.9414
p132,3,17,12422.3725,147886.5106,"29613,29987,30746,31136",34.0104
p132,3,18,13020.655,154342.2455,"29608,30366,30375,30756",35.2065
p132,3,19,11233.7692,164308.1575,"29232,29234,29614,31137",37.7263
p132,3,20,13343.6909,175112.0311,"28853,28854,29229,29233",40.4579
p133,3,1,2591.5982,6903.4653,"28478,29619",1.7455
p133,3,2,1667.5425,19897.4352,"28859,29239,29620",3.608
p133,3,3,2656.6419,27285.1481,"28479,29621,30000,30382",6.8988
p133,3,4,3738.3821,50315.0462,"29238,30001",9.6184
p133,3,5,3266.7882,56445.1094,29618,10.4539
p133,3,6,2989.4832,62584.2695,28858,12.0061
p133,3,7,3803.6381,67652.8392,"29999,31138",13.8378
p133,3,8,2567.2542,76575.2578,29998,15.5437
p133,3,9,3583.3519,78418.8125,29237,16.0098
p133,3,10,2970.6521,80870.6819,"28857,31139",20.4476
p133,3,11,3898.495,95138.5578,"30379,30380",20.2372
p133,3,12,2515.2484,101502.25,30378,21.8463
p133,3,13,1093.1164,108524.2656,30002,23.6217
p133,3,14,2839.1835,123052.7208,"30759,30760",27.2951
p133,3,15,2804.4868,127886.3281,30758,28.5173
p134,2,1,105490.4621,41944.9037,"6063,6064,6442,6446,6821,6827,7588,7968,8729,9870,10250,10630,11011,11391,16328,16336,16704,17471,17473,17842,17843,17844,18222,18223,18224,18225,18601,18602,18603,18604,18605,18609,18982,18983,18984,18985,19363,19364,19735,19744,19745,19746,19747,19748,20121,20125,20126,20501,20505,20884,21260,21261,21262,21640,21642,22019,22021,22399,22402,22781,23161,23541",8.0814
p134,2,2,99491.7315,105290.6062,"6439,6819,11763,12153,12154,17083,17461,17462,17463,17464,17465,17840,17841,17845,17846,17849,18220,18221,18226,18227,18228,18600,18606,18607,18608,18980,18981,18986,18987,18988,19361,19362,19365,19366,19368,19741,19742,19743,20503,20504",23.0097
p134,2,3,105378.7314,142158.2737,"6437,12144,16702,16703,16705,17080,17081,17082,17084,17085,17086,17460,17466,17467,17472,17839,17847,17848,17851,18219,18599,18979,19356,19359,19360,19367,19740,20122,20123,20124,22398,22778,22779,23159,23160,23540",32.178
p134,2,4,100753.1627,176821.7078,"16321,16322,16323,16324,16325,16700,16701,16706,16707,17079,17087,17088,17094,17458,17459,17468,17838,18218,18598,18978,19358,19738,19739,20119,20120,20500,20502,20882,22018,22400,22780",40.9164
p134,2,5,105056.8957,206233.6321,"12534,15941,15942,15943,15944,15945,16320,16326,16327,16698,16699,16708,17078,17089,17457,17469,17837,17850,18217,18597,18977,19357,19737,20118,20499,20880,20881,21637,21638,21639,22020,22401",48.3542
p134,2,6,100999.4124,231853.4649,"11003,15552,15562,15563,15564,15565,15939,15940,15946,15947,16318,16319,16697,16709,17077,17090,17456,17470,17836,17852,18216,18596,18976,19736,20117,20498,20878,20879,21257,21258,21259",54.8688
p134,2,7,102349.3802,258784.3737,"9095,15181,15182,15183,15184,15185,15559,15560,15561,15566,15567,15568,15938,15948,15949,15957,16317,16329,16330,16696,16710,16711,17075,17076,17091,17455,17835,18215,18595,18975,20116,20497,20877,21641",61.6264
p134,2,8,102451.081,295140.2343,"14058,14800,14801,14802,14803,14804,14805,14806,15178,15179,15180,15186,15187,15188,15557,15558,15569,15570,15936,15937,15950,15951,16315,16316,16331,16332,16694,16695,16712,17074,17092,17093,17454,17834",70.8455
p134,2,9,104697.3641,330430.4484,"14034,14419,14420,14421,14422,14423,14424,14425,14426,14427,14797,14798,14799,14807,14808,14809,15176,15177,15189,15190,15191,15555,15556,15571,15572,15934,15935,15952,16314,16333,16713",79.7433
p134,2,10,99826.7604,362854.5301,"10615,13663,13664,14039,14040,14041,14042,14043,14044,14045,14046,14047,14048,14417,14418,14428,14429,14430,14796,14810,14811,15174,15175,15192,15554,15573,15933,15953,15954,16313,16334,16714",87.9272
p134,2,11,104280.6562,396906.5239,"13281,13282,13283,13284,13285,13658,13659,13660,13661,13662,13665,13666,13667,13668,13669,14036,14037,14038,14049,14050,14415,14416,14431,14432,14794,14795,14812,14813,15193,15194,15553,15574,15955,16335",96.537
p134,2,12,103475.8857,432713.0514,"12900,12901,12902,12903,12904,12905,12906,12907,13277,13278,13279,13280,13286,13287,13288,13289,13655,13656,13657,13670,13671,14035,14051,14052,14053,14414,14433,14434,14438,14814,14815,15195,15575,15576,15956",105.6102
p134,2,13,102229.861,470009.0619,"12518,12519,12520,12521,12522,12523,12524,12525,12526,12527,12528,12896,12897,12898,12899,12908,12909,12910,13275,13276,13290,13291,13292,13672,13673,13674,14054,14055,14435,14436,14816,15196,15197,15577,15578",115.0205
p134,2,14,103720.7437,508166.0048,"11761,11762,11764,11765,11766,12137,12138,12139,12140,12141,12142,12143,12145,12146,12147,12148,12149,12515,12516,12517,12529,12530,12531,12532,12911,12912,12913,13293,13294,13675,13676,14056,14437,14817,14818,14819,15198",124.6877
p134,2,15,100764.3885,552821.2704,"11001,11002,11004,11005,11377,11378,11379,11380,11381,11382,11384,11385,11386,11387,11388,11389,11755,11756,11757,11758,11759,11760,11767,11768,11769,11770,11771,12135,12136,12150,12151,12152,12533,12914,13677,14057",135.9589
p134,2,16,103044.5782,610079.3778,"10241,10242,10243,10244,10245,10617,10618,10619,10620,10621,10622,10623,10624,10625,10626,10627,10628,10629,10995,10996,10997,10998,10999,11000,11006,11007,11008,11009,11010,11375,11376,11390",150.4362
p134,2,17,101857.1748,667655.8725,"9481,9482,9483,9484,9485,9856,9857,9858,9859,9860,9861,9862,9863,9864,9865,9866,9867,9868,9869,10235,10236,10237,10238,10239,10240,10246,10247,10248,10249,10616",164.994
p134,2,18,101614.1729,724841.514,"8721,8722,8723,8724,8725,8726,9096,9097,9098,9099,9100,9101,9102,9103,9104,9105,9106,9107,9108,9109,9475,9476,9477,9478,9479,9480,9486,9487,9488,9489,9855",179.453
p134,2,19,105621.1608,786322.1407,"7956,7958,7959,7960,7961,7962,7963,7964,7965,7966,7967,8336,8337,8338,8339,8340,8341,8342,8343,8344,8345,8346,8347,8348,8716,8717,8718,8719,8720,8727,8728",195.0162
p134,2,20,103119.6876,863133.7624,"6438,6443,6444,6445,6817,6818,6822,6823,6824,6825,6826,7197,7198,7199,7200,7201,7202,7203,7204,7205,7206,7207,7577,7578,7579,7580,7581,7582,7583,7584,7585,7586,7587,7957",214.4191
p14,1,1,35.2123,64717.4297,4249,16.3633
p14,1,2,25.92,76412.5625,4629,19.3203
p14,1,3,1214.9481,383112.4062,4630,93.0493
p14,1,4,1759.3511,410965.0625,4250,100.0916
p14,2,1,17856.6764,41166.4128,"5773,6913,7291,8429,9187,9188,9190,9566,9567,9568,9947,11087",6.6414
p14,2,2,15832.6465,59912.5385,"8807,9186,9946,9948",11.3306
p14,2,3,18331.3499,75566.3645,"4632,6153,8806,8808,9569,9949,10327,10328",15.2886
p14,2,4,18738.7159,94757.3314,"5009,7670,8427,8428,9570,10326,10329,10707",20.2741
p14,2,5,16480.9054,115072.1925,"8047,10706,10708,10709",25.2773
p14,2,6,19423.6264,131995.5255,"8048,8049,10705,11086,11088,11089,11467",29.7149
p14,2,7,16611.345,153343.2503,"3873,7667,7668,7669,11085,11466",34.9628
p14,2,8,18940.5498,180332.0549,"6912,7287,7288,7289,11465,11847",41.7778
p14,2,9,14548.6269,198152.7697,"7290,7672,11845,11846,11848",46.2836
p14,2,10,19683.4124,215625.1998,"5768,6908,6909,6910,12227,12228",50.8667
p14,2,11,18995.5628,228450.5271,"6528,6911,7292,7673,12225,12226",53.9442
p14,2,12,15220.0136,245493.6066,"6529,6530,7293,12607,12608",58.2534
p14,2,13,18155.0654,258305.5834,"6148,6531,12604,12605,12606",61.4928
p14,2,14,17889.3824,275360.1686,"5389,6149,6150,6151,6532,12986,12987",65.8049
p14,2,15,19904.1362,294504.9994,"4631,5769,5770,6152,12984,12985,13367",70.7016
p14,2,16,17088.3456,314345.2159,"5390,5771,5772,13364,13365,13366",75.662
p14,2,17,18664.8129,338955.621,"5392,13744,13745,13746,13747",81.8846
p14,2,18,16621.8556,361028.9601,"5010,5011,5393,14126,14127,14128",87.4657
p14,2,19,15354.8549,373928.776,"5012,5013,5394,14124,14125,15265",90.9815
p14,2,20,21660.1045,402624.6379,"3872,4252,4253,4633,5014,14506,14507,14508,14886",97.9828
p14,3,1,2552.231,87818.4297,14504,22.2042
p14,3,2,4119.4838,112782.375,14505,28.5162
p14,3,3,500.2352,148093.7031,15263,37.4444
p14,3,4,1076.398,174425.3906,15264,44.1022
p14,3,5,3468.91,422736.9375,14885,103.0681
p14,3,6,3371.2823,428080.4688,14884,104.4191
p15,2,1,11912.1761,91077.7213,"8052,9571,9572,9950,9951,9954,10330,10331,10332,10334,11472",19.6656
p15,2,2,11687.2577,148759.0342,"9952,10710,10711,11090,16413",33.8293
p15,2,3,14328.8299,177287.637,"9193,9573,9953,10712,11091,11469,11470",41.008
p15,2,4,12577.1748,195219.8552,"8433,8813,9194,9574,10333,11092,11471,11849,15653,16794",45.6095
p15,2,5,12552.5866,225578.3911,"11850,11851,11852,12229,12230,12993",53.3014
p15,2,6,12725.4397,253452.2037,"12231,12232,12609,12610",60.2657
p15,2,7,14804.1588,277577.8799,"12611,12612,12613,12988,12989",66.4452
p15,2,8,11753.0793,296234.1286,"12990,12991,13368",71.0828
p15,2,9,12359.4025,310625.6882,"12992,13369,13370",74.7216
p15,2,10,11974.353,329990.5296,"13371,13372,13748",79.6178
p15,2,11,14019.1971,344636.6765,"13749,13750,13751,13752,15272",83.3782
p15,2,12,14489.9073,376091.6792,"14129,14130,14131,14509",91.2742
p15,2,13,14175.3524,410369.8092,"14510,14511,14887,14888",99.9411
p15,2,14,11272.8752,425795.5871,"14889,14890,14891,15271,15652,16033",103.8414
p15,2,15,14733.1768,447239.9713,"15267,15268,15269,16032",109.2635
p15,2,16,10228.9131,456522.5353,"15270,15651,16793",111.6105
p15,2,17,14370.2786,472673.9705,"15648,15649,16031,16412",115.6943
p15,2,18,12286.2121,484631.5909,"15650,16411,16792,17173",118.7177
p15,2,19,13406.8503,502424.5661,"16028,16029,16030,17172",123.2165
p15,2,20,14976.3631,522840.84,"16409,16410,16789,16790,16791",128.3786
p15,3,1,28820.7123,68173.9187,"17169,18303,18304,18682,19068,19069,19441,19449,19821,19822,19829,20199,20200,20208,20210,20219,20579,20580,20967,20970,21347,21360,21724,23241,23242,23243,23244,23245,23265,23623,23624,24003",14.6365
p15,3,2,32886.8694,130099.3861,"17927,19070,19830,22482,22483,22484,22501,22860,22861,22862,22863,22864,22865,23240,23643,24400,24401",29.0971
p15,3,3,27629.0043,164246.2517,"17929,20972,21736,22103,22104,22481,22485,22859,23618,23998,24378",37.7461
p15,3,4,31204.197,181421.7606,"17930,17931,19447,20590,22100,22101,22102,22105,22479,23238,23639,24377,24758",42.095
p15,3,5,28096.0616,207297.5214,"17174,20958,21338,21720,21721,21722,21723,21725,21726",48.5991
p15,3,6,33462.5589,231706.6176,"16405,21339,21340,21341,21342,21343,21344,21345,21346,21719,25897",54.807
p15,3,7,29841.6081,254224.8162,"16785,20959,20961,20962,20963,20964,20965,20966,22496,25162,26277",60.5132
p15,3,8,29831.3232,279577.0729,"20581,20582,20583,20584,20585,20587,20960,24782,25918,26657",66.9471
p15,3,9,29895.0161,303496.7302,"20202,20203,20204,20205,20212,20586,24402,24780,24781,25917,26656",72.9406
p15,3,10,30033.3848,331745.221,"19820,19823,19824,19825,20201,20206,20207,24022,24023,24399,24779",80.0615
p15,3,11,30447.3681,358362.4699,"18305,19443,19444,19826,19827,19828,22875,23635,23642,23644,23645,24019,24020,24021,24398",86.8751
p15,3,12,30883.1844,377302.1176,"19061,19442,19445,19446,19831,20211,23256,23264,23636,23640,23641,24018",91.6152
p15,3,13,27450.3507,394889.5529,"16024,17166,19062,19063,19064,19065,19066,19448,19450,19451,22876,23261,23262,23263,24017",96.1418
p15,3,14,30007.4595,412535.4478,"17546,17550,18683,18684,19067,19832,22116,22877,22883,22884,23257,23259,23260,23637,23638",100.5562
p15,3,15,30876.565,436077.9845,"18685,18686,18687,18688,21737,22117,22497,22503,22504,22878,22879,22880,22881,23258",106.4413
p15,3,16,30676.7109,464461.767,"15266,15647,18306,18307,18308,18689,18690,19071,21357,21738,22118,22123,22124,22498,22499,22500",113.6179
p15,3,17,29501.7672,487280.8007,"15644,15645,15646,16027,17165,17925,17928,18309,20978,21358,21739,21743,22119,22120,22122",119.3875
p15,3,18,29689.6466,515573.6403,"16025,16026,16407,17171,17545,17547,17548,17552,19080,19081,20979,21359,21741,21742,30846",126.5411
p15,3,19,32919.7737,541349.545,"16406,16408,16787,17167,17168,17170,17551,19460,19461,20599,20600,20980,21361,21362,31225,31226",133.0584
p15,3,20,30179.9187,574663.797,"16786,16788,19840,19841,20220,20221,20222,20601,20602,20981,20982",141.4816
p15,4,1,63684.0426,51935.4605,"23620,23621,23622,24001,24002,24016,24381,24382,24383,24761,24762,24763,24764,25143,25144,25145,25159,25164,25525,25529,25542,25908,26300,26679,27433,27820,28191,28192,28193,28198,28200,28572,28573",11.1418
p15,4,2,66021.5598,119219.8488,"23634,24000,24380,24760,25140,25141,25142,25521,25522,25523,25524,25909,26684,27057,27062,27063,27442,27818,27821,27822,28579",26.4744
p15,4,3,63646.0314,148676.6019,"23239,23619,23999,24379,24759,25139,25520,25901,25902,25903,25904,25905,26305,26682,26683,27061,27441",33.7739
p15,4,4,59766.5453,175015.8607,"22480,25138,25519,25900,25906,25925,26281,26282,26283,26284,26285,26287,26302,26303,26304,26681",40.4336
p15,4,5,66920.5883,198993.3541,"24757,25137,25518,25899,25922,25923,25924,26280,26286,26301,26661,26662,26663,26664,26665,28959,29339",46.4962
p15,4,6,62041.9021,220034.9237,"25517,25543,25544,25545,25898,25921,26279,26288,26660,26666,26667,27043,27044,28578,28958,29338",51.8164
p15,4,7,63257.7807,239173.7893,"25165,25541,25910,25920,26278,26289,26299,26659,26668,26678,27041,27042,27045,27046,27817,28197,28577",56.6555
p15,4,8,62969.4755,255798.8847,"25163,25540,25919,26290,26298,26658,26669,27039,27040,27047,27422,27423,27424,27425,27437,28957,29337",60.859
p15,4,9,61982.1649,270636.4736,"24783,25155,25161,25539,25911,26276,26677,27038,27048,27420,27421,27426,27436,27816,28196,28576,28956,29717",64.6106
p15,4,10,63416.4816,285517.141,"25160,26291,26297,26670,26676,27049,27056,27419,27427,27428,27802,27803,27804,27805,29336,29716",68.3731
p15,4,11,62583.8402,299966.7876,"24403,25912,26296,26671,27037,27050,27418,27429,27435,27800,27801,27806,27807,27815,28195,28575,28955",72.0265
p15,4,12,66221.4732,315258.6206,"25913,25916,26292,26675,27036,27051,27055,27417,27430,27799,27808,28181,28182,28183,28184,28185,29335,29715",75.893
p15,4,13,62119.424,328530.8959,"22874,25154,26293,26295,26672,27416,27434,27798,27809,27814,28180,28186,28187,28194,28574,28954,29334",79.2488
p15,4,14,62145.9443,342317.9002,"25534,25914,25915,26674,27052,27054,27431,27797,27810,28179,28188,28562,28563,28564,28565,29315,29714",82.7527
p15,4,15,64600.198,357168.5981,"23255,25535,26294,26673,27053,27432,27796,27811,27813,28177,28178,28559,28560,28561,28566,28567,28953,29333",86.4896
p15,4,16,63807.5309,376938.6766,"24396,24397,27795,27812,28176,28190,28557,28558,28568,28940,28941,28942,28943,28944,28945,28946,28947,28952,29317",91.5167
p15,4,17,63386.1552,401744.6869,"28175,28556,28570,28571,28937,28938,28939,28951,29320,29321,29322,29323,29324,29325,29326,29332",97.7603
p15,4,18,62327.3616,429692.0359,"28555,28935,28936,28950,29316,29318,29319,29327,29699,29700,29701,29702,29703,29704,29705,29706,29707",104.8266
p15,4,19,60531.4629,469022.1042,"29696,29697,29698,30078,30079,30080,30081,30082,30083,30084,30085,30086,30087,30462,30463,30464,30465",114.7709
p15,4,20,67007.3156,506769.6374,"29695,30074,30075,30076,30077,30456,30457,30458,30459,30460,30461,30466,30467,30840,30841,30842,30843,30844,30845",124.3151
p16,3,1,38724.3447,71914.7975,"23266,23271,23646,24034,25176,27446,27826,27827,28207,28214,28584,28586,28587,28593,28963,28966,28967,29354,29725,30493,31630",14.4505
p16,3,2,38453.1852,108729.9797,"27067,27447,27448,27453,27828,28208,28588,28968,29345,29346,29347",23.7288
p16,3,3,35348.7215,134595.7167,"27068,27829,28209,28589,28969,29348,29723,29724,29726,29727",30.2137
p16,3,4,40252.2116,154494.216,"23655,24784,26687,26688,27069,27449,28210,28590,29349,29728,30104,30105,30106,31236",35.3673
p16,3,5,39209.1551,171726.5145,"23270,26689,27450,27830,28970,28973,29350,29729,30102,30103,30107,30108,30872",39.6801
p16,3,6,37086.8878,185853.1668,"26308,27070,27831,28211,28591,30483,30484,30485,30486,31633",43.2637
p16,3,7,40599.1406,197249.4371,"25927,26309,26690,27451,28971,29730,30109,30482,30487,30488",46.0552
p16,3,8,38604.1754,212146.5633,"25928,27071,28212,28592,29351,30110,30481,30863,30864,30865,30866",49.8219
p16,3,9,36620.2975,220943.4264,"25547,25929,26310,26691,27452,27832,28972,29731,30489,30862,30867",52.0461
p16,3,10,38630.997,235122.4453,"25548,25930,26311,27072,29352,30111,30480,30490,30868,31244,31245,31246",55.6311
p16,3,11,42059.8011,248357.5513,"25166,25167,25549,26692,28215,29732,30491,30869,30870,31242,31243,31247,31248",59.0248
p16,3,12,38657.4223,263964.079,"24785,25168,25169,25550,25931,26312,27073,29353,29733,30112,31249,31625,31626",62.9235
p16,3,13,39185.9832,278314.935,"24404,24786,24787,25170,25551,25932,26313,30113,30492,30871,31240,31250,31627,31628",66.646
p16,3,14,38069.2121,296205.6912,"24405,24406,24788,24789,25171,25552,25933,31251,31629,32005,32006,32007",71.0756
p16,3,15,37382.0782,311512.489,"24407,24408,24790,25172,25553,26314,27075,28595,30114,31252,31620,32008,32009",74.9458
p16,3,16,38281.0872,326479.542,"24024,24025,24026,24027,24409,24410,24791,25934,26695,30494,30874,31631,32387",78.7301
p16,3,17,37340.5357,340258.8622,"24028,24411,24792,25173,25554,25935,26315,27076,30856,31632,32388,32389",82.2141
p16,3,18,39779.1877,358171.3484,"23647,24029,24030,24412,24793,25174,26316,26696,32012,32767,32768",86.7431
p16,3,19,40282.5005,375683.2516,"23648,23649,23650,24031,24032,24413,24794,25175,25555,25556,25936,31235,32013",91.1709
p16,3,20,39946.8692,455327.9775,"23267,23268,23269,23272,23651,23652,23653,23654,24033,24795,30847,30850,30851,31227,31231,31611",111.3085
p16,4,1,24301.2029,25429.1957,"28205,28585,28965,29340,29341,29342,29708,29719,30473,32010,32390",4.1814
p16,4,2,23868.0409,51275.1036,"27824,27825,28203,28204,28206,28961,32769",9.7215
p16,4,3,24588.7333,78864.3422,"27443,27444,27445,27823,28583,28964,30861",16.1224
p16,4,4,21327.4788,101422.0666,"27064,27065,28202,28582,29344,31613",21.8963
p16,4,5,23912.6774,119713.1245,"26685,27066,28201,28581,28962,29343",26.4507
p16,4,6,24617.3204,162839.5887,"25926,26306,26307,26686,29721,29722",37.3549
p16,4,7,23669.0345,214064.2986,"25546,29718,29720,30099,30100,30101",50.3067
p16,4,8,25101.8434,262937.4856,"30098,30478,30479,30859,30860,31241,31624",62.664
p16,4,9,24584.7494,284372.0216,"30097,30858,31239,31621,31622,31623",68.0835
p16,4,10,20463.8036,300183.0225,"30096,30477,32002,32003,32004",72.0812
p16,4,11,27222.2884,319139.3928,"30476,30857,31238,31619,32000,32001,32384,32385,32386",76.8742
p16,4,12,22494.9207,331995.779,"30095,31237,31618,31999,32382,32383",80.1248
p16,4,13,22946.3647,348310.8955,"28189,30094,30475,31617,32011,32381",84.25
p16,4,14,21447.0141,364131.7595,"29713,30474,30855,31616,31998,32391",88.2502
p16,4,15,26362.0733,383925.4945,"28569,30093,30854,31615,31996,31997,32392,32393",93.2549
p16,4,16,24500.1129,400685.7423,"28948,28949,29712,30092,31234,32771,32773",97.4926
p16,4,17,22741.4821,417583.4348,"29328,29331,29711,30472,31614,32772,33153",101.765
p16,4,18,22611.7808,443455.0603,"29329,29330,29709,29710,30091,30471",108.3065
p16,4,19,24934.9722,479476.0379,"30088,30089,30090,30469,30470,31230",117.4141
p16,4,20,24958.1737,518057.929,"30468,30848,30849,31228,31229,31610",127.1693
p17,1,1,29.3674,18864.4336,8055,4.7697
p17,1,2,203.4616,36839.6641,5402,9.3146
p17,1,3,52.3843,49447.2969,5403,12.5024
p17,1,4,1777.2542,483414.4375,6163,118.4099
p17,1,5,1289.5952,514229.375,5782,126.2012
p17,2,1,29830.82,42779.8968,"4642,4643,6918,6925,7294,7295,7301,7674,8054,8436,8814,8816,8817,9205,9575,9957,9959,9960,10335,10345,10346,10715,11099,11480,11864,11865,12237,12238,12243,12244,12245,12248,12623,12624,12625,12629,13003,13005,13761,14144,14145,14524,14906,15287,15659,16055,16056",7.2766
p17,2,2,36444.8322,84425.5011,"4255,4258,5785,6164,6921,8826,9198,9206,9586,10725,11096,11483,11484,11486,11861,11862,11863,12242,12246,12622,12626,12627,13002,13006,13380,13383,13384,13385,14532,15658,16425",17.7944
p17,2,3,31551.8977,109718.7442,"6542,11103,11104,11482,12241,12247,12621,13007,13382,13386,13763,13764,13765,15298",23.9833
p17,2,4,35189.6739,129988.1178,"10724,11102,11477,11481,11860,12240,12620,12628,13008,13381,13387,13762,13766,15297,15678,16059",29.0487
p17,2,5,33894.8191,148777.8636,"10722,10723,11101,12619,13388,14142,14143,14146,15677,16058,16439",33.7995
