region,class,bin,capacity,supply_curve_cost_per_mw,sc_point_gid,dist_mi
p44,2,18,6806.8611,233059.588,"24513,25282,25663",55.1096
p44,2,19,4710.4406,248767.8439,"24135,25283,25284",59.0813
p44,2,20,7572.396,257444.0625,"24132,24134,24139,24512,25664",61.275
p44,3,1,5380.6802,29714.202,"26032,27175,27176,27177,28315,30595",5.3417
p44,3,2,3471.3865,42327.9104,"27174,27556,27557,29072",8.2441
p44,3,3,5076.7995,49654.8548,"26796,26797,28698,30594",9.1205
p44,3,4,5707.7917,64264.6648,"26795,27178,27555,27558,27936,30592",12.6473
p44,3,5,3682.103,81406.0936,"27554,27935,27937",16.7651
p44,3,6,4932.445,92462.1437,"26794,27559,28316,28317",19.5605
p44,3,7,5095.0343,106427.6838,"26414,27173,27934",23.0916
p44,3,8,4443.4791,116243.094,"26793,27553",25.5734
p44,3,9,4920.056,122276.4976,"28314,28696,28697",27.0989
p44,3,10,4215.2975,128599.5618,"26413,27933,28695",28.6976
p44,3,11,4020.6575,140620.3036,"27172,28313",31.737
p44,3,12,5821.5466,143361.998,"26792,27552,28694",32.4302
p44,3,13,5294.6912,150886.0924,"26033,26412,27932,29076,29077",34.3326
p44,3,14,3398.8784,157900.8049,"29075,29078",36.1062
p44,3,15,5677.4162,168863.9093,"28312,28693,29074,29456",38.8782
p44,3,16,5121.591,182370.5355,"28692,29073,29455,29457",42.2932
p44,3,17,4450.8649,195633.277,"25652,29453,29454,30593",45.9296
p44,3,18,4892.2656,209143.4016,"29836,29837",49.0625
p44,3,19,4458.1997,220844.0777,"29452,29833,29834,29835",52.021
p44,3,20,5277.9087,247354.4195,"29832,30212,30213,30214,30215,30216,30217",58.7239
p45,2,1,1425.9879,178659.4219,30613,41.3549
p45,2,2,1339.0049,196665.25,30614,45.9075
p45,2,3,1636.4084,218365.2969,30994,51.3942
p45,3,1,17502.3053,13353.8248,"30600,30972,31733,31735,31747,32112,32115,32492,32872,32879,32881,33253,33254,33255,33633,33634,34012,34013,34034,34392,34393,34394,34399,34779,34780,35155,35156,35157,35160,35535,35536,35540,35913,35916,35920,36296,36298,36674,36675,36679,36680,36681,37055,37057,37435,37437,37438,38202,39335,39716,40478,40857,40863,40864,41237",1.0049
p45,3,2,16959.3073,19065.6786,"30973,30976,30987,31353,31356,31360,31736,31738,31739,32133,32500,32874,32880,33260,33631,33632,33640,34014,34015,34020,34396,34400,34773,35153,35154,35161,35537,35917,35919,36297,36299,36300,36678,37436,37439,37816,37817,38578,38957,39336,40097,41620,41997",1.9747
p45,3,3,17903.3384,24476.4614,"30599,30604,31352,31737,31752,32113,32494,32495,32502,32873,33252,33274,33635,34407,34772,34774,34775,34776,34777,34781,35159,35162,35533,35534,35539,35542,35543,35914,37058,37060,38955,38956,39717,39718,39719,40477",4.0784
p45,3,4,17315.6641,40159.2351,"30591,30602,30605,30974,30990,31354,31359,31367,31374,32501,32514,32875,32878,33251,34398,34401,35163,35168,35538,35541,35918,35921,35923,36295,36301,36676,36677,36682,37059,37061,37062,37440,37815,38195,38196,38197,38577,38960,39337,39339,39721,40096,40476,40856,41622,41625,42001",8.2859
p45,3,5,18460.6319,69629.1134,"30601,30975,31365,31732,32512,32877,33654,34016,34017,34019,34021,34397,34778,34782,35158,36294,36302,37441,37442,37818,37820,37821,38575,39338,41238",15.9053
p45,3,6,16651.4933,103967.685,"30610,32493,32894,33636,33637,33639,33641,34018,34022,34402,34403,34783,36683,37819,37822,38198,38958,40098",23.3651
p45,3,7,18185.1171,131094.3064,"31734,32114,33256,33257,33259,33261,33638,33642,34023,34404,34784,35164,35922,40099,40858",29.8252
p45,3,8,16861.6971,152873.5098,"30608,30609,30611,30612,33258,33262,33643,34024,34785,36303,41236",34.8351
p45,3,9,19423.8155,173389.3993,"30607,30988,30989,30991,31362,32882,33263,33644,34025,34405,35165,41616",40.1095
p45,3,10,17203.7304,191594.4353,"30606,30992,32134,32498,32499,32876,32883,33264,33645,34406,34786,35166,41617,41618",44.7803
p45,3,11,18187.5941,204887.3009,"30986,30993,31369,31370,32497,32884,32893,33265,33273,33653,34026,38959,40479",47.9864
p45,3,12,17207.8776,215480.7799,"31368,31371,31372,31754,32119,32120,32496,32503,32513,33646,34033,34787,38579,39720,40100,40859,41239",50.6649
p45,3,13,17344.4327,226782.0686,"30985,31366,31373,32118,32121,32122,32504,32885,33266,33272,35167,38199,40480",53.5223
p45,3,14,18025.5173,233979.7926,"31748,31749,31750,31751,31753,32117,32892,33652,34027,34032,40860,41619",55.3422
p45,3,15,16643.2955,244235.742,"30603,30984,31740,31741,32116,32123,32132,32505,32886,33647,38580,41240",57.9354
p45,3,16,19104.1801,255533.7269,"31742,31746,32124,32891,33267,33271,34028,34408,34788,35548,38200,40481,40861",60.792
p45,3,17,16478.3825,263468.1518,"30596,30597,30983,31364,31743,32128,32129,32130,32131,32506,32511,33651,38201",62.7981
p45,3,18,18904.9291,272243.8626,"30598,31358,31361,31363,31744,31745,32125,32126,32127,32887,33268,33648,34031,41241",65.017
p45,3,19,17304.867,288147.9608,"30982,31357,32507,32509,32510,32888,32890,33270,33650,34029,40862,41244,41621",69.0971
p45,3,20,18219.5495,302417.095,"30977,30978,30979,30980,30981,31355,32508,32889,33269,33649,34030,41242,41243,41623,41624",72.6461
p46,2,1,10259.9859,13132.7369,"17699,19608,19611,19982,20362,21886,22265,23018,23021,23776,24158,24537,24544,24923,24924,25296,25299,25677,25678,25679,26057,26059,26439,26442,26820,26821,26823,27201,27202,27203,27205,27581,27582,27583,27963,28725,28726,29106",2.4478
p46,2,2,11402.6529,24255.3269,"17705,18462,18463,18840,19605,20361,21120,21122,21123,21125,21130,21500,21503,21875,21876,21877,22256,22259,22636,22644,23028,23405,24162,24163,24164,24165,24536,24919,24928,25297,25300,25301,25304,25676,25681,26058,26450,26822,27584,27965,28346,28347,28727",4.6275
p46,2,3,10767.2935,41890.4189,"16944,18078,18085,18464,18465,18839,18841,19227,19230,19602,19609,19978,19985,19992,20371,21502,21508,21511,22255,23016,23025,23404,23412,23780,23782,23783,23789,24156,24172,24539,24542,24543,24916,24926,25684,25685,25687,26444,26819,27585,27966,28344",8.9575
p46,2,4,10405.3451,68376.9756,"17323,17327,17704,18084,19232,19612,20741,22639,23396,23402,23403,23781,23784,23785,24157,24161,24541,24917,24921,24922,25298,26061,26064,26440,26441",14.7841
p46,2,5,11281.9937,96957.0011,"16946,19598,21883,23022,23023,23397,23401,24160,24540,24545,24918,24920,24925,25302,25303,25680,26060,26063,27964",21.709
p46,2,6,10699.2696,119406.3942,"20368,23400,23406,23777,23779,23786,24159,24166,24546,25305,25682,25683,26443",26.8157
p46,2,7,11122.8493,140405.4656,"22641,22642,22643,23020,23026,23399,23778,23787,24167,24538,24547,24929,25306",31.9542
p46,2,8,10482.2076,156558.7655,"18089,22262,22263,22264,22640,22645,23019,23398,23407,24927,25307,25686,26062",35.8609
p46,2,9,10198.4664,170928.6024,"16945,22260,22261,22646,23027,23408,23788,24168,24548,26065",39.5158
p46,2,10,11556.5728,195858.8351,"21880,21881,21882,21884,21885,22266,22267,22647,24169,24549,25308,25688,26445",45.7036
p46,2,11,10793.8823,220414.6583,"21495,21501,21504,22257,24170,24550,25309,25689,26068,26824,26825",51.9124
p46,2,12,11036.1001,238550.8645,"21121,21124,21496,21505,21887,21888,22268,22269,23410,23790,24930,25310,26069,27204",56.498
p46,2,13,10572.991,255033.4593,"22650,23791,24171,24551,24931,25690,28345",60.6655
p46,2,14,11319.2787,271667.9924,"20742,20743,20744,21889,22270,22651,23031,23411,25311,25691,26070",64.8714
p46,2,15,10319.7766,302625.3478,"19983,19984,20363,20364,20749,21129,21509,21510,21890,21891,22271,23792,26071,26451,27586",72.6987
p46,2,16,11465.8503,355986.8264,"18088,19599,19600,19601,19604,19979,19980,19981,19988,19989,20369,20370,20750",86.2781
p46,2,17,10684.9916,416507.2778,"18845,18846,18847,18848,18851,19220,19221,19225,19226,19228,19229,19231,19990,19991",101.4929
p46,2,18,9929.8669,454069.3539,"18459,18460,18466,18467,18470,18849,18850",110.9902
p46,2,19,11097.4853,474297.0128,"18080,18081,18082,18083,18468,18469",116.1046
p46,2,20,11829.2018,507329.2258,"17324,17325,17326,17702,17703,17706,18079,18086,18087",124.4566
p47,6,1,20501.9531,26983.2522,"61696,61699,62455,62456,64740,65117,65119,65120,65500,65875,67015,67390,67772,68151,68534,68535,68912,68914,68915,68920,69294,70053,70057,70431,70432,70433,70805,70808,71184,71185,71193,71562,71564,71573,71948,71951,71952,71953,72328,72329,72332,72709,72712,72714,72715,73092,73093,73471",4.5134
p47,6,2,17922.1209,69105.5052,"66257,68155,68156,68536,68916,69295,69296,69674,70813,71572,71575,72327,73089,73473,73474,73850",14.1807
p47,6,3,22010.8346,105004.6538,"66258,66632,67395,67776,68157,68531,68911,69291,69675,69676,69678,70054,70055,70814,71194,71574",23.1894
p47,6,4,19393.7344,128001.0953,"67392,67396,67771,67777,68530,68538,68910,68918,69298,69671,70052,70056",28.5463
p47,6,5,19616.91,144154.0395,"67397,67778,68150,68159,68539,68919,69290,70434,70435,70436",32.6787
p47,6,6,19993.1333,155683.783,"67012,67013,67016,67017,67391,67398,67770,69299,69670,70051,70058,70437,73094",35.5956
p47,6,7,18848.9044,169349.1512,"63976,66634,66635,67779,68149,68529,68909,69289,69679,70050,70815",39.0008
p47,6,8,18753.5322,178417.6951,"66633,66636,67018,67399,69300,69669,70059,70438,70812,70816",41.2938
p47,6,9,20909.9059,191816.1514,"63594,66637,67769,68528,68908,69680,70049,70430,70439,70811,70817,71195,73859",44.7417
p47,6,10,18010.4391,202441.4322,"66254,66255,66256,66638,67019,68148,70060,70818,71192,71196,73479",47.368
p47,6,11,19917.2635,218598.7369,"62080,66639,70048,70429,70810,70819,71191,71197,71198,71576,73099,73858",51.5072
p47,6,12,20119.2318,236652.035,"65876,65877,66259,66640,70428,70809,71190,71199,71577,72719,73478",56.0179
p47,6,13,18393.7892,251915.2597,"65878,71189,71570,71571,71578,71954,71955,71956,72339,73098",59.8771
p47,6,14,19885.1494,265445.1779,"64741,65121,65496,65497,65501,65879,66260,71188,71579,71957,72718,73097,73477",63.298
p47,6,15,20638.0003,278154.5783,"63981,64361,65498,65880,65881,71569,71950,71958,71959,72334,72338",66.5115
p47,6,16,18420.8228,291260.4903,"63601,65116,65499,71187,71568,71949,72331,72333,72337,72717,73096,73476",69.8252
p47,6,17,18659.6726,313954.2838,"63221,63600,63980,64360,64735,64736,64737,65118,71186,71567,72330,72711,72713,73095,73475",75.5632
p47,6,18,21528.7128,338095.4261,"62840,63220,63599,63979,64355,64356,64357,64359,64738,64739,71182,71563,72710,73091",81.6671
p47,6,19,17901.0943,369680.5207,"62459,62460,62839,63218,63219,63598,63974,63977,63978,71183,73090,73470",89.7299
p47,6,20,21236.8483,440611.6344,"61697,61698,62074,62075,62076,62077,62078,62079,62454,62457,62458,62837,62838,63217,63597,73469",107.6464
p48,5,1,18708.9622,16012.9399,"59051,61338,61711,61718,62091,62094,62095,63238,63606,64747,64749,65128,65129,65130,65510,65886,65888,65890,65891,65893,66269,66270,66272,66655,67033,67410,67411,67412,67413,67790,68550,68551",2.5021
p48,5,2,19088.5876,21428.7886,"57535,60571,61712,61716,62092,62468,62478,62858,62862,65127,65131,65511,65892,65894,66274,66648,66651,67030,67409",2.9133
p48,5,3,19578.033,29210.7745,"57534,57908,59426,59430,59433,59441,60572,60959,61332,61333,61337,61714,61717,62085,62097,62474,62854,62857,63226,63234,63239,63617,63986,64366,64748,64750,64753,65133,65508,65509,65889,66271,66649,66652,67029,67031,67032,67791,68931,68932,70455",4.418
p48,5,4,17437.3206,81122.8268,"57151,57536,57914,57916,57919,58678,59058,59808,60192,60200,61325,61326,61343,62086,62466,62472,62475,62845,62846,63610,63621,63989,63990,63991,64368,64369,64370,64371,64372,64373,64751,64752,65132,65512,66275,66650,67414,69312,69313",17.9574
p48,5,5,20170.9629,125665.2536,"57533,57537,57538,57915,60947,61324,62484,63608,63609,63611,63987,63988,64367,66273,70835",28.0229
p48,5,6,19329.2353,151147.0614,"57532,57539,57913,57917,57918,58295,58677,63229,63230,63231,63607,63994,70834",34.4575
p48,5,7,19481.1231,170278.3198,"57531,57540,57911,57912,58289,58293,58294,58296,58297,58298,62850,63227,63228,63614,63985,64365,65895,66653,66654,70453",39.2733
p48,5,8,18878.6555,189459.4394,"57530,57920,58291,58292,58299,58670,58673,58674,58675,58676,62848,62849,62851,63605,63615,63999,67034,69693,70073",44.1423
p48,5,9,19083.8841,213979.7148,"57529,57541,57909,57910,57921,58671,58672,58679,59053,59054,59055,59056,62469,62470,62471,62847,63225,63235,66656,67035",50.2853
p48,5,10,18223.4878,238494.0227,"57542,57543,57922,58301,58680,58681,59052,59059,59434,59435,62088,62089,62090,62467,62473,62855,67415,69692,70451",56.4836
p48,5,11,19241.2113,263493.5928,"57923,58288,58302,58669,59050,59060,59431,59432,59815,61709,61710,62087,62093,63237,63618",62.8046
p48,5,12,19931.3415,278922.4554,"57544,57924,58287,58303,58668,58682,59049,59061,59812,59813,59814,61707,61708,61713",66.7056
p48,5,13,18558.8271,294269.2588,"58683,59062,61329,61330,61331,61706,62096,62477,63619",70.586
p48,5,14,18004.1305,303581.9596,"58286,58304,58667,59048,59810,59811,60193,60194,60195,60197,60198,61327,61328,61705,61715,64000",72.9406
p48,5,15,20690.8797,321168.1952,"58666,59047,59063,59442,59821,60191,60199,60575,60948,60949,60950,60951,61334,61704,63620",77.3872
p48,5,16,18710.8387,332082.6314,"59443,59822,60190,60573,60574,60576,60577,60952,60953,61335,62098,62479",80.1468
p48,5,17,18980.1567,347002.6121,"57524,57904,58285,58665,59046,59427,59823,60201,60568,60570,60578,60579,60954,60955,61336,62099,64001",83.9192
p48,5,18,19104.3965,362588.3984,"57523,58284,59807,60188,60202,60567,60580,60581,60956,60957,60958,62480,64002",87.86
p48,5,19,19298.6671,385265.0549,"57903,58283,58664,60187,60203,60582,60583,60960,60961,61339,61719,61720,62100,62101,62104,62481,63242,63622,63623,64003",93.6546
p48,5,20,19555.5358,429073.8029,"60962,60963,61340,61341,61342,61721,61722,61723,61724,62102,62103,62482,62483,62863,62864,63243,63244",104.6703
p48,6,1,8720.9605,12670.2812,"65507,67785,68165,68545,68548,68549,68928,68930,70062,70071,70442",1.0135
p48,6,2,9713.7136,17808.9616,"64742,65506,66266,67025,67028,67789,68169,68924,68927,68929,69309,69310,70070,70822,70826",2.3097
p48,6,3,8667.6442,22386.0496,"64746,65126,65887,66267,69311,69682,70072,70824,70825",1.8688
p48,6,4,8307.515,25549.3622,"64743,65123,65885,66265,67027,68166,68168,68170,68541,68544,68546,71206,71584,71961",5.9036
p48,6,5,8888.8213,48770.5475,"63222,63604,64362,64744,65122,65125,65504,65505,66268,66642,66647,67023,67408,67782,67784,67787,67788,68171,68547,68923,68926,69301,69307,69691,70441,70446,71204,71960",10.7164
p48,6,6,7703.6761,178760.0626,"64364,64745,65884,66646,67407,72346",41.3803
p48,6,7,8678.0884,204238.3264,"63984,65503,66264,66645,67026",47.8223
p48,6,8,6248.8444,219253.1502,"64363,66644,67406,70440",51.6187
p48,6,9,11638.174,228089.9223,"63983,65883,66263,68542,68922,71963",53.853
p48,6,10,6764.9786,235758.2488,"68162,69302,70820,71962",55.7919
p48,6,11,8435.2455,239700.0753,"65502,66643,67024,67405,67786",56.7886
p48,6,12,9462.711,253172.6882,"63982,65882,67404,71200,71583",60.195
p48,6,13,9751.9346,259255.0459,"66262,66641,68543,70821,71582",61.7329
p48,6,14,8571.3908,264662.8552,"63602,68163,69303,70450,70830",63.1002
p48,6,15,8445.8958,273049.8033,"67403,67783,69683,71201,71205,71581",65.2208
p48,6,16,7651.9651,278832.8637,"66261,69690,70063,71203,71580",66.683
p48,6,17,8057.6059,290464.4135,"68164,69304,70443,71202",69.6239
p48,6,18,9410.7127,304320.9391,"69684,69689,70064,70069,70444,70823",73.1275
p48,6,19,8972.6916,322746.9315,"68925,69305,69685,70068,70445",77.7863
p48,6,20,9271.0723,348586.2233,"69306,69686,69687,69688,70065,70066,70067",84.3196
p49,5,1,5371.6699,16093.3995,"55252,55628,56395,57155,57156",1.5881
p49,5,2,4690.0872,27587.964,"55257,55630,56022,56396,57154,57160",4.7499
p49,5,3,4535.3432,46175.8994,"56015,56016,56394,56775",7.8574
p49,5,4,5731.5403,60164.7848,"55635,56014,56397,56774,56776",11.3944
p49,5,5,4053.4923,72732.4741,"55636,56017,56020",14.7211
p49,5,6,3693.0742,75753.0461,"55634,56393,56777",15.3358
p49,5,7,4440.5785,85297.4312,"55637,56013,56773",17.749
p49,5,8,6085.2528,94915.7927,"55632,55633,56018,56398,57157",20.3077
p49,5,9,2515.8952,99480.1719,57153,21.335
p49,5,10,6453.3625,105179.2503,"55638,56012,56392,56778",22.776
p49,5,11,4198.4988,116177.4311,"57152,57158",25.5568
p49,5,12,4404.886,124403.9205,"56019,56399",27.6368
p49,5,13,5224.438,131660.2853,"55639,56011,56391,56779",29.4715
p49,5,14,3669.6306,139515.7957,"55631,57159",31.4577
p49,5,15,5561.6872,154935.1508,"55251,56390,56400,56780",35.3564
p49,5,16,4600.1977,173850.2186,"56010,56021,56401,56770",40.1389
p49,5,17,5023.5997,187871.2448,"56389,56781,57161",43.684
p49,5,18,3906.6483,198734.2373,"55629,56009,56402,56769,56782",46.4306
p49,5,19,5210.1419,221320.7848,"56008,56388,56783,57162",52.1415
p49,5,20,5335.8983,259448.0162,"56007,56387,56784,56785,57163,57164",61.7817
p5,1,1,344.6234,4622.8325,11046,1.1688
p5,1,2,231.9483,6392.4487,"10281,10665",1.6163
p5,1,3,216.0881,8734.8359,12939,2.2085
p5,1,4,133.0756,10239.0492,"10664,11040",2.5889
p5,1,5,180.1829,16743.6884,"10282,11800,11805",0.4157
p5,1,6,137.7657,19247.6562,11426,4.8666
p5,1,7,216.6765,19600.4755,"11420,13709",1.3789
p5,1,8,13.6325,20511.8516,12559,1.3684
p5,1,9,493.3043,20627.1797,14089,1.3976
p5,1,10,198.1256,21693.2197,"10663,11041,11806",2.6123
p5,1,11,217.2589,24507.1273,"10660,11045,11421,12180,13698",2.5499
p5,1,12,177.1281,29117.3732,"11425,12179,13699,13710",3.5443
p5,1,13,151.4097,30619.4473,10283,7.7419
p5,1,14,324.4899,32603.2261,"10662,11799,13318,14090,14469",7.8817
p5,1,15,186.9762,58948.4219,14470,14.9047
p5,1,16,313.1695,106529.8768,"10661,13319",23.1175
p5,2,1,1752.0738,7902.0891,"12946,13326,13327,13708,14083,14085,15216,15223,16361,17504,17885",1.998
p5,2,2,2230.1782,10193.4812,"15222,15601,18254,18639,19020,19401,19779",2.5773
p5,2,3,2286.2609,12128.4779,"13325,13705,14087,15603,15984,18640,18645",3.0666
p5,2,4,1954.8443,13950.4575,"12563,13704,13707,14084,14088,14457,14842,16364,17878",3.2673
p5,2,5,1983.6893,18943.9753,"12185,12943,12945,13702,14082,14086,14458,14841,15602,16365,17882,18633,18643,19399,19402",3.1175
p5,2,6,2236.8758,21575.6091,"12565,13703,14468,14837,15604,15985,17120,18256,18259,18641",4.6465
p5,2,7,2220.1777,23927.2601,"12183,14467,14495,14836,14840,14846,15220,15227,16358,17499,17502,17873,17883,17884,18253,18257,18261,18638,19019,19780,20159",4.8105
p5,2,8,1991.8994,28349.6852,"12566,14466,14849,19021,19024",6.3641
p5,2,9,1950.1708,30439.6943,"14465,16359,16360,18258,18642",7.308
p5,2,10,2195.5137,34827.1961,"12184,13324,14460,14463,15224,16366,17881,19400",7.5879
p5,2,11,844.4615,36624.0505,"14875,15221,15981,16740",9.2601
p5,2,12,3089.2112,38045.3872,"12944,15983,16363",9.6195
p5,2,13,2239.3219,40887.1292,"14464,16744,17500,17879,17880",8.2568
p5,2,14,2092.8727,42826.8228,"14462,14845,15605",7.8976
p5,2,15,2340.1008,45029.3436,"12186,14844,15225,16739",7.5675
p5,2,16,1969.5735,53008.8462,"13323,14847,14848,15986,17121,18262",11.1631
p5,2,17,2288.4906,67887.6681,"14843,15982,16362",16.1421
p5,2,18,2099.4382,77391.431,"15975,15976,15978,16741,16742,17503",18.2471
p5,2,19,1678.8496,159496.5058,"14459,16355,16735,16743",37.1402
p5,2,20,2534.1845,237199.5851,"17122,17123,17501,18260",57.1826
p5,3,1,7238.1272,8007.3551,"13714,14096,14099,14108,14857,15617,19414",2.0246
p5,3,2,7862.4681,14274.8886,"14093,14097,14476,14482,14485,14487,16403,17140,17893,18274",3.4719
p5,3,3,6345.0772,16956.0883,"14483,14856,15236,15237,15239,16376,18654",3.0141
p5,3,4,8153.7449,19653.2529,"13713,14094,14109,14110,15238,15621,15994,16374,16756,16773,17539,17892,17894,19413",2.6031
p5,3,5,8006.4509,22145.1444,"13715,14095,14477,14855,14858,14860,14865,15614,15618,16780,19031,20173",2.2581
p5,3,6,7272.2936,24820.4149,"14100,14103,14105,14861,14864,15993,15996,15997,18273",4.1562
p5,3,7,6360.0384,29718.0592,"14475,14478,14479,14867,14874,15240,15612,15624,15636,15992,16375,16390,16750,17136,18653,19794",6.6452
p5,3,8,8900.7278,38363.1634,"14107,14474,14481,14490,14862,15235,15244,15248,15253,15611,15619,15632,16377,16402,16753,16770,16781,17161,17516,17528,17529,17895,18272,18275,19415,20174,20549",9.0441
p5,3,9,6748.4265,48480.7124,"14480,15620,15991,16371,16389,16778,17131,17133,18652,19033,19035",11.9375
p5,3,10,8213.2987,73745.7636,"14859,14866,14868,15243,15246,15255,15616,15633,16000,16370,16392,16393,16397,16751,17515,19032",17.5029
p5,3,11,7409.1576,127174.2593,"14863,15613,15615,15625,15637,15638,15995,16012,16016,16380,16774,16775",31.8021
p5,3,12,7127.6921,154538.4517,"14104,16001,16017,16372,17132,17512,17534,17914,18296",37.3972
p5,3,13,8190.0938,201215.1408,"14484,15249,16011,16013,16373,16381,16755,16760,16769,17153,19809,20186,20188",49.7601
p5,3,14,6734.9806,237315.9478,"16018,16399,16752,16761,17134,17135,17148,17514,19807,19808,20187",58.9156
p5,3,15,8451.8055,272577.3995,"14106,14486,15245,15250,16396,17513,19806,20929",68.3219
p5,3,16,6543.7393,363831.9216,"14870,17154,17535,17915,17916,18295,19034",89.4981
p5,3,17,7861.0181,424153.1446,"14112,14489,14871,15630,17149,17155",103.4261
p5,3,18,7796.7994,443797.8852,"14488,14492,14493,17159,17540",108.3932
p5,3,19,7959.6082,466329.6787,"14494,14869,14872,14873,17160,17541",114.0902
p5,3,20,7933.1233,498874.6536,"15251,15252,15631,16010,16398,16779",122.3189
p5,4,1,754.3267,17798.4475,"20553,20933,21313",0.8547
p5,4,2,345.8813,25505.416,"19790,20172,21693,22458",6.2797
p5,4,3,1653.1497,30459.7492,"19793,20170,21314",4.5284
p5,4,4,938.3633,38681.3742,"19411,21694",9.7803
p5,4,5,994.0228,40180.5309,"20554,20934,21695",6.3415
p5,4,6,907.3207,48738.668,19412,12.3232
p5,4,7,1230.8993,55649.1295,"19792,22074",14.0705
p5,4,8,780.5056,60217.8594,21315,15.2256
p5,4,9,698.6558,68164.9688,20935,13.4172
p5,4,10,1063.2433,76017.9003,"20171,22075",15.602
p5,4,11,828.7232,95153.3871,"21316,21697,22076",24.0588
p5,4,12,729.4636,195470.8184,"21309,22077,22079",46.931
p5,4,13,131.7372,284666.3125,22459,68.1579
p5,4,14,1184.8594,298721.0938,19791,71.7116
p5,4,15,609.9913,404985.4688,22078,98.5797
p5,4,16,1872.0539,463708.0,21696,113.4273
p50,4,1,48990.7699,17066.2998,"55666,56427,56802,56805,56807,57946,58321,58697,58699,59077,60601,60604,60975,60981,60982,60983,60984,60985,61361,61362,61363,61365,61369,61740,61741,61743,61744,62123,62124,62125,62146,62504,62506,62517,62526,62876,62877,63637,63648,63649,63658,64395,64415,64776,64794,64795,64802,66305,67082,67825,68212",3.6249
p50,4,2,48141.6193,53811.3659,"55665,56027,56040,56047,56048,56798,56803,56804,57172,57179,57180,57553,57560,57941,57950,58319,58320,58709,59083,59833,59842,60214,60226,60597,60980,60990,61001,61002,61005,61356,61359,61360,61364,61371,61739,61742,61745,61746,61751,61766,62126,62131,62496,62498,62503,62505,62883,62884,62885,62886,62894,62898,62899,62900,62903,63282,63283,63647,63653,64033,64034,64035,64043,64414,64417,64420,64797,65165,65169,65174,65175,65555,65556,65559,65562,65935,65937,65945,66312,66320,66322,66324,66325,66681,66692,66703,67062,67064,67083,67443,67450,67828,67837,67838,67839,68213,68224",11.8472
p50,4,3,47830.8996,104104.8225,"56032,56409,59078,59092,60599,60986,61358,61366,61367,61747,62120,62121,62122,62127,62128,62501,62502,62507,62508,62881,62882,62887,63262,63263,63264,63265,63266,63267,63284,63643,63644,63645,64418,64421,67836",22.8463
p50,4,4,47862.7351,142961.6591,"59838,59840,60602,60603,60605,60606,60978,60987,60988,61357,61368,61748,61749,62129,62137,62500,62509,62518,62880,62888,62889,63261,63268,63641,63642,63646,64023,64024,64025,64026,67826",32.5469
p50,4,5,46765.0207,171740.8991,"56806,58711,60223,60224,60225,60607,60608,60989,61385,61750,62119,62130,62499,62510,62879,62890,63260,63269,63640,64021,64022,64027,64028,64403,64404,64405,64406,65941,65944,67060",39.7017
p50,4,6,48585.079,192592.3891,"56423,58710,59844,59845,60221,60222,60227,60228,60600,60609,60979,61370,61377,61378,61384,61765,62118,62136,63259,63270,63639,64020,64029,64401,64402,64407,64784",44.9488
p50,4,7,46523.3,207979.6411,"58330,59843,59846,59847,60220,60229,61373,61737,61738,61756,61757,61764,62145,62511,62878,62891,63258,63271,63650,64019,64400,64408,64782,64783,64785,64786,64787",48.812
p50,4,8,47904.5611,225049.3734,"59089,59463,59464,59465,59466,59469,59841,59848,60219,61372,61381,61383,61758,61759,61763,62117,62132,62144,62497,62512,62525,63638,63651,64030,64045,64409,64781,64788,65164",53.1065
p50,4,9,46564.5423,238202.5706,"57949,58329,59462,59467,59849,60598,61382,61752,61753,62135,62138,62524,62892,63257,63272,63277,64018,64031,64399,64410,64780,64789,65162,65163,65166,65167",56.4451
p50,4,10,49289.8339,254650.4016,"58328,58708,59084,59085,59086,59088,59460,59461,59468,59839,60218,61736,61762,62116,62133,62134,62139,62143,62513,62905,63652,64017,64398,64411,64779,64790,65161,65168,65543,65544,65545,65546",60.5686
p50,4,11,47421.8974,270877.798,"57948,59081,59082,59087,59459,60217,62141,62142,62514,62515,62516,62519,62523,62893,62904,63273,63285,64032,64397,64412,64778,64791,65159,65160,65170,65541,65542,65547,65548,67829,67830",64.8188
p50,4,12,48292.6117,290080.0874,"57558,57947,58327,58702,58703,58704,58705,58706,58707,59079,59080,59458,59837,61355,62520,62522,62896,62897,63665,63666,64016,64792,65158,65171,65540,65922,65923,65924,65925,65926,65927,66695,67067",69.5842
p50,4,13,47016.5583,309027.4412,"57567,58322,58323,58324,58325,58326,58700,58701,59457,59836,60216,60595,62521,62895,62902,63664,64396,64413,65172,65538,65539,65550,65551,65920,65921,65928,65929,66303,66304,66306,67844",74.3175
p50,4,14,48666.3179,330394.7315,"56049,57566,57943,57944,57945,59456,59835,60215,62901,63275,63276,63655,63660,63663,64793,65173,65552,65919,65930,66300,66301,66302,66307,66308,66309,66701,67444,67465,67466,67842,67843",79.7801
p50,4,15,47426.7566,350297.762,"57186,57565,57940,57942,58318,59076,59452,59455,59834,63281,63656,63657,63662,64419,65553,65931,65932,66299,66310,66682,66683,66684,66685,66686,66687,66688,67462,67463,67464,67833,68211",84.9029
p50,4,16,47976.2443,371444.3197,"56028,56426,57176,57185,57562,57563,57564,57939,58317,58696,59075,59454,63659,63661,64036,64042,64416,65554,65933,66311,66679,66680,66689,66690,66696,67063,67065,67066,67084,67085,67086,67460,67461,67831",90.1799
