,phsclass1,phsclass2,phsclass3,phsclass4,phsclass5,phsclass6,phsclass7,phsclass8,phsclass9,phsclass10,phsclass11,phsclass12,phsclass13,phsclass14,phsclass15
p90,0,0,0,0,0,0,0,411.6836115,0,0,0,0,0,0,0
p92,3134.083074,3110.263461,2494.698376,2971.258354,2756.497615,2942.386286,2771.24486,2845.625509,2872.560876,2803.438975,2773.857116,2795.996026,2857.970215,2998.570607,2828.453319
p94,2107.831099,2395.932279,2181.982685,2278.252962,1849.067941,2127.853442,2323.776549,1970.47965,1966.18999,2203.683019,1994.561272,2097.68017,2071.700642,2283.376461,2095.366343
p95,516.3935566,873.9736308,411.6398255,313.5023805,601.1986213,446.5683691,494.5632882,456.2675629,434.3525833,466.3423781,457.3044994,404.4504593,406.6520568,545.8948265,469.1788799
p97,1814.866005,1829.945139,1526.643749,1296.329564,1517.016409,1483.755016,1645.851078,1486.29137,1485.388998,1251.396902,1670.579639,1366.402143,1558.515244,1484.7029,1525.167679
p99,793.2359777,837.9510992,427.3230348,313.7724852,633.2660256,300.9331501,377.0507069,533.3889035,521.9672764,419.4202307,405.2928507,426.1924567,583.3589692,343.3253145,579.0773737
p100,298.9409597,0,0,0,373.316808,0,0,0,323.6304589,0,0,175.3928246,0,168.608934,132.6393959
p109,465.7851074,0,0,0,0,0,0,0,259.6377954,0,0,0,0,0,180.1604172
p110,312.7068741,0,0,211.122896,0,0,0,236.6131099,0,0,151.4610716,0,123.4025688,0,134.8779032
p115,419.4990356,292.3840483,320.4359755,0,307.4115061,324.9200996,230.8695701,196.0603752,179.0681248,206.3932171,413.6716162,171.1968966,209.7414506,264.563837,288.8191979
p116,2353.690264,1493.460108,1566.052949,1743.994447,1624.458618,1765.479698,1791.307174,1473.197849,1719.592682,1544.834837,1776.160725,1693.54871,1659.399148,1634.418909,1815.523145
p117,268.0246571,0,0,0,0,280.959679,0,0,174.7520673,0,0,153.3430668,0,0,178.7708813
p118,1654.48668,1152.767622,1709.813287,1417.239414,1337.316528,1390.304983,1694.665274,1313.440581,1334.90123,1406.43216,1481.96758,1378.733827,1322.14839,1466.876296,1454.537514
p119,349.6290091,0,357.8197619,220.8670309,0,276.2245622,228.849376,197.8601332,0,215.7385273,171.1034914,202.4706376,185.279857,196.3122223,161.30698
p120,564.2901348,275.9784972,0,0,368.2306043,0,275.5832401,268.9368533,0,163.9939512,142.752851,204.6533356,180.4111083,202.6643143,152.0742361
p121,386.1103512,473.2692099,424.9674883,424.2619031,336.9798681,354.6492664,629.7490284,357.6313155,344.9359424,310.2483645,316.7585347,565.8068767,397.6919706,361.5404702,486.6784699
p122,2397.394756,1778.341076,1482.023909,1874.458016,1783.288146,1562.452589,1614.381321,1743.120526,1831.026942,1745.294111,1805.431518,1696.282062,1665.610189,1807.381632,1741.514724
p127,678.0617478,696.6734729,565.0622524,300.2399677,589.7939419,575.7912237,738.7638096,451.6483404,693.5993382,474.0333923,488.3387523,583.8910751,521.1061923,585.8126624,670.9722249
p129,205.1976818,190.8538147,0,0,240.8263431,196.4428439,0,0,242.0765449,0,235.1664138,0,172.0894726,182.3337608,118.4497197
p130,515.1465246,425.3289102,661.1009498,245.6996215,362.4200192,217.597876,537.7296914,361.8497843,436.8279684,395.8597417,308.5918025,302.6208668,433.1162402,394.6375252,392.4380277
p134,357.2302215,354.0633651,274.3583836,278.3121644,269.0083374,267.5234565,253.3037299,246.6963132,241.2687509,170.7215668,161.3895127,224.2045827,391.5859878,291.4178154,297.3825304
