time_slice,Month,Day,Hour,h,
Spring_morning,4,13,9,H10,2457
Spring_morning,4,13,10,H10,2458
Spring_morning,4,13,11,H10,2459
Spring_afternoon,4,13,12,H11,2460
Spring_afternoon,4,13,13,H11,2461
Spring_afternoon,4,13,14,H11,2462
Spring_sunset,4,13,15,H12,2463
Spring_sunset,4,13,16,H12,2464
Spring_sunset,4,13,17,H12,2465
Spring_evening,4,13,18,H13,2466
Spring_evening,4,13,19,H13,2467
Spring_evening,4,13,20,H13,2468
Spring_evening,4,13,21,H13,2469
Spring_evening,4,13,22,H13,2470
Spring_night,4,13,23,H8,2471
Spring_night,4,13,24,H8,2472
Spring_night,4,14,1,H8,2473
Spring_night,4,14,2,H8,2474
Spring_night,4,14,3,H8,2475
Spring_night,4,14,4,H8,2476
Spring_sunrise,4,14,5,H9,2477
Spring_sunrise,4,14,6,H9,2478
Spring_sunrise,4,14,7,H9,2479
Spring_morning,4,14,8,H10,2480
Spring_morning,4,14,9,H10,2481
Spring_morning,4,14,10,H10,2482
Spring_morning,4,14,11,H10,2483
Spring_afternoon,4,14,12,H11,2484
Spring_afternoon,4,14,13,H11,2485
Spring_afternoon,4,14,14,H11,2486
Spring_sunset,4,14,15,H12,2487
Spring_sunset,4,14,16,H12,2488
Spring_sunset,4,14,17,H12,2489
Spring_evening,4,14,18,H13,2490
Spring_evening,4,14,19,H13,2491
Spring_peak,4,14,20,H14,2492
Spring_peak,4,14,21,H14,2493
Spring_peak,4,14,22,H14,2494
Spring_night,4,14,23,H8,2495
Spring_night,4,14,24,H8,2496
Spring_night,4,15,1,H8,2497
Spring_night,4,15,2,H8,2498
Spring_night,4,15,3,H8,2499
Spring_night,4,15,4,H8,2500
Spring_sunrise,4,15,5,H9,2501
Spring_sunrise,4,15,6,H9,2502
Spring_sunrise,4,15,7,H9,2503
Spring_morning,4,15,8,H10,2504
Spring_morning,4,15,9,H10,2505
Spring_morning,4,15,10,H10,2506
Spring_morning,4,15,11,H10,2507
Spring_afternoon,4,15,12,H11,2508
Spring_afternoon,4,15,13,H11,2509
Spring_afternoon,4,15,14,H11,2510
Spring_sunset,4,15,15,H12,2511
Spring_sunset,4,15,16,H12,2512
Spring_sunset,4,15,17,H12,2513
Spring_evening,4,15,18,H13,2514
Spring_evening,4,15,19,H13,2515
Spring_evening,4,15,20,H13,2516
Spring_evening,4,15,21,H13,2517
Spring_evening,4,15,22,H13,2518
Spring_night,4,15,23,H8,2519
Spring_night,4,15,24,H8,2520
Spring_night,4,16,1,H8,2521
Spring_night,4,16,2,H8,2522
Spring_night,4,16,3,H8,2523
Spring_night,4,16,4,H8,2524
Spring_sunrise,4,16,5,H9,2525
Spring_sunrise,4,16,6,H9,2526
Spring_sunrise,4,16,7,H9,2527
Spring_morning,4,16,8,H10,2528
Spring_morning,4,16,9,H10,2529
Spring_morning,4,16,10,H10,2530
Spring_morning,4,16,11,H10,2531
Spring_afternoon,4,16,12,H11,2532
Spring_afternoon,4,16,13,H11,2533
Spring_afternoon,4,16,14,H11,2534
Spring_sunset,4,16,15,H12,2535
Spring_sunset,4,16,16,H12,2536
Spring_sunset,4,16,17,H12,2537
Spring_evening,4,16,18,H13,2538
Spring_evening,4,16,19,H13,2539
Spring_evening,4,16,20,H13,2540
Spring_evening,4,16,21,H13,2541
Spring_evening,4,16,22,H13,2542
Spring_night,4,16,23,H8,2543
Spring_night,4,16,24,H8,2544
Spring_night,4,17,1,H8,2545
Spring_night,4,17,2,H8,2546
Spring_night,4,17,3,H8,2547
Spring_night,4,17,4,H8,2548
Spring_sunrise,4,17,5,H9,2549
Spring_sunrise,4,17,6,H9,2550
Spring_sunrise,4,17,7,H9,2551
Spring_morning,4,17,8,H10,2552
Spring_morning,4,17,9,H10,2553
Spring_morning,4,17,10,H10,2554
Spring_morning,4,17,11,H10,2555
Spring_afternoon,4,17,12,H11,2556
Spring_afternoon,4,17,13,H11,2557
Spring_afternoon,4,17,14,H11,2558
Spring_sunset,4,17,15,H12,2559
Spring_sunset,4,17,16,H12,2560
Spring_sunset,4,17,17,H12,2561
Spring_evening,4,17,18,H13,2562
Spring_evening,4,17,19,H13,2563
Spring_evening,4,17,20,H13,2564
Spring_evening,4,17,21,H13,2565
Spring_evening,4,17,22,H13,2566
Spring_night,4,17,23,H8,2567
Spring_night,4,17,24,H8,2568
Spring_night,4,18,1,H8,2569
Spring_night,4,18,2,H8,2570
Spring_night,4,18,3,H8,2571
Spring_night,4,18,4,H8,2572
Spring_sunrise,4,18,5,H9,2573
Spring_sunrise,4,18,6,H9,2574
Spring_sunrise,4,18,7,H9,2575
Spring_morning,4,18,8,H10,2576
Spring_morning,4,18,9,H10,2577
Spring_morning,4,18,10,H10,2578
Spring_morning,4,18,11,H10,2579
Spring_afternoon,4,18,12,H11,2580
Spring_afternoon,4,18,13,H11,2581
Spring_afternoon,4,18,14,H11,2582
Spring_sunset,4,18,15,H12,2583
Spring_sunset,4,18,16,H12,2584
Spring_sunset,4,18,17,H12,2585
Spring_evening,4,18,18,H13,2586
Spring_evening,4,18,19,H13,2587
Spring_evening,4,18,20,H13,2588
Spring_peak,4,18,21,H14,2589
Spring_evening,4,18,22,H13,2590
Spring_night,4,18,23,H8,2591
Spring_night,4,18,24,H8,2592
Spring_night,4,19,1,H8,2593
Spring_night,4,19,2,H8,2594
Spring_night,4,19,3,H8,2595
Spring_night,4,19,4,H8,2596
Spring_sunrise,4,19,5,H9,2597
Spring_sunrise,4,19,6,H9,2598
Spring_sunrise,4,19,7,H9,2599
Spring_morning,4,19,8,H10,2600
Spring_morning,4,19,9,H10,2601
Spring_morning,4,19,10,H10,2602
Spring_morning,4,19,11,H10,2603
Spring_afternoon,4,19,12,H11,2604
Spring_afternoon,4,19,13,H11,2605
Spring_afternoon,4,19,14,H11,2606
Spring_sunset,4,19,15,H12,2607
Spring_sunset,4,19,16,H12,2608
Spring_sunset,4,19,17,H12,2609
Spring_evening,4,19,18,H13,2610
Spring_evening,4,19,19,H13,2611
Spring_evening,4,19,20,H13,2612
Spring_peak,4,19,21,H14,2613
Spring_peak,4,19,22,H14,2614
Spring_night,4,19,23,H8,2615
Spring_night,4,19,24,H8,2616
Spring_night,4,20,1,H8,2617
Spring_night,4,20,2,H8,2618
Spring_night,4,20,3,H8,2619
Spring_night,4,20,4,H8,2620
Spring_sunrise,4,20,5,H9,2621
Spring_sunrise,4,20,6,H9,2622
Spring_sunrise,4,20,7,H9,2623
Spring_morning,4,20,8,H10,2624
Spring_morning,4,20,9,H10,2625
Spring_morning,4,20,10,H10,2626
Spring_morning,4,20,11,H10,2627
Spring_afternoon,4,20,12,H11,2628
Spring_afternoon,4,20,13,H11,2629
Spring_afternoon,4,20,14,H11,2630
Spring_sunset,4,20,15,H12,2631
Spring_sunset,4,20,16,H12,2632
Spring_sunset,4,20,17,H12,2633
Spring_evening,4,20,18,H13,2634
Spring_evening,4,20,19,H13,2635
Spring_peak,4,20,20,H14,2636
Spring_peak,4,20,21,H14,2637
Spring_peak,4,20,22,H14,2638
Spring_night,4,20,23,H8,2639
Spring_night,4,20,24,H8,2640
Spring_night,4,21,1,H8,2641
Spring_night,4,21,2,H8,2642
Spring_night,4,21,3,H8,2643
Spring_night,4,21,4,H8,2644
Spring_sunrise,4,21,5,H9,2645
Spring_sunrise,4,21,6,H9,2646
Spring_sunrise,4,21,7,H9,2647
Spring_morning,4,21,8,H10,2648
Spring_morning,4,21,9,H10,2649
Spring_morning,4,21,10,H10,2650
Spring_morning,4,21,11,H10,2651
Spring_afternoon,4,21,12,H11,2652
Spring_afternoon,4,21,13,H11,2653
Spring_afternoon,4,21,14,H11,2654
Spring_sunset,4,21,15,H12,2655
Spring_sunset,4,21,16,H12,2656
Spring_sunset,4,21,17,H12,2657
Spring_evening,4,21,18,H13,2658
Spring_evening,4,21,19,H13,2659
Spring_evening,4,21,20,H13,2660
Spring_evening,4,21,21,H13,2661
Spring_peak,4,21,22,H14,2662
Spring_night,4,21,23,H8,2663
Spring_night,4,21,24,H8,2664
Spring_night,4,22,1,H8,2665
Spring_night,4,22,2,H8,2666
Spring_night,4,22,3,H8,2667
Spring_night,4,22,4,H8,2668
Spring_sunrise,4,22,5,H9,2669
Spring_sunrise,4,22,6,H9,2670
Spring_sunrise,4,22,7,H9,2671
Spring_morning,4,22,8,H10,2672
Spring_morning,4,22,9,H10,2673
Spring_morning,4,22,10,H10,2674
Spring_morning,4,22,11,H10,2675
Spring_afternoon,4,22,12,H11,2676
Spring_afternoon,4,22,13,H11,2677
Spring_afternoon,4,22,14,H11,2678
Spring_sunset,4,22,15,H12,2679
Spring_sunset,4,22,16,H12,2680
Spring_sunset,4,22,17,H12,2681
Spring_evening,4,22,18,H13,2682
Spring_evening,4,22,19,H13,2683
Spring_peak,4,22,20,H14,2684
Spring_peak,4,22,21,H14,2685
Spring_peak,4,22,22,H14,2686
Spring_night,4,22,23,H8,2687
Spring_night,4,22,24,H8,2688
Spring_night,4,23,1,H8,2689
Spring_night,4,23,2,H8,2690
Spring_night,4,23,3,H8,2691
Spring_night,4,23,4,H8,2692
Spring_sunrise,4,23,5,H9,2693
Spring_sunrise,4,23,6,H9,2694
Spring_sunrise,4,23,7,H9,2695
Spring_morning,4,23,8,H10,2696
Spring_morning,4,23,9,H10,2697
Spring_morning,4,23,10,H10,2698
Spring_morning,4,23,11,H10,2699
Spring_afternoon,4,23,12,H11,2700
Spring_afternoon,4,23,13,H11,2701
Spring_afternoon,4,23,14,H11,2702
Spring_sunset,4,23,15,H12,2703
Spring_sunset,4,23,16,H12,2704
Spring_sunset,4,23,17,H12,2705
Spring_evening,4,23,18,H13,2706
Spring_evening,4,23,19,H13,2707
Spring_peak,4,23,20,H14,2708
Spring_peak,4,23,21,H14,2709
Spring_peak,4,23,22,H14,2710
Spring_night,4,23,23,H8,2711
Spring_night,4,23,24,H8,2712
Spring_night,4,24,1,H8,2713
Spring_night,4,24,2,H8,2714
Spring_night,4,24,3,H8,2715
Spring_night,4,24,4,H8,2716
Spring_sunrise,4,24,5,H9,2717
Spring_sunrise,4,24,6,H9,2718
Spring_sunrise,4,24,7,H9,2719
Spring_morning,4,24,8,H10,2720
Spring_morning,4,24,9,H10,2721
Spring_morning,4,24,10,H10,2722
Spring_morning,4,24,11,H10,2723
Spring_afternoon,4,24,12,H11,2724
Spring_afternoon,4,24,13,H11,2725
Spring_afternoon,4,24,14,H11,2726
Spring_sunset,4,24,15,H12,2727
Spring_sunset,4,24,16,H12,2728
Spring_sunset,4,24,17,H12,2729
Spring_evening,4,24,18,H13,2730
Spring_evening,4,24,19,H13,2731
Spring_evening,4,24,20,H13,2732
Spring_peak,4,24,21,H14,2733
Spring_evening,4,24,22,H13,2734
Spring_night,4,24,23,H8,2735
Spring_night,4,24,24,H8,2736
Spring_night,4,25,1,H8,2737
Spring_night,4,25,2,H8,2738
Spring_night,4,25,3,H8,2739
Spring_night,4,25,4,H8,2740
Spring_sunrise,4,25,5,H9,2741
Spring_sunrise,4,25,6,H9,2742
Spring_sunrise,4,25,7,H9,2743
Spring_morning,4,25,8,H10,2744
Spring_morning,4,25,9,H10,2745
Spring_morning,4,25,10,H10,2746
Spring_morning,4,25,11,H10,2747
Spring_afternoon,4,25,12,H11,2748
Spring_afternoon,4,25,13,H11,2749
Spring_afternoon,4,25,14,H11,2750
Spring_sunset,4,25,15,H12,2751
Spring_sunset,4,25,16,H12,2752
Spring_sunset,4,25,17,H12,2753
Spring_evening,4,25,18,H13,2754
Spring_evening,4,25,19,H13,2755
Spring_evening,4,25,20,H13,2756
Spring_evening,4,25,21,H13,2757
Spring_peak,4,25,22,H14,2758
Spring_night,4,25,23,H8,2759
Spring_night,4,25,24,H8,2760
Spring_night,4,26,1,H8,2761
Spring_night,4,26,2,H8,2762
Spring_night,4,26,3,H8,2763
Spring_night,4,26,4,H8,2764
Spring_sunrise,4,26,5,H9,2765
Spring_sunrise,4,26,6,H9,2766
Spring_sunrise,4,26,7,H9,2767
Spring_morning,4,26,8,H10,2768
Spring_morning,4,26,9,H10,2769
Spring_morning,4,26,10,H10,2770
Spring_morning,4,26,11,H10,2771
Spring_afternoon,4,26,12,H11,2772
Spring_afternoon,4,26,13,H11,2773
Spring_afternoon,4,26,14,H11,2774
Spring_sunset,4,26,15,H12,2775
Spring_sunset,4,26,16,H12,2776
Spring_sunset,4,26,17,H12,2777
Spring_evening,4,26,18,H13,2778
Spring_evening,4,26,19,H13,2779
Spring_peak,4,26,20,H14,2780
Spring_peak,4,26,21,H14,2781
Spring_peak,4,26,22,H14,2782
Spring_night,4,26,23,H8,2783
Spring_night,4,26,24,H8,2784
Spring_night,4,27,1,H8,2785
Spring_night,4,27,2,H8,2786
Spring_night,4,27,3,H8,2787
Spring_night,4,27,4,H8,2788
Spring_sunrise,4,27,5,H9,2789
Spring_sunrise,4,27,6,H9,2790
Spring_sunrise,4,27,7,H9,2791
Spring_morning,4,27,8,H10,2792
Spring_morning,4,27,9,H10,2793
Spring_morning,4,27,10,H10,2794
Spring_morning,4,27,11,H10,2795
Spring_afternoon,4,27,12,H11,2796
Spring_afternoon,4,27,13,H11,2797
Spring_afternoon,4,27,14,H11,2798
Spring_sunset,4,27,15,H12,2799
Spring_sunset,4,27,16,H12,2800
Spring_sunset,4,27,17,H12,2801
Spring_evening,4,27,18,H13,2802
Spring_evening,4,27,19,H13,2803
Spring_evening,4,27,20,H13,2804
Spring_evening,4,27,21,H13,2805
Spring_evening,4,27,22,H13,2806
Spring_night,4,27,23,H8,2807
Spring_night,4,27,24,H8,2808
Spring_night,4,28,1,H8,2809
Spring_night,4,28,2,H8,2810
Spring_night,4,28,3,H8,2811
Spring_night,4,28,4,H8,2812
Spring_sunrise,4,28,5,H9,2813
Spring_sunrise,4,28,6,H9,2814
Spring_sunrise,4,28,7,H9,2815
Spring_morning,4,28,8,H10,2816
Spring_morning,4,28,9,H10,2817
Spring_morning,4,28,10,H10,2818
Spring_morning,4,28,11,H10,2819
Spring_afternoon,4,28,12,H11,2820
Spring_afternoon,4,28,13,H11,2821
Spring_afternoon,4,28,14,H11,2822
Spring_sunset,4,28,15,H12,2823
Spring_sunset,4,28,16,H12,2824
Spring_sunset,4,28,17,H12,2825
Spring_evening,4,28,18,H13,2826
Spring_evening,4,28,19,H13,2827
Spring_evening,4,28,20,H13,2828
Spring_evening,4,28,21,H13,2829
Spring_peak,4,28,22,H14,2830
Spring_night,4,28,23,H8,2831
Spring_night,4,28,24,H8,2832
Spring_night,4,29,1,H8,2833
Spring_night,4,29,2,H8,2834
Spring_night,4,29,3,H8,2835
Spring_night,4,29,4,H8,2836
Spring_sunrise,4,29,5,H9,2837
Spring_sunrise,4,29,6,H9,2838
Spring_sunrise,4,29,7,H9,2839
Spring_morning,4,29,8,H10,2840
Spring_morning,4,29,9,H10,2841
Spring_morning,4,29,10,H10,2842
Spring_morning,4,29,11,H10,2843
Spring_afternoon,4,29,12,H11,2844
Spring_afternoon,4,29,13,H11,2845
Spring_afternoon,4,29,14,H11,2846
Spring_sunset,4,29,15,H12,2847
Spring_sunset,4,29,16,H12,2848
Spring_sunset,4,29,17,H12,2849
Spring_evening,4,29,18,H13,2850
Spring_evening,4,29,19,H13,2851
Spring_evening,4,29,20,H13,2852
Spring_evening,4,29,21,H13,2853
Spring_evening,4,29,22,H13,2854
Spring_night,4,29,23,H8,2855
Spring_night,4,29,24,H8,2856
Spring_night,4,30,1,H8,2857
Spring_night,4,30,2,H8,2858
Spring_night,4,30,3,H8,2859
Spring_night,4,30,4,H8,2860
Spring_sunrise,4,30,5,H9,2861
Spring_sunrise,4,30,6,H9,2862
Spring_sunrise,4,30,7,H9,2863
Spring_morning,4,30,8,H10,2864
Spring_morning,4,30,9,H10,2865
Spring_morning,4,30,10,H10,2866
Spring_morning,4,30,11,H10,2867
Spring_afternoon,4,30,12,H11,2868
Spring_afternoon,4,30,13,H11,2869
Spring_afternoon,4,30,14,H11,2870
Spring_sunset,4,30,15,H12,2871
Spring_sunset,4,30,16,H12,2872
Spring_sunset,4,30,17,H12,2873
Spring_evening,4,30,18,H13,2874
Spring_evening,4,30,19,H13,2875
Spring_peak,4,30,20,H14,2876
Spring_peak,4,30,21,H14,2877
Spring_evening,4,30,22,H13,2878
Spring_night,4,30,23,H8,2879
Spring_night,4,30,24,H8,2880
Spring_night,5,1,1,H8,2881
Spring_night,5,1,2,H8,2882
Spring_night,5,1,3,H8,2883
Spring_night,5,1,4,H8,2884
Spring_sunrise,5,1,5,H9,2885
Spring_sunrise,5,1,6,H9,2886
Spring_sunrise,5,1,7,H9,2887
Spring_morning,5,1,8,H10,2888
Spring_morning,5,1,9,H10,2889
Spring_morning,5,1,10,H10,2890
Spring_morning,5,1,11,H10,2891
Spring_afternoon,5,1,12,H11,2892
Spring_afternoon,5,1,13,H11,2893
Spring_afternoon,5,1,14,H11,2894
Spring_sunset,5,1,15,H12,2895
Spring_sunset,5,1,16,H12,2896
Spring_sunset,5,1,17,H12,2897
Spring_evening,5,1,18,H13,2898
Spring_evening,5,1,19,H13,2899
Spring_evening,5,1,20,H13,2900
Spring_evening,5,1,21,H13,2901
Spring_evening,5,1,22,H13,2902
Spring_night,5,1,23,H8,2903
Spring_night,5,1,24,H8,2904
Spring_night,5,2,1,H8,2905
Spring_night,5,2,2,H8,2906
Spring_night,5,2,3,H8,2907
Spring_night,5,2,4,H8,2908
Spring_sunrise,5,2,5,H9,2909
Spring_sunrise,5,2,6,H9,2910
Spring_sunrise,5,2,7,H9,2911
Spring_morning,5,2,8,H10,2912
Spring_morning,5,2,9,H10,2913
Spring_morning,5,2,10,H10,2914
Spring_morning,5,2,11,H10,2915
Spring_afternoon,5,2,12,H11,2916
Spring_afternoon,5,2,13,H11,2917
Spring_afternoon,5,2,14,H11,2918
Spring_sunset,5,2,15,H12,2919
Spring_sunset,5,2,16,H12,2920
Spring_sunset,5,2,17,H12,2921
Spring_evening,5,2,18,H13,2922
Spring_evening,5,2,19,H13,2923
Spring_evening,5,2,20,H13,2924
Spring_evening,5,2,21,H13,2925
Spring_evening,5,2,22,H13,2926
Spring_night,5,2,23,H8,2927
Spring_night,5,2,24,H8,2928
Spring_night,5,3,1,H8,2929
Spring_night,5,3,2,H8,2930
Spring_night,5,3,3,H8,2931
Spring_night,5,3,4,H8,2932
Spring_sunrise,5,3,5,H9,2933
Spring_sunrise,5,3,6,H9,2934
Spring_sunrise,5,3,7,H9,2935
Spring_morning,5,3,8,H10,2936
Spring_morning,5,3,9,H10,2937
Spring_morning,5,3,10,H10,2938
Spring_morning,5,3,11,H10,2939
Spring_afternoon,5,3,12,H11,2940
Spring_afternoon,5,3,13,H11,2941
Spring_afternoon,5,3,14,H11,2942
Spring_sunset,5,3,15,H12,2943
Spring_sunset,5,3,16,H12,2944
Spring_sunset,5,3,17,H12,2945
Spring_evening,5,3,18,H13,2946
Spring_evening,5,3,19,H13,2947
Spring_evening,5,3,20,H13,2948
Spring_evening,5,3,21,H13,2949
Spring_evening,5,3,22,H13,2950
Spring_night,5,3,23,H8,2951
Spring_night,5,3,24,H8,2952
Spring_night,5,4,1,H8,2953
Spring_night,5,4,2,H8,2954
Spring_night,5,4,3,H8,2955
Spring_night,5,4,4,H8,2956
Spring_sunrise,5,4,5,H9,2957
Spring_sunrise,5,4,6,H9,2958
Spring_sunrise,5,4,7,H9,2959
Spring_morning,5,4,8,H10,2960
Spring_morning,5,4,9,H10,2961
Spring_morning,5,4,10,H10,2962
Spring_morning,5,4,11,H10,2963
Spring_afternoon,5,4,12,H11,2964
Spring_afternoon,5,4,13,H11,2965
Spring_afternoon,5,4,14,H11,2966
Spring_sunset,5,4,15,H12,2967
Spring_sunset,5,4,16,H12,2968
Spring_sunset,5,4,17,H12,2969
Spring_evening,5,4,18,H13,2970
Spring_evening,5,4,19,H13,2971
Spring_evening,5,4,20,H13,2972
Spring_evening,5,4,21,H13,2973
Spring_evening,5,4,22,H13,2974
Spring_night,5,4,23,H8,2975
Spring_night,5,4,24,H8,2976
Spring_night,5,5,1,H8,2977
Spring_night,5,5,2,H8,2978
Spring_night,5,5,3,H8,2979
Spring_night,5,5,4,H8,2980
Spring_sunrise,5,5,5,H9,2981
Spring_sunrise,5,5,6,H9,2982
Spring_sunrise,5,5,7,H9,2983
Spring_morning,5,5,8,H10,2984
Spring_morning,5,5,9,H10,2985
Spring_morning,5,5,10,H10,2986
Spring_morning,5,5,11,H10,2987
Spring_afternoon,5,5,12,H11,2988
Spring_afternoon,5,5,13,H11,2989
Spring_afternoon,5,5,14,H11,2990
Spring_sunset,5,5,15,H12,2991
Spring_sunset,5,5,16,H12,2992
Spring_sunset,5,5,17,H12,2993
Spring_evening,5,5,18,H13,2994
Spring_evening,5,5,19,H13,2995
Spring_evening,5,5,20,H13,2996
Spring_evening,5,5,21,H13,2997
Spring_evening,5,5,22,H13,2998
Spring_night,5,5,23,H8,2999
Spring_night,5,5,24,H8,3000
Spring_night,5,6,1,H8,3001
Spring_night,5,6,2,H8,3002
Spring_night,5,6,3,H8,3003
Spring_night,5,6,4,H8,3004
Spring_sunrise,5,6,5,H9,3005
Spring_sunrise,5,6,6,H9,3006
Spring_sunrise,5,6,7,H9,3007
Spring_morning,5,6,8,H10,3008
Spring_morning,5,6,9,H10,3009
Spring_morning,5,6,10,H10,3010
Spring_morning,5,6,11,H10,3011
Spring_afternoon,5,6,12,H11,3012
Spring_afternoon,5,6,13,H11,3013
Spring_afternoon,5,6,14,H11,3014
Spring_sunset,5,6,15,H12,3015
Spring_sunset,5,6,16,H12,3016
Spring_sunset,5,6,17,H12,3017
Spring_evening,5,6,18,H13,3018
Spring_evening,5,6,19,H13,3019
Spring_evening,5,6,20,H13,3020
Spring_evening,5,6,21,H13,3021
Spring_evening,5,6,22,H13,3022
Spring_night,5,6,23,H8,3023
Spring_night,5,6,24,H8,3024
Spring_night,5,7,1,H8,3025
Spring_night,5,7,2,H8,3026
Spring_night,5,7,3,H8,3027
Spring_night,5,7,4,H8,3028
Spring_sunrise,5,7,5,H9,3029
Spring_sunrise,5,7,6,H9,3030
Spring_sunrise,5,7,7,H9,3031
Spring_morning,5,7,8,H10,3032
Spring_morning,5,7,9,H10,3033
Spring_morning,5,7,10,H10,3034
Spring_morning,5,7,11,H10,3035
Spring_afternoon,5,7,12,H11,3036
Spring_afternoon,5,7,13,H11,3037
Spring_afternoon,5,7,14,H11,3038
Spring_sunset,5,7,15,H12,3039
Spring_sunset,5,7,16,H12,3040
Spring_sunset,5,7,17,H12,3041
Spring_evening,5,7,18,H13,3042
Spring_evening,5,7,19,H13,3043
Spring_evening,5,7,20,H13,3044
Spring_evening,5,7,21,H13,3045
Spring_evening,5,7,22,H13,3046
Spring_night,5,7,23,H8,3047
Spring_night,5,7,24,H8,3048
Spring_night,5,8,1,H8,3049
Spring_night,5,8,2,H8,3050
Spring_night,5,8,3,H8,3051
Spring_night,5,8,4,H8,3052
Spring_sunrise,5,8,5,H9,3053
Spring_sunrise,5,8,6,H9,3054
Spring_sunrise,5,8,7,H9,3055
Spring_morning,5,8,8,H10,3056
Spring_morning,5,8,9,H10,3057
Spring_morning,5,8,10,H10,3058
Spring_morning,5,8,11,H10,3059
Spring_afternoon,5,8,12,H11,3060
Spring_afternoon,5,8,13,H11,3061
Spring_afternoon,5,8,14,H11,3062
Spring_sunset,5,8,15,H12,3063
Spring_sunset,5,8,16,H12,3064
Spring_sunset,5,8,17,H12,3065
Spring_evening,5,8,18,H13,3066
Spring_evening,5,8,19,H13,3067
Spring_evening,5,8,20,H13,3068
Spring_evening,5,8,21,H13,3069
Spring_evening,5,8,22,H13,3070
Spring_night,5,8,23,H8,3071
Spring_night,5,8,24,H8,3072
Spring_night,5,9,1,H8,3073
Spring_night,5,9,2,H8,3074
Spring_night,5,9,3,H8,3075
Spring_night,5,9,4,H8,3076
Spring_sunrise,5,9,5,H9,3077
Spring_sunrise,5,9,6,H9,3078
Spring_sunrise,5,9,7,H9,3079
Spring_morning,5,9,8,H10,3080
Spring_morning,5,9,9,H10,3081
Spring_morning,5,9,10,H10,3082
Spring_morning,5,9,11,H10,3083
Spring_afternoon,5,9,12,H11,3084
Spring_afternoon,5,9,13,H11,3085
Spring_afternoon,5,9,14,H11,3086
Spring_sunset,5,9,15,H12,3087
Spring_sunset,5,9,16,H12,3088
Spring_sunset,5,9,17,H12,3089
Spring_evening,5,9,18,H13,3090
Spring_evening,5,9,19,H13,3091
Spring_evening,5,9,20,H13,3092
Spring_evening,5,9,21,H13,3093
Spring_evening,5,9,22,H13,3094
Spring_night,5,9,23,H8,3095
Spring_night,5,9,24,H8,3096
Spring_night,5,10,1,H8,3097
Spring_night,5,10,2,H8,3098
Spring_night,5,10,3,H8,3099
Spring_night,5,10,4,H8,3100
Spring_sunrise,5,10,5,H9,3101
Spring_sunrise,5,10,6,H9,3102
Spring_sunrise,5,10,7,H9,3103
Spring_morning,5,10,8,H10,3104
Spring_morning,5,10,9,H10,3105
Spring_morning,5,10,10,H10,3106
Spring_morning,5,10,11,H10,3107
Spring_afternoon,5,10,12,H11,3108
Spring_afternoon,5,10,13,H11,3109
Spring_afternoon,5,10,14,H11,3110
Spring_sunset,5,10,15,H12,3111
Spring_sunset,5,10,16,H12,3112
Spring_sunset,5,10,17,H12,3113
Spring_evening,5,10,18,H13,3114
Spring_evening,5,10,19,H13,3115
Spring_evening,5,10,20,H13,3116
Spring_evening,5,10,21,H13,3117
Spring_evening,5,10,22,H13,3118
Spring_night,5,10,23,H8,3119
Spring_night,5,10,24,H8,3120
Spring_night,5,11,1,H8,3121
Spring_night,5,11,2,H8,3122
Spring_night,5,11,3,H8,3123
Spring_night,5,11,4,H8,3124
Spring_sunrise,5,11,5,H9,3125
Spring_sunrise,5,11,6,H9,3126
Spring_sunrise,5,11,7,H9,3127
Spring_morning,5,11,8,H10,3128
Spring_morning,5,11,9,H10,3129
Spring_morning,5,11,10,H10,3130
Spring_morning,5,11,11,H10,3131
Spring_afternoon,5,11,12,H11,3132
Spring_afternoon,5,11,13,H11,3133
Spring_afternoon,5,11,14,H11,3134
Spring_sunset,5,11,15,H12,3135
Spring_sunset,5,11,16,H12,3136
Spring_sunset,5,11,17,H12,3137
Spring_evening,5,11,18,H13,3138
Spring_evening,5,11,19,H13,3139
Spring_evening,5,11,20,H13,3140
Spring_evening,5,11,21,H13,3141
Spring_evening,5,11,22,H13,3142
Spring_night,5,11,23,H8,3143
Spring_night,5,11,24,H8,3144
Spring_night,5,12,1,H8,3145
Spring_night,5,12,2,H8,3146
Spring_night,5,12,3,H8,3147
Spring_night,5,12,4,H8,3148
Spring_sunrise,5,12,5,H9,3149
Spring_sunrise,5,12,6,H9,3150
Spring_sunrise,5,12,7,H9,3151
Spring_morning,5,12,8,H10,3152
Spring_morning,5,12,9,H10,3153
Spring_morning,5,12,10,H10,3154
Spring_morning,5,12,11,H10,3155
Spring_afternoon,5,12,12,H11,3156
Spring_afternoon,5,12,13,H11,3157
Spring_afternoon,5,12,14,H11,3158
Spring_sunset,5,12,15,H12,3159
Spring_sunset,5,12,16,H12,3160
Spring_sunset,5,12,17,H12,3161
Spring_evening,5,12,18,H13,3162
Spring_evening,5,12,19,H13,3163
Spring_evening,5,12,20,H13,3164
Spring_evening,5,12,21,H13,3165
Spring_evening,5,12,22,H13,3166
Spring_night,5,12,23,H8,3167
Spring_night,5,12,24,H8,3168
Spring_night,5,13,1,H8,3169
Spring_night,5,13,2,H8,3170
Spring_night,5,13,3,H8,3171
Spring_night,5,13,4,H8,3172
Spring_sunrise,5,13,5,H9,3173
Spring_sunrise,5,13,6,H9,3174
Spring_sunrise,5,13,7,H9,3175
Spring_morning,5,13,8,H10,3176
Spring_morning,5,13,9,H10,3177
