region,class,timeslice,cfmean,cfsigma
p23,3,H17,0.0007327672235829675,0.006326923189843559
p23,3,H2,0.001100535426427674,0.007511903701358023
p23,3,H3,0.0007327672235829675,0.006326923189843559
p23,3,H4,0.0,0.0
p23,3,H5,0.0,0.0
p23,3,H6,0.0,0.0
p23,3,H7,0.0,0.0
p23,3,H8,0.0,0.0
p23,3,H9,0.0,0.0
p23,4,H1,0.0,0.0
p23,4,H10,0.0,0.0
p23,4,H11,0.0,0.0
p23,4,H12,0.0,0.0
p23,4,H13,0.0,0.0
p23,4,H14,0.0019168117031547593,0.009623996964057304
p23,4,H15,0.0006198233054221972,0.00491064075559418
p23,4,H16,0.0,0.0
p23,4,H17,0.0007239818755213333,0.006308297510497419
p23,4,H2,0.001078621764892932,0.007632201813256514
p23,4,H3,0.0007239818755213333,0.006308297510497419
p23,4,H4,0.0,0.0
p23,4,H5,0.0,0.0
p23,4,H6,0.0,0.0
p23,4,H7,0.0,0.0
p23,4,H8,0.0,0.0
p23,4,H9,0.0,0.0
p24,3,H1,0.0,0.0
p24,3,H10,0.0,0.0
p24,3,H11,0.0,0.0
p24,3,H12,0.0,0.0
p24,3,H13,0.0,0.0
p24,3,H14,0.002507696532707962,0.011272087209735156
p24,3,H15,0.0008992947455819534,0.006213264431768835
p24,3,H16,0.0,0.0
p24,3,H17,0.0009409978115202292,0.007692568642928709
p24,3,H2,0.0013735252316832913,0.009414254274643305
p24,3,H3,0.0009409978115202292,0.007692568642928709
p24,3,H4,0.0,0.0
p24,3,H5,0.0,0.0
p24,3,H6,0.0,0.0
p24,3,H7,0.0,0.0
p24,3,H8,0.0,0.0
p24,3,H9,0.0,0.0
p24,4,H1,0.0,0.0
p24,4,H10,0.0,0.0
p24,4,H11,0.0,0.0
p24,4,H12,0.0,0.0
p24,4,H13,0.0,0.0
p24,4,H14,0.00298099155300615,0.012693799428329445
p24,4,H15,0.0018239396816605458,0.010382152921129921
p24,4,H16,0.0,0.0
p24,4,H17,0.0008887861774343511,0.00819118855422798
p24,4,H2,0.0013870287958463157,0.010083755353873848
p24,4,H3,0.0008887861774343511,0.00819118855422798
p24,4,H4,0.0,0.0
p24,4,H5,0.0,0.0
p24,4,H6,0.0,0.0
p24,4,H7,0.0,0.0
p24,4,H8,0.0,0.0
p24,4,H9,0.0,0.0
p25,3,H1,0.0,0.0
p25,3,H10,0.0,0.0
p25,3,H11,0.0,0.0
p25,3,H12,0.0,0.0
p25,3,H13,0.0,0.0
p25,3,H14,0.002437542907037535,0.01074421995283101
p25,3,H15,0.002301290778078787,0.00995537459305225
p25,3,H16,0.0,0.0
p25,3,H17,0.0,0.0
p25,3,H2,0.00015072528018344263,0.002210342665323685
p25,3,H3,0.0,0.0
p25,3,H4,0.0,0.0
p25,3,H5,0.0,0.0
p25,3,H6,0.0,0.0
p25,3,H7,0.0,0.0
p25,3,H8,0.0,0.0
p25,3,H9,0.0,0.0
p25,4,H1,0.0,0.0
p25,4,H10,0.0,0.0
p25,4,H11,0.0,0.0
p25,4,H12,0.0,0.0
p25,4,H13,0.0,0.0
p25,4,H14,0.002555717751730858,0.010856025321257673
p25,4,H15,0.00307922154341055,0.0111531939442665
p25,4,H16,0.0,0.0
p25,4,H17,0.0015239024170390937,0.009058625917571537
p25,4,H2,0.0018584992134978312,0.009446835479992019
p25,4,H3,0.0015239024170390937,0.009058625917571537
p25,4,H4,0.0,0.0
p25,4,H5,0.0,0.0
p25,4,H6,0.0,0.0
p25,4,H7,0.0,0.0
p25,4,H8,0.0,0.0
p25,4,H9,0.0,0.0
p25,5,H1,0.0,0.0
p25,5,H10,0.0,0.0
p25,5,H11,0.0,0.0
p25,5,H12,0.0,0.0
p25,5,H13,0.0,0.0
p25,5,H14,0.006914669115628515,0.01829713361563588
p25,5,H15,0.005464848561171928,0.014894130638509081
p25,5,H16,0.0,0.0
p25,5,H17,0.0035969557736635857,0.01268417483971856
p25,5,H2,0.0038152008363687845,0.013463689206848732
p25,5,H3,0.0035969557736635857,0.01268417483971856
p25,5,H4,0.0,0.0
p25,5,H5,0.0,0.0
p25,5,H6,0.0,0.0
p25,5,H7,0.0,0.0
p25,5,H8,0.0,0.0
p25,5,H9,0.0,0.0
p25,6,H1,0.0,0.0
p25,6,H10,0.0,0.0
p25,6,H11,0.0,0.0
p25,6,H12,0.0,0.0
p25,6,H13,0.0,0.0
p25,6,H14,0.007767311708064553,0.017811443221423084
p25,6,H15,0.006789623258594909,0.017302078352269004
p25,6,H16,0.0,0.0
p25,6,H17,0.001917724538108577,0.008988616034900369
p25,6,H2,0.0024931842883505065,0.010036847680763324
p25,6,H3,0.001917724538108577,0.008988616034900369
p25,6,H4,0.0,0.0
p25,6,H5,0.0,0.0
p25,6,H6,0.0,0.0
p25,6,H7,0.0,0.0
p25,6,H8,0.0,0.0
p25,6,H9,0.0,0.0
p26,4,H1,0.0,0.0
p26,4,H10,0.0,0.0
p26,4,H11,0.0,0.0
p26,4,H12,0.0,0.0
p26,4,H13,0.0,0.0
p26,4,H14,0.004540428337033676,0.01402974968652941
p26,4,H15,0.004698791100805544,0.015090993322791294
p26,4,H16,0.0,0.0
p26,4,H17,0.0021334739310828886,0.00939979890111538
p26,4,H2,0.0025402316042679065,0.010597140424920286
p26,4,H3,0.0021334739310828886,0.00939979890111538
p26,4,H4,0.0,0.0
p26,4,H5,0.0,0.0
p26,4,H6,0.0,0.0
p26,4,H7,0.0,0.0
p26,4,H8,0.0,0.0
p26,4,H9,0.0,0.0
p26,5,H1,0.0,0.0
p26,5,H10,0.0,0.0
p26,5,H11,0.0,0.0
p26,5,H12,0.0,0.0
p26,5,H13,0.0,0.0
p26,5,H14,0.005275520880747101,0.015196659917277965
p26,5,H15,0.005065471956344402,0.015609599337638896
p26,5,H16,0.0,0.0
p26,5,H17,0.0025146835301395345,0.01028091268342109
p26,5,H2,0.0026559930740167265,0.011068118138492088
p26,5,H3,0.0025146835301395345,0.01028091268342109
p26,5,H4,0.0,0.0
p26,5,H5,0.0,0.0
p26,5,H6,0.0,0.0
p26,5,H7,0.0,0.0
p26,5,H8,0.0,0.0
p26,5,H9,0.0,0.0
p27,5,H1,0.0,0.0
p27,5,H10,0.0,0.0
p27,5,H11,0.0,0.0
p27,5,H12,0.0,0.0
p27,5,H13,0.0,0.0
p27,5,H14,0.008620661654457542,0.020802333128260648
p27,5,H15,0.008434921219621016,0.01881899556501246
p27,5,H16,0.0,0.0
p27,5,H17,0.0031564307459832535,0.011569157592527681
p27,5,H2,0.003415875492605919,0.012348142604302548
p27,5,H3,0.0031564307459832535,0.011569157592527681
p27,5,H4,0.0,0.0
p27,5,H5,0.0,0.0
p27,5,H6,0.0,0.0
p27,5,H7,0.0,0.0
p27,5,H8,0.0,0.0
p27,5,H9,0.0,0.0
p27,6,H1,0.0,0.0
p27,6,H10,0.0,0.0
p27,6,H11,0.0,0.0
p27,6,H12,0.0,0.0
p27,6,H13,0.0,0.0
p27,6,H14,0.004029624858257933,0.014340501327326137
p27,6,H15,0.0036767762326432958,0.012955083068144708
p27,6,H16,0.0,0.0
p27,6,H17,0.0013007009958686388,0.0073234745210205635
p27,6,H2,0.0015953928868500343,0.008647113173976241
p27,6,H3,0.0013007009958686388,0.0073234745210205635
p27,6,H4,0.0,0.0
p27,6,H5,0.0,0.0
p27,6,H6,0.0,0.0
p27,6,H7,0.0,0.0
p27,6,H8,0.0,0.0
p27,6,H9,0.0,0.0
p28,5,H1,0.0,0.0
p28,5,H10,0.0,0.0
p28,5,H11,0.0,0.0
p28,5,H12,0.0,0.0
p28,5,H13,0.0,0.0
p28,5,H14,0.012995568873441738,0.023450458576170334
p28,5,H15,0.011738454280218677,0.023841993355460018
p28,5,H16,0.0,0.0
p28,5,H17,0.004050748291141961,0.012845741362229553
p28,5,H2,0.004827556596571429,0.014516957147349697
p28,5,H3,0.004050748291141961,0.012845741362229553
p28,5,H4,0.0,0.0
p28,5,H5,0.0,0.0
p28,5,H6,0.0,0.0
p28,5,H7,0.0,0.0
p28,5,H8,0.0,0.0
p28,5,H9,0.0,0.0
p28,6,H1,0.0,0.0
p28,6,H10,0.0,0.0
p28,6,H11,0.0,0.0
p28,6,H12,0.0,0.0
p28,6,H13,0.0,0.0
p28,6,H14,0.00611139414831996,0.015111771928210649
p28,6,H15,0.005855916437449987,0.014931924455292712
p28,6,H16,0.0,0.0
p28,6,H17,0.0006838567585319928,0.004973068029989633
p28,6,H2,0.00099873063819749,0.005933698222272276
p28,6,H3,0.0006838567585319928,0.004973068029989633
p28,6,H4,0.0,0.0
p28,6,H5,0.0,0.0
p28,6,H6,0.0,0.0
p28,6,H7,0.0,0.0
p28,6,H8,0.0,0.0
p28,6,H9,0.0,0.0
p28,7,H1,0.0,0.0
p28,7,H10,0.0,0.0
p28,7,H11,0.0,0.0
p28,7,H12,0.0,0.0
p28,7,H13,0.0,0.0
p28,7,H14,0.0014666041579120648,0.008218120994727882
p28,7,H15,0.0005885928403586149,0.0046166670742774935
p28,7,H16,0.0,0.0
p28,7,H17,0.0,0.0
p28,7,H2,5.2430053814227533e-05,0.001330525606543543
p28,7,H3,0.0,0.0
p28,7,H4,0.0,0.0
p28,7,H5,0.0,0.0
p28,7,H6,0.0,0.0
p28,7,H7,0.0,0.0
p28,7,H8,0.0,0.0
p28,7,H9,0.0,0.0
p29,5,H1,0.0,0.0
p29,5,H10,0.0,0.0
p29,5,H11,0.0,0.0
p29,5,H12,0.0,0.0
p29,5,H13,0.0,0.0
p29,5,H14,0.016166809793006373,0.026578802099374948
p29,5,H15,0.0138589757717336,0.0255875086477817
p29,5,H16,0.0,0.0
p29,5,H17,0.005295280655643538,0.01487280583607733
p29,5,H2,0.0061744745525745505,0.01665760842772371
p29,5,H3,0.005295280655643538,0.01487280583607733
p29,5,H4,0.0,0.0
p29,5,H5,0.0,0.0
p29,5,H6,0.0,0.0
p29,5,H7,0.0,0.0
p29,5,H8,0.0,0.0
p29,5,H9,0.0,0.0
p29,6,H1,0.0,0.0
p29,6,H10,4.4187703835112705e-05,0.0012806813276473017
p29,6,H11,0.0,0.0
p29,6,H12,0.0,0.0
p29,6,H13,0.0,0.0
p29,6,H14,0.015460538513009778,0.024960646471501424
p29,6,H15,0.013305333802355048,0.024539726244891917
p29,6,H16,0.0,0.0
p29,6,H17,0.003685757669660708,0.012481125951550789
p29,6,H2,0.004735243848021727,0.014450705176944953
p29,6,H3,0.003685757669660708,0.012481125951550789
p29,6,H4,0.0,0.0
p29,6,H5,0.0,0.0
p29,6,H6,0.0,0.0
p29,6,H7,0.0,0.0
p29,6,H8,0.0,0.0
p29,6,H9,0.0,0.0
p3,2,H1,0.0,0.0
p3,2,H10,0.0,0.0
p3,2,H11,0.0,0.0
p3,2,H12,0.0,0.0
p3,2,H13,0.0,0.0
p3,2,H14,9.922255177675567e-05,0.0017855292695199145
p3,2,H15,0.0,0.0
p3,2,H16,0.0,0.0
p3,2,H17,0.0,0.0
p3,2,H2,0.0,0.0
p3,2,H3,0.0,0.0
p3,2,H4,0.0,0.0
p3,2,H5,0.0,0.0
p3,2,H6,0.0,0.0
p3,2,H7,0.0,0.0
p3,2,H8,0.0,0.0
p3,2,H9,0.0,0.0
p3,3,H1,0.0,0.0
p3,3,H10,0.0,0.0
p3,3,H11,0.0,0.0
p3,3,H12,0.0,0.0
p3,3,H13,0.0,0.0
p3,3,H14,0.0006239687653709642,0.004781171273238946
p3,3,H15,8.000119123607874e-05,0.0015346889393302219
p3,3,H16,0.0,0.0
p3,3,H17,0.00010999279987552892,0.0021100277479219522
p3,3,H2,0.000633930486644277,0.0049142448088099235
p3,3,H3,0.00010999279987552892,0.0021100277479219522
p3,3,H4,0.0,0.0
p3,3,H5,0.0,0.0
p3,3,H6,0.0,0.0
p3,3,H7,0.0,0.0
p3,3,H8,0.0,0.0
p3,3,H9,0.0,0.0
p30,6,H1,0.0,0.0
p30,6,H10,0.0,0.0
p30,6,H11,0.0,0.0
p30,6,H12,0.0,0.0
p30,6,H13,0.0,0.0
p30,6,H14,0.004388823405324672,0.013597052715249821
p30,6,H15,0.004067604328789141,0.012731316389272333
p30,6,H16,0.0,0.0
p30,6,H17,0.00046418235718232137,0.003970921830952857
p30,6,H2,0.0012285964048658468,0.006588818877901765
p30,6,H3,0.00046418235718232137,0.003970921830952857
p30,6,H4,0.0,0.0
p30,6,H5,0.0,0.0
p30,6,H6,0.0,0.0
p30,6,H7,0.0,0.0
p30,6,H8,0.0,0.0
p30,6,H9,0.0,0.0
p31,5,H1,0.0,0.0
p31,5,H10,0.0,0.0
p31,5,H11,0.0,0.0
p31,5,H12,0.0,0.0
p31,5,H13,0.0,0.0
p31,5,H14,0.01159435886056712,0.02215451480350453
p31,5,H15,0.006595861192023301,0.01780120604770337
p31,5,H16,0.0,0.0
p31,5,H17,0.0016151088715085516,0.00830374488640027
p31,5,H2,0.0023311486479288303,0.009826973883685673
p31,5,H3,0.0016151088715085516,0.00830374488640027
p31,5,H4,0.0,0.0
p31,5,H5,0.0,0.0
p31,5,H6,0.0,0.0
p31,5,H7,0.0,0.0
p31,5,H8,0.0,0.0
p31,5,H9,0.0,0.0
p31,6,H1,0.0,0.0
p31,6,H10,0.0,0.0
p31,6,H11,0.0,0.0
p31,6,H12,0.0,0.0
p31,6,H13,0.0,0.0
p31,6,H14,0.012102034081768546,0.02212134151808399
p31,6,H15,0.00771115407469156,0.017688858745195737
p31,6,H16,0.0,0.0
p31,6,H17,0.0004706609407034905,0.004601402868488963
p31,6,H2,0.0007479735274122368,0.00604889589211973
p31,6,H3,0.0004706609407034905,0.004601402868488963
p31,6,H4,0.0,0.0
p31,6,H5,0.0,0.0
p31,6,H6,0.0,0.0
p31,6,H7,0.0,0.0
p31,6,H8,0.0,0.0
p31,6,H9,0.0,0.0
p31,7,H1,0.0,0.0
p31,7,H10,0.0,0.0
p31,7,H11,0.0,0.0
p31,7,H12,0.0,0.0
p31,7,H13,0.0,0.0
p31,7,H14,0.01419615132086303,0.023256500345559178
p31,7,H15,0.007777228703438912,0.01794206499010936
p31,7,H16,0.0,0.0
p31,7,H17,0.00021052886934384057,0.0028751473155690928
p31,7,H2,0.0006994454114935042,0.005386240053139232
p31,7,H3,0.00021052886934384057,0.0028751473155690928
p31,7,H4,0.0,0.0
p31,7,H5,0.0,0.0
p31,7,H6,0.0,0.0
p31,7,H7,0.0,0.0
p31,7,H8,0.0,0.0
p31,7,H9,0.0,0.0
p32,3,H1,0.0,0.0
p32,3,H10,0.0,0.0
p32,3,H11,0.0,0.0
p32,3,H12,0.0,0.0
p32,3,H13,0.0,0.0
p32,3,H14,0.0010639028334469528,0.006784023715628623
p32,3,H15,7.960502483436595e-05,0.0015270891500589778
p32,3,H16,0.0,0.0
p32,3,H17,0.0002367336242257253,0.0032116587772841767
p32,3,H2,0.0001611504877298515,0.002357889661882921
p32,3,H3,0.0002367336242257253,0.0032116587772841767
p32,3,H4,0.0,0.0
p32,3,H5,0.0,0.0
p32,3,H6,0.0,0.0
p32,3,H7,0.0,0.0
p32,3,H8,0.0,0.0
p32,3,H9,0.0,0.0
p32,4,H1,0.0,0.0
p32,4,H10,0.0,0.0
p32,4,H11,0.0,0.0
p32,4,H12,0.0,0.0
p32,4,H13,0.0,0.0
p32,4,H14,0.0015212279998969218,0.00831289238933807
p32,4,H15,0.0006636998909728035,0.004811917348236785
p32,4,H16,0.0,0.0
p32,4,H17,0.0006564088449206041,0.005815554448912872
p32,4,H2,0.0006534511003620136,0.006069206489137359
p32,4,H3,0.0006564088449206041,0.005815554448912872
p32,4,H4,0.0,0.0
p32,4,H5,0.0,0.0
p32,4,H6,0.0,0.0
p32,4,H7,0.0,0.0
p32,4,H8,0.0,0.0
p32,4,H9,0.0,0.0
p33,3,H1,0.0,0.0
p33,3,H10,0.0,0.0
p33,3,H11,0.0,0.0
p33,3,H12,0.0,0.0
p33,3,H13,0.0,0.0
p33,3,H14,0.004354738112631607,0.01542167692303
p33,3,H15,0.001469122691322928,0.008306621067019815
p33,3,H16,0.0,0.0
p33,3,H17,0.0,0.0
p33,3,H2,0.0002390771803463468,0.003075619307211603
p33,3,H3,0.0,0.0
p33,3,H4,0.0,0.0
p33,3,H5,0.0,0.0
p33,3,H6,0.0,0.0
p33,3,H7,0.0,0.0
p33,3,H8,0.0,0.0
p33,3,H9,0.0,0.0
p33,4,H1,0.0,0.0
p33,4,H10,0.0,0.0
p33,4,H11,0.0,0.0
p33,4,H12,0.0,0.0
p33,4,H13,0.0,0.0
p33,4,H14,0.0021313533869496784,0.009935397447788005
p33,4,H15,0.0007845342321240383,0.005699175315834686
p33,4,H16,0.0,0.0
p33,4,H17,0.0,0.0
p33,4,H2,0.0007527055918753888,0.005862558559583016
p33,4,H3,0.0,0.0
p33,4,H4,0.0,0.0
p33,4,H5,0.0,0.0
p33,4,H6,0.0,0.0
p33,4,H7,0.0,0.0
p33,4,H8,0.0,0.0
p33,4,H9,0.0,0.0
p33,5,H1,0.0,0.0
p33,5,H10,0.0,0.0
p33,5,H11,0.0,0.0
p33,5,H12,0.0,0.0
p33,5,H13,0.0,0.0
p33,5,H14,0.003510594891488367,0.012325072374391946
p33,5,H15,0.0030126199075628233,0.011260688988010508
p33,5,H16,0.0,0.0
p33,5,H17,0.0012999136537394445,0.00752276478620216
p33,5,H2,0.0014075344249097088,0.007895069383832783
p33,5,H3,0.0012999136537394445,0.00752276478620216
p33,5,H4,0.0,0.0
p33,5,H5,0.0,0.0
p33,5,H6,0.0,0.0
p33,5,H7,0.0,0.0
p33,5,H8,0.0,0.0
p33,5,H9,0.0,0.0
p34,4,H1,0.0,0.0
p34,4,H10,0.0,0.0
p34,4,H11,0.0,0.0
p34,4,H12,0.0,0.0
p34,4,H13,0.0,0.0
p34,4,H14,0.0018173303536098936,0.008567747194033784
p34,4,H15,0.0006552976758583733,0.005257539349078899
p34,4,H16,0.0,0.0
p34,4,H17,0.0,0.0
p34,4,H2,0.0007764597955558981,0.005766080596769133
p34,4,H3,0.0,0.0
p34,4,H4,0.0,0.0
p34,4,H5,0.0,0.0
p34,4,H6,0.0,0.0
p34,4,H7,0.0,0.0
p34,4,H8,0.0,0.0
p34,4,H9,0.0,0.0
p34,5,H1,0.0,0.0
p34,5,H10,0.0,0.0
p34,5,H11,0.0,0.0
p34,5,H12,0.0,0.0
p34,5,H13,0.0,0.0
p34,5,H14,0.003231019455569316,0.012153764389990928
p34,5,H15,0.002427211274271426,0.01035849792454209
p34,5,H16,0.0,0.0
p34,5,H17,0.0,0.0
p34,5,H2,0.00014169436954656004,0.002074561830331584
p34,5,H3,0.0,0.0
p34,5,H4,0.0,0.0
p34,5,H5,0.0,0.0
p34,5,H6,0.0,0.0
p34,5,H7,0.0,0.0
p34,5,H8,0.0,0.0
p34,5,H9,0.0,0.0
p35,2,H1,0.0,0.0
p35,2,H10,0.0,0.0
p35,2,H11,0.0,0.0
p35,2,H12,0.0,0.0
p35,2,H13,0.0,0.0
p35,2,H14,0.0009560842408295374,0.006724591417497997
p35,2,H15,0.00019676942358036405,0.0027166255999049272
p35,2,H16,0.0,0.0
p35,2,H17,0.0,0.0
p35,2,H2,0.00045608269825855397,0.004465099418193987
p35,2,H3,0.0,0.0
p35,2,H4,0.0,0.0
p35,2,H5,0.0,0.0
p35,2,H6,0.0,0.0
p35,2,H7,0.0,0.0
p35,2,H8,0.0,0.0
p35,2,H9,0.0,0.0
p35,3,H1,0.0,0.0
p35,3,H10,0.0,0.0
p35,3,H11,0.0,0.0
p35,3,H12,0.0,0.0
p35,3,H13,0.0,0.0
p35,3,H14,0.0007843214104542081,0.00611989927027334
p35,3,H15,0.0002718705319516037,0.003020000077043283
p35,3,H16,0.0,0.0
p35,3,H17,0.0,0.0
p35,3,H2,0.00028681316303077694,0.003809465593368814
p35,3,H3,0.0,0.0
p35,3,H4,0.0,0.0
p35,3,H5,0.0,0.0
p35,3,H6,0.0,0.0
p35,3,H7,0.0,0.0
p35,3,H8,0.0,0.0
p35,3,H9,0.0,0.0
p36,2,H1,0.0,0.0
p36,2,H10,0.0,0.0
p36,2,H11,0.0,0.0
p36,2,H12,0.0,0.0
p36,2,H13,0.0,0.0
p36,2,H14,0.0006968791290007022,0.006060486519883251
p36,2,H15,0.0005514763710696412,0.004796888078194084
p36,2,H16,0.0,0.0
p36,2,H17,0.0005043591828206959,0.004353811378350876
p36,2,H2,0.0003532923624983856,0.004075781641484843
p36,2,H3,0.0005043591828206959,0.004353811378350876
p36,2,H4,0.0,0.0
p36,2,H5,0.0,0.0
p36,2,H6,0.0,0.0
p36,2,H7,0.0,0.0
p36,2,H8,0.0,0.0
p36,2,H9,0.0,0.0
p36,3,H1,0.0,0.0
p36,3,H10,0.0,0.0
p36,3,H11,0.0,0.0
p36,3,H12,0.0,0.0
p36,3,H13,0.0,0.0
p36,3,H14,0.0009162448178861082,0.006895004753816542
p36,3,H15,0.0005315898603800198,0.004627427497487933
p36,3,H16,0.0,0.0
p36,3,H17,0.0002525998279452324,0.003422116851407936
p36,3,H2,0.0005935885891410875,0.005148913055498948
p36,3,H3,0.0002525998279452324,0.003422116851407936
p36,3,H4,0.0,0.0
p36,3,H5,0.0,0.0
p36,3,H6,0.0,0.0
p36,3,H7,0.0,0.0
p36,3,H8,0.0,0.0
p36,3,H9,0.0,0.0
p37,2,H1,0.0,0.0
p37,2,H10,0.0,0.0
p37,2,H11,0.0,0.0
p37,2,H12,0.0,0.0
p37,2,H13,0.0,0.0
p37,2,H14,0.0007287657108181011,0.005676916355717035
p37,2,H15,0.0004521608555122562,0.004332572202057085
p37,2,H16,0.0,0.0
p37,2,H17,0.0,0.0
p37,2,H2,5.361022462385782e-05,0.0013604749842014761
p37,2,H3,0.0,0.0
p37,2,H4,0.0,0.0
p37,2,H5,0.0,0.0
p37,2,H6,0.0,0.0
p37,2,H7,0.0,0.0
p37,2,H8,0.0,0.0
p37,2,H9,0.0,0.0
p38,2,H1,0.0,0.0
p38,2,H10,0.0,0.0
p38,2,H11,0.0,0.0
p38,2,H12,0.0,0.0
p38,2,H13,0.0,0.0
p38,2,H14,0.0008383767320687726,0.006063992124051276
p38,2,H15,0.00041637075660021407,0.004008668700996965
p38,2,H16,0.0,0.0
p38,2,H17,0.00032248496806815916,0.003565181873520801
p38,2,H2,0.00010917980732939998,0.0019682818921649167
p38,2,H3,0.00032248496806815916,0.003565181873520801
p38,2,H4,0.0,0.0
p38,2,H5,0.0,0.0
p38,2,H6,0.0,0.0
p38,2,H7,0.0,0.0
p38,2,H8,0.0,0.0
p38,2,H9,0.0,0.0
p38,3,H1,0.0,0.0
p38,3,H10,0.0,0.0
p38,3,H11,0.0,0.0
p38,3,H12,0.0,0.0
p38,3,H13,0.0,0.0
p38,3,H14,0.0005548463104674535,0.005063349794924767
p38,3,H15,0.000258006575598341,0.0028547112383738886
p38,3,H16,0.0,0.0
p38,3,H17,0.0,0.0
p38,3,H2,0.00033589501674315944,0.003826223006842731
p38,3,H3,0.0,0.0
p38,3,H4,0.0,0.0
p38,3,H5,0.0,0.0
p38,3,H6,0.0,0.0
p38,3,H7,0.0,0.0
p38,3,H8,0.0,0.0
p38,3,H9,0.0,0.0
p39,3,H1,0.0,0.0
p39,3,H10,0.0,0.0
p39,3,H11,0.0,0.0
p39,3,H12,0.0,0.0
p39,3,H13,0.0,0.0
p39,3,H14,0.0012698942211150012,0.00748145069579183
p39,3,H15,0.0003653864639446787,0.0034966832826213326
p39,3,H16,0.0,0.0
p39,3,H17,0.000544219475199023,0.005459494979212641
p39,3,H2,0.0005684625068158837,0.005548495341737876
p39,3,H3,0.000544219475199023,0.005459494979212641
p39,3,H4,0.0,0.0
p39,3,H5,0.0,0.0
p39,3,H6,0.0,0.0
p39,3,H7,0.0,0.0
p39,3,H8,0.0,0.0
p39,3,H9,0.0,0.0
p39,4,H1,0.0,0.0
p39,4,H10,0.0,0.0
p39,4,H11,0.0,0.0
p39,4,H12,0.0,0.0
p39,4,H13,0.0,0.0
p39,4,H14,0.0019281904982483904,0.009143073903356336
p39,4,H15,0.0008014572035197331,0.00544971458301627
p39,4,H16,0.0,0.0
p39,4,H17,0.000345899328670424,0.004712614406604021
p39,4,H2,0.0008766927831569074,0.006576235177990247
p39,4,H3,0.000345899328670424,0.004712614406604021
p39,4,H4,0.0,0.0
p39,4,H5,0.0,0.0
p39,4,H6,0.0,0.0
p39,4,H7,0.0,0.0
p39,4,H8,0.0,0.0
p39,4,H9,0.0,0.0
p4,3,H1,0.0,0.0
p4,3,H10,0.0,0.0
p4,3,H11,0.0,0.0
p4,3,H12,0.0,0.0
p4,3,H13,0.0,0.0
p4,3,H14,0.00043335913605293874,0.0039155015326857385
p4,3,H15,0.0,0.0
p4,3,H16,0.0,0.0
p4,3,H17,0.0003055573147519127,0.0034023155704416635
p4,3,H2,0.00035689682960047484,0.0037464952627087925
p4,3,H3,0.0003055573147519127,0.0034023155704416635
p4,3,H4,0.0,0.0
p4,3,H5,0.0,0.0
p4,3,H6,0.0,0.0
p4,3,H7,0.0,0.0
p4,3,H8,0.0,0.0
p4,3,H9,0.0,0.0
p40,3,H1,0.0,0.0
p40,3,H10,0.0,0.0
p40,3,H11,0.0,0.0
p40,3,H12,0.0,0.0
p40,3,H13,0.0,0.0
p40,3,H14,0.0012998663016265224,0.007466432108159622
p40,3,H15,8.103305615646684e-05,0.001554483540582206
p40,3,H16,0.0,0.0
p40,3,H17,0.00011869647499659787,0.002276993185979123
p40,3,H2,0.00017973193493874177,0.0026512192269240523
p40,3,H3,0.00011869647499659787,0.002276993185979123
p40,3,H4,0.0,0.0
p40,3,H5,0.0,0.0
p40,3,H6,0.0,0.0
p40,3,H7,0.0,0.0
p40,3,H8,0.0,0.0
p40,3,H9,0.0,0.0
p40,4,H1,0.0,0.0
p40,4,H10,0.0,0.0
p40,4,H11,0.0,0.0
p40,4,H12,0.0,0.0
p40,4,H13,0.0,0.0
p40,4,H14,0.0009410750086170546,0.006047150605950458
p40,4,H15,0.0006589224541802769,0.004762741044470673
p40,4,H16,0.0,0.0
p40,4,H17,0.0,0.0
p40,4,H2,0.00030194719825287045,0.0034528067351549028
p40,4,H3,0.0,0.0
p40,4,H4,0.0,0.0
p40,4,H5,0.0,0.0
p40,4,H6,0.0,0.0
p40,4,H7,0.0,0.0
p40,4,H8,0.0,0.0
p40,4,H9,0.0,0.0
p41,3,H1,0.0,0.0
p41,3,H10,0.0,0.0
p41,3,H11,0.0,0.0
p41,3,H12,0.0,0.0
p41,3,H13,0.0,0.0
p41,3,H14,0.0008800226344686488,0.0057944730183499245
p41,3,H15,0.00020227487118023893,0.0027417476613510058
p41,3,H16,0.0,0.0
p41,3,H17,0.0,0.0
p41,3,H2,0.0,0.0
p41,3,H3,0.0,0.0
p41,3,H4,0.0,0.0
p41,3,H5,0.0,0.0
p41,3,H6,0.0,0.0
p41,3,H7,0.0,0.0
p41,3,H8,0.0,0.0
p41,3,H9,0.0,0.0
p42,2,H1,0.0,0.0
p42,2,H10,0.0,0.0
p42,2,H11,0.0,0.0
p42,2,H12,0.0,0.0
p42,2,H13,0.0,0.0
p42,2,H14,0.0004218981155882711,0.0041001738941361275
p42,2,H15,0.00016813919596050096,0.0022792210814813058
p42,2,H16,0.0,0.0
p42,2,H17,0.0,0.0
p42,2,H2,0.00010840285870229235,0.0019517958997508783
p42,2,H3,0.0,0.0
p42,2,H4,0.0,0.0
p42,2,H5,0.0,0.0
p42,2,H6,0.0,0.0
p42,2,H7,0.0,0.0
p42,2,H8,0.0,0.0
p42,2,H9,0.0,0.0
p43,2,H1,0.0,0.0
p43,2,H10,0.0,0.0
p43,2,H11,0.0,0.0
p43,2,H12,0.0,0.0
p43,2,H13,0.0,0.0
