i,r,fall,spri,summ,wint
hydSD,p187,0.5,0.5,0.5,0.5
hydSD,p188,0.5,0.5,0.5,0.5
hydSD,p189,0.5,0.5,0.5,0.5
hydSD,p190,0.5,0.5,0.5,0.5
hydSD,p191,0.5,0.5,0.5,0.5
hydSD,p192,0.5,0.5,0.5,0.5
hydSD,p193,0.5,0.5,0.5,0.5
hydSD,p194,0.5,0.5,0.5,0.5
hydSD,p195,0.5,0.5,0.5,0.5
hydSD,p196,0.5,0.5,0.5,0.5
hydSD,p197,0.5,0.5,0.5,0.5
hydSD,p198,0.5,0.5,0.5,0.5
hydSD,p199,0.5,0.5,0.5,0.5
hydSD,p200,0.5,0.5,0.5,0.5
hydSD,p201,0.5,0.5,0.5,0.5
hydSD,p202,0.5,0.5,0.5,0.5
hydSD,p203,0.5,0.5,0.5,0.5
hydSD,p204,0.5,0.5,0.5,0.5
hydSD,p205,0.5,0.5,0.5,0.5
hydUD,p1,0.08288257,0.08288257,0.08288257,0.08288257
hydUD,p2,0.1389774,0.1297599,0.1377595,0.1200445
hydUD,p3,0.5,0.5,0.5,0.5
hydUD,p4,0.1226082,0.1226082,0.1226082,0.1226082
hydUD,p5,0.1876752,0.1876752,0.1876752,0.1876752
hydUD,p6,0.5,0.5,0.5,0.5
hydUD,p7,0.5,0.5,0.5,0.5
hydUD,p8,0.5,0.5,0.5,0.5
hydUD,p9,0.01210404,0.0156061,0.01417845,0.01476313
hydUD,p10,0.5,0.5,0.5,0.5
hydUD,p11,0.5,0.5,0.5,0.5
hydUD,p12,0.5,0.5,0.5,0.5
hydUD,p13,0.02185,0.02185,0.02185,0.02185
hydUD,p14,0.5,0.5,0.5,0.5
hydUD,p15,0.5,0.5,0.5,0.5
hydUD,p16,0.5,0.5,0.5,0.5
hydUD,p17,0.5,0.5,0.5,0.5
hydUD,p18,0.5,0.5,0.5,0.5
hydUD,p19,0.5,0.5,0.5,0.5
hydUD,p20,0.5,0.5,0.5,0.5
hydUD,p21,0.5,0.5,0.5,0.5
hydUD,p22,0.5,0.5,0.5,0.5
hydUD,p23,0.5,0.5,0.5,0.5
hydUD,p24,0.5,0.5,0.5,0.5
hydUD,p25,0.5,0.5,0.5,0.5
hydUD,p26,0.5,0.5,0.5,0.5
hydUD,p27,0.01717033,0.01717033,0.01717033,0.01717033
hydUD,p28,0.03428571,0.03428571,0.03428571,0.03428571
hydUD,p29,0.5,0.5,0.5,0.5
hydUD,p30,0.5,0.5,0.5,0.5
hydUD,p31,0.5,0.5,0.5,0.5
hydUD,p32,0.5,0.5,0.5,0.5
hydUD,p33,0.5,0.5,0.5,0.5
hydUD,p34,0.5,0.5,0.5,0.5
hydUD,p35,0.5,0.5,0.5,0.5
hydUD,p36,0.5,0.5,0.5,0.5
hydUD,p37,0.5,0.5,0.5,0.5
hydUD,p38,0.5,0.5,0.5,0.5
hydUD,p39,0.5,0.5,0.5,0.5
hydUD,p40,0.5,0.5,0.5,0.5
hydUD,p41,0.5,0.5,0.5,0.5
hydUD,p42,0.5,0.5,0.5,0.5
hydUD,p43,0.5,0.5,0.5,0.5
hydUD,p44,0.5,0.5,0.5,0.5
hydUD,p45,0.5,0.5,0.5,0.5
hydUD,p46,0.5,0.5,0.5,0.5
hydUD,p47,0.5,0.5,0.5,0.5
hydUD,p48,0.5,0.5,0.5,0.5
hydUD,p49,0.5,0.5,0.5,0.5
hydUD,p50,0.5,0.5,0.5,0.5
hydUD,p51,0.5,0.5,0.5,0.5
hydUD,p52,0.5,0.5,0.5,0.5
hydUD,p53,0.5,0.5,0.5,0.5
hydUD,p54,0.5,0.5,0.5,0.5
hydUD,p55,0.5,0.5,0.5,0.5
hydUD,p56,0.5,0.5,0.5,0.5
hydUD,p57,0.5,0.5,0.5,0.5
hydUD,p58,0.5,0.5,0.5,0.5
hydUD,p59,0.5,0.5,0.5,0.5
hydUD,p60,0.5,0.5,0.5,0.5
hydUD,p61,0.5,0.5,0.5,0.5
hydUD,p62,0.5,0.5,0.5,0.5
hydUD,p63,0.5,0.5,0.5,0.5
hydUD,p64,0.5,0.5,0.5,0.5
hydUD,p65,0.5,0.5,0.5,0.5
hydUD,p66,0.5,0.5,0.5,0.5
hydUD,p67,0.5,0.5,0.5,0.5
hydUD,p68,0.5,0.5,0.5,0.5
hydUD,p69,0.5,0.5,0.5,0.5
hydUD,p70,0.5,0.5,0.5,0.5
hydUD,p71,0.5,0.5,0.5,0.5
hydUD,p72,0.5,0.5,0.5,0.5
hydUD,p73,0.5,0.5,0.5,0.5
hydUD,p74,0.5,0.5,0.5,0.5
hydUD,p75,0.5,0.5,0.5,0.5
hydUD,p76,0.5,0.5,0.5,0.5
hydUD,p77,0.5,0.5,0.5,0.5
hydUD,p78,0.5,0.5,0.5,0.5
hydUD,p79,0.5,0.5,0.5,0.5
hydUD,p80,0.5,0.5,0.5,0.5
hydUD,p81,0.5,0.5,0.5,0.5
hydUD,p82,0.5,0.5,0.5,0.5
hydUD,p83,0.5,0.5,0.5,0.5
hydUD,p84,0.5,0.5,0.5,0.5
hydUD,p85,0.5,0.5,0.5,0.5
hydUD,p86,0.5,0.5,0.5,0.5
hydUD,p87,0.5,0.5,0.5,0.5
hydUD,p88,0.5,0.5,0.5,0.5
hydUD,p89,0.5,0.5,0.5,0.5
hydUD,p90,0.5,0.5,0.5,0.5
hydUD,p91,0.5,0.5,0.5,0.5
hydUD,p92,0.5,0.5,0.5,0.5
hydUD,p93,0.5,0.5,0.5,0.5
hydUD,p94,0.5,0.5,0.5,0.5
hydUD,p95,0.5,0.5,0.5,0.5
hydUD,p96,0.5,0.5,0.5,0.5
hydUD,p97,0.5,0.5,0.5,0.5
hydUD,p98,0.5,0.5,0.5,0.5
hydUD,p99,0.5,0.5,0.5,0.5
hydUD,p100,0.5,0.5,0.5,0.5
hydUD,p101,0.5,0.5,0.5,0.5
hydUD,p102,0.5,0.5,0.5,0.5
hydUD,p103,0.5,0.5,0.5,0.5
hydUD,p104,0.5,0.5,0.5,0.5
hydUD,p105,0.5,0.5,0.5,0.5
hydUD,p106,0.5,0.5,0.5,0.5
hydUD,p107,0.5,0.5,0.5,0.5
hydUD,p108,0.5,0.5,0.5,0.5
hydUD,p109,0.5,0.5,0.5,0.5
hydUD,p110,0.5,0.5,0.5,0.5
hydUD,p111,0.5,0.5,0.5,0.5
hydUD,p112,0.5,0.5,0.5,0.5
hydUD,p113,0.5,0.5,0.5,0.5
hydUD,p114,0.5,0.5,0.5,0.5
hydUD,p115,0.5,0.5,0.5,0.5
hydUD,p116,0.5,0.5,0.5,0.5
hydUD,p117,0.5,0.5,0.5,0.5
hydUD,p118,0.5,0.5,0.5,0.5
hydUD,p119,0.5,0.5,0.5,0.5
hydUD,p120,0.5,0.5,0.5,0.5
hydUD,p121,0.5,0.5,0.5,0.5
hydUD,p122,0.5,0.5,0.5,0.5
hydUD,p123,0.5,0.5,0.5,0.5
hydUD,p124,0.5,0.5,0.5,0.5
hydUD,p125,0.5,0.5,0.5,0.5
hydUD,p126,0.5,0.5,0.5,0.5
hydUD,p127,0.5,0.5,0.5,0.5
hydUD,p128,0.5,0.5,0.5,0.5
hydUD,p129,0.5,0.5,0.5,0.5
hydUD,p130,0.5,0.5,0.5,0.5
hydUD,p131,0.5,0.5,0.5,0.5
hydUD,p132,0.5,0.5,0.5,0.5
hydUD,p133,0.5,0.5,0.5,0.5
hydUD,p134,0.5,0.5,0.5,0.5
hydUD,p135,0.5,0.5,0.5,0.5
hydUD,p136,0.5,0.5,0.5,0.5
hydUD,p137,0.5,0.5,0.5,0.5
hydUD,p138,0.5,0.5,0.5,0.5
hydUD,p139,0.5,0.5,0.5,0.5
hydUD,p140,0.5,0.5,0.5,0.5
hydUD,p141,0.5,0.5,0.5,0.5
hydUD,p142,0.5,0.5,0.5,0.5
hydUD,p143,0.5,0.5,0.5,0.5
hydUD,p144,0.5,0.5,0.5,0.5
hydUD,p145,0.5,0.5,0.5,0.5
hydUD,p146,0.5,0.5,0.5,0.5
hydUD,p147,0.5,0.5,0.5,0.5
hydUD,p148,0.5,0.5,0.5,0.5
hydUD,p149,0.5,0.5,0.5,0.5
hydUD,p150,0.5,0.5,0.5,0.5
hydUD,p151,0.5,0.5,0.5,0.5
hydUD,p152,0.5,0.5,0.5,0.5
hydUD,p153,0.5,0.5,0.5,0.5
hydUD,p154,0.5,0.5,0.5,0.5
hydUD,p155,0.5,0.5,0.5,0.5
hydUD,p156,0.5,0.5,0.5,0.5
hydUD,p157,0.5,0.5,0.5,0.5
hydUD,p158,0.5,0.5,0.5,0.5
hydUD,p159,0.5,0.5,0.5,0.5
hydUD,p160,0.5,0.5,0.5,0.5
hydUD,p161,0.5,0.5,0.5,0.5
hydUD,p162,0.5,0.5,0.5,0.5
hydUD,p163,0.5,0.5,0.5,0.5
hydUD,p164,0.5,0.5,0.5,0.5
hydUD,p165,0.5,0.5,0.5,0.5
hydUD,p166,0.5,0.5,0.5,0.5
hydUD,p167,0.5,0.5,0.5,0.5
hydUD,p168,0.5,0.5,0.5,0.5
hydUD,p169,0.5,0.5,0.5,0.5
hydUD,p170,0.5,0.5,0.5,0.5
hydUD,p171,0.5,0.5,0.5,0.5
hydUD,p172,0.5,0.5,0.5,0.5
hydUD,p173,0.5,0.5,0.5,0.5
hydUD,p174,0.5,0.5,0.5,0.5
hydUD,p175,0.5,0.5,0.5,0.5
hydUD,p176,0.5,0.5,0.5,0.5
hydUD,p177,0.5,0.5,0.5,0.5
hydUD,p178,0.5,0.5,0.5,0.5
hydUD,p179,0.5,0.5,0.5,0.5
hydUD,p180,0.5,0.5,0.5,0.5
hydUD,p181,0.5,0.5,0.5,0.5
hydUD,p182,0.5,0.5,0.5,0.5
hydUD,p183,0.5,0.5,0.5,0.5
hydUD,p184,0.5,0.5,0.5,0.5
hydUD,p185,0.5,0.5,0.5,0.5
hydUD,p186,0.5,0.5,0.5,0.5
hydUD,p187,0.5,0.5,0.5,0.5
hydUD,p188,0.5,0.5,0.5,0.5
hydUD,p189,0.5,0.5,0.5,0.5
hydUD,p190,0.5,0.5,0.5,0.5
hydUD,p191,0.5,0.5,0.5,0.5
hydUD,p192,0.5,0.5,0.5,0.5
hydUD,p193,0.5,0.5,0.5,0.5
hydUD,p194,0.5,0.5,0.5,0.5
hydUD,p195,0.5,0.5,0.5,0.5
hydUD,p196,0.5,0.5,0.5,0.5
hydUD,p197,0.5,0.5,0.5,0.5
hydUD,p198,0.5,0.5,0.5,0.5
hydUD,p199,0.5,0.5,0.5,0.5
hydUD,p200,0.5,0.5,0.5,0.5
hydUD,p201,0.5,0.5,0.5,0.5
hydUD,p202,0.5,0.5,0.5,0.5
hydUD,p203,0.5,0.5,0.5,0.5
hydUD,p204,0.5,0.5,0.5,0.5
hydUD,p205,0.5,0.5,0.5,0.5
hydNPD,p1,0.5,0.5,0.5,0.5
hydNPD,p2,0.5,0.5,0.5,0.5
hydNPD,p3,0.5,0.5,0.5,0.5
hydNPD,p4,0.5,0.5,0.5,0.5
hydNPD,p5,0.5,0.5,0.5,0.5
hydNPD,p6,0.5,0.5,0.5,0.5
hydNPD,p7,0.5,0.5,0.5,0.5
hydNPD,p8,0.5,0.5,0.5,0.5
hydNPD,p9,0.5,0.5,0.5,0.5
hydNPD,p10,0.5,0.5,0.5,0.5
hydNPD,p11,0.5,0.5,0.5,0.5
hydNPD,p12,0.5,0.5,0.5,0.5
hydNPD,p13,0.5,0.5,0.5,0.5
hydNPD,p14,0.5,0.5,0.5,0.5
hydNPD,p15,0.5,0.5,0.5,0.5
hydNPD,p16,0.5,0.5,0.5,0.5
hydNPD,p17,0.5,0.5,0.5,0.5
hydNPD,p18,0.5,0.5,0.5,0.5
hydNPD,p19,0.5,0.5,0.5,0.5
hydNPD,p20,0.5,0.5,0.5,0.5
hydNPD,p21,0.5,0.5,0.5,0.5
hydNPD,p22,0.5,0.5,0.5,0.5
hydNPD,p23,0.5,0.5,0.5,0.5
hydNPD,p24,0.5,0.5,0.5,0.5
hydNPD,p25,0.5,0.5,0.5,0.5
hydNPD,p26,0.5,0.5,0.5,0.5
hydNPD,p27,0.5,0.5,0.5,0.5
hydNPD,p28,0.5,0.5,0.5,0.5
hydNPD,p29,0.5,0.5,0.5,0.5
hydNPD,p30,0.5,0.5,0.5,0.5
hydNPD,p31,0.5,0.5,0.5,0.5
hydNPD,p32,0.5,0.5,0.5,0.5
hydNPD,p33,0.5,0.5,0.5,0.5
hydNPD,p34,0.5,0.5,0.5,0.5
hydNPD,p35,0.5,0.5,0.5,0.5
hydNPD,p36,0.5,0.5,0.5,0.5
hydNPD,p37,0.5,0.5,0.5,0.5
hydNPD,p38,0.5,0.5,0.5,0.5
hydNPD,p39,0.5,0.5,0.5,0.5
hydNPD,p40,0.5,0.5,0.5,0.5
hydNPD,p41,0.5,0.5,0.5,0.5
hydNPD,p42,0.5,0.5,0.5,0.5
hydNPD,p43,0.5,0.5,0.5,0.5
hydNPD,p44,0.5,0.5,0.5,0.5
hydNPD,p45,0.5,0.5,0.5,0.5
hydNPD,p46,0.5,0.5,0.5,0.5
hydNPD,p47,0.5,0.5,0.5,0.5
hydNPD,p48,0.5,0.5,0.5,0.5
hydNPD,p49,0.5,0.5,0.5,0.5
hydNPD,p50,0.5,0.5,0.5,0.5
hydNPD,p51,0.5,0.5,0.5,0.5
hydNPD,p52,0.5,0.5,0.5,0.5
hydNPD,p53,0.5,0.5,0.5,0.5
hydNPD,p54,0.5,0.5,0.5,0.5
hydNPD,p55,0.5,0.5,0.5,0.5
hydNPD,p56,0.5,0.5,0.5,0.5
hydNPD,p57,0.5,0.5,0.5,0.5
hydNPD,p58,0.5,0.5,0.5,0.5
hydNPD,p59,0.5,0.5,0.5,0.5
hydNPD,p60,0.5,0.5,0.5,0.5
hydNPD,p61,0.5,0.5,0.5,0.5
hydNPD,p62,0.5,0.5,0.5,0.5
hydNPD,p63,0.5,0.5,0.5,0.5
hydNPD,p64,0.5,0.5,0.5,0.5
hydNPD,p65,0.5,0.5,0.5,0.5
hydNPD,p66,0.5,0.5,0.5,0.5
hydNPD,p67,0.5,0.5,0.5,0.5
hydNPD,p68,0.5,0.5,0.5,0.5
hydNPD,p69,0.5,0.5,0.5,0.5
hydNPD,p70,0.5,0.5,0.5,0.5
hydNPD,p71,0.5,0.5,0.5,0.5
hydNPD,p72,0.5,0.5,0.5,0.5
hydNPD,p73,0.5,0.5,0.5,0.5
hydNPD,p74,0.5,0.5,0.5,0.5
hydNPD,p75,0.5,0.5,0.5,0.5
hydNPD,p76,0.5,0.5,0.5,0.5
hydNPD,p77,0.5,0.5,0.5,0.5
hydNPD,p78,0.5,0.5,0.5,0.5
hydNPD,p79,0.5,0.5,0.5,0.5
hydNPD,p80,0.5,0.5,0.5,0.5
hydNPD,p81,0.5,0.5,0.5,0.5
hydNPD,p82,0.5,0.5,0.5,0.5
hydNPD,p83,0.5,0.5,0.5,0.5
hydNPD,p84,0.5,0.5,0.5,0.5
hydNPD,p85,0.5,0.5,0.5,0.5
hydNPD,p86,0.5,0.5,0.5,0.5
hydNPD,p87,0.5,0.5,0.5,0.5
hydNPD,p88,0.5,0.5,0.5,0.5
hydNPD,p89,0.5,0.5,0.5,0.5
hydNPD,p90,0.5,0.5,0.5,0.5
hydNPD,p91,0.5,0.5,0.5,0.5
hydNPD,p92,0.5,0.5,0.5,0.5
hydNPD,p93,0.5,0.5,0.5,0.5
hydNPD,p94,0.5,0.5,0.5,0.5
hydNPD,p95,0.5,0.5,0.5,0.5
hydNPD,p96,0.5,0.5,0.5,0.5
hydNPD,p97,0.5,0.5,0.5,0.5
hydNPD,p98,0.5,0.5,0.5,0.5
hydNPD,p99,0.5,0.5,0.5,0.5
hydNPD,p100,0.5,0.5,0.5,0.5
hydNPD,p101,0.5,0.5,0.5,0.5
hydNPD,p102,0.5,0.5,0.5,0.5
hydNPD,p103,0.5,0.5,0.5,0.5
hydNPD,p104,0.5,0.5,0.5,0.5
hydNPD,p105,0.5,0.5,0.5,0.5
hydNPD,p106,0.5,0.5,0.5,0.5
hydNPD,p107,0.5,0.5,0.5,0.5
hydNPD,p108,0.5,0.5,0.5,0.5
hydNPD,p109,0.5,0.5,0.5,0.5
hydNPD,p110,0.5,0.5,0.5,0.5
hydNPD,p111,0.5,0.5,0.5,0.5
hydNPD,p112,0.5,0.5,0.5,0.5
hydNPD,p113,0.5,0.5,0.5,0.5
hydNPD,p114,0.5,0.5,0.5,0.5
hydNPD,p115,0.5,0.5,0.5,0.5
hydNPD,p116,0.5,0.5,0.5,0.5
hydNPD,p117,0.5,0.5,0.5,0.5
hydNPD,p118,0.5,0.5,0.5,0.5
hydNPD,p119,0.5,0.5,0.5,0.5
hydNPD,p120,0.5,0.5,0.5,0.5
hydNPD,p121,0.5,0.5,0.5,0.5
hydNPD,p122,0.5,0.5,0.5,0.5
hydNPD,p123,0.5,0.5,0.5,0.5
hydNPD,p124,0.5,0.5,0.5,0.5
hydNPD,p125,0.5,0.5,0.5,0.5
hydNPD,p126,0.5,0.5,0.5,0.5
hydNPD,p127,0.5,0.5,0.5,0.5
hydNPD,p128,0.5,0.5,0.5,0.5
hydNPD,p129,0.5,0.5,0.5,0.5
hydNPD,p130,0.5,0.5,0.5,0.5
hydNPD,p131,0.5,0.5,0.5,0.5
hydNPD,p132,0.5,0.5,0.5,0.5
hydNPD,p133,0.5,0.5,0.5,0.5
hydNPD,p134,0.5,0.5,0.5,0.5
hydNPD,p135,0.5,0.5,0.5,0.5
hydNPD,p136,0.5,0.5,0.5,0.5
hydNPD,p137,0.5,0.5,0.5,0.5
hydNPD,p138,0.5,0.5,0.5,0.5
hydNPD,p139,0.5,0.5,0.5,0.5
hydNPD,p140,0.5,0.5,0.5,0.5
hydNPD,p141,0.5,0.5,0.5,0.5
hydNPD,p142,0.5,0.5,0.5,0.5
hydNPD,p143,0.5,0.5,0.5,0.5
hydNPD,p144,0.5,0.5,0.5,0.5
hydNPD,p145,0.5,0.5,0.5,0.5
hydNPD,p146,0.5,0.5,0.5,0.5
hydNPD,p147,0.5,0.5,0.5,0.5
hydNPD,p148,0.5,0.5,0.5,0.5
hydNPD,p149,0.5,0.5,0.5,0.5
hydNPD,p150,0.5,0.5,0.5,0.5
hydNPD,p151,0.5,0.5,0.5,0.5
hydNPD,p152,0.5,0.5,0.5,0.5
hydNPD,p153,0.5,0.5,0.5,0.5
hydNPD,p154,0.5,0.5,0.5,0.5
hydNPD,p155,0.5,0.5,0.5,0.5
hydNPD,p156,0.5,0.5,0.5,0.5
hydNPD,p157,0.5,0.5,0.5,0.5
hydNPD,p158,0.5,0.5,0.5,0.5
hydNPD,p159,0.5,0.5,0.5,0.5
hydNPD,p160,0.5,0.5,0.5,0.5
hydNPD,p161,0.5,0.5,0.5,0.5
hydNPD,p162,0.5,0.5,0.5,0.5
hydNPD,p163,0.5,0.5,0.5,0.5
hydNPD,p164,0.5,0.5,0.5,0.5
hydNPD,p165,0.5,0.5,0.5,0.5
hydNPD,p166,0.5,0.5,0.5,0.5
hydNPD,p167,0.5,0.5,0.5,0.5
hydNPD,p168,0.5,0.5,0.5,0.5
hydNPD,p169,0.5,0.5,0.5,0.5
hydNPD,p170,0.5,0.5,0.5,0.5
hydNPD,p171,0.5,0.5,0.5,0.5
hydNPD,p172,0.5,0.5,0.5,0.5
hydNPD,p173,0.5,0.5,0.5,0.5
hydNPD,p174,0.5,0.5,0.5,0.5
hydNPD,p175,0.5,0.5,0.5,0.5
hydNPD,p176,0.5,0.5,0.5,0.5
hydNPD,p177,0.5,0.5,0.5,0.5
hydNPD,p178,0.5,0.5,0.5,0.5
hydNPD,p179,0.5,0.5,0.5,0.5
hydNPD,p180,0.5,0.5,0.5,0.5
hydNPD,p181,0.5,0.5,0.5,0.5
hydNPD,p182,0.5,0.5,0.5,0.5
hydNPD,p183,0.5,0.5,0.5,0.5
hydNPD,p184,0.5,0.5,0.5,0.5
hydNPD,p185,0.5,0.5,0.5,0.5
hydNPD,p186,0.5,0.5,0.5,0.5
hydNPD,p187,0.5,0.5,0.5,0.5
hydNPD,p188,0.5,0.5,0.5,0.5
hydNPD,p189,0.5,0.5,0.5,0.5
hydNPD,p190,0.5,0.5,0.5,0.5
hydNPD,p191,0.5,0.5,0.5,0.5
hydNPD,p192,0.5,0.5,0.5,0.5
hydNPD,p193,0.5,0.5,0.5,0.5
hydNPD,p194,0.5,0.5,0.5,0.5
hydNPD,p195,0.5,0.5,0.5,0.5
hydNPD,p196,0.5,0.5,0.5,0.5
hydNPD,p197,0.5,0.5,0.5,0.5
hydNPD,p198,0.5,0.5,0.5,0.5
hydNPD,p199,0.5,0.5,0.5,0.5
hydNPD,p200,0.5,0.5,0.5,0.5
hydNPD,p201,0.5,0.5,0.5,0.5
hydNPD,p202,0.5,0.5,0.5,0.5
hydNPD,p203,0.5,0.5,0.5,0.5
hydNPD,p204,0.5,0.5,0.5,0.5
hydNPD,p205,0.5,0.5,0.5,0.5
