region,class,timeslice,cfmean
p132,2,H9,0.0
p132,3,H1,0.03271
p132,3,H10,0.2569
p132,3,H11,0.18165
p132,3,H12,0.0
p132,3,H13,0.01311
p132,3,H14,0.43507
p132,3,H15,0.39419
p132,3,H16,0.01245
p132,3,H17,0.44762
p132,3,H2,0.50537
p132,3,H3,0.44762
p132,3,H4,0.03128
p132,3,H5,0.0031
p132,3,H6,0.35721
p132,3,H7,0.28436
p132,3,H8,9e-05
p132,3,H9,0.0
p133,3,H1,0.03418
p133,3,H10,0.25938
p133,3,H11,0.18082
p133,3,H12,0.0
p133,3,H13,0.01552
p133,3,H14,0.43361
p133,3,H15,0.38195
p133,3,H16,0.01053
p133,3,H17,0.44425
p133,3,H2,0.5026
p133,3,H3,0.44425
p133,3,H4,0.02911
p133,3,H5,0.00445
p133,3,H6,0.35856
p133,3,H7,0.28027
p133,3,H8,0.0
p133,3,H9,0.0
p134,2,H1,0.04224
p134,2,H10,0.22468
p134,2,H11,0.14381
p134,2,H12,0.0
p134,2,H13,0.01905
p134,2,H14,0.41948
p134,2,H15,0.35825
p134,2,H16,0.00857
p134,2,H17,0.44076
p134,2,H2,0.47324
p134,2,H3,0.44076
p134,2,H4,0.02886
p134,2,H5,0.00658
p134,2,H6,0.33626
p134,2,H7,0.25744
p134,2,H8,0.0
p134,2,H9,0.0
p14,1,H1,0.04326
p14,1,H10,0.10586
p14,1,H11,0.06291
p14,1,H12,0.0
p14,1,H13,0.0212
p14,1,H14,0.34148
p14,1,H15,0.28847
p14,1,H16,0.01396
p14,1,H17,0.4239
p14,1,H2,0.45268
p14,1,H3,0.4239
p14,1,H4,0.05612
p14,1,H5,0.00596
p14,1,H6,0.38044
p14,1,H7,0.27486
p14,1,H8,0.00083
p14,1,H9,0.0
p14,2,H1,0.04636
p14,2,H10,0.11841
p14,2,H11,0.07066
p14,2,H12,0.0
p14,2,H13,0.01897
p14,2,H14,0.35446
p14,2,H15,0.30183
p14,2,H16,0.01135
p14,2,H17,0.49566
p14,2,H2,0.50398
p14,2,H3,0.49566
p14,2,H4,0.05263
p14,2,H5,0.0054
p14,2,H6,0.38423
p14,2,H7,0.30475
p14,2,H8,0.00047
p14,2,H9,0.0
p14,3,H1,0.05081
p14,3,H10,0.15257
p14,3,H11,0.09634
p14,3,H12,0.0
p14,3,H13,0.02127
p14,3,H14,0.42217
p14,3,H15,0.34023
p14,3,H16,0.01195
p14,3,H17,0.53398
p14,3,H2,0.57842
p14,3,H3,0.53398
p14,3,H4,0.0518
p14,3,H5,0.00541
p14,3,H6,0.41644
p14,3,H7,0.32684
p14,3,H8,0.00061
p14,3,H9,0.0
p15,2,H1,0.04681
p15,2,H10,0.13066
p15,2,H11,0.0796
p15,2,H12,0.0
p15,2,H13,0.02054
p15,2,H14,0.37936
p15,2,H15,0.30505
p15,2,H16,0.00939
p15,2,H17,0.51314
p15,2,H2,0.53237
p15,2,H3,0.51314
p15,2,H4,0.04681
p15,2,H5,0.0047
p15,2,H6,0.3796
p15,2,H7,0.29723
p15,2,H8,0.0001
p15,2,H9,0.0
p15,3,H1,0.00963
p15,3,H10,0.15325
p15,3,H11,0.18584
p15,3,H12,0.00061
p15,3,H13,0.00334
p15,3,H14,0.40044
p15,3,H15,0.42758
p15,3,H16,0.05991
p15,3,H17,0.61391
p15,3,H2,0.56232
p15,3,H3,0.61391
p15,3,H4,0.14139
p15,3,H5,0.0
p15,3,H6,0.38796
p15,3,H7,0.44014
p15,3,H8,0.01879
p15,3,H9,0.0
p15,4,H1,0.01311
p15,4,H10,0.17922
p15,4,H11,0.20958
p15,4,H12,0.00026
p15,4,H13,0.00484
p15,4,H14,0.47611
p15,4,H15,0.49255
p15,4,H16,0.05281
p15,4,H17,0.60361
p15,4,H2,0.56898
p15,4,H3,0.60361
p15,4,H4,0.12132
p15,4,H5,0.0
p15,4,H6,0.42873
p15,4,H7,0.45625
p15,4,H8,0.01505
p15,4,H9,0.0
p16,3,H1,0.01781
p16,3,H10,0.17042
p16,3,H11,0.17208
p16,3,H12,0.0
p16,3,H13,0.00592
p16,3,H14,0.46688
p16,3,H15,0.44031
p16,3,H16,0.04107
p16,3,H17,0.58734
p16,3,H2,0.59689
p16,3,H3,0.58734
p16,3,H4,0.1013
p16,3,H5,0.0
p16,3,H6,0.40785
p16,3,H7,0.41948
p16,3,H8,0.01044
p16,3,H9,0.0
p16,4,H1,0.01543
p16,4,H10,0.18765
p16,4,H11,0.1973
p16,4,H12,0.00011
p16,4,H13,0.00513
p16,4,H14,0.47884
p16,4,H15,0.49046
p16,4,H16,0.05258
p16,4,H17,0.59128
p16,4,H2,0.58266
p16,4,H3,0.59128
p16,4,H4,0.10917
p16,4,H5,0.0
p16,4,H6,0.42066
p16,4,H7,0.44805
p16,4,H8,0.01281
p16,4,H9,0.0
p17,1,H1,0.01536
p17,1,H10,0.08594
p17,1,H11,0.08575
p17,1,H12,0.0
p17,1,H13,0.0055
p17,1,H14,0.31834
p17,1,H15,0.31253
p17,1,H16,0.04478
p17,1,H17,0.45025
p17,1,H2,0.44551
p17,1,H3,0.45025
p17,1,H4,0.1152
p17,1,H5,0.0
p17,1,H6,0.31179
p17,1,H7,0.31824
p17,1,H8,0.01388
p17,1,H9,0.0
p17,2,H1,0.01375
p17,2,H10,0.11082
p17,2,H11,0.10553
p17,2,H12,0.0
p17,2,H13,0.00465
p17,2,H14,0.33781
p17,2,H15,0.33898
p17,2,H16,0.03552
p17,2,H17,0.48595
p17,2,H2,0.48287
p17,2,H3,0.48595
p17,2,H4,0.10982
p17,2,H5,0.0
p17,2,H6,0.30501
p17,2,H7,0.31832
p17,2,H8,0.01131
p17,2,H9,0.0
p17,3,H1,0.01963
p17,3,H10,0.17819
p17,3,H11,0.17192
p17,3,H12,0.0
p17,3,H13,0.00679
p17,3,H14,0.42515
p17,3,H15,0.40224
p17,3,H16,0.04084
p17,3,H17,0.50275
p17,3,H2,0.58258
p17,3,H3,0.50275
p17,3,H4,0.09226
p17,3,H5,0.0
p17,3,H6,0.3835
p17,3,H7,0.37479
p17,3,H8,0.00903
p17,3,H9,0.0
p18,2,H1,0.02649
p18,2,H10,0.13395
p18,2,H11,0.12269
p18,2,H12,0.0
p18,2,H13,0.00911
p18,2,H14,0.40107
p18,2,H15,0.37474
p18,2,H16,0.03535
p18,2,H17,0.5565
p18,2,H2,0.5576
p18,2,H3,0.5565
p18,2,H4,0.09459
p18,2,H5,0.0
p18,2,H6,0.34019
p18,2,H7,0.32058
p18,2,H8,0.00676
p18,2,H9,0.0
p18,3,H1,0.02974
p18,3,H10,0.15716
p18,3,H11,0.1348
p18,3,H12,0.0
p18,3,H13,0.00981
p18,3,H14,0.4366
p18,3,H15,0.38901
p18,3,H16,0.02343
p18,3,H17,0.5151
p18,3,H2,0.55305
p18,3,H3,0.5151
p18,3,H4,0.06732
p18,3,H5,0.00045
p18,3,H6,0.36177
p18,3,H7,0.31481
p18,3,H8,0.0042
p18,3,H9,0.0
p19,2,H1,0.03821
p19,2,H10,0.12973
p19,2,H11,0.10626
p19,2,H12,0.0
p19,2,H13,0.01523
p19,2,H14,0.41981
p19,2,H15,0.3746
p19,2,H16,0.02361
p19,2,H17,0.5337
p19,2,H2,0.55199
p19,2,H3,0.5337
p19,2,H4,0.07557
p19,2,H5,0.00134
p19,2,H6,0.36955
p19,2,H7,0.2902
p19,2,H8,0.00356
p19,2,H9,0.0
p19,3,H1,0.03746
p19,3,H10,0.15836
p19,3,H11,0.12808
p19,3,H12,0.0
p19,3,H13,0.01615
p19,3,H14,0.4466
p19,3,H15,0.39684
p19,3,H16,0.02533
p19,3,H17,0.55456
p19,3,H2,0.5621
p19,3,H3,0.55456
p19,3,H4,0.07837
p19,3,H5,0.00108
p19,3,H6,0.37811
p19,3,H7,0.31262
p19,3,H8,0.0039
p19,3,H9,0.0
p2,1,H1,0.01844
p2,1,H10,0.10035
p2,1,H11,0.08764
p2,1,H12,0.0
p2,1,H13,0.00731
p2,1,H14,0.30323
p2,1,H15,0.3088
p2,1,H16,0.02375
p2,1,H17,0.42218
p2,1,H2,0.36387
p2,1,H3,0.42218
p2,1,H4,0.06779
p2,1,H5,0.00029
p2,1,H6,0.31337
p2,1,H7,0.31222
p2,1,H8,0.00494
p2,1,H9,0.0
p2,2,H1,0.02131
p2,2,H10,0.10316
p2,2,H11,0.08683
p2,2,H12,0.0
p2,2,H13,0.00699
p2,2,H14,0.29848
p2,2,H15,0.31368
p2,2,H16,0.02021
p2,2,H17,0.48161
p2,2,H2,0.41658
p2,2,H3,0.48161
p2,2,H4,0.06793
p2,2,H5,0.00041
p2,2,H6,0.3364
p2,2,H7,0.32666
p2,2,H8,0.00487
p2,2,H9,0.0
p2,3,H1,0.03775
p2,3,H10,0.14544
p2,3,H11,0.10931
p2,3,H12,0.0
p2,3,H13,0.01539
p2,3,H14,0.4527
p2,3,H15,0.37926
p2,3,H16,0.01921
p2,3,H17,0.56828
p2,3,H2,0.5835
p2,3,H3,0.56828
p2,3,H4,0.07039
p2,3,H5,0.0021
p2,3,H6,0.40637
p2,3,H7,0.34089
p2,3,H8,0.00264
p2,3,H9,0.0
p20,2,H1,0.03202
p20,2,H10,0.15359
p20,2,H11,0.13347
p20,2,H12,0.0
p20,2,H13,0.01171
p20,2,H14,0.42054
p20,2,H15,0.37074
p20,2,H16,0.02773
p20,2,H17,0.52231
p20,2,H2,0.56529
p20,2,H3,0.52231
p20,2,H4,0.08044
p20,2,H5,0.00018
p20,2,H6,0.34883
p20,2,H7,0.31637
p20,2,H8,0.005
p20,2,H9,0.0
p20,3,H1,0.03155
p20,3,H10,0.16202
p20,3,H11,0.13636
p20,3,H12,0.0
p20,3,H13,0.01208
p20,3,H14,0.43157
p20,3,H15,0.39198
p20,3,H16,0.02406
p20,3,H17,0.53944
p20,3,H2,0.56727
p20,3,H3,0.53944
p20,3,H4,0.07394
p20,3,H5,0.00046
p20,3,H6,0.35547
p20,3,H7,0.32163
p20,3,H8,0.00428
p20,3,H9,0.0
p21,3,H1,0.029
p21,3,H10,0.19473
p21,3,H11,0.18935
p21,3,H12,0.0
p21,3,H13,0.01093
p21,3,H14,0.50033
p21,3,H15,0.42327
p21,3,H16,0.02855
p21,3,H17,0.51523
p21,3,H2,0.59084
p21,3,H3,0.51523
p21,3,H4,0.07202
p21,3,H5,0.00025
p21,3,H6,0.39892
p21,3,H7,0.35933
p21,3,H8,0.00518
p21,3,H9,0.0
p21,4,H1,0.02951
p21,4,H10,0.23447
p21,4,H11,0.21698
p21,4,H12,0.0
p21,4,H13,0.01268
p21,4,H14,0.5546
p21,4,H15,0.4732
p21,4,H16,0.0294
p21,4,H17,0.56046
p21,4,H2,0.62503
p21,4,H3,0.56046
p21,4,H4,0.07474
p21,4,H5,0.00037
p21,4,H6,0.43389
p21,4,H7,0.38108
p21,4,H8,0.00465
p21,4,H9,0.0
p22,2,H1,0.03073
p22,2,H10,0.18595
p22,2,H11,0.15033
p22,2,H12,0.0
p22,2,H13,0.01251
p22,2,H14,0.43874
p22,2,H15,0.37236
p22,2,H16,0.01977
p22,2,H17,0.47887
p22,2,H2,0.53514
p22,2,H3,0.47887
p22,2,H4,0.06241
p22,2,H5,0.00095
p22,2,H6,0.3783
p22,2,H7,0.29596
p22,2,H8,0.00359
p22,2,H9,0.0
p22,3,H1,0.03375
p22,3,H10,0.20477
p22,3,H11,0.16419
p22,3,H12,0.0
p22,3,H13,0.01247
p22,3,H14,0.49282
p22,3,H15,0.40374
p22,3,H16,0.02073
p22,3,H17,0.53133
p22,3,H2,0.59434
p22,3,H3,0.53133
p22,3,H4,0.06075
p22,3,H5,0.00124
p22,3,H6,0.40261
p22,3,H7,0.32337
p22,3,H8,0.0033
p22,3,H9,0.0
p22,4,H1,0.03397
p22,4,H10,0.24075
p22,4,H11,0.21373
p22,4,H12,0.0
p22,4,H13,0.01368
p22,4,H14,0.52207
p22,4,H15,0.43622
p22,4,H16,0.0252
p22,4,H17,0.5326
p22,4,H2,0.59932
p22,4,H3,0.5326
p22,4,H4,0.067
p22,4,H5,0.00127
p22,4,H6,0.42206
p22,4,H7,0.34532
p22,4,H8,0.00377
p22,4,H9,0.0
p23,3,H1,0.0367
p23,3,H10,0.22347
p23,3,H11,0.18712
p23,3,H12,0.0
p23,3,H13,0.0149
p23,3,H14,0.50663
p23,3,H15,0.46982
p23,3,H16,0.02331
p23,3,H17,0.56223
p23,3,H2,0.60655
p23,3,H3,0.56223
p23,3,H4,0.06278
p23,3,H5,0.0026
p23,3,H6,0.43338
p23,3,H7,0.34524
p23,3,H8,0.00191
p23,3,H9,0.0
p23,4,H1,0.03875
p23,4,H10,0.24504
p23,4,H11,0.20489
p23,4,H12,0.0
p23,4,H13,0.01644
p23,4,H14,0.53539
p23,4,H15,0.49951
p23,4,H16,0.02281
p23,4,H17,0.55378
p23,4,H2,0.61549
p23,4,H3,0.55378
p23,4,H4,0.05538
p23,4,H5,0.00284
p23,4,H6,0.46782
p23,4,H7,0.37425
p23,4,H8,0.00171
p23,4,H9,0.0
p24,3,H1,0.03584
p24,3,H10,0.23721
p24,3,H11,0.16829
p24,3,H12,0.0
p24,3,H13,0.01528
p24,3,H14,0.53076
p24,3,H15,0.44749
p24,3,H16,0.02051
p24,3,H17,0.51005
p24,3,H2,0.6021
p24,3,H3,0.51005
p24,3,H4,0.052
p24,3,H5,0.00219
p24,3,H6,0.45186
p24,3,H7,0.33357
p24,3,H8,0.00223
p24,3,H9,0.0
p24,4,H1,0.03482
p24,4,H10,0.24372
p24,4,H11,0.20851
p24,4,H12,0.0
p24,4,H13,0.0148
p24,4,H14,0.54209
p24,4,H15,0.49501
p24,4,H16,0.02119
p24,4,H17,0.46903
p24,4,H2,0.60151
p24,4,H3,0.46903
p24,4,H4,0.04587
p24,4,H5,0.00213
p24,4,H6,0.45992
p24,4,H7,0.35994
p24,4,H8,0.00169
p24,4,H9,0.0
p25,3,H1,0.0164
p25,3,H10,0.18223
p25,3,H11,0.18616
p25,3,H12,0.0
p25,3,H13,0.00657
p25,3,H14,0.45178
p25,3,H15,0.45458
p25,3,H16,0.04272
p25,3,H17,0.59313
p25,3,H2,0.59169
p25,3,H3,0.59313
p25,3,H4,0.101
p25,3,H5,0.0
p25,3,H6,0.41522
p25,3,H7,0.40353
p25,3,H8,0.0099
p25,3,H9,0.0
p25,4,H1,0.01506
p25,4,H10,0.20939
p25,4,H11,0.22012
p25,4,H12,6e-05
p25,4,H13,0.00534
p25,4,H14,0.48481
p25,4,H15,0.50673
p25,4,H16,0.04366
p25,4,H17,0.57362
p25,4,H2,0.57952
p25,4,H3,0.57362
p25,4,H4,0.09694
p25,4,H5,0.0
p25,4,H6,0.42145
p25,4,H7,0.44154
p25,4,H8,0.01127
p25,4,H9,0.0
p25,5,H1,0.01222
p25,5,H10,0.26776
p25,5,H11,0.29271
p25,5,H12,0.00042
p25,5,H13,0.00536
p25,5,H14,0.5695
p25,5,H15,0.57815
p25,5,H16,0.0595
p25,5,H17,0.53841
p25,5,H2,0.60451
p25,5,H3,0.53841
p25,5,H4,0.09274
p25,5,H5,0.0
p25,5,H6,0.4813
p25,5,H7,0.48563
p25,5,H8,0.01471
p25,5,H9,0.0
p25,6,H1,0.01678
p25,6,H10,0.31515
p25,6,H11,0.30956
p25,6,H12,0.0
p25,6,H13,0.00915
p25,6,H14,0.59884
p25,6,H15,0.59472
p25,6,H16,0.03908
p25,6,H17,0.59631
p25,6,H2,0.61089
p25,6,H3,0.59631
p25,6,H4,0.07339
p25,6,H5,0.0
p25,6,H6,0.52527
p25,6,H7,0.48734
p25,6,H8,0.00517
p25,6,H9,0.0
p26,4,H1,0.01888
p26,4,H10,0.26142
p26,4,H11,0.26293
p26,4,H12,0.0
p26,4,H13,0.00942
p26,4,H14,0.55487
p26,4,H15,0.52225
p26,4,H16,0.03767
p26,4,H17,0.51061
p26,4,H2,0.5789
p26,4,H3,0.51061
p26,4,H4,0.07483
p26,4,H5,0.0
p26,4,H6,0.4633
p26,4,H7,0.43452
p26,4,H8,0.00749
p26,4,H9,0.0
p26,5,H1,0.02054
p26,5,H10,0.26612
p26,5,H11,0.26094
p26,5,H12,0.0
p26,5,H13,0.00994
p26,5,H14,0.57341
p26,5,H15,0.54237
p26,5,H16,0.0392
p26,5,H17,0.54384
p26,5,H2,0.60011
p26,5,H3,0.54384
p26,5,H4,0.07261
p26,5,H5,0.0
p26,5,H6,0.47721
p26,5,H7,0.44012
p26,5,H8,0.0063
p26,5,H9,0.0
p27,5,H1,0.01096
p27,5,H10,0.30514
p27,5,H11,0.33381
p27,5,H12,0.00056
p27,5,H13,0.00527
p27,5,H14,0.59898
p27,5,H15,0.63184
p27,5,H16,0.06436
p27,5,H17,0.53201
p27,5,H2,0.6062
p27,5,H3,0.53201
p27,5,H4,0.09306
p27,5,H5,0.0
p27,5,H6,0.49975
p27,5,H7,0.50502
p27,5,H8,0.01333
p27,5,H9,0.0
p27,6,H1,0.00676
p27,6,H10,0.33932
p27,6,H11,0.38296
p27,6,H12,0.00141
p27,6,H13,0.00286
p27,6,H14,0.59198
p27,6,H15,0.63795
p27,6,H16,0.06558
p27,6,H17,0.6114
p27,6,H2,0.59255
p27,6,H3,0.6114
p27,6,H4,0.10013
p27,6,H5,0.0
p27,6,H6,0.4962
p27,6,H7,0.51367
p27,6,H8,0.01338
p27,6,H9,0.0
p28,5,H1,0.01583
p28,5,H10,0.34607
p28,5,H11,0.32885
p28,5,H12,0.0
p28,5,H13,0.00857
p28,5,H14,0.61124
p28,5,H15,0.60178
p28,5,H16,0.04616
p28,5,H17,0.51492
p28,5,H2,0.61041
p28,5,H3,0.51492
p28,5,H4,0.07566
p28,5,H5,0.0
p28,5,H6,0.53304
p28,5,H7,0.48948
p28,5,H8,0.008
p28,5,H9,0.0
p28,6,H1,0.00699
p28,6,H10,0.36482
p28,6,H11,0.38591
p28,6,H12,0.00051
p28,6,H13,0.00377
p28,6,H14,0.60064
p28,6,H15,0.6336
p28,6,H16,0.04972
p28,6,H17,0.59264
p28,6,H2,0.57191
p28,6,H3,0.59264
p28,6,H4,0.07501
p28,6,H5,0.0
p28,6,H6,0.4926
p28,6,H7,0.50889
p28,6,H8,0.00847
p28,6,H9,0.0
p28,7,H1,0.00348
p28,7,H10,0.36804
p28,7,H11,0.42768
p28,7,H12,0.00216
p28,7,H13,0.00113
p28,7,H14,0.59566
p28,7,H15,0.66275
p28,7,H16,0.06204
p28,7,H17,0.61704
p28,7,H2,0.57255
p28,7,H3,0.61704
p28,7,H4,0.09584
p28,7,H5,0.0
p28,7,H6,0.48945
p28,7,H7,0.5214
p28,7,H8,0.01305
p28,7,H9,0.0
p29,5,H1,0.01762
p29,5,H10,0.34935
p29,5,H11,0.31743
p29,5,H12,0.0
p29,5,H13,0.00984
p29,5,H14,0.60953
p29,5,H15,0.59478
p29,5,H16,0.04188
p29,5,H17,0.48399
p29,5,H2,0.61161
p29,5,H3,0.48399
p29,5,H4,0.05973
p29,5,H5,0.0
p29,5,H6,0.55042
p29,5,H7,0.50841
p29,5,H8,0.00537
p29,5,H9,0.0
p29,6,H1,0.01578
p29,6,H10,0.38309
p29,6,H11,0.36447
p29,6,H12,0.0
p29,6,H13,0.00947
p29,6,H14,0.63653
p29,6,H15,0.63574
p29,6,H16,0.04185
p29,6,H17,0.50271
p29,6,H2,0.61883
p29,6,H3,0.50271
p29,6,H4,0.05146
p29,6,H5,0.0
p29,6,H6,0.54886
p29,6,H7,0.48919
p29,6,H8,0.00512
p29,6,H9,0.0
p3,2,H1,0.04291
p3,2,H10,0.11962
p3,2,H11,0.08003
p3,2,H12,0.0
p3,2,H13,0.02114
p3,2,H14,0.39481
p3,2,H15,0.33048
p3,2,H16,0.01768
p3,2,H17,0.51135
p3,2,H2,0.51857
p3,2,H3,0.51135
p3,2,H4,0.05999
p3,2,H5,0.00482
p3,2,H6,0.39368
p3,2,H7,0.31157
p3,2,H8,0.00112
p3,2,H9,0.0
p3,3,H1,0.04234
p3,3,H10,0.13586
p3,3,H11,0.09503
p3,3,H12,0.0
p3,3,H13,0.02105
p3,3,H14,0.45243
p3,3,H15,0.36776
p3,3,H16,0.01889
p3,3,H17,0.54954
p3,3,H2,0.58147
p3,3,H3,0.54954
p3,3,H4,0.06036
p3,3,H5,0.00418
p3,3,H6,0.42359
p3,3,H7,0.33606
p3,3,H8,0.00158
p3,3,H9,0.0
p30,6,H1,0.00736
p30,6,H10,0.39083
p30,6,H11,0.39732
p30,6,H12,0.00055
p30,6,H13,0.00441
p30,6,H14,0.62577
p30,6,H15,0.65847
p30,6,H16,0.05052
p30,6,H17,0.52024
p30,6,H2,0.57009
p30,6,H3,0.52024
p30,6,H4,0.06159
p30,6,H5,0.0
p30,6,H6,0.51299
p30,6,H7,0.48948
p30,6,H8,0.00647
p30,6,H9,0.0
p31,5,H1,0.0307
p31,5,H10,0.3744
p31,5,H11,0.33953
p31,5,H12,0.0
p31,5,H13,0.01594
p31,5,H14,0.61409
p31,5,H15,0.55943
p31,5,H16,0.01973
p31,5,H17,0.4916
p31,5,H2,0.65074
p31,5,H3,0.4916
p31,5,H4,0.03973
p31,5,H5,0.00223
p31,5,H6,0.52412
p31,5,H7,0.42664
p31,5,H8,0.00143
p31,5,H9,0.0
p31,6,H1,0.0194
p31,6,H10,0.41473
p31,6,H11,0.3761
p31,6,H12,0.0
p31,6,H13,0.0115
p31,6,H14,0.65242
p31,6,H15,0.58341
p31,6,H16,0.02406
p31,6,H17,0.53556
p31,6,H2,0.63234
p31,6,H3,0.53556
p31,6,H4,0.04369
p31,6,H5,0.00023
p31,6,H6,0.54633
p31,6,H7,0.45631
p31,6,H8,0.00219
p31,6,H9,0.0
p31,7,H1,0.01698
p31,7,H10,0.42068
p31,7,H11,0.38936
p31,7,H12,0.0
p31,7,H13,0.01097
p31,7,H14,0.65974
p31,7,H15,0.62342
p31,7,H16,0.02796
p31,7,H17,0.57532
p31,7,H2,0.63273
p31,7,H3,0.57532
p31,7,H4,0.04448
p31,7,H5,0.00012
p31,7,H6,0.55112
p31,7,H7,0.47806
p31,7,H8,0.00289
p31,7,H9,0.0
p32,3,H1,0.03981
p32,3,H10,0.24593
p32,3,H11,0.18628
p32,3,H12,0.0
p32,3,H13,0.01847
p32,3,H14,0.52175
p32,3,H15,0.46648
p32,3,H16,0.01555
p32,3,H17,0.54543
p32,3,H2,0.5966
p32,3,H3,0.54543
p32,3,H4,0.0465
p32,3,H5,0.00401
p32,3,H6,0.46686
p32,3,H7,0.36178
p32,3,H8,0.0005
p32,3,H9,0.0
p32,4,H1,0.03959
p32,4,H10,0.24727
p32,4,H11,0.20018
p32,4,H12,0.0
p32,4,H13,0.01769
p32,4,H14,0.52714
p32,4,H15,0.49287
p32,4,H16,0.01941
p32,4,H17,0.53859
p32,4,H2,0.59503
p32,4,H3,0.53859
p32,4,H4,0.04582
p32,4,H5,0.00313
p32,4,H6,0.47206
p32,4,H7,0.38396
p32,4,H8,0.00114
p32,4,H9,0.0
p33,3,H1,0.03334
p33,3,H10,0.26866
p33,3,H11,0.19529
p33,3,H12,0.0
p33,3,H13,0.01649
p33,3,H14,0.52632
p33,3,H15,0.41817
p33,3,H16,0.01662
p33,3,H17,0.35885
p33,3,H2,0.54356
p33,3,H3,0.35885
p33,3,H4,0.03254
p33,3,H5,0.00222
p33,3,H6,0.42699
p33,3,H7,0.31024
p33,3,H8,0.0013
p33,3,H9,0.0
p33,4,H1,0.03592
p33,4,H10,0.27911
p33,4,H11,0.2439
p33,4,H12,0.0
p33,4,H13,0.01714
p33,4,H14,0.5603
p33,4,H15,0.52439
p33,4,H16,0.01861
p33,4,H17,0.53025
p33,4,H2,0.62572
p33,4,H3,0.53025
p33,4,H4,0.04086
p33,4,H5,0.00257
p33,4,H6,0.46024
p33,4,H7,0.37289
p33,4,H8,0.00087
p33,4,H9,0.0
p33,5,H1,0.0206
p33,5,H10,0.27837
p33,5,H11,0.25105
p33,5,H12,0.0
p33,5,H13,0.01036
p33,5,H14,0.58274
p33,5,H15,0.52418
p33,5,H16,0.03245
p33,5,H17,0.53635
p33,5,H2,0.57848
p33,5,H3,0.53635
p33,5,H4,0.06293
p33,5,H5,1e-05
p33,5,H6,0.48214
p33,5,H7,0.43321
p33,5,H8,0.0051
p33,5,H9,0.0
p34,4,H1,0.03757
p34,4,H10,0.32128
p34,4,H11,0.26124
p34,4,H12,0.0
p34,4,H13,0.01921
p34,4,H14,0.55312
p34,4,H15,0.53315
p34,4,H16,0.01632
p34,4,H17,0.56028
p34,4,H2,0.62369
p34,4,H3,0.56028
p34,4,H4,0.03784
p34,4,H5,0.00432
p34,4,H6,0.48379
p34,4,H7,0.40128
p34,4,H8,0.00034
p34,4,H9,0.0
p34,5,H1,0.03557
p34,5,H10,0.32545
p34,5,H11,0.29403
p34,5,H12,0.0
p34,5,H13,0.01823
p34,5,H14,0.59072
p34,5,H15,0.55746
p34,5,H16,0.01855
p34,5,H17,0.57578
p34,5,H2,0.65797
p34,5,H3,0.57578
p34,5,H4,0.0404
p34,5,H5,0.00282
p34,5,H6,0.50617
p34,5,H7,0.42758
p34,5,H8,0.00105
p34,5,H9,0.0
p35,2,H1,0.04263
p35,2,H10,0.14016
p35,2,H11,0.11922
p35,2,H12,0.0
p35,2,H13,0.01644
p35,2,H14,0.45008
p35,2,H15,0.41128
p35,2,H16,0.02554
p35,2,H17,0.55163
p35,2,H2,0.54105
p35,2,H3,0.55163
p35,2,H4,0.0763
p35,2,H5,0.00236
p35,2,H6,0.39258
p35,2,H7,0.30563
p35,2,H8,0.00238
p35,2,H9,0.0
p35,3,H1,0.03804
p35,3,H10,0.19514
p35,3,H11,0.15971
p35,3,H12,0.0
p35,3,H13,0.01646
p35,3,H14,0.50719
p35,3,H15,0.47201
p35,3,H16,0.02613
p35,3,H17,0.55598
p35,3,H2,0.56707
p35,3,H3,0.55598
p35,3,H4,0.06789
p35,3,H5,0.00219
p35,3,H6,0.40362
p35,3,H7,0.33952
p35,3,H8,0.0017
p35,3,H9,0.0
p36,2,H1,0.00969
p36,2,H10,0.1293
p36,2,H11,0.19672
p36,2,H12,0.00036
p36,2,H13,0.00343
p36,2,H14,0.38415
p36,2,H15,0.46549
p36,2,H16,0.07545
p36,2,H17,0.55693
p36,2,H2,0.49662
p36,2,H3,0.55693
p36,2,H4,0.15302
p36,2,H5,0.0
p36,2,H6,0.31713
p36,2,H7,0.38242
p36,2,H8,0.02077
p36,2,H9,0.0
p36,3,H1,0.04404
p36,3,H10,0.1955
p36,3,H11,0.14666
p36,3,H12,0.0
p36,3,H13,0.01971
p36,3,H14,0.47404
p36,3,H15,0.4434
p36,3,H16,0.01776
p36,3,H17,0.55554
p36,3,H2,0.55272
p36,3,H3,0.55554
p36,3,H4,0.05582
p36,3,H5,0.00408
p36,3,H6,0.40731
p36,3,H7,0.31289
p36,3,H8,0.00063
p36,3,H9,0.0
p37,2,H1,0.01513
p37,2,H10,0.15745
p37,2,H11,0.19377
p37,2,H12,0.0
p37,2,H13,0.00573
p37,2,H14,0.3908
p37,2,H15,0.45092
p37,2,H16,0.05566
p37,2,H17,0.54341
p37,2,H2,0.52417
p37,2,H3,0.54341
p37,2,H4,0.12152
p37,2,H5,0.0
p37,2,H6,0.33623
p37,2,H7,0.34736
p37,2,H8,0.01205
p37,2,H9,0.0
p38,2,H1,0.01514
p38,2,H10,0.17623
p38,2,H11,0.19846
p38,2,H12,0.0
p38,2,H13,0.00592
p38,2,H14,0.40712
p38,2,H15,0.44899
p38,2,H16,0.04802
p38,2,H17,0.55955
p38,2,H2,0.52568
p38,2,H3,0.55955
p38,2,H4,0.10328
p38,2,H5,0.0
p38,2,H6,0.3652
p38,2,H7,0.37795
