Dim1,Dim2,Dim3,Dim4,Val
hydNPND,p28,cost,bin3,398967625
hydNPND,p28,cost,bin4,398967625
hydNPND,p28,cost,bin5,398967625
deep-egs_pbinary_1,p28,cap,bin1,21379.3625
deep-egs_pbinary_1,p28,cost,bin1,38434813.29
deep-egs_pbinary_2,p28,cap,bin1,26032.0791
deep-egs_pbinary_2,p28,cost,bin1,46419994.38
deep-egs_pbinary_3,p28,cap,bin1,8948.3063
deep-egs_pbinary_3,p28,cost,bin1,50346416.65
deep-egs_pbinary_4,p28,cap,bin1,8166.3905
deep-egs_pbinary_4,p28,cost,bin1,55409037.07
deep-egs_pbinary_5,p28,cap,bin1,30290.5416
deep-egs_pbinary_5,p28,cost,bin1,62123800.04
deep-egs_pbinary_6,p28,cap,bin1,7754.2506
deep-egs_pbinary_6,p28,cost,bin1,75380489.28
deep-egs_pbinary_7,p28,cap,bin1,8863.232
deep-egs_pbinary_7,p28,cost,bin1,90594587.73
deep-egs_pflash_1,p28,cap,bin1,568.289
deep-egs_pflash_1,p28,cost,bin1,23478329.04
deep-egs_pflash_2,p28,cap,bin1,4348.6451
deep-egs_pflash_2,p28,cost,bin1,26845935.84
deep-egs_pflash_3,p28,cap,bin1,10951.6786
deep-egs_pflash_3,p28,cost,bin1,27420942.04
deep-egs_pflash_4,p28,cap,bin1,263.6315
deep-egs_pflash_4,p28,cost,bin1,29572932.68
deep-egs_pflash_5,p28,cap,bin1,32700.5817
deep-egs_pflash_5,p28,cost,bin1,33847573.02
deep-egs_pflash_6,p28,cap,bin1,29970.6598
deep-egs_pflash_6,p28,cost,bin1,35953974.67
deep-egs_pflash_7,p28,cap,bin1,22833.6376
deep-egs_pflash_7,p28,cost,bin1,43056172.14
geohydro_pbinary_1,p28,cap,bin1,14.45
geohydro_pbinary_1,p28,cost,bin1,15298996.75
geohydro_pbinary_2,p28,cap,bin1,11.8
geohydro_pbinary_2,p28,cost,bin1,15510214.37
undisc_pbinary_1,p28,cap,bin1,864.41496
undisc_pbinary_1,p28,cost,bin1,14917275.33
wind-ons_6,s55,cap,bin1,0.109349996
wind-ons_6,s55,cost,bin1,40794.07144
wind-ons_7,s55,cap,bin1,54.11610163
wind-ons_7,s55,cost,bin1,23036.00521
wind-ons_7,s55,cap,bin2,125.7403579
wind-ons_7,s55,cost,bin2,42818.35986
wind-ons_7,s55,cap,bin3,150.3805704
wind-ons_7,s55,cost,bin3,71173.15751
wind-ons_7,s55,cap,bin4,89.99506187
wind-ons_7,s55,cost,bin4,79399.30876
wind-ons_7,s55,cap,bin5,63.55665493
wind-ons_7,s55,cost,bin5,94790.342
wind-ons_8,s55,cap,bin1,540.6507622
wind-ons_8,s55,cost,bin1,63349.04096
wind-ons_8,s55,cap,bin2,990.225111
wind-ons_8,s55,cost,bin2,109754.6011
wind-ons_8,s55,cap,bin3,407.0128727
wind-ons_8,s55,cost,bin3,176928.2002
wind-ons_8,s55,cap,bin4,281.1874752
wind-ons_8,s55,cost,bin4,225168.047
wind-ons_8,s55,cap,bin5,1199.715451
wind-ons_8,s55,cost,bin5,329382.2638
wind-ons_9,s55,cap,bin1,5080.32878
wind-ons_9,s55,cost,bin1,47585.16638
wind-ons_9,s55,cap,bin2,3832.961025
wind-ons_9,s55,cost,bin2,88847.64432
wind-ons_9,s55,cap,bin3,4035.197757
wind-ons_9,s55,cost,bin3,152365.1778
wind-ons_9,s55,cap,bin4,4102.448009
wind-ons_9,s55,cost,bin4,261134.5818
wind-ons_9,s55,cap,bin5,1447.077338
wind-ons_9,s55,cost,bin5,334131.0056
wind-ons_10,s55,cap,bin1,10032.52355
wind-ons_10,s55,cost,bin1,87240.0965
wind-ons_10,s55,cap,bin2,7988.893274
wind-ons_10,s55,cost,bin2,166255.0111
wind-ons_10,s55,cap,bin3,11360.10569
wind-ons_10,s55,cost,bin3,223727.4813
wind-ons_10,s55,cap,bin4,9647.344276
wind-ons_10,s55,cost,bin4,287452.7873
wind-ons_10,s55,cap,bin5,1690.830654
wind-ons_10,s55,cost,bin5,369674.3307
csp1_6,s55,cap,bin1,13.27590048
csp1_6,s55,cost,bin1,336741.5755
csp1_6,s55,cap,bin2,15.4483204
csp1_6,s55,cost,bin2,339537.6121
csp1_7,s55,cap,bin1,10.62072033
csp1_7,s55,cost,bin1,89868.92358
csp1_7,s55,cap,bin2,13.09486586
csp1_7,s55,cost,bin2,117361.4312
csp1_7,s55,cap,bin3,26.3104211
csp1_7,s55,cost,bin3,157813.8618
csp1_7,s55,cap,bin4,93.47440703
csp1_7,s55,cost,bin4,214581.7816
csp1_7,s55,cap,bin5,48.93979428
csp1_7,s55,cost,bin5,326793.1757
csp1_8,s55,cap,bin1,1588.944258
csp1_8,s55,cost,bin1,40988.65768
csp1_8,s55,cap,bin2,823.7696343
csp1_8,s55,cost,bin2,80910.18735
csp1_8,s55,cap,bin3,613.4069493
csp1_8,s55,cost,bin3,118702.574
csp1_8,s55,cap,bin4,656.1915298
csp1_8,s55,cost,bin4,194594.8143
csp1_8,s55,cap,bin5,653.9587782
csp1_8,s55,cost,bin5,302827.6829
csp1_9,s55,cap,bin1,2512.765876
csp1_9,s55,cost,bin1,49301.00077
csp1_9,s55,cap,bin2,8212.713676
csp1_9,s55,cost,bin2,104085.363
csp1_9,s55,cap,bin3,6107.879883
csp1_9,s55,cost,bin3,165946.015
csp1_9,s55,cap,bin4,13293.09933
csp1_9,s55,cost,bin4,228519.179
csp1_9,s55,cap,bin5,13229.55582
csp1_9,s55,cost,bin5,287522.9465
csp1_10,s55,cap,bin1,3259.112912
csp1_10,s55,cost,bin1,64260.47666
csp1_10,s55,cap,bin2,7923.781808
csp1_10,s55,cost,bin2,103747.4812
csp1_10,s55,cap,bin3,10693.19513
csp1_10,s55,cost,bin3,160690.6046
csp1_10,s55,cap,bin4,14182.1621
csp1_10,s55,cost,bin4,211507.1178
csp1_10,s55,cap,bin5,6460.294549
csp1_10,s55,cost,bin5,274466.1948
csp1_11,s55,cap,bin1,68.18985053
csp1_11,s55,cost,bin1,47626.84134
csp1_11,s55,cap,bin2,166.0091022
csp1_11,s55,cost,bin2,58700.22958
csp1_11,s55,cap,bin3,2.655180097
csp1_11,s55,cost,bin3,71089.86913
csp1_11,s55,cap,bin4,5.793119928
csp1_11,s55,cost,bin4,96177.57293
csp1_11,s55,cap,bin5,663.6140124
csp1_11,s55,cost,bin5,167741.5367
csp2_6,s55,cap,bin1,13.27590048
csp2_6,s55,cost,bin1,336741.5755
csp2_6,s55,cap,bin2,15.4483204
csp2_6,s55,cost,bin2,339537.6121
csp2_7,s55,cap,bin1,10.62072033
csp2_7,s55,cost,bin1,89868.92358
csp2_7,s55,cap,bin2,13.09486586
csp2_7,s55,cost,bin2,117361.4312
csp2_7,s55,cap,bin3,26.3104211
csp2_7,s55,cost,bin3,157813.8618
csp2_7,s55,cap,bin4,93.47440703
csp2_7,s55,cost,bin4,214581.7816
csp2_7,s55,cap,bin5,48.93979428
csp2_7,s55,cost,bin5,326793.1757
csp2_8,s55,cap,bin1,1588.944258
csp2_8,s55,cost,bin1,40988.65768
csp2_8,s55,cap,bin2,823.7696343
csp2_8,s55,cost,bin2,80910.18735
csp2_8,s55,cap,bin3,613.4069493
csp2_8,s55,cost,bin3,118702.574
csp2_8,s55,cap,bin4,656.1915298
csp2_8,s55,cost,bin4,194594.8143
csp2_8,s55,cap,bin5,653.9587782
csp2_8,s55,cost,bin5,302827.6829
csp2_9,s55,cap,bin1,2512.765876
csp2_9,s55,cost,bin1,49301.00077
csp2_9,s55,cap,bin2,8212.713676
csp2_9,s55,cost,bin2,104085.363
csp2_9,s55,cap,bin3,6107.879883
csp2_9,s55,cost,bin3,165946.015
csp2_9,s55,cap,bin4,13293.09933
csp2_9,s55,cost,bin4,228519.179
csp2_9,s55,cap,bin5,13229.55582
csp2_9,s55,cost,bin5,287522.9465
csp2_10,s55,cap,bin1,3259.112912
csp2_10,s55,cost,bin1,64260.47666
csp2_10,s55,cap,bin2,7923.781808
csp2_10,s55,cost,bin2,103747.4812
csp2_10,s55,cap,bin3,10693.19513
csp2_10,s55,cost,bin3,160690.6046
csp2_10,s55,cap,bin4,14182.1621
csp2_10,s55,cost,bin4,211507.1178
csp2_10,s55,cap,bin5,6460.294549
csp2_10,s55,cost,bin5,274466.1948
csp2_11,s55,cap,bin1,68.18985053
csp2_11,s55,cost,bin1,47626.84134
csp2_11,s55,cap,bin2,166.0091022
csp2_11,s55,cost,bin2,58700.22958
csp2_11,s55,cap,bin3,2.655180097
csp2_11,s55,cost,bin3,71089.86913
csp2_11,s55,cap,bin4,5.793119928
csp2_11,s55,cost,bin4,96177.57293
csp2_11,s55,cap,bin5,663.6140124
csp2_11,s55,cost,bin5,167741.5367
csp3_6,s55,cap,bin1,13.27590048
csp3_6,s55,cost,bin1,336741.5755
csp3_6,s55,cap,bin2,15.4483204
csp3_6,s55,cost,bin2,339537.6121
csp3_7,s55,cap,bin1,10.62072033
csp3_7,s55,cost,bin1,89868.92358
csp3_7,s55,cap,bin2,13.09486586
csp3_7,s55,cost,bin2,117361.4312
csp3_7,s55,cap,bin3,26.3104211
csp3_7,s55,cost,bin3,157813.8618
csp3_7,s55,cap,bin4,93.47440703
csp3_7,s55,cost,bin4,214581.7816
csp3_7,s55,cap,bin5,48.93979428
csp3_7,s55,cost,bin5,326793.1757
csp3_8,s55,cap,bin1,1588.944258
csp3_8,s55,cost,bin1,40988.65768
csp3_8,s55,cap,bin2,823.7696343
csp3_8,s55,cost,bin2,80910.18735
csp3_8,s55,cap,bin3,613.4069493
csp3_8,s55,cost,bin3,118702.574
csp3_8,s55,cap,bin4,656.1915298
csp3_8,s55,cost,bin4,194594.8143
csp3_8,s55,cap,bin5,653.9587782
csp3_8,s55,cost,bin5,302827.6829
csp3_9,s55,cap,bin1,2512.765876
csp3_9,s55,cost,bin1,49301.00077
csp3_9,s55,cap,bin2,8212.713676
csp3_9,s55,cost,bin2,104085.363
csp3_9,s55,cap,bin3,6107.879883
csp3_9,s55,cost,bin3,165946.015
csp3_9,s55,cap,bin4,13293.09933
csp3_9,s55,cost,bin4,228519.179
csp3_9,s55,cap,bin5,13229.55582
csp3_9,s55,cost,bin5,287522.9465
csp3_10,s55,cap,bin1,3259.112912
csp3_10,s55,cost,bin1,64260.47666
csp3_10,s55,cap,bin2,7923.781808
csp3_10,s55,cost,bin2,103747.4812
csp3_10,s55,cap,bin3,10693.19513
csp3_10,s55,cost,bin3,160690.6046
csp3_10,s55,cap,bin4,14182.1621
csp3_10,s55,cost,bin4,211507.1178
csp3_10,s55,cap,bin5,6460.294549
csp3_10,s55,cost,bin5,274466.1948
csp3_11,s55,cap,bin1,68.18985053
csp3_11,s55,cost,bin1,47626.84134
csp3_11,s55,cap,bin2,166.0091022
csp3_11,s55,cost,bin2,58700.22958
csp3_11,s55,cap,bin3,2.655180097
csp3_11,s55,cost,bin3,71089.86913
csp3_11,s55,cap,bin4,5.793119928
csp3_11,s55,cost,bin4,96177.57293
csp3_11,s55,cap,bin5,663.6140124
csp3_11,s55,cost,bin5,167741.5367
csp4_6,s55,cap,bin1,13.27590048
csp4_6,s55,cost,bin1,336741.5755
csp4_6,s55,cap,bin2,15.4483204
csp4_6,s55,cost,bin2,339537.6121
csp4_7,s55,cap,bin1,10.62072033
csp4_7,s55,cost,bin1,89868.92358
csp4_7,s55,cap,bin2,13.09486586
csp4_7,s55,cost,bin2,117361.4312
csp4_7,s55,cap,bin3,26.3104211
csp4_7,s55,cost,bin3,157813.8618
csp4_7,s55,cap,bin4,93.47440703
csp4_7,s55,cost,bin4,214581.7816
csp4_7,s55,cap,bin5,48.93979428
csp4_7,s55,cost,bin5,326793.1757
csp4_8,s55,cap,bin1,1588.944258
csp4_8,s55,cost,bin1,40988.65768
csp4_8,s55,cap,bin2,823.7696343
csp4_8,s55,cost,bin2,80910.18735
csp4_8,s55,cap,bin3,613.4069493
csp4_8,s55,cost,bin3,118702.574
csp4_8,s55,cap,bin4,656.1915298
csp4_8,s55,cost,bin4,194594.8143
csp4_8,s55,cap,bin5,653.9587782
csp4_8,s55,cost,bin5,302827.6829
csp4_9,s55,cap,bin1,2512.765876
csp4_9,s55,cost,bin1,49301.00077
csp4_9,s55,cap,bin2,8212.713676
csp4_9,s55,cost,bin2,104085.363
csp4_9,s55,cap,bin3,6107.879883
csp4_9,s55,cost,bin3,165946.015
csp4_9,s55,cap,bin4,13293.09933
csp4_9,s55,cost,bin4,228519.179
csp4_9,s55,cap,bin5,13229.55582
csp4_9,s55,cost,bin5,287522.9465
csp4_10,s55,cap,bin1,3259.112912
csp4_10,s55,cost,bin1,64260.47666
csp4_10,s55,cap,bin2,7923.781808
csp4_10,s55,cost,bin2,103747.4812
csp4_10,s55,cap,bin3,10693.19513
csp4_10,s55,cost,bin3,160690.6046
csp4_10,s55,cap,bin4,14182.1621
csp4_10,s55,cost,bin4,211507.1178
csp4_10,s55,cap,bin5,6460.294549
csp4_10,s55,cost,bin5,274466.1948
csp4_11,s55,cap,bin1,68.18985053
csp4_11,s55,cost,bin1,47626.84134
csp4_11,s55,cap,bin2,166.0091022
csp4_11,s55,cost,bin2,58700.22958
csp4_11,s55,cap,bin3,2.655180097
csp4_11,s55,cost,bin3,71089.86913
csp4_11,s55,cap,bin4,5.793119928
csp4_11,s55,cost,bin4,96177.57293
csp4_11,s55,cap,bin5,663.6140124
csp4_11,s55,cost,bin5,167741.5367
pumped-hydro,p29,cost,bin1,398967625
pumped-hydro,p29,cost,bin2,398967625
pumped-hydro,p29,cost,bin3,398967625
pumped-hydro,p29,cost,bin4,398967625
pumped-hydro,p29,cap,bin5,750
pumped-hydro,p29,cost,bin5,2792773.375
upv_5,p29,cap,bin1,41820.3648
upv_5,p29,cost,bin1,44801.89493
upv_5,p29,cap,bin2,31210.0128
upv_5,p29,cost,bin2,97177.62729
upv_5,p29,cap,bin3,28962.7488
upv_5,p29,cost,bin3,168085.335
upv_5,p29,cap,bin4,33586.3584
upv_5,p29,cost,bin4,226563.8324
upv_5,p29,cap,bin5,22027.8528
upv_5,p29,cost,bin5,318164.1587
upv_6,p29,cap,bin1,54343.872
upv_6,p29,cost,bin1,75097.18398
upv_6,p29,cap,bin2,66175.8336
upv_6,p29,cost,bin2,123714.0557
upv_6,p29,cap,bin3,67995.4176
upv_6,p29,cost,bin3,184025.0093
upv_6,p29,cap,bin4,71041.7952
upv_6,p29,cost,bin4,241941.5409
upv_6,p29,cap,bin5,57611.088
upv_6,p29,cost,bin5,291039.4435
hydD,p29,cost,bin1,398967625
hydD,p29,cost,bin2,398967625
hydD,p29,cost,bin3,398967625
hydD,p29,cost,bin4,398967625
hydD,p29,cost,bin5,398967625
hydND,p29,cost,bin1,398967625
hydND,p29,cost,bin2,398967625
hydND,p29,cost,bin3,398967625
hydND,p29,cost,bin4,398967625
hydND,p29,cost,bin5,398967625
hydSD,p29,cost,bin1,398967625
hydSD,p29,cost,bin2,398967625
hydSD,p29,cost,bin3,398967625
hydSD,p29,cost,bin4,398967625
hydSD,p29,cost,bin5,398967625
hydSND,p29,cost,bin1,398967625
hydSND,p29,cost,bin2,398967625
hydSND,p29,cost,bin3,398967625
hydSND,p29,cost,bin4,398967625
hydSND,p29,cost,bin5,398967625
hydUD,p29,cost,bin1,398967625
hydUD,p29,cost,bin2,398967625
hydUD,p29,cost,bin3,398967625
hydUD,p29,cost,bin4,398967625
hydUD,p29,cost,bin5,398967625
hydUND,p29,cost,bin1,398967625
hydUND,p29,cost,bin2,398967625
hydUND,p29,cost,bin3,398967625
hydUND,p29,cost,bin4,398967625
hydUND,p29,cost,bin5,398967625
hydNPD,p29,cost,bin1,398967625
hydNPD,p29,cost,bin2,398967625
hydNPD,p29,cost,bin3,398967625
hydNPD,p29,cost,bin4,398967625
hydNPD,p29,cost,bin5,398967625
hydNPND,p29,cost,bin1,398967625
hydNPND,p29,cost,bin2,398967625
hydNPND,p29,cost,bin3,398967625
hydNPND,p29,cost,bin4,398967625
hydNPND,p29,cost,bin5,398967625
deep-egs_pbinary_1,p29,cap,bin1,296.718
deep-egs_pbinary_1,p29,cost,bin1,38434813.29
deep-egs_pbinary_2,p29,cap,bin1,2074.2057
deep-egs_pbinary_2,p29,cost,bin1,46419994.38
deep-egs_pbinary_3,p29,cap,bin1,1355.113
deep-egs_pbinary_3,p29,cost,bin1,55409037.07
deep-egs_pbinary_4,p29,cap,bin1,1990.1772
deep-egs_pbinary_4,p29,cost,bin1,62123800.04
deep-egs_pbinary_5,p29,cap,bin1,1438.278
deep-egs_pbinary_5,p29,cost,bin1,75380489.28
deep-egs_pbinary_6,p29,cap,bin1,3724.48
deep-egs_pbinary_6,p29,cost,bin1,90594587.73
deep-egs_pflash_1,p29,cap,bin1,706.4542
deep-egs_pflash_1,p29,cost,bin1,33847573.02
deep-egs_pflash_2,p29,cap,bin1,512.7102
deep-egs_pflash_2,p29,cost,bin1,35953974.67
deep-egs_pflash_3,p29,cap,bin1,2153.5745
deep-egs_pflash_3,p29,cost,bin1,43056172.14
wind-ons_9,s58,cap,bin1,5.346000161
wind-ons_9,s58,cost,bin1,15980.71469
wind-ons_9,s58,cap,bin2,100.1038646
wind-ons_9,s58,cost,bin2,38267.73942
wind-ons_9,s58,cap,bin3,43.67925024
wind-ons_9,s58,cost,bin3,103876.5828
wind-ons_9,s58,cap,bin4,162.2025118
wind-ons_9,s58,cost,bin4,144380.3409
wind-ons_9,s58,cap,bin5,167.913022
wind-ons_9,s58,cost,bin5,178267.8681
wind-ons_10,s58,cap,bin1,1840.494372
wind-ons_10,s58,cost,bin1,50696.95057
wind-ons_10,s58,cap,bin2,10145.53067
wind-ons_10,s58,cost,bin2,94622.11103
wind-ons_10,s58,cap,bin3,9371.235409
wind-ons_10,s58,cost,bin3,153913.0798
wind-ons_10,s58,cap,bin4,9525.868509
wind-ons_10,s58,cost,bin4,205951.8786
wind-ons_10,s58,cap,bin5,6835.9554
wind-ons_10,s58,cost,bin5,269019.5089
csp1_9,s58,cap,bin1,1.689659961
csp1_9,s58,cost,bin1,15434.83922
csp1_9,s58,cap,bin2,2.17242014
csp1_9,s58,cost,bin2,23784.04717
csp1_9,s58,cap,bin3,9.655200028
csp1_9,s58,cost,bin3,35298.4486
csp1_9,s58,cap,bin4,69.155373
csp1_9,s58,cost,bin4,102077.5886
csp1_10,s58,cap,bin1,1912.031484
csp1_10,s58,cost,bin1,19262.69824
csp1_10,s58,cap,bin2,6402.001651
csp1_10,s58,cost,bin2,66359.68525
csp1_10,s58,cap,bin3,3960.503002
csp1_10,s58,cost,bin3,103626.1798
csp1_10,s58,cap,bin4,4740.341605
csp1_10,s58,cost,bin4,170017.9799
csp1_10,s58,cap,bin5,1030.632312
csp1_10,s58,cost,bin5,263468.7329
csp1_11,s58,cap,bin1,4633.229061
csp1_11,s58,cost,bin1,55130.51464
csp1_11,s58,cap,bin2,17676.13837
csp1_11,s58,cost,bin2,117452.9804
csp1_11,s58,cap,bin3,25985.46476
csp1_11,s58,cost,bin3,179191.3216
csp1_11,s58,cap,bin4,26645.09621
csp1_11,s58,cost,bin4,226509.2646
csp1_11,s58,cap,bin5,18088.53628
csp1_11,s58,cost,bin5,274199.7641
csp1_12,s58,cap,bin1,54.06911877
csp1_12,s58,cost,bin1,20788.41086
csp1_12,s58,cap,bin2,149.5349123
csp1_12,s58,cost,bin2,101354.9037
csp1_12,s58,cap,bin3,361.3458725
csp1_12,s58,cost,bin3,144214.4797
csp1_12,s58,cap,bin4,214.7075113
csp1_12,s58,cost,bin4,213873.2245
csp1_12,s58,cap,bin5,2198.730519
csp1_12,s58,cost,bin5,276024.3495
csp2_9,s58,cap,bin1,1.689659961
csp2_9,s58,cost,bin1,15434.83922
csp2_9,s58,cap,bin2,2.17242014
csp2_9,s58,cost,bin2,23784.04717
csp2_9,s58,cap,bin3,9.655200028
csp2_9,s58,cost,bin3,35298.4486
csp2_9,s58,cap,bin4,69.155373
csp2_9,s58,cost,bin4,102077.5886
csp2_10,s58,cap,bin1,1912.031484
csp2_10,s58,cost,bin1,19262.69824
csp2_10,s58,cap,bin2,6402.001651
csp2_10,s58,cost,bin2,66359.68525
csp2_10,s58,cap,bin3,3960.503002
csp2_10,s58,cost,bin3,103626.1798
csp2_10,s58,cap,bin4,4740.341605
csp2_10,s58,cost,bin4,170017.9799
csp2_10,s58,cap,bin5,1030.632312
csp2_10,s58,cost,bin5,263468.7329
csp2_11,s58,cap,bin1,4633.229061
csp2_11,s58,cost,bin1,55130.51464
csp2_11,s58,cap,bin2,17676.13837
csp2_11,s58,cost,bin2,117452.9804
csp2_11,s58,cap,bin3,25985.46476
csp2_11,s58,cost,bin3,179191.3216
csp2_11,s58,cap,bin4,26645.09621
csp2_11,s58,cost,bin4,226509.2646
csp2_11,s58,cap,bin5,18088.53628
csp2_11,s58,cost,bin5,274199.7641
csp2_12,s58,cap,bin1,54.06911877
csp2_12,s58,cost,bin1,20788.41086
csp2_12,s58,cap,bin2,149.5349123
csp2_12,s58,cost,bin2,101354.9037
csp2_12,s58,cap,bin3,361.3458725
csp2_12,s58,cost,bin3,144214.4797
csp2_12,s58,cap,bin4,214.7075113
csp2_12,s58,cost,bin4,213873.2245
csp2_12,s58,cap,bin5,2198.730519
csp2_12,s58,cost,bin5,276024.3495
csp3_9,s58,cap,bin1,1.689659961
csp3_9,s58,cost,bin1,15434.83922
csp3_9,s58,cap,bin2,2.17242014
csp3_9,s58,cost,bin2,23784.04717
csp3_9,s58,cap,bin3,9.655200028
csp3_9,s58,cost,bin3,35298.4486
csp3_9,s58,cap,bin4,69.155373
csp3_9,s58,cost,bin4,102077.5886
csp3_10,s58,cap,bin1,1912.031484
csp3_10,s58,cost,bin1,19262.69824
csp3_10,s58,cap,bin2,6402.001651
csp3_10,s58,cost,bin2,66359.68525
csp3_10,s58,cap,bin3,3960.503002
csp3_10,s58,cost,bin3,103626.1798
csp3_10,s58,cap,bin4,4740.341605
csp3_10,s58,cost,bin4,170017.9799
csp3_10,s58,cap,bin5,1030.632312
csp3_10,s58,cost,bin5,263468.7329
csp3_11,s58,cap,bin1,4633.229061
csp3_11,s58,cost,bin1,55130.51464
csp3_11,s58,cap,bin2,17676.13837
csp3_11,s58,cost,bin2,117452.9804
csp3_11,s58,cap,bin3,25985.46476
csp3_11,s58,cost,bin3,179191.3216
csp3_11,s58,cap,bin4,26645.09621
csp3_11,s58,cost,bin4,226509.2646
csp3_11,s58,cap,bin5,18088.53628
csp3_11,s58,cost,bin5,274199.7641
csp3_12,s58,cap,bin1,54.06911877
csp3_12,s58,cost,bin1,20788.41086
csp3_12,s58,cap,bin2,149.5349123
csp3_12,s58,cost,bin2,101354.9037
csp3_12,s58,cap,bin3,361.3458725
csp3_12,s58,cost,bin3,144214.4797
csp3_12,s58,cap,bin4,214.7075113
csp3_12,s58,cost,bin4,213873.2245
csp3_12,s58,cap,bin5,2198.730519
csp3_12,s58,cost,bin5,276024.3495
csp4_9,s58,cap,bin1,1.689659961
csp4_9,s58,cost,bin1,15434.83922
csp4_9,s58,cap,bin2,2.17242014
csp4_9,s58,cost,bin2,23784.04717
csp4_9,s58,cap,bin3,9.655200028
csp4_9,s58,cost,bin3,35298.4486
csp4_9,s58,cap,bin4,69.155373
csp4_9,s58,cost,bin4,102077.5886
csp4_10,s58,cap,bin1,1912.031484
csp4_10,s58,cost,bin1,19262.69824
csp4_10,s58,cap,bin2,6402.001651
csp4_10,s58,cost,bin2,66359.68525
csp4_10,s58,cap,bin3,3960.503002
csp4_10,s58,cost,bin3,103626.1798
csp4_10,s58,cap,bin4,4740.341605
csp4_10,s58,cost,bin4,170017.9799
csp4_10,s58,cap,bin5,1030.632312
csp4_10,s58,cost,bin5,263468.7329
csp4_11,s58,cap,bin1,4633.229061
csp4_11,s58,cost,bin1,55130.51464
csp4_11,s58,cap,bin2,17676.13837
csp4_11,s58,cost,bin2,117452.9804
csp4_11,s58,cap,bin3,25985.46476
csp4_11,s58,cost,bin3,179191.3216
csp4_11,s58,cap,bin4,26645.09621
csp4_11,s58,cost,bin4,226509.2646
csp4_11,s58,cap,bin5,18088.53628
csp4_11,s58,cost,bin5,274199.7641
csp4_12,s58,cap,bin1,54.06911877
csp4_12,s58,cost,bin1,20788.41086
csp4_12,s58,cap,bin2,149.5349123
csp4_12,s58,cost,bin2,101354.9037
csp4_12,s58,cap,bin3,361.3458725
csp4_12,s58,cost,bin3,144214.4797
csp4_12,s58,cap,bin4,214.7075113
csp4_12,s58,cost,bin4,213873.2245
csp4_12,s58,cap,bin5,2198.730519
csp4_12,s58,cost,bin5,276024.3495
pumped-hydro,p30,cap,bin1,150
pumped-hydro,p30,cost,bin1,3425571.489
pumped-hydro,p30,cost,bin2,398967625
pumped-hydro,p30,cost,bin3,398967625
pumped-hydro,p30,cost,bin4,398967625
pumped-hydro,p30,cap,bin5,750
pumped-hydro,p30,cost,bin5,2792773.375
upv_6,p30,cap,bin1,53355.2832
upv_6,p30,cost,bin1,52552.79746
upv_6,p30,cap,bin2,81909.2736
upv_6,p30,cost,bin2,95974.45395
upv_6,p30,cap,bin3,85253.472
upv_6,p30,cost,bin3,152638.829
upv_6,p30,cap,bin4,96659.8272
upv_6,p30,cost,bin4,206299.1368
upv_6,p30,cap,bin5,77742.1152
upv_6,p30,cost,bin5,271070.2729
upv_7,p30,cap,bin1,30.8448
upv_7,p30,cost,bin1,144214.4445
upv_7,p30,cap,bin2,1876.8672
upv_7,p30,cost,bin2,230407.1757
upv_7,p30,cap,bin3,1552.608
upv_7,p30,cost,bin3,243271.0853
upv_7,p30,cap,bin4,1388.2752
upv_7,p30,cost,bin4,270860.6872
upv_7,p30,cap,bin5,563.76
upv_7,p30,cost,bin5,328040.8035
dupv_6,p30,cap,bin1,1317.2544
dupv_6,p30,cost,bin1,7690.271796
dupv_6,p30,cap,bin2,2802.7296
dupv_6,p30,cost,bin2,20252.69431
dupv_6,p30,cap,bin3,4447.3536
dupv_6,p30,cost,bin3,37081.31246
dupv_6,p30,cap,bin4,2276.5536
dupv_6,p30,cost,bin4,52684.27079
dupv_6,p30,cap,bin5,255.8304
dupv_6,p30,cost,bin5,160185.8916
hydD,p30,cost,bin1,398967625
hydD,p30,cost,bin2,398967625
hydD,p30,cost,bin3,398967625
hydD,p30,cost,bin4,398967625
hydD,p30,cost,bin5,398967625
hydND,p30,cost,bin1,398967625
hydND,p30,cost,bin2,398967625
hydND,p30,cost,bin3,398967625
hydND,p30,cost,bin4,398967625
hydND,p30,cost,bin5,398967625
hydSD,p30,cost,bin1,398967625
hydSD,p30,cost,bin2,398967625
hydSD,p30,cost,bin3,398967625
hydSD,p30,cost,bin4,398967625
hydSD,p30,cost,bin5,398967625
hydSND,p30,cost,bin1,398967625
hydSND,p30,cost,bin2,398967625
hydSND,p30,cost,bin3,398967625
hydSND,p30,cost,bin4,398967625
hydSND,p30,cost,bin5,398967625
hydUD,p30,cost,bin1,398967625
hydUD,p30,cost,bin2,398967625
hydUD,p30,cost,bin3,398967625
hydUD,p30,cost,bin4,398967625
hydUD,p30,cost,bin5,398967625
hydUND,p30,cost,bin1,398967625
hydUND,p30,cost,bin2,398967625
hydUND,p30,cost,bin3,398967625
hydUND,p30,cost,bin4,398967625
hydUND,p30,cost,bin5,398967625
hydNPD,p30,cost,bin1,398967625
hydNPD,p30,cost,bin2,398967625
hydNPD,p30,cost,bin3,398967625
hydNPD,p30,cost,bin4,398967625
hydNPD,p30,cost,bin5,398967625
hydNPND,p30,cost,bin1,398967625
hydNPND,p30,cost,bin2,398967625
hydNPND,p30,cost,bin3,398967625
hydNPND,p30,cost,bin4,398967625
hydNPND,p30,cost,bin5,398967625
deep-egs_pbinary_1,p30,cap,bin1,5770.1284
