i,t,cost_cap
csp1_5,2040,3462761
csp1_5,2041,3435186
csp1_5,2042,3411232
csp1_5,2043,3390358
csp1_5,2044,3371334
csp1_5,2045,3353079
csp1_5,2046,3336904
csp1_5,2047,3319419
csp1_5,2048,3302474
csp1_5,2049,3284759
csp1_5,2050,3264193
csp1_6,2010,6531208
csp1_6,2011,6531208
csp1_6,2012,6531208
csp1_6,2013,6531208
csp1_6,2014,6531208
csp1_6,2015,6531208
csp1_6,2016,6531208
csp1_6,2017,6531208
csp1_6,2018,6259802
csp1_6,2019,5988397
csp1_6,2020,5716991
csp1_6,2021,5445586
csp1_6,2022,5266351
csp1_6,2023,5071019
csp1_6,2024,4891399
csp1_6,2025,4722486
csp1_6,2026,4568284
csp1_6,2027,4428717
csp1_6,2028,4301242
csp1_6,2029,4186477
csp1_6,2030,4083034
csp1_6,2031,3984520
csp1_6,2032,3895327
csp1_6,2033,3815376
csp1_6,2034,3744976
csp1_6,2035,3682741
csp1_6,2036,3626051
csp1_6,2037,3576525
csp1_6,2038,3533777
csp1_6,2039,3495342
csp1_6,2040,3462761
csp1_6,2041,3435186
csp1_6,2042,3411232
csp1_6,2043,3390358
csp1_6,2044,3371334
csp1_6,2045,3353079
csp1_6,2046,3336904
csp1_6,2047,3319419
csp1_6,2048,3302474
csp1_6,2049,3284759
csp1_6,2050,3264193
csp1_7,2010,6531208
csp1_7,2011,6531208
csp1_7,2012,6531208
csp1_7,2013,6531208
csp1_7,2014,6531208
csp1_7,2015,6531208
csp1_7,2016,6531208
csp1_7,2017,6531208
csp1_7,2018,6259802
csp1_7,2019,5988397
csp1_7,2020,5716991
csp1_7,2021,5445586
csp1_7,2022,5266351
csp1_7,2023,5071019
csp1_7,2024,4891399
csp1_7,2025,4722486
csp1_7,2026,4568284
csp1_7,2027,4428717
csp1_7,2028,4301242
csp1_7,2029,4186477
csp1_7,2030,4083034
csp1_7,2031,3984520
csp1_7,2032,3895327
csp1_7,2033,3815376
csp1_7,2034,3744976
csp1_7,2035,3682741
csp1_7,2036,3626051
csp1_7,2037,3576525
csp1_7,2038,3533777
csp1_7,2039,3495342
csp1_7,2040,3462761
csp1_7,2041,3435186
csp1_7,2042,3411232
csp1_7,2043,3390358
csp1_7,2044,3371334
csp1_7,2045,3353079
csp1_7,2046,3336904
csp1_7,2047,3319419
csp1_7,2048,3302474
csp1_7,2049,3284759
csp1_7,2050,3264193
csp1_8,2010,6531208
csp1_8,2011,6531208
csp1_8,2012,6531208
csp1_8,2013,6531208
csp1_8,2014,6531208
csp1_8,2015,6531208
csp1_8,2016,6531208
csp1_8,2017,6531208
csp1_8,2018,6259802
csp1_8,2019,5988397
csp1_8,2020,5716991
csp1_8,2021,5445586
csp1_8,2022,5266351
csp1_8,2023,5071019
csp1_8,2024,4891399
csp1_8,2025,4722486
csp1_8,2026,4568284
csp1_8,2027,4428717
csp1_8,2028,4301242
csp1_8,2029,4186477
csp1_8,2030,4083034
csp1_8,2031,3984520
csp1_8,2032,3895327
csp1_8,2033,3815376
csp1_8,2034,3744976
csp1_8,2035,3682741
csp1_8,2036,3626051
csp1_8,2037,3576525
csp1_8,2038,3533777
csp1_8,2039,3495342
csp1_8,2040,3462761
csp1_8,2041,3435186
csp1_8,2042,3411232
csp1_8,2043,3390358
csp1_8,2044,3371334
csp1_8,2045,3353079
csp1_8,2046,3336904
csp1_8,2047,3319419
csp1_8,2048,3302474
csp1_8,2049,3284759
csp1_8,2050,3264193
csp1_9,2010,6531208
csp1_9,2011,6531208
csp1_9,2012,6531208
csp1_9,2013,6531208
csp1_9,2014,6531208
csp1_9,2015,6531208
csp1_9,2016,6531208
csp1_9,2017,6531208
csp1_9,2018,6259802
csp1_9,2019,5988397
csp1_9,2020,5716991
csp1_9,2021,5445586
csp1_9,2022,5266351
csp1_9,2023,5071019
csp1_9,2024,4891399
csp1_9,2025,4722486
csp1_9,2026,4568284
csp1_9,2027,4428717
csp1_9,2028,4301242
csp1_9,2029,4186477
csp1_9,2030,4083034
csp1_9,2031,3984520
csp1_9,2032,3895327
csp1_9,2033,3815376
csp1_9,2034,3744976
csp1_9,2035,3682741
csp1_9,2036,3626051
csp1_9,2037,3576525
csp1_9,2038,3533777
csp1_9,2039,3495342
csp1_9,2040,3462761
csp1_9,2041,3435186
csp1_9,2042,3411232
csp1_9,2043,3390358
csp1_9,2044,3371334
csp1_9,2045,3353079
csp1_9,2046,3336904
csp1_9,2047,3319419
csp1_9,2048,3302474
csp1_9,2049,3284759
csp1_9,2050,3264193
csp1_10,2010,6531208
csp1_10,2011,6531208
csp1_10,2012,6531208
csp1_10,2013,6531208
csp1_10,2014,6531208
csp1_10,2015,6531208
csp1_10,2016,6531208
csp1_10,2017,6531208
csp1_10,2018,6259802
csp1_10,2019,5988397
csp1_10,2020,5716991
csp1_10,2021,5445586
csp1_10,2022,5266351
csp1_10,2023,5071019
csp1_10,2024,4891399
csp1_10,2025,4722486
csp1_10,2026,4568284
csp1_10,2027,4428717
csp1_10,2028,4301242
csp1_10,2029,4186477
csp1_10,2030,4083034
csp1_10,2031,3984520
csp1_10,2032,3895327
csp1_10,2033,3815376
csp1_10,2034,3744976
csp1_10,2035,3682741
csp1_10,2036,3626051
csp1_10,2037,3576525
csp1_10,2038,3533777
csp1_10,2039,3495342
csp1_10,2040,3462761
csp1_10,2041,3435186
csp1_10,2042,3411232
csp1_10,2043,3390358
csp1_10,2044,3371334
csp1_10,2045,3353079
csp1_10,2046,3336904
csp1_10,2047,3319419
csp1_10,2048,3302474
csp1_10,2049,3284759
csp1_10,2050,3264193
csp1_11,2010,6531208
csp1_11,2011,6531208
csp1_11,2012,6531208
csp1_11,2013,6531208
csp1_11,2014,6531208
csp1_11,2015,6531208
csp1_11,2016,6531208
csp1_11,2017,6531208
csp1_11,2018,6259802
csp1_11,2019,5988397
csp1_11,2020,5716991
csp1_11,2021,5445586
csp1_11,2022,5266351
csp1_11,2023,5071019
csp1_11,2024,4891399
csp1_11,2025,4722486
csp1_11,2026,4568284
csp1_11,2027,4428717
csp1_11,2028,4301242
csp1_11,2029,4186477
csp1_11,2030,4083034
csp1_11,2031,3984520
csp1_11,2032,3895327
csp1_11,2033,3815376
csp1_11,2034,3744976
csp1_11,2035,3682741
csp1_11,2036,3626051
csp1_11,2037,3576525
csp1_11,2038,3533777
csp1_11,2039,3495342
csp1_11,2040,3462761
csp1_11,2041,3435186
csp1_11,2042,3411232
csp1_11,2043,3390358
csp1_11,2044,3371334
csp1_11,2045,3353079
csp1_11,2046,3336904
csp1_11,2047,3319419
csp1_11,2048,3302474
csp1_11,2049,3284759
csp1_11,2050,3264193
csp1_12,2010,6531208
csp1_12,2011,6531208
csp1_12,2012,6531208
csp1_12,2013,6531208
csp1_12,2014,6531208
csp1_12,2015,6531208
csp1_12,2016,6531208
csp1_12,2017,6531208
csp1_12,2018,6259802
csp1_12,2019,5988397
csp1_12,2020,5716991
csp1_12,2021,5445586
csp1_12,2022,5266351
csp1_12,2023,5071019
csp1_12,2024,4891399
csp1_12,2025,4722486
csp1_12,2026,4568284
csp1_12,2027,4428717
csp1_12,2028,4301242
csp1_12,2029,4186477
csp1_12,2030,4083034
csp1_12,2031,3984520
csp1_12,2032,3895327
csp1_12,2033,3815376
csp1_12,2034,3744976
csp1_12,2035,3682741
csp1_12,2036,3626051
csp1_12,2037,3576525
csp1_12,2038,3533777
csp1_12,2039,3495342
csp1_12,2040,3462761
csp1_12,2041,3435186
csp1_12,2042,3411232
csp1_12,2043,3390358
csp1_12,2044,3371334
csp1_12,2045,3353079
csp1_12,2046,3336904
csp1_12,2047,3319419
csp1_12,2048,3302474
csp1_12,2049,3284759
csp1_12,2050,3264193
csp2_1,2010,5823845
csp2_1,2011,5823845
csp2_1,2012,5823845
csp2_1,2013,5823845
csp2_1,2014,5823845
csp2_1,2015,5823845
csp2_1,2016,5823845
csp2_1,2017,5823845
csp2_1,2018,5582790
csp2_1,2019,5341736
csp2_1,2020,5100682
csp2_1,2021,4859627
csp2_1,2022,4696606
csp2_1,2023,4517756
csp2_1,2024,4351847
csp2_1,2025,4199648
csp2_1,2026,4059156
csp2_1,2027,3931297
csp2_1,2028,3815299
csp2_1,2029,3708544
csp2_1,2030,3613188
csp2_1,2031,3526922
csp2_1,2032,3449590
csp2_1,2033,3381193
csp2_1,2034,3319574
csp2_1,2035,3266581
csp2_1,2036,3219134
csp2_1,2037,3177696
csp2_1,2038,3142419
csp2_1,2039,3111609
csp2_1,2040,3085113
csp2_1,2041,3061698
csp2_1,2042,3041672
csp2_1,2043,3024726
csp2_1,2044,3009167
csp2_1,2045,2994379
csp2_1,2046,2981439
csp2_1,2047,2967421
csp2_1,2048,2953710
csp2_1,2049,2939230
csp2_1,2050,2922131
csp2_2,2010,5823845
csp2_2,2011,5823845
csp2_2,2012,5823845
csp2_2,2013,5823845
csp2_2,2014,5823845
csp2_2,2015,5823845
csp2_2,2016,5823845
csp2_2,2017,5823845
csp2_2,2018,5582790
csp2_2,2019,5341736
csp2_2,2020,5100682
csp2_2,2021,4859627
csp2_2,2022,4696606
csp2_2,2023,4517756
csp2_2,2024,4351847
csp2_2,2025,4199648
csp2_2,2026,4059156
csp2_2,2027,3931297
csp2_2,2028,3815299
csp2_2,2029,3708544
csp2_2,2030,3613188
csp2_2,2031,3526922
csp2_2,2032,3449590
csp2_2,2033,3381193
csp2_2,2034,3319574
csp2_2,2035,3266581
csp2_2,2036,3219134
csp2_2,2037,3177696
csp2_2,2038,3142419
csp2_2,2039,3111609
csp2_2,2040,3085113
csp2_2,2041,3061698
csp2_2,2042,3041672
csp2_2,2043,3024726
csp2_2,2044,3009167
csp2_2,2045,2994379
csp2_2,2046,2981439
csp2_2,2047,2967421
csp2_2,2048,2953710
csp2_2,2049,2939230
csp2_2,2050,2922131
csp2_3,2010,5823845
csp2_3,2011,5823845
csp2_3,2012,5823845
csp2_3,2013,5823845
csp2_3,2014,5823845
csp2_3,2015,5823845
csp2_3,2016,5823845
csp2_3,2017,5823845
csp2_3,2018,5582790
csp2_3,2019,5341736
csp2_3,2020,5100682
csp2_3,2021,4859627
csp2_3,2022,4696606
csp2_3,2023,4517756
csp2_3,2024,4351847
csp2_3,2025,4199648
csp2_3,2026,4059156
csp2_3,2027,3931297
csp2_3,2028,3815299
csp2_3,2029,3708544
csp2_3,2030,3613188
csp2_3,2031,3526922
csp2_3,2032,3449590
csp2_3,2033,3381193
csp2_3,2034,3319574
csp2_3,2035,3266581
csp2_3,2036,3219134
csp2_3,2037,3177696
csp2_3,2038,3142419
csp2_3,2039,3111609
csp2_3,2040,3085113
csp2_3,2041,3061698
csp2_3,2042,3041672
csp2_3,2043,3024726
csp2_3,2044,3009167
csp2_3,2045,2994379
csp2_3,2046,2981439
csp2_3,2047,2967421
csp2_3,2048,2953710
csp2_3,2049,2939230
csp2_3,2050,2922131
csp2_4,2010,5823845
csp2_4,2011,5823845
csp2_4,2012,5823845
csp2_4,2013,5823845
csp2_4,2014,5823845
csp2_4,2015,5823845
csp2_4,2016,5823845
csp2_4,2017,5823845
csp2_4,2018,5582790
csp2_4,2019,5341736
csp2_4,2020,5100682
csp2_4,2021,4859627
csp2_4,2022,4696606
csp2_4,2023,4517756
csp2_4,2024,4351847
csp2_4,2025,4199648
csp2_4,2026,4059156
csp2_4,2027,3931297
csp2_4,2028,3815299
csp2_4,2029,3708544
csp2_4,2030,3613188
csp2_4,2031,3526922
csp2_4,2032,3449590
csp2_4,2033,3381193
csp2_4,2034,3319574
csp2_4,2035,3266581
csp2_4,2036,3219134
csp2_4,2037,3177696
csp2_4,2038,3142419
csp2_4,2039,3111609
csp2_4,2040,3085113
csp2_4,2041,3061698
csp2_4,2042,3041672
csp2_4,2043,3024726
csp2_4,2044,3009167
csp2_4,2045,2994379
csp2_4,2046,2981439
csp2_4,2047,2967421
csp2_4,2048,2953710
csp2_4,2049,2939230
csp2_4,2050,2922131
csp2_5,2010,5823845
csp2_5,2011,5823845
csp2_5,2012,5823845
csp2_5,2013,5823845
csp2_5,2014,5823845
csp2_5,2015,5823845
csp2_5,2016,5823845
csp2_5,2017,5823845
csp2_5,2018,5582790
csp2_5,2019,5341736
csp2_5,2020,5100682
csp2_5,2021,4859627
csp2_5,2022,4696606
csp2_5,2023,4517756
csp2_5,2024,4351847
csp2_5,2025,4199648
csp2_5,2026,4059156
csp2_5,2027,3931297
csp2_5,2028,3815299
csp2_5,2029,3708544
csp2_5,2030,3613188
csp2_5,2031,3526922
csp2_5,2032,3449590
csp2_5,2033,3381193
csp2_5,2034,3319574
csp2_5,2035,3266581
csp2_5,2036,3219134
csp2_5,2037,3177696
csp2_5,2038,3142419
csp2_5,2039,3111609
csp2_5,2040,3085113
csp2_5,2041,3061698
csp2_5,2042,3041672
csp2_5,2043,3024726
csp2_5,2044,3009167
csp2_5,2045,2994379
csp2_5,2046,2981439
csp2_5,2047,2967421
csp2_5,2048,2953710
csp2_5,2049,2939230
csp2_5,2050,2922131
csp2_6,2010,5823845
csp2_6,2011,5823845
csp2_6,2012,5823845
csp2_6,2013,5823845
csp2_6,2014,5823845
csp2_6,2015,5823845
csp2_6,2016,5823845
csp2_6,2017,5823845
csp2_6,2018,5582790
csp2_6,2019,5341736
csp2_6,2020,5100682
csp2_6,2021,4859627
csp2_6,2022,4696606
csp2_6,2023,4517756
csp2_6,2024,4351847
csp2_6,2025,4199648
csp2_6,2026,4059156
csp2_6,2027,3931297
csp2_6,2028,3815299
csp2_6,2029,3708544
csp2_6,2030,3613188
csp2_6,2031,3526922
csp2_6,2032,3449590
csp2_6,2033,3381193
csp2_6,2034,3319574
csp2_6,2035,3266581
csp2_6,2036,3219134
csp2_6,2037,3177696
csp2_6,2038,3142419
csp2_6,2039,3111609
csp2_6,2040,3085113
csp2_6,2041,3061698
csp2_6,2042,3041672
csp2_6,2043,3024726
csp2_6,2044,3009167
csp2_6,2045,2994379
csp2_6,2046,2981439
csp2_6,2047,2967421
csp2_6,2048,2953710
csp2_6,2049,2939230
csp2_6,2050,2922131
csp2_7,2010,5823845
csp2_7,2011,5823845
csp2_7,2012,5823845
csp2_7,2013,5823845
csp2_7,2014,5823845
csp2_7,2015,5823845
csp2_7,2016,5823845
csp2_7,2017,5823845
csp2_7,2018,5582790
csp2_7,2019,5341736
csp2_7,2020,5100682
csp2_7,2021,4859627
csp2_7,2022,4696606
csp2_7,2023,4517756
csp2_7,2024,4351847
csp2_7,2025,4199648
csp2_7,2026,4059156
csp2_7,2027,3931297
csp2_7,2028,3815299
csp2_7,2029,3708544
csp2_7,2030,3613188
csp2_7,2031,3526922
csp2_7,2032,3449590
csp2_7,2033,3381193
csp2_7,2034,3319574
csp2_7,2035,3266581
csp2_7,2036,3219134
csp2_7,2037,3177696
csp2_7,2038,3142419
csp2_7,2039,3111609
csp2_7,2040,3085113
csp2_7,2041,3061698
csp2_7,2042,3041672
csp2_7,2043,3024726
csp2_7,2044,3009167
csp2_7,2045,2994379
csp2_7,2046,2981439
csp2_7,2047,2967421
csp2_7,2048,2953710
csp2_7,2049,2939230
csp2_7,2050,2922131
csp2_8,2010,5823845
csp2_8,2011,5823845
csp2_8,2012,5823845
csp2_8,2013,5823845
csp2_8,2014,5823845
csp2_8,2015,5823845
csp2_8,2016,5823845
csp2_8,2017,5823845
csp2_8,2018,5582790
csp2_8,2019,5341736
csp2_8,2020,5100682
csp2_8,2021,4859627
csp2_8,2022,4696606
csp2_8,2023,4517756
csp2_8,2024,4351847
csp2_8,2025,4199648
csp2_8,2026,4059156
csp2_8,2027,3931297
csp2_8,2028,3815299
csp2_8,2029,3708544
csp2_8,2030,3613188
csp2_8,2031,3526922
csp2_8,2032,3449590
csp2_8,2033,3381193
csp2_8,2034,3319574
csp2_8,2035,3266581
csp2_8,2036,3219134
csp2_8,2037,3177696
csp2_8,2038,3142419
csp2_8,2039,3111609
csp2_8,2040,3085113
csp2_8,2041,3061698
csp2_8,2042,3041672
csp2_8,2043,3024726
csp2_8,2044,3009167
csp2_8,2045,2994379
csp2_8,2046,2981439
csp2_8,2047,2967421
csp2_8,2048,2953710
csp2_8,2049,2939230
csp2_8,2050,2922131
csp2_9,2010,5823845
csp2_9,2011,5823845
csp2_9,2012,5823845
csp2_9,2013,5823845
csp2_9,2014,5823845
csp2_9,2015,5823845
csp2_9,2016,5823845
csp2_9,2017,5823845
csp2_9,2018,5582790
csp2_9,2019,5341736
csp2_9,2020,5100682
csp2_9,2021,4859627
csp2_9,2022,4696606
csp2_9,2023,4517756
csp2_9,2024,4351847
csp2_9,2025,4199648
csp2_9,2026,4059156
csp2_9,2027,3931297
csp2_9,2028,3815299
csp2_9,2029,3708544
csp2_9,2030,3613188
csp2_9,2031,3526922
csp2_9,2032,3449590
csp2_9,2033,3381193
csp2_9,2034,3319574
csp2_9,2035,3266581
csp2_9,2036,3219134
csp2_9,2037,3177696
csp2_9,2038,3142419
csp2_9,2039,3111609
csp2_9,2040,3085113
csp2_9,2041,3061698
csp2_9,2042,3041672
csp2_9,2043,3024726
csp2_9,2044,3009167
csp2_9,2045,2994379
csp2_9,2046,2981439
csp2_9,2047,2967421
csp2_9,2048,2953710
csp2_9,2049,2939230
csp2_9,2050,2922131
csp2_10,2010,5823845
csp2_10,2011,5823845
csp2_10,2012,5823845
csp2_10,2013,5823845
csp2_10,2014,5823845
csp2_10,2015,5823845
csp2_10,2016,5823845
csp2_10,2017,5823845
csp2_10,2018,5582790
csp2_10,2019,5341736
csp2_10,2020,5100682
csp2_10,2021,4859627
csp2_10,2022,4696606
csp2_10,2023,4517756
csp2_10,2024,4351847
csp2_10,2025,4199648
csp2_10,2026,4059156
csp2_10,2027,3931297
csp2_10,2028,3815299
csp2_10,2029,3708544
csp2_10,2030,3613188
csp2_10,2031,3526922
csp2_10,2032,3449590
csp2_10,2033,3381193
csp2_10,2034,3319574
csp2_10,2035,3266581
csp2_10,2036,3219134
csp2_10,2037,3177696
csp2_10,2038,3142419
csp2_10,2039,3111609
csp2_10,2040,3085113
csp2_10,2041,3061698
csp2_10,2042,3041672
csp2_10,2043,3024726
csp2_10,2044,3009167
csp2_10,2045,2994379
csp2_10,2046,2981439
csp2_10,2047,2967421
csp2_10,2048,2953710
csp2_10,2049,2939230
csp2_10,2050,2922131
csp2_11,2010,5823845
csp2_11,2011,5823845
csp2_11,2012,5823845
csp2_11,2013,5823845
csp2_11,2014,5823845
csp2_11,2015,5823845
csp2_11,2016,5823845
csp2_11,2017,5823845
csp2_11,2018,5582790
csp2_11,2019,5341736
csp2_11,2020,5100682
csp2_11,2021,4859627
csp2_11,2022,4696606
csp2_11,2023,4517756
csp2_11,2024,4351847
csp2_11,2025,4199648
csp2_11,2026,4059156
csp2_11,2027,3931297
csp2_11,2028,3815299
csp2_11,2029,3708544
csp2_11,2030,3613188
csp2_11,2031,3526922
csp2_11,2032,3449590
csp2_11,2033,3381193
csp2_11,2034,3319574
csp2_11,2035,3266581
csp2_11,2036,3219134
csp2_11,2037,3177696
csp2_11,2038,3142419
csp2_11,2039,3111609
csp2_11,2040,3085113
csp2_11,2041,3061698
csp2_11,2042,3041672
csp2_11,2043,3024726
csp2_11,2044,3009167
csp2_11,2045,2994379
csp2_11,2046,2981439
csp2_11,2047,2967421
csp2_11,2048,2953710
csp2_11,2049,2939230
csp2_11,2050,2922131
csp2_12,2010,5823845
csp2_12,2011,5823845
csp2_12,2012,5823845
csp2_12,2013,5823845
csp2_12,2014,5823845
csp2_12,2015,5823845
csp2_12,2016,5823845
csp2_12,2017,5823845
csp2_12,2018,5582790
csp2_12,2019,5341736
csp2_12,2020,5100682
csp2_12,2021,4859627
csp2_12,2022,4696606
csp2_12,2023,4517756
csp2_12,2024,4351847
csp2_12,2025,4199648
csp2_12,2026,4059156
csp2_12,2027,3931297
csp2_12,2028,3815299
csp2_12,2029,3708544
csp2_12,2030,3613188
csp2_12,2031,3526922
csp2_12,2032,3449590
csp2_12,2033,3381193
csp2_12,2034,3319574
csp2_12,2035,3266581
csp2_12,2036,3219134
csp2_12,2037,3177696
csp2_12,2038,3142419
csp2_12,2039,3111609
csp2_12,2040,3085113
csp2_12,2041,3061698
csp2_12,2042,3041672
csp2_12,2043,3024726
csp2_12,2044,3009167
csp2_12,2045,2994379
csp2_12,2046,2981439
csp2_12,2047,2967421
csp2_12,2048,2953710
csp2_12,2049,2939230
csp2_12,2050,2922131
csp3_1,2010,4117001
csp3_1,2011,4117001
csp3_1,2012,4117001
csp3_1,2013,4117001
csp3_1,2014,4117001
csp3_1,2015,4117001
csp3_1,2016,4117001
csp3_1,2017,4117001
csp3_1,2018,3952787
csp3_1,2019,3788649
csp3_1,2020,3624434
csp3_1,2021,3460296
csp3_1,2022,3358779
csp3_1,2023,3230611
csp3_1,2024,3105216
csp3_1,2025,3004546
csp3_1,2026,2904569
csp3_1,2027,2811832
csp3_1,2028,2730110
csp3_1,2029,2644922
csp3_1,2030,2573367
csp3_1,2031,2511516
csp3_1,2032,2459140
csp3_1,2033,2412618
csp3_1,2034,2362706
csp3_1,2035,2323116
csp3_1,2036,2283218
csp3_1,2037,2250945
csp3_1,2038,2224526
csp3_1,2039,2201187
csp3_1,2040,2178465
csp3_1,2041,2161520
csp3_1,2042,2147117
csp3_1,2043,2135794
csp3_1,2044,2124164
csp3_1,2045,2113303
csp3_1,2046,2103444
csp3_1,2047,2093354
csp3_1,2048,2082725
csp3_1,2049,2071325
csp3_1,2050,2058154
csp3_2,2010,4117001
csp3_2,2011,4117001
csp3_2,2012,4117001
csp3_2,2013,4117001
csp3_2,2014,4117001
csp3_2,2015,4117001
csp3_2,2016,4117001
csp3_2,2017,4117001
csp3_2,2018,3952787
csp3_2,2019,3788649
csp3_2,2020,3624434
csp3_2,2021,3460296
csp3_2,2022,3358779
csp3_2,2023,3230611
csp3_2,2024,3105216
csp3_2,2025,3004546
csp3_2,2026,2904569
csp3_2,2027,2811832
csp3_2,2028,2730110
csp3_2,2029,2644922
csp3_2,2030,2573367
csp3_2,2031,2511516
csp3_2,2032,2459140
csp3_2,2033,2412618
csp3_2,2034,2362706
csp3_2,2035,2323116
csp3_2,2036,2283218
csp3_2,2037,2250945
csp3_2,2038,2224526
csp3_2,2039,2201187
csp3_2,2040,2178465
csp3_2,2041,2161520
csp3_2,2042,2147117
csp3_2,2043,2135794
csp3_2,2044,2124164
csp3_2,2045,2113303
csp3_2,2046,2103444
csp3_2,2047,2093354
csp3_2,2048,2082725
csp3_2,2049,2071325
csp3_2,2050,2058154
csp3_3,2010,4117001
csp3_3,2011,4117001
csp3_3,2012,4117001
csp3_3,2013,4117001
csp3_3,2014,4117001
csp3_3,2015,4117001
csp3_3,2016,4117001
csp3_3,2017,4117001
csp3_3,2018,3952787
csp3_3,2019,3788649
csp3_3,2020,3624434
csp3_3,2021,3460296
csp3_3,2022,3358779
csp3_3,2023,3230611
csp3_3,2024,3105216
csp3_3,2025,3004546
csp3_3,2026,2904569
csp3_3,2027,2811832
csp3_3,2028,2730110
csp3_3,2029,2644922
csp3_3,2030,2573367
csp3_3,2031,2511516
csp3_3,2032,2459140
csp3_3,2033,2412618
csp3_3,2034,2362706
csp3_3,2035,2323116
csp3_3,2036,2283218
csp3_3,2037,2250945
csp3_3,2038,2224526
csp3_3,2039,2201187
csp3_3,2040,2178465
csp3_3,2041,2161520
csp3_3,2042,2147117
csp3_3,2043,2135794
csp3_3,2044,2124164
csp3_3,2045,2113303
csp3_3,2046,2103444
csp3_3,2047,2093354
csp3_3,2048,2082725
csp3_3,2049,2071325
csp3_3,2050,2058154
csp3_4,2010,4117001
csp3_4,2011,4117001
csp3_4,2012,4117001
csp3_4,2013,4117001
csp3_4,2014,4117001
csp3_4,2015,4117001
csp3_4,2016,4117001
csp3_4,2017,4117001
csp3_4,2018,3952787
csp3_4,2019,3788649
csp3_4,2020,3624434
csp3_4,2021,3460296
csp3_4,2022,3358779
csp3_4,2023,3230611
csp3_4,2024,3105216
csp3_4,2025,3004546
csp3_4,2026,2904569
csp3_4,2027,2811832
csp3_4,2028,2730110
csp3_4,2029,2644922
csp3_4,2030,2573367
csp3_4,2031,2511516
csp3_4,2032,2459140
csp3_4,2033,2412618
csp3_4,2034,2362706
csp3_4,2035,2323116
csp3_4,2036,2283218
csp3_4,2037,2250945
csp3_4,2038,2224526
csp3_4,2039,2201187
csp3_4,2040,2178465
csp3_4,2041,2161520
csp3_4,2042,2147117
csp3_4,2043,2135794
csp3_4,2044,2124164
csp3_4,2045,2113303
csp3_4,2046,2103444
csp3_4,2047,2093354
csp3_4,2048,2082725
csp3_4,2049,2071325
csp3_4,2050,2058154
csp3_5,2010,4117001
csp3_5,2011,4117001
csp3_5,2012,4117001
csp3_5,2013,4117001
csp3_5,2014,4117001
csp3_5,2015,4117001
csp3_5,2016,4117001
csp3_5,2017,4117001
csp3_5,2018,3952787
csp3_5,2019,3788649
csp3_5,2020,3624434
csp3_5,2021,3460296
csp3_5,2022,3358779
csp3_5,2023,3230611
csp3_5,2024,3105216
csp3_5,2025,3004546
csp3_5,2026,2904569
csp3_5,2027,2811832
csp3_5,2028,2730110
csp3_5,2029,2644922
csp3_5,2030,2573367
csp3_5,2031,2511516
csp3_5,2032,2459140
csp3_5,2033,2412618
csp3_5,2034,2362706
csp3_5,2035,2323116
csp3_5,2036,2283218
csp3_5,2037,2250945
csp3_5,2038,2224526
csp3_5,2039,2201187
csp3_5,2040,2178465
csp3_5,2041,2161520
csp3_5,2042,2147117
csp3_5,2043,2135794
csp3_5,2044,2124164
csp3_5,2045,2113303
csp3_5,2046,2103444
csp3_5,2047,2093354
csp3_5,2048,2082725
csp3_5,2049,2071325
csp3_5,2050,2058154
csp3_6,2010,4117001
csp3_6,2011,4117001
csp3_6,2012,4117001
csp3_6,2013,4117001
csp3_6,2014,4117001
csp3_6,2015,4117001
csp3_6,2016,4117001
csp3_6,2017,4117001
csp3_6,2018,3952787
csp3_6,2019,3788649
csp3_6,2020,3624434
csp3_6,2021,3460296
csp3_6,2022,3358779
csp3_6,2023,3230611
csp3_6,2024,3105216
csp3_6,2025,3004546
csp3_6,2026,2904569
csp3_6,2027,2811832
csp3_6,2028,2730110
csp3_6,2029,2644922
csp3_6,2030,2573367
csp3_6,2031,2511516
csp3_6,2032,2459140
csp3_6,2033,2412618
csp3_6,2034,2362706
csp3_6,2035,2323116
csp3_6,2036,2283218
csp3_6,2037,2250945
csp3_6,2038,2224526
csp3_6,2039,2201187
csp3_6,2040,2178465
csp3_6,2041,2161520
csp3_6,2042,2147117
csp3_6,2043,2135794
csp3_6,2044,2124164
csp3_6,2045,2113303
csp3_6,2046,2103444
csp3_6,2047,2093354
csp3_6,2048,2082725
csp3_6,2049,2071325
csp3_6,2050,2058154
csp3_7,2010,4117001
csp3_7,2011,4117001
csp3_7,2012,4117001
csp3_7,2013,4117001
csp3_7,2014,4117001
csp3_7,2015,4117001
csp3_7,2016,4117001
csp3_7,2017,4117001
csp3_7,2018,3952787
csp3_7,2019,3788649
csp3_7,2020,3624434
csp3_7,2021,3460296
csp3_7,2022,3358779
csp3_7,2023,3230611
csp3_7,2024,3105216
csp3_7,2025,3004546
csp3_7,2026,2904569
csp3_7,2027,2811832
csp3_7,2028,2730110
csp3_7,2029,2644922
csp3_7,2030,2573367
csp3_7,2031,2511516
csp3_7,2032,2459140
csp3_7,2033,2412618
csp3_7,2034,2362706
csp3_7,2035,2323116
csp3_7,2036,2283218
csp3_7,2037,2250945
csp3_7,2038,2224526
csp3_7,2039,2201187
csp3_7,2040,2178465
csp3_7,2041,2161520
csp3_7,2042,2147117
csp3_7,2043,2135794
csp3_7,2044,2124164
csp3_7,2045,2113303
csp3_7,2046,2103444
csp3_7,2047,2093354
csp3_7,2048,2082725
csp3_7,2049,2071325
