r,szn,HDD-CDD,t,Value
p73,wint,hdd,2014,1830.40841639
p73,wint,hdd,2016,1824.96929041
p73,wint,hdd,2018,1831.5152848999999
p73,wint,hdd,2020,1800.17311294
p73,wint,hdd,2022,1799.22124017
p73,wint,hdd,2024,1762.7189996
p73,wint,hdd,2026,1744.21101971
p73,wint,hdd,2028,1737.15433686
p73,wint,hdd,2030,1733.61056408
p73,wint,hdd,2032,1732.09774567
p73,wint,hdd,2034,1709.47204137
p73,wint,hdd,2036,1679.5489629
p73,wint,hdd,2038,1655.37900882
p73,wint,hdd,2040,1613.9233656
p73,wint,hdd,2042,1581.37378465
p73,wint,hdd,2044,1551.15834418
p73,wint,hdd,2046,1538.21455118
p73,wint,hdd,2048,1523.04696353
p73,wint,hdd,2050,1496.45229394
p74,spri,cdd,2010,0.878393873698
p74,spri,cdd,2012,0.9208407170909999
p74,spri,cdd,2014,0.869824385056
p74,spri,cdd,2016,1.0320559055299998
p74,spri,cdd,2018,1.04010335589
p74,spri,cdd,2020,1.0380321352600002
p74,spri,cdd,2022,1.26444331695
p74,spri,cdd,2024,1.42455212741
p74,spri,cdd,2026,1.56950369845
p74,spri,cdd,2028,1.920398201
p74,spri,cdd,2030,1.8738244042099998
p74,spri,cdd,2032,2.1406764439700003
p74,spri,cdd,2034,2.13802005422
p74,spri,cdd,2036,1.87703728909
p74,spri,cdd,2038,3.18334809977
p74,spri,cdd,2040,3.99960656236
p74,spri,cdd,2042,4.255869970909999
p74,spri,cdd,2044,4.24718909547
p74,spri,cdd,2046,4.495951680969999
p74,spri,cdd,2048,4.16519431416
p74,spri,cdd,2050,4.56751115185
p74,spri,hdd,2010,1334.6168117999998
p74,spri,hdd,2012,1306.79282548
p74,spri,hdd,2014,1299.5617945000001
p74,spri,hdd,2016,1286.5757038
p74,spri,hdd,2018,1271.07336779
p74,spri,hdd,2020,1252.85525012
p74,spri,hdd,2022,1257.44212011
p74,spri,hdd,2024,1220.8920679
p74,spri,hdd,2026,1198.82714877
p74,spri,hdd,2028,1196.21937906
p74,spri,hdd,2030,1184.38543323
p74,spri,hdd,2032,1177.51364864
p74,spri,hdd,2034,1168.2381017999999
p74,spri,hdd,2036,1152.26811987
p74,spri,hdd,2038,1129.62689941
p74,spri,hdd,2040,1117.71529081
p74,spri,hdd,2042,1121.83792174
p74,spri,hdd,2044,1120.51657375
p74,spri,hdd,2046,1135.47437404
p74,spri,hdd,2048,1123.64670698
p74,spri,hdd,2050,1134.26978565
p74,summ,cdd,2010,123.513065453
p74,summ,cdd,2012,141.364080423
p74,summ,cdd,2014,149.545369839
p74,summ,cdd,2016,151.20730221899998
p74,summ,cdd,2018,158.077446998
p74,summ,cdd,2020,161.201928079
p74,summ,cdd,2022,158.98346410899998
p74,summ,cdd,2024,162.9481065
p74,summ,cdd,2026,155.670827274
p74,summ,cdd,2028,154.601942058
p74,summ,cdd,2030,163.903144785
p74,summ,cdd,2032,151.438967855
p74,summ,cdd,2034,153.898789712
p74,summ,cdd,2036,161.163838095
p74,summ,cdd,2038,167.348734829
p74,summ,cdd,2040,178.183448045
p74,summ,cdd,2042,193.78304769599998
p74,summ,cdd,2044,197.323276898
p74,summ,cdd,2046,196.518006847
p74,summ,cdd,2048,194.73749204700002
p74,summ,cdd,2050,209.840218148
p74,summ,hdd,2010,157.429498951
p74,summ,hdd,2012,148.905931016
p74,summ,hdd,2014,141.789145094
p74,summ,hdd,2016,138.61749225
p74,summ,hdd,2018,129.376294542
p74,summ,hdd,2020,125.675205158
p74,summ,hdd,2022,124.82236837299999
p74,summ,hdd,2024,117.772150548
p74,summ,hdd,2026,119.217455281
p74,summ,hdd,2028,117.755750674
p74,summ,hdd,2030,113.43150188700001
p74,summ,hdd,2032,119.005246161
p74,summ,hdd,2034,119.007014558
p74,summ,hdd,2036,114.885290142
p74,summ,hdd,2038,109.235395259
p74,summ,hdd,2040,99.89140997290001
p74,summ,hdd,2042,94.9586056345
p74,summ,hdd,2044,93.37269433590001
p74,summ,hdd,2046,91.8904973962
p74,summ,hdd,2048,90.5042960022
p74,summ,hdd,2050,86.33074421200001
p74,fall,cdd,2010,14.9412746073
p74,fall,cdd,2012,14.4951869644
p74,fall,cdd,2014,15.754787373800001
p74,fall,cdd,2016,16.1822965077
p74,fall,cdd,2018,17.471272233
p74,fall,cdd,2020,17.9550307935
p74,fall,cdd,2022,19.0645434809
p74,fall,cdd,2024,18.8717699305
p74,fall,cdd,2026,19.106812949600002
p74,fall,cdd,2028,18.5649507718
p74,fall,cdd,2030,20.0465937512
p74,fall,cdd,2032,21.732123878400003
p74,fall,cdd,2034,21.018656924800002
p74,fall,cdd,2036,22.5271298083
p74,fall,cdd,2038,28.353389310100003
p74,fall,cdd,2040,32.0700700007
p74,fall,cdd,2042,32.4787681986
p74,fall,cdd,2044,35.5275517917
p74,fall,cdd,2046,34.8365617629
p74,fall,cdd,2048,39.7938280751
p74,fall,cdd,2050,38.0581234085
p74,fall,hdd,2010,454.01421479
p74,fall,hdd,2012,450.81712152
p74,fall,hdd,2014,451.597054785
p74,fall,hdd,2016,437.311003509
p74,fall,hdd,2018,420.85689588900004
p74,fall,hdd,2020,405.839493771
p74,fall,hdd,2022,395.57019713
p74,fall,hdd,2024,398.82294193
p74,fall,hdd,2026,392.772227155
p74,fall,hdd,2028,393.437806126
p74,fall,hdd,2030,370.825067962
p74,fall,hdd,2032,363.642583465
p74,fall,hdd,2034,359.22239790699996
p74,fall,hdd,2036,356.05802589
p74,fall,hdd,2038,356.194804814
p74,fall,hdd,2040,347.422778264
p74,fall,hdd,2042,356.355781953
p74,fall,hdd,2044,336.721541641
p74,fall,hdd,2046,334.839693978
p74,fall,hdd,2048,332.436613385
p74,fall,hdd,2050,347.52986068
p74,wint,cdd,2010,0.0
p74,wint,cdd,2012,0.0
p74,wint,cdd,2014,0.0
p74,wint,cdd,2016,0.0
p74,wint,cdd,2018,0.0
p74,wint,cdd,2020,0.0
p74,wint,cdd,2022,0.0
p74,wint,cdd,2024,0.0
p74,wint,cdd,2026,0.0
p74,wint,cdd,2028,0.0
p74,wint,cdd,2030,0.0
p74,wint,cdd,2032,0.0
p74,wint,cdd,2034,0.0
p74,wint,cdd,2036,0.0
p74,wint,cdd,2038,0.0
p74,wint,cdd,2040,0.0
p74,wint,cdd,2042,0.0
p74,wint,cdd,2044,0.0
p74,wint,cdd,2046,0.0
p74,wint,cdd,2048,0.0
p74,wint,cdd,2050,0.0
p74,wint,hdd,2010,3071.36395211
p74,wint,hdd,2012,3065.54218968
p74,wint,hdd,2014,3039.60149227
p74,wint,hdd,2016,3000.16344417
p74,wint,hdd,2018,3006.36078368
p74,wint,hdd,2020,2949.00197378
p74,wint,hdd,2022,2937.4766421
p74,wint,hdd,2024,2899.63201048
p74,wint,hdd,2026,2870.17268227
p74,wint,hdd,2028,2865.702933
p74,wint,hdd,2030,2844.55352332
p74,wint,hdd,2032,2828.72295879
p74,wint,hdd,2034,2793.89597125
p74,wint,hdd,2036,2750.43680841
p74,wint,hdd,2038,2725.11225964
p74,wint,hdd,2040,2690.65384105
p74,wint,hdd,2042,2659.32005916
p74,wint,hdd,2044,2627.63253877
p74,wint,hdd,2046,2621.85368537
p74,wint,hdd,2048,2590.37156304
p74,wint,hdd,2050,2579.74434419
p75,spri,cdd,2010,3.87808323886
p75,spri,cdd,2012,4.3331822761400005
p75,spri,cdd,2014,4.0858005602
p75,spri,cdd,2016,4.31704764458
p75,spri,cdd,2018,4.231257488680001
p75,spri,cdd,2020,4.03777179335
p75,spri,cdd,2022,4.8162175739699995
p75,spri,cdd,2024,5.7023472146300005
p75,spri,cdd,2026,6.11365004168
p75,spri,cdd,2028,6.15467704719
p75,spri,cdd,2030,6.54517225929
p75,spri,cdd,2032,6.5722743728
p75,spri,cdd,2034,6.43199008247
p75,spri,cdd,2036,5.90419024891
p75,spri,cdd,2038,7.66540762401
p75,spri,cdd,2040,9.30642751584
p75,spri,cdd,2042,9.61362243408
p75,spri,cdd,2044,8.94333990759
p75,spri,cdd,2046,9.29050538444
p75,spri,cdd,2048,8.63780002273
p75,spri,cdd,2050,8.74462192904
p75,spri,hdd,2010,1236.83479431
p75,spri,hdd,2012,1210.38082836
p75,spri,hdd,2014,1202.86965223
p75,spri,hdd,2016,1193.83035553
p75,spri,hdd,2018,1179.1205906
p75,spri,hdd,2020,1162.07388837
p75,spri,hdd,2022,1164.32858522
p75,spri,hdd,2024,1128.94280596
p75,spri,hdd,2026,1109.82124104
p75,spri,hdd,2028,1106.06672143
p75,spri,hdd,2030,1091.29467023
p75,spri,hdd,2032,1090.29248903
p75,spri,hdd,2034,1079.9077034000002
p75,spri,hdd,2036,1062.70998763
p75,spri,hdd,2038,1041.35836901
p75,spri,hdd,2040,1028.78086998
p75,spri,hdd,2042,1033.65368825
p75,spri,hdd,2044,1033.92528196
p75,spri,hdd,2046,1044.11460364
p75,spri,hdd,2048,1033.03998495
p75,spri,hdd,2050,1045.32639681
p75,summ,cdd,2010,175.90354843400002
p75,summ,cdd,2012,195.191864412
p75,summ,cdd,2014,206.06382480000002
p75,summ,cdd,2016,206.368240012
p75,summ,cdd,2018,213.22804464400002
p75,summ,cdd,2020,215.531093357
p75,summ,cdd,2022,214.496668901
p75,summ,cdd,2024,222.09257716
p75,summ,cdd,2026,212.12197879400003
p75,summ,cdd,2028,210.96091380400003
p75,summ,cdd,2030,223.144635152
p75,summ,cdd,2032,210.39992388599998
p75,summ,cdd,2034,215.21961402
p75,summ,cdd,2036,226.050640977
p75,summ,cdd,2038,232.618962809
p75,summ,cdd,2040,248.423669147
p75,summ,cdd,2042,266.036376073
p75,summ,cdd,2044,266.5010793
p75,summ,cdd,2046,270.147803532
p75,summ,cdd,2048,266.361823524
p75,summ,cdd,2050,281.760052409
p75,summ,hdd,2010,123.86832567399999
p75,summ,hdd,2012,116.21273505799999
p75,summ,hdd,2014,110.271737157
p75,summ,hdd,2016,107.536583131
p75,summ,hdd,2018,99.6801384328
p75,summ,hdd,2020,97.67610642700001
p75,summ,hdd,2022,96.4950397831
p75,summ,hdd,2024,89.77214400870001
p75,summ,hdd,2026,90.1958306119
p75,summ,hdd,2028,88.8946812081
p75,summ,hdd,2030,85.2990499296
p75,summ,hdd,2032,89.9097425184
p75,summ,hdd,2034,90.009365788
p75,summ,hdd,2036,86.10102982629999
p75,summ,hdd,2038,82.6218627219
p75,summ,hdd,2040,74.2769213623
p75,summ,hdd,2042,71.3369730492
p75,summ,hdd,2044,70.80365080039999
p75,summ,hdd,2046,69.229950668
p75,summ,hdd,2048,68.1134922136
p75,summ,hdd,2050,65.79248748270001
p75,fall,cdd,2010,21.561538223099998
p75,fall,cdd,2012,21.7878023208
p75,fall,cdd,2014,23.553278881700003
p75,fall,cdd,2016,22.9962620341
p75,fall,cdd,2018,23.977675670300002
p75,fall,cdd,2020,24.846531015100002
p75,fall,cdd,2022,26.059286158000003
p75,fall,cdd,2024,25.980906798699998
p75,fall,cdd,2026,25.332403370799998
p75,fall,cdd,2028,24.588992954699997
p75,fall,cdd,2030,28.2384348744
p75,fall,cdd,2032,29.7229978262
p75,fall,cdd,2034,28.666408247199996
p75,fall,cdd,2036,30.462025475300003
p75,fall,cdd,2038,37.9837298825
p75,fall,cdd,2040,42.6774129033
p75,fall,cdd,2042,43.986380849
p75,fall,cdd,2044,47.5670583637
p75,fall,cdd,2046,47.0039004018
p75,fall,cdd,2048,51.255328936800005
p75,fall,cdd,2050,48.0247167742
p75,fall,hdd,2010,435.081290635
p75,fall,hdd,2012,430.912337551
p75,fall,hdd,2014,431.770751823
p75,fall,hdd,2016,417.765086003
p75,fall,hdd,2018,404.386413942
p75,fall,hdd,2020,390.078874761
p75,fall,hdd,2022,378.988186902
p75,fall,hdd,2024,382.624934625
p75,fall,hdd,2026,378.06898066300005
p75,fall,hdd,2028,380.83234635800005
p75,fall,hdd,2030,357.86774459199995
p75,fall,hdd,2032,351.35369201099996
p75,fall,hdd,2034,347.763878614
p75,fall,hdd,2036,345.731382449
p75,fall,hdd,2038,345.78895863199995
p75,fall,hdd,2040,337.610074069
p75,fall,hdd,2042,346.18139588699995
p75,fall,hdd,2044,327.283940313
p75,fall,hdd,2046,324.08057763700003
p75,fall,hdd,2048,320.506082591
p75,fall,hdd,2050,334.612121853
p75,wint,cdd,2010,0.0166367695726
p75,wint,cdd,2012,0.0166367695726
p75,wint,cdd,2014,0.0166367695726
p75,wint,cdd,2016,0.0166367695726
p75,wint,cdd,2018,0.0166367695726
p75,wint,cdd,2020,0.0166367695726
p75,wint,cdd,2022,0.0166367695726
p75,wint,cdd,2024,0.0166367695726
p75,wint,cdd,2026,0.0166367695726
p75,wint,cdd,2028,0.0166367695726
p75,wint,cdd,2030,0.0
p75,wint,cdd,2032,0.0
p75,wint,cdd,2034,0.0
p75,wint,cdd,2036,0.0
p75,wint,cdd,2038,0.0
p75,wint,cdd,2040,0.0
p75,wint,cdd,2042,0.0
p75,wint,cdd,2044,0.0
p75,wint,cdd,2046,0.0
p75,wint,cdd,2048,0.0
p75,wint,cdd,2050,0.0
p75,wint,hdd,2010,3015.37167256
p75,wint,hdd,2012,3014.2022725
p75,wint,hdd,2014,2992.77607358
p75,wint,hdd,2016,2960.41153176
p75,wint,hdd,2018,2973.98275363
p75,wint,hdd,2020,2919.46681803
p75,wint,hdd,2022,2909.55696612
p75,wint,hdd,2024,2874.39063344
p75,wint,hdd,2026,2840.98427042
p75,wint,hdd,2028,2836.92678853
p75,wint,hdd,2030,2818.53191476
p75,wint,hdd,2032,2803.63991818
p75,wint,hdd,2034,2771.22970707
p75,wint,hdd,2036,2722.83131743
p75,wint,hdd,2038,2697.29693419
p75,wint,hdd,2040,2657.97684702
p75,wint,hdd,2042,2624.2632985
p75,wint,hdd,2044,2591.11575742
p75,wint,hdd,2046,2586.53352053
p75,wint,hdd,2048,2554.71638156
p75,wint,hdd,2050,2538.42661358
p76,spri,cdd,2010,11.2973977988
p76,spri,cdd,2012,12.957887602000001
p76,spri,cdd,2014,12.3298448315
p76,spri,cdd,2016,12.5782049292
p76,spri,cdd,2018,12.035570554500001
p76,spri,cdd,2020,11.4367081814
p76,spri,cdd,2022,12.618363313900002
p76,spri,cdd,2024,15.0830040885
p76,spri,cdd,2026,15.9238932406
p76,spri,cdd,2028,14.8038072697
p76,spri,cdd,2030,16.1948582269
p76,spri,cdd,2032,14.8527042787
p76,spri,cdd,2034,14.423715144900001
p76,spri,cdd,2036,13.967570179900001
p76,spri,cdd,2038,16.7141996576
p76,spri,cdd,2040,19.7207548168
p76,spri,cdd,2042,20.6298565065
p76,spri,cdd,2044,18.9668130617
p76,spri,cdd,2046,19.4363871246
p76,spri,cdd,2048,18.8519696487
p76,spri,cdd,2050,18.1602945067
p76,spri,hdd,2010,1078.872758
p76,spri,hdd,2012,1055.5758064
p76,spri,hdd,2014,1048.00535476
p76,spri,hdd,2016,1044.16450227
p76,spri,hdd,2018,1028.43503869
p76,spri,hdd,2020,1011.71108471
p76,spri,hdd,2022,1016.51875565
p76,spri,hdd,2024,984.31601948
p76,spri,hdd,2026,966.062133063
p76,spri,hdd,2028,959.450575186
p76,spri,hdd,2030,945.5541564719999
p76,spri,hdd,2032,946.675721715
p76,spri,hdd,2034,935.423512865
p76,spri,hdd,2036,917.478235905
p76,spri,hdd,2038,898.1806962210001
p76,spri,hdd,2040,885.6552116
p76,spri,hdd,2042,888.0418699989999
p76,spri,hdd,2044,887.659624396
p76,spri,hdd,2046,893.763085479
p76,spri,hdd,2048,884.8352644710001
p76,spri,hdd,2050,897.091470315
p76,summ,cdd,2010,278.102571719
p76,summ,cdd,2012,299.592631755
p76,summ,cdd,2014,311.350695759
p76,summ,cdd,2016,310.436115017
p76,summ,cdd,2018,317.63988797
p76,summ,cdd,2020,319.244763105
p76,summ,cdd,2022,318.684373233
p76,summ,cdd,2024,330.257975853
p76,summ,cdd,2026,320.57856009200003
p76,summ,cdd,2028,320.185747203
p76,summ,cdd,2030,333.904352953
p76,summ,cdd,2032,321.693939426
p76,summ,cdd,2034,328.36182023
p76,summ,cdd,2036,342.686995535
p76,summ,cdd,2038,350.36687394300003
p76,summ,cdd,2040,370.159813855
p76,summ,cdd,2042,392.930013686
p76,summ,cdd,2044,393.157736947
p76,summ,cdd,2046,402.113120759
p76,summ,cdd,2048,396.811123294
p76,summ,cdd,2050,412.89681395900004
p76,summ,hdd,2010,64.7883532353
p76,summ,hdd,2012,59.22472494149999
p76,summ,hdd,2014,56.7676504946
p76,summ,hdd,2016,55.781418026000004
p76,summ,hdd,2018,50.33515323
p76,summ,hdd,2020,50.5379424883
p76,summ,hdd,2022,49.2854062571
p76,summ,hdd,2024,45.3898481615
p76,summ,hdd,2026,45.3240575414
p76,summ,hdd,2028,43.8918456329
p76,summ,hdd,2030,41.7620461887
p76,summ,hdd,2032,44.7736898391
p76,summ,hdd,2034,44.5992036041
p76,summ,hdd,2036,41.7191510551
p76,summ,hdd,2038,40.2494093846
p76,summ,hdd,2040,34.9397994978
p76,summ,hdd,2042,33.8629097271
p76,summ,hdd,2044,33.770698805100004
p76,summ,hdd,2046,31.6591636192
p76,summ,hdd,2048,31.290617134
p76,summ,hdd,2050,30.4815002053
p76,fall,cdd,2010,40.8377635561
p76,fall,cdd,2012,41.735600954
p76,fall,cdd,2014,43.7588612303
p76,fall,cdd,2016,41.9768469628
p76,fall,cdd,2018,43.351593102299994
p76,fall,cdd,2020,45.611378461099996
p76,fall,cdd,2022,47.346485658
p76,fall,cdd,2024,46.7126055401
p76,fall,cdd,2026,45.4910767605
p76,fall,cdd,2028,43.9052909029
p76,fall,cdd,2030,52.5917311492
p76,fall,cdd,2032,54.61706859939999
p76,fall,cdd,2034,53.5794326603
p76,fall,cdd,2036,54.7320424743
p76,fall,cdd,2038,62.7199519631
p76,fall,cdd,2040,68.0476657754
p76,fall,cdd,2042,70.3446977981
p76,fall,cdd,2044,75.44796559550001
p76,fall,cdd,2046,75.1900268997
p76,fall,cdd,2048,80.12416055140001
p76,fall,cdd,2050,73.2874929994
p76,fall,hdd,2010,357.791041563
p76,fall,hdd,2012,353.47435446699996
p76,fall,hdd,2014,354.914664828
p76,fall,hdd,2016,341.643292539
p76,fall,hdd,2018,332.042637222
p76,fall,hdd,2020,318.436147098
p76,fall,hdd,2022,306.80199813900003
p76,fall,hdd,2024,308.904042487
p76,fall,hdd,2026,305.14204428
p76,fall,hdd,2028,307.946868494
p76,fall,hdd,2030,287.491564713
p76,fall,hdd,2032,281.426367952
p76,fall,hdd,2034,279.181516654
p76,fall,hdd,2036,278.299309447
p76,fall,hdd,2038,279.438856672
p76,fall,hdd,2040,274.171589967
p76,fall,hdd,2042,281.525900889
p76,fall,hdd,2044,265.22401083299997
p76,fall,hdd,2046,260.828333922
p76,fall,hdd,2048,257.749414456
p76,fall,hdd,2050,270.454629151
p76,wint,cdd,2010,0.10794848816199999
p76,wint,cdd,2012,0.122832398259
p76,wint,cdd,2014,0.122832398259
p76,wint,cdd,2016,0.122832398259
p76,wint,cdd,2018,0.122832398259
p76,wint,cdd,2020,0.16195905064899999
p76,wint,cdd,2022,0.16195905064899999
p76,wint,cdd,2024,0.16195905064899999
p76,wint,cdd,2026,0.16195905064899999
p76,wint,cdd,2028,0.16195905064899999
p76,wint,cdd,2030,0.0540105624864
p76,wint,cdd,2032,0.039126652390300005
p76,wint,cdd,2034,0.039126652390300005
p76,wint,cdd,2036,0.039126652390300005
p76,wint,cdd,2038,0.039126652390300005
p76,wint,cdd,2040,0.0
p76,wint,cdd,2042,0.0
p76,wint,cdd,2044,0.0
p76,wint,cdd,2046,0.0
p76,wint,cdd,2048,0.0
p76,wint,cdd,2050,0.0
p76,wint,hdd,2010,2808.20860941
p76,wint,hdd,2012,2814.63877627
p76,wint,hdd,2014,2797.86582649
p76,wint,hdd,2016,2773.61979455
p76,wint,hdd,2018,2791.47149803
p76,wint,hdd,2020,2737.13743257
p76,wint,hdd,2022,2729.40410741
p76,wint,hdd,2024,2694.31163084
p76,wint,hdd,2026,2659.08555428
p76,wint,hdd,2028,2650.87900783
p76,wint,hdd,2030,2638.11811881
p76,wint,hdd,2032,2624.20366447
p76,wint,hdd,2034,2590.92798562
p76,wint,hdd,2036,2536.05121442
p76,wint,hdd,2038,2508.98607027
p76,wint,hdd,2040,2465.22570146
p76,wint,hdd,2042,2430.55132692
p76,wint,hdd,2044,2395.21020622
p76,wint,hdd,2046,2388.46641252
p76,wint,hdd,2048,2358.48740629
p76,wint,hdd,2050,2338.69299256
p77,spri,cdd,2010,17.2910154056
p77,spri,cdd,2012,20.036652608
p77,spri,cdd,2014,19.043085736600002
p77,spri,cdd,2016,19.7444280601
p77,spri,cdd,2018,18.8585574072
p77,spri,cdd,2020,17.7072262625
p77,spri,cdd,2022,18.8525687124
p77,spri,cdd,2024,22.012701780100002
p77,spri,cdd,2026,22.684900756599998
p77,spri,cdd,2028,21.178887278399998
p77,spri,cdd,2030,23.4920316793
p77,spri,cdd,2032,20.741907504300002
p77,spri,cdd,2034,20.2051381767
p77,spri,cdd,2036,19.3479292665
p77,spri,cdd,2038,22.3851879317
p77,spri,cdd,2040,26.2073000613
p77,spri,cdd,2042,27.248558254499997
p77,spri,cdd,2044,25.518265888800002
p77,spri,cdd,2046,26.6119074927
p77,spri,cdd,2048,26.3653594985
p77,spri,cdd,2050,24.5145268452
p77,spri,hdd,2010,988.641224175
p77,spri,hdd,2012,965.847783473
p77,spri,hdd,2014,960.507878242
p77,spri,hdd,2016,961.118485115
p77,spri,hdd,2018,943.020320718
p77,spri,hdd,2020,928.244602105
p77,spri,hdd,2022,933.001821588
p77,spri,hdd,2024,902.8310348589999
p77,spri,hdd,2026,886.188534545
p77,spri,hdd,2028,885.783748285
p77,spri,hdd,2030,871.800629993
p77,spri,hdd,2032,875.4607190989999
p77,spri,hdd,2034,865.426288045
p77,spri,hdd,2036,849.166010152
p77,spri,hdd,2038,833.857169955
p77,spri,hdd,2040,821.83144791
p77,spri,hdd,2042,826.58987617
p77,spri,hdd,2044,827.4012176819999
p77,spri,hdd,2046,830.728758145
p77,spri,hdd,2048,817.239432084
p77,spri,hdd,2050,827.849906708
p77,summ,cdd,2010,346.53668706699995
p77,summ,cdd,2012,369.970880057
p77,summ,cdd,2014,377.04596659199996
p77,summ,cdd,2016,370.299440716
p77,summ,cdd,2018,377.360091923
p77,summ,cdd,2020,375.022089558
p77,summ,cdd,2022,376.407337157
p77,summ,cdd,2024,394.011121071
p77,summ,cdd,2026,382.695597627
p77,summ,cdd,2028,382.865160294
p77,summ,cdd,2030,401.66479147300004
p77,summ,cdd,2032,391.117206419
p77,summ,cdd,2034,402.89889025400004
p77,summ,cdd,2036,425.534596275
p77,summ,cdd,2038,430.658188362
p77,summ,cdd,2040,459.260139149
p77,summ,cdd,2042,489.769705278
p77,summ,cdd,2044,485.43240783199997
p77,summ,cdd,2046,502.642071088
p77,summ,cdd,2048,494.92014811300004
p77,summ,cdd,2050,516.29476465
p77,summ,hdd,2010,41.3148951998
p77,summ,hdd,2012,36.6121698296
p77,summ,hdd,2014,35.7933310756
p77,summ,hdd,2016,36.998552093899995
p77,summ,hdd,2018,33.5530897901
p77,summ,hdd,2020,35.9984612466
p77,summ,hdd,2022,35.2557197778
p77,summ,hdd,2024,32.6810923878
p77,summ,hdd,2026,32.915126858600004
p77,summ,hdd,2028,31.4469694786
p77,summ,hdd,2030,29.951946668
p77,summ,hdd,2032,31.9704078264
p77,summ,hdd,2034,30.905375694299998
p77,summ,hdd,2036,27.7919324444
p77,summ,hdd,2038,27.6279646008
p77,summ,hdd,2040,22.0016555239
p77,summ,hdd,2042,20.9315145609
p77,summ,hdd,2044,21.0826570766
p77,summ,hdd,2046,18.7699802704
p77,summ,hdd,2048,19.0797056786
p77,summ,hdd,2050,18.7904463496
p77,fall,cdd,2010,59.2730576646
p77,fall,cdd,2012,61.6581155024
p77,fall,cdd,2014,64.1540442912
p77,fall,cdd,2016,59.7970137081
p77,fall,cdd,2018,60.0590101601
p77,fall,cdd,2020,63.9085926626
p77,fall,cdd,2022,65.9778588016
p77,fall,cdd,2024,66.8267844119
p77,fall,cdd,2026,64.2119472025
p77,fall,cdd,2028,60.53589678310001
p77,fall,cdd,2030,72.6886966572
p77,fall,cdd,2032,74.42283658859999
p77,fall,cdd,2034,73.2073064409
p77,fall,cdd,2036,74.4952028779
p77,fall,cdd,2038,83.170163237
p77,fall,cdd,2040,90.07725147040001
p77,fall,cdd,2042,94.08018110559999
p77,fall,cdd,2044,100.507081772
p77,fall,cdd,2046,99.9532689061
p77,fall,cdd,2048,106.686229308
p77,fall,cdd,2050,99.8834728558
p77,fall,hdd,2010,322.46238244299997
p77,fall,hdd,2012,318.188530769
p77,fall,hdd,2014,319.473467094
p77,fall,hdd,2016,308.164420639
p77,fall,hdd,2018,301.27851844400004
p77,fall,hdd,2020,290.346331501
p77,fall,hdd,2022,279.03998129400003
p77,fall,hdd,2024,279.77605184
p77,fall,hdd,2026,276.888640505
p77,fall,hdd,2028,281.188323818
p77,fall,hdd,2030,262.762285062
p77,fall,hdd,2032,256.708855259
p77,fall,hdd,2034,253.99825988799998
p77,fall,hdd,2036,252.18073999799998
p77,fall,hdd,2038,253.300919119
p77,fall,hdd,2040,248.749364455
p77,fall,hdd,2042,254.548324061
p77,fall,hdd,2044,238.969473677
p77,fall,hdd,2046,234.012981107
p77,fall,hdd,2048,231.35919365799998
p77,fall,hdd,2050,242.668434897
p77,wint,cdd,2010,0.202342440307
p77,wint,cdd,2012,0.23682100423799998
p77,wint,cdd,2014,0.23682100423799998
p77,wint,cdd,2016,0.23682100423799998
p77,wint,cdd,2018,0.23682100423799998
p77,wint,cdd,2020,0.31914956152699997
p77,wint,cdd,2022,0.31914956152699997
p77,wint,cdd,2024,0.31914956152699997
p77,wint,cdd,2026,0.31914956152699997
p77,wint,cdd,2028,0.31914956152699997
p77,wint,cdd,2030,0.11680712122000002
p77,wint,cdd,2032,0.0823285572891
p77,wint,cdd,2034,0.0823285572891
p77,wint,cdd,2036,0.0823285572891
p77,wint,cdd,2038,0.0958395957515
p77,wint,cdd,2040,0.013511038462399998
p77,wint,cdd,2042,0.013511038462399998
p77,wint,cdd,2044,0.013511038462399998
p77,wint,cdd,2046,0.013511038462399998
p77,wint,cdd,2048,0.013511038462399998
p77,wint,cdd,2050,0.013511038462399998
p77,wint,hdd,2010,2751.2867549000002
p77,wint,hdd,2012,2761.28700187
p77,wint,hdd,2014,2748.86538554
p77,wint,hdd,2016,2730.82570629
p77,wint,hdd,2018,2749.84497199
p77,wint,hdd,2020,2701.625817
p77,wint,hdd,2022,2696.6388198000004
p77,wint,hdd,2024,2656.94062581
p77,wint,hdd,2026,2622.04985524
p77,wint,hdd,2028,2614.11935834
p77,wint,hdd,2030,2603.55016312
p77,wint,hdd,2032,2592.18586654
p77,wint,hdd,2034,2560.25297506
p77,wint,hdd,2036,2502.07470373
p77,wint,hdd,2038,2467.81820924
p77,wint,hdd,2040,2417.69939808
p77,wint,hdd,2042,2384.97918576
p77,wint,hdd,2044,2353.27880816
p77,wint,hdd,2046,2346.55961712
p77,wint,hdd,2048,2317.65831224
p77,wint,hdd,2050,2298.00102128
p78,spri,cdd,2010,16.6565803482
p78,spri,cdd,2012,18.5851405351
p78,spri,cdd,2014,17.3220046905
p78,spri,cdd,2016,17.7328075111
p78,spri,cdd,2018,16.8947749106
p78,spri,cdd,2020,15.8057952149
p78,spri,cdd,2022,16.872317381
p78,spri,cdd,2024,20.2805900232
p78,spri,cdd,2026,20.562752558099998
p78,spri,cdd,2028,18.8334284793
p78,spri,cdd,2030,21.473990655
p78,spri,cdd,2032,19.4194046514
p78,spri,cdd,2034,18.9698921988
