wst,r,t,Value
fsu,p36,2042,1.1062793833442799
fsu,p36,2044,1.070635286541034
fsu,p36,2046,1.0942961433537342
fsu,p36,2048,1.007480910398944
fsu,p36,2050,0.963986089593409
fsu,p37,2010,1.0
fsu,p37,2012,0.9996682256373326
fsu,p37,2014,0.9525544086735444
fsu,p37,2016,1.0019119656680997
fsu,p37,2018,1.0074361488189087
fsu,p37,2020,0.9260006756856382
fsu,p37,2022,1.1329977525559736
fsu,p37,2024,1.1677232681271783
fsu,p37,2026,1.1558184712729016
fsu,p37,2028,1.2231749079760819
fsu,p37,2030,1.2329150270480975
fsu,p37,2032,1.2410294605314252
fsu,p37,2034,1.2637881992963549
fsu,p37,2036,1.2238632071498714
fsu,p37,2038,1.2230500368034565
fsu,p37,2040,1.3110622357904502
fsu,p37,2042,1.1153833702829423
fsu,p37,2044,1.0908644632331426
fsu,p37,2046,1.1595920129625454
fsu,p37,2048,1.0710000022646533
fsu,p37,2050,1.0584487340333322
fsu,p38,2010,1.0
fsu,p38,2012,1.0398100552589091
fsu,p38,2014,1.0411524550663551
fsu,p38,2016,1.0599416950927882
fsu,p38,2018,1.0665050307409063
fsu,p38,2020,1.0213515557997297
fsu,p38,2022,1.1059597561199783
fsu,p38,2024,1.0928813829561452
fsu,p38,2026,1.103498770210377
fsu,p38,2028,1.1550363125981291
fsu,p38,2030,1.207393987873521
fsu,p38,2032,1.209315233563035
fsu,p38,2034,1.2088810091138311
fsu,p38,2036,1.2172123815244629
fsu,p38,2038,1.2497592606671104
fsu,p38,2040,1.2828678429481917
fsu,p38,2042,1.1663603217742158
fsu,p38,2044,1.1501338048258367
fsu,p38,2046,1.1846449663479133
fsu,p38,2048,1.1197715224610785
fsu,p38,2050,1.0994133929725352
fsu,p39,2010,1.0
fsu,p39,2012,1.0639252661575511
fsu,p39,2014,1.0871892089058992
fsu,p39,2016,1.152322591897624
fsu,p39,2018,1.1882577113670327
fsu,p39,2020,1.1476260026517473
fsu,p39,2022,1.0789948084341865
fsu,p39,2024,1.0332225803378257
fsu,p39,2026,1.0119666984635305
fsu,p39,2028,1.0677376666939231
fsu,p39,2030,1.1217416902420831
fsu,p39,2032,1.1739619645018948
fsu,p39,2034,1.1756291442137232
fsu,p39,2036,1.1919819463364099
fsu,p39,2038,1.1354507172355073
fsu,p39,2040,1.1840092380318488
fsu,p39,2042,1.1233585354933595
fsu,p39,2044,1.0940857781633175
fsu,p39,2046,1.1006797649575704
fsu,p39,2048,1.0194466408236895
fsu,p39,2050,0.9876395857855096
fsu,p40,2010,1.0
fsu,p40,2012,1.0165727953743888
fsu,p40,2014,1.0459611117255672
fsu,p40,2016,1.0799745671850158
fsu,p40,2018,1.1050741127810528
fsu,p40,2020,1.0615644245345297
fsu,p40,2022,1.1123381000781492
fsu,p40,2024,1.0957009352128435
fsu,p40,2026,1.116402515375622
fsu,p40,2028,1.1618091716460708
fsu,p40,2030,1.2225066890923637
fsu,p40,2032,1.243972392087834
fsu,p40,2034,1.2222108238868192
fsu,p40,2036,1.2360128099183498
fsu,p40,2038,1.2479679432355828
fsu,p40,2040,1.2909325523583708
fsu,p40,2042,1.177788901211556
fsu,p40,2044,1.1555847678464588
fsu,p40,2046,1.1805131372082551
fsu,p40,2048,1.1246752884509463
fsu,p40,2050,1.1110936668156088
fsu,p41,2010,1.0
fsu,p41,2012,0.9853956786856214
fsu,p41,2014,1.0333843902561428
fsu,p41,2016,1.0799416348789013
fsu,p41,2018,1.1067261560036064
fsu,p41,2020,1.059731343989024
fsu,p41,2022,1.0920561255344223
fsu,p41,2024,1.0900197937166434
fsu,p41,2026,1.1231575792543915
fsu,p41,2028,1.1649729586851354
fsu,p41,2030,1.2284588906030658
fsu,p41,2032,1.2521041054252824
fsu,p41,2034,1.206488028957169
fsu,p41,2036,1.2095442626696409
fsu,p41,2038,1.2149524929630315
fsu,p41,2040,1.2533239732888373
fsu,p41,2042,1.150407719401966
fsu,p41,2044,1.1264951174231437
fsu,p41,2046,1.1427506189068333
fsu,p41,2048,1.0836092769478962
fsu,p41,2050,1.0806580654184703
fsu,p42,2010,1.0
fsu,p42,2012,0.975132790255307
fsu,p42,2014,0.9922636973571579
fsu,p42,2016,1.0443006383162214
fsu,p42,2018,1.0918025041621051
fsu,p42,2020,1.0722136090061876
fsu,p42,2022,1.155519879245672
fsu,p42,2024,1.1475604878767682
fsu,p42,2026,1.1193231522056697
fsu,p42,2028,1.1314145055155214
fsu,p42,2030,1.177144631827208
fsu,p42,2032,1.2268269904642397
fsu,p42,2034,1.194216957940677
fsu,p42,2036,1.1629122625233868
fsu,p42,2038,1.1669606615692818
fsu,p42,2040,1.1654510323066631
fsu,p42,2042,1.0739818167651052
fsu,p42,2044,1.0920759331027037
fsu,p42,2046,1.1513452710308894
fsu,p42,2048,1.116211176351499
fsu,p42,2050,1.062083278097904
fsu,p43,2010,1.0
fsu,p43,2012,0.9875521287548248
fsu,p43,2014,1.024909251215211
fsu,p43,2016,1.0946412176968636
fsu,p43,2018,1.1503247519584958
fsu,p43,2020,1.1247709393969636
fsu,p43,2022,1.231149477347682
fsu,p43,2024,1.2599897009673895
fsu,p43,2026,1.2674704606971714
fsu,p43,2028,1.2656234790984595
fsu,p43,2030,1.2871326587721568
fsu,p43,2032,1.3420884350237956
fsu,p43,2034,1.2850373881061417
fsu,p43,2036,1.2604786096655116
fsu,p43,2038,1.2414218638218844
fsu,p43,2040,1.228310674272001
fsu,p43,2042,1.1265974131119514
fsu,p43,2044,1.1355857380729375
fsu,p43,2046,1.1921605384046088
fsu,p43,2048,1.1781231452405865
fsu,p43,2050,1.16135837095427
fsu,p44,2010,1.0
fsu,p44,2012,1.027128484808472
fsu,p44,2014,1.0655511421760555
fsu,p44,2016,1.1411012982929056
fsu,p44,2018,1.1968621828077737
fsu,p44,2020,1.161081362130856
fsu,p44,2022,1.2889119919441336
fsu,p44,2024,1.3246469146219388
fsu,p44,2026,1.3311740697021497
fsu,p44,2028,1.316307083144837
fsu,p44,2030,1.3404785093507197
fsu,p44,2032,1.3975799185497098
fsu,p44,2034,1.3462367692769397
fsu,p44,2036,1.325221643682152
fsu,p44,2038,1.3047381084824543
fsu,p44,2040,1.2843064157440134
fsu,p44,2042,1.174813788954348
fsu,p44,2044,1.1827459328167151
fsu,p44,2046,1.2400274848695148
fsu,p44,2048,1.2329125205590177
fsu,p44,2050,1.2116405634125478
fsu,p45,2010,1.0
fsu,p45,2012,1.01629854474086
fsu,p45,2014,1.0490903742508149
fsu,p45,2016,1.0797511613932116
fsu,p45,2018,1.1048985459295242
fsu,p45,2020,1.0598687907404585
fsu,p45,2022,1.1337472771508907
fsu,p45,2024,1.123134190035509
fsu,p45,2026,1.1513041794574996
fsu,p45,2028,1.18980442620565
fsu,p45,2030,1.243721713791367
fsu,p45,2032,1.2588147376764016
fsu,p45,2034,1.2265496150703212
fsu,p45,2036,1.2350451042403472
fsu,p45,2038,1.2577004811357528
fsu,p45,2040,1.2982198958772573
fsu,p45,2042,1.17679119651567
fsu,p45,2044,1.1618524398660133
fsu,p45,2046,1.1919464854536264
fsu,p45,2048,1.1435676918926827
fsu,p45,2050,1.1373310829205163
fsu,p46,2010,1.0
fsu,p46,2012,0.9553628827576884
fsu,p46,2014,0.9648221208830512
fsu,p46,2016,1.0308847720154295
fsu,p46,2018,1.0994141925482477
fsu,p46,2020,1.0663814550347972
fsu,p46,2022,1.1603696933841694
fsu,p46,2024,1.1745598617309203
fsu,p46,2026,1.167671480311069
fsu,p46,2028,1.1847504130266573
fsu,p46,2030,1.1868789314770332
fsu,p46,2032,1.2483660668687806
fsu,p46,2034,1.1916499198722903
fsu,p46,2036,1.1600675758834056
fsu,p46,2038,1.1252696165702758
fsu,p46,2040,1.1258205795460297
fsu,p46,2042,1.0516321314025672
fsu,p46,2044,1.059732267764905
fsu,p46,2046,1.1199221962848804
fsu,p46,2048,1.0950106869732754
fsu,p46,2050,1.0826153438103707
fsu,p47,2010,1.0
fsu,p47,2012,0.803296923610652
fsu,p47,2014,0.8209482112506291
fsu,p47,2016,0.8330923847419963
fsu,p47,2018,0.8394641367244703
fsu,p47,2020,0.9211696491361842
fsu,p47,2022,0.8661441930101684
fsu,p47,2024,0.7444521592547751
fsu,p47,2026,0.7109742792150359
fsu,p47,2028,0.6522428226920247
fsu,p47,2030,0.6003235281561033
fsu,p47,2032,0.6029628001269802
fsu,p47,2034,0.5843476289159301
fsu,p47,2036,0.5677602768915504
fsu,p47,2038,0.5144240001276332
fsu,p47,2040,0.4103732708669449
fsu,p47,2042,0.27262901773219633
fsu,p47,2044,0.2786740462058963
fsu,p47,2046,0.3402351579915124
fsu,p47,2048,0.4716179082675534
fsu,p47,2050,0.4705508239262221
fsu,p48,2010,1.0
fsu,p48,2012,1.017609157856318
fsu,p48,2014,1.0010892754718168
fsu,p48,2016,0.9930956908647602
fsu,p48,2018,0.9703899701309748
fsu,p48,2020,1.0578747838944966
fsu,p48,2022,1.029461990864411
fsu,p48,2024,0.9261416828465694
fsu,p48,2026,0.9227667040240491
fsu,p48,2028,0.8579241023780916
fsu,p48,2030,0.7855606311676001
fsu,p48,2032,0.7880127134230215
fsu,p48,2034,0.7801444113721757
fsu,p48,2036,0.7698470749664289
fsu,p48,2038,0.7147844135385437
fsu,p48,2040,0.5724240825586063
fsu,p48,2042,0.3985144591430185
fsu,p48,2044,0.3172783219109024
fsu,p48,2046,0.3729264666247833
fsu,p48,2048,0.6341742584022317
fsu,p48,2050,0.7295613736779902
fsu,p49,2010,1.0
fsu,p49,2012,1.5058022428038498
fsu,p49,2014,1.4555168622975798
fsu,p49,2016,1.554402353845337
fsu,p49,2018,1.5161817115380796
fsu,p49,2020,1.4124582832110704
fsu,p49,2022,1.3452116544519614
fsu,p49,2024,1.2479515392506944
fsu,p49,2026,1.1211438326110341
fsu,p49,2028,1.051374917248877
fsu,p49,2030,0.9252178298122002
fsu,p49,2032,1.029940878304256
fsu,p49,2034,1.0109061591936128
fsu,p49,2036,0.9860158876909698
fsu,p49,2038,0.95433233270485
fsu,p49,2040,0.9280408725039124
fsu,p49,2042,0.7952255374691022
fsu,p49,2044,0.6746258222930864
fsu,p49,2046,0.6743493456201998
fsu,p49,2048,0.6114824078886267
fsu,p49,2050,0.5602480887284043
fsu,p50,2010,1.0
fsu,p50,2012,1.0987037452766706
fsu,p50,2014,1.1007189157119388
fsu,p50,2016,1.1524125433119232
fsu,p50,2018,1.1574219199579698
fsu,p50,2020,1.114481995580627
fsu,p50,2022,1.0468636005803675
fsu,p50,2024,1.0487155097937324
fsu,p50,2026,1.0126809678863016
fsu,p50,2028,0.9947882656496132
fsu,p50,2030,0.9868495401016332
fsu,p50,2032,1.0240819427739911
fsu,p50,2034,0.9781109213475526
fsu,p50,2036,0.9335631259658568
fsu,p50,2038,0.8912587701472192
fsu,p50,2040,0.8676920289653546
fsu,p50,2042,0.8725728012065771
fsu,p50,2044,0.8215342738050146
fsu,p50,2046,0.7972137048275719
fsu,p50,2048,0.7308649669232554
fsu,p50,2050,0.6982392288540679
fsu,p51,2010,1.0
fsu,p51,2012,0.9841599247089324
fsu,p51,2014,0.9851113124926406
fsu,p51,2016,1.0227415245903195
fsu,p51,2018,1.0469237433155911
fsu,p51,2020,1.0181003779513658
fsu,p51,2022,0.9784295461853442
fsu,p51,2024,1.0287233145007109
fsu,p51,2026,1.0092250874908342
fsu,p51,2028,0.9996425152342864
fsu,p51,2030,1.0059472105322744
fsu,p51,2032,1.046978378970755
fsu,p51,2034,0.9987722996609956
fsu,p51,2036,0.9482763743163738
fsu,p51,2038,0.9066144447439066
fsu,p51,2040,0.8881625572428264
fsu,p51,2042,0.9381065381007836
fsu,p51,2044,0.898191196269612
fsu,p51,2046,0.8629265860185704
fsu,p51,2048,0.7870797220793043
fsu,p51,2050,0.7654153186111832
fsu,p52,2010,1.0
fsu,p52,2012,1.158126764442729
fsu,p52,2014,1.151046752177963
fsu,p52,2016,1.2074369434789989
fsu,p52,2018,1.2303708193908427
fsu,p52,2020,1.2117800575789666
fsu,p52,2022,1.115236438391572
fsu,p52,2024,0.9926030223995308
fsu,p52,2026,0.9293892943248926
fsu,p52,2028,0.9439788062328404
fsu,p52,2030,0.9577110455871634
fsu,p52,2032,1.0616304393836864
fsu,p52,2034,1.0380336934282313
fsu,p52,2036,1.0656526016820331
fsu,p52,2038,0.9900434906220356
fsu,p52,2040,1.0180171316852795
fsu,p52,2042,0.9332620866481336
fsu,p52,2044,0.8693797663457155
fsu,p52,2046,0.8170198008785953
fsu,p52,2048,0.7084772416756615
fsu,p52,2050,0.6547426733664641
fsu,p53,2010,1.0
fsu,p53,2012,0.9731280296233424
fsu,p53,2014,1.022475884577647
fsu,p53,2016,1.0731195647421177
fsu,p53,2018,1.097687793416361
fsu,p53,2020,1.0516444869553967
fsu,p53,2022,1.080721341796038
fsu,p53,2024,1.0809291995985402
fsu,p53,2026,1.1135838556390592
fsu,p53,2028,1.155848986988873
fsu,p53,2030,1.2195516033902738
fsu,p53,2032,1.2466165952400707
fsu,p53,2034,1.1940297558622852
fsu,p53,2036,1.1923757260830763
fsu,p53,2038,1.1961507193325522
fsu,p53,2040,1.233177360234603
fsu,p53,2042,1.135464759800324
fsu,p53,2044,1.1067162497503311
fsu,p53,2046,1.1191983317104637
fsu,p53,2048,1.055677350316922
fsu,p53,2050,1.049820948717432
fsu,p54,2010,1.0
fsu,p54,2012,0.9574857376361272
fsu,p54,2014,1.0174830534904284
fsu,p54,2016,1.0793182365217346
fsu,p54,2018,1.1072705589552003
fsu,p54,2020,1.0563184098943783
fsu,p54,2022,1.0782909567226706
fsu,p54,2024,1.0858884657989551
fsu,p54,2026,1.1189839295744697
fsu,p54,2028,1.1622020916391609
fsu,p54,2030,1.2278396503419793
fsu,p54,2032,1.2560315502861583
fsu,p54,2034,1.1881905120996308
fsu,p54,2036,1.1735460819873014
fsu,p54,2038,1.1731495178530835
fsu,p54,2040,1.2099553125812097
fsu,p54,2042,1.1233156311122101
fsu,p54,2044,1.0973318660134006
fsu,p54,2046,1.108305751247079
fsu,p54,2048,1.043501375747474
fsu,p54,2050,1.0384580739591869
fsu,p55,2010,1.0
fsu,p55,2012,0.9358176296712206
fsu,p55,2014,0.93620634924957
fsu,p55,2016,0.9915105929559548
fsu,p55,2018,1.0277550709556986
fsu,p55,2020,0.9825946751326908
fsu,p55,2022,0.9475632898215176
fsu,p55,2024,0.9922194323284796
fsu,p55,2026,0.9703912024573536
fsu,p55,2028,0.9787618270424704
fsu,p55,2030,1.0046664360479185
fsu,p55,2032,1.0652567960307702
fsu,p55,2034,1.009404626129875
fsu,p55,2036,0.9508718395010908
fsu,p55,2038,0.9131266466058244
fsu,p55,2040,0.9145336637339438
fsu,p55,2042,0.960543508850889
fsu,p55,2044,0.9529028475958858
fsu,p55,2046,0.9309307160952612
fsu,p55,2048,0.8438846996952166
fsu,p55,2050,0.8169819423643829
fsu,p56,2010,1.0
fsu,p56,2012,1.0516941737998484
fsu,p56,2014,1.0537700755633548
fsu,p56,2016,1.0992865929401956
fsu,p56,2018,1.1166565633770158
fsu,p56,2020,1.0961170349355571
fsu,p56,2022,1.0393643139213995
fsu,p56,2024,1.0385397209705172
fsu,p56,2026,1.0088304522988738
fsu,p56,2028,0.9847722205965362
fsu,p56,2030,0.9820370172877276
fsu,p56,2032,1.0114164352465391
fsu,p56,2034,0.9630529600123638
fsu,p56,2036,0.9126186185972818
fsu,p56,2038,0.8694533926072058
fsu,p56,2040,0.8456231113953403
fsu,p56,2042,0.8716666943997166
fsu,p56,2044,0.8372082516524829
fsu,p56,2046,0.8103438386228629
fsu,p56,2048,0.7411983305689965
fsu,p56,2050,0.7131188249341393
fsu,p57,2010,1.0
fsu,p57,2012,1.1012983777823964
fsu,p57,2014,1.094691035255526
fsu,p57,2016,1.1622246429437524
fsu,p57,2018,1.1670049685855677
fsu,p57,2020,1.1462533525663667
fsu,p57,2022,1.0875489129961378
fsu,p57,2024,1.0547518661582385
fsu,p57,2026,1.011416030175044
fsu,p57,2028,0.960241693520588
fsu,p57,2030,0.9340004603699829
fsu,p57,2032,0.9265805894715632
fsu,p57,2034,0.8811727900879976
fsu,p57,2036,0.8180092499065352
fsu,p57,2038,0.7890623838526449
fsu,p57,2040,0.7500986839188981
fsu,p57,2042,0.7379731093579346
fsu,p57,2044,0.7119317703566792
fsu,p57,2046,0.7286067998514235
fsu,p57,2048,0.7007935090588528
fsu,p57,2050,0.6772197521230051
fsu,p58,2010,1.0
fsu,p58,2012,0.9783301896158048
fsu,p58,2014,0.9991541858016436
fsu,p58,2016,1.0390736971269738
fsu,p58,2018,1.0606205758613465
fsu,p58,2020,1.0367026461224054
fsu,p58,2022,1.0454419579539818
fsu,p58,2024,1.0421442216433734
fsu,p58,2026,1.03806214057637
fsu,p58,2028,1.0337814383921948
fsu,p58,2030,1.0352383612426066
fsu,p58,2032,1.0394991467430237
fsu,p58,2034,0.9914628344895297
fsu,p58,2036,0.9717354669194548
fsu,p58,2038,0.9486736679358312
fsu,p58,2040,0.9501180036370244
fsu,p58,2042,0.9225961494593676
fsu,p58,2044,0.9171845332579136
fsu,p58,2046,0.9247976346742758
fsu,p58,2048,0.8844112669348325
fsu,p58,2050,0.8782667851559347
fsu,p59,2010,1.0
fsu,p59,2012,1.0404209758665388
fsu,p59,2014,1.1319526213812203
fsu,p59,2016,1.2041959082039981
fsu,p59,2018,1.2759767323376652
fsu,p59,2020,1.2701555231324304
fsu,p59,2022,1.1773285045000224
fsu,p59,2024,1.1104837017329918
fsu,p59,2026,1.091039164013056
fsu,p59,2028,1.0702512226023628
fsu,p59,2030,1.0667240847191362
fsu,p59,2032,1.0892101963100418
fsu,p59,2034,0.9975997483655844
fsu,p59,2036,0.9507851142460368
fsu,p59,2038,0.8299845072445386
fsu,p59,2040,0.8505245867516869
fsu,p59,2042,0.8264134956416653
fsu,p59,2044,0.8490197331782056
fsu,p59,2046,0.8093921024161249
fsu,p59,2048,0.7399841738212771
fsu,p59,2050,0.7118412146800589
fsu,p60,2010,1.0
fsu,p60,2012,1.027507537042786
fsu,p60,2014,0.9568909506046148
fsu,p60,2016,0.91434852148599
fsu,p60,2018,0.7778892152325964
fsu,p60,2020,0.7212230566576554
fsu,p60,2022,0.7260053340245999
fsu,p60,2024,0.835829154103323
fsu,p60,2026,0.9260041890130116
fsu,p60,2028,0.9093571385424258
fsu,p60,2030,0.8084329390325534
fsu,p60,2032,0.7785298242354045
fsu,p60,2034,0.7900872333170071
fsu,p60,2036,0.7877727766096767
fsu,p60,2038,0.7877049673475635
fsu,p60,2040,0.6993250388919012
fsu,p60,2042,0.5987417095387803
fsu,p60,2044,0.3943866891470205
fsu,p60,2046,0.5069916378231009
fsu,p60,2048,0.9149223367426024
fsu,p60,2050,1.119773399312624
fsu,p61,2010,1.0
fsu,p61,2012,0.7817533431459079
fsu,p61,2014,0.8217995503894556
fsu,p61,2016,0.8427637771390605
fsu,p61,2018,0.8567739086931992
fsu,p61,2020,0.8701723646652393
fsu,p61,2022,0.8457501747788031
fsu,p61,2024,0.7883345112855572
fsu,p61,2026,0.8923185932771357
fsu,p61,2028,0.8844987849281419
fsu,p61,2030,0.8629504612346867
fsu,p61,2032,0.8719260870796021
fsu,p61,2034,0.8250894013777837
fsu,p61,2036,0.8053166359327327
fsu,p61,2038,0.7493741982807516
fsu,p61,2040,0.7263975516907505
fsu,p61,2042,0.6695596377970725
fsu,p61,2044,0.689171648423761
fsu,p61,2046,0.7529035188851699
fsu,p61,2048,1.0220620039001744
fsu,p61,2050,1.131097880843125
fsu,p62,2010,1.0
fsu,p62,2012,0.3645550226926277
fsu,p62,2014,0.3644735957412305
fsu,p62,2016,0.32190564294873725
fsu,p62,2018,0.26759435290109224
fsu,p62,2020,0.3466046891640923
fsu,p62,2022,0.3798046211692572
fsu,p62,2024,0.3177342711172549
fsu,p62,2026,0.4134276136210477
fsu,p62,2028,0.410693496269502
fsu,p62,2030,0.3920710798793649
fsu,p62,2032,0.3825686285042968
fsu,p62,2034,0.3820368752739657
fsu,p62,2036,0.3892702005123817
fsu,p62,2038,0.3879356009890552
fsu,p62,2040,0.28596105025445273
fsu,p62,2042,0.17937437822400226
fsu,p62,2044,0.2292432000098669
fsu,p62,2046,0.4958484938543506
fsu,p62,2048,1.1948619738293182
fsu,p62,2050,1.36173154397591
fsu,p63,2010,1.0
fsu,p63,2012,1.0777974403765522
fsu,p63,2014,1.05980017315742
fsu,p63,2016,1.1126319424496272
fsu,p63,2018,1.095009863484977
fsu,p63,2020,1.0621686391789684
fsu,p63,2022,1.0097192445200067
fsu,p63,2024,0.9813616652298196
fsu,p63,2026,0.9633009870085824
fsu,p63,2028,0.9212518285508932
fsu,p63,2030,0.8877772820068033
fsu,p63,2032,0.8854221348399187
fsu,p63,2034,0.8437135819752796
fsu,p63,2036,0.7854031128514151
fsu,p63,2038,0.7567116909311881
fsu,p63,2040,0.7170586803987643
fsu,p63,2042,0.6877676772813934
fsu,p63,2044,0.6495612168557561
fsu,p63,2046,0.6790021970842863
fsu,p63,2048,0.6948312043085072
fsu,p63,2050,0.6834976906168346
fsu,p64,2010,1.0
fsu,p64,2012,0.8664890512568502
fsu,p64,2014,0.8538545861370336
fsu,p64,2016,0.8883549219412633
fsu,p64,2018,0.9146485190331176
fsu,p64,2020,0.8989514505140913
fsu,p64,2022,0.8402573477347155
fsu,p64,2024,0.8005052648732878
fsu,p64,2026,0.7470411321246836
fsu,p64,2028,0.6822334858192365
fsu,p64,2030,0.6645282614798488
fsu,p64,2032,0.6718959143724461
fsu,p64,2034,0.6579251814864534
fsu,p64,2036,0.6241258663359769
fsu,p64,2038,0.6132940738695485
fsu,p64,2040,0.5851024883338514
fsu,p64,2042,0.5589482654451855
fsu,p64,2044,0.553640580168154
fsu,p64,2046,0.5847114337487307
fsu,p64,2048,0.5960284815342815
fsu,p64,2050,0.5933432269623296
fsu,p65,2010,1.0
fsu,p65,2012,0.7486939157026364
fsu,p65,2014,0.7805582877078776
fsu,p65,2016,0.7931131719767253
fsu,p65,2018,0.8244586578323678
fsu,p65,2020,0.8227010519726171
fsu,p65,2022,0.7852062412075185
fsu,p65,2024,0.7341412201271268
fsu,p65,2026,0.7378213565932956
fsu,p65,2028,0.6713289171533882
fsu,p65,2030,0.6458080250453306
fsu,p65,2032,0.6382384742425243
fsu,p65,2034,0.590138803754141
fsu,p65,2036,0.5689230331496334
fsu,p65,2038,0.5366123541306552
fsu,p65,2040,0.5216320386570558
fsu,p65,2042,0.4987128801407218
fsu,p65,2044,0.5324509402418961
fsu,p65,2046,0.5953752749947712
fsu,p65,2048,0.7425470838865228
fsu,p65,2050,0.7968159648323446
fsu,p66,2010,1.0
fsu,p66,2012,0.9224418245572849
fsu,p66,2014,0.9255947228956632
fsu,p66,2016,0.9779812073767404
fsu,p66,2018,1.0386638396988073
fsu,p66,2020,1.0579463703193732
fsu,p66,2022,1.016631435633886
fsu,p66,2024,0.9778893225680152
fsu,p66,2026,0.9010422677223634
fsu,p66,2028,0.8411058734704308
fsu,p66,2030,0.8199988910887129
fsu,p66,2032,0.8006430333850537
fsu,p66,2034,0.7761283342656058
fsu,p66,2036,0.7499219275337773
fsu,p66,2038,0.7531781464922913
fsu,p66,2040,0.7322211101333822
fsu,p66,2042,0.7261232441633654
fsu,p66,2044,0.7525306848332742
fsu,p66,2046,0.7658813393746744
fsu,p66,2048,0.7171849274352367
fsu,p66,2050,0.7027671719393948
fsu,p67,2010,1.0
fsu,p67,2012,0.913226310908566
fsu,p67,2014,0.9094692089078058
fsu,p67,2016,0.9583959382212917
fsu,p67,2018,1.008809403478562
fsu,p67,2020,1.0071527287216162
fsu,p67,2022,0.9383581235811952
fsu,p67,2024,0.9028127883727344
fsu,p67,2026,0.8154836717031098
fsu,p67,2028,0.7343129086282457
fsu,p67,2030,0.7176719183397289
fsu,p67,2032,0.7141599657733351
fsu,p67,2034,0.6953539418741078
fsu,p67,2036,0.6539232606442643
fsu,p67,2038,0.6347255932873753
fsu,p67,2040,0.6083055010976083
fsu,p67,2042,0.5919316887038955
fsu,p67,2044,0.5903951645430318
fsu,p67,2046,0.6159053973276897
fsu,p67,2048,0.5961556977377661
fsu,p67,2050,0.5862262850077038
fsu,p68,2010,1.0
fsu,p68,2012,0.95862591191672
fsu,p68,2014,0.9738050406351386
fsu,p68,2016,1.0401924481873153
fsu,p68,2018,1.1069686085198844
fsu,p68,2020,1.074417993680402
fsu,p68,2022,1.1717659330671832
fsu,p68,2024,1.190362223164313
fsu,p68,2026,1.1880483014022858
fsu,p68,2028,1.201531850690163
fsu,p68,2030,1.206517455106106
fsu,p68,2032,1.2665597892564815
fsu,p68,2034,1.2093789419288898
fsu,p68,2036,1.180725370326289
fsu,p68,2038,1.1479286358974574
fsu,p68,2040,1.1451720074666514
fsu,p68,2042,1.0657565704063146
fsu,p68,2044,1.0737209904933298
fsu,p68,2046,1.1338661527941971
fsu,p68,2048,1.1109191225506456
fsu,p68,2050,1.0987481935989267
fsu,p69,2010,1.0
fsu,p69,2012,0.9533867277752828
fsu,p69,2014,0.975934816954762
fsu,p69,2016,1.0328187689655886
fsu,p69,2018,1.08031214659258
fsu,p69,2020,1.0583208023031958
fsu,p69,2022,1.0985038327317496
fsu,p69,2024,1.120452880678354
fsu,p69,2026,1.1421153404222553
fsu,p69,2028,1.150983676705546
fsu,p69,2030,1.1395162037801938
fsu,p69,2032,1.1887126515959079
fsu,p69,2034,1.1140080464132611
fsu,p69,2036,1.085763542980508
fsu,p69,2038,1.081696263243248
fsu,p69,2040,1.0937988369624407
fsu,p69,2042,1.0308806984621268
fsu,p69,2044,1.0332085285676296
fsu,p69,2046,1.0719633984900696
fsu,p69,2048,1.058297032350958
fsu,p69,2050,1.0761087117711323
fsu,p70,2010,1.0
fsu,p70,2012,0.9564159579949852
fsu,p70,2014,0.9625022618124186
fsu,p70,2016,1.0248548109298374
fsu,p70,2018,1.088463805336893
fsu,p70,2020,1.0534168597531766
fsu,p70,2022,1.13211524359588
fsu,p70,2024,1.1438636600859986
fsu,p70,2026,1.1381368417717288
fsu,p70,2028,1.1508857099038108
fsu,p70,2030,1.1463522982353698
fsu,p70,2032,1.2041688904079224
fsu,p70,2034,1.1434832702292317
fsu,p70,2036,1.1085730391280444
fsu,p70,2038,1.0791404760894396
fsu,p70,2040,1.085426983542378
fsu,p70,2042,1.0161647624685692
fsu,p70,2044,1.023623356014431
fsu,p70,2046,1.0767584136259765
fsu,p70,2048,1.0576602077850623
fsu,p70,2050,1.050229066301327
fsu,p71,2010,1.0
fsu,p71,2012,0.8812513989780091
fsu,p71,2014,0.9516769328927902
fsu,p71,2016,1.0465582600552266
fsu,p71,2018,1.0993949647138497
fsu,p71,2020,1.043077703470442
fsu,p71,2022,1.0648390557352687
fsu,p71,2024,1.0897726145156743
fsu,p71,2026,1.1251500691323817
fsu,p71,2028,1.1332021740241105
fsu,p71,2030,1.1381776239109205
fsu,p71,2032,1.1869385260211645
fsu,p71,2034,1.0546563837629968
fsu,p71,2036,0.9985815952766895
fsu,p71,2038,0.9969542871047372
fsu,p71,2040,1.0336132624264915
fsu,p71,2042,0.986776963839999
fsu,p71,2044,0.9915742223923556
fsu,p71,2046,1.015452422010715
fsu,p71,2048,0.9701978663828936
fsu,p71,2050,1.0028010316978069
fsu,p72,2010,1.0
fsu,p72,2012,0.9472941657909444
fsu,p72,2014,0.9858843957606024
fsu,p72,2016,1.0465382556624625
fsu,p72,2018,1.08281214023416
fsu,p72,2020,1.0367219945406387
fsu,p72,2022,1.0585413933230106
fsu,p72,2024,1.068444023401232
fsu,p72,2026,1.0802301920332928
fsu,p72,2028,1.1062660705931922
fsu,p72,2030,1.1416976327683095
