r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p01033,0.007,0.014,0.048,0.091,0.085,0.095,0.097,0.143057339,0.233328205,0.365397507,0.584506663,0.94067291,1.248,1.498,1.852,2.339,3.055,4.118,5.554,7.408,9.737
p01043,0.01225,0.0245,0.084,0.212,0.556,0.666,0.716,1.296712592,2.149801239,3.265672052,4.658273637,6.39590147,7,7.144,7.346,7.667,8.232,9.211,10.724,12.571,14.648
p01049,0.0035,0.007,0.024,0.049,0.040,0.044,0.046,0.064375802,0.104997692,0.16797378,0.263361367,0.407962086,0.529,0.675,0.872,1.134,1.494,1.991,2.701,3.685,5
p01057,0.00025,0.0005,0.002,0.002,0.003,0.006,0.007,0.012262058,0.021211655,0.033812904,0.052227782,0.07642265,0.091,0.099,0.108,0.118,0.131,0.145,0.16,0.178,0.199
p01059,0.0045,0.009,0.031,0.097,0.272,0.205,0.138,0.150210206,0.277872681,0.457019569,0.754524761,1.201409009,1.406,1.508,1.66,1.884,2.21,2.7,3.441,4.481,5.772
p01063,0.00025,0.0005,0.002,0.002,0.002,0.003,0.003,0.006131029,0.010605828,0.016361082,0.025558276,0.039335187,0.048,0.056,0.066,0.078,0.096,0.123,0.162,0.218,0.302
p01065,0.00025,0.0005,0.002,0.002,0.001,0.001,0.001,0.002043676,0.003181748,0.005453694,0.008889835,0.014610212,0.022,0.028,0.037,0.052,0.074,0.106,0.152,0.22,0.319
p01071,0.0065,0.013,0.044,0.097,0.133,0.179,0.212,0.36683989,0.615137996,0.951124258,1.405705189,2.01620932,2.348,2.554,2.885,3.401,4.174,5.28,6.759,8.668,11.065
p01073,0.01425,0.0285,0.097,0.223,0.538,0.793,1.052,2.231694485,4.267784995,7.397390733,12.10684429,19.28885204,25.1,28.42,32.671,38.018,43.891,52.434,63.243,76.111,91.633
p01075,0.0005,0.001,0.003,0.007,0.004,0.004,0.004,0.005109191,0.006363497,0.009816649,0.016668441,0.028096562,0.04,0.056,0.081,0.119,0.178,0.268,0.405,0.61,0.91
p01077,0.00475,0.0095,0.032,0.066,0.084,0.110,0.127,0.217651523,0.399839698,0.692619156,1.131231527,1.770083433,2.279,2.696,3.32,4.154,5.238,6.588,8.315,10.5,13.279
p01079,0.0015,0.003,0.010,0.022,0.020,0.024,0.025,0.036786173,0.059392634,0.094894278,0.148904739,0.231515674,0.299,0.371,0.47,0.602,0.791,1.054,1.419,1.918,2.581
p01083,0.00525,0.0105,0.036,0.075,0.061,0.067,0.068,0.083790727,0.126209348,0.197423728,0.31447792,0.504614261,0.686,0.947,1.31,1.818,2.525,3.488,4.783,6.491,8.696
p01089,0.0615,0.123,0.420,1.339,4.580,3.486,2.396,4.983504581,8.618295444,13.67022973,20.70775984,30.05208317,33.85,34.381,35.393,36.975,39.255,44.455,52.413,63.156,76.935
p01091,0.0005,0.001,0.003,0.007,0.012,0.017,0.021,0.042917202,0.081664872,0.137433092,0.212244815,0.314681499,0.372,0.394,0.43,0.479,0.535,0.605,0.691,0.814,0.996
p01093,0.00125,0.0025,0.009,0.018,0.012,0.012,0.012,0.013283896,0.018029907,0.027268471,0.044449176,0.073051062,0.104,0.15,0.222,0.331,0.493,0.729,1.071,1.56,2.233
p01095,0.0125,0.025,0.085,0.181,0.282,0.396,0.448,0.724483237,1.1560352,1.765906163,2.572496057,3.625580415,4.125,4.499,5.008,5.693,6.738,8.227,10.217,12.933,16.53
p01103,0.00775,0.0155,0.053,0.113,0.094,0.113,0.125,0.18086535,0.307568998,0.51155651,0.821198525,1.289070284,1.683,2.01,2.522,3.305,4.348,5.771,7.67,10.219,13.531
p01105,0.00025,0.0005,0.002,0.002,0.001,0.001,0.001,0.002043676,0.002121166,0.004362955,0.007778606,0.01348635,0.02,0.025,0.032,0.042,0.057,0.081,0.121,0.18,0.268
p01107,0.0005,0.001,0.003,0.007,0.020,0.031,0.036,0.064375802,0.106058275,0.159247869,0.227802027,0.309062187,0.333,0.333,0.336,0.343,0.359,0.391,0.427,0.477,0.533
p01117,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.001,0.001,0.002,0.002,0.004,0.006,0.189,0.479,1.054
p01119,0.0005,0.001,0.003,0.007,0.015,0.023,0.027,0.047004554,0.077422541,0.115618316,0.163350722,0.227020224,0.251,0.258,0.269,0.286,0.32,0.371,0.457,0.584,0.77
p01125,0.00075,0.0015,0.005,0.009,0.012,0.010,0.010,0.018393086,0.034999231,0.063262852,0.106678022,0.187685037,0.263,0.345,0.44,0.545,0.657,0.814,1.074,1.446,1.951
p01127,0.0025,0.005,0.017,0.038,0.107,0.168,0.202,0.356621509,0.584381096,0.867137368,1.221241109,1.677926708,1.82,1.82,1.82,1.82,1.893,2.021,2.218,2.47,2.775
p01131,0.00125,0.0025,0.009,0.024,0.076,0.057,0.042,0.089921756,0.160147996,0.25086993,0.372261848,0.524843786,0.582,0.606,0.639,0.685,0.756,0.872,1.036,1.239,1.48
p01133,0.002,0.004,0.014,0.029,0.021,0.022,0.022,0.025545953,0.033938648,0.050173986,0.078897287,0.1258726,0.174,0.253,0.371,0.543,0.792,1.138,1.617,2.238,3.006
p01001,0.005,0.01,0.034,0.110,0.414,0.312,0.239,0.530333992,0.950282146,1.481223329,2.189121915,3.072640067,3.367,3.416,3.48,3.547,3.629,3.789,4.128,4.613,5.131
p01003,0.0315,0.063,0.215,0.471,0.375,0.430,0.448,0.557923621,0.837860374,1.32197546,2.130226756,3.452505591,4.764,6.581,9.241,12.952,17.964,24.566,32.954,43.428,55.726
p01005,0.0015,0.003,0.010,0.022,0.015,0.015,0.015,0.01634941,0.021211655,0.030540687,0.046671635,0.073051062,0.101,0.144,0.211,0.311,0.461,0.683,0.998,1.432,2.011
p01009,0.00075,0.0015,0.005,0.009,0.020,0.028,0.035,0.068463155,0.123027599,0.196332989,0.297809479,0.431563199,0.504,0.531,0.563,0.598,0.638,0.695,0.768,0.853,0.951
p01011,0.00075,0.0015,0.005,0.009,0.007,0.008,0.008,0.010218381,0.014848159,0.022905515,0.035559341,0.055069262,0.074,0.1,0.137,0.188,0.261,0.362,0.498,0.675,0.902
p01013,0.00225,0.0045,0.015,0.033,0.025,0.029,0.028,0.035764335,0.051968555,0.075260979,0.116679087,0.18431345,0.247,0.311,0.407,0.55,0.783,1.113,1.584,2.206,3.006
p01015,0.0025,0.005,0.017,0.027,0.059,0.073,0.083,0.147144691,0.263024523,0.440658487,0.711186815,1.11599546,1.429,1.638,1.851,2.068,2.319,2.604,2.895,3.236,3.636
p01017,0.00075,0.0015,0.005,0.004,0.008,0.011,0.013,0.023502277,0.041362727,0.070898024,0.115567857,0.182065725,0.233,0.283,0.338,0.406,0.485,0.587,0.719,0.893,1.126
p01019,0.00125,0.0025,0.009,0.020,0.015,0.018,0.019,0.025545953,0.038180979,0.061081374,0.098899416,0.1618362,0.218,0.271,0.363,0.507,0.715,1.003,1.391,1.898,2.538
p01021,0.001,0.002,0.007,0.011,0.011,0.012,0.011,0.015327572,0.023332821,0.03708512,0.061117617,0.100023762,0.136,0.185,0.249,0.335,0.447,0.6,0.808,1.092,1.478
p01025,0.00325,0.0065,0.022,0.046,0.052,0.065,0.074,0.122620576,0.203631888,0.315223521,0.472272494,0.694547023,0.836,0.955,1.121,1.365,1.718,2.217,2.881,3.737,4.814
p01027,0.00025,0.0005,0.002,0.002,0.004,0.006,0.007,0.012262058,0.022272238,0.035994381,0.05556147,0.083165825,0.102,0.115,0.131,0.153,0.182,0.224,0.279,0.357,0.463
p01029,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001
p01031,0.00425,0.0085,0.029,0.064,0.051,0.058,0.060,0.075616022,0.112421772,0.174518213,0.27669612,0.442801824,0.604,0.845,1.185,1.65,2.283,3.122,4.198,5.519,7.068
p01035,0.002,0.004,0.014,0.031,0.022,0.024,0.024,0.028611468,0.040302145,0.061081374,0.095565728,0.153969162,0.214,0.309,0.449,0.652,0.938,1.334,1.858,2.524,3.345
p01037,0.00025,0.0005,0.002,0.004,0.003,0.003,0.003,0.004087353,0.007424079,0.011998127,0.020002129,0.032592012,0.045,0.062,0.085,0.119,0.167,0.239,0.343,0.494,0.708
p01039,0.00625,0.0125,0.043,0.095,0.070,0.081,0.085,0.100140137,0.143178672,0.215966288,0.335591278,0.531586961,0.726,1.034,1.472,2.079,2.891,3.964,5.335,7.01,8.982
p01041,0.00125,0.0025,0.009,0.018,0.024,0.026,0.031,0.052113745,0.08484662,0.125434965,0.182241621,0.259612237,0.297,0.323,0.361,0.42,0.519,0.669,0.883,1.186,1.591
p01045,0.008,0.016,0.055,0.128,0.233,0.273,0.324,0.537486859,0.849526785,1.265257041,1.805747772,2.512956543,2.777,2.902,3.096,3.388,3.902,4.715,5.804,7.317,9.294
p01047,0.00575,0.0115,0.039,0.099,0.273,0.316,0.349,0.599818985,0.963009139,1.450682641,2.098001104,2.913051592,3.176,3.222,3.279,3.364,3.54,3.804,4.308,5.017,5.903
p01051,0.0035,0.007,0.024,0.055,0.142,0.163,0.202,0.387276653,0.653318975,0.991481595,1.444598218,2.071278582,2.319,2.389,2.493,2.679,3.001,3.52,4.241,5.188,6.421
p01053,0.00425,0.0085,0.029,0.062,0.044,0.046,0.046,0.051091907,0.067877296,0.097075756,0.146682281,0.227020224,0.306,0.437,0.627,0.903,1.298,1.85,2.596,3.579,4.804
p01055,0.00825,0.0165,0.056,0.115,0.303,0.459,0.547,0.978920933,1.737234548,2.856644991,4.318237442,6.232941408,7.162,7.331,7.6,8.16,8.872,9.759,10.83,12.108,13.579
p01061,0.0005,0.001,0.003,0.007,0.008,0.008,0.008,0.012262058,0.020151072,0.032722165,0.054450241,0.089909,0.122,0.165,0.225,0.306,0.421,0.589,0.831,1.18,1.681
p01067,0.0015,0.003,0.010,0.022,0.041,0.059,0.070,0.119555062,0.190904895,0.285773573,0.403376272,0.551816486,0.605,0.629,0.666,0.725,0.82,0.972,1.176,1.447,1.791
p01069,0.00625,0.0125,0.043,0.082,0.155,0.210,0.239,0.403626063,0.664985386,1.017659327,1.696847291,2.71862338,3.481,3.958,4.504,5.123,5.986,7.232,8.898,11.038,13.694
p01081,0.0105,0.021,0.072,0.239,0.894,0.640,0.660,1.116869081,1.923897113,2.965718874,4.331572194,6.177872146,6.72,6.726,6.735,6.75,6.775,6.998,7.607,8.577,9.867
p01085,0.0005,0.001,0.003,0.007,0.006,0.006,0.005,0.006131029,0.007424079,0.009816649,0.015557212,0.023601112,0.032,0.046,0.067,0.099,0.146,0.215,0.313,0.446,0.621
p01087,0.0005,0.001,0.003,0.004,0.004,0.004,0.004,0.004087353,0.006363497,0.011998127,0.021113359,0.0359636,0.051,0.075,0.11,0.166,0.253,0.385,0.584,0.88,1.313
p01097,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0.001123862,0.002,0.002,0.004,0.006,0.009,0.013,0.019,0.027,0.07
p01099,0.005,0.01,0.034,0.093,0.198,0.157,0.115,0.22480439,0.386052122,0.5955434,0.881204913,1.265469172,1.458,1.654,1.944,2.354,2.919,3.73,4.775,6.118,7.72
p01101,0.026,0.052,0.178,0.411,1.152,1.825,2.217,3.897290644,6.526826257,10.13078224,14.6171115,20.39360887,22.616,22.616,23.121,24.052,25.52,27.748,30.591,34.024,38.134
p01109,0.0035,0.007,0.024,0.051,0.034,0.037,0.036,0.039851687,0.053029138,0.077442457,0.117790316,0.186561175,0.256,0.365,0.528,0.771,1.123,1.625,2.313,3.238,4.438
p01111,0.00025,0.0005,0.002,0.002,0.009,0.013,0.014,0.029633306,0.059392634,0.10252945,0.163350722,0.242754299,0.287,0.291,0.314,0.35,0.394,0.442,0.493,0.554,0.628
p01113,0.00175,0.0035,0.012,0.022,0.044,0.063,0.078,0.143057339,0.253479278,0.412299277,0.633400757,0.939549047,1.134,1.253,1.402,1.581,1.804,2.051,2.366,2.761,3.252
p01115,0.00025,0.0005,0.002,0.002,0.004,0.003,0.003,0.006131029,0.012726993,0.022905515,0.038893029,0.068555612,0.097,0.126,0.159,0.194,0.23,0.289,0.378,0.499,0.652
p01121,0.00025,0.0005,0.002,0.002,0.001,0.001,0.001,0.001021838,0.001060583,0.001090739,0.007778606,0.020229525,0.036,0.039,0.046,0.082,0.137,0.217,0.329,0.485,0.705
p01123,0.00025,0.0005,0.002,0.004,0.008,0.010,0.012,0.022480439,0.040302145,0.066535069,0.104455563,0.160712337,0.202,0.239,0.277,0.311,0.349,0.394,0.444,0.5,0.562
p01129,0.00175,0.0035,0.012,0.024,0.018,0.019,0.019,0.020436763,0.027575152,0.039266598,0.060006388,0.09440445,0.13,0.189,0.277,0.408,0.598,0.868,1.242,1.743,2.385
p12005,0.23825,0.4765,1.309,2.041,4.460,13.307,31.552,31.17219412,39.29034864,50.96368101,66.10370321,85.74284148,91.933,96.835,101.374,106.118,111.671,119.534,128.996,129.722,133.107
p12013,0.0415,0.083,0.228,0.271,0.410,0.925,1.971,1.963972894,2.370402451,2.991896606,4.241562613,6.407140095,7.036,7.352,7.639,7.957,8.407,8.927,9.572,10.076,10.792
p12033,0.484,0.968,2.660,5.335,11.257,32.528,72.130,72.42686512,85.58266461,104.9061698,129.5037853,164.4311981,169.838,173.613,177.756,183.514,191.7,203.06,216.628,220.168,226.567
p12045,0.01575,0.0315,0.087,0.164,0.337,1.070,3.096,3.111497119,3.500983665,3.968107857,4.811623294,5.903649697,5.961,5.999,6.066,6.228,6.494,6.882,7.346,7.426,7.559
p12059,0.00525,0.0105,0.029,0.096,0.264,1.066,2.194,3.036902935,4.439599401,6.164855857,8.131976736,10.59128017,11.174,11.275,11.465,11.908,12.665,13.61,14.681,14.686,14.709
p12063,0.078,0.156,0.429,0.641,1.248,2.483,4.125,5.69061657,8.781625188,13.38227468,19.75876993,27.86729448,30.137,30.76,31.744,33.227,35.167,37.455,40.093,41.015,42.518
p12091,0.245,0.49,1.346,2.904,6.814,22.902,54.778,53.76503527,58.82946468,64.66990512,72.63662084,85.07863875,84.422,85.798,86.996,88.851,92.195,98.077,105.32,105.632,106.17
p12113,0.18425,0.3685,1.013,2.161,5.155,16.094,39.092,38.89218123,45.86914345,55.0114128,68.06835679,85.67990518,89.415,92.502,95.412,99.033,104.035,110.278,118.4,118.978,120.211
p12131,0.05825,0.1165,0.320,0.636,1.402,5.015,12.358,14.08195133,18.40853483,23.90899511,30.4965796,38.68334715,40.013,40.398,41.055,42.471,44.841,47.808,51.306,51.515,52.043
p12133,0.00775,0.0155,0.043,0.109,0.266,0.970,2.006,2.903042139,4.386570263,6.254296441,8.480902767,11.1509637,11.898,12.059,12.422,13.085,13.965,14.984,16.104,16.113,16.124
p47001,0.1345,0.269,0.672,1.005,1.072,1.051,0.874,1.192485103,1.25997231,1.372149446,1.613505086,3.071516204,3.574,3.628,3.764,4.032,4.404,4.885,5.704,7.142,9.29
p47003,0.037,0.074,0.185,0.268,0.265,0.253,0.198,0.2411538,0.258782192,0.27922914,0.311144232,0.438306374,0.432,0.451,0.494,0.575,0.683,0.826,1.099,1.524,2.15
p47005,0.01725,0.0345,0.086,0.134,0.139,0.141,0.111,0.143057339,0.179238485,0.253051408,0.360038325,0.509109711,0.552,0.564,0.582,0.662,0.777,0.935,1.161,1.436,1.774
p47007,0.0065,0.013,0.032,0.047,0.052,0.051,0.041,0.050070069,0.05408972,0.057809158,0.068896223,0.10339535,0.128,0.135,0.171,0.231,0.318,0.436,0.588,0.779,0.991
p47009,0.1555,0.311,0.777,0.970,0.962,0.925,0.730,0.908414101,0.993766039,1.086375873,1.209017585,1.462145109,1.518,1.584,1.76,2.094,2.545,3.261,4.212,5.45,6.885
p47011,0.11,0.22,0.550,0.793,0.820,0.802,0.636,0.80520845,0.932252239,1.234716353,1.79130179,2.665801843,3.027,3.078,3.175,3.565,4.157,4.96,6.1,7.544,9.241
p47013,0.04325,0.0865,0.216,0.299,0.313,0.305,0.240,0.300420411,0.330901819,0.361034552,0.400042583,0.576541461,0.613,0.63,0.66,0.7,0.736,0.773,1.076,1.612,2.319
p47015,0.0075,0.015,0.037,0.051,0.054,0.053,0.042,0.052113745,0.056210886,0.062172113,0.067784993,0.08541355,0.096,0.102,0.125,0.163,0.217,0.29,0.403,0.545,0.716
p47017,0.02075,0.0415,0.104,0.147,0.155,0.153,0.122,0.152253882,0.181359651,0.222510721,0.271139973,0.354016687,0.386,0.403,0.432,0.525,0.662,0.85,1.099,1.427,1.804
p47019,0.03975,0.0795,0.199,0.278,0.293,0.290,0.232,0.288158354,0.312871912,0.340310514,0.404487501,0.552940349,0.638,0.673,0.761,0.951,1.24,1.622,2.166,2.832,3.619
p47021,0.02525,0.0505,0.126,0.167,0.172,0.168,0.134,0.16451594,0.180299068,0.198514467,0.212244815,0.239382712,0.251,0.269,0.315,0.384,0.495,0.638,0.856,1.125,1.441
p47023,0.011,0.022,0.055,0.080,0.086,0.086,0.068,0.085834403,0.09651303,0.110164622,0.140014904,0.205666837,0.237,0.246,0.272,0.327,0.409,0.52,0.747,1.048,1.417
p47025,0.0345,0.069,0.172,0.229,0.237,0.232,0.183,0.226848066,0.271509185,0.338129037,0.418933483,0.531586961,0.561,0.577,0.623,0.726,0.87,1.064,1.332,1.67,2.063
p47027,0.00475,0.0095,0.024,0.034,0.037,0.036,0.029,0.035764335,0.038180979,0.041448075,0.045560405,0.059564712,0.069,0.075,0.087,0.116,0.158,0.216,0.299,0.396,0.517
p47029,0.02625,0.0525,0.131,0.177,0.181,0.175,0.138,0.170646968,0.184541399,0.199605206,0.215578503,0.279841762,0.319,0.338,0.433,0.575,0.782,1.053,1.44,1.923,2.481
p47031,0.0535,0.107,0.267,0.340,0.340,0.329,0.260,0.321879012,0.352113474,0.38175859,0.410043648,0.522596061,0.568,0.598,0.723,0.911,1.184,1.548,2.001,2.602,3.316
p47033,0.01475,0.0295,0.074,0.155,0.149,0.140,0.108,0.130795281,0.139996923,0.149431219,0.158905804,0.228144087,0.227,0.234,0.258,0.302,0.368,0.468,0.609,0.811,1.091
p47035,0.05025,0.1005,0.251,0.326,0.329,0.319,0.251,0.307573278,0.329841236,0.354490119,0.385596601,0.445049549,0.453,0.483,0.569,0.689,0.843,1.048,1.431,1.923,2.56
p47037,1.04375,2.0875,5.218,6.929,7.193,7.065,5.637,7.122211796,7.805889056,10.00425653,13.58700185,18.05597488,17.445,17.681,18.169,19.28,20.972,23.279,26.644,31.168,38.3
p47039,0.01125,0.0225,0.056,0.094,0.099,0.098,0.077,0.107293004,0.132572844,0.164701563,0.210022356,0.277594037,0.294,0.301,0.332,0.38,0.449,0.562,0.71,0.905,1.139
p47041,0.01475,0.0295,0.074,0.100,0.102,0.099,0.079,0.097074623,0.10393711,0.112346099,0.120012775,0.162960062,0.2,0.212,0.248,0.348,0.494,0.694,0.95,1.27,1.633
p47043,0.0475,0.095,0.237,0.305,0.307,0.298,0.238,0.293267545,0.314993077,0.335947559,0.382262913,0.476517699,0.52,0.542,0.57,0.677,0.834,1.046,1.436,1.959,2.603
p47045,0.067,0.134,0.335,0.440,0.466,0.462,0.374,0.470045542,0.74771084,1.416869738,2.526935652,4.127946951,4.298,4.316,4.378,4.536,4.751,5.032,5.411,6.25,7.491
p47047,0.03025,0.0605,0.151,0.201,0.206,0.202,0.162,0.203345789,0.224843543,0.251960669,0.282252267,0.346149649,0.375,0.394,0.464,0.576,0.752,1.033,1.431,1.941,2.545
p47049,0.01475,0.0295,0.074,0.098,0.100,0.097,0.078,0.096052785,0.107118858,0.118890532,0.132236298,0.160712337,0.171,0.179,0.212,0.263,0.343,0.446,0.577,0.759,0.969
p47051,0.04725,0.0945,0.236,0.298,0.298,0.331,0.257,0.313704307,0.333022984,0.351217903,0.397820125,0.552940349,0.611,0.631,0.729,0.902,1.153,1.503,1.96,2.521,3.199
p47053,0.048,0.096,0.240,0.375,0.460,0.510,0.440,0.604928175,0.686197041,0.765698657,0.86787016,1.10700456,1.137,1.175,1.258,1.447,1.726,2.106,2.605,3.257,4.074
p47055,0.02375,0.0475,0.119,0.158,0.161,0.156,0.123,0.152253882,0.164390327,0.177790429,0.193353915,0.230391812,0.247,0.263,0.292,0.371,0.483,0.648,0.945,1.333,1.815
p47057,0.013,0.026,0.065,0.090,0.096,0.095,0.075,0.09298727,0.099694779,0.110164622,0.122235234,0.15734075,0.185,0.198,0.216,0.292,0.406,0.559,0.775,1.041,1.357
p47059,0.07125,0.1425,0.356,0.515,0.509,0.489,0.383,0.472089218,0.509079721,0.624993349,1.011218752,1.644210833,1.945,1.992,2.079,2.265,2.546,2.928,3.617,4.449,5.416
p47061,0.01025,0.0205,0.051,0.073,0.079,0.076,0.061,0.080725213,0.098634196,0.122162749,0.14779351,0.194428212,0.215,0.222,0.255,0.314,0.399,0.515,0.673,0.873,1.118
p47063,0.074,0.148,0.370,0.503,0.525,0.512,0.406,0.504788038,0.55892711,0.720978365,1.027887193,1.472259871,1.613,1.667,1.791,1.983,2.241,2.664,3.324,4.142,5.083
p47065,0.694,1.388,3.469,6.802,8.090,7.448,5.658,8.32491528,10.54961664,15.77208346,21.92788972,30.27236022,29.998,30.179,30.7,31.596,32.877,34.683,37.094,40.215,43.942
p47067,0.00375,0.0075,0.019,0.027,0.030,0.029,0.023,0.028611468,0.031817483,0.034903643,0.0377818,0.047202225,0.051,0.055,0.068,0.086,0.109,0.142,0.201,0.273,0.365
p47069,0.02375,0.0475,0.119,0.263,0.254,0.242,0.189,0.234000933,0.255600443,0.278138401,0.291142102,0.336034887,0.346,0.359,0.387,0.481,0.615,0.797,1.033,1.31,1.636
p47071,0.02225,0.0445,0.111,0.182,0.224,0.242,0.205,0.272830782,0.293781422,0.31631426,0.340036196,0.392228011,0.402,0.422,0.498,0.603,0.746,0.925,1.174,1.477,1.868
p47073,0.05375,0.1075,0.269,0.495,0.549,0.540,0.427,0.522159287,0.58968401,0.756972747,0.991216623,1.383474734,1.483,1.514,1.553,1.799,2.214,2.787,3.537,4.496,5.694
p47075,0.01375,0.0275,0.069,0.097,0.105,0.105,0.085,0.107293004,0.126209348,0.151612697,0.186686539,0.261859962,0.294,0.303,0.339,0.411,0.515,0.658,0.84,1.079,1.353
p47077,0.02375,0.0475,0.119,0.213,0.245,0.233,0.181,0.231957256,0.266206271,0.30758835,0.356704637,0.475393836,0.499,0.517,0.553,0.664,0.839,1.084,1.426,1.862,2.412
p47079,0.0295,0.059,0.147,0.231,0.273,0.289,0.249,0.336184746,0.369082798,0.405754844,0.466716347,0.606885748,0.657,0.675,0.798,1.01,1.309,1.708,2.3,3.038,3.904
p47081,0.01925,0.0385,0.096,0.159,0.198,0.210,0.163,0.209476818,0.223782961,0.241053281,0.25780522,0.340530337,0.365,0.376,0.425,0.531,0.681,0.894,1.159,1.478,1.881
p47083,0.0065,0.013,0.032,0.053,0.055,0.053,0.042,0.057222936,0.074240793,0.091622062,0.11001171,0.147225987,0.156,0.162,0.181,0.219,0.278,0.355,0.455,0.583,0.741
p47085,0.0135,0.027,0.067,0.090,0.094,0.091,0.073,0.090943594,0.100755361,0.113436838,0.127791381,0.162960062,0.187,0.195,0.217,0.291,0.406,0.573,0.797,1.072,1.406
p47087,0.006,0.012,0.030,0.042,0.046,0.045,0.036,0.04393904,0.046665641,0.050173986,0.05556147,0.06743175,0.078,0.085,0.096,0.124,0.174,0.24,0.34,0.463,0.602
p47089,0.0445,0.089,0.222,0.291,0.298,0.289,0.229,0.285092839,0.310750746,0.339219776,0.388930289,0.572046011,0.724,0.764,0.843,1.189,1.707,2.425,3.385,4.559,5.89
p47091,0.01025,0.0205,0.051,0.076,0.081,0.080,0.063,0.078681536,0.08484662,0.0927128,0.103344334,0.1438544,0.166,0.174,0.183,0.231,0.31,0.414,0.543,0.712,0.922
p47093,0.73375,1.4675,3.668,4.769,5.063,5.238,4.527,6.25978041,7.640438147,9.405440915,11.58678894,14.26181509,14.247,14.473,15.012,15.978,17.317,19.137,21.871,25.564,30.45
p47095,0.005,0.01,0.025,0.038,0.046,0.049,0.043,0.058244774,0.069998462,0.073079501,0.080008517,0.100023762,0.105,0.109,0.117,0.141,0.177,0.226,0.289,0.369,0.466
p47097,0.0175,0.035,0.087,0.116,0.121,0.121,0.099,0.126707929,0.147421003,0.166883041,0.190020227,0.258488374,0.296,0.319,0.37,0.477,0.634,0.846,1.11,1.432,1.815
p47099,0.03025,0.0605,0.151,0.224,0.249,0.243,0.203,0.272830782,0.31605366,0.34467347,0.380040454,0.522596061,0.587,0.614,0.734,0.918,1.181,1.547,2.055,2.69,3.47
p47101,0.0095,0.019,0.047,0.071,0.073,0.071,0.056,0.070506831,0.091210117,0.11125536,0.143348592,0.213533874,0.231,0.238,0.254,0.292,0.346,0.418,0.528,0.69,0.886
p47103,0.0295,0.059,0.147,0.255,0.298,0.304,0.235,0.339250261,0.387112705,0.436295531,0.49783077,0.608009611,0.606,0.622,0.668,0.779,0.932,1.148,1.436,1.799,2.269
p47105,0.0725,0.145,0.362,0.545,0.641,0.621,0.546,0.768422277,0.823012216,0.8933151,1.01566367,1.364369071,1.421,1.445,1.485,1.646,1.88,2.215,2.649,3.281,4.037
p47107,0.06725,0.1345,0.336,0.430,0.437,0.432,0.351,0.445521427,0.514382635,0.596634139,0.695629603,0.830534385,0.833,0.857,0.92,1.028,1.188,1.431,1.825,2.321,2.935
p47109,0.02025,0.0405,0.101,0.194,0.233,0.227,0.178,0.218673361,0.241812868,0.299953178,0.385596601,0.515852886,0.525,0.54,0.576,0.642,0.737,0.87,1.104,1.416,1.794
p47111,0.014,0.028,0.070,0.109,0.123,0.123,0.100,0.131817119,0.152723916,0.184334862,0.22224588,0.348397374,0.405,0.418,0.482,0.599,0.765,0.989,1.269,1.684,2.201
p47113,0.188,0.376,0.940,1.767,1.958,1.847,1.452,1.988497009,2.362978372,2.782474751,3.084772809,3.912165352,3.841,3.884,4.056,4.434,4.97,5.681,6.696,8.118,10.35
p47115,0.029,0.058,0.145,0.209,0.227,0.234,0.189,0.2411538,0.263024523,0.306497611,0.400042583,0.619248236,0.704,0.718,0.76,0.831,0.93,1.067,1.338,1.734,2.219
p47117,0.0365,0.073,0.182,0.422,0.395,0.368,0.280,0.338228422,0.356355805,0.375214157,0.391152748,0.437182511,0.424,0.438,0.471,0.536,0.625,0.747,0.939,1.193,1.513
p47119,0.145,0.29,0.725,1.300,1.593,1.617,1.263,1.583849108,1.669357252,1.897885561,2.376919683,3.207503566,3.158,3.196,3.248,3.335,3.471,3.661,4.182,4.938,6.228
p47121,0.01175,0.0235,0.059,0.102,0.116,0.109,0.084,0.116489547,0.137875758,0.162520085,0.205577439,0.274222449,0.274,0.281,0.299,0.323,0.357,0.448,0.584,0.759,0.982
p47123,0.05225,0.1045,0.261,0.338,0.347,0.345,0.280,0.342315775,0.364840467,0.395938195,0.433379465,0.623743686,0.681,0.706,0.79,0.927,1.108,1.352,1.701,2.256,2.981
p47125,0.18075,0.3615,0.904,1.239,1.327,1.313,1.082,1.416267654,1.726628721,2.120396282,2.602499251,3.085002554,3.151,3.306,3.621,4.272,5.227,6.495,8.354,10.676,13.426
p47127,0.00375,0.0075,0.019,0.034,0.039,0.037,0.029,0.038829849,0.040302145,0.044720292,0.052227782,0.068555612,0.07,0.074,0.077,0.082,0.096,0.118,0.165,0.234,0.323
p47129,0.01125,0.0225,0.056,0.078,0.083,0.081,0.065,0.079703374,0.085907203,0.0927128,0.103344334,0.1258726,0.152,0.163,0.175,0.221,0.33,0.482,0.714,1.028,1.41
p47131,0.0265,0.053,0.132,0.187,0.198,0.192,0.153,0.191083731,0.232267623,0.302134655,0.393375207,0.525967649,0.55,0.577,0.635,0.717,0.828,1.028,1.321,1.691,2.137
