long,lat,id,country
-104.7336697,24.1495939,p166,MEX
-103.4483825,25.58541357,p167,MEX
-101.0142502,28.53882474,p168,MEX
-99.4915839,27.3453176,p169,MEX
-98.27239694,26.03424735,p170,MEX
-97.61483022,25.72465647,p171,MEX
-100.339198,25.76826459,p172,MEX
-100.9856138,25.4254133,p173,MEX
-98.95048976,22.01263402,p174,MEX
-98.05674322,22.31710486,p175,MEX
-98.87951978,21.42821379,p176,MEX
-99.1949646,23.66091136,p177,MEX
-105.0431993,21.30002395,p178,MEX
-103.3396442,20.55892143,p179,MEX
-102.1084545,21.819236,p180,MEX
-100.8234898,22.31108653,p181,MEX
-101.1161652,20.47734554,p182,MEX
-103.9089917,19.1454895,p183,MEX
-101.6051196,19.64654002,p184,MEX
-101.6099901,17.82599105,p185,MEX
-100.3274039,20.73984797,p186,MEX
-99.16439132,19.4996098,p187,MEX
-97.66318639,20.74101888,p188,MEX
-96.65073308,19.08685126,p189,MEX
-97.97736111,19.18928938,p190,MEX
-99.45705779,17.41606004,p191,MEX
-96.655804,17.44550426,p192,MEX
-94.72194,18.1110582,p193,MEX
-93.07079695,18.00382833,p194,MEX
-92.60471267,16.36731441,p195,MEX
-96.13955123,16.3174629,p196,MEX
-90.84332935,19.02925702,p197,MEX
-89.33407568,20.86814581,p198,MEX
-87.03839081,20.89785604,p199,MEX
-88.44161344,18.71771089,p200,MEX
-116.9335723,32.48574248,p201,MEX
-116.3450529,31.55862276,p202,MEX
-115.4182976,32.60755185,p203,MEX
-114.8367778,32.37971904,p204,MEX
-110.5892679,24.16389386,p205,MEX
