r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p37135,0.1655,0.331,0.663,1.181,1.454,2.247,3.6,4.649417664,4.960523266,7.398619594,10.45091988,15.87442604,17.045,17.045,17.045,17.339,18.256,20.625,23.576,27.276,31.424
p37137,0.0115,0.023,0.046,0.09,0.136,0.245,0.437,0.55396447,0.732333518,1.099631509,1.656440335,2.29608325,2.394,2.394,2.394,2.455,2.641,2.909,3.231,3.733,4.293
p37139,0.07475,0.1495,0.3,0.584,0.615,0.831,1.131,1.740593159,1.87175519,2.013610945,2.129225416,3.08525386,2.717,2.717,2.717,2.717,2.729,3.034,3.847,4.985,6.324
p37141,0.0905,0.181,0.363,0.697,0.89,1.405,2.295,2.721784841,3.313038573,4.090936803,5.855087804,8.822581799,9.209,9.209,9.209,9.356,9.947,11.252,12.834,14.67,16.756
p37143,0.0135,0.027,0.054,0.111,0.12,0.185,0.299,0.546809947,0.585654236,0.622868197,0.662350461,0.70622129,0.627,0.627,0.627,0.627,0.631,0.64,0.864,1.343,1.93
p37145,0.0405,0.081,0.162,0.299,0.435,0.727,1.235,1.420683788,1.879195443,3.147296976,4.740262837,6.559908692,6.804,6.804,6.804,7.014,7.547,8.26,9.417,10.711,12.404
p37147,0.212,0.424,0.85,1.653,2.731,4.672,8.027,6.337885015,8.481888935,15.60575946,25.62517711,37.43548877,39.552,39.552,39.555,40.432,43.68,48.373,54.111,60.644,67.954
p37153,0.0505,0.101,0.202,0.406,0.631,1.25,2.192,1.865286269,2.275654663,4.309544865,6.924778156,10.92511664,11.409,11.409,11.43,11.837,12.771,14.451,16.589,19.074,21.8
p37155,0.192,0.384,0.769,1.537,2.304,3.792,6.354,4.517570032,6.704731253,11.11056252,16.68401007,24.01613217,24.862,24.862,24.862,25.663,27.591,30.847,34.713,39.029,43.8
p37163,0.09025,0.1805,0.362,0.715,1.009,2.275,3.921,2.740182185,3.529868816,5.108178339,7.607439193,11.23272036,11.527,11.527,11.539,11.885,12.504,13.705,15.767,18.067,20.658
p37165,0.063,0.126,0.252,0.549,0.831,1.394,2.369,1.553553495,2.514805667,3.872328741,5.743379634,7.883641584,8.1,8.1,8.1,8.346,8.91,9.692,10.605,11.642,12.797
p37177,0.002,0.004,0.008,0.027,0.047,0.132,0.249,0.17068647,0.214704457,0.273534711,0.396056238,0.625576119,0.63,0.63,0.634,0.647,0.682,0.776,0.904,1.054,1.222
p37181,0.0615,0.123,0.246,0.465,0.673,1.247,2.126,1.860175896,3.102585689,5.121360734,7.679654576,10.61520876,11.023,11.023,11.041,11.404,12.269,13.435,14.835,16.417,18.114
p37183,1.47925,2.9585,5.929,10.579,12.943,19.644,30.981,35.43839496,42.86330014,63.128296,90.99138186,125.4043943,128.099,128.099,128.17,131.055,139.974,153.388,175.105,203.722,236.406
p37185,0.0175,0.035,0.07,0.153,0.249,0.496,0.97,1.468721298,1.683623067,2.453024136,3.596100372,4.890553635,5.016,5.016,5.016,5.093,5.435,5.969,6.629,7.394,8.31
p37187,0.0165,0.033,0.066,0.228,0.48,1.269,2.598,2.090142696,2.616843428,3.349427044,4.265221025,5.281106681,5.107,5.107,5.107,5.222,5.442,5.764,6.242,6.812,7.445
p37191,0.14425,0.2885,0.578,1.167,1.89,3.243,5.595,4.303956426,6.243435539,11.35663391,18.45441531,26.78226157,28.306,28.306,28.306,28.997,31.377,34.778,38.92,43.62,48.694
p37195,0.1065,0.213,0.427,0.894,1.526,2.717,4.724,3.766345151,5.642900796,10.1471491,15.87045865,22.47696146,23.564,23.564,23.577,24.172,26.116,28.708,31.872,35.418,39.256
p51003,0.009,0.018,0.088,0.1,0.313,0.774,1.21,0.762467702,0.880075694,2.733150044,7.308422375,13.15553167,11.721,11.722,11.725,11.736,11.814,12.036,12.331,12.757,13.22
p51005,0.002,0.004,0.02,0.023,0.046,0.114,0.176,0.171708544,0.19663527,0.235086057,0.815808148,2.642857488,2.388,2.388,2.388,2.388,2.392,2.457,2.538,2.67,2.835
p51007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51011,0.002,0.004,0.02,0.025,0.056,0.141,0.215,0.189083814,0.307176178,0.671203648,1.426253803,2.585253794,2.338,2.338,2.338,2.338,2.351,2.403,2.487,2.566,2.67
p51013,0.02175,0.0435,0.213,0.308,0.711,1.639,2.758,2.082988173,2.775214537,4.149159051,7.32421949,11.07143002,10.016,10.031,10.048,10.07,10.132,10.333,10.632,11.043,11.624
p51015,0.01875,0.0375,0.184,0.287,0.489,1.063,1.883,1.444191506,1.548635611,1.684051052,1.856161002,4.520737918,4.023,4.023,4.023,4.026,4.048,4.166,4.463,4.823,5.29
p51017,0.00025,0.0005,0.002,0.001,0.002,0.004,0.007,0.012264896,0.013817614,0.017576528,0.021438942,0.026497699,0.026,0.026,0.026,0.026,0.028,0.03,0.033,0.037,0.043
p51025,0.00025,0.0005,0.002,0.003,0.003,0.008,0.013,0.020441493,0.023383654,0.028561857,0.037236057,0.050691251,0.053,0.053,0.053,0.055,0.058,0.062,0.069,0.079,0.092
p51029,0.002,0.004,0.02,0.023,0.052,0.127,0.203,0.176818918,0.198761056,0.351530552,0.867712955,1.496543974,1.351,1.351,1.351,1.351,1.358,1.39,1.441,1.505,1.629
p51031,0.01325,0.0265,0.13,0.207,0.362,0.812,1.363,0.825836332,1.070333604,2.949561041,5.603462331,8.612904352,7.646,7.646,7.646,7.646,7.678,7.793,7.891,8.045,8.291
p51033,0.005,0.01,0.049,0.098,0.249,0.592,0.964,0.465043974,0.698320931,1.151262559,1.833593695,3.047235421,2.745,2.745,2.745,2.748,2.777,2.883,3.063,3.284,3.554
p51036,0.0005,0.001,0.005,0.007,0.017,0.043,0.067,0.052125808,0.059522028,0.216410996,0.459244698,0.92857155,0.834,0.834,0.834,0.834,0.841,0.857,0.881,0.942,1.029
p51037,0.0005,0.001,0.005,0.007,0.02,0.043,0.078,0.048037509,0.051018881,0.054926649,0.057546633,0.06221199,0.056,0.056,0.056,0.056,0.057,0.058,0.06,0.063,0.068
p51041,0.098,0.196,0.961,2.712,5.752,15.589,22.821,16.24689892,18.63252043,26.3472149,38.45130605,55.47926993,49.386,49.39,49.396,49.403,49.624,50.312,51.431,53.196,55.269
p51047,0.00725,0.0145,0.071,0.081,0.223,0.549,0.941,0.657194011,0.776975039,2.227824875,4.31261237,6.950461738,6.321,6.321,6.321,6.322,6.369,6.505,6.719,7.039,7.494
p51049,0.00125,0.0025,0.012,0.013,0.017,0.041,0.068,0.100163317,0.113729588,0.13292249,0.16022788,1.100230559,0.979,0.979,0.979,0.979,0.982,1.014,1.066,1.127,1.209
p51053,0.001,0.002,0.01,0.072,0.239,0.572,0.843,0.296401654,0.713201438,1.41381194,2.375209063,3.440092616,3.037,3.038,3.038,3.038,3.038,3.069,3.13,3.181,3.255
p51057,0.02125,0.0425,0.208,0.456,0.788,2.519,3.745,3.64778449,3.917824889,4.442467355,5.110366672,5.805300298,5.113,5.113,5.113,5.115,5.132,5.163,5.207,5.241,5.301
p51059,0.129371773,0.258743547,1.269,2.268,6.144,17.284,27.22,11.33193146,17.46226186,36.2347224,69.01825135,110.9161253,99.24557975,99.28191186,99.33493711,99.43215005,99.98695121,101.5570876,103.8744871,106.683843,110.1511047
p51061,0.01375,0.0275,0.135,0.186,0.535,1.208,1.988,1.247953169,1.531629318,4.01623656,7.545379099,11.91820432,10.639,10.64,10.641,10.642,10.679,10.893,11.225,11.697,12.268
p51065,0.0025,0.005,0.025,0.031,0.081,0.197,0.301,0.236099248,0.271037804,0.325165761,1.581968221,4.258065073,3.81,3.81,3.811,3.811,3.82,3.909,4.041,4.22,4.458
p51073,0.00275,0.0055,0.027,0.029,0.03,0.074,0.118,0.210547382,0.242339684,0.293308305,0.370103835,0.834101492,0.776,0.776,0.777,0.779,0.792,0.815,0.843,1.012,1.28
p51075,0.00925,0.0185,0.091,0.163,0.333,1.112,1.702,1.074200476,1.89726463,3.377988901,5.561712813,8.203918123,7.316,7.316,7.316,7.316,7.366,7.471,7.602,7.807,8.035
p51081,0.0005,0.001,0.005,0.004,0.009,0.024,0.043,0.037816763,0.041452841,0.047236918,0.055289902,0.067972359,0.064,0.064,0.064,0.064,0.066,0.07,0.076,0.083,0.09
p51083,0.0025,0.005,0.025,0.133,0.443,1.071,1.609,0.225878502,0.917276961,2.154223166,3.985386418,6.182028458,5.533,5.533,5.534,5.534,5.565,5.66,5.788,5.937,6.157
p51085,0.01575,0.0315,0.155,0.177,0.527,1.278,2.099,1.294968604,1.764402961,6.158375864,13.45350007,22.80530252,20.555,20.559,20.562,20.57,20.685,21.08,21.631,22.314,23.211
p51087,0.06425,0.1285,0.63,0.67,1.363,3.943,7.516,5.603013329,7.206416915,10.2471156,14.44646158,25.01728438,22.566,22.577,22.594,22.618,22.72,22.969,23.7,25.325,27.476
p51091,0.0005,0.001,0.005,0.006,0.01,0.024,0.039,0.04599336,0.051018881,0.059320781,0.100424516,0.148617531,0.139,0.139,0.139,0.139,0.14,0.146,0.164,0.193,0.23
p51093,0.0015,0.003,0.015,0.015,0.015,0.038,0.061,0.09198672,0.106289335,0.128528358,0.159099514,0.198156708,0.189,0.19,0.191,0.193,0.198,0.21,0.229,0.293,0.415
p51095,0.00975,0.0195,0.096,0.106,0.189,0.509,0.882,0.83196878,0.915151175,1.034818063,1.236688424,2.096774468,1.902,1.903,1.903,1.908,1.928,1.977,2.124,2.409,2.843
p51097,0.001,0.002,0.01,0.012,0.03,0.07,0.113,0.084832197,0.093534615,0.288914173,0.578851425,0.929723624,0.835,0.835,0.835,0.836,0.845,0.866,0.896,0.936,1.002
p51099,0.002,0.004,0.02,0.043,0.138,0.335,0.512,0.176818918,0.369886886,1.217174537,2.598625402,4.323733284,3.91,3.911,3.912,3.913,3.946,4.024,4.123,4.271,4.47
p51101,0.0015,0.003,0.015,0.032,0.056,0.233,0.359,0.184995515,0.305050392,0.503128103,0.93202978,1.596774402,1.423,1.423,1.423,1.426,1.433,1.466,1.524,1.622,1.742
p51103,0.0015,0.003,0.015,0.06,0.176,0.677,1.001,0.193172112,0.552704542,1.191908279,2.110043205,3.178571844,2.835,2.835,2.835,2.836,2.846,2.872,2.916,2.977,3.066
p51107,0.08125,0.1625,0.797,2.143,4.34,12.732,18.736,12.71052057,15.30779003,22.0398671,33.81372446,49.57719542,44.018,44.03,44.047,44.098,44.325,44.77,45.396,46.292,47.273
p51109,0.00725,0.0145,0.071,0.116,0.336,0.995,1.557,0.641862891,1.055453097,1.787313152,4.734621011,8.721199297,7.907,7.908,7.908,7.922,7.96,8.152,8.447,8.802,9.279
p51111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51115,0.00175,0.0035,0.017,0.029,0.08,0.197,0.307,0.1533112,0.247654151,0.453694119,1.189297079,2.079493359,1.883,1.883,1.884,1.886,1.903,1.947,2.024,2.106,2.2
p51117,0.00475,0.0095,0.047,0.065,0.122,0.275,0.47,0.404741568,0.525069315,0.722834698,1.007630258,1.887097021,1.744,1.745,1.745,1.746,1.76,1.815,1.936,2.061,2.265
p51119,0.002,0.004,0.02,0.028,0.05,0.123,0.192,0.162509872,0.242339684,0.526197296,1.050508141,1.679723722,1.544,1.544,1.545,1.546,1.562,1.607,1.684,1.767,1.885
p51127,0.002,0.004,0.02,0.022,0.052,0.132,0.218,0.178863067,0.280603844,0.699765506,1.317930729,2.459677741,2.208,2.209,2.21,2.211,2.228,2.263,2.326,2.386,2.503
p51133,0.0005,0.001,0.005,0.006,0.005,0.013,0.02,0.034750539,0.040389947,0.049433984,0.064316825,0.081797246,0.082,0.082,0.082,0.082,0.085,0.093,0.104,0.118,0.134
p51135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p51137,0.00525,0.0105,0.052,0.221,0.755,3.232,4.761,0.790063718,2.379818211,5.508044342,10.01649922,15.0864075,13.71,13.71,13.71,13.735,13.911,14.205,14.598,15.081,15.644
p51143,0.0065,0.013,0.064,0.072,0.2,0.475,0.877,0.534545051,0.579276876,0.625065263,0.678147576,0.736175211,0.659,0.665,0.671,0.681,0.693,0.71,0.732,0.766,0.823
p51145,0.002,0.004,0.02,0.057,0.152,0.349,0.555,0.180907216,0.44110074,0.873333716,1.461233129,2.09447032,1.858,1.858,1.858,1.858,1.86,1.89,1.924,1.967,1.997
p51147,0.00075,0.0015,0.007,0.013,0.046,0.125,0.227,0.126737259,0.131798775,0.137316622,0.141045669,0.144009235,0.126,0.126,0.126,0.126,0.126,0.126,0.127,0.127,0.127
p51149,0.00425,0.0085,0.042,0.081,0.223,0.525,0.84,0.457889451,0.729144838,1.990541753,3.773253732,5.853687401,5.227,5.227,5.227,5.229,5.244,5.312,5.433,5.627,5.837
p51153,0.2535,0.507,2.487,4.856,7.722,16.936,29.679,16.63733144,20.32145796,30.76881013,45.39300969,62.40553811,55.538,55.551,55.573,55.634,55.899,56.572,57.661,59.041,60.768
p51159,0.002396181,0.004792362,0.024,0.025,0.063,0.25,0.433,0.200340235,0.303169925,0.53557097,0.991609533,1.59127124,1.422289824,1.422479245,1.422895972,1.423994616,1.432745887,1.450816692,1.479873941,1.515864015,1.565795506
p51163,0.00075,0.0015,0.007,0.007,0.009,0.022,0.041,0.051103733,0.063773601,0.08129144,0.107194708,0.13364057,0.129,0.129,0.129,0.131,0.136,0.144,0.159,0.182,0.208
p51165,0.0215,0.043,0.211,0.277,0.471,1.034,1.785,1.246931095,1.365817955,2.371732695,3.868036422,7.400922627,6.607,6.607,6.607,6.609,6.629,6.702,6.869,7.206,7.721
p51171,0.00625,0.0125,0.061,0.069,0.139,0.345,0.54,0.540677499,0.627107077,1.700529047,3.284671535,5.789171264,5.204,5.205,5.205,5.206,5.222,5.336,5.536,5.83,6.117
p51175,0.00075,0.0015,0.007,0.007,0.009,0.024,0.046,0.049059584,0.057396241,0.067010512,0.078985575,0.096774206,0.092,0.094,0.095,0.096,0.098,0.104,0.111,0.119,0.131
p51177,0.0105,0.021,0.103,0.148,0.555,1.361,2.092,0.917823052,2.330925117,6.854845771,16.01037596,27.14286069,24.339,24.342,24.346,24.363,24.517,24.889,25.413,26.13,26.917
p51179,0.114,0.228,1.118,2.407,4.245,11.497,17.981,7.049248984,8.690216032,10.6733464,12.94009384,15.79493294,13.902,13.906,13.91,13.915,13.948,14.028,14.316,14.894,15.67
p51181,0.00025,0.0005,0.002,0.003,0.003,0.007,0.011,0.021463568,0.024446547,0.028561857,0.036107691,0.049539177,0.048,0.048,0.048,0.048,0.05,0.053,0.057,0.067,0.08
p51183,0.001,0.002,0.01,0.012,0.031,0.076,0.128,0.090964645,0.104163548,0.187849139,0.462629794,0.79493098,0.718,0.718,0.718,0.718,0.726,0.738,0.757,0.813,0.882
p51193,0.00275,0.0055,0.027,0.037,0.068,0.152,0.263,0.248364144,0.318868005,0.435019059,0.600290366,0.798387201,0.743,0.743,0.743,0.748,0.766,0.795,0.823,0.881,0.977
p51199,0.0185,0.037,0.181,0.287,0.614,1.344,2.327,1.504493911,1.615597892,3.463674473,6.836765659,11.27189087,10.095,10.095,10.095,10.098,10.194,10.333,10.601,11.017,11.462
p51510,0.0105,0.021,0.103,0.241,0.621,1.531,2.44,0.849344049,2.161925074,4.842333358,8.683899737,13.19931048,11.768,11.78,11.797,11.82,11.887,12.04,12.31,12.634,13.066
p51530,0.00075,0.0015,0.007,0.007,0.015,0.036,0.055,0.054169957,0.111603802,0.244972854,0.444575948,0.683179813,0.642,0.642,0.642,0.644,0.655,0.677,0.71,0.77,0.833
p51540,0.01025,0.0205,0.101,0.103,0.27,0.734,1.289,0.86058687,0.981050562,2.147631968,3.769868636,5.655530693,5.052,5.055,5.058,5.062,5.079,5.137,5.26,5.499,5.798
p51550,0.03925,0.0785,0.385,0.837,2.004,5.602,8.499,2.81581571,5.334661725,10.38553076,17.73903168,27.96428937,24.978,24.983,24.991,25.008,25.13,25.406,26.029,26.907,27.786
p51570,0.00375,0.0075,0.037,0.054,0.141,0.294,0.522,0.360792358,0.386893179,0.421836663,0.46601489,1.033410273,0.923,0.923,0.924,0.925,0.931,0.943,0.958,1.07,1.221
p51580,0.001,0.002,0.01,0.012,0.039,0.093,0.152,0.085854272,0.096723295,0.109853298,0.516791331,1.019585387,0.904,0.905,0.905,0.905,0.908,0.921,0.943,0.97,1.017
p51590,0.127,0.254,1.246,4.611,6.068,14.667,21.715,26.66592808,28.39944743,30.46561502,32.81624949,36.83986657,32.121,32.121,32.121,32.123,32.139,32.221,32.362,32.618,33.001
p51595,0.0005,0.001,0.005,0.006,0.014,0.035,0.054,0.049059584,0.089283041,0.201031535,0.393799507,0.730414842,0.653,0.653,0.653,0.653,0.658,0.671,0.683,0.7,0.721
p51600,0.002378227,0.004756453,0.023,0.042,0.113,0.318,0.5,0.208313612,0.321006781,0.666098796,1.268754694,2.038958564,1.824420247,1.825088136,1.826062893,1.827849947,1.838048794,1.866912433,1.909512925,1.961156997,2.024895276
p51610,0.00475,0.0095,0.047,0.084,0.226,0.502,0.834,0.402697419,0.65367941,1.069971119,1.64289995,2.281106289,2.015,2.015,2.017,2.018,2.022,2.036,2.062,2.105,2.151
p51620,0.000913864,0.001827729,0.009,0.011,0.029,0.072,0.125,0.075123312,0.106986203,0.16277686,0.241883699,0.329689099,0.296483713,0.296614265,0.297005921,0.297528129,0.299747514,0.305491805,0.314891552,0.325074613,0.339826995
p51630,0.007,0.014,0.069,0.062,0.178,0.488,0.854,0.506949035,0.595220276,1.6390112,3.127828752,4.92165963,4.389,4.391,4.394,4.399,4.423,4.483,4.548,4.656,4.777
p51650,0.01275,0.0255,0.125,0.29,0.649,3.157,4.668,1.556619719,2.819856058,5.75082013,9.878838644,14.74884985,13.205,13.209,13.215,13.225,13.284,13.434,13.737,14.239,14.944
p51660,0.00875,0.0175,0.086,0.114,0.338,0.695,1.243,0.792107868,0.835434173,0.886516112,0.952340356,1.12442411,1.014,1.016,1.019,1.023,1.035,1.057,1.08,1.109,1.144
p51670,0.003,0.006,0.029,0.062,0.112,0.277,0.429,0.269827712,0.510188808,0.897501441,1.391274477,2.071428842,1.85,1.851,1.851,1.851,1.858,1.896,1.996,2.126,2.258
p51678,0.00075,0.0015,0.007,0.009,0.025,0.064,0.102,0.063368629,0.137113242,0.374599745,0.70861344,1.111751297,0.992,0.992,0.992,0.992,0.997,1.011,1.032,1.06,1.087
p51683,0.0155,0.031,0.152,0.217,0.617,1.335,2.384,1.531067852,1.658113626,2.423363745,3.431359031,4.517281697,3.992,3.993,3.995,3.996,4.007,4.039,4.079,4.157,4.248
p51685,0.001,0.002,0.01,0.01,0.017,0.045,0.08,0.078699749,0.147742176,0.270239112,0.459244698,0.708525438,0.654,0.654,0.655,0.657,0.665,0.687,0.723,0.78,0.859
p51700,0.01825,0.0365,0.179,0.427,1.389,3.362,5.095,2.087076472,4.170793506,9.283702181,16.70657738,26.05645502,23.35,23.386,23.449,23.552,23.73,24.105,24.733,25.713,27.017
p51710,0.05925,0.1185,0.581,0.811,2.072,6.532,10.833,5.229956076,7.13839174,11.83449575,19.16528548,30.23733114,26.945,26.962,26.981,27.017,27.215,27.61,28.341,29.203,30.324
p51730,0.0065,0.013,0.064,0.067,0.091,0.237,0.448,0.467088123,0.63773601,0.904092639,1.28859323,2.479262997,2.233,2.234,2.236,2.241,2.255,2.3,2.406,2.547,2.722
p51735,0.00875,0.0175,0.086,0.229,0.446,1.373,2.001,1.648606439,1.788849508,1.971866692,2.192413876,2.650922006,2.328,2.328,2.328,2.328,2.336,2.346,2.382,2.423,2.471
p51740,0.013,0.026,0.128,0.351,0.964,2.344,3.614,1.007765623,3.319415933,7.622720321,14.25802457,22.56682323,20.22,20.229,20.235,20.249,20.398,20.725,21.168,21.687,22.373
p51760,0.060853819,0.121707638,0.597,0.624,1.603,6.361,11.008,5.087874097,7.699354109,13.6014499,25.1830815,40.41219047,36.12071018,36.12552076,36.13610403,36.16400538,36.38625411,36.84518331,37.58312606,38.49713599,39.76520449
p51790,0.00575,0.0115,0.056,0.157,0.39,1.247,1.874,0.462999825,1.04376127,2.064143462,3.882705171,6.001152858,5.379,5.38,5.38,5.38,5.391,5.453,5.567,5.669,5.801
p51800,0.0085,0.017,0.083,0.088,0.154,0.386,0.634,0.668436833,0.790792653,0.983187014,2.516254732,4.718894626,4.233,4.236,4.24,4.242,4.261,4.34,4.505,4.91,5.494
p51810,0.08125,0.1625,0.797,1.357,3.025,7.048,11.682,7.001211475,9.990134599,18.77612563,35.37312537,56.81452356,50.782,50.794,50.812,50.908,51.251,51.97,53.171,54.764,56.677
p51820,0.0035,0.007,0.034,0.051,0.153,0.382,0.599,0.300489952,0.620729717,1.808185279,3.66944412,5.847927032,5.174,5.175,5.175,5.182,5.197,5.256,5.329,5.439,5.548
p51830,0.0035,0.007,0.034,0.029,0.058,0.184,0.383,0.288225056,0.327371152,0.353727618,0.38590095,0.865207486,0.771,0.772,0.772,0.773,0.775,0.78,0.819,0.873,0.941
p51043,0.00725,0.0145,0.071,0.098,0.139,0.303,0.533,0.342395014,0.404962366,0.604193137,1.007630258,2.091014098,1.905,1.906,1.906,1.908,1.931,1.996,2.079,2.173,2.32
p51069,0.017,0.034,0.167,0.295,0.893,1.982,3.307,1.536178226,2.139604314,3.260445873,5.971309435,10.2384806,9.202,9.202,9.204,9.208,9.299,9.482,9.74,10.141,10.575
p51079,0.00625,0.0125,0.061,0.136,0.289,1.079,1.67,0.568273515,0.936409042,1.854323664,3.386224417,5.279954607,4.728,4.728,4.728,4.729,4.758,4.85,4.966,5.094,5.248
p51113,0.00275,0.0055,0.027,0.048,0.143,0.335,0.536,0.283114683,0.436849167,0.807421737,1.543603799,2.766129394,2.479,2.479,2.479,2.479,2.491,2.566,2.686,2.841,3.029
p51139,0.00375,0.0075,0.037,0.044,0.075,0.176,0.3,0.330130118,0.366698206,0.421836663,0.493095658,1.481567014,1.321,1.321,1.321,1.322,1.327,1.373,1.502,1.684,1.912
p51157,0.0015,0.003,0.015,0.025,0.062,0.166,0.263,0.108339915,0.195572376,0.500931037,0.955725452,1.698156904,1.545,1.545,1.545,1.547,1.561,1.611,1.679,1.763,1.853
p51187,0.009,0.018,0.088,0.194,0.646,1.463,2.36,0.974037158,1.830302349,3.512009924,6.572728167,10.18778935,9.143,9.143,9.143,9.161,9.212,9.347,9.542,9.794,10.091
p51840,0.008,0.016,0.078,0.07,0.165,0.504,0.964,0.659238161,0.749339812,0.881023447,1.038096122,2.282258363,2.027,2.027,2.029,2.032,2.039,2.068,2.132,2.224,2.334
p12001,0.26975,0.5395,1.482,2.713,6.214,14.888,26.948,27.40079977,29.17642246,31.04564044,32.79819564,34.50000451,30.19,30.192,30.205,30.275,30.393,30.543,31.133,32.172,33.965
p12003,0.016,0.032,0.088,0.124,0.192,0.309,0.472,0.411896091,0.457044141,0.745903891,1.49734082,3.086405934,3.626,3.63,3.642,3.724,4.038,4.601,5.393,6.304,7.386
p12007,0.0105,0.021,0.058,0.055,0.092,0.159,0.295,0.267783563,0.395396326,0.659119786,1.238945155,2.110599354,2.508,2.512,2.526,2.73,3.029,3.412,3.972,4.809,5.93
p12015,0.1095,0.219,0.602,0.836,2.051,4.766,11.12,7.53882275,9.151511746,12.44967422,19.19236625,32.45737752,35.74,35.956,37.046,38.868,41.614,45.741,52.004,61.034,71.858
p12017,0.17875,0.3575,0.982,2.153,5.408,18.056,45.563,48.78464597,54.3776238,60.55443324,67.32956046,74.28226778,66.812,66.847,66.902,67.148,67.636,69.319,72.109,75.851,80.633
p12019,0.08475,0.1695,0.466,0.497,0.644,1.203,1.995,2.718718617,3.139786957,3.593301365,4.063243627,5.694701205,5.169,5.17,5.189,5.265,5.393,5.603,6.815,8.852,12.299
p12021,0.1915,0.383,1.052,1.364,3.136,7.525,17.547,12.40594232,14.73063894,19.10568552,28.92451739,43.71198728,46.934,47.005,47.788,49.249,51.961,56.908,64.243,74.267,86.963
p12023,0.0575,0.115,0.316,0.343,0.499,0.837,1.187,1.287814082,1.474233077,1.81257941,2.630219632,4.005760892,4.175,4.182,4.21,4.3,4.537,5.012,5.949,7.323,9.187
p12027,0.016,0.032,0.088,0.084,0.119,0.203,0.356,0.376123478,0.416654193,0.466876515,0.916232665,1.983871227,2.305,2.309,2.323,2.356,2.608,3.084,3.865,4.771,6.189
p12029,0.02125,0.0425,0.117,0.223,0.453,1.335,3.743,4.575828288,5.259196297,5.985906186,6.806299794,7.706222206,6.879,6.894,6.923,6.961,7.005,7.136,7.524,8.142,9.014
p12031,0.9085,1.817,4.993,6.988,13.175,21.268,31.227,23.6835142,25.74221405,41.11699076,78.2701909,131.622137,157.447,157.48,158.069,165.904,187.515,213.72,245.151,279.551,316.045
p12035,0.04025,0.0805,0.221,0.245,0.363,0.637,1.196,1.144723628,1.411522369,2.011413879,3.343346534,6.365208206,7.144,7.164,7.398,7.846,8.614,9.882,11.873,14.646,19.02
p12037,0.019,0.038,0.104,0.206,0.42,1.372,4.296,6.055792407,6.899240736,7.701814695,8.441301187,9.150922856,8.054,8.054,8.054,8.054,8.054,8.172,8.456,8.855,9.389
p12039,0.08375,0.1675,0.46,0.914,1.796,2.874,3.726,3.575217188,4.035806051,4.78740671,6.160874814,9.985024347,10.712,10.74,10.818,11.191,11.753,12.469,13.95,15.831,18.057
p12041,0.009,0.018,0.049,0.083,0.15,0.381,0.73,0.26267319,0.366698206,0.538281158,0.80339613,1.155530105,1.27,1.313,1.393,1.5,1.619,1.752,1.888,2.464,3.134
p12043,0.01225,0.0245,0.067,0.132,0.246,0.66,1.862,2.260829165,2.548818254,2.934181579,3.50921624,4.154378423,3.931,3.931,3.95,4.031,4.136,4.344,4.648,5.135,5.748
p12047,0.0055,0.011,0.03,0.037,0.049,0.082,0.126,0.165576096,0.184943443,0.217509529,0.265165857,0.316820318,0.292,0.292,0.292,0.298,0.306,0.315,0.328,0.77,1.322
p12049,0.02725,0.0545,0.15,0.335,0.726,2.344,7.298,9.437837483,10.02308429,10.57997109,11.0918314,11.80645316,10.252,10.252,10.252,10.252,10.252,10.281,10.554,11.169,12.005
p12051,0.0425,0.085,0.234,0.391,0.772,1.858,4.495,4.192550288,5.132711988,6.395658987,8.023806007,9.982720199,9.437,9.478,9.576,9.728,9.965,10.463,11.19,12.324,13.946
p12053,0.0715,0.143,0.393,0.437,0.606,1.385,3.285,3.301301177,4.37486903,5.6365727,6.868359889,8.064517184,7.364,7.364,7.364,7.364,7.371,7.683,8.146,8.764,9.565
p12055,0.1455,0.291,0.8,1.765,4.066,13.875,38.58,39.88544184,43.79120603,48.23328738,52.97111138,58.20277259,52.23,52.244,52.292,52.374,52.651,53.69,55.909,59.306,63.766
p12057,0.65475,1.3095,3.598,3.732,5.796,11.247,21.239,17.73912794,21.70959668,32.42429932,51.98604843,93.47121038,102.503,103.063,104.62,110.271,119.421,131.835,151.65,177.673,212.479
p12065,0.0105,0.021,0.058,0.048,0.053,0.081,0.115,0.144112528,0.149867962,0.172469677,0.204234128,0.23732722,0.208,0.208,0.208,0.21,0.212,0.214,0.215,0.22,0.241
p12067,0.0025,0.005,0.014,0.024,0.048,0.141,0.278,0.114472363,0.18388055,0.300998035,0.485197101,0.743087655,0.856,0.87,0.932,1.017,1.119,1.232,1.345,1.555,1.885
p12069,0.3925,0.785,2.157,4.721,11.079,34.521,86.2,86.64740204,98.37077957,111.414313,126.0384097,141.7246729,128.203,128.232,128.82,129.796,131.36,134.497,140.339,148.664,160.217
p12071,0.41425,0.8285,2.276,2.966,6.974,16.701,36.721,27.0768021,33.58105251,46.78651945,71.5552887,113.7730564,121.708,122.297,124.383,128.817,136.443,149.155,168.059,194.085,226.401
