fips,state_abbr,pollutant,model,season,elevated,damage
23,ME,nox,EASIUR,annual,high stack,24332.87774
23,ME,nh3,EASIUR,annual,high stack,125404.4226
23,ME,pm25,EASIUR,winter,high stack,221318.3213
23,ME,so2,EASIUR,winter,high stack,35915.1215
23,ME,nox,EASIUR,winter,high stack,40080.4657
23,ME,nh3,EASIUR,winter,high stack,140659.1004
23,ME,pm25,EASIUR,spring,high stack,232516.5495
23,ME,so2,EASIUR,spring,high stack,123382.9471
23,ME,nox,EASIUR,spring,high stack,36863.07329
23,ME,nh3,EASIUR,spring,high stack,131212.0082
23,ME,pm25,EASIUR,summer,high stack,192301.3199
23,ME,so2,EASIUR,summer,high stack,87573.18065
23,ME,nox,EASIUR,summer,high stack,9346.993273
23,ME,nh3,EASIUR,summer,high stack,106777.8954
23,ME,pm25,EASIUR,fall,high stack,191559.7746
23,ME,so2,EASIUR,fall,high stack,43512.51707
23,ME,nox,EASIUR,fall,high stack,11040.97872
23,ME,nh3,EASIUR,fall,high stack,122968.6866
23,ME,pm25,InMAP,annual,high stack,11765.63476
23,ME,so2,InMAP,annual,high stack,7124.910424
23,ME,nox,InMAP,annual,high stack,1036.113595
23,ME,nh3,InMAP,annual,high stack,9360.101704
23,ME,voc,InMAP,annual,high stack,859.519495
24,MD,pm25,AP2,annual,high stack,248925.0711
24,MD,so2,AP2,annual,high stack,93049.55668
24,MD,nox,AP2,annual,high stack,4666.79939
24,MD,nh3,AP2,annual,high stack,397268.045
24,MD,voc,AP2,annual,high stack,25943.68557
24,MD,pm25,EASIUR,annual,high stack,400850.3102
24,MD,so2,EASIUR,annual,high stack,73114.03576
24,MD,nox,EASIUR,annual,high stack,38427.20491
24,MD,nh3,EASIUR,annual,high stack,229134.6126
24,MD,pm25,EASIUR,winter,high stack,412872.695
24,MD,so2,EASIUR,winter,high stack,41466.22447
24,MD,nox,EASIUR,winter,high stack,46514.4425
24,MD,nh3,EASIUR,winter,high stack,335635.1045
24,MD,pm25,EASIUR,spring,high stack,401193.176
24,MD,so2,EASIUR,spring,high stack,99225.40145
24,MD,nox,EASIUR,spring,high stack,43470.85523
24,MD,nh3,EASIUR,spring,high stack,191793.6181
24,MD,pm25,EASIUR,summer,high stack,433477.1053
24,MD,so2,EASIUR,summer,high stack,103471.9543
24,MD,nox,EASIUR,summer,high stack,16388.62666
24,MD,nh3,EASIUR,summer,high stack,180682.1164
24,MD,pm25,EASIUR,fall,high stack,355858.2645
24,MD,so2,EASIUR,fall,high stack,48292.56286
24,MD,nox,EASIUR,fall,high stack,47334.89524
24,MD,nh3,EASIUR,fall,high stack,208427.6114
24,MD,pm25,InMAP,annual,high stack,115394.271
24,MD,so2,InMAP,annual,high stack,57318.6655
24,MD,nox,InMAP,annual,high stack,10923.6898
24,MD,nh3,InMAP,annual,high stack,87602.46988
24,MD,voc,InMAP,annual,high stack,7203.305809
25,MA,pm25,AP2,annual,high stack,145152.3823
25,MA,so2,AP2,annual,high stack,50194.21623
25,MA,nox,AP2,annual,high stack,1182.81631
25,MA,nh3,AP2,annual,high stack,241161.9274
25,MA,voc,AP2,annual,high stack,15538.2609
25,MA,pm25,EASIUR,annual,high stack,461937.8994
25,MA,so2,EASIUR,annual,high stack,86910.28292
25,MA,nox,EASIUR,annual,high stack,49174.29511
25,MA,nh3,EASIUR,annual,high stack,219435.6078
25,MA,pm25,EASIUR,winter,high stack,398411.4542
25,MA,so2,EASIUR,winter,high stack,31097.34388
25,MA,nox,EASIUR,winter,high stack,42085.30026
25,MA,nh3,EASIUR,winter,high stack,241361.4791
25,MA,pm25,EASIUR,spring,high stack,553845.1891
25,MA,so2,EASIUR,spring,high stack,143819.1528
25,MA,nox,EASIUR,spring,high stack,81800.88085
25,MA,nh3,EASIUR,spring,high stack,272353.387
25,MA,pm25,EASIUR,summer,high stack,554141.7503
25,MA,so2,EASIUR,summer,high stack,123404.25
25,MA,nox,EASIUR,summer,high stack,28806.59011
25,MA,nh3,EASIUR,summer,high stack,191851.7341
25,MA,pm25,EASIUR,fall,high stack,341353.2041
25,MA,so2,EASIUR,fall,high stack,49320.38494
25,MA,nox,EASIUR,fall,high stack,44004.40921
25,MA,nh3,EASIUR,fall,high stack,172175.8312
25,MA,pm25,InMAP,annual,high stack,73839.99367
25,MA,so2,InMAP,annual,high stack,38515.3418
25,MA,nox,InMAP,annual,high stack,4157.111906
25,MA,nh3,InMAP,annual,high stack,57390.86436
25,MA,voc,InMAP,annual,high stack,4002.130223
26,MI,pm25,AP2,annual,high stack,127250.0988
26,MI,so2,AP2,annual,high stack,69773.33403
26,MI,nox,AP2,annual,high stack,10255.23059
26,MI,nh3,AP2,annual,high stack,236335.9357
26,MI,voc,AP2,annual,high stack,13759.7465
26,MI,pm25,EASIUR,annual,high stack,325990.9357
26,MI,so2,EASIUR,annual,high stack,78399.87832
26,MI,nox,EASIUR,annual,high stack,38755.18701
26,MI,nh3,EASIUR,annual,high stack,205055.6339
26,MI,pm25,EASIUR,winter,high stack,371309.1989
26,MI,so2,EASIUR,winter,high stack,53849.31355
26,MI,nox,EASIUR,winter,high stack,53844.26014
26,MI,nh3,EASIUR,winter,high stack,334434.574
26,MI,pm25,EASIUR,spring,high stack,324330.1756
26,MI,so2,EASIUR,spring,high stack,108351.0145
26,MI,nox,EASIUR,spring,high stack,46425.23155
26,MI,nh3,EASIUR,spring,high stack,145326.8545
26,MI,pm25,EASIUR,summer,high stack,312816.9945
26,MI,so2,EASIUR,summer,high stack,98412.69293
26,MI,nox,EASIUR,summer,high stack,11787.21618
26,MI,nh3,EASIUR,summer,high stack,125185.4982
26,MI,pm25,EASIUR,fall,high stack,295507.374
26,MI,so2,EASIUR,fall,high stack,52986.49227
26,MI,nox,EASIUR,fall,high stack,42964.04019
26,MI,nh3,EASIUR,fall,high stack,215275.6091
26,MI,pm25,InMAP,annual,high stack,98200.37888
26,MI,so2,InMAP,annual,high stack,49090.31403
26,MI,nox,InMAP,annual,high stack,17535.38356
26,MI,nh3,InMAP,annual,high stack,80156.53691
26,MI,voc,InMAP,annual,high stack,7713.354502
27,MN,pm25,AP2,annual,high stack,119117.6471
27,MN,so2,AP2,annual,high stack,77271.32156
27,MN,nox,AP2,annual,high stack,29069.60225
27,MN,nh3,AP2,annual,high stack,50704.05674
27,MN,voc,AP2,annual,high stack,12698.02324
27,MN,pm25,EASIUR,annual,high stack,268651.2567
27,MN,so2,EASIUR,annual,high stack,65749.08402
27,MN,nox,EASIUR,annual,high stack,31200.28054
27,MN,nh3,EASIUR,annual,high stack,157299.2612
27,MN,pm25,EASIUR,winter,high stack,352255.6806
27,MN,so2,EASIUR,winter,high stack,65299.78636
27,MN,nox,EASIUR,winter,high stack,67722.42063
27,MN,nh3,EASIUR,winter,high stack,302787.2308
27,MN,pm25,EASIUR,spring,high stack,208425.0453
27,MN,so2,EASIUR,spring,high stack,68294.68357
27,MN,nox,EASIUR,spring,high stack,17343.65115
27,MN,nh3,EASIUR,spring,high stack,59770.75019
27,MN,pm25,EASIUR,summer,high stack,240137.4472
27,MN,so2,EASIUR,summer,high stack,72924.86849
27,MN,nox,EASIUR,summer,high stack,8257.406351
27,MN,nh3,EASIUR,summer,high stack,45784.54433
27,MN,pm25,EASIUR,fall,high stack,273786.8537
27,MN,so2,EASIUR,fall,high stack,56476.99767
27,MN,nox,EASIUR,fall,high stack,31477.64403
27,MN,nh3,EASIUR,fall,high stack,220854.5195
27,MN,pm25,InMAP,annual,high stack,62672.48378
27,MN,so2,InMAP,annual,high stack,34062.06886
27,MN,nox,InMAP,annual,high stack,17040.28396
27,MN,nh3,InMAP,annual,high stack,45060.58639
27,MN,voc,InMAP,annual,high stack,5456.016449
28,MS,pm25,AP2,annual,high stack,43859.82676
28,MS,so2,AP2,annual,high stack,37660.54329
28,MS,nox,AP2,annual,high stack,8586.850847
28,MS,nh3,AP2,annual,high stack,30984.42116
28,MS,voc,AP2,annual,high stack,4990.597878
28,MS,pm25,EASIUR,annual,high stack,126941.2184
28,MS,so2,EASIUR,annual,high stack,46169.2648
28,MS,nox,EASIUR,annual,high stack,7369.044266
28,MS,nh3,EASIUR,annual,high stack,81708.91486
28,MS,pm25,EASIUR,winter,high stack,162367.227
28,MS,so2,EASIUR,winter,high stack,51091.76342
28,MS,nox,EASIUR,winter,high stack,16879.41109
28,MS,nh3,EASIUR,winter,high stack,111082.1292
28,MS,pm25,EASIUR,spring,high stack,102754.8712
28,MS,so2,EASIUR,spring,high stack,56323.97615
28,MS,nox,EASIUR,spring,high stack,6795.772593
28,MS,nh3,EASIUR,spring,high stack,59972.87934
28,MS,pm25,EASIUR,summer,high stack,98752.58432
28,MS,so2,EASIUR,summer,high stack,46299.33916
28,MS,nox,EASIUR,summer,high stack,2760.174744
28,MS,nh3,EASIUR,summer,high stack,72237.64431
28,MS,pm25,EASIUR,fall,high stack,143890.1912
28,MS,so2,EASIUR,fall,high stack,30961.98048
28,MS,nox,EASIUR,fall,high stack,3040.818638
28,MS,nh3,EASIUR,fall,high stack,83543.00656
28,MS,pm25,InMAP,annual,high stack,73497.25632
28,MS,so2,InMAP,annual,high stack,48062.12931
28,MS,nox,InMAP,annual,high stack,20728.59387
28,MS,nh3,InMAP,annual,high stack,59137.30185
28,MS,voc,InMAP,annual,high stack,8449.619293
29,MO,pm25,AP2,annual,high stack,86526.11706
29,MO,so2,AP2,annual,high stack,50029.07885
29,MO,nox,AP2,annual,high stack,20465.35151
29,MO,nh3,AP2,annual,high stack,67994.82251
29,MO,voc,AP2,annual,high stack,9459.297353
29,MO,pm25,EASIUR,annual,high stack,200542.2212
29,MO,so2,EASIUR,annual,high stack,55148.69924
29,MO,nox,EASIUR,annual,high stack,17946.76092
29,MO,nh3,EASIUR,annual,high stack,114735.361
29,MO,pm25,EASIUR,winter,high stack,222652.6423
29,MO,so2,EASIUR,winter,high stack,53338.33012
29,MO,nox,EASIUR,winter,high stack,32312.92188
29,MO,nh3,EASIUR,winter,high stack,165413.0706
29,MO,pm25,EASIUR,spring,high stack,167203.6407
29,MO,so2,EASIUR,spring,high stack,59976.60536
29,MO,nox,EASIUR,spring,high stack,10602.79083
29,MO,nh3,EASIUR,spring,high stack,72364.54724
29,MO,pm25,EASIUR,summer,high stack,184160.2764
29,MO,so2,EASIUR,summer,high stack,60843.24229
29,MO,nox,EASIUR,summer,high stack,5209.544074
29,MO,nh3,EASIUR,summer,high stack,83096.85393
29,MO,pm25,EASIUR,fall,high stack,228152.3254
29,MO,so2,EASIUR,fall,high stack,46436.61917
29,MO,nox,EASIUR,fall,high stack,23661.78691
29,MO,nh3,EASIUR,fall,high stack,138066.9722
29,MO,pm25,InMAP,annual,high stack,97786.71254
29,MO,so2,InMAP,annual,high stack,59089.9445
29,MO,nox,InMAP,annual,high stack,29789.48523
29,MO,nh3,InMAP,annual,high stack,80636.22413
29,MO,voc,InMAP,annual,high stack,10209.34377
30,MT,pm25,AP2,annual,high stack,21621.57911
30,MT,so2,AP2,annual,high stack,36429.89164
30,MT,nox,AP2,annual,high stack,9610.871282
30,MT,nh3,AP2,annual,high stack,7115.596198
30,MT,voc,AP2,annual,high stack,2729.592406
30,MT,pm25,EASIUR,annual,high stack,46096.29873
30,MT,so2,EASIUR,annual,high stack,31765.18502
30,MT,nox,EASIUR,annual,high stack,4770.946148
30,MT,nh3,EASIUR,annual,high stack,20796.8717
30,MT,pm25,EASIUR,winter,high stack,65689.84288
30,MT,so2,EASIUR,winter,high stack,39647.8818
30,MT,nox,EASIUR,winter,high stack,10587.5569
30,MT,nh3,EASIUR,winter,high stack,34942.98566
30,MT,pm25,EASIUR,spring,high stack,24717.13416
30,MT,so2,EASIUR,spring,high stack,23933.39165
30,MT,nox,EASIUR,spring,high stack,1178.657118
30,MT,nh3,EASIUR,spring,high stack,8389.753382
30,MT,pm25,EASIUR,summer,high stack,27991.10607
30,MT,so2,EASIUR,summer,high stack,22831.12102
30,MT,nox,EASIUR,summer,high stack,774.592981
30,MT,nh3,EASIUR,summer,high stack,8059.380746
30,MT,pm25,EASIUR,fall,high stack,65987.11183
30,MT,so2,EASIUR,fall,high stack,40648.3456
30,MT,nox,EASIUR,fall,high stack,6542.977589
30,MT,nh3,EASIUR,fall,high stack,31795.36703
30,MT,pm25,InMAP,annual,high stack,19397.74157
30,MT,so2,InMAP,annual,high stack,14271.10604
30,MT,nox,InMAP,annual,high stack,12396.61339
30,MT,nh3,InMAP,annual,high stack,18268.60769
30,MT,voc,InMAP,annual,high stack,2568.382644
31,NE,pm25,AP2,annual,high stack,51372.84938
31,NE,so2,AP2,annual,high stack,20586.90613
31,NE,nox,AP2,annual,high stack,17024.34727
31,NE,nh3,AP2,annual,high stack,10671.62883
31,NE,voc,AP2,annual,high stack,5997.026441
31,NE,pm25,EASIUR,annual,high stack,143146.8161
31,NE,so2,EASIUR,annual,high stack,49959.15748
31,NE,nox,EASIUR,annual,high stack,17995.04895
31,NE,nh3,EASIUR,annual,high stack,72013.06897
31,NE,pm25,EASIUR,winter,high stack,179480.9252
31,NE,so2,EASIUR,winter,high stack,64473.46196
31,NE,nox,EASIUR,winter,high stack,36482.49867
31,NE,nh3,EASIUR,winter,high stack,130635.4501
31,NE,pm25,EASIUR,spring,high stack,94741.11198
31,NE,so2,EASIUR,spring,high stack,40329.99649
31,NE,nox,EASIUR,spring,high stack,5658.343993
31,NE,nh3,EASIUR,spring,high stack,27919.46503
31,NE,pm25,EASIUR,summer,high stack,115903.4558
31,NE,so2,EASIUR,summer,high stack,43438.52782
31,NE,nox,EASIUR,summer,high stack,3472.0355
31,NE,nh3,EASIUR,summer,high stack,22364.94838
31,NE,pm25,EASIUR,fall,high stack,182461.7716
31,NE,so2,EASIUR,fall,high stack,51594.64365
31,NE,nox,EASIUR,fall,high stack,26367.31764
31,NE,nh3,EASIUR,fall,high stack,107132.4124
31,NE,pm25,InMAP,annual,high stack,69898.52197
31,NE,so2,InMAP,annual,high stack,45085.52975
31,NE,nox,InMAP,annual,high stack,27378.71381
31,NE,nh3,InMAP,annual,high stack,60304.68187
31,NE,voc,InMAP,annual,high stack,7999.051646
32,NV,pm25,AP2,annual,high stack,36850.39093
32,NV,so2,AP2,annual,high stack,21805.87126
32,NV,nox,AP2,annual,high stack,6701.295207
32,NV,nh3,AP2,annual,high stack,54705.11962
32,NV,voc,AP2,annual,high stack,4497.403411
32,NV,pm25,EASIUR,annual,high stack,70997.43813
32,NV,so2,EASIUR,annual,high stack,25792.77414
32,NV,nox,EASIUR,annual,high stack,4339.222269
32,NV,nh3,EASIUR,annual,high stack,23709.54909
32,NV,pm25,EASIUR,winter,high stack,90807.36014
32,NV,so2,EASIUR,winter,high stack,37048.61126
32,NV,nox,EASIUR,winter,high stack,9241.263682
32,NV,nh3,EASIUR,winter,high stack,37013.96033
32,NV,pm25,EASIUR,spring,high stack,40113.72187
32,NV,so2,EASIUR,spring,high stack,16675.05209
32,NV,nox,EASIUR,spring,high stack,1465.355878
32,NV,nh3,EASIUR,spring,high stack,11538.08991
32,NV,pm25,EASIUR,summer,high stack,51183.69502
32,NV,so2,EASIUR,summer,high stack,21571.46606
32,NV,nox,EASIUR,summer,high stack,544.573483
32,NV,nh3,EASIUR,summer,high stack,15498.33684
32,NV,pm25,EASIUR,fall,high stack,101884.9755
32,NV,so2,EASIUR,fall,high stack,27875.96717
32,NV,nox,EASIUR,fall,high stack,6105.696032
32,NV,nh3,EASIUR,fall,high stack,30787.80927
32,NV,pm25,InMAP,annual,high stack,73084.60242
32,NV,so2,InMAP,annual,high stack,24314.08181
32,NV,nox,InMAP,annual,high stack,13430.61248
32,NV,nh3,InMAP,annual,high stack,41078.08737
32,NV,voc,InMAP,annual,high stack,5629.10248
33,NH,pm25,AP2,annual,high stack,80691.22583
33,NH,so2,AP2,annual,high stack,37507.24375
33,NH,nox,AP2,annual,high stack,1330.114536
33,NH,nh3,AP2,annual,high stack,76296.23351
33,NH,voc,AP2,annual,high stack,8944.582412
33,NH,pm25,EASIUR,annual,high stack,336409.7207
33,NH,so2,EASIUR,annual,high stack,78261.34772
33,NH,nox,EASIUR,annual,high stack,37632.80723
33,NH,nh3,EASIUR,annual,high stack,182479.4732
33,NH,pm25,EASIUR,winter,high stack,350292.9467
33,NH,so2,EASIUR,winter,high stack,34120.35647
33,NH,nox,EASIUR,winter,high stack,45555.04688
33,NH,nh3,EASIUR,winter,high stack,232617.9318
33,NH,pm25,EASIUR,spring,high stack,346031.3364
33,NH,so2,EASIUR,spring,high stack,115645.8454
33,NH,nox,EASIUR,spring,high stack,50339.4569
33,NH,nh3,EASIUR,spring,high stack,174979.6077
33,NH,pm25,EASIUR,summer,high stack,359690.3989
33,NH,so2,EASIUR,summer,high stack,111441.0856
33,NH,nox,EASIUR,summer,high stack,17945.88215
33,NH,nh3,EASIUR,summer,high stack,149572.5872
33,NH,pm25,EASIUR,fall,high stack,289624.201
33,NH,so2,EASIUR,fall,high stack,51838.10339
33,NH,nox,EASIUR,fall,high stack,36690.843
33,NH,nh3,EASIUR,fall,high stack,172747.766
33,NH,pm25,InMAP,annual,high stack,84331.8467
33,NH,so2,InMAP,annual,high stack,44899.84221
33,NH,nox,InMAP,annual,high stack,4615.489331
33,NH,nh3,InMAP,annual,high stack,64028.44984
33,NH,voc,InMAP,annual,high stack,4550.632499
34,NJ,pm25,AP2,annual,high stack,492817.9086
34,NJ,so2,AP2,annual,high stack,117214.3179
34,NJ,nox,AP2,annual,high stack,2315.248046
34,NJ,nh3,AP2,annual,high stack,886853.745
34,NJ,voc,AP2,annual,high stack,49765.75226
34,NJ,pm25,EASIUR,annual,high stack,648757.2678
34,NJ,so2,EASIUR,annual,high stack,88876.46723
34,NJ,nox,EASIUR,annual,high stack,78933.73546
34,NJ,nh3,EASIUR,annual,high stack,273976.7168
34,NJ,pm25,EASIUR,winter,high stack,553281.5583
34,NJ,so2,EASIUR,winter,high stack,29121.74352
34,NJ,nox,EASIUR,winter,high stack,44906.01877
34,NJ,nh3,EASIUR,winter,high stack,358550.1074
34,NJ,pm25,EASIUR,spring,high stack,778907.5921
34,NJ,so2,EASIUR,spring,high stack,136603.6338
34,NJ,nox,EASIUR,spring,high stack,111246.3509
34,NJ,nh3,EASIUR,spring,high stack,296656.3707
34,NJ,pm25,EASIUR,summer,high stack,792653.2997
34,NJ,so2,EASIUR,summer,high stack,136807.3356
34,NJ,nox,EASIUR,summer,high stack,38646.57887
34,NJ,nh3,EASIUR,summer,high stack,235125.1408
34,NJ,pm25,EASIUR,fall,high stack,470186.6212
34,NJ,so2,EASIUR,fall,high stack,52973.15604
34,NJ,nox,EASIUR,fall,high stack,120935.9933
34,NJ,nh3,EASIUR,fall,high stack,205575.2481
34,NJ,pm25,InMAP,annual,high stack,230384.2445
34,NJ,so2,InMAP,annual,high stack,102032.9544
34,NJ,nox,InMAP,annual,high stack,9443.347844
34,NJ,nh3,InMAP,annual,high stack,168207.2721
34,NJ,voc,InMAP,annual,high stack,7146.006085
35,NM,pm25,AP2,annual,high stack,38122.58282
35,NM,so2,AP2,annual,high stack,29934.52364
35,NM,nox,AP2,annual,high stack,13552.65319
35,NM,nh3,AP2,annual,high stack,32938.51248
35,NM,voc,AP2,annual,high stack,4553.466725
35,NM,pm25,EASIUR,annual,high stack,45704.13144
35,NM,so2,EASIUR,annual,high stack,22750.2329
35,NM,nox,EASIUR,annual,high stack,2593.593353
35,NM,nh3,EASIUR,annual,high stack,20222.74925
35,NM,pm25,EASIUR,winter,high stack,61575.38109
35,NM,so2,EASIUR,winter,high stack,41785.43924
35,NM,nox,EASIUR,winter,high stack,6274.268529
35,NM,nh3,EASIUR,winter,high stack,31664.03403
35,NM,pm25,EASIUR,spring,high stack,23880.89521
35,NM,so2,EASIUR,spring,high stack,12177.80861
35,NM,nox,EASIUR,spring,high stack,734.904689
35,NM,nh3,EASIUR,spring,high stack,9198.858759
35,NM,pm25,EASIUR,summer,high stack,29545.16872
35,NM,so2,EASIUR,summer,high stack,15173.51487
35,NM,nox,EASIUR,summer,high stack,488.589775
35,NM,nh3,EASIUR,summer,high stack,10785.4892
35,NM,pm25,EASIUR,fall,high stack,67815.08073
35,NM,so2,EASIUR,fall,high stack,21864.16889
35,NM,nox,EASIUR,fall,high stack,2876.61042
35,NM,nh3,EASIUR,fall,high stack,29242.61499
35,NM,pm25,InMAP,annual,high stack,46360.94331
35,NM,so2,InMAP,annual,high stack,27993.36153
35,NM,nox,InMAP,annual,high stack,19805.12374
35,NM,nh3,InMAP,annual,high stack,37838.96573
35,NM,voc,InMAP,annual,high stack,5141.474483
36,NY,pm25,AP2,annual,high stack,454804.5686
36,NY,so2,AP2,annual,high stack,95036.78442
36,NY,nox,AP2,annual,high stack,1571.321143
36,NY,nh3,AP2,annual,high stack,883237.921
36,NY,voc,AP2,annual,high stack,45228.17456
36,NY,pm25,EASIUR,annual,high stack,599415.8124
36,NY,so2,EASIUR,annual,high stack,88069.47654
36,NY,nox,EASIUR,annual,high stack,68172.48665
36,NY,nh3,EASIUR,annual,high stack,253160.0873
36,NY,pm25,EASIUR,winter,high stack,499760.1686
36,NY,so2,EASIUR,winter,high stack,33028.79226
36,NY,nox,EASIUR,winter,high stack,44864.5685
36,NY,nh3,EASIUR,winter,high stack,329118.9812
36,NY,pm25,EASIUR,spring,high stack,745275.0702
36,NY,so2,EASIUR,spring,high stack,135930.1406
36,NY,nox,EASIUR,spring,high stack,106437.5943
36,NY,nh3,EASIUR,spring,high stack,289317.5619
36,NY,pm25,EASIUR,summer,high stack,733035.1964
36,NY,so2,EASIUR,summer,high stack,133155.8582
36,NY,nox,EASIUR,summer,high stack,36300.10387
36,NY,nh3,EASIUR,summer,high stack,203274.6531
36,NY,pm25,EASIUR,fall,high stack,419592.8143
36,NY,so2,EASIUR,fall,high stack,50163.11503
36,NY,nox,EASIUR,fall,high stack,85087.67998
36,NY,nh3,EASIUR,fall,high stack,190929.153
36,NY,pm25,InMAP,annual,high stack,143680.164
36,NY,so2,InMAP,annual,high stack,70368.91998
36,NY,nox,InMAP,annual,high stack,8919.229503
36,NY,nh3,InMAP,annual,high stack,111073.6896
36,NY,voc,InMAP,annual,high stack,6108.258164
37,NC,pm25,AP2,annual,high stack,102890.6771
37,NC,so2,AP2,annual,high stack,65313.31319
37,NC,nox,AP2,annual,high stack,7762.35569
37,NC,nh3,AP2,annual,high stack,77592.23818
37,NC,voc,AP2,annual,high stack,11111.96431
37,NC,pm25,EASIUR,annual,high stack,194097.8168
37,NC,so2,EASIUR,annual,high stack,52406.90125
37,NC,nox,EASIUR,annual,high stack,13154.0266
37,NC,nh3,EASIUR,annual,high stack,126554.5505
37,NC,pm25,EASIUR,winter,high stack,222310.0374
37,NC,so2,EASIUR,winter,high stack,45419.65145
37,NC,nox,EASIUR,winter,high stack,26435.75972
37,NC,nh3,EASIUR,winter,high stack,170328.7574
37,NC,pm25,EASIUR,spring,high stack,175814.6599
37,NC,so2,EASIUR,spring,high stack,67515.02191
37,NC,nox,EASIUR,spring,high stack,12257.03082
37,NC,nh3,EASIUR,spring,high stack,105038.8888
37,NC,pm25,EASIUR,summer,high stack,180049.2954
37,NC,so2,EASIUR,summer,high stack,62646.61874
37,NC,nox,EASIUR,summer,high stack,5277.226066
37,NC,nh3,EASIUR,summer,high stack,114091.5816
37,NC,pm25,EASIUR,fall,high stack,198217.2744
37,NC,so2,EASIUR,fall,high stack,34046.31288
37,NC,nox,EASIUR,fall,high stack,8646.089812
37,NC,nh3,EASIUR,fall,high stack,116758.9741
37,NC,pm25,InMAP,annual,high stack,92109.66217
37,NC,so2,InMAP,annual,high stack,56120.13114
37,NC,nox,InMAP,annual,high stack,16546.2942
37,NC,nh3,InMAP,annual,high stack,62867.79124
37,NC,voc,InMAP,annual,high stack,8324.503883
38,ND,pm25,AP2,annual,high stack,33084.95613
38,ND,so2,AP2,annual,high stack,54837.97409
38,ND,nox,AP2,annual,high stack,14810.70543
38,ND,nh3,AP2,annual,high stack,12321.83879
38,ND,voc,AP2,annual,high stack,4002.501565
38,ND,pm25,EASIUR,annual,high stack,98585.06136
38,ND,so2,EASIUR,annual,high stack,52817.97018
38,ND,nox,EASIUR,annual,high stack,18345.65953
38,ND,nh3,EASIUR,annual,high stack,75736.30487
38,ND,pm25,EASIUR,winter,high stack,164082.6223
38,ND,so2,EASIUR,winter,high stack,78457.24205
38,ND,nox,EASIUR,winter,high stack,54166.19765
38,ND,nh3,EASIUR,winter,high stack,156501.1689
38,ND,pm25,EASIUR,spring,high stack,44658.80855
38,ND,so2,EASIUR,spring,high stack,41159.66792
38,ND,nox,EASIUR,spring,high stack,3538.411442
38,ND,nh3,EASIUR,spring,high stack,18702.72695
38,ND,pm25,EASIUR,summer,high stack,53524.7591
38,ND,so2,EASIUR,summer,high stack,38120.93725
38,ND,nox,EASIUR,summer,high stack,2133.229475
38,ND,nh3,EASIUR,summer,high stack,12448.17123
38,ND,pm25,EASIUR,fall,high stack,132074.0555
38,ND,so2,EASIUR,fall,high stack,53534.03351
38,ND,nox,EASIUR,fall,high stack,13544.79953
38,ND,nh3,EASIUR,fall,high stack,115293.1524
38,ND,pm25,InMAP,annual,high stack,33231.26936
38,ND,so2,InMAP,annual,high stack,22257.70283
38,ND,nox,InMAP,annual,high stack,14468.04589
38,ND,nh3,InMAP,annual,high stack,28597.72324
38,ND,voc,InMAP,annual,high stack,3930.709752
39,OH,pm25,AP2,annual,high stack,166969.9653
39,OH,so2,AP2,annual,high stack,88856.79919
39,OH,nox,AP2,annual,high stack,14779.62353
39,OH,nh3,AP2,annual,high stack,138295.4385
39,OH,voc,AP2,annual,high stack,17651.0215
39,OH,pm25,EASIUR,annual,high stack,286395.5764
39,OH,so2,EASIUR,annual,high stack,70393.96274
39,OH,nox,EASIUR,annual,high stack,30369.09964
39,OH,nh3,EASIUR,annual,high stack,206746.0346
39,OH,pm25,EASIUR,winter,high stack,335575.4217
39,OH,so2,EASIUR,winter,high stack,55793.91638
39,OH,nox,EASIUR,winter,high stack,46538.1161
39,OH,nh3,EASIUR,winter,high stack,304687.1639
39,OH,pm25,EASIUR,spring,high stack,256733.4473
39,OH,so2,EASIUR,spring,high stack,89300.09489
39,OH,nox,EASIUR,spring,high stack,31249.46205
39,OH,nh3,EASIUR,spring,high stack,145036.0862
39,OH,pm25,EASIUR,summer,high stack,274550.7522
39,OH,so2,EASIUR,summer,high stack,89877.34393
39,OH,nox,EASIUR,summer,high stack,9885.917423
39,OH,nh3,EASIUR,summer,high stack,167027.9039
39,OH,pm25,EASIUR,fall,high stack,278722.6846
39,OH,so2,EASIUR,fall,high stack,46604.49575
39,OH,nox,EASIUR,fall,high stack,33802.90297
39,OH,nh3,EASIUR,fall,high stack,210232.9844
39,OH,pm25,InMAP,annual,high stack,121360.2731
39,OH,so2,InMAP,annual,high stack,74455.65426
39,OH,nox,InMAP,annual,high stack,25835.36971
39,OH,nh3,InMAP,annual,high stack,102146.5452
39,OH,voc,InMAP,annual,high stack,11314.68075
40,OK,pm25,AP2,annual,high stack,57144.8923
40,OK,so2,AP2,annual,high stack,24553.8548
40,OK,nox,AP2,annual,high stack,18504.26246
40,OK,nh3,AP2,annual,high stack,11220.15871
40,OK,voc,AP2,annual,high stack,6433.815626
40,OK,pm25,EASIUR,annual,high stack,128282.3761
40,OK,so2,EASIUR,annual,high stack,44137.41265
40,OK,nox,EASIUR,annual,high stack,10240.26552
40,OK,nh3,EASIUR,annual,high stack,61769.4449
40,OK,pm25,EASIUR,winter,high stack,153361.8746
40,OK,so2,EASIUR,winter,high stack,61824.81751
40,OK,nox,EASIUR,winter,high stack,22116.89483
40,OK,nh3,EASIUR,winter,high stack,100988.4733
40,OK,pm25,EASIUR,spring,high stack,99155.15152
