i,t_online,construction_time
Gas-CT,2013,3
Gas-CT,2014,3
Gas-CT,2015,3
Gas-CT,2016,3
Gas-CT,2017,3
Gas-CT,2018,3
Gas-CT,2019,3
Gas-CT,2020,3
Gas-CT,2021,3
Gas-CT,2022,3
Gas-CT,2023,3
Gas-CT,2024,3
Gas-CT,2025,3
Gas-CT,2026,3
Gas-CT,2027,3
Gas-CT,2028,3
Gas-CT,2029,3
Gas-CT,2030,3
Gas-CT,2031,3
Gas-CT,2032,3
Gas-CT,2033,3
Gas-CT,2034,3
Gas-CT,2035,3
Gas-CT,2036,3
Gas-CT,2037,3
Gas-CT,2038,3
Gas-CT,2039,3
Gas-CT,2040,3
Gas-CT,2041,3
Gas-CT,2042,3
Gas-CT,2043,3
Gas-CT,2044,3
Gas-CT,2045,3
Gas-CT,2046,3
Gas-CT,2047,3
Gas-CT,2048,3
Gas-CT,2049,3
Gas-CT,2050,3
GEO,2010,4
GEO,2011,4
GEO,2012,4
GEO,2013,4
GEO,2014,4
GEO,2015,4
GEO,2016,4
GEO,2017,4
GEO,2018,4
GEO,2019,4
GEO,2020,4
GEO,2021,4
GEO,2022,4
GEO,2023,4
GEO,2024,4
GEO,2025,4
GEO,2026,4
GEO,2027,4
GEO,2028,4
GEO,2029,4
GEO,2030,4
GEO,2031,4
GEO,2032,4
GEO,2033,4
GEO,2034,4
GEO,2035,4
GEO,2036,4
GEO,2037,4
GEO,2038,4
GEO,2039,4
GEO,2040,4
GEO,2041,4
GEO,2042,4
GEO,2043,4
GEO,2044,4
GEO,2045,4
GEO,2046,4
GEO,2047,4
GEO,2048,4
GEO,2049,4
GEO,2050,4
hydD,2010,3
hydD,2011,3
hydD,2012,3
hydD,2013,3
hydD,2014,3
hydD,2015,3
hydD,2016,3
hydD,2017,3
hydD,2018,3
hydD,2019,3
hydD,2020,3
hydD,2021,3
hydD,2022,3
hydD,2023,3
hydD,2024,3
hydD,2025,3
hydD,2026,3
hydD,2027,3
hydD,2028,3
hydD,2029,3
hydD,2030,3
hydD,2031,3
hydD,2032,3
hydD,2033,3
hydD,2034,3
hydD,2035,3
hydD,2036,3
hydD,2037,3
hydD,2038,3
hydD,2039,3
hydD,2040,3
hydD,2041,3
hydD,2042,3
hydD,2043,3
hydD,2044,3
hydD,2045,3
hydD,2046,3
hydD,2047,3
hydD,2048,3
hydD,2049,3
hydD,2050,3
hydED,2010,3
hydED,2011,3
hydED,2012,3
hydED,2013,3
hydED,2014,3
hydED,2015,3
hydED,2016,3
hydED,2017,3
hydED,2018,3
hydED,2019,3
hydED,2020,3
hydED,2021,3
hydED,2022,3
hydED,2023,3
hydED,2024,3
hydED,2025,3
hydED,2026,3
hydED,2027,3
hydED,2028,3
hydED,2029,3
hydED,2030,3
hydED,2031,3
hydED,2032,3
hydED,2033,3
hydED,2034,3
hydED,2035,3
hydED,2036,3
hydED,2037,3
hydED,2038,3
hydED,2039,3
hydED,2040,3
hydED,2041,3
hydED,2042,3
hydED,2043,3
hydED,2044,3
hydED,2045,3
hydED,2046,3
hydED,2047,3
hydED,2048,3
hydED,2049,3
hydED,2050,3
hydEND,2010,3
hydEND,2011,3
hydEND,2012,3
hydEND,2013,3
hydEND,2014,3
hydEND,2015,3
hydEND,2016,3
hydEND,2017,3
hydEND,2018,3
hydEND,2019,3
hydEND,2020,3
hydEND,2021,3
hydEND,2022,3
hydEND,2023,3
hydEND,2024,3
hydEND,2025,3
hydEND,2026,3
hydEND,2027,3
hydEND,2028,3
hydEND,2029,3
hydEND,2030,3
hydEND,2031,3
hydEND,2032,3
hydEND,2033,3
hydEND,2034,3
hydEND,2035,3
hydEND,2036,3
hydEND,2037,3
hydEND,2038,3
hydEND,2039,3
hydEND,2040,3
hydEND,2041,3
hydEND,2042,3
hydEND,2043,3
hydEND,2044,3
hydEND,2045,3
hydEND,2046,3
hydEND,2047,3
hydEND,2048,3
hydEND,2049,3
hydEND,2050,3
hydND,2010,3
hydND,2011,3
hydND,2012,3
hydND,2013,3
hydND,2014,3
hydND,2015,3
hydND,2016,3
hydND,2017,3
hydND,2018,3
hydND,2019,3
hydND,2020,3
hydND,2021,3
hydND,2022,3
hydND,2023,3
hydND,2024,3
hydND,2025,3
hydND,2026,3
hydND,2027,3
hydND,2028,3
hydND,2029,3
hydND,2030,3
hydND,2031,3
hydND,2032,3
hydND,2033,3
hydND,2034,3
hydND,2035,3
hydND,2036,3
hydND,2037,3
hydND,2038,3
hydND,2039,3
hydND,2040,3
hydND,2041,3
hydND,2042,3
hydND,2043,3
hydND,2044,3
hydND,2045,3
hydND,2046,3
hydND,2047,3
hydND,2048,3
hydND,2049,3
hydND,2050,3
hydNPD,2010,3
hydNPD,2011,3
hydNPD,2012,3
hydNPD,2013,3
hydNPD,2014,3
hydNPD,2015,3
hydNPD,2016,3
hydNPD,2017,3
hydNPD,2018,3
hydNPD,2019,3
hydNPD,2020,3
hydNPD,2021,3
hydNPD,2022,3
hydNPD,2023,3
hydNPD,2024,3
hydNPD,2025,3
hydNPD,2026,3
hydNPD,2027,3
hydNPD,2028,3
hydNPD,2029,3
hydNPD,2030,3
hydNPD,2031,3
hydNPD,2032,3
hydNPD,2033,3
hydNPD,2034,3
hydNPD,2035,3
hydNPD,2036,3
hydNPD,2037,3
hydNPD,2038,3
hydNPD,2039,3
hydNPD,2040,3
hydNPD,2041,3
hydNPD,2042,3
hydNPD,2043,3
hydNPD,2044,3
hydNPD,2045,3
hydNPD,2046,3
hydNPD,2047,3
hydNPD,2048,3
hydNPD,2049,3
hydNPD,2050,3
hydNPND,2010,3
hydNPND,2011,3
hydNPND,2012,3
hydNPND,2013,3
hydNPND,2014,3
hydNPND,2015,3
hydNPND,2016,3
hydNPND,2017,3
hydNPND,2018,3
hydNPND,2019,3
hydNPND,2020,3
hydNPND,2021,3
hydNPND,2022,3
hydNPND,2023,3
hydNPND,2024,3
hydNPND,2025,3
hydNPND,2026,3
hydNPND,2027,3
hydNPND,2028,3
hydNPND,2029,3
hydNPND,2030,3
hydNPND,2031,3
hydNPND,2032,3
hydNPND,2033,3
hydNPND,2034,3
hydNPND,2035,3
hydNPND,2036,3
hydNPND,2037,3
hydNPND,2038,3
hydNPND,2039,3
hydNPND,2040,3
hydNPND,2041,3
hydNPND,2042,3
hydNPND,2043,3
hydNPND,2044,3
hydNPND,2045,3
hydNPND,2046,3
hydNPND,2047,3
hydNPND,2048,3
hydNPND,2049,3
hydNPND,2050,3
Hydro,2010,4
Hydro,2011,4
Hydro,2012,4
Hydro,2013,4
Hydro,2014,4
Hydro,2015,4
Hydro,2016,4
Hydro,2017,4
Hydro,2018,4
Hydro,2019,4
Hydro,2020,4
Hydro,2021,4
Hydro,2022,4
Hydro,2023,4
Hydro,2024,4
Hydro,2025,4
Hydro,2026,3
Hydro,2027,3
Hydro,2028,3
Hydro,2029,3
Hydro,2030,3
Hydro,2031,3
Hydro,2032,3
Hydro,2033,3
Hydro,2034,3
Hydro,2035,3
Hydro,2036,3
Hydro,2037,3
Hydro,2038,3
Hydro,2039,3
Hydro,2040,3
Hydro,2041,3
Hydro,2042,3
Hydro,2043,3
Hydro,2044,3
Hydro,2045,3
Hydro,2046,3
Hydro,2047,3
Hydro,2048,3
Hydro,2049,3
Hydro,2050,3
hydSD,2010,3
hydSD,2011,3
hydSD,2012,3
hydSD,2013,3
hydSD,2014,3
hydSD,2015,3
hydSD,2016,3
hydSD,2017,3
hydSD,2018,3
hydSD,2019,3
hydSD,2020,3
hydSD,2021,3
hydSD,2022,3
hydSD,2023,3
hydSD,2024,3
hydSD,2025,3
hydSD,2026,3
hydSD,2027,3
hydSD,2028,3
hydSD,2029,3
hydSD,2030,3
hydSD,2031,3
hydSD,2032,3
hydSD,2033,3
hydSD,2034,3
hydSD,2035,3
hydSD,2036,3
hydSD,2037,3
hydSD,2038,3
hydSD,2039,3
hydSD,2040,3
hydSD,2041,3
hydSD,2042,3
hydSD,2043,3
hydSD,2044,3
hydSD,2045,3
hydSD,2046,3
hydSD,2047,3
hydSD,2048,3
hydSD,2049,3
hydSD,2050,3
hydSND,2010,3
hydSND,2011,3
hydSND,2012,3
hydSND,2013,3
hydSND,2014,3
hydSND,2015,3
hydSND,2016,3
hydSND,2017,3
hydSND,2018,3
hydSND,2019,3
hydSND,2020,3
hydSND,2021,3
hydSND,2022,3
hydSND,2023,3
hydSND,2024,3
hydSND,2025,3
hydSND,2026,3
hydSND,2027,3
hydSND,2028,3
hydSND,2029,3
hydSND,2030,3
hydSND,2031,3
hydSND,2032,3
hydSND,2033,3
hydSND,2034,3
hydSND,2035,3
hydSND,2036,3
hydSND,2037,3
hydSND,2038,3
hydSND,2039,3
hydSND,2040,3
hydSND,2041,3
hydSND,2042,3
hydSND,2043,3
hydSND,2044,3
hydSND,2045,3
hydSND,2046,3
hydSND,2047,3
hydSND,2048,3
hydSND,2049,3
hydSND,2050,3
hydUD,2010,3
hydUD,2011,3
hydUD,2012,3
hydUD,2013,3
hydUD,2014,3
hydUD,2015,3
hydUD,2016,3
hydUD,2017,3
hydUD,2018,3
hydUD,2019,3
hydUD,2020,3
hydUD,2021,3
hydUD,2022,3
hydUD,2023,3
hydUD,2024,3
hydUD,2025,3
hydUD,2026,3
hydUD,2027,3
hydUD,2028,3
hydUD,2029,3
hydUD,2030,3
hydUD,2031,3
hydUD,2032,3
hydUD,2033,3
hydUD,2034,3
hydUD,2035,3
hydUD,2036,3
hydUD,2037,3
hydUD,2038,3
hydUD,2039,3
hydUD,2040,3
hydUD,2041,3
hydUD,2042,3
hydUD,2043,3
hydUD,2044,3
hydUD,2045,3
hydUD,2046,3
hydUD,2047,3
hydUD,2048,3
hydUD,2049,3
hydUD,2050,3
hydUND,2010,3
hydUND,2011,3
hydUND,2012,3
hydUND,2013,3
hydUND,2014,3
hydUND,2015,3
hydUND,2016,3
hydUND,2017,3
hydUND,2018,3
hydUND,2019,3
hydUND,2020,3
hydUND,2021,3
hydUND,2022,3
hydUND,2023,3
hydUND,2024,3
hydUND,2025,3
hydUND,2026,3
hydUND,2027,3
hydUND,2028,3
hydUND,2029,3
hydUND,2030,3
hydUND,2031,3
hydUND,2032,3
hydUND,2033,3
hydUND,2034,3
hydUND,2035,3
hydUND,2036,3
hydUND,2037,3
hydUND,2038,3
hydUND,2039,3
hydUND,2040,3
hydUND,2041,3
hydUND,2042,3
hydUND,2043,3
hydUND,2044,3
hydUND,2045,3
hydUND,2046,3
hydUND,2047,3
hydUND,2048,3
hydUND,2049,3
hydUND,2050,3
ice,2010,1
ice,2011,1
ice,2012,1
ice,2013,1
ice,2014,1
ice,2015,1
ice,2016,1
ice,2017,1
ice,2018,1
ice,2019,1
ice,2020,1
ice,2021,1
ice,2022,1
ice,2023,1
ice,2024,1
ice,2025,1
ice,2026,1
ice,2027,1
ice,2028,1
ice,2029,1
ice,2030,1
ice,2031,1
ice,2032,1
ice,2033,1
ice,2034,1
ice,2035,1
ice,2036,1
ice,2037,1
ice,2038,1
ice,2039,1
ice,2040,1
ice,2041,1
ice,2042,1
ice,2043,1
ice,2044,1
ice,2045,1
ice,2046,1
ice,2047,1
ice,2048,1
ice,2049,1
ice,2050,1
lfill-gas,2010,3
lfill-gas,2011,3
lfill-gas,2012,3
lfill-gas,2013,3
lfill-gas,2014,3
lfill-gas,2015,3
lfill-gas,2016,3
lfill-gas,2017,3
lfill-gas,2018,3
lfill-gas,2019,3
lfill-gas,2020,3
lfill-gas,2021,3
lfill-gas,2022,3
lfill-gas,2023,3
lfill-gas,2024,3
lfill-gas,2025,3
lfill-gas,2026,3
lfill-gas,2027,3
lfill-gas,2028,3
lfill-gas,2029,3
lfill-gas,2030,3
lfill-gas,2031,3
lfill-gas,2032,3
lfill-gas,2033,3
lfill-gas,2034,3
lfill-gas,2035,3
lfill-gas,2036,3
lfill-gas,2037,3
lfill-gas,2038,3
lfill-gas,2039,3
lfill-gas,2040,3
lfill-gas,2041,3
lfill-gas,2042,3
lfill-gas,2043,3
lfill-gas,2044,3
lfill-gas,2045,3
lfill-gas,2046,3
lfill-gas,2047,3
lfill-gas,2048,3
lfill-gas,2049,3
lfill-gas,2050,3
MHKwave,2010,1
MHKwave,2011,1
MHKwave,2012,1
MHKwave,2013,1
MHKwave,2014,1
MHKwave,2015,1
MHKwave,2016,1
MHKwave,2017,1
MHKwave,2018,1
MHKwave,2019,1
MHKwave,2020,1
MHKwave,2021,1
MHKwave,2022,1
MHKwave,2023,1
MHKwave,2024,1
MHKwave,2025,1
MHKwave,2026,1
MHKwave,2027,1
MHKwave,2028,1
MHKwave,2029,1
MHKwave,2030,1
MHKwave,2031,1
MHKwave,2032,1
MHKwave,2033,1
MHKwave,2034,1
MHKwave,2035,1
MHKwave,2036,1
MHKwave,2037,1
MHKwave,2038,1
MHKwave,2039,1
MHKwave,2040,1
MHKwave,2041,1
MHKwave,2042,1
MHKwave,2043,1
MHKwave,2044,1
MHKwave,2045,1
MHKwave,2046,1
MHKwave,2047,1
MHKwave,2048,1
MHKwave,2049,1
MHKwave,2050,1
Nuclear,2010,6
Nuclear,2011,6
Nuclear,2012,6
Nuclear,2013,6
Nuclear,2014,6
Nuclear,2015,6
Nuclear,2016,6
Nuclear,2017,6
Nuclear,2018,6
Nuclear,2019,6
Nuclear,2020,6
Nuclear,2021,6
Nuclear,2022,6
Nuclear,2023,6
Nuclear,2024,6
Nuclear,2025,6
Nuclear,2026,6
Nuclear,2027,6
Nuclear,2028,6
Nuclear,2029,6
Nuclear,2030,6
Nuclear,2031,6
Nuclear,2032,6
Nuclear,2033,6
Nuclear,2034,6
Nuclear,2035,6
Nuclear,2036,6
Nuclear,2037,6
Nuclear,2038,6
Nuclear,2039,6
Nuclear,2040,6
Nuclear,2041,6
Nuclear,2042,6
Nuclear,2043,6
Nuclear,2044,6
Nuclear,2045,6
Nuclear,2046,6
Nuclear,2047,6
Nuclear,2048,6
Nuclear,2049,6
Nuclear,2050,6
Nuclear-SMR,2010,3
Nuclear-SMR,2011,3
Nuclear-SMR,2012,3
Nuclear-SMR,2013,3
Nuclear-SMR,2014,3
Nuclear-SMR,2015,3
Nuclear-SMR,2016,3
Nuclear-SMR,2017,3
Nuclear-SMR,2018,3
Nuclear-SMR,2019,3
Nuclear-SMR,2020,3
Nuclear-SMR,2021,3
Nuclear-SMR,2022,3
Nuclear-SMR,2023,3
Nuclear-SMR,2024,3
Nuclear-SMR,2025,3
Nuclear-SMR,2026,3
Nuclear-SMR,2027,3
Nuclear-SMR,2028,3
Nuclear-SMR,2029,3
Nuclear-SMR,2030,3
Nuclear-SMR,2031,3
Nuclear-SMR,2032,3
Nuclear-SMR,2033,3
Nuclear-SMR,2034,3
Nuclear-SMR,2035,3
Nuclear-SMR,2036,3
Nuclear-SMR,2037,3
Nuclear-SMR,2038,3
Nuclear-SMR,2039,3
Nuclear-SMR,2040,3
Nuclear-SMR,2041,3
Nuclear-SMR,2042,3
Nuclear-SMR,2043,3
Nuclear-SMR,2044,3
Nuclear-SMR,2045,3
Nuclear-SMR,2046,3
Nuclear-SMR,2047,3
Nuclear-SMR,2048,3
Nuclear-SMR,2049,3
Nuclear-SMR,2050,3
Ocean,2010,3
Ocean,2011,3
Ocean,2012,3
Ocean,2013,3
Ocean,2014,3
Ocean,2015,3
Ocean,2016,3
Ocean,2017,3
Ocean,2018,3
Ocean,2019,3
Ocean,2020,3
Ocean,2021,3
Ocean,2022,3
Ocean,2023,3
Ocean,2024,3
Ocean,2025,3
Ocean,2026,3
Ocean,2027,3
Ocean,2028,3
Ocean,2029,3
Ocean,2030,3
Ocean,2031,3
Ocean,2032,3
Ocean,2033,3
Ocean,2034,3
Ocean,2035,3
Ocean,2036,3
Ocean,2037,3
Ocean,2038,3
Ocean,2039,3
Ocean,2040,3
Ocean,2041,3
Ocean,2042,3
Ocean,2043,3
Ocean,2044,3
Ocean,2045,3
Ocean,2046,3
Ocean,2047,3
Ocean,2048,3
Ocean,2049,3
Ocean,2050,3
OFSWIND,2010,4
OFSWIND,2011,4
OFSWIND,2012,4
OFSWIND,2013,4
OFSWIND,2014,4
OFSWIND,2015,4
OFSWIND,2016,4
OFSWIND,2017,4
OFSWIND,2018,4
OFSWIND,2019,4
OFSWIND,2020,4
OFSWIND,2021,4
OFSWIND,2022,4
OFSWIND,2023,4
OFSWIND,2024,4
OFSWIND,2025,4
OFSWIND,2026,4
OFSWIND,2027,4
OFSWIND,2028,4
OFSWIND,2029,4
OFSWIND,2030,4
OFSWIND,2031,4
OFSWIND,2032,4
OFSWIND,2033,4
OFSWIND,2034,4
OFSWIND,2035,4
OFSWIND,2036,4
OFSWIND,2037,4
OFSWIND,2038,4
OFSWIND,2039,4
OFSWIND,2040,4
OFSWIND,2041,4
OFSWIND,2042,4
OFSWIND,2043,4
OFSWIND,2044,4
OFSWIND,2045,4
OFSWIND,2046,4
OFSWIND,2047,4
OFSWIND,2048,4
OFSWIND,2049,4
OFSWIND,2050,4
o-g-s,2010,6
o-g-s,2011,6
o-g-s,2012,6
o-g-s,2013,6
o-g-s,2014,6
o-g-s,2015,6
o-g-s,2016,6
o-g-s,2017,6
o-g-s,2018,6
o-g-s,2019,6
o-g-s,2020,6
o-g-s,2021,6
o-g-s,2022,6
o-g-s,2023,6
o-g-s,2024,6
o-g-s,2025,6
o-g-s,2026,6
o-g-s,2027,6
o-g-s,2028,6
o-g-s,2029,6
o-g-s,2030,6
o-g-s,2031,6
o-g-s,2032,6
o-g-s,2033,6
o-g-s,2034,6
o-g-s,2035,6
o-g-s,2036,6
o-g-s,2037,6
o-g-s,2038,6
o-g-s,2039,6
o-g-s,2040,6
o-g-s,2041,6
o-g-s,2042,6
o-g-s,2043,6
o-g-s,2044,6
o-g-s,2045,6
o-g-s,2046,6
o-g-s,2047,6
o-g-s,2048,6
o-g-s,2049,6
o-g-s,2050,6
ONSWIND,2010,4
ONSWIND,2011,4
ONSWIND,2012,4
ONSWIND,2013,4
ONSWIND,2014,4
ONSWIND,2015,4
ONSWIND,2016,4
ONSWIND,2017,4
ONSWIND,2018,4
ONSWIND,2019,4
ONSWIND,2020,4
ONSWIND,2021,4
ONSWIND,2022,4
ONSWIND,2023,3
ONSWIND,2024,3
ONSWIND,2025,3
ONSWIND,2026,3
ONSWIND,2027,3
ONSWIND,2028,3
ONSWIND,2029,3
ONSWIND,2030,3
ONSWIND,2031,3
ONSWIND,2032,3
ONSWIND,2033,3
ONSWIND,2034,3
ONSWIND,2035,3
ONSWIND,2036,3
ONSWIND,2037,3
ONSWIND,2038,3
ONSWIND,2039,3
ONSWIND,2040,3
ONSWIND,2041,3
ONSWIND,2042,3
ONSWIND,2043,3
ONSWIND,2044,3
ONSWIND,2045,3
ONSWIND,2046,3
ONSWIND,2047,3
ONSWIND,2048,3
ONSWIND,2049,3
ONSWIND,2050,3
PSH,2010,3
PSH,2011,3
PSH,2012,3
PSH,2013,3
PSH,2014,3
PSH,2015,3
PSH,2016,3
PSH,2017,3
PSH,2018,3
PSH,2019,3
PSH,2020,3
PSH,2021,3
PSH,2022,3
PSH,2023,3
PSH,2024,3
PSH,2025,3
PSH,2026,3
PSH,2027,3
PSH,2028,3
PSH,2029,3
PSH,2030,3
PSH,2031,3
PSH,2032,3
PSH,2033,3
PSH,2034,3
PSH,2035,3
PSH,2036,3
PSH,2037,3
PSH,2038,3
PSH,2039,3
PSH,2040,3
PSH,2041,3
PSH,2042,3
PSH,2043,3
PSH,2044,3
PSH,2045,3
PSH,2046,3
PSH,2047,3
PSH,2048,3
PSH,2049,3
PSH,2050,3
PV,2010,2
PV,2011,2
PV,2012,2
PV,2013,2
PV,2014,2
PV,2015,2
PV,2016,2
PV,2017,2
PV,2018,2
PV,2019,2
PV,2020,2
PV,2021,2
PV,2022,2
PV,2023,2
PV,2024,2
PV,2025,2
PV,2026,2
PV,2027,2
PV,2028,2
PV,2029,2
PV,2030,2
PV,2031,2
PV,2032,2
PV,2033,2
PV,2034,2
PV,2035,2
PV,2036,2
PV,2037,2
PV,2038,2
PV,2039,2
PV,2040,2
PV,2041,2
PV,2042,2
PV,2043,2
PV,2044,2
PV,2045,2
PV,2046,2
PV,2047,2
PV,2048,2
PV,2049,2
PV,2050,2
RE-CT,2010,3
RE-CT,2011,3
RE-CT,2012,3
RE-CT,2013,3
RE-CT,2014,3
RE-CT,2015,3
RE-CT,2016,3
RE-CT,2017,3
RE-CT,2018,3
RE-CT,2019,3
RE-CT,2020,3
RE-CT,2021,3
RE-CT,2022,3
RE-CT,2023,3
RE-CT,2024,3
RE-CT,2025,3
RE-CT,2026,3
RE-CT,2027,3
RE-CT,2028,3
RE-CT,2029,3
RE-CT,2030,3
RE-CT,2031,3
RE-CT,2032,3
RE-CT,2033,3
RE-CT,2034,3
RE-CT,2035,3
RE-CT,2036,3
RE-CT,2037,3
RE-CT,2038,3
RE-CT,2039,3
RE-CT,2040,3
RE-CT,2041,3
RE-CT,2042,3
RE-CT,2043,3
RE-CT,2044,3
RE-CT,2045,3
RE-CT,2046,3
RE-CT,2047,3
RE-CT,2048,3
RE-CT,2049,3
RE-CT,2050,3
RE-CC,2010,3
RE-CC,2011,3
RE-CC,2012,3
RE-CC,2013,3
RE-CC,2014,3
RE-CC,2015,3
RE-CC,2016,3
RE-CC,2017,3
RE-CC,2018,3
RE-CC,2019,3
RE-CC,2020,3
RE-CC,2021,3
RE-CC,2022,3
RE-CC,2023,3
RE-CC,2024,3
RE-CC,2025,3
RE-CC,2026,3
RE-CC,2027,3
RE-CC,2028,3
RE-CC,2029,3
RE-CC,2030,3
RE-CC,2031,3
RE-CC,2032,3
RE-CC,2033,3
RE-CC,2034,3
RE-CC,2035,3
RE-CC,2036,3
RE-CC,2037,3
RE-CC,2038,3
RE-CC,2039,3
RE-CC,2040,3
RE-CC,2041,3
RE-CC,2042,3
RE-CC,2043,3
RE-CC,2044,3
RE-CC,2045,3
RE-CC,2046,3
RE-CC,2047,3
RE-CC,2048,3
RE-CC,2049,3
RE-CC,2050,3
electrolyzer,2010,1
electrolyzer,2011,1
electrolyzer,2012,1
electrolyzer,2013,1
electrolyzer,2014,1
electrolyzer,2015,1
electrolyzer,2016,1
electrolyzer,2017,1
electrolyzer,2018,1
electrolyzer,2019,1
electrolyzer,2020,1
electrolyzer,2021,1
electrolyzer,2022,1
electrolyzer,2023,1
electrolyzer,2024,1
electrolyzer,2025,1
electrolyzer,2026,1
electrolyzer,2027,1
electrolyzer,2028,1
electrolyzer,2029,1
electrolyzer,2030,1
electrolyzer,2031,1
electrolyzer,2032,1
electrolyzer,2033,1
electrolyzer,2034,1
electrolyzer,2035,1
electrolyzer,2036,1
electrolyzer,2037,1
electrolyzer,2038,1
electrolyzer,2039,1
electrolyzer,2040,1
electrolyzer,2041,1
electrolyzer,2042,1
electrolyzer,2043,1
electrolyzer,2044,1
electrolyzer,2045,1
electrolyzer,2046,1
electrolyzer,2047,1
electrolyzer,2048,1
electrolyzer,2049,1
electrolyzer,2050,1
smr,2010,1
smr,2011,1
smr,2012,1
smr,2013,1
smr,2014,1
smr,2015,1
smr,2016,1
smr,2017,1
smr,2018,1
smr,2019,1
smr,2020,1
smr,2021,1
smr,2022,1
smr,2023,1
smr,2024,1
smr,2025,1
smr,2026,1
smr,2027,1
smr,2028,1
smr,2029,1
smr,2030,1
smr,2031,1
smr,2032,1
smr,2033,1
smr,2034,1
smr,2035,1
smr,2036,1
smr,2037,1
smr,2038,1
smr,2039,1
smr,2040,1
smr,2041,1
smr,2042,1
smr,2043,1
smr,2044,1
smr,2045,1
smr,2046,1
smr,2047,1
smr,2048,1
smr,2049,1
smr,2050,1
smr_ccs,2010,1
smr_ccs,2011,1
smr_ccs,2012,1
smr_ccs,2013,1
smr_ccs,2014,1
smr_ccs,2015,1
smr_ccs,2016,1
smr_ccs,2017,1
smr_ccs,2018,1
smr_ccs,2019,1
smr_ccs,2020,1
smr_ccs,2021,1
smr_ccs,2022,1
smr_ccs,2023,1
smr_ccs,2024,1
smr_ccs,2025,1
smr_ccs,2026,1
smr_ccs,2027,1
smr_ccs,2028,1
smr_ccs,2029,1
smr_ccs,2030,1
smr_ccs,2031,1
smr_ccs,2032,1
smr_ccs,2033,1
smr_ccs,2034,1
smr_ccs,2035,1
smr_ccs,2036,1
smr_ccs,2037,1
smr_ccs,2038,1
smr_ccs,2039,1
smr_ccs,2040,1
smr_ccs,2041,1
smr_ccs,2042,1
smr_ccs,2043,1
smr_ccs,2044,1
smr_ccs,2045,1
smr_ccs,2046,1
smr_ccs,2047,1
smr_ccs,2048,1
smr_ccs,2049,1
smr_ccs,2050,1
dac,2010,4
dac,2011,4
dac,2012,4
dac,2013,4
dac,2014,4
dac,2015,4
dac,2016,4
dac,2017,4
dac,2018,4
dac,2019,4
dac,2020,4
dac,2021,4
dac,2022,4
dac,2023,4
dac,2024,4
dac,2025,4
dac,2026,4
dac,2027,4
dac,2028,4
dac,2029,4
dac,2030,4
dac,2031,4
dac,2032,4
dac,2033,4
dac,2034,4
dac,2035,4
dac,2036,4
dac,2037,4
dac,2038,4
dac,2039,4
dac,2040,4
dac,2041,4
dac,2042,4
dac,2043,4
dac,2044,4
dac,2045,4
dac,2046,4
dac,2047,4
dac,2048,4
dac,2049,4
dac,2050,4
dac_gas,2010,4
dac_gas,2011,4
dac_gas,2012,4
dac_gas,2013,4
dac_gas,2014,4
dac_gas,2015,4
dac_gas,2016,4
dac_gas,2017,4
dac_gas,2018,4
dac_gas,2019,4
dac_gas,2020,4
dac_gas,2021,4
dac_gas,2022,4
dac_gas,2023,4
dac_gas,2024,4
dac_gas,2025,4
dac_gas,2026,4
dac_gas,2027,4
dac_gas,2028,4
dac_gas,2029,4
dac_gas,2030,4
dac_gas,2031,4
dac_gas,2032,4
dac_gas,2033,4
dac_gas,2034,4
dac_gas,2035,4
dac_gas,2036,4
dac_gas,2037,4
dac_gas,2038,4
dac_gas,2039,4
dac_gas,2040,4
dac_gas,2041,4
dac_gas,2042,4
dac_gas,2043,4
dac_gas,2044,4
dac_gas,2045,4
dac_gas,2046,4
dac_gas,2047,4
dac_gas,2048,4
dac_gas,2049,4
dac_gas,2050,4
