i,country,t_start_construction,safe_harbor,t_max_online,ptc_value,ptc_perc_bonus,ptc_dur,ptc_tax_equity_penalty,itc_frac,itc_energy_comm_bonus,itc_percpt_domestic_bonus,itc_tax_equity_penalty,co2_capture_value,co2_capture_dur,co2_capture_tax_equity_penalty,h2_ptc_value,h2_ptc_dur,h2_ptc_tax_equity_penalty
NUCLEAR,usa,2029,6,2035,0.0,0.0,0,0.0,0.3,0.1,0.0,0.1,0.0,0,0.0,0.0,0,0.0
NUCLEAR,usa,2030,6,2036,0.0,0.0,0,0.0,0.3,0.1,0.0,0.1,0.0,0,0.0,0.0,0,0.0
NUCLEAR,usa,2031,6,2037,0.0,0.0,0,0.0,0.3,0.1,0.0,0.1,0.0,0,0.0,0.0,0,0.0
NUCLEAR,usa,2032,6,2038,0.0,0.0,0,0.0,0.3,0.1,0.0,0.1,0.0,0,0.0,0.0,0,0.0
PSH,usa,2023,4,2027,0.0,0.0,0,0.0,0.3,0.1,0.025,0.1,0.0,0,0.0,0.0,0,0.0
PSH,usa,2024,4,2028,0.0,0.0,0,0.0,0.3,0.1,0.03,0.1,0.0,0,0.0,0.0,0,0.0
PSH,usa,2025,4,2029,0.0,0.0,0,0.0,0.3,0.1,0.035,0.1,0.0,0,0.0,0.0,0,0.0
PSH,usa,2026,4,2030,0.0,0.0,0,0.0,0.3,0.1,0.04,0.1,0.0,0,0.0,0.0,0,0.0
PSH,usa,2027,4,2031,0.0,0.0,0,0.0,0.3,0.1,0.045,0.1,0.0,0,0.0,0.0,0,0.0
PSH,usa,2028,4,2032,0.0,0.0,0,0.0,0.3,0.1,0.05,0.1,0.0,0,0.0,0.0,0,0.0
PSH,usa,2029,4,2033,0.0,0.0,0,0.0,0.3,0.1,0.05,0.1,0.0,0,0.0,0.0,0,0.0
PSH,usa,2030,4,2034,0.0,0.0,0,0.0,0.3,0.1,0.05,0.1,0.0,0,0.0,0.0,0,0.0
PSH,usa,2031,4,2035,0.0,0.0,0,0.0,0.3,0.1,0.05,0.1,0.0,0,0.0,0.0,0,0.0
PSH,usa,2032,4,2036,0.0,0.0,0,0.0,0.3,0.1,0.05,0.1,0.0,0,0.0,0.0,0,0.0
dac,usa,2023,6,2029,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,111.9522,12,0.075,0.0,0,0.0
dac,usa,2024,6,2030,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,109.2217,12,0.075,0.0,0,0.0
dac,usa,2025,6,2031,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,106.5578,12,0.075,0.0,0,0.0
dac,usa,2026,6,2032,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,103.9588,12,0.075,0.0,0,0.0
dac,usa,2027,6,2033,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,103.9588,12,0.075,0.0,0,0.0
dac,usa,2028,6,2034,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,103.9588,12,0.075,0.0,0,0.0
dac,usa,2029,6,2035,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,103.9588,12,0.075,0.0,0,0.0
dac,usa,2030,6,2036,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,103.9588,12,0.075,0.0,0,0.0
dac,usa,2031,6,2037,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,103.9588,12,0.075,0.0,0,0.0
dac,usa,2032,6,2038,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,103.9588,12,0.075,0.0,0,0.0
beccs_mod,usa,2023,6,2029,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,52.8663,12,0.075,0.0,0,0.0
beccs_mod,usa,2024,6,2030,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,51.5769,12,0.075,0.0,0,0.0
beccs_mod,usa,2025,6,2031,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,50.3189,12,0.075,0.0,0,0.0
beccs_mod,usa,2026,6,2032,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0917,12,0.075,0.0,0,0.0
beccs_mod,usa,2027,6,2033,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0917,12,0.075,0.0,0,0.0
beccs_mod,usa,2028,6,2034,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0917,12,0.075,0.0,0,0.0
beccs_mod,usa,2029,6,2035,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0917,12,0.075,0.0,0,0.0
beccs_mod,usa,2030,6,2036,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0917,12,0.075,0.0,0,0.0
beccs_mod,usa,2031,6,2037,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0917,12,0.075,0.0,0,0.0
beccs_mod,usa,2032,6,2038,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.0917,12,0.075,0.0,0,0.0
electrolyzer,usa,2023,4,2027,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.8,10,0.045
electrolyzer,usa,2024,4,2028,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.8,10,0.045
electrolyzer,usa,2025,4,2029,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.8,10,0.045
electrolyzer,usa,2026,4,2030,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.8,10,0.045
electrolyzer,usa,2027,4,2031,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.8,10,0.045
