i,country,t,ptc_value,ptc_perc_bonus,ptc_dur,ptc_tax_equity_penalty,ptc_safe_harbor,itc_frac,itc_percpt_bonus,itc_tax_equity_penalty,itc_safe_harbor,co2_capture_value,co2_capture_dur,co2_capture_tax_equity_penalty,co2_capture_safe_harbor
GEO,usa,2047,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2048,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2049,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
GEO,usa,2050,0,0,0,0,0,0.3,0.1,0.1,4,0,0,0,0
biopower,usa,2010,18.2547,0,10,0.33,4,0,0,0,4,0,0,0,0
biopower,usa,2011,18.2547,0,10,0.33,4,0,0,0,4,0,0,0,0
biopower,usa,2012,18.2547,0,10,0.33,4,0,0,0,4,0,0,0,0
biopower,usa,2013,18.2547,0,10,0.33,4,0,0,0,4,0,0,0,0
biopower,usa,2014,18.2547,0,10,0.33,4,0,0,0,4,0,0,0,0
biopower,usa,2015,18.2547,0,10,0.33,4,0,0,0,4,0,0,0,0
biopower,usa,2016,18.2547,0,10,0.33,4,0,0,0,4,0,0,0,0
biopower,usa,2017,18.2547,0,10,0.33,4,0,0,0,4,0,0,0,0
biopower,usa,2018,18.2547,0,10,0.33,4,0,0,0,4,0,0,0,0
biopower,usa,2019,18.2547,0,10,0.33,4,0,0,0,4,0,0,0,0
biopower,usa,2020,18.2547,0,10,0.33,4,0,0,0,4,0,0,0,0
biopower,usa,2021,18.2547,0,10,0.33,4,0,0,0,4,0,0,0,0
biopower,usa,2022,9.12735,0,10,0.33,4,0,0,0,4,0,0,0,0
biopower,usa,2023,16.5752,0.05,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2024,16.5752,0.06,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2025,16.5752,0.07,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2026,16.5752,0.08,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2027,16.5752,0.09,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2028,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2029,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2030,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2031,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2032,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2033,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2034,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2035,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2036,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2037,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2038,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2039,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2040,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2041,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2042,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2043,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2044,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2045,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2046,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2047,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2048,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2049,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
biopower,usa,2050,16.5752,0.1,10,0.1,4,0,0,0,4,0,0,0,0
NUCLEAR,usa,2025,0,0,0,0,0,0.3,0.05,0.1,6,0,0,0,0
NUCLEAR,usa,2026,0,0,0,0,0,0.3,0.06,0.1,6,0,0,0,0
NUCLEAR,usa,2027,0,0,0,0,0,0.3,0.07,0.1,6,0,0,0,0
NUCLEAR,usa,2028,0,0,0,0,0,0.3,0.08,0.1,6,0,0,0,0
NUCLEAR,usa,2029,0,0,0,0,0,0.3,0.09,0.1,6,0,0,0,0
NUCLEAR,usa,2030,0,0,0,0,0,0.3,0.1,0.1,6,0,0,0,0
NUCLEAR,usa,2031,0,0,0,0,0,0.3,0.1,0.1,6,0,0,0,0
NUCLEAR,usa,2032,0,0,0,0,0,0.3,0.1,0.1,6,0,0,0,0
NUCLEAR,usa,2033,0,0,0,0,0,0.3,0.1,0.1,6,0,0,0,0
NUCLEAR,usa,2034,0,0,0,0,0,0.3,0.1,0.1,6,0,0,0,0
NUCLEAR,usa,2035,0,0,0,0,0,0.3,0.1,0.1,6,0,0,0,0
NUCLEAR,usa,2036,0,0,0,0,0,0.3,0.1,0.1,6,0,0,0,0
NUCLEAR,usa,2037,0,0,0,0,0,0.3,0.1,0.1,6,0,0,0,0
NUCLEAR,usa,2038,0,0,0,0,0,0.3,0.1,0.1,6,0,0,0,0
NUCLEAR,usa,2039,0,0,0,0,0,0.3,0.1,0.1,6,0,0,0,0
NUCLEAR,usa,2040,0,0,0,0,0,0.3,0.1,0.1,6,0,0,0,0
NUCLEAR,usa,2041,0,0,0,0,0,0.3,0.1,0.1,6,0,0,0,0
NUCLEAR,usa,2042,0,0,0,0,0,0.3,0.1,0.1,6,0,0,0,0
NUCLEAR,usa,2043,0,0,0,0,0,0.3,0.1,0.1,6,0,0,0,0
NUCLEAR,usa,2044,0,0,0,0,0,0.3,0.1,0.1,6,0,0,0,0
NUCLEAR,usa,2045,0,0,0,0,0,0.3,0.1,0.1,6,0,0,0,0
NUCLEAR,usa,2046,0,0,0,0,0,0.3,0.1,0.1,6,0,0,0,0
NUCLEAR,usa,2047,0,0,0,0,0,0.3,0.1,0.1,6,0,0,0,0
NUCLEAR,usa,2048,0,0,0,0,0,0.3,0.1,0.1,6,0,0,0,0
NUCLEAR,usa,2049,0,0,0,0,0,0.3,0.1,0.1,6,0,0,0,0
NUCLEAR,usa,2050,0,0,0,0,0,0.3,0.1,0.1,6,0,0,0,0
PSH,usa,2023,0,0,0,0,4,0.3,0.05,0.1,4,0,0,0,0
PSH,usa,2024,0,0,0,0,4,0.3,0.06,0.1,4,0,0,0,0
PSH,usa,2025,0,0,0,0,4,0.3,0.07,0.1,4,0,0,0,0
PSH,usa,2026,0,0,0,0,4,0.3,0.08,0.1,4,0,0,0,0
PSH,usa,2027,0,0,0,0,4,0.3,0.09,0.1,4,0,0,0,0
PSH,usa,2028,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2029,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2030,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2031,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2032,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2033,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2034,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2035,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2036,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2037,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2038,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2039,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2040,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2041,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2042,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2043,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2044,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2045,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2046,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2047,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2048,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2049,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
PSH,usa,2050,0,0,0,0,4,0.3,0.1,0.1,4,0,0,0,0
dac,usa,2023,0,0,0,0,0,0,0,0,0,111.9522,12,0.075,6
dac,usa,2024,0,0,0,0,0,0,0,0,0,109.2217,12,0.075,6
dac,usa,2025,0,0,0,0,0,0,0,0,0,106.5578,12,0.075,6
dac,usa,2026,0,0,0,0,0,0,0,0,0,103.9588,12,0.075,6
dac,usa,2027,0,0,0,0,0,0,0,0,0,103.9588,12,0.075,6
dac,usa,2028,0,0,0,0,0,0,0,0,0,103.9588,12,0.075,6
dac,usa,2029,0,0,0,0,0,0,0,0,0,103.9588,12,0.075,6
dac,usa,2030,0,0,0,0,0,0,0,0,0,103.9588,12,0.075,6
dac,usa,2031,0,0,0,0,0,0,0,0,0,103.9588,12,0.075,6
dac,usa,2032,0,0,0,0,0,0,0,0,0,103.9588,12,0.075,6
beccs_mod,usa,2023,0,0,0,0,0,0,0,0,0,52.8663,12,0.075,6
beccs_mod,usa,2024,0,0,0,0,0,0,0,0,0,51.5769,12,0.075,6
beccs_mod,usa,2025,0,0,0,0,0,0,0,0,0,50.3189,12,0.075,6
beccs_mod,usa,2026,0,0,0,0,0,0,0,0,0,49.0917,12,0.075,6
beccs_mod,usa,2027,0,0,0,0,0,0,0,0,0,49.0917,12,0.075,6
beccs_mod,usa,2028,0,0,0,0,0,0,0,0,0,49.0917,12,0.075,6
beccs_mod,usa,2029,0,0,0,0,0,0,0,0,0,49.0917,12,0.075,6
beccs_mod,usa,2030,0,0,0,0,0,0,0,0,0,49.0917,12,0.075,6
beccs_mod,usa,2031,0,0,0,0,0,0,0,0,0,49.0917,12,0.075,6
beccs_mod,usa,2032,0,0,0,0,0,0,0,0,0,49.0917,12,0.075,6
