r,szn,ddtype,t,Value
p31,summ,hdd,2050,9.622117725
p31,fall,cdd,2010,30.57704613
p31,fall,cdd,2012,27.0939861
p31,fall,cdd,2014,22.22267176
p31,fall,cdd,2016,22.44506178
p31,fall,cdd,2018,22.59778881
p31,fall,cdd,2020,21.86488265
p31,fall,cdd,2022,19.66847955
p31,fall,cdd,2024,21.53398693
p31,fall,cdd,2026,25.61195965
p31,fall,cdd,2028,24.58468676
p31,fall,cdd,2030,24.84305536
p31,fall,cdd,2032,28.2673185
p31,fall,cdd,2034,35.74087776
p31,fall,cdd,2036,38.1821015
p31,fall,cdd,2038,35.83748309
p31,fall,cdd,2040,34.88679992
p31,fall,cdd,2042,42.49379237
p31,fall,cdd,2044,43.22772475
p31,fall,cdd,2046,40.84914917
p31,fall,cdd,2048,43.10665236
p31,fall,cdd,2050,44.39112872
p31,fall,hdd,2010,216.2897696
p31,fall,hdd,2012,222.183044
p31,fall,hdd,2014,227.2477247
p31,fall,hdd,2016,227.4646596
p31,fall,hdd,2018,233.7485528
p31,fall,hdd,2020,233.8346313
p31,fall,hdd,2022,237.6582609
p31,fall,hdd,2024,236.6792873
p31,fall,hdd,2026,230.7265323
p31,fall,hdd,2028,225.5272172
p31,fall,hdd,2030,230.6959873
p31,fall,hdd,2032,220.4042853
p31,fall,hdd,2034,214.5833848
p31,fall,hdd,2036,212.0416005
p31,fall,hdd,2038,207.6010523
p31,fall,hdd,2040,206.7851663
p31,fall,hdd,2042,195.4791679
p31,fall,hdd,2044,183.4912464
p31,fall,hdd,2046,187.8942609
p31,fall,hdd,2048,189.1860149
p31,fall,hdd,2050,188.5341176
p31,wint,cdd,2010,0
p31,wint,cdd,2012,0
p31,wint,cdd,2014,0
p31,wint,cdd,2016,0
p31,wint,cdd,2018,0
p31,wint,cdd,2020,0
p31,wint,cdd,2022,0
p31,wint,cdd,2024,0
p31,wint,cdd,2026,0
p31,wint,cdd,2028,0
p31,wint,cdd,2030,0
p31,wint,cdd,2032,0
p31,wint,cdd,2034,0
p31,wint,cdd,2036,0
p31,wint,cdd,2038,0
p31,wint,cdd,2040,0
p31,wint,cdd,2042,0.034862509
p31,wint,cdd,2044,0.034862509
p31,wint,cdd,2046,0.034862509
p31,wint,cdd,2048,0.034862509
p31,wint,cdd,2050,0.034862509
p31,wint,hdd,2010,1853.00898
p31,wint,hdd,2012,1831.38632
p31,wint,hdd,2014,1820.279956
p31,wint,hdd,2016,1810.088628
p31,wint,hdd,2018,1814.156433
p31,wint,hdd,2020,1800.525992
p31,wint,hdd,2022,1803.144184
p31,wint,hdd,2024,1802.049394
p31,wint,hdd,2026,1772.910224
p31,wint,hdd,2028,1771.172963
p31,wint,hdd,2030,1734.64399
p31,wint,hdd,2032,1739.805333
p31,wint,hdd,2034,1743.345513
p31,wint,hdd,2036,1740.973876
p31,wint,hdd,2038,1721.039793
p31,wint,hdd,2040,1730.170152
p31,wint,hdd,2042,1723.719544
p31,wint,hdd,2044,1723.867335
p31,wint,hdd,2046,1711.287013
p31,wint,hdd,2048,1706.877324
p31,wint,hdd,2050,1689.709472
p32,spri,cdd,2010,11.88396056
p32,spri,cdd,2012,11.93062676
p32,spri,cdd,2014,14.01317661
p32,spri,cdd,2016,13.63824525
p32,spri,cdd,2018,15.30279696
p32,spri,cdd,2020,16.27679274
p32,spri,cdd,2022,14.99103675
p32,spri,cdd,2024,16.78394552
p32,spri,cdd,2026,16.65943896
p32,spri,cdd,2028,15.91193357
p32,spri,cdd,2030,14.93658943
p32,spri,cdd,2032,16.17533636
p32,spri,cdd,2034,16.30636409
p32,spri,cdd,2036,15.2085414
p32,spri,cdd,2038,12.59118464
p32,spri,cdd,2040,11.84183985
p32,spri,cdd,2042,12.81165701
p32,spri,cdd,2044,12.89114879
p32,spri,cdd,2046,11.68470518
p32,spri,cdd,2048,11.67656614
p32,spri,cdd,2050,10.36358725
p32,spri,hdd,2010,1068.009403
p32,spri,hdd,2012,1071.495872
p32,spri,hdd,2014,1033.670584
p32,spri,hdd,2016,1028.968643
p32,spri,hdd,2018,1005.474642
p32,spri,hdd,2020,1006.601043
p32,spri,hdd,2022,999.0810765
p32,spri,hdd,2024,984.3393221
p32,spri,hdd,2026,964.2717815
p32,spri,hdd,2028,978.395792
p32,spri,hdd,2030,981.9267066
p32,spri,hdd,2032,964.8464919
p32,spri,hdd,2034,960.0269406
p32,spri,hdd,2036,976.2429913
p32,spri,hdd,2038,982.9188964
p32,spri,hdd,2040,988.0863918
p32,spri,hdd,2042,975.4529351
p32,spri,hdd,2044,985.9422297
p32,spri,hdd,2046,990.0960098
p32,spri,hdd,2048,994.1700501
p32,spri,hdd,2050,1008.190623
p32,summ,cdd,2010,226.2541033
p32,summ,cdd,2012,229.999847
p32,summ,cdd,2014,230.218017
p32,summ,cdd,2016,232.7686882
p32,summ,cdd,2018,234.5702622
p32,summ,cdd,2020,237.8851639
p32,summ,cdd,2022,244.2652788
p32,summ,cdd,2024,257.5350787
p32,summ,cdd,2026,264.8920601
p32,summ,cdd,2028,244.7044105
p32,summ,cdd,2030,252.3673222
p32,summ,cdd,2032,255.3079296
p32,summ,cdd,2034,265.3028728
p32,summ,cdd,2036,262.5709147
p32,summ,cdd,2038,263.931165
p32,summ,cdd,2040,262.1873125
p32,summ,cdd,2042,268.6885451
p32,summ,cdd,2044,268.7908861
p32,summ,cdd,2046,276.2336954
p32,summ,cdd,2048,282.556498
p32,summ,cdd,2050,278.1311268
p32,summ,hdd,2010,83.40614842
p32,summ,hdd,2012,82.47212153
p32,summ,hdd,2014,84.28850583
p32,summ,hdd,2016,83.32126943
p32,summ,hdd,2018,84.56163992
p32,summ,hdd,2020,81.27701306
p32,summ,hdd,2022,79.28291618
p32,summ,hdd,2024,76.47288553
p32,summ,hdd,2026,78.82143462
p32,summ,hdd,2028,86.97504846
p32,summ,hdd,2030,84.32819482
p32,summ,hdd,2032,84.97955529
p32,summ,hdd,2034,85.00262745
p32,summ,hdd,2036,84.36562619
p32,summ,hdd,2038,81.78818502
p32,summ,hdd,2040,80.03360063
p32,summ,hdd,2042,80.09814622
p32,summ,hdd,2044,79.03967986
p32,summ,hdd,2046,77.60884554
p32,summ,hdd,2048,76.75458909
p32,summ,hdd,2050,80.56301682
p32,fall,cdd,2010,30.42633976
p32,fall,cdd,2012,32.29922374
p32,fall,cdd,2014,30.82283876
p32,fall,cdd,2016,29.70128807
p32,fall,cdd,2018,30.91783217
p32,fall,cdd,2020,30.76356938
p32,fall,cdd,2022,31.80094927
p32,fall,cdd,2024,29.89501462
p32,fall,cdd,2026,26.81493616
p32,fall,cdd,2028,27.91254696
p32,fall,cdd,2030,29.44526419
p32,fall,cdd,2032,24.75786495
p32,fall,cdd,2034,27.28994141
p32,fall,cdd,2036,27.67322036
p32,fall,cdd,2038,27.03144692
p32,fall,cdd,2040,27.6649032
p32,fall,cdd,2042,33.57831081
p32,fall,cdd,2044,35.47058006
p32,fall,cdd,2046,41.55740184
p32,fall,cdd,2048,40.44086054
p32,fall,cdd,2050,38.93421237
p32,fall,hdd,2010,398.9058269
p32,fall,hdd,2012,396.1070668
p32,fall,hdd,2014,398.7836604
p32,fall,hdd,2016,397.0733647
p32,fall,hdd,2018,400.5228023
p32,fall,hdd,2020,404.1769937
p32,fall,hdd,2022,402.5157802
p32,fall,hdd,2024,407.0281751
p32,fall,hdd,2026,404.6170338
p32,fall,hdd,2028,394.336832
p32,fall,hdd,2030,390.5565999
p32,fall,hdd,2032,397.2587866
p32,fall,hdd,2034,383.3319957
p32,fall,hdd,2036,383.0084626
p32,fall,hdd,2038,376.5124708
p32,fall,hdd,2040,367.6629104
p32,fall,hdd,2042,360.0111304
p32,fall,hdd,2044,346.7604433
p32,fall,hdd,2046,354.1271202
p32,fall,hdd,2048,360.7823548
p32,fall,hdd,2050,364.3401367
p32,wint,cdd,2010,0
p32,wint,cdd,2012,0
p32,wint,cdd,2014,0
p32,wint,cdd,2016,0
p32,wint,cdd,2018,0
p32,wint,cdd,2020,0
p32,wint,cdd,2022,0
p32,wint,cdd,2024,0
p32,wint,cdd,2026,0
p32,wint,cdd,2028,0
p32,wint,cdd,2030,0
p32,wint,cdd,2032,0
p32,wint,cdd,2034,0
p32,wint,cdd,2036,0
p32,wint,cdd,2038,0
p32,wint,cdd,2040,0
p32,wint,cdd,2042,0
p32,wint,cdd,2044,0
p32,wint,cdd,2046,0
p32,wint,cdd,2048,0
p32,wint,cdd,2050,0
p32,wint,hdd,2010,2548.151573
p32,wint,hdd,2012,2510.876071
p32,wint,hdd,2014,2528.101089
p32,wint,hdd,2016,2522.515368
p32,wint,hdd,2018,2541.423224
p32,wint,hdd,2020,2516.270895
p32,wint,hdd,2022,2511.470006
p32,wint,hdd,2024,2506.79903
p32,wint,hdd,2026,2500.119989
p32,wint,hdd,2028,2527.176384
p32,wint,hdd,2030,2505.208357
p32,wint,hdd,2032,2515.932372
p32,wint,hdd,2034,2497.942684
p32,wint,hdd,2036,2510.446748
p32,wint,hdd,2038,2509.880488
p32,wint,hdd,2040,2520.706557
p32,wint,hdd,2042,2530.570676
p32,wint,hdd,2044,2520.353394
p32,wint,hdd,2046,2493.565737
p32,wint,hdd,2048,2473.202965
p32,wint,hdd,2050,2464.645285
p33,spri,cdd,2010,0.829331845
p33,spri,cdd,2012,0.949657182
p33,spri,cdd,2014,1.323309205
p33,spri,cdd,2016,1.242268489
p33,spri,cdd,2018,1.474688047
p33,spri,cdd,2020,1.342150879
p33,spri,cdd,2022,1.477339497
p33,spri,cdd,2024,1.573117594
p33,spri,cdd,2026,1.630970777
p33,spri,cdd,2028,1.96469867
p33,spri,cdd,2030,2.508537364
p33,spri,cdd,2032,2.765278769
p33,spri,cdd,2034,2.673804674
p33,spri,cdd,2036,2.673804674
p33,spri,cdd,2038,2.295404079
p33,spri,cdd,2040,1.920397496
p33,spri,cdd,2042,2.509189421
p33,spri,cdd,2044,2.720996682
p33,spri,cdd,2046,3.182999367
p33,spri,cdd,2048,2.849271475
p33,spri,cdd,2050,2.512796603
p33,spri,hdd,2010,1196.366501
p33,spri,hdd,2012,1207.211389
p33,spri,hdd,2014,1170.971136
p33,spri,hdd,2016,1178.072964
p33,spri,hdd,2018,1160.487385
p33,spri,hdd,2020,1152.894815
p33,spri,hdd,2022,1134.509087
p33,spri,hdd,2024,1120.692739
p33,spri,hdd,2026,1099.806187
p33,spri,hdd,2028,1099.07727
p33,spri,hdd,2030,1098.471561
p33,spri,hdd,2032,1073.878338
p33,spri,hdd,2034,1071.481742
p33,spri,hdd,2036,1069.154251
p33,spri,hdd,2038,1074.985079
p33,spri,hdd,2040,1088.523886
p33,spri,hdd,2042,1090.72991
p33,spri,hdd,2044,1089.934405
p33,spri,hdd,2046,1089.189975
p33,spri,hdd,2048,1089.126354
p33,spri,hdd,2050,1086.035803
p33,summ,cdd,2010,65.33342614
p33,summ,cdd,2012,56.05784474
p33,summ,cdd,2014,51.56520628
p33,summ,cdd,2016,46.15409337
p33,summ,cdd,2018,53.9749791
p33,summ,cdd,2020,46.67202531
p33,summ,cdd,2022,44.58874598
p33,summ,cdd,2024,49.51699629
p33,summ,cdd,2026,56.57875068
p33,summ,cdd,2028,57.29924067
p33,summ,cdd,2030,55.65251604
p33,summ,cdd,2032,65.97981628
p33,summ,cdd,2034,82.1230442
p33,summ,cdd,2036,82.88274218
p33,summ,cdd,2038,79.70398036
p33,summ,cdd,2040,76.03137939
p33,summ,cdd,2042,87.77387734
p33,summ,cdd,2044,87.53887422
p33,summ,cdd,2046,92.84935392
p33,summ,cdd,2048,91.6695535
p33,summ,cdd,2050,97.5115575
p33,summ,hdd,2010,166.0453416
p33,summ,hdd,2012,173.694196
p33,summ,hdd,2014,178.3358867
p33,summ,hdd,2016,183.6601461
p33,summ,hdd,2018,178.4562339
p33,summ,hdd,2020,176.8551893
p33,summ,hdd,2022,172.727323
p33,summ,hdd,2024,166.892123
p33,summ,hdd,2026,157.8954183
p33,summ,hdd,2028,162.4210666
p33,summ,hdd,2030,155.9306626
p33,summ,hdd,2032,143.6521228
p33,summ,hdd,2034,136.8317004
p33,summ,hdd,2036,133.4206314
p33,summ,hdd,2038,124.6224343
p33,summ,hdd,2040,129.5404636
p33,summ,hdd,2042,127.808441
p33,summ,hdd,2044,125.7929765
p33,summ,hdd,2046,120.7289217
p33,summ,hdd,2048,125.1974636
p33,summ,hdd,2050,127.1045559
p33,fall,cdd,2010,3.290812081
p33,fall,cdd,2012,2.203278596
p33,fall,cdd,2014,1.337369967
p33,fall,cdd,2016,0.740780607
p33,fall,cdd,2018,0.719691337
p33,fall,cdd,2020,0.695800991
p33,fall,cdd,2022,0.869580112
p33,fall,cdd,2024,0.86446325
p33,fall,cdd,2026,1.14903327
p33,fall,cdd,2028,1.156350599
p33,fall,cdd,2030,1.333479003
p33,fall,cdd,2032,1.638754218
p33,fall,cdd,2034,3.440153458
p33,fall,cdd,2036,4.952274795
p33,fall,cdd,2038,4.925701473
p33,fall,cdd,2040,4.450495563
p33,fall,cdd,2042,7.060527669
p33,fall,cdd,2044,7.341058107
p33,fall,cdd,2046,7.972217962
p33,fall,cdd,2048,8.112494173
p33,fall,cdd,2050,8.03451431
p33,fall,hdd,2010,461.0325589
p33,fall,hdd,2012,467.4617144
p33,fall,hdd,2014,469.7328188
p33,fall,hdd,2016,472.4361146
p33,fall,hdd,2018,478.1271261
p33,fall,hdd,2020,477.7456173
p33,fall,hdd,2022,480.6710298
p33,fall,hdd,2024,489.6348854
p33,fall,hdd,2026,482.3447733
p33,fall,hdd,2028,470.7211363
p33,fall,hdd,2030,468.5995987
p33,fall,hdd,2032,468.0423573
p33,fall,hdd,2034,461.0566907
p33,fall,hdd,2036,455.7315042
p33,fall,hdd,2038,449.7203101
p33,fall,hdd,2040,452.6153396
p33,fall,hdd,2042,434.3655279
p33,fall,hdd,2044,414.6915678
p33,fall,hdd,2046,417.2003251
p33,fall,hdd,2048,422.4223831
p33,fall,hdd,2050,422.8000858
p33,wint,cdd,2010,0
p33,wint,cdd,2012,0
p33,wint,cdd,2014,0
p33,wint,cdd,2016,0
p33,wint,cdd,2018,0
p33,wint,cdd,2020,0
p33,wint,cdd,2022,0
p33,wint,cdd,2024,0
p33,wint,cdd,2026,0
p33,wint,cdd,2028,0
p33,wint,cdd,2030,0
p33,wint,cdd,2032,0
p33,wint,cdd,2034,0
p33,wint,cdd,2036,0
p33,wint,cdd,2038,0
p33,wint,cdd,2040,0
p33,wint,cdd,2042,0
p33,wint,cdd,2044,0
p33,wint,cdd,2046,0
p33,wint,cdd,2048,0
p33,wint,cdd,2050,0
p33,wint,hdd,2010,2627.030503
p33,wint,hdd,2012,2599.450131
p33,wint,hdd,2014,2600.956998
p33,wint,hdd,2016,2591.605898
p33,wint,hdd,2018,2608.768094
p33,wint,hdd,2020,2588.231934
p33,wint,hdd,2022,2584.745061
p33,wint,hdd,2024,2581.947802
p33,wint,hdd,2026,2560.12552
p33,wint,hdd,2028,2563.578711
p33,wint,hdd,2030,2524.110093
p33,wint,hdd,2032,2532.751206
p33,wint,hdd,2034,2530.569692
p33,wint,hdd,2036,2534.193274
p33,wint,hdd,2038,2518.102204
p33,wint,hdd,2040,2534.596803
p33,wint,hdd,2042,2533.254258
p33,wint,hdd,2044,2529.870366
p33,wint,hdd,2046,2514.957747
p33,wint,hdd,2048,2509.332088
p33,wint,hdd,2050,2502.892813
p34,spri,cdd,2010,1.148859901
p34,spri,cdd,2012,1.702651874
p34,spri,cdd,2014,2.29774085
p34,spri,cdd,2016,2.254280051
p34,spri,cdd,2018,2.463423701
p34,spri,cdd,2020,2.424196558
p34,spri,cdd,2022,2.416025332
p34,spri,cdd,2024,2.511572645
p34,spri,cdd,2026,2.469888714
p34,spri,cdd,2028,3.021314821
p34,spri,cdd,2030,3.890325722
p34,spri,cdd,2032,3.738107951
p34,spri,cdd,2034,4.780688593
p34,spri,cdd,2036,4.869869801
p34,spri,cdd,2038,4.715878454
p34,spri,cdd,2040,4.31447243
p34,spri,cdd,2042,6.187810599
p34,spri,cdd,2044,6.361736587
p34,spri,cdd,2046,7.712255058
p34,spri,cdd,2048,7.182450721
p34,spri,cdd,2050,7.118217836
p34,spri,hdd,2010,1055.584551
p34,spri,hdd,2012,1067.982358
p34,spri,hdd,2014,1032.366805
p34,spri,hdd,2016,1041.377894
p34,spri,hdd,2018,1024.922618
p34,spri,hdd,2020,1019.057456
p34,spri,hdd,2022,999.2759363
p34,spri,hdd,2024,982.65182
p34,spri,hdd,2026,961.6533521
p34,spri,hdd,2028,954.2423586
p34,spri,hdd,2030,946.3142158
p34,spri,hdd,2032,918.5729997
p34,spri,hdd,2034,916.6502487
p34,spri,hdd,2036,911.3134702
p34,spri,hdd,2038,915.4504354
p34,spri,hdd,2040,928.3664674
p34,spri,hdd,2042,929.9275672
p34,spri,hdd,2044,931.4030155
p34,spri,hdd,2046,930.2025259
p34,spri,hdd,2048,930.0417694
p34,spri,hdd,2050,923.8598295
p34,summ,cdd,2010,108.6715437
p34,summ,cdd,2012,94.67077892
p34,summ,cdd,2014,92.61552788
p34,summ,cdd,2016,88.07819054
p34,summ,cdd,2018,100.4767065
p34,summ,cdd,2020,86.24171271
p34,summ,cdd,2022,86.00739632
p34,summ,cdd,2024,93.09198746
p34,summ,cdd,2026,106.0917679
p34,summ,cdd,2028,112.0824246
p34,summ,cdd,2030,110.506695
p34,summ,cdd,2032,130.3016636
p34,summ,cdd,2034,153.391059
p34,summ,cdd,2036,153.9582076
p34,summ,cdd,2038,149.7065793
p34,summ,cdd,2040,145.2293959
p34,summ,cdd,2042,156.9183001
p34,summ,cdd,2044,158.2985925
p34,summ,cdd,2046,162.6799395
p34,summ,cdd,2048,158.1522474
p34,summ,cdd,2050,168.1179849
p34,summ,hdd,2010,100.4994168
p34,summ,hdd,2012,108.6645223
p34,summ,hdd,2014,111.0100705
p34,summ,hdd,2016,114.9387497
p34,summ,hdd,2018,111.616932
p34,summ,hdd,2020,111.2577985
p34,summ,hdd,2022,107.9853599
p34,summ,hdd,2024,103.4246849
p34,summ,hdd,2026,94.93248968
p34,summ,hdd,2028,98.55016696
p34,summ,hdd,2030,94.51341157
p34,summ,hdd,2032,82.58192413
p34,summ,hdd,2034,78.28224465
p34,summ,hdd,2036,74.75638527
p34,summ,hdd,2038,67.39418908
p34,summ,hdd,2040,69.49179726
p34,summ,hdd,2042,68.82655671
p34,summ,hdd,2044,66.43891568
p34,summ,hdd,2046,63.1199748
p34,summ,hdd,2048,65.29561276
p34,summ,hdd,2050,65.9935803
p34,fall,cdd,2010,6.346335879
p34,fall,cdd,2012,4.563465858
p34,fall,cdd,2014,3.830111572
p34,fall,cdd,2016,3.097914544
p34,fall,cdd,2018,3.265927866
p34,fall,cdd,2020,2.246357359
p34,fall,cdd,2022,1.99599113
p34,fall,cdd,2024,2.397676861
p34,fall,cdd,2026,3.046527176
p34,fall,cdd,2028,3.053781287
p34,fall,cdd,2030,3.201678996
p34,fall,cdd,2032,4.069120483
p34,fall,cdd,2034,7.111537805
p34,fall,cdd,2036,9.247412958
p34,fall,cdd,2038,8.841456321
p34,fall,cdd,2040,8.010647347
p34,fall,cdd,2042,11.94934621
p34,fall,cdd,2044,12.75968254
p34,fall,cdd,2046,13.82306084
p34,fall,cdd,2048,14.71502666
p34,fall,cdd,2050,14.90261727
p34,fall,hdd,2010,386.9974701
p34,fall,hdd,2012,394.6259412
p34,fall,hdd,2014,396.7346909
p34,fall,hdd,2016,399.4369078
p34,fall,hdd,2018,404.1800752
p34,fall,hdd,2020,405.8209391
p34,fall,hdd,2022,409.6108043
p34,fall,hdd,2024,413.0155204
p34,fall,hdd,2026,407.6730764
p34,fall,hdd,2028,398.1148359
p34,fall,hdd,2030,397.2567421
p34,fall,hdd,2032,390.9115726
p34,fall,hdd,2034,385.5335389
p34,fall,hdd,2036,380.4527838
p34,fall,hdd,2038,375.8533692
p34,fall,hdd,2040,378.5208425
p34,fall,hdd,2042,362.275944
p34,fall,hdd,2044,344.0770428
p34,fall,hdd,2046,344.1131491
p34,fall,hdd,2048,347.9254444
p34,fall,hdd,2050,347.3099248
p34,wint,cdd,2010,0
p34,wint,cdd,2012,0
p34,wint,cdd,2014,0
p34,wint,cdd,2016,0
p34,wint,cdd,2018,0
p34,wint,cdd,2020,0
p34,wint,cdd,2022,0
p34,wint,cdd,2024,0
p34,wint,cdd,2026,0
p34,wint,cdd,2028,0
p34,wint,cdd,2030,0
p34,wint,cdd,2032,0
p34,wint,cdd,2034,0
p34,wint,cdd,2036,0
p34,wint,cdd,2038,0
p34,wint,cdd,2040,0
p34,wint,cdd,2042,0
p34,wint,cdd,2044,0
p34,wint,cdd,2046,0
p34,wint,cdd,2048,0
p34,wint,cdd,2050,0
p34,wint,hdd,2010,2463.612113
p34,wint,hdd,2012,2439.622721
p34,wint,hdd,2014,2433.324854
p34,wint,hdd,2016,2424.421791
p34,wint,hdd,2018,2435.570972
p34,wint,hdd,2020,2416.634755
p34,wint,hdd,2022,2416.196372
p34,wint,hdd,2024,2413.712253
p34,wint,hdd,2026,2388.239171
p34,wint,hdd,2028,2387.721128
p34,wint,hdd,2030,2338.877196
p34,wint,hdd,2032,2345.057642
p34,wint,hdd,2034,2347.662773
p34,wint,hdd,2036,2347.667299
p34,wint,hdd,2038,2327.117449
p34,wint,hdd,2040,2339.652935
p34,wint,hdd,2042,2335.382876
p34,wint,hdd,2044,2332.664461
p34,wint,hdd,2046,2318.00744
p34,wint,hdd,2048,2318.490017
p34,wint,hdd,2050,2309.959733
p35,spri,cdd,2010,9.413265408
p35,spri,cdd,2012,9.410542563
p35,spri,cdd,2014,11.32200194
p35,spri,cdd,2016,12.23000511
p35,spri,cdd,2018,13.3611077
p35,spri,cdd,2020,14.09045127
p35,spri,cdd,2022,13.57342461
p35,spri,cdd,2024,13.90136001
p35,spri,cdd,2026,14.22601922
p35,spri,cdd,2028,13.26401456
p35,spri,cdd,2030,11.51793625
p35,spri,cdd,2032,13.16142389
p35,spri,cdd,2034,12.3546233
p35,spri,cdd,2036,10.13129377
p35,spri,cdd,2038,7.613390896
p35,spri,cdd,2040,7.005558451
p35,spri,cdd,2042,7.274328303
p35,spri,cdd,2044,9.983714659
p35,spri,cdd,2046,8.963308697
p35,spri,cdd,2048,9.173557293
p35,spri,cdd,2050,8.612303281
p35,spri,hdd,2010,1153.731128
p35,spri,hdd,2012,1144.583934
p35,spri,hdd,2014,1112.263852
p35,spri,hdd,2016,1101.116694
p35,spri,hdd,2018,1089.692232
p35,spri,hdd,2020,1082.106126
p35,spri,hdd,2022,1076.521315
p35,spri,hdd,2024,1070.594828
p35,spri,hdd,2026,1050.621348
p35,spri,hdd,2028,1066.327947
p35,spri,hdd,2030,1073.616519
p35,spri,hdd,2032,1059.750396
p35,spri,hdd,2034,1051.589374
p35,spri,hdd,2036,1067.030183
p35,spri,hdd,2038,1072.219031
p35,spri,hdd,2040,1085.072791
p35,spri,hdd,2042,1070.897717
p35,spri,hdd,2044,1070.623608
p35,spri,hdd,2046,1067.990164
p35,spri,hdd,2048,1069.499173
p35,spri,hdd,2050,1079.533867
p35,summ,cdd,2010,219.6554892
p35,summ,cdd,2012,233.1186597
p35,summ,cdd,2014,233.6206392
p35,summ,cdd,2016,235.3753508
p35,summ,cdd,2018,228.4167346
p35,summ,cdd,2020,229.5668105
p35,summ,cdd,2022,228.4154744
p35,summ,cdd,2024,245.333769
p35,summ,cdd,2026,248.3365283
p35,summ,cdd,2028,218.8729525
p35,summ,cdd,2030,217.7796152
p35,summ,cdd,2032,207.6262716
p35,summ,cdd,2034,215.686881
p35,summ,cdd,2036,214.7473212
p35,summ,cdd,2038,209.0040701
p35,summ,cdd,2040,206.1333042
p35,summ,cdd,2042,213.274243
p35,summ,cdd,2044,210.4597809
p35,summ,cdd,2046,218.9317389
p35,summ,cdd,2048,225.6916669
p35,summ,cdd,2050,216.3946276
p35,summ,hdd,2010,87.59482491
p35,summ,hdd,2012,86.55315956
p35,summ,hdd,2014,87.69394693
p35,summ,hdd,2016,83.89000737
p35,summ,hdd,2018,89.77068617
p35,summ,hdd,2020,88.79056032
p35,summ,hdd,2022,87.42618451
p35,summ,hdd,2024,82.37798745
p35,summ,hdd,2026,84.38535041
p35,summ,hdd,2028,94.33250786
p35,summ,hdd,2030,94.35651745
p35,summ,hdd,2032,96.09526158
p35,summ,hdd,2034,98.05859084
p35,summ,hdd,2036,95.61878628
p35,summ,hdd,2038,90.56799107
p35,summ,hdd,2040,89.04909982
p35,summ,hdd,2042,91.34014007
p35,summ,hdd,2044,93.38687912
p35,summ,hdd,2046,94.008989
p35,summ,hdd,2048,91.53234882
p35,summ,hdd,2050,94.97217562
p35,fall,cdd,2010,21.48330361
p35,fall,cdd,2012,23.95530367
p35,fall,cdd,2014,23.86505976
p35,fall,cdd,2016,22.45335445
p35,fall,cdd,2018,23.70177982
p35,fall,cdd,2020,23.53011542
p35,fall,cdd,2022,24.4884161
p35,fall,cdd,2024,24.40539228
p35,fall,cdd,2026,21.1514243
p35,fall,cdd,2028,24.39650321
p35,fall,cdd,2030,22.11915173
p35,fall,cdd,2032,18.2796819
p35,fall,cdd,2034,20.30912772
p35,fall,cdd,2036,20.97489781
p35,fall,cdd,2038,19.91116974
p35,fall,cdd,2040,20.19383603
p35,fall,cdd,2042,25.26651004
p35,fall,cdd,2044,26.32164107
p35,fall,cdd,2046,28.41475541
p35,fall,cdd,2048,24.37108877
p35,fall,cdd,2050,23.31931738
p35,fall,hdd,2010,458.9138925
p35,fall,hdd,2012,456.1254638
p35,fall,hdd,2014,461.3715814
p35,fall,hdd,2016,461.6503228
p35,fall,hdd,2018,460.4205061
p35,fall,hdd,2020,462.4004258
p35,fall,hdd,2022,462.3210247
p35,fall,hdd,2024,462.427689
p35,fall,hdd,2026,458.548775
p35,fall,hdd,2028,445.5220755
p35,fall,hdd,2030,450.4169055
p35,fall,hdd,2032,456.1464056
p35,fall,hdd,2034,440.1544982
p35,fall,hdd,2036,440.0801436
p35,fall,hdd,2038,438.3799613
p35,fall,hdd,2040,429.2557692
p35,fall,hdd,2042,420.5823116
p35,fall,hdd,2044,407.068977
p35,fall,hdd,2046,422.5511376
p35,fall,hdd,2048,433.2811873
p35,fall,hdd,2050,436.8776019
p35,wint,cdd,2010,0
p35,wint,cdd,2012,0
p35,wint,cdd,2014,0
p35,wint,cdd,2016,0
p35,wint,cdd,2018,0
p35,wint,cdd,2020,0
p35,wint,cdd,2022,0
p35,wint,cdd,2024,0
p35,wint,cdd,2026,0
p35,wint,cdd,2028,0
p35,wint,cdd,2030,0
p35,wint,cdd,2032,0
p35,wint,cdd,2034,0
p35,wint,cdd,2036,0
p35,wint,cdd,2038,0
p35,wint,cdd,2040,0
p35,wint,cdd,2042,0
p35,wint,cdd,2044,0
p35,wint,cdd,2046,0
p35,wint,cdd,2048,0
p35,wint,cdd,2050,0
p35,wint,hdd,2010,2952.021966
p35,wint,hdd,2012,2911.019852
p35,wint,hdd,2014,2936.616532
p35,wint,hdd,2016,2928.828368
p35,wint,hdd,2018,2946.82986
p35,wint,hdd,2020,2932.508251
p35,wint,hdd,2022,2925.907693
p35,wint,hdd,2024,2924.652406
p35,wint,hdd,2026,2925.354358
p35,wint,hdd,2028,2955.287846
p35,wint,hdd,2030,2942.836084
p35,wint,hdd,2032,2953.838937
p35,wint,hdd,2034,2920.249176
p35,wint,hdd,2036,2940.20486
p35,wint,hdd,2038,2944.675735
p35,wint,hdd,2040,2954.889643
p35,wint,hdd,2042,2971.183946
p35,wint,hdd,2044,2948.186672
p35,wint,hdd,2046,2913.77601
p35,wint,hdd,2048,2888.22279
p35,wint,hdd,2050,2878.586253
p36,spri,cdd,2010,7.57861278
