r,t,Value
p112,2030,0.988197104
p112,2032,0.9549269579999999
p112,2034,0.947740018
p112,2036,0.9522422429999999
p112,2038,0.966746358
p112,2040,0.990577713
p112,2042,1.01381557
p112,2044,1.050578161
p112,2046,1.066251483
p112,2048,1.081277669
p112,2050,1.103846627
p113,2010,1.0
p113,2012,1.0294524090000001
p113,2014,1.015435743
p113,2016,1.031270022
p113,2018,1.03250946
p113,2020,1.0472636359999998
p113,2022,1.0131471459999999
p113,2024,1.01268601
p113,2026,0.999942801
p113,2028,1.030999431
p113,2030,1.061991683
p113,2032,1.029868969
p113,2034,1.042304522
p113,2036,1.039766351
p113,2038,1.061368978
p113,2040,1.100941867
p113,2042,1.1164819670000001
p113,2044,1.09145864
p113,2046,1.081158595
p113,2048,1.105250866
p113,2050,1.129773926
p114,2010,1.0
p114,2012,1.034185519
p114,2014,1.0310724709999999
p114,2016,1.045060577
p114,2018,1.025276088
p114,2020,1.03336993
p114,2022,0.989702368
p114,2024,0.9629873640000001
p114,2026,0.9579793879999999
p114,2028,0.9810647709999999
p114,2030,0.9838747809999999
p114,2032,0.9508736109999999
p114,2034,0.946446527
p114,2036,0.9489109990000001
p114,2038,0.9638458440000001
p114,2040,0.9916694220000001
p114,2042,1.015977174
p114,2044,1.0505853090000001
p114,2046,1.0644904020000001
p114,2048,1.082228855
p114,2050,1.105449731
p115,2010,1.0
p115,2012,1.043705689
p115,2014,1.038465227
p115,2016,1.047469379
p115,2018,1.036438714
p115,2020,1.035844856
p115,2022,0.9963286509999999
p115,2024,0.9906744479999999
p115,2026,0.989207927
p115,2028,1.011211405
p115,2030,1.0111628590000001
p115,2032,0.974930836
p115,2034,0.962681668
p115,2036,0.9684703440000001
p115,2038,0.9882087559999999
p115,2040,1.010291378
p115,2042,1.028409113
p115,2044,1.050532593
p115,2046,1.067434328
p115,2048,1.0750990740000002
p115,2050,1.092232948
p116,2010,1.0
p116,2012,1.042579678
p116,2014,1.034914865
p116,2016,1.049468987
p116,2018,1.0331673479999999
p116,2020,1.036693001
p116,2022,0.995457842
p116,2024,0.9747257509999999
p116,2026,0.9775621959999999
p116,2028,1.003197563
p116,2030,1.004262676
p116,2032,0.9720421340000001
p116,2034,0.9650813290000001
p116,2036,0.9696658570000001
p116,2038,0.98868176
p116,2040,1.011685884
p116,2042,1.032939758
p116,2044,1.062452143
p116,2046,1.078140034
p116,2048,1.089741073
p116,2050,1.112703156
p117,2010,1.0
p117,2012,1.03816191
p117,2014,1.036278308
p117,2016,1.049621962
p117,2018,1.028550952
p117,2020,1.034213729
p117,2022,0.991561252
p117,2024,0.965928632
p117,2026,0.9632569590000001
p117,2028,0.984386853
p117,2030,0.981345667
p117,2032,0.94723782
p117,2034,0.93940187
p117,2036,0.9438768270000001
p117,2038,0.9552911409999999
p117,2040,0.977633517
p117,2042,1.001498199
p117,2044,1.042798304
p117,2046,1.05915025
p117,2048,1.0756292159999998
p117,2050,1.09872788
p118,2010,1.0
p118,2012,1.0305325779999999
p118,2014,1.0512179609999999
p118,2016,1.0537800609999999
p118,2018,1.019301564
p118,2020,1.029608724
p118,2022,0.9861246309999999
p118,2024,0.959894162
p118,2026,0.93582933
p118,2028,0.9337923909999999
p118,2030,0.9100735999999999
p118,2032,0.866078225
p118,2034,0.847806792
p118,2036,0.851675381
p118,2038,0.8327344000000001
p118,2040,0.842849923
p118,2042,0.869489278
p118,2044,0.946427035
p118,2046,0.967856717
p118,2048,1.001487847
p118,2050,1.019314249
p119,2010,1.0
p119,2012,1.061774013
p119,2014,1.0624233459999999
p119,2016,1.068207217
p119,2018,1.059188675
p119,2020,1.050360347
p119,2022,1.010505304
p119,2024,1.006639764
p119,2026,0.9968034840000001
p119,2028,1.011156188
p119,2030,1.005723071
p119,2032,0.965879303
p119,2034,0.944306115
p119,2036,0.950562145
p119,2038,0.9683723329999999
p119,2040,0.988187148
p119,2042,1.003900228
p119,2044,1.0322989040000001
p119,2046,1.05835422
p119,2048,1.063344155
p119,2050,1.074269462
p120,2010,1.0
p120,2012,1.037761229
p120,2014,1.035996634
p120,2016,1.057163957
p120,2018,1.027006433
p120,2020,1.039092988
p120,2022,1.001805364
p120,2024,0.9714439659999999
p120,2026,0.981062828
p120,2028,0.994618453
p120,2030,0.990676227
p120,2032,0.963161899
p120,2034,0.956200105
p120,2036,0.96243012
p120,2038,0.975721209
p120,2040,0.9850824140000001
p120,2042,1.008423853
p120,2044,1.0572623540000001
p120,2046,1.092806297
p120,2048,1.12464917
p120,2050,1.152908542
p121,2010,1.0
p121,2012,1.040638956
p121,2014,1.03669434
p121,2016,1.060506792
p121,2018,1.0220592579999999
p121,2020,1.036096071
p121,2022,0.996450395
p121,2024,0.95182515
p121,2026,0.957741469
p121,2028,0.971941198
p121,2030,0.9643336709999999
p121,2032,0.9347531290000001
p121,2034,0.9309639890000001
p121,2036,0.9412479090000001
p121,2038,0.945377182
p121,2040,0.9544069629999999
p121,2042,0.980712797
p121,2044,1.044935386
p121,2046,1.080804551
p121,2048,1.118506988
p121,2050,1.152533203
p122,2010,1.0
p122,2012,1.0596304029999999
p122,2014,1.065737897
p122,2016,1.076715934
p122,2018,1.060787777
p122,2020,1.052920239
p122,2022,1.014644466
p122,2024,1.011487535
p122,2026,1.006902088
p122,2028,1.019277982
p122,2030,1.018495487
p122,2032,0.980789969
p122,2034,0.958830154
p122,2036,0.966165795
p122,2038,0.985715015
p122,2040,1.003444276
p122,2042,1.018585638
p122,2044,1.04742337
p122,2046,1.073872177
p122,2048,1.0827211620000001
p122,2050,1.089571935
p123,2010,1.0
p123,2012,1.052359538
p123,2014,1.05625224
p123,2016,1.07274114
p123,2018,1.04639377
p123,2020,1.046949194
p123,2022,1.008552335
p123,2024,0.99208723
p123,2026,0.994247945
p123,2028,1.002513688
p123,2030,0.997948359
p123,2032,0.96291435
p123,2034,0.9467058340000001
p123,2036,0.9559803459999999
p123,2038,0.970351492
p123,2040,0.982364537
p123,2042,1.00210283
p123,2044,1.046292452
p123,2046,1.079365392
p123,2048,1.102651842
p123,2050,1.1197855509999999
p124,2010,1.0
p124,2012,1.036052577
p124,2014,1.0499379
p124,2016,1.057286572
p124,2018,1.054658921
p124,2020,1.0704341590000002
p124,2022,1.058657743
p124,2024,1.027349818
p124,2026,1.023217906
p124,2028,0.9984866290000001
p124,2030,0.98594989
p124,2032,0.942900477
p124,2034,0.942790448
p124,2036,0.9617901640000001
p124,2038,0.91463448
p124,2040,0.897912615
p124,2042,0.9203523000000001
p124,2044,0.968554055
p124,2046,0.9842221320000001
p124,2048,1.02494646
p124,2050,1.0500355609999998
p125,2010,1.0
p125,2012,1.04984219
p125,2014,1.06504989
p125,2016,1.081027783
p125,2018,1.062680879
p125,2020,1.060356032
p125,2022,1.0303089
p125,2024,1.020614307
p125,2026,1.02628586
p125,2028,1.022491584
p125,2030,1.0240845840000001
p125,2032,0.992656633
p125,2034,0.976454972
p125,2036,0.989892975
p125,2038,0.99503287
p125,2040,1.000062845
p125,2042,1.016268285
p125,2044,1.060602571
p125,2046,1.094312887
p125,2048,1.1190591109999999
p125,2050,1.126612605
p126,2010,1.0
p126,2012,1.055094041
p126,2014,1.071585478
p126,2016,1.087532202
p126,2018,1.06803822
p126,2020,1.063719954
p126,2022,1.0328580509999998
p126,2024,1.0248025029999999
p126,2026,1.02958827
p126,2028,1.027857188
p126,2030,1.030658538
p126,2032,0.9975391990000001
p126,2034,0.979896635
p126,2036,0.9936127459999999
p126,2038,1.000227235
p126,2040,1.005841308
p126,2042,1.020749325
p126,2044,1.0650788409999998
p126,2046,1.099980365
p126,2048,1.1215618840000001
p126,2050,1.126042356
p127,2010,1.0
p127,2012,1.030079775
p127,2014,1.030600865
p127,2016,1.0263954240000002
p127,2018,1.026430837
p127,2020,1.014328109
p127,2022,1.006177547
p127,2024,1.01540052
p127,2026,0.995095588
p127,2028,1.011532737
p127,2030,1.0367244359999999
p127,2032,1.045404794
p127,2034,1.036584111
p127,2036,1.038380038
p127,2038,1.048913327
p127,2040,1.06504078
p127,2042,1.057523032
p127,2044,1.053300319
p127,2046,1.0662282570000001
p127,2048,1.077551184
p127,2050,1.060665833
p128,2010,1.0
p128,2012,1.062416459
p128,2014,1.099775632
p128,2016,1.117645975
p128,2018,1.101991699
p128,2020,1.093558937
p128,2022,1.066029678
p128,2024,1.062705775
p128,2026,1.0532852990000001
p128,2028,1.048586819
p128,2030,1.065660855
p128,2032,1.03410798
p128,2034,1.0140517709999999
p128,2036,1.023352999
p128,2038,1.0237762
p128,2040,1.026430372
p128,2042,1.033179372
p128,2044,1.063271253
p128,2046,1.1026056990000002
p128,2048,1.117400159
p128,2050,1.095962223
p129,2010,1.0
p129,2012,1.081347185
p129,2014,1.129428471
p129,2016,1.131031978
p129,2018,1.101732987
p129,2020,1.0869521709999999
p129,2022,1.051418375
p129,2024,1.055519868
p129,2026,1.03790727
p129,2028,1.034609219
p129,2030,1.060127138
p129,2032,1.027572785
p129,2034,0.984581555
p129,2036,0.9879242540000001
p129,2038,1.016698735
p129,2040,1.03415581
p129,2042,1.050487339
p129,2044,1.071213322
p129,2046,1.091340711
p129,2048,1.1049186420000001
p129,2050,1.073508813
p130,2010,1.0
p130,2012,1.09327267
p130,2014,1.14077196
p130,2016,1.151258608
p130,2018,1.1209945959999998
p130,2020,1.105447754
p130,2022,1.063270409
p130,2024,1.061069876
p130,2026,1.038740377
p130,2028,1.03055906
p130,2030,1.058519626
p130,2032,1.019959186
p130,2034,0.992946068
p130,2036,1.00386856
p130,2038,1.019657759
p130,2040,1.037410641
p130,2042,1.056708333
p130,2044,1.084460269
p130,2046,1.1127582390000001
p130,2048,1.137462119
p130,2050,1.107257516
p131,2010,1.0
p131,2012,1.08654252
p131,2014,1.134488045
p131,2016,1.140666518
p131,2018,1.111531651
p131,2020,1.09648141
p131,2022,1.057679669
p131,2024,1.0588748609999998
p131,2026,1.040425377
p131,2028,1.036480248
p131,2030,1.061876343
p131,2032,1.025631742
p131,2034,0.9905265670000001
p131,2036,0.9972189090000001
p131,2038,1.0205429129999999
p131,2040,1.03742492
p131,2042,1.056555086
p131,2044,1.081123572
p131,2046,1.10625768
p131,2048,1.123873412
p131,2050,1.093136464
p132,2010,1.0
p132,2012,1.08299583
p132,2014,1.127498643
p132,2016,1.135574455
p132,2018,1.108842941
p132,2020,1.094502969
p132,2022,1.057861978
p132,2024,1.058111944
p132,2026,1.043605283
p132,2028,1.0408259990000002
p132,2030,1.063589556
p132,2032,1.027768628
p132,2034,0.993786075
p132,2036,1.0006496
p132,2038,1.02081442
p132,2040,1.034938292
p132,2042,1.050974106
p132,2044,1.077852654
p132,2046,1.105386663
p132,2048,1.1207041770000001
p132,2050,1.092439165
p133,2010,1.0
p133,2012,1.05840951
p133,2014,1.09807376
p133,2016,1.11676499
p133,2018,1.103106457
p133,2020,1.095458578
p133,2022,1.0687011659999999
p133,2024,1.064900752
p133,2026,1.051544302
p133,2028,1.044836312
p133,2030,1.061961225
p133,2032,1.0299165670000001
p133,2034,1.009851147
p133,2036,1.018529787
p133,2038,1.017818705
p133,2040,1.020004016
p133,2042,1.027442664
p133,2044,1.0535098859999998
p133,2046,1.09221064
p133,2048,1.107940422
p133,2050,1.085831996
p134,2010,1.0
p134,2012,1.063570833
p134,2014,1.1098842340000001
p134,2016,1.109003293
p134,2018,1.080041975
p134,2020,1.067570857
p134,2022,1.038477794
p134,2024,1.04436875
p134,2026,1.027416928
p134,2028,1.023087932
p134,2030,1.0506136940000002
p134,2032,1.020929578
p134,2034,0.99256484
p134,2036,0.993938635
p134,2038,1.0249234109999998
p134,2040,1.043169453
p134,2042,1.060228448
p134,2044,1.07452619
p134,2046,1.089443815
p134,2048,1.1065849190000001
p134,2050,1.080169801
