wst,r,t,Value
fsu,p44,2048,1.041169791
fsu,p44,2050,1.0387768290000001
fsu,p45,2010,1.0
fsu,p45,2012,1.145406085
fsu,p45,2014,1.032803267
fsu,p45,2016,1.0384972
fsu,p45,2018,1.019872666
fsu,p45,2020,1.025914706
fsu,p45,2022,1.023814976
fsu,p45,2024,1.0141167229999999
fsu,p45,2026,0.97784453
fsu,p45,2028,1.04941574
fsu,p45,2030,1.1255479320000001
fsu,p45,2032,1.084835961
fsu,p45,2034,1.15238855
fsu,p45,2036,1.210278103
fsu,p45,2038,1.221310305
fsu,p45,2040,1.23738746
fsu,p45,2042,1.202635162
fsu,p45,2044,1.222313337
fsu,p45,2046,1.198358818
fsu,p45,2048,1.18591874
fsu,p45,2050,1.166393388
fsu,p46,2010,1.0
fsu,p46,2012,1.02784528
fsu,p46,2014,0.9600689729999999
fsu,p46,2016,0.92927512
fsu,p46,2018,0.9369668459999999
fsu,p46,2020,0.944198792
fsu,p46,2022,0.927623167
fsu,p46,2024,0.97502167
fsu,p46,2026,0.937501875
fsu,p46,2028,1.005730727
fsu,p46,2030,1.04506248
fsu,p46,2032,1.064092304
fsu,p46,2034,1.0831933459999998
fsu,p46,2036,1.102168468
fsu,p46,2038,1.075951989
fsu,p46,2040,1.0711336679999999
fsu,p46,2042,1.032720886
fsu,p46,2044,1.029510841
fsu,p46,2046,1.033409306
fsu,p46,2048,1.0428056620000001
fsu,p46,2050,1.045770149
fsu,p47,2010,1.0
fsu,p47,2012,1.85406194
fsu,p47,2014,2.131762721
fsu,p47,2016,2.212803024
fsu,p47,2018,2.30320328
fsu,p47,2020,2.35353614
fsu,p47,2022,2.464134628
fsu,p47,2024,2.456540183
fsu,p47,2026,2.1495741219999998
fsu,p47,2028,2.545234775
fsu,p47,2030,2.341344561
fsu,p47,2032,1.9730589630000002
fsu,p47,2034,1.69223911
fsu,p47,2036,1.656210061
fsu,p47,2038,1.529987169
fsu,p47,2040,1.6219592569999999
fsu,p47,2042,1.527752
fsu,p47,2044,1.292780656
fsu,p47,2046,1.306205169
fsu,p47,2048,0.8181744540000001
fsu,p47,2050,0.732452807
fsu,p48,2010,1.0
fsu,p48,2012,1.6948493930000001
fsu,p48,2014,1.925543768
fsu,p48,2016,2.0117003380000003
fsu,p48,2018,2.099184464
fsu,p48,2020,2.148888112
fsu,p48,2022,2.255003722
fsu,p48,2024,2.242934681
fsu,p48,2026,2.019468374
fsu,p48,2028,2.2835028530000003
fsu,p48,2030,2.12866429
fsu,p48,2032,1.778789318
fsu,p48,2034,1.53231037
fsu,p48,2036,1.5273147759999999
fsu,p48,2038,1.391933434
fsu,p48,2040,1.449083753
fsu,p48,2042,1.3576635190000002
fsu,p48,2044,1.162331467
fsu,p48,2046,1.154987768
fsu,p48,2048,0.841344145
fsu,p48,2050,0.734868464
fsu,p49,2010,1.0
fsu,p49,2012,1.118739958
fsu,p49,2014,1.175163634
fsu,p49,2016,1.219557896
fsu,p49,2018,1.39936635
fsu,p49,2020,1.403902339
fsu,p49,2022,1.342505819
fsu,p49,2024,1.4457653119999998
fsu,p49,2026,1.3524917980000002
fsu,p49,2028,1.289089884
fsu,p49,2030,1.1705434890000002
fsu,p49,2032,0.921594577
fsu,p49,2034,0.873688714
fsu,p49,2036,0.7841623809999999
fsu,p49,2038,0.597393286
fsu,p49,2040,0.6409502029999999
fsu,p49,2042,0.623809071
fsu,p49,2044,0.431756414
fsu,p49,2046,0.436048449
fsu,p49,2048,0.475221285
fsu,p49,2050,0.42378859999999996
fsu,p50,2010,1.0
fsu,p50,2012,1.222098868
fsu,p50,2014,1.1776080629999999
fsu,p50,2016,1.206538251
fsu,p50,2018,1.177428015
fsu,p50,2020,1.190271795
fsu,p50,2022,1.150021306
fsu,p50,2024,1.1830910540000001
fsu,p50,2026,1.079966767
fsu,p50,2028,1.0346068000000002
fsu,p50,2030,1.072476404
fsu,p50,2032,0.967005525
fsu,p50,2034,1.0258872620000001
fsu,p50,2036,0.949475904
fsu,p50,2038,0.918325947
fsu,p50,2040,0.9317276179999999
fsu,p50,2042,0.917514927
fsu,p50,2044,0.845863733
fsu,p50,2046,0.850096007
fsu,p50,2048,0.9681376620000001
fsu,p50,2050,0.920353784
fsu,p51,2010,1.0
fsu,p51,2012,1.2214311359999999
fsu,p51,2014,1.182670847
fsu,p51,2016,1.203617311
fsu,p51,2018,1.126358459
fsu,p51,2020,1.137203571
fsu,p51,2022,1.0969076690000001
fsu,p51,2024,1.133383315
fsu,p51,2026,1.05192627
fsu,p51,2028,1.030993955
fsu,p51,2030,1.090246407
fsu,p51,2032,1.02239403
fsu,p51,2034,1.085213418
fsu,p51,2036,1.029371188
fsu,p51,2038,1.036444767
fsu,p51,2040,1.0446105970000001
fsu,p51,2042,1.016523826
fsu,p51,2044,0.9756545990000001
fsu,p51,2046,0.9588287670000001
fsu,p51,2048,1.0947845109999998
fsu,p51,2050,1.069310904
fsu,p52,2010,1.0
fsu,p52,2012,1.408933996
fsu,p52,2014,1.4515710169999998
fsu,p52,2016,1.56407835
fsu,p52,2018,1.632145797
fsu,p52,2020,1.659414895
fsu,p52,2022,1.629226778
fsu,p52,2024,1.653719264
fsu,p52,2026,1.5736423519999998
fsu,p52,2028,1.444434732
fsu,p52,2030,1.339291926
fsu,p52,2032,1.108342055
fsu,p52,2034,1.105817746
fsu,p52,2036,0.975862742
fsu,p52,2038,0.8540450709999999
fsu,p52,2040,0.8892361209999999
fsu,p52,2042,0.8939703999999999
fsu,p52,2044,0.768156847
fsu,p52,2046,0.753812943
fsu,p52,2048,0.842039445
fsu,p52,2050,0.8703093609999999
fsu,p53,2010,1.0
fsu,p53,2012,1.142542893
fsu,p53,2014,1.040844327
fsu,p53,2016,1.068888651
fsu,p53,2018,1.036508685
fsu,p53,2020,1.056759497
fsu,p53,2022,1.047256007
fsu,p53,2024,1.0540633990000001
fsu,p53,2026,1.008331653
fsu,p53,2028,1.055692326
fsu,p53,2030,1.1197244240000002
fsu,p53,2032,1.060358628
fsu,p53,2034,1.1371250940000002
fsu,p53,2036,1.167166557
fsu,p53,2038,1.167534073
fsu,p53,2040,1.173241319
fsu,p53,2042,1.135377703
fsu,p53,2044,1.131770334
fsu,p53,2046,1.114729659
fsu,p53,2048,1.1378461340000001
fsu,p53,2050,1.13072043
fsu,p54,2010,1.0
fsu,p54,2012,1.147625868
fsu,p54,2014,1.044967646
fsu,p54,2016,1.0739934770000001
fsu,p54,2018,1.0371968329999999
fsu,p54,2020,1.061027971
fsu,p54,2022,1.048053959
fsu,p54,2024,1.061367814
fsu,p54,2026,1.014838745
fsu,p54,2028,1.06398117
fsu,p54,2030,1.12952139
fsu,p54,2032,1.070596326
fsu,p54,2034,1.15107827
fsu,p54,2036,1.175941645
fsu,p54,2038,1.1760537709999999
fsu,p54,2040,1.179675979
fsu,p54,2042,1.1333095979999999
fsu,p54,2044,1.128763913
fsu,p54,2046,1.114387408
fsu,p54,2048,1.146259257
fsu,p54,2050,1.142084327
fsu,p55,2010,1.0
fsu,p55,2012,1.251024373
fsu,p55,2014,1.21889484
fsu,p55,2016,1.245768419
fsu,p55,2018,1.166296507
fsu,p55,2020,1.185182329
fsu,p55,2022,1.139743922
fsu,p55,2024,1.17805658
fsu,p55,2026,1.1038875959999999
fsu,p55,2028,1.091846633
fsu,p55,2030,1.153133817
fsu,p55,2032,1.079241917
fsu,p55,2034,1.145979375
fsu,p55,2036,1.10143638
fsu,p55,2038,1.105812458
fsu,p55,2040,1.116210812
fsu,p55,2042,1.070445997
fsu,p55,2044,1.034761719
fsu,p55,2046,1.011274749
fsu,p55,2048,1.141623934
fsu,p55,2050,1.124666859
fsu,p56,2010,1.0
fsu,p56,2012,1.1846707570000001
fsu,p56,2014,1.139328642
fsu,p56,2016,1.16275688
fsu,p56,2018,1.121131815
fsu,p56,2020,1.132728847
fsu,p56,2022,1.094533906
fsu,p56,2024,1.120760674
fsu,p56,2026,1.021656746
fsu,p56,2028,0.979741062
fsu,p56,2030,1.028190559
fsu,p56,2032,0.948336312
fsu,p56,2034,1.012627841
fsu,p56,2036,0.940288219
fsu,p56,2038,0.921526325
fsu,p56,2040,0.930034281
fsu,p56,2042,0.919807741
fsu,p56,2044,0.863726005
fsu,p56,2046,0.8637308020000001
fsu,p56,2048,0.983268538
fsu,p56,2050,0.9422328959999999
fsu,p57,2010,1.0
fsu,p57,2012,1.0812276140000001
fsu,p57,2014,1.0363157920000001
fsu,p57,2016,1.047802609
fsu,p57,2018,1.03062173
fsu,p57,2020,1.045966276
fsu,p57,2022,1.010308389
fsu,p57,2024,1.012537761
fsu,p57,2026,0.914517386
fsu,p57,2028,0.88009747
fsu,p57,2030,0.958574266
fsu,p57,2032,0.883192269
fsu,p57,2034,0.941575375
fsu,p57,2036,0.870732781
fsu,p57,2038,0.848397324
fsu,p57,2040,0.847817224
fsu,p57,2042,0.84840673
fsu,p57,2044,0.792428378
fsu,p57,2046,0.8005860859999999
fsu,p57,2048,0.86983371
fsu,p57,2050,0.7823237940000001
fsu,p58,2010,1.0
fsu,p58,2012,1.059172541
fsu,p58,2014,1.02642968
fsu,p58,2016,1.032660037
fsu,p58,2018,1.006778255
fsu,p58,2020,1.028987901
fsu,p58,2022,0.9976369409999999
fsu,p58,2024,1.006302175
fsu,p58,2026,0.959874936
fsu,p58,2028,0.971980435
fsu,p58,2030,1.006090626
fsu,p58,2032,0.966867741
fsu,p58,2034,0.998455049
fsu,p58,2036,0.986081085
fsu,p58,2038,0.982129245
fsu,p58,2040,0.9922367409999999
fsu,p58,2042,0.97713073
fsu,p58,2044,0.973482648
fsu,p58,2046,0.972097958
fsu,p58,2048,1.015939128
fsu,p58,2050,1.007891795
fsu,p59,2010,1.0
fsu,p59,2012,1.3736311490000002
fsu,p59,2014,1.4255962519999998
fsu,p59,2016,1.521077724
fsu,p59,2018,1.6072870369999999
fsu,p59,2020,1.652631714
fsu,p59,2022,1.707185295
fsu,p59,2024,1.700043826
fsu,p59,2026,1.5810838630000001
fsu,p59,2028,1.571581149
fsu,p59,2030,1.5085715869999998
fsu,p59,2032,1.370584901
fsu,p59,2034,1.306813705
fsu,p59,2036,1.18959893
fsu,p59,2038,1.134798445
fsu,p59,2040,1.173634028
fsu,p59,2042,1.145091801
fsu,p59,2044,1.090201464
fsu,p59,2046,1.064697194
fsu,p59,2048,1.003792992
fsu,p59,2050,0.949456635
fsu,p60,2010,1.0
fsu,p60,2012,1.5801421999999998
fsu,p60,2014,1.645245602
fsu,p60,2016,1.7230493999999998
fsu,p60,2018,1.6025147180000001
fsu,p60,2020,1.5680916459999998
fsu,p60,2022,1.506899983
fsu,p60,2024,1.6239076469999998
fsu,p60,2026,1.4965028619999998
fsu,p60,2028,1.916178173
fsu,p60,2030,2.205060177
fsu,p60,2032,1.8903940540000002
fsu,p60,2034,1.728710821
fsu,p60,2036,1.967178962
fsu,p60,2038,2.054556308
fsu,p60,2040,2.077837813
fsu,p60,2042,2.14682446
fsu,p60,2044,1.879220555
fsu,p60,2046,1.877387999
fsu,p60,2048,1.5416514369999998
fsu,p60,2050,1.18609397
fsu,p61,2010,1.0
fsu,p61,2012,1.541167653
fsu,p61,2014,1.6605066080000002
fsu,p61,2016,1.815871183
fsu,p61,2018,1.820448866
fsu,p61,2020,1.844398066
fsu,p61,2022,1.850935065
fsu,p61,2024,1.88493629
fsu,p61,2026,1.7683977709999998
fsu,p61,2028,1.926985086
fsu,p61,2030,1.895013992
fsu,p61,2032,1.6677615369999998
fsu,p61,2034,1.516203653
fsu,p61,2036,1.426037191
fsu,p61,2038,1.4340498609999999
fsu,p61,2040,1.476390158
fsu,p61,2042,1.4749582819999998
fsu,p61,2044,1.3463322919999998
fsu,p61,2046,1.3398398759999999
fsu,p61,2048,1.155962375
fsu,p61,2050,1.065430252
fsu,p62,2010,1.0
fsu,p62,2012,1.761521533
fsu,p62,2014,2.09223949
fsu,p62,2016,2.252941025
fsu,p62,2018,2.197334671
fsu,p62,2020,2.206738385
fsu,p62,2022,2.190510778
fsu,p62,2024,2.3271066990000002
fsu,p62,2026,2.006316505
fsu,p62,2028,3.8196821739999995
fsu,p62,2030,3.8838587319999998
fsu,p62,2032,3.517470602
fsu,p62,2034,3.1426501410000003
fsu,p62,2036,3.477146797
fsu,p62,2038,3.548320804
fsu,p62,2040,3.655554975
fsu,p62,2042,3.6216350889999998
fsu,p62,2044,3.159009792
fsu,p62,2046,3.238947744
fsu,p62,2048,1.3857597069999998
fsu,p62,2050,1.141253439
fsu,p63,2010,1.0
fsu,p63,2012,1.193035492
fsu,p63,2014,1.154837635
fsu,p63,2016,1.164192408
fsu,p63,2018,1.1310912990000002
fsu,p63,2020,1.12264741
fsu,p63,2022,1.075938909
fsu,p63,2024,1.085882931
fsu,p63,2026,0.9834789509999999
fsu,p63,2028,0.9611424009999999
fsu,p63,2030,1.058531549
fsu,p63,2032,0.955358879
fsu,p63,2034,1.004224527
fsu,p63,2036,0.9473069559999999
fsu,p63,2038,0.9369178909999999
fsu,p63,2040,0.940849754
fsu,p63,2042,0.9551167190000001
fsu,p63,2044,0.871450996
fsu,p63,2046,0.879779104
fsu,p63,2048,0.9495480559999999
fsu,p63,2050,0.841016654
fsu,p64,2010,1.0
fsu,p64,2012,1.159040572
fsu,p64,2014,1.141405963
fsu,p64,2016,1.167203536
fsu,p64,2018,1.1672004390000001
fsu,p64,2020,1.1687293509999999
fsu,p64,2022,1.099129236
fsu,p64,2024,1.058067264
fsu,p64,2026,0.97621128
fsu,p64,2028,0.943807437
fsu,p64,2030,1.003583474
fsu,p64,2032,0.8801883079999999
fsu,p64,2034,0.9013795609999999
fsu,p64,2036,0.855681125
fsu,p64,2038,0.821387105
fsu,p64,2040,0.789429353
fsu,p64,2042,0.7809547859999999
fsu,p64,2044,0.7426077209999999
fsu,p64,2046,0.7581094429999999
fsu,p64,2048,0.799938849
fsu,p64,2050,0.7129636970000001
fsu,p65,2010,1.0
fsu,p65,2012,1.2277503509999999
fsu,p65,2014,1.269490313
fsu,p65,2016,1.3453536190000002
fsu,p65,2018,1.350479397
fsu,p65,2020,1.37070219
fsu,p65,2022,1.292023369
fsu,p65,2024,1.248173316
fsu,p65,2026,1.17041762
fsu,p65,2028,1.186871498
fsu,p65,2030,1.1761453640000001
fsu,p65,2032,1.040436339
fsu,p65,2034,0.988766445
fsu,p65,2036,0.932882552
fsu,p65,2038,0.874067771
fsu,p65,2040,0.872798631
fsu,p65,2042,0.930698148
fsu,p65,2044,0.922360295
fsu,p65,2046,0.959016385
fsu,p65,2048,0.94421907
fsu,p65,2050,0.897666295
fsu,p66,2010,1.0
fsu,p66,2012,0.8676270979999999
fsu,p66,2014,0.8422204590000001
fsu,p66,2016,0.8563818409999999
fsu,p66,2018,0.8477734709999999
fsu,p66,2020,0.896982334
fsu,p66,2022,0.8655552809999999
fsu,p66,2024,0.851555704
fsu,p66,2026,0.786913265
fsu,p66,2028,0.7463622520000001
fsu,p66,2030,0.770205716
fsu,p66,2032,0.6947086020000001
fsu,p66,2034,0.7314349990000001
fsu,p66,2036,0.6875201129999999
fsu,p66,2038,0.661229461
fsu,p66,2040,0.64796917
fsu,p66,2042,0.629528131
fsu,p66,2044,0.6417830210000001
fsu,p66,2046,0.651900114
fsu,p66,2048,0.68373506
fsu,p66,2050,0.640799468
fsu,p67,2010,1.0
fsu,p67,2012,0.960321825
fsu,p67,2014,0.931302145
fsu,p67,2016,0.943746896
fsu,p67,2018,0.954087665
fsu,p67,2020,0.985436222
fsu,p67,2022,0.93459156
fsu,p67,2024,0.9054982429999999
fsu,p67,2026,0.8315446670000001
fsu,p67,2028,0.78698473
fsu,p67,2030,0.8335131920000001
fsu,p67,2032,0.750899435
fsu,p67,2034,0.789545556
fsu,p67,2036,0.74965429
fsu,p67,2038,0.695693298
fsu,p67,2040,0.670185585
fsu,p67,2042,0.660039326
fsu,p67,2044,0.6559890970000001
fsu,p67,2046,0.6730801909999999
fsu,p67,2048,0.7058086929999999
fsu,p67,2050,0.640992693
fsu,p68,2010,1.0
fsu,p68,2012,1.029114587
fsu,p68,2014,0.959064085
fsu,p68,2016,0.927838704
fsu,p68,2018,0.93423999
fsu,p68,2020,0.944140117
fsu,p68,2022,0.9283507440000001
fsu,p68,2024,0.977455673
fsu,p68,2026,0.9411156079999999
fsu,p68,2028,1.012862997
fsu,p68,2030,1.050516318
fsu,p68,2032,1.064534202
fsu,p68,2034,1.084385447
fsu,p68,2036,1.107428987
fsu,p68,2038,1.082806213
fsu,p68,2040,1.075782933
fsu,p68,2042,1.037596537
fsu,p68,2044,1.037696857
fsu,p68,2046,1.038979469
fsu,p68,2048,1.046446708
fsu,p68,2050,1.04881968
fsu,p69,2010,1.0
fsu,p69,2012,1.073490662
fsu,p69,2014,1.011155034
fsu,p69,2016,0.9829561290000001
fsu,p69,2018,1.001789316
fsu,p69,2020,1.027043031
fsu,p69,2022,1.019587428
fsu,p69,2024,1.054952036
fsu,p69,2026,1.034127278
fsu,p69,2028,1.106867355
fsu,p69,2030,1.14845265
fsu,p69,2032,1.163492638
fsu,p69,2034,1.193630378
fsu,p69,2036,1.215684531
fsu,p69,2038,1.186978948
fsu,p69,2040,1.173277216
fsu,p69,2042,1.103141276
fsu,p69,2044,1.098720914
fsu,p69,2046,1.100927983
fsu,p69,2048,1.1169002940000001
fsu,p69,2050,1.123556981
fsu,p70,2010,1.0
fsu,p70,2012,1.0396560959999999
fsu,p70,2014,0.97493208
fsu,p70,2016,0.9459137209999999
fsu,p70,2018,0.9550671390000001
fsu,p70,2020,0.963808322
fsu,p70,2022,0.948196354
fsu,p70,2024,0.99195071
fsu,p70,2026,0.9595586909999999
fsu,p70,2028,1.026248071
fsu,p70,2030,1.067506828
fsu,p70,2032,1.0858937
fsu,p70,2034,1.1071599079999999
fsu,p70,2036,1.123430114
fsu,p70,2038,1.098053341
fsu,p70,2040,1.094046334
fsu,p70,2042,1.047535838
fsu,p70,2044,1.039675341
fsu,p70,2046,1.04447638
fsu,p70,2048,1.058806478
fsu,p70,2050,1.061834549
fsu,p71,2010,1.0
fsu,p71,2012,1.109106049
fsu,p71,2014,1.038137608
fsu,p71,2016,1.022438971
fsu,p71,2018,1.013226958
fsu,p71,2020,1.0534222420000001
fsu,p71,2022,1.027468524
fsu,p71,2024,1.067747381
fsu,p71,2026,1.031847094
fsu,p71,2028,1.1070147129999999
fsu,p71,2030,1.162971074
fsu,p71,2032,1.147959023
fsu,p71,2034,1.206485477
fsu,p71,2036,1.2263325840000001
fsu,p71,2038,1.212873336
fsu,p71,2040,1.189342747
fsu,p71,2042,1.1059194940000001
fsu,p71,2044,1.093056768
fsu,p71,2046,1.0975685609999999
fsu,p71,2048,1.141040234
fsu,p71,2050,1.157866797
fsu,p72,2010,1.0
fsu,p72,2012,1.13351028
fsu,p72,2014,1.060585213
fsu,p72,2016,1.072223566
fsu,p72,2018,1.04391861
fsu,p72,2020,1.0649818359999998
fsu,p72,2022,1.042960429
fsu,p72,2024,1.0655848620000001
fsu,p72,2026,1.02181497
fsu,p72,2028,1.064007565
fsu,p72,2030,1.123010864
fsu,p72,2032,1.086985747
fsu,p72,2034,1.147632935
fsu,p72,2036,1.15804494
fsu,p72,2038,1.152102698
fsu,p72,2040,1.1528759640000001
fsu,p72,2042,1.110342585
fsu,p72,2044,1.093785637
fsu,p72,2046,1.081354952
fsu,p72,2048,1.119892058
fsu,p72,2050,1.119844529
fsu,p73,2010,1.0
fsu,p73,2012,1.146454927
fsu,p73,2014,1.148239064
fsu,p73,2016,1.163827225
fsu,p73,2018,1.112828485
fsu,p73,2020,1.12692231
fsu,p73,2022,1.077636696
fsu,p73,2024,1.092884026
fsu,p73,2026,1.015648883
fsu,p73,2028,1.000722645
fsu,p73,2030,1.0531640820000001
fsu,p73,2032,1.029616147
fsu,p73,2034,1.065145424
fsu,p73,2036,1.026454019
fsu,p73,2038,1.026383471
fsu,p73,2040,1.033834908
fsu,p73,2042,1.036020388
fsu,p73,2044,1.012982662
fsu,p73,2046,1.007483874
fsu,p73,2048,1.0952191059999998
fsu,p73,2050,1.0878319109999999
fsu,p74,2010,1.0
fsu,p74,2012,1.044288218
fsu,p74,2014,1.017093633
fsu,p74,2016,0.9851342329999999
fsu,p74,2018,0.993105005
fsu,p74,2020,0.9709317279999999
fsu,p74,2022,0.967432368
fsu,p74,2024,0.9866621999999999
fsu,p74,2026,0.94157657
fsu,p74,2028,0.9675605709999999
fsu,p74,2030,1.0014198429999999
fsu,p74,2032,1.042141496
fsu,p74,2034,1.036358847
fsu,p74,2036,1.049017241
fsu,p74,2038,1.048764204
fsu,p74,2040,1.063842808
fsu,p74,2042,1.045511595
fsu,p74,2044,1.030082963
fsu,p74,2046,1.062317107
fsu,p74,2048,1.074404482
fsu,p74,2050,1.049370455
fsu,p75,2010,1.0
fsu,p75,2012,1.0318745390000001
fsu,p75,2014,0.9894773309999999
fsu,p75,2016,0.9639428320000001
fsu,p75,2018,0.977846083
fsu,p75,2020,0.960158409
fsu,p75,2022,0.9471518240000001
fsu,p75,2024,0.979055461
fsu,p75,2026,0.9551593290000001
fsu,p75,2028,0.993625069
fsu,p75,2030,1.032559747
fsu,p75,2032,1.067938963
fsu,p75,2034,1.070219367
fsu,p75,2036,1.078358062
fsu,p75,2038,1.06017251
fsu,p75,2040,1.074232354
fsu,p75,2042,1.038365779
fsu,p75,2044,1.015158969
fsu,p75,2046,1.029758531
fsu,p75,2048,1.0523591140000002
fsu,p75,2050,1.040913611
fsu,p76,2010,1.0
fsu,p76,2012,1.034827148
fsu,p76,2014,0.992613005
fsu,p76,2016,0.9599930309999999
fsu,p76,2018,0.970954042
fsu,p76,2020,0.959520192
fsu,p76,2022,0.950913228
fsu,p76,2024,0.983078311
fsu,p76,2026,0.950969712
fsu,p76,2028,0.989329362
fsu,p76,2030,1.024502762
fsu,p76,2032,1.066245764
fsu,p76,2034,1.070543706
fsu,p76,2036,1.080366259
fsu,p76,2038,1.06507948
fsu,p76,2040,1.072629037
fsu,p76,2042,1.044432148
fsu,p76,2044,1.025746212
fsu,p76,2046,1.046722631
fsu,p76,2048,1.059482777
fsu,p76,2050,1.049788173
fsu,p77,2010,1.0
fsu,p77,2012,1.032608422
fsu,p77,2014,0.968775495
fsu,p77,2016,0.938786218
fsu,p77,2018,0.9479298540000001
fsu,p77,2020,0.9526551259999999
fsu,p77,2022,0.9373680040000001
fsu,p77,2024,0.981770375
fsu,p77,2026,0.947399467
fsu,p77,2028,1.011538335
fsu,p77,2030,1.051051336
fsu,p77,2032,1.072761174
fsu,p77,2034,1.0905862020000001
fsu,p77,2036,1.106660837
fsu,p77,2038,1.081246937
fsu,p77,2040,1.0791882240000001
fsu,p77,2042,1.038222027
fsu,p77,2044,1.030953594
fsu,p77,2046,1.037134998
fsu,p77,2048,1.04927036
fsu,p77,2050,1.050904395
fsu,p78,2010,1.0
fsu,p78,2012,1.041749721
fsu,p78,2014,1.002946372
fsu,p78,2016,0.996037965
fsu,p78,2018,1.003904822
fsu,p78,2020,0.9965064020000001
fsu,p78,2022,0.97443831
fsu,p78,2024,1.004723603
fsu,p78,2026,1.002838006
fsu,p78,2028,1.044868628
fsu,p78,2030,1.090102657
fsu,p78,2032,1.111117197
fsu,p78,2034,1.119168398
fsu,p78,2036,1.117446973
fsu,p78,2038,1.097648806
fsu,p78,2040,1.107858704
fsu,p78,2042,1.06270667
fsu,p78,2044,1.029036504
fsu,p78,2046,1.02257931
fsu,p78,2048,1.056037144
fsu,p78,2050,1.052906905
fsu,p79,2010,1.0
fsu,p79,2012,1.0316000840000001
fsu,p79,2014,0.992033533
fsu,p79,2016,0.984541566
fsu,p79,2018,0.995325969
fsu,p79,2020,0.978699902
fsu,p79,2022,0.957242618
fsu,p79,2024,0.9869064790000001
fsu,p79,2026,0.9837049720000001
fsu,p79,2028,1.023940575
fsu,p79,2030,1.06574425
fsu,p79,2032,1.089888142
fsu,p79,2034,1.092938231
fsu,p79,2036,1.091554106
fsu,p79,2038,1.069907929
fsu,p79,2040,1.084391956
fsu,p79,2042,1.041102035
fsu,p79,2044,1.010134715
fsu,p79,2046,1.008320814
fsu,p79,2048,1.042280583
fsu,p79,2050,1.03675396
fsu,p80,2010,1.0
fsu,p80,2012,1.052421797
fsu,p80,2014,1.021234638
fsu,p80,2016,1.015323196
fsu,p80,2018,1.020835932
fsu,p80,2020,1.0245954290000001
fsu,p80,2022,0.999737348
fsu,p80,2024,1.034507294
fsu,p80,2026,1.028189407
fsu,p80,2028,1.068887612
fsu,p80,2030,1.12171243
fsu,p80,2032,1.128230724
fsu,p80,2034,1.144728086
fsu,p80,2036,1.145030191
fsu,p80,2038,1.131921186
fsu,p80,2040,1.140741504
fsu,p80,2042,1.109270521
fsu,p80,2044,1.058628997
fsu,p80,2046,1.0400556909999998
fsu,p80,2048,1.075633142
fsu,p80,2050,1.076930741
fsu,p81,2010,1.0
fsu,p81,2012,1.051395598
fsu,p81,2014,1.0170934740000002
fsu,p81,2016,1.008486315
fsu,p81,2018,1.003181465
fsu,p81,2020,1.01611653
fsu,p81,2022,0.986411837
fsu,p81,2024,1.004877754
fsu,p81,2026,0.982185605
fsu,p81,2028,1.026862833
fsu,p81,2030,1.063651014
fsu,p81,2032,1.0575272820000001
fsu,p81,2034,1.07663908
fsu,p81,2036,1.080894463
fsu,p81,2038,1.073506772
fsu,p81,2040,1.08222874
fsu,p81,2042,1.0612031709999998
fsu,p81,2044,1.051790928
fsu,p81,2046,1.052709262
fsu,p81,2048,1.07697098
fsu,p81,2050,1.085447225
fsu,p82,2010,1.0
fsu,p82,2012,1.103714934
fsu,p82,2014,1.080541592
fsu,p82,2016,1.077730035
fsu,p82,2018,1.065064335
fsu,p82,2020,1.087532456
fsu,p82,2022,1.0526399370000001
fsu,p82,2024,1.083458641
fsu,p82,2026,1.048226417
fsu,p82,2028,1.077276466
fsu,p82,2030,1.143806582
fsu,p82,2032,1.131084725
fsu,p82,2034,1.182858668
fsu,p82,2036,1.179351685
fsu,p82,2038,1.17641432
fsu,p82,2040,1.179087105
fsu,p82,2042,1.15900659
fsu,p82,2044,1.090515792
fsu,p82,2046,1.065309504
fsu,p82,2048,1.107551892
fsu,p82,2050,1.115228426
fsu,p83,2010,1.0
fsu,p83,2012,1.075460874
fsu,p83,2014,1.052714659
fsu,p83,2016,1.047421347
fsu,p83,2018,1.048462305
fsu,p83,2020,1.066285656
fsu,p83,2022,1.035324497
fsu,p83,2024,1.073464188
fsu,p83,2026,1.0530327990000001
fsu,p83,2028,1.091670449
fsu,p83,2030,1.155809991
fsu,p83,2032,1.14151633
fsu,p83,2034,1.175173511
fsu,p83,2036,1.178987096
fsu,p83,2038,1.173854166
fsu,p83,2040,1.183978554
fsu,p83,2042,1.173908545
fsu,p83,2044,1.09907091
fsu,p83,2046,1.06779974
fsu,p83,2048,1.1076044
fsu,p83,2050,1.117602617
fsu,p84,2010,1.0
fsu,p84,2012,1.076792202
fsu,p84,2014,1.04369643
fsu,p84,2016,1.049232916
fsu,p84,2018,1.025088325
fsu,p84,2020,1.043151928
fsu,p84,2022,1.010975322
fsu,p84,2024,1.018509426
fsu,p84,2026,0.9831216970000001
fsu,p84,2028,1.0120310270000001
fsu,p84,2030,1.0475133970000001
fsu,p84,2032,1.015499293
fsu,p84,2034,1.044710651
fsu,p84,2036,1.045366196
fsu,p84,2038,1.043562831
fsu,p84,2040,1.055223193
fsu,p84,2042,1.038473822
fsu,p84,2044,1.039563751
fsu,p84,2046,1.0382220690000001
fsu,p84,2048,1.073111043
fsu,p84,2050,1.076338987
fsu,p85,2010,1.0
fsu,p85,2012,1.085528379
fsu,p85,2014,1.051945282
fsu,p85,2016,1.0607322270000001
fsu,p85,2018,1.033257881
