r,szn,t,Value
p73,wint,2032,1.136651337
p73,wint,2034,1.207147135
p73,wint,2036,1.105142158
p73,wint,2038,1.100911559
p73,wint,2040,1.102376446
p73,wint,2042,1.154911029
p73,wint,2044,1.157599008
p73,wint,2046,1.174967221
p73,wint,2048,1.283820793
p73,wint,2050,1.235262853
p73,fall,2010,1
p73,fall,2012,2.009439303
p73,fall,2014,2.256256909
p73,fall,2016,2.175568173
p73,fall,2018,1.690098839
p73,fall,2020,1.547172395
p73,fall,2022,1.275173302
p73,fall,2024,1.312699588
p73,fall,2026,1.189210956
p73,fall,2028,1.173169672
p73,fall,2030,1.289497211
p73,fall,2032,1.299873066
p73,fall,2034,1.092864528
p73,fall,2036,1.311823032
p73,fall,2038,1.336709928
p73,fall,2040,1.574643958
p73,fall,2042,1.613385927
p73,fall,2044,1.474839346
p73,fall,2046,1.410154542
p73,fall,2048,1.768135255
p73,fall,2050,1.865645835
p73,spri,2010,1
p73,spri,2012,1.012811912
p73,spri,2014,0.978568216
p73,spri,2016,0.974804538
p73,spri,2018,0.925420873
p73,spri,2020,0.977571701
p73,spri,2022,0.96579046
p73,spri,2024,0.988463535
p73,spri,2026,0.947875007
p73,spri,2028,0.929453351
p73,spri,2030,0.961875783
p73,spri,2032,0.945104944
p73,spri,2034,0.971474078
p73,spri,2036,0.930370233
p73,spri,2038,0.919583075
p73,spri,2040,0.892434089
p73,spri,2042,0.863180235
p73,spri,2044,0.825874589
p73,spri,2046,0.808474577
p73,spri,2048,0.854152015
p73,spri,2050,0.853106301
p74,summ,2010,1
p74,summ,2012,1.0302498
p74,summ,2014,0.958027487
p74,summ,2016,0.863095989
p74,summ,2018,0.890780442
p74,summ,2020,0.865146224
p74,summ,2022,0.835142715
p74,summ,2024,0.823892062
p74,summ,2026,0.736493224
p74,summ,2028,0.788309896
p74,summ,2030,0.811365264
p74,summ,2032,0.814008075
p74,summ,2034,0.819964169
p74,summ,2036,0.90202173
p74,summ,2038,0.890700389
p74,summ,2040,0.926580609
p74,summ,2042,0.929811497
p74,summ,2044,0.90712004
p74,summ,2046,0.968164007
p74,summ,2048,0.960130366
p74,summ,2050,0.932359364
p74,wint,2010,1
p74,wint,2012,0.988502136
p74,wint,2014,1.015320605
p74,wint,2016,1.003048031
p74,wint,2018,1.04622263
p74,wint,2020,1.023230275
p74,wint,2022,1.049810636
p74,wint,2024,1.157303724
p74,wint,2026,1.057399721
p74,wint,2028,1.056513483
p74,wint,2030,1.111234674
p74,wint,2032,1.208244781
p74,wint,2034,1.207473894
p74,wint,2036,1.150618133
p74,wint,2038,1.132610276
p74,wint,2040,1.175197846
p74,wint,2042,1.115281882
p74,wint,2044,1.108589206
p74,wint,2046,1.180886446
p74,wint,2048,1.240466552
p74,wint,2050,1.215018097
p74,fall,2010,1
p74,fall,2012,1.193409557
p74,fall,2014,1.140771551
p74,fall,2016,1.051110318
p74,fall,2018,1.093490029
p74,fall,2020,1.133835627
p74,fall,2022,1.113469515
p74,fall,2024,1.061608303
p74,fall,2026,1.010102395
p74,fall,2028,1.064358166
p74,fall,2030,1.147493853
p74,fall,2032,1.340928191
p74,fall,2034,1.378085373
p74,fall,2036,1.387521788
p74,fall,2038,1.332637094
p74,fall,2040,1.247690234
p74,fall,2042,1.179762714
p74,fall,2044,1.15774739
p74,fall,2046,1.235613858
p74,fall,2048,1.258633138
p74,fall,2050,1.209150708
p74,spri,2010,1
p74,spri,2012,1.037861498
p74,spri,2014,1.018815263
p74,spri,2016,1.019577199
p74,spri,2018,1.001516696
p74,spri,2020,0.968745436
p74,spri,2022,0.970935869
p74,spri,2024,0.990623156
p74,spri,2026,0.981794868
p74,spri,2028,0.999153314
p74,spri,2030,1.021630921
p74,spri,2032,1.031612163
p74,spri,2034,1.010737881
p74,spri,2036,1.015048923
p74,spri,2038,1.035774916
p74,spri,2040,1.053237072
p74,spri,2042,1.047978066
p74,spri,2044,1.034346836
p74,spri,2046,1.032913986
p74,spri,2048,1.037146651
p74,spri,2050,1.018253574
p75,summ,2010,1
p75,summ,2012,0.929880044
p75,summ,2014,0.844999017
p75,summ,2016,0.778702501
p75,summ,2018,0.857109144
p75,summ,2020,0.838067079
p75,summ,2022,0.798437915
p75,summ,2024,0.790401587
p75,summ,2026,0.77031645
p75,summ,2028,0.832428277
p75,summ,2030,0.838927886
p75,summ,2032,0.829797178
p75,summ,2034,0.826713525
p75,summ,2036,0.908603198
p75,summ,2038,0.856816951
p75,summ,2040,0.892056351
p75,summ,2042,0.892810122
p75,summ,2044,0.870599222
p75,summ,2046,0.886431319
p75,summ,2048,0.885867954
p75,summ,2050,0.903219442
p75,wint,2010,1
p75,wint,2012,1.078799975
p75,wint,2014,1.075284091
p75,wint,2016,1.062552772
p75,wint,2018,1.090250623
p75,wint,2020,1.098589158
p75,wint,2022,1.115873736
p75,wint,2024,1.219308893
p75,wint,2026,1.147422904
p75,wint,2028,1.153017762
p75,wint,2030,1.251118586
p75,wint,2032,1.36508862
p75,wint,2034,1.387397822
p75,wint,2036,1.321306643
p75,wint,2038,1.25695016
p75,wint,2040,1.295907248
p75,wint,2042,1.22818455
p75,wint,2044,1.209198586
p75,wint,2046,1.239231214
p75,wint,2048,1.348818292
p75,wint,2050,1.323702143
p75,fall,2010,1
p75,fall,2012,1.326780252
p75,fall,2014,1.254338219
p75,fall,2016,1.170821786
p75,fall,2018,1.165828796
p75,fall,2020,1.169390105
p75,fall,2022,1.104365429
p75,fall,2024,1.041704318
p75,fall,2026,0.994436324
p75,fall,2028,1.070998726
p75,fall,2030,1.127705304
p75,fall,2032,1.314631612
p75,fall,2034,1.369210745
p75,fall,2036,1.326875526
p75,fall,2038,1.245777185
p75,fall,2040,1.221247854
p75,fall,2042,1.098778731
p75,fall,2044,1.048858899
p75,fall,2046,1.166723232
p75,fall,2048,1.290861395
p75,fall,2050,1.298621179
p75,spri,2010,1
p75,spri,2012,0.997521221
p75,spri,2014,0.962395837
p75,spri,2016,0.958854147
p75,spri,2018,0.945817557
p75,spri,2020,0.914556635
p75,spri,2022,0.910123835
p75,spri,2024,0.947943603
p75,spri,2026,0.945557316
p75,spri,2028,0.980255482
p75,spri,2030,1.0056047
p75,spri,2032,0.999178354
p75,spri,2034,0.985869398
p75,spri,2036,1.003494311
p75,spri,2038,1.028244978
p75,spri,2040,1.031738681
p75,spri,2042,1.010344892
p75,spri,2044,0.990194167
p75,spri,2046,0.978717687
p75,spri,2048,0.957432873
p75,spri,2050,0.936374042
p76,summ,2010,1
p76,summ,2012,0.955236499
p76,summ,2014,0.863371919
p76,summ,2016,0.781425166
p76,summ,2018,0.8452407
p76,summ,2020,0.830526618
p76,summ,2022,0.786778811
p76,summ,2024,0.780383971
p76,summ,2026,0.733087729
p76,summ,2028,0.793064341
p76,summ,2030,0.803990997
p76,summ,2032,0.802435856
p76,summ,2034,0.814788107
p76,summ,2036,0.89879613
p76,summ,2038,0.856443336
p76,summ,2040,0.889839924
p76,summ,2042,0.898782823
p76,summ,2044,0.875938419
p76,summ,2046,0.914163987
p76,summ,2048,0.915181548
p76,summ,2050,0.927279787
p76,wint,2010,1
p76,wint,2012,1.002565893
p76,wint,2014,1.022037961
p76,wint,2016,1.010606718
p76,wint,2018,1.058261926
p76,wint,2020,1.049146456
p76,wint,2022,1.089236208
p76,wint,2024,1.214126619
p76,wint,2026,1.127458017
p76,wint,2028,1.140699529
p76,wint,2030,1.19262231
p76,wint,2032,1.278619648
p76,wint,2034,1.295021675
p76,wint,2036,1.235095272
p76,wint,2038,1.202126519
p76,wint,2040,1.242961717
p76,wint,2042,1.17956236
p76,wint,2044,1.173079556
p76,wint,2046,1.236724497
p76,wint,2048,1.289206426
p76,wint,2050,1.273578936
p76,fall,2010,1
p76,fall,2012,1.234112714
p76,fall,2014,1.163077798
p76,fall,2016,1.10534675
p76,fall,2018,1.099859808
p76,fall,2020,1.148567514
p76,fall,2022,1.117547435
p76,fall,2024,1.097124124
p76,fall,2026,1.05922918
p76,fall,2028,1.108935967
p76,fall,2030,1.17219752
p76,fall,2032,1.356085943
p76,fall,2034,1.407528753
p76,fall,2036,1.376400684
p76,fall,2038,1.311910519
p76,fall,2040,1.226079878
p76,fall,2042,1.118492284
p76,fall,2044,1.089028606
p76,fall,2046,1.156198266
p76,fall,2048,1.221599007
p76,fall,2050,1.205549485
p76,spri,2010,1
p76,spri,2012,1.031264633
p76,spri,2014,0.999654778
p76,spri,2016,0.99140903
p76,spri,2018,0.966481137
p76,spri,2020,0.938941121
p76,spri,2022,0.936543206
p76,spri,2024,0.968865483
p76,spri,2026,0.966307278
p76,spri,2028,0.999744688
p76,spri,2030,1.033181116
p76,spri,2032,1.04063601
p76,spri,2034,1.023086803
p76,spri,2036,1.032409805
p76,spri,2038,1.051304357
p76,spri,2040,1.059638793
p76,spri,2042,1.047865371
p76,spri,2044,1.029818173
p76,spri,2046,1.013223001
p76,spri,2048,1.002467122
p76,spri,2050,0.985645129
p77,summ,2010,1
p77,summ,2012,0.996812899
p77,summ,2014,0.885711653
p77,summ,2016,0.812977625
p77,summ,2018,0.892675774
p77,summ,2020,0.898174331
p77,summ,2022,0.853531432
p77,summ,2024,0.859632315
p77,summ,2026,0.812875702
p77,summ,2028,0.885923733
p77,summ,2030,0.907054627
p77,summ,2032,0.899589013
p77,summ,2034,0.924048186
p77,summ,2036,0.982164329
p77,summ,2038,0.935209414
p77,summ,2040,0.951234825
p77,summ,2042,0.963367914
p77,summ,2044,0.96357657
p77,summ,2046,0.976146652
p77,summ,2048,0.98202052
p77,summ,2050,1.02591699
p77,wint,2010,1
p77,wint,2012,1.00629904
p77,wint,2014,1.013904873
p77,wint,2016,1.02163868
p77,wint,2018,1.053880724
p77,wint,2020,1.078146402
p77,wint,2022,1.114602248
p77,wint,2024,1.227567594
p77,wint,2026,1.151231589
p77,wint,2028,1.188056197
p77,wint,2030,1.240263913
p77,wint,2032,1.299963273
p77,wint,2034,1.343460423
p77,wint,2036,1.269831644
p77,wint,2038,1.185432433
p77,wint,2040,1.210333327
p77,wint,2042,1.102320375
p77,wint,2044,1.098865125
p77,wint,2046,1.178950419
p77,wint,2048,1.257172141
p77,wint,2050,1.245490313
p77,fall,2010,1
p77,fall,2012,1.173166595
p77,fall,2014,1.096787116
p77,fall,2016,1.044837099
p77,fall,2018,1.019851019
p77,fall,2020,1.108719048
p77,fall,2022,1.019240725
p77,fall,2024,1.019501503
p77,fall,2026,0.973268805
p77,fall,2028,1.045954602
p77,fall,2030,1.108600372
p77,fall,2032,1.256555607
p77,fall,2034,1.32592783
p77,fall,2036,1.309244239
p77,fall,2038,1.236586741
p77,fall,2040,1.124912082
p77,fall,2042,1.021341916
p77,fall,2044,1.001582571
p77,fall,2046,1.037897018
p77,fall,2048,1.148273688
p77,fall,2050,1.163919728
p77,spri,2010,1
p77,spri,2012,1.026777861
p77,spri,2014,0.965668642
p77,spri,2016,0.9489775
p77,spri,2018,0.924836103
p77,spri,2020,0.904373758
p77,spri,2022,0.903170631
p77,spri,2024,0.953943034
p77,spri,2026,0.941335977
p77,spri,2028,1.007961247
p77,spri,2030,1.047084289
p77,spri,2032,1.04269745
p77,spri,2034,1.037838103
p77,spri,2036,1.069482579
p77,spri,2038,1.083402328
p77,spri,2040,1.08853461
p77,spri,2042,1.057345174
p77,spri,2044,1.04808577
p77,spri,2046,1.021226992
p77,spri,2048,0.99370771
p77,spri,2050,0.976333325
p78,summ,2010,1
p78,summ,2012,0.884357651
p78,summ,2014,0.810712192
p78,summ,2016,0.790819565
p78,summ,2018,0.881663464
p78,summ,2020,0.88162847
p78,summ,2022,0.841618343
p78,summ,2024,0.822080612
p78,summ,2026,0.84964528
p78,summ,2028,0.917305438
p78,summ,2030,0.927341227
p78,summ,2032,0.903351391
p78,summ,2034,0.889618229
p78,summ,2036,0.921801115
p78,summ,2038,0.859344455
p78,summ,2040,0.886212981
p78,summ,2042,0.876956218
p78,summ,2044,0.863348295
p78,summ,2046,0.845523938
p78,summ,2048,0.867581188
p78,summ,2050,0.920037873
p78,wint,2010,1
p78,wint,2012,1.182831764
p78,wint,2014,1.194298103
p78,wint,2016,1.21302749
p78,wint,2018,1.235078174
p78,wint,2020,1.252908574
p78,wint,2022,1.248200359
p78,wint,2024,1.312996054
p78,wint,2026,1.244204353
p78,wint,2028,1.244014816
p78,wint,2030,1.3369067
p78,wint,2032,1.408668912
p78,wint,2034,1.423843733
p78,wint,2036,1.337185646
p78,wint,2038,1.28050063
p78,wint,2040,1.328117291
p78,wint,2042,1.281579982
p78,wint,2044,1.255362201
p78,wint,2046,1.26489961
p78,wint,2048,1.368665124
p78,wint,2050,1.332890175
p78,fall,2010,1
p78,fall,2012,1.440033005
p78,fall,2014,1.377316105
p78,fall,2016,1.304826655
p78,fall,2018,1.213827242
p78,fall,2020,1.178366189
p78,fall,2022,1.05460148
p78,fall,2024,1.031442397
p78,fall,2026,1.05113816
p78,fall,2028,1.108186603
p78,fall,2030,1.14273597
p78,fall,2032,1.275305732
p78,fall,2034,1.339731999
p78,fall,2036,1.303663084
p78,fall,2038,1.244386002
p78,fall,2040,1.307315443
p78,fall,2042,1.171876573
p78,fall,2044,1.043042247
p78,fall,2046,1.135326985
p78,fall,2048,1.373733418
p78,fall,2050,1.454427064
p78,spri,2010,1
p78,spri,2012,0.958657425
p78,spri,2014,0.912529992
p78,spri,2016,0.90982347
p78,spri,2018,0.897855757
p78,spri,2020,0.880457908
p78,spri,2022,0.875069039
p78,spri,2024,0.91670638
p78,spri,2026,0.932731409
p78,spri,2028,0.983187749
p78,spri,2030,1.02010245
p78,spri,2032,1.012680032
p78,spri,2034,1.015083486
p78,spri,2036,1.048635224
p78,spri,2038,1.069981057
p78,spri,2040,1.046057263
p78,spri,2042,1.004661948
p78,spri,2044,0.977195982
p78,spri,2046,0.949153379
p78,spri,2048,0.915079376
p78,spri,2050,0.892007354
p79,summ,2010,1
p79,summ,2012,0.877380905
p79,summ,2014,0.797941438
p79,summ,2016,0.773141137
p79,summ,2018,0.869702616
p79,summ,2020,0.857790727
p79,summ,2022,0.813133678
p79,summ,2024,0.799940173
p79,summ,2026,0.825618923
p79,summ,2028,0.884302886
p79,summ,2030,0.889947847
p79,summ,2032,0.871025036
p79,summ,2034,0.854005566
p79,summ,2036,0.901486383
p79,summ,2038,0.831577083
p79,summ,2040,0.861912117
p79,summ,2042,0.857147338
p79,summ,2044,0.845530758
p79,summ,2046,0.826726864
p79,summ,2048,0.84551949
p79,summ,2050,0.882341962
p79,wint,2010,1
p79,wint,2012,1.191744007
p79,wint,2014,1.203920611
p79,wint,2016,1.220698067
p79,wint,2018,1.238107134
p79,wint,2020,1.257687924
p79,wint,2022,1.257100055
p79,wint,2024,1.324867503
p79,wint,2026,1.25813895
p79,wint,2028,1.263784203
p79,wint,2030,1.366159185
p79,wint,2032,1.457038066
p79,wint,2034,1.46668629
p79,wint,2036,1.377649981
p79,wint,2038,1.307685387
p79,wint,2040,1.350758136
p79,wint,2042,1.298820601
p79,wint,2044,1.269143842
p79,wint,2046,1.275091752
p79,wint,2048,1.395164413
p79,wint,2050,1.364607339
p79,fall,2010,1
p79,fall,2012,1.415405258
p79,fall,2014,1.35088707
p79,fall,2016,1.26975882
p79,fall,2018,1.204829173
p79,fall,2020,1.159707398
p79,fall,2022,1.037901295
p79,fall,2024,0.982908659
p79,fall,2026,0.990336922
p79,fall,2028,1.054766336
p79,fall,2030,1.083098954
p79,fall,2032,1.223599226
p79,fall,2034,1.27506009
p79,fall,2036,1.225543771
p79,fall,2038,1.153674259
p79,fall,2040,1.208028724
p79,fall,2042,1.081118034
p79,fall,2044,0.985561836
p79,fall,2046,1.106431493
p79,fall,2048,1.342838607
p79,fall,2050,1.414379048
p79,spri,2010,1
p79,spri,2012,0.948710119
p79,spri,2014,0.904932349
p79,spri,2016,0.905821332
p79,spri,2018,0.896601701
p79,spri,2020,0.867417688
p79,spri,2022,0.862597519
p79,spri,2024,0.905548261
p79,spri,2026,0.918126556
p79,spri,2028,0.962766001
p79,spri,2030,0.99316037
p79,spri,2032,0.982893449
p79,spri,2034,0.981672724
p79,spri,2036,1.009870328
p79,spri,2038,1.03529919
p79,spri,2040,1.024648379
p79,spri,2042,0.986163712
p79,spri,2044,0.959095549
p79,spri,2046,0.938399281
p79,spri,2048,0.904491839
p79,spri,2050,0.881453575
p80,summ,2010,1
p80,summ,2012,0.921988205
p80,summ,2014,0.853603367
p80,summ,2016,0.835741674
p80,summ,2018,0.917262517
p80,summ,2020,0.929259483
p80,summ,2022,0.903709685
p80,summ,2024,0.902347101
p80,summ,2026,0.929874664
p80,summ,2028,1.004782128
p80,summ,2030,1.020627115
p80,summ,2032,0.988505014
p80,summ,2034,0.984525846
p80,summ,2036,1.016478663
p80,summ,2038,0.965488801
p80,summ,2040,0.983915954
p80,summ,2042,0.979633318
p80,summ,2044,0.938220651
p80,summ,2046,0.926882991
p80,summ,2048,0.951271249
p80,summ,2050,1.028262137
p80,wint,2010,1
p80,wint,2012,1.115974246
p80,wint,2014,1.131362482
p80,wint,2016,1.161568089
p80,wint,2018,1.181170197
p80,wint,2020,1.19051366
p80,wint,2022,1.165255498
p80,wint,2024,1.21811159
p80,wint,2026,1.153914897
p80,wint,2028,1.160115011
p80,wint,2030,1.25972339
p80,wint,2032,1.29131216
p80,wint,2034,1.325788269
p80,wint,2036,1.241850742
p80,wint,2038,1.220686203
p80,wint,2040,1.263693558
p80,wint,2042,1.241173921
p80,wint,2044,1.193454628
p80,wint,2046,1.177539958
p80,wint,2048,1.249039123
p80,wint,2050,1.199359001
p80,fall,2010,1
p80,fall,2012,1.593002437
p80,fall,2014,1.543774296
p80,fall,2016,1.424537848
p80,fall,2018,1.276881958
p80,fall,2020,1.257693692
p80,fall,2022,1.067621202
p80,fall,2024,1.119248897
p80,fall,2026,1.129649871
p80,fall,2028,1.172434397
p80,fall,2030,1.218025385
p80,fall,2032,1.305236126
p80,fall,2034,1.361982866
p80,fall,2036,1.403204423
p80,fall,2038,1.356387628
p80,fall,2040,1.465197627
p80,fall,2042,1.363169768
p80,fall,2044,1.149121817
p80,fall,2046,1.181363665
p80,fall,2048,1.478300729
p80,fall,2050,1.602045033
p80,spri,2010,1
p80,spri,2012,0.979298639
p80,spri,2014,0.934870969
p80,spri,2016,0.927352688
p80,spri,2018,0.919908727
p80,spri,2020,0.920674233
p80,spri,2022,0.920583769
p80,spri,2024,0.954324922
p80,spri,2026,0.969647605
p80,spri,2028,1.01947117
p80,spri,2030,1.057261561
p80,spri,2032,1.049909864
p80,spri,2034,1.056508076
p80,spri,2036,1.092056239
p80,spri,2038,1.102216637
p80,spri,2040,1.071713478
p80,spri,2042,1.035492641
p80,spri,2044,1.003802187
p80,spri,2046,0.973567333
p80,spri,2048,0.952337581
p80,spri,2050,0.940748216
p81,summ,2010,1
p81,summ,2012,1.009749591
p81,summ,2014,0.937051613
p81,summ,2016,0.906956381
p81,summ,2018,0.962417795
p81,summ,2020,0.96486464
p81,summ,2022,0.928998407
p81,summ,2024,0.911488273
p81,summ,2026,0.898631413
p81,summ,2028,0.971578506
p81,summ,2030,0.986859475
p81,summ,2032,0.95755062
p81,summ,2034,0.976008235
p81,summ,2036,1.009277376
p81,summ,2038,0.974165942
p81,summ,2040,0.993849346
p81,summ,2042,1.000294024
p81,summ,2044,0.994967997
p81,summ,2046,1.004706054
p81,summ,2048,1.008809594
p81,summ,2050,1.075320172
p81,wint,2010,1
p81,wint,2012,1.031286915
p81,wint,2014,1.040890472
p81,wint,2016,1.06386442
p81,wint,2018,1.077514259
p81,wint,2020,1.094367442
p81,wint,2022,1.06813668
p81,wint,2024,1.109767092
p81,wint,2026,1.068188897
p81,wint,2028,1.084111276
p81,wint,2030,1.131273439
p81,wint,2032,1.133249876
p81,wint,2034,1.166076755
p81,wint,2036,1.113688958
p81,wint,2038,1.110932814
p81,wint,2040,1.142450795
p81,wint,2042,1.12817914
p81,wint,2044,1.124552161
p81,wint,2046,1.130783201
p81,wint,2048,1.189330468
p81,wint,2050,1.167971552
p81,fall,2010,1
p81,fall,2012,1.40254276
p81,fall,2014,1.350226386
p81,fall,2016,1.297477036
p81,fall,2018,1.167284449
p81,fall,2020,1.203020887
p81,fall,2022,1.034682654
p81,fall,2024,1.047335684
p81,fall,2026,1.018099815
p81,fall,2028,1.079451633
p81,fall,2030,1.127463463
p81,fall,2032,1.211335385
p81,fall,2034,1.259251129
p81,fall,2036,1.277473189
p81,fall,2038,1.231437494
p81,fall,2040,1.28124741
p81,fall,2042,1.192368086
p81,fall,2044,1.155007813
p81,fall,2046,1.180471704
p81,fall,2048,1.349331032
p81,fall,2050,1.42939707
p81,spri,2010,1
p81,spri,2012,1.023864997
p81,spri,2014,0.97983208
p81,spri,2016,0.966841696
p81,spri,2018,0.945741237
p81,spri,2020,0.956652881
p81,spri,2022,0.949554654
p81,spri,2024,0.968488632
p81,spri,2026,0.954923122
p81,spri,2028,1.003954606
p81,spri,2030,1.040848318
p81,spri,2032,1.024216831
p81,spri,2034,1.030260695
p81,spri,2036,1.056658031
p81,spri,2038,1.063509125
p81,spri,2040,1.046855386
p81,spri,2042,1.021676703
p81,spri,2044,1.011503829
p81,spri,2046,1.001621868
p81,spri,2048,0.988803238
p81,spri,2050,0.981718108
p82,summ,2010,1
p82,summ,2012,1.070384707
p82,summ,2014,1.021264391
p82,summ,2016,1.001768159
p82,summ,2018,1.01485288
p82,summ,2020,1.015573708
p82,summ,2022,1.015887156
p82,summ,2024,1.046512313
p82,summ,2026,1.050766654
p82,summ,2028,1.15660401
p82,summ,2030,1.201827244
p82,summ,2032,1.157920006
p82,summ,2034,1.229082774
p82,summ,2036,1.275164465
p82,summ,2038,1.250520404
p82,summ,2040,1.246104129
p82,summ,2042,1.207918252
p82,summ,2044,1.118618666
p82,summ,2046,1.092947027
p82,summ,2048,1.069370358
p82,summ,2050,1.167009199
p82,wint,2010,1
p82,wint,2012,1.096407363
p82,wint,2014,1.119133773
p82,wint,2016,1.172932709
p82,wint,2018,1.214744317
p82,wint,2020,1.233217125
p82,wint,2022,1.1609307
p82,wint,2024,1.191630596
p82,wint,2026,1.113499709
p82,wint,2028,1.109261988
p82,wint,2030,1.220258294
p82,wint,2032,1.213665275
p82,wint,2034,1.280042058
p82,wint,2036,1.185909563
p82,wint,2038,1.204642397
p82,wint,2040,1.215985913
p82,wint,2042,1.23535066
p82,wint,2044,1.184181191
p82,wint,2046,1.152441113
p82,wint,2048,1.2083733
p82,wint,2050,1.134321682
p82,fall,2010,1
p82,fall,2012,2.161086462
p82,fall,2014,2.137183364
p82,fall,2016,1.931211833
p82,fall,2018,1.475085475
p82,fall,2020,1.519769147
p82,fall,2022,1.154198356
p82,fall,2024,1.251731832
p82,fall,2026,1.155546662
p82,fall,2028,1.250124401
p82,fall,2030,1.339146941
p82,fall,2032,1.363555963
p82,fall,2034,1.448025726
p82,fall,2036,1.826180681
p82,fall,2038,1.81261063
p82,fall,2040,2.070189199
p82,fall,2042,2.057973885
p82,fall,2044,1.606915117
p82,fall,2046,1.567842317
p82,fall,2048,2.011191183
p82,fall,2050,2.275148309
p82,spri,2010,1
p82,spri,2012,1.032890642
p82,spri,2014,0.983709983
p82,spri,2016,0.960997303
p82,spri,2018,0.937985454
p82,spri,2020,0.967318371
p82,spri,2022,0.976483469
p82,spri,2024,1.00208024
p82,spri,2026,0.992056078
p82,spri,2028,1.01933919
p82,spri,2030,1.057792961
p82,spri,2032,1.045975843
p82,spri,2034,1.079483587
p82,spri,2036,1.097222066
p82,spri,2038,1.085345882
p82,spri,2040,1.063201409
p82,spri,2042,1.018974238
p82,spri,2044,0.9743038
p82,spri,2046,0.955027123
p82,spri,2048,0.972714054
p82,spri,2050,0.994586914
p83,summ,2010,1
p83,summ,2012,1.009423802
p83,summ,2014,0.945429034
p83,summ,2016,0.930672986
p83,summ,2018,1.003399429
p83,summ,2020,1.029823713
p83,summ,2022,1.029620105
p83,summ,2024,1.06427684
p83,summ,2026,1.088822668
p83,summ,2028,1.187435412
p83,summ,2030,1.215846173
p83,summ,2032,1.166675047
p83,summ,2034,1.19757985
p83,summ,2036,1.248891707
p83,summ,2038,1.205690916
p83,summ,2040,1.21250649
p83,summ,2042,1.213456784
p83,summ,2044,1.116181412
p83,summ,2046,1.110179351
p83,summ,2048,1.126272739
p83,summ,2050,1.247840716
p83,wint,2010,1
p83,wint,2012,1.067075846
p83,wint,2014,1.089370241
p83,wint,2016,1.132528637
p83,wint,2018,1.148563417
p83,wint,2020,1.152554346
p83,wint,2022,1.102347568
p83,wint,2024,1.148483788
p83,wint,2026,1.08686139
p83,wint,2028,1.098549419
p83,wint,2030,1.212232508
p83,wint,2032,1.208275974
p83,wint,2034,1.27077902
p83,wint,2036,1.183476088
p83,wint,2038,1.199593483
p83,wint,2040,1.23555512
p83,wint,2042,1.242638244
p83,wint,2044,1.166558459
p83,wint,2046,1.117017095
p83,wint,2048,1.163729038
p83,wint,2050,1.097563488
p83,fall,2010,1
p83,fall,2012,2.123075163
p83,fall,2014,2.093044445
p83,fall,2016,1.836365477
p83,fall,2018,1.493744352
p83,fall,2020,1.506971917
p83,fall,2022,1.12261226
p83,fall,2024,1.338846881
p83,fall,2026,1.268372974
p83,fall,2028,1.298092885
p83,fall,2030,1.372177843
p83,fall,2032,1.35662627
p83,fall,2034,1.398004081
p83,fall,2036,1.674337154
p83,fall,2038,1.646472244
p83,fall,2040,1.90403187
p83,fall,2042,1.892332557
p83,fall,2044,1.450099272
p83,fall,2046,1.38680751
p83,fall,2048,1.860281256
p83,fall,2050,2.116435846
p83,spri,2010,1
p83,spri,2012,1.010585431
p83,spri,2014,0.967008112
p83,spri,2016,0.950007314
p83,spri,2018,0.948200334
p83,spri,2020,0.974229085
p83,spri,2022,0.979177886
p83,spri,2024,0.996907253
p83,spri,2026,0.998279101
p83,spri,2028,1.03998758
p83,spri,2030,1.076774002
p83,spri,2032,1.065255676
p83,spri,2034,1.077426557
p83,spri,2036,1.111754865
p83,spri,2038,1.104027127
p83,spri,2040,1.074289629
p83,spri,2042,1.048200915
p83,spri,2044,1.01287593
p83,spri,2046,0.990538586
p83,spri,2048,0.994618989
p83,spri,2050,1.007059357
p84,summ,2010,1
p84,summ,2012,1.052786328
p84,summ,2014,0.987926404
p84,summ,2016,0.990287298
p84,summ,2018,0.9952607
p84,summ,2020,0.998569787
p84,summ,2022,0.982030003
p84,summ,2024,0.96065714
p84,summ,2026,0.938247563
p84,summ,2028,1.00147571
p84,summ,2030,1.036788794
p84,summ,2032,0.9928295
p84,summ,2034,1.032855503
p84,summ,2036,1.059095633
p84,summ,2038,1.052450599
p84,summ,2040,1.079277273
p84,summ,2042,1.069665871
p84,summ,2044,1.080150968
p84,summ,2046,1.077072156
p84,summ,2048,1.08188428
p84,summ,2050,1.130421282
p84,wint,2010,1
p84,wint,2012,1.058059153
p84,wint,2014,1.070807123
p84,wint,2016,1.096619736
p84,wint,2018,1.108863856
p84,wint,2020,1.125746009
p84,wint,2022,1.081249986
p84,wint,2024,1.110645447
p84,wint,2026,1.061659798
p84,wint,2028,1.070638958
p84,wint,2030,1.096666479
p84,wint,2032,1.069231621
p84,wint,2034,1.105603037
p84,wint,2036,1.058645303
p84,wint,2038,1.065755907
p84,wint,2040,1.090508207
p84,wint,2042,1.091408459
p84,wint,2044,1.096216448
p84,wint,2046,1.099871035
p84,wint,2048,1.163905651
p84,wint,2050,1.145696679
p84,fall,2010,1
p84,fall,2012,1.451877123
p84,fall,2014,1.439589649
p84,fall,2016,1.402054784
p84,fall,2018,1.229455823
p84,fall,2020,1.245691574
p84,fall,2022,1.059315153
p84,fall,2024,1.058460921
p84,fall,2026,1.005183084
p84,fall,2028,1.037254342
