ba_str,FmnID,distance_m,WKT
p81,Mount_Simon02,243930.4009,"MultiLineString((-90.53461369 41.49339622, -88.62109137 39.87817396))"
p81,Mount_Simon06,243009.7084,"MultiLineString((-90.53461369 41.49339622, -87.51907498 41.06087058))"
p81,Mount_SImon07,291636.9315,"MultiLineString((-90.53461369 41.49339622, -86.83482964 41.76550475))"
p81,StPeter03,320849.0739,"MultiLineString((-90.53461369 41.49339622, -87.53956052 39.67522453))"
p81,Knox3,320849.0739,"MultiLineString((-90.53461369 41.49339622, -87.53956052 39.67522453))"
p81,Knox1,206207.331,"MultiLineString((-90.53461369 41.49339622, -88.95849081 40.10485182))"
p82,Mount_Simon02,128250.219,"MultiLineString((-89.67004114 40.69998212, -88.62109137 39.87817396))"
p82,Mount_Simon04,292287.6986,"MultiLineString((-89.67004114 40.69998212, -87.58847809 38.67216873))"
p82,Mount_Simon05,210185.3958,"MultiLineString((-89.67004114 40.69998212, -87.53561541 39.66492305))"
p82,Mount_Simon06,169385.9895,"MultiLineString((-89.67004114 40.69998212, -87.53945888 40.72244504))"
p82,Mount_SImon07,256507.48100000003,"MultiLineString((-89.67004114 40.69998212, -86.83482964 41.76550475))"
p82,StPeter04,305499.7223,"MultiLineString((-89.67004114 40.69998212, -87.75609589 38.46612549))"
p82,StPeter02,218592.3573,"MultiLineString((-89.67004114 40.69998212, -88.43046086 39.05111913))"
p82,StPeter03,209212.7886,"MultiLineString((-89.67004114 40.69998212, -87.53956052 39.67522453))"
p82,Knox4,305499.7223,"MultiLineString((-89.67004114 40.69998212, -87.75609589 38.46612549))"
p82,Knox2,218592.3573,"MultiLineString((-89.67004114 40.69998212, -88.43046086 39.05111913))"
p82,Knox3,209212.7886,"MultiLineString((-89.67004114 40.69998212, -87.53956052 39.67522453))"
p82,Knox1,90348.17945,"MultiLineString((-89.67004114 40.69998212, -88.95849081 40.10485182))"
p61,Atoka2,129441.4049,"MultiLineString((-102.88091183 30.90188409, -103.05360131 32.01053291))"
p61,Canyon4,130590.6648,"MultiLineString((-102.88091183 30.90188409, -103.06347476 32.01954334))"
p61,Cisco4,130590.6648,"MultiLineString((-102.88091183 30.90188409, -103.06347476 32.01954334))"
p61,Leonard2,129441.4049,"MultiLineString((-102.88091183 30.90188409, -103.05360131 32.01053291))"
p61,Queen2,129441.4049,"MultiLineString((-102.88091183 30.90188409, -103.05360131 32.01053291))"
p61,Seven_Rivers2,129441.4049,"MultiLineString((-102.88091183 30.90188409, -103.05360131 32.01053291))"
p66,Frio01,36468.37767,"MultiLineString((-94.10168278 30.08626304, -94.19336096 30.39347475))"
p66,Frio09b,189393.03,"MultiLineString((-94.10168278 30.08626304, -95.82940827 29.21929664))"
p66,Frio03b,4485.4056,"MultiLineString((-94.10168278 30.08626304, -94.12383048 30.12082956))"
p66,Frio06,40560.34927,"MultiLineString((-94.10168278 30.08626304, -94.51298228 29.96610954))"
p66,Frio11,180367.8729,"MultiLineString((-94.10168278 30.08626304, -95.5882955 29.08406875))"
p66,Frio05,23342.34979,"MultiLineString((-94.10168278 30.08626304, -94.00433757 29.89966936))"
p66,Frio08,35804.40869,"MultiLineString((-94.10168278 30.08626304, -94.27975329 29.81088015))"
p66,Frio10,176112.2084,"MultiLineString((-94.10168278 30.08626304, -95.5992453 29.15361399))"
p66,Frio07b,32312.97293,"MultiLineString((-94.10168278 30.08626304, -94.30228194 29.85723956))"
p66,Frio02,303947.09,"MultiLineString((-94.10168278 30.08626304, -96.90094737 28.74062064))"
p66,Lower_Tuscaloosa09,250686.6982,"MultiLineString((-94.10168278 30.08626304, -91.63217926 31.00118637))"
p66,Lower_Tuscaloosa08,318202.9066,"MultiLineString((-94.10168278 30.08626304, -91.36146436 31.77767448))"
p66,Lower_Tuscaloosa06,92827.34038,"MultiLineString((-94.10168278 30.08626304, -93.33527649 30.60679279))"
p66,Lower_Tuscaloosa07,246857.7464,"MultiLineString((-94.10168278 30.08626304, -91.61011952 30.87273888))"
p66,Paluxy6,305553.6861,"MultiLineString((-94.10168278 30.08626304, -91.232454 31.42637524))"
p66,Paluxy1,259036.0158,"MultiLineString((-94.10168278 30.08626304, -95.3951202 32.07743903))"
p66,Paluxy2,159115.4187,"MultiLineString((-94.10168278 30.08626304, -94.82749896 31.33576176))"
p66,Paluxy3,152741.1307,"MultiLineString((-94.10168278 30.08626304, -94.79894309 31.28552158))"
p66,Woodbine1,116496.8137,"MultiLineString((-94.10168278 30.08626304, -94.82780664 30.91176286))"
p66,WashitaFredericksburg3,289493.9326,"MultiLineString((-94.10168278 30.08626304, -91.31408077 31.25309387))"
p66,Frio03a,4485.40559,"MultiLineString((-94.10168278 30.08626304, -94.12383048 30.12082956))"
p66,Frio07a,32312.972939999996,"MultiLineString((-94.10168278 30.08626304, -94.30228194 29.85723956))"
p66,Frio09a,189393.03,"MultiLineString((-94.10168278 30.08626304, -95.82940827 29.21929665))"
p67,Frio01,2497.8471870000008,"MultiLineString((-95.34192515 29.82192024, -95.3490405 29.84281032))"
p67,Frio09b,82985.52505,"MultiLineString((-95.34192515 29.82192024, -95.82940827 29.21929664))"
p67,Frio03b,51241.79532,"MultiLineString((-95.34192515 29.82192024, -94.92819589 30.11631611))"
p67,Frio11,88030.86641,"MultiLineString((-95.34192515 29.82192024, -95.5882955 29.08406875))"
p67,Frio05,98716.74467999999,"MultiLineString((-95.34192515 29.82192024, -94.27975329 29.81088015))"
p67,Frio08,53288.636,"MultiLineString((-95.34192515 29.82192024, -95.00882242 29.44595794))"
p67,Frio10,80575.85194,"MultiLineString((-95.34192515 29.82192024, -95.629426 29.16225994))"
p67,Frio04,78732.43819,"MultiLineString((-95.34192515 29.82192024, -94.51298228 29.96610954))"
p67,Frio07b,28102.287669999998,"MultiLineString((-95.34192515 29.82192024, -95.21450938 29.60087116))"
p67,Frio02,191760.13100000002,"MultiLineString((-95.34192515 29.82192024, -96.90094737 28.74062064))"
p67,Lower_Tuscaloosa06,206450.4815,"MultiLineString((-95.34192515 29.82192024, -93.33527649 30.60679279))"
p67,Paluxy1,259905.9725,"MultiLineString((-95.34192515 29.82192024, -95.45377327 32.06634127))"
p67,Paluxy2,171550.9563,"MultiLineString((-95.34192515 29.82192024, -95.05406843 31.28846048))"
p67,Paluxy3,153552.9331,"MultiLineString((-95.34192515 29.82192024, -95.48889722 31.1456565))"
p67,Woodbine1,97963.52192999999,"MultiLineString((-95.34192515 29.82192024, -95.57542998 30.64955768))"
p67,Frio03a,51241.795360000004,"MultiLineString((-95.34192515 29.82192024, -94.92819589 30.11631611))"
p67,Frio07a,28102.28772,"MultiLineString((-95.34192515 29.82192024, -95.21450938 29.60087116))"
p67,Frio09a,82985.52502,"MultiLineString((-95.34192515 29.82192024, -95.82940827 29.21929665))"
p109,Conasuaga1,242552.8694,"MultiLineString((-85.75065012 38.22696276, -82.85396576 38.60037994))"
p109,Copper_Ridge1,254303.135,"MultiLineString((-85.75065012 38.22696276, -82.69633253 38.53925442))"
p109,Mount_Simon03,224412.7838,"MultiLineString((-85.75065012 38.22696276, -87.54288602 39.67074042))"
p109,Mount_Simon02,156551.3218,"MultiLineString((-85.75065012 38.22696276, -87.50831604 38.7366333))"
p109,Mount_Simon04,103174.0704,"MultiLineString((-85.75065012 38.22696276, -86.94578838 37.97672915))"
p109,Mount_Simon05,53816.89344,"MultiLineString((-85.75065012 38.22696276, -86.31419923 38.4577218))"
p109,Mount_Simon06,5103.1506,"MultiLineString((-85.75065012 38.22696276, -85.7469635 38.2702446))"
p109,Oriskany7,256498.5206,"MultiLineString((-85.75065012 38.22696276, -82.64716315 38.16677772))"
p109,Rome_Trough_Sst1,112936.1595,"MultiLineString((-85.75065012 38.22696276, -84.62297901 37.6885533))"
p109,Rome_Trough_Sst2,254685.7375,"MultiLineString((-85.75065012 38.22696276, -82.66977729 38.15676158))"
p109,Rose_Run1,138611.7047,"MultiLineString((-85.75065012 38.22696276, -84.70245923 37.3104952))"
p109,StPeter04,115865.1569,"MultiLineString((-85.75065012 38.22696276, -87.10991753 37.98971963))"
p109,StPeter02,164655.6705,"MultiLineString((-85.75065012 38.22696276, -87.71698002 38.47330646))"
p109,StPeter06,125220.4794,"MultiLineString((-85.75065012 38.22696276, -87.14253365 37.8118486))"
p109,StPeter05,56155.60875,"MultiLineString((-85.75065012 38.22696276, -86.20885309 37.87509344))"
p109,StPeter03,64798.75432000001,"MultiLineString((-85.75065012 38.22696276, -86.51223965 38.0965806))"
p109,Basal_Sandstone_TN_Zone_2,202805.4662,"MultiLineString((-85.75065012 38.22696276, -84.86766098 36.61977224))"
p109,Mount_Simon10,129726.5972,"MultiLineString((-85.75065012 38.22696276, -84.80691042 39.11086693))"
p109,Knox4,115865.1569,"MultiLineString((-85.75065012 38.22696276, -87.10991753 37.98971963))"
p109,Knox2,164655.6705,"MultiLineString((-85.75065012 38.22696276, -87.71698002 38.47330646))"
p109,Knox6,125220.4794,"MultiLineString((-85.75065012 38.22696276, -87.14253365 37.8118486))"
p109,Knox5,56155.60875,"MultiLineString((-85.75065012 38.22696276, -86.20885309 37.87509344))"
p109,Knox3,64798.75432000001,"MultiLineString((-85.75065012 38.22696276, -86.51223965 38.0965806))"
p109,Knox1,156554.9378,"MultiLineString((-85.75065012 38.22696276, -87.5083365 38.73668001))"
p109,Lockport01,230649.6045,"MultiLineString((-85.75065012 38.22696276, -83.59051234 37.0005902))"
p109,Lockport02,261551.5706,"MultiLineString((-85.75065012 38.22696276, -82.59099339 38.42224699))"
p24,Dakota02,75363.10979,"MultiLineString((-104.81971074 41.14000694, -105.71475694 40.92115835))"
p24,Madison1,186489.6517,"MultiLineString((-104.81971074 41.14000694, -105.14977588 42.70343094))"
p24,Nugget1,166488.1974,"MultiLineString((-104.81971074 41.14000694, -106.91387498 40.99030781))"
p24,Nugget2,75272.41973,"MultiLineString((-104.81971074 41.14000694, -105.67206749 41.42802612))"
p24,Fort_Union2,244167.9492,"MultiLineString((-104.81971074 41.14000694, -106.82828143 42.72570752))"
p24,Lance1,221805.1305,"MultiLineString((-104.81971074 41.14000694, -106.61074416 42.59776074))"
p24,Madison3,194057.3119,"MultiLineString((-104.81971074 41.14000694, -106.32521973 42.44642931))"
p24,Nugget4,202586.7018,"MultiLineString((-104.81971074 41.14000694, -106.41284704 42.49320888))"
p24,Arbuckle2,223949.1243,"MultiLineString((-104.81971074 41.14000694, -103.14692502 39.61725142))"
p24,Arbuckle3,256438.1833,"MultiLineString((-104.81971074 41.14000694, -102.070682 40.00938314))"
p24,Entrada1,208745.2372,"MultiLineString((-104.81971074 41.14000694, -106.94631632 40.10515844))"
p24,Fountain1b,16508.5545,"MultiLineString((-104.81971074 41.14000694, -104.81768406 41.00020313))"
p24,Fountain2b,91852.98036,"MultiLineString((-104.81971074 41.14000694, -104.19800552 40.48374124))"
p24,Lyons3,273125.5107,"MultiLineString((-104.81971074 41.14000694, -104.77351761 38.82466324))"
p24,Minnelusa1,197522.4016,"MultiLineString((-104.81971074 41.14000694, -105.01202123 42.80706648))"
p24,Morrison3,16959.03716,"MultiLineString((-104.81971074 41.14000694, -104.81951954 40.99638126))"
p24,Morrison6,75695.14995,"MultiLineString((-104.81971074 41.14000694, -105.65940837 41.45174229))"
p24,Morrison8,73331.31533,"MultiLineString((-104.81971074 41.14000694, -105.70577225 40.9567))"
p24,Weber2,253807.1533,"MultiLineString((-104.81971074 41.14000694, -107.76416903 40.30743231))"
p24,Maha01,58325.386889999994,"MultiLineString((-104.81971074 41.14000694, -104.08318011 41.1042984))"
p24,Fountain2a,91852.98041,"MultiLineString((-104.81971074 41.14000694, -104.19800552 40.48374124))"
p39,Dakota02,196166.6815,"MultiLineString((-103.66068587 41.86750775, -105.76144622 40.9710214))"
p39,Madison1,144574.7931,"MultiLineString((-103.66068587 41.86750775, -104.96069887 42.74493726))"
p39,Nugget1,275875.5808,"MultiLineString((-103.66068587 41.86750775, -106.91387498 40.99030781))"
p39,Nugget2,157836.0711,"MultiLineString((-103.66068587 41.86750775, -105.67817939 41.78962976))"
p39,Fort_Union2,265648.9021,"MultiLineString((-103.66068587 41.86750775, -106.82828143 42.72570752))"
p39,Lance1,244630.6379,"MultiLineString((-103.66068587 41.86750775, -106.61074416 42.59776074))"
p39,Madison3,218015.5403,"MultiLineString((-103.66068587 41.86750775, -106.32521973 42.44642931))"
p39,Nugget4,226158.7727,"MultiLineString((-103.66068587 41.86750775, -106.41284704 42.49320888))"
p39,Arbuckle2,252144.5107,"MultiLineString((-103.66068587 41.86750775, -102.05042084 40.02507328))"
p39,Arbuckle3,252948.0347,"MultiLineString((-103.66068587 41.86750775, -102.070682 40.00938314))"
p39,Entrada6,30114.92287,"MultiLineString((-103.66068587 41.86750775, -104.04650383 41.86656681))"
p39,Fountain1b,125111.7525,"MultiLineString((-103.66068587 41.86750775, -104.57757998 41.00155929))"
p39,Fountain2b,146287.6697,"MultiLineString((-103.66068587 41.86750775, -103.59203856 40.62959549))"
p39,Minnelusa1,152593.458,"MultiLineString((-103.66068587 41.86750775, -105.01202123 42.80706648))"
p39,Morrison3,102692.4462,"MultiLineString((-103.66068587 41.86750775, -103.66214579 40.99803219))"
p39,Morrison6,157978.6867,"MultiLineString((-103.66068587 41.86750775, -105.67544076 41.75311593))"
p39,Morrison8,193447.3941,"MultiLineString((-103.66068587 41.86750775, -105.70577225 40.9567))"
p39,Maha01,37386.40226,"MultiLineString((-103.66068587 41.86750775, -103.30710342 41.65445264))"
p39,Fountain2a,146301.8216,"MultiLineString((-103.66068587 41.86750775, -103.58988305 40.62952963))"
p39,InyanKara2,309280.4173,"MultiLineString((-103.66068587 41.86750775, -102.32989336 44.33854959))"
p110,Conasuaga1,108242.4607,"MultiLineString((-82.52436295 37.4804456, -82.54766846 38.40042877))"
p110,Copper_Ridge2,310779.5531,"MultiLineString((-82.52436295 37.4804456, -80.52426947 39.72120899))"
p110,Copper_Ridge1,105911.6806,"MultiLineString((-82.52436295 37.4804456, -82.59545478 38.37938036))"
p110,Mount_Simon06,242681.91100000002,"MultiLineString((-82.52436295 37.4804456, -84.80465522 38.77857976))"
p110,Oriskany7,29234.02202,"MultiLineString((-82.52436295 37.4804456, -82.29576111 37.66895676))"
p110,Oriskany6,44803.79251,"MultiLineString((-82.52436295 37.4804456, -81.98825987 37.46661178))"
p110,Oriskany4,310779.5531,"MultiLineString((-82.52436295 37.4804456, -80.52426947 39.72120899))"
p110,Oriskany2,196956.0332,"MultiLineString((-82.52436295 37.4804456, -81.80935416 39.07701451))"
p110,Oriskany3,255315.9828,"MultiLineString((-82.52436295 37.4804456, -81.18371015 39.43626453))"
p110,Oriskany1,321582.7033,"MultiLineString((-82.52436295 37.4804456, -79.4898648 39.19739575))"
p110,Rome_Trough_Sst2,38905.69282,"MultiLineString((-82.52436295 37.4804456, -82.33984736 37.7844012))"
p110,StPeter05,310257.9094,"MultiLineString((-82.52436295 37.4804456, -86.20885309 37.87509344))"
p110,Basal_Sandstone_TN_Zone_2,166280.1412,"MultiLineString((-82.52436295 37.4804456, -84.0685176 36.59557946))"
p110,Mount_Simon10,135191.8331,"MultiLineString((-82.52436295 37.4804456, -82.66834817 38.62498914))"
p110,Knox5,310257.9094,"MultiLineString((-82.52436295 37.4804456, -86.20885309 37.87509344))"
p110,Lockport05,321582.6396,"MultiLineString((-82.52436295 37.4804456, -79.4898653 39.19739532))"
p110,Lockport02,108251.9991,"MultiLineString((-82.52436295 37.4804456, -82.5475483 38.40051132))"
p110,Medina03,321582.6396,"MultiLineString((-82.52436295 37.4804456, -79.4898653 39.19739532))"
p6,Forbes,199778.6682,"MultiLineString((-122.87442265 42.32662701, -122.36452111 40.66948048))"
p6,Domengine2,199781.9434,"MultiLineString((-122.87442265 42.32662701, -122.36450042 40.66945499))"
p6,Mokelumne_River2,199778.6682,"MultiLineString((-122.87442265 42.32662701, -122.36452111 40.66948048))"
p6,Moreno1Starkey,199781.9434,"MultiLineString((-122.87442265 42.32662701, -122.36450042 40.66945499))"
p6,Winters2,199781.9434,"MultiLineString((-122.87442265 42.32662701, -122.36450042 40.66945499))"
p8,Forbes,74418.16392,"MultiLineString((-122.30939254 41.3103583, -122.20262588 40.68414996))"
p8,Domengine2,75584.11099999999,"MultiLineString((-122.30939254 41.3103583, -122.35003463 40.67077586))"
p8,Mokelumne_River2,74614.05027,"MultiLineString((-122.30939254 41.3103583, -122.25378696 40.6795142))"
p8,Moreno1Starkey,75584.11099999999,"MultiLineString((-122.30939254 41.3103583, -122.35003463 40.67077586))"
p8,Winters2,74418.16392,"MultiLineString((-122.30939254 41.3103583, -122.20262588 40.68414996))"
p83,Mount_Simon02,32373.4643,"MultiLineString((-88.20418746 40.10999229, -88.38242924 39.86389777))"
p83,Mount_Simon04,176536.2267,"MultiLineString((-88.20418746 40.10999229, -87.57510607 38.6763114))"
p83,Mount_Simon05,75190.58836000001,"MultiLineString((-88.20418746 40.10999229, -87.53561541 39.66492305))"
p83,Mount_Simon06,53656.94352,"MultiLineString((-88.20418746 40.10999229, -87.53550404 40.11358601))"
p83,Mount_SImon07,223529.2123,"MultiLineString((-88.20418746 40.10999229, -86.83482964 41.76550475))"
p83,StPeter04,196922.2392,"MultiLineString((-88.20418746 40.10999229, -87.71698002 38.47330646))"
p83,StPeter02,126180.8355,"MultiLineString((-88.20418746 40.10999229, -88.43046086 39.05111913))"
p83,StPeter06,256710.6981,"MultiLineString((-88.20418746 40.10999229, -87.60430908 37.97111511))"
p83,StPeter05,273008.8967,"MultiLineString((-88.20418746 40.10999229, -86.86328125 37.986866))"
p83,StPeter03,74114.86276,"MultiLineString((-88.20418746 40.10999229, -87.53956052 39.67522453))"
p83,Mount_Simon10,272117.451,"MultiLineString((-88.20418746 40.10999229, -84.81229878 40.15932408))"
p83,Knox4,196922.2392,"MultiLineString((-88.20418746 40.10999229, -87.71698002 38.47330646))"
p83,Knox2,126180.8355,"MultiLineString((-88.20418746 40.10999229, -88.43046086 39.05111913))"
p83,Knox6,256710.6981,"MultiLineString((-88.20418746 40.10999229, -87.60430908 37.97111511))"
p83,Knox5,273008.8967,"MultiLineString((-88.20418746 40.10999229, -86.86328125 37.986866))"
p83,Knox3,74114.86276,"MultiLineString((-88.20418746 40.10999229, -87.53956052 39.67522453))"
p83,Knox1,23764.13689,"MultiLineString((-88.20418746 40.10999229, -88.39211558 39.95442401))"
p95,Oriskany7,313052.7325,"MultiLineString((-82.3941545 34.85292299, -81.99511047 37.50686275))"
p95,Oriskany6,282615.8161,"MultiLineString((-82.3941545 34.85292299, -81.66588328 37.20479817))"
p95,Rome_Trough_Sst1,230979.5814,"MultiLineString((-82.3941545 34.85292299, -83.2747691 36.71629056))"
p95,Rose_Run1,229999.7054,"MultiLineString((-82.3941545 34.85292299, -83.21058058 36.72304659))"
p95,Basal_Sandstone_TN_Zone_2,216715.6165,"MultiLineString((-82.3941545 34.85292299, -84.76025277 35.46896099))"
p95,Lockport01,230117.3784,"MultiLineString((-82.3941545 34.85292299, -83.1385133 36.74005932))"
p97,Oriskany7,286295.0206,"MultiLineString((-80.83198395 35.20694038, -81.94085409 37.5118705))"
p97,Oriskany6,240755.5547,"MultiLineString((-80.83198395 35.20694038, -81.22291157 37.24018265))"
p97,Rome_Trough_Sst1,266115.6932,"MultiLineString((-80.83198395 35.20694038, -82.86074829 36.93206787))"
p97,Rose_Run1,264860.0469,"MultiLineString((-80.83198395 35.20694038, -82.83013305 36.9369291))"
p97,Basal_Sandstone_TN_Zone_2,320912.0417,"MultiLineString((-80.83198395 35.20694038, -84.0685176 36.59557946))"
p97,Lockport01,263875.6905,"MultiLineString((-80.83198395 35.20694038, -82.88579055 36.89054099))"
p104,Conasuaga1,150160.1109,"MultiLineString((-85.58718958 42.29215883, -83.86863967 41.71599339))"
p104,Mount_Simon03,211957.4791,"MultiLineString((-85.58718958 42.29215883, -87.52301994 41.03792002))"
p104,Mount_Simon06,62497.63387000001,"MultiLineString((-85.58718958 42.29215883, -85.60308601 41.76329824))"
p104,Mount_SImon08,71187.90665,"MultiLineString((-85.58718958 42.29215883, -84.76298906 42.02887293))"
p104,Mount_Simon10,90309.23795,"MultiLineString((-85.58718958 42.29215883, -84.78920626 41.73749831))"
p104,Niagaran01,62387.58885,"MultiLineString((-85.58718958 42.29215883, -85.00591531 42.65843025))"
p105,Conasuaga1,101751.3212,"MultiLineString((-85.13065338 41.11969488, -83.87580235 41.32022301))"
p105,Mount_Simon03,189325.233,"MultiLineString((-85.13065338 41.11969488, -87.52301994 41.03792002))"
p105,Mount_Simon02,257580.8643,"MultiLineString((-85.13065338 41.11969488, -87.55250266 39.67843284))"
p105,Mount_Simon05,255567.1469,"MultiLineString((-85.13065338 41.11969488, -86.5980866 39.19661191))"
p105,Mount_SImon07,75949.21377999999,"MultiLineString((-85.13065338 41.11969488, -85.12585521 41.7627273))"
p105,Mount_SImon08,73299.2652,"MultiLineString((-85.13065338 41.11969488, -84.79037747 41.69749473))"
p105,Oriskany2,282094.2626,"MultiLineString((-85.13065338 41.11969488, -81.70813725 40.47644336))"
p105,StPeter03,243739.4193,"MultiLineString((-85.13065338 41.11969488, -87.26646135 39.64483935))"
p105,Mount_Simon10,25949.77098,"MultiLineString((-85.13065338 41.11969488, -84.80213189 41.11777826))"
p105,Knox3,243739.4193,"MultiLineString((-85.13065338 41.11969488, -87.26646135 39.64483935))"
p105,Knox1,257059.7219,"MultiLineString((-85.13065338 41.11969488, -87.53956052 39.67522453))"
p105,Niagaran01,147011.3821,"MultiLineString((-85.13065338 41.11969488, -84.45746334 42.28155069))"
p105,Lockport02,263903.6616,"MultiLineString((-85.13065338 41.11969488, -81.84798767 40.73894576))"
p80,Conasuaga1,303850.8426,"MultiLineString((-87.75200083 41.83193652, -83.86863967 41.71599339))"
p80,Mount_Simon03,95075.81905,"MultiLineString((-87.75200083 41.83193652, -87.63501544 41.03072222))"
p80,Mount_Simon02,237650.1846,"MultiLineString((-87.75200083 41.83193652, -88.38242924 39.86389777))"
p80,Mount_Simon05,256372.5986,"MultiLineString((-87.75200083 41.83193652, -87.53561541 39.66492305))"
p80,Mount_Simon06,55625.93655,"MultiLineString((-87.75200083 41.83193652, -87.13264991 41.60073327))"
p80,Mount_SImon07,72095.34692000001,"MultiLineString((-87.75200083 41.83193652, -86.83482964 41.76550475))"
p80,Mount_SImon08,219714.3832,"MultiLineString((-87.75200083 41.83193652, -84.94213888 41.76200274))"
p80,StPeter03,255139.6038,"MultiLineString((-87.75200083 41.83193652, -87.53956052 39.67522453))"
p80,Mount_Simon10,231488.3762,"MultiLineString((-87.75200083 41.83193652, -84.79763499 41.7000435))"
p80,Knox3,255139.6038,"MultiLineString((-87.75200083 41.83193652, -87.53956052 39.67522453))"
p80,Knox1,218993.646,"MultiLineString((-87.75200083 41.83193652, -88.60917729 40.06839613))"
p70,Mount_Simon03,282008.9643,"MultiLineString((-93.61998092 41.57998008, -90.59493513 40.31958674))"
p69,Mount_Simon03,254622.3388,"MultiLineString((-92.34279789 42.49315432, -89.6707682 41.25628994))"
p103,Conasuaga1,78183.83319,"MultiLineString((-83.08200165 42.331906, -83.482691 41.72512993))"
p103,Mount_Simon06,148545.0782,"MultiLineString((-83.08200165 42.331906, -84.78359899 41.76241535))"
p103,Mount_SImon07,118019.8337,"MultiLineString((-83.08200165 42.331906, -84.60130915 42.26676561))"
p103,StPeter07,312646.7192,"MultiLineString((-83.08200165 42.331906, -83.44967102 44.96659367))"
p103,Mount_Simon10,78335.61582,"MultiLineString((-83.08200165 42.331906, -83.48722228 41.72503417))"
p103,Niagaran01,47744.417539999995,"MultiLineString((-83.08200165 42.331906, -83.40692607 42.67556227))"
p111,Copper_Ridge2,159522.8039,"MultiLineString((-81.69694407 41.47193265, -80.15578605 40.60031601))"
p111,Copper_Ridge1,170805.7951,"MultiLineString((-81.69694407 41.47193265, -80.67667065 40.19786237))"
p111,Mount_Simon06,243608.4352,"MultiLineString((-81.69694407 41.47193265, -84.79891589 41.51514568))"
p111,Mount_SImon07,245027.8389,"MultiLineString((-81.69694407 41.47193265, -84.63527645 42.19964933))"
p111,Mount_SImon08,134313.2996,"MultiLineString((-81.69694407 41.47193265, -83.19006624 42.03397966))"
p111,Oriskany7,230203.1584,"MultiLineString((-81.69694407 41.47193265, -80.98364641 39.58180524))"
p111,Oriskany6,131605.87900000002,"MultiLineString((-81.69694407 41.47193265, -80.62799118 40.61763559))"
p111,Oriskany4,158911.0671,"MultiLineString((-81.69694407 41.47193265, -80.04736712 40.70223005))"
p111,Oriskany5,92183.33983,"MultiLineString((-81.69694407 41.47193265, -80.52371968 41.45590974))"
p111,Oriskany2,66707.27516,"MultiLineString((-81.69694407 41.47193265, -81.24363467 40.99497702))"
p111,Oriskany3,69864.41571,"MultiLineString((-81.69694407 41.47193265, -81.0469911 41.06954763))"
p111,Oriskany1,271946.404,"MultiLineString((-81.69694407 41.47193265, -79.47879634 39.71995998))"
p111,Potsdam1,92394.20756,"MultiLineString((-81.69694407 41.47193265, -80.52061593 41.47676227))"
p111,Rome_Trough_Sst2,223431.5537,"MultiLineString((-81.69694407 41.47193265, -80.87274608 39.66241102))"
p111,Rose_Run4,92143.4023,"MultiLineString((-81.69694407 41.47193265, -80.52413177 41.49504852))"
p111,Mount_Simon10,128279.59,"MultiLineString((-81.69694407 41.47193265, -83.30460979 41.6724442))"
p111,Lockport05,271805.4831,"MultiLineString((-81.69694407 41.47193265, -79.4809713 39.72027432))"
p111,Lockport06,163856.3593,"MultiLineString((-81.69694407 41.47193265, -79.7616593 42.00310532))"
p111,Lockport02,17360.43661,"MultiLineString((-81.69694407 41.47193265, -81.52256229 41.38172852))"
p111,Medina03,271805.4831,"MultiLineString((-81.69694407 41.47193265, -79.4809713 39.72027432))"
p55,Arbuckle4,251084.6082,"MultiLineString((-93.31999923 37.18001609, -96.31261615 37.15354702))"
p55,Mount_Simon03,275230.1298,"MultiLineString((-93.31999923 37.18001609, -90.3367157 38.18871307))"
p55,Mount_Simon02,318658.4292,"MultiLineString((-93.31999923 37.18001609, -89.64553465 37.92134364))"
p55,Knox1,312939.8775,"MultiLineString((-93.31999923 37.18001609, -89.75233142 38.0081461))"
p56,Arbuckle4,209639.9317,"MultiLineString((-94.15720911 36.06297833, -96.30464835 36.95091864))"
p56,Arbuckle1,283901.4982,"MultiLineString((-94.15720911 36.06297833, -97.43568527 36.52952007))"
p56,Paluxy3,317143.8182,"MultiLineString((-94.15720911 36.06297833, -94.67422642 33.37725456))"
p72,Mount_Simon03,4784.058192,"MultiLineString((-90.24192637 38.63696358, -90.183637 38.63690035))"
p72,Mount_Simon02,67368.14096,"MultiLineString((-90.24192637 38.63696358, -89.42711781 38.57023221))"
p72,Mount_Simon04,191650.5636,"MultiLineString((-90.24192637 38.63696358, -87.98600769 38.23481369))"
p72,Mount_Simon05,218292.6072,"MultiLineString((-90.24192637 38.63696358, -87.66226196 39.11346817))"
p72,Mount_Simon06,251278.8075,"MultiLineString((-90.24192637 38.63696358, -87.54288602 39.67074042))"
p72,StPeter04,191646.574,"MultiLineString((-90.24192637 38.63696358, -87.98603987 38.23486044))"
p72,StPeter02,105976.0236,"MultiLineString((-90.24192637 38.63696358, -89.00413303 38.38627468))"
p72,StPeter06,206156.2285,"MultiLineString((-90.24192637 38.63696358, -88.1336703 37.70079078))"
p72,StPeter05,206773.2396,"MultiLineString((-90.24192637 38.63696358, -88.46764374 37.40075684))"
p72,StPeter03,208369.3559,"MultiLineString((-90.24192637 38.63696358, -87.71930172 38.45913032))"
p72,Knox4,191646.574,"MultiLineString((-90.24192637 38.63696358, -87.98603987 38.23486044))"
p72,Knox2,105976.0236,"MultiLineString((-90.24192637 38.63696358, -89.00413303 38.38627468))"
