sc_point_gid,class,capacity,capital_adder_per_mw
32051,1,54.069,0
32052,1,151.828,0
32053,1,371.967,0
32054,1,125.035,0
32055,1,197.087,0
32056,1,106.207,0
32057,1,468.096,0
32058,1,239.932,0
32059,1,679.545,0
32060,1,464.113,0
32061,1,233.173,0
32062,1,403.648,0
32063,1,521.441,0
32064,1,400.389,0
32065,1,515.226,0
32066,1,979.037,0
32067,1,569.053,0
32068,1,384.398,0
32069,1,220.38,0
32070,1,102.707,0
32071,1,94.862,0
32072,1,164.018,0
32073,1,624.752,0
32074,1,38.741,0
32075,1,299.915,0
32076,1,328.88,0
32077,1,81.949,0
32078,1,596.571,0
32079,1,80.017,0
32080,1,200.345,0
32081,1,230.337,0
32082,1,993.641,0
32083,1,1145.771,0
32084,1,1017.537,0
32085,1,1074.262,0
32086,1,936.917,0
32087,1,1089.77,0
32088,1,942.891,0
32089,1,301.001,0
32090,1,113.388,0
32091,1,259.846,0
32092,1,596.631,0
32093,1,232.57,0
32094,1,579.071,0
32095,1,632.295,0
32096,1,216.095,0
32097,1,33.673,0
32098,1,496.519,0
32099,1,927.141,0
32100,1,1183.909,0
32101,1,1071.184,0
32102,1,1600.712,0
32103,1,1339.478,0
32104,1,90.155,0
32106,1,92.449,0
32107,1,110.371,0
32313,1,46.888,0
32314,1,96.492,0
32315,1,125.457,0
32316,1,105.121,0
32317,1,56.362,0
32321,1,88.405,0
32322,1,446.734,0
32323,1,2.655,0
32326,1,544.433,0
32327,1,1351.366,0
32328,1,1232.607,0
32329,1,701.692,0
32330,1,340.467,0
32332,1,910.968,0
32333,1,588.364,0
32342,1,78.328,0
32343,1,796.554,0
32344,1,1959.644,0
32345,1,653.295,0
32346,1,992.555,0
32347,1,91.121,0
32348,1,467.312,0
32349,1,510.76,0
32350,1,354.708,0
32351,1,428.57,0
32353,1,329.122,0
32354,1,1111.072,0
32355,1,1086.693,0
32356,1,493.743,0
32358,1,8.328,0
32360,1,288.208,0
32361,1,142.173,0
32365,1,140.121,0
32366,1,6.397,0
32367,1,7.603,0
32368,1,7.483,0
32371,1,169.569,0
32376,1,44.776,0
32378,1,52.862,0
32379,1,445.889,0
32380,1,1397.47,0
32381,1,1467.591,0
32382,1,867.64,0
32383,1,213.682,0
32384,1,785.571,0
32385,1,222.914,0
32387,1,508.105,0
32388,1,310.535,0
32393,1,8.81,0
32394,1,5.069,0
32399,1,404.191,0
32400,1,333.829,0
32401,1,1442.004,0
32402,1,1446.349,0
32403,1,1503.315,0
32404,1,1116.383,0
32405,1,1167.072,0
32406,1,431.225,0
32407,1,410.105,0
32408,1,158.225,0
32409,1,619.321,0
32412,1,25.345,0
32413,1,290.018,0
32414,1,848.813,0
32415,1,614.916,0
32416,1,896.244,0
32417,1,332.561,0
32418,1,309.57,0
32419,1,390.674,0
32420,1,436.656,0
32421,1,570.984,0
32422,1,840.968,0
32423,1,259.906,0
32424,1,520.596,0
32425,1,67.948,0
32432,1,229.794,0
32433,1,317.173,0
32434,1,743.933,0
32435,1,1031.055,0
32436,1,657.64,0
32437,1,607.976,0
32438,1,471.777,0
32439,1,1339.599,0
32440,1,1202.555,0
32441,1,202.397,0
32442,1,196.845,0
32443,1,234.501,0
32444,1,157.742,0
32445,1,818.821,0
32446,1,800.778,0
32447,1,259.484,0
32448,1,129.5,0
32449,1,132.035,0
32450,1,12.31,0
32451,1,35.362,0
32452,1,679.907,0
32453,1,909.098,0
32454,1,816.709,0
32455,1,88.586,0
32456,1,27.155,0
32457,1,159.552,0
32458,1,668.019,0
32459,1,318.38,0
32460,1,875.063,0
32461,1,1076.374,0
32462,1,1055.736,0
32463,1,944.882,0
32464,1,776.157,0
32465,1,270.346,0
32466,1,922.977,0
32467,1,1139.133,0
32468,1,648.347,0
32469,1,571.467,0
32470,1,546.484,0
32471,1,463.691,0
32472,1,215.552,0
32473,1,486.26,0
32474,1,479.863,0
32475,1,570.924,0
32476,1,523.734,0
32477,1,504.605,0
32478,1,361.708,0
32479,1,922.313,0
32480,1,665.424,0
32481,1,1001.184,0
32482,1,1329.823,0
32483,1,1203.702,0
32484,1,807.839,0
32485,1,416.32,0
32487,1,93.897,0
32693,1,10.621,0
32694,1,542.2,0
32695,1,305.044,0
32696,1,182.121,0
32698,1,185.742,0
32699,1,34.457,0
32701,1,23.414,0
32702,1,173.552,0
32703,1,92.268,0
32704,1,84.845,0
32705,1,27.759,0
32706,1,8.328,0
32707,1,30.052,0
32708,1,321.518,0
32709,1,1273.762,0
32710,1,513.958,0
32711,1,10.017,0
32712,1,33.914,0
32713,1,221.345,0
32715,1,47.552,0
32716,1,27.517,0
32720,1,75.19,0
32721,1,21.241,0
32722,1,875.847,0
32723,1,1855.73,0
32724,1,1787.298,0
32725,1,54.431,0
32726,1,897.692,0
32727,1,352.898,0
32728,1,1157.9,0
32729,1,338.053,0
32730,1,1065.451,0
32731,1,244.397,0
32733,1,56.724,0
32734,1,307.579,0
32735,1,0.121,0
32738,1,108.138,0
32740,1,136.259,0
32742,1,5.672,0
32743,1,21.724,0
32744,1,100.414,0
32745,1,45.259,0
32746,1,19.793,0
32747,1,223.156,0
32750,1,52.379,0
32751,1,27.035,0
32756,1,152.552,0
32757,1,231.483,0
32758,1,41.759,0
32759,1,728.123,0
32760,1,1604.091,0
32761,1,1727.919,0
32762,1,555.898,0
32763,1,70.966,0
32764,1,164.259,0
32765,1,174.518,0
32766,1,27.759,0
32767,1,682.261,0
32768,1,915.917,0
32778,1,0.845,0
32779,1,172.164,0
32780,1,477.208,0
32781,1,654.381,0
32782,1,1024.779,0
32783,1,1781.626,0
32784,1,1319.504,0
32785,1,1173.469,0
32786,1,1250.59,0
32787,1,728.183,0
32788,1,243.311,0
32789,1,196.544,0
32790,1,218.449,0
32791,1,226.897,0
32792,1,452.346,0
32793,1,269.863,0
32794,1,25.586,0
32795,1,55.397,0
32796,1,99.931,0
32797,1,236.432,0
32798,1,494.527,0
32799,1,316.208,0
32800,1,261.656,0
32802,1,224.242,0
32804,1,14.724,0
32805,1,61.431,0
32806,1,154.0,0
32807,1,55.638,0
32810,1,11.828,0
32811,1,93.535,0
32812,1,77.604,0
32813,1,60.948,0
32814,1,175.001,0
32815,1,513.355,0
32816,1,506.053,0
32817,1,28.362,0
32818,1,989.537,0
32819,1,1335.857,0
32820,1,980.727,0
32821,1,225.087,0
32822,1,242.466,0
32825,1,481.07,0
32826,1,401.415,0
32827,1,133.845,0
32829,1,88.345,0
32830,1,427.605,0
32831,1,754.071,0
32832,1,997.624,0
32833,1,1084.943,0
32834,1,612.2,0
32835,1,782.614,0
32836,1,541.053,0
32837,1,765.899,0
32838,1,724.623,0
32839,1,891.235,0
32840,1,567.364,0
32841,1,673.209,0
32842,1,630.967,0
32843,1,901.735,0
32844,1,823.83,0
32845,1,378.605,0
32846,1,47.431,0
32847,1,313.794,0
32848,1,969.925,0
32849,1,819.485,0
32850,1,759.985,0
32851,1,758.476,0
32852,1,721.183,0
32853,1,976.201,0
32854,1,1040.227,0
32855,1,870.175,0
32856,1,691.614,0
32857,1,566.64,0
32858,1,117.25,0
32859,1,57.569,0
32860,1,90.035,0
32861,1,1140.762,0
32862,1,173.069,0
32863,1,261.596,0
32864,1,280.906,0
32865,1,112.061,0
33074,1,75.492,0
33075,1,106.087,0
33076,1,329.906,0
33077,1,5.914,0
33083,1,68.371,0
33085,1,285.673,0
33087,1,214.949,0
33088,1,353.923,0
33089,1,59.44,0
33090,1,353.26,0
33091,1,344.329,0
33095,2,412.398,0
33096,1,279.035,0
33100,1,97.035,0
33102,1,591.622,0
33103,1,1513.935,0
33104,1,1607.35,0
33105,1,527.777,0
33106,1,970.71,0
33107,1,648.95,0
33108,1,1060.745,0
33109,1,140.362,0
33110,1,92.69,0
33111,1,635.916,0
33114,1,267.087,0
33115,1,35.241,0
33117,1,0.121,0
33118,1,477.45,0
33120,1,92.449,0
33122,1,6.035,0
33123,1,215.19,0
33124,1,183.69,0
33125,1,210.242,0
33126,1,5.069,0
33127,1,316.328,0
33129,1,55.397,0
33130,1,244.88,0
33133,1,204.57,0
33134,1,123.707,0
33135,1,56.604,0
33136,1,1067.262,0
33137,1,1619.901,0
33138,1,1103.408,0
33139,1,1564.203,0
33140,1,1386.849,0
33141,1,837.468,0
33142,1,453.674,0
33143,1,346.501,0
33144,1,173.432,0
33145,1,142.656,0
33146,1,408.415,0
33147,1,706.278,0
33148,1,457.053,0
33158,1,23.897,0
33159,1,106.449,0
33160,1,1009.934,0
33161,1,633.502,0
33162,1,707.243,0
33163,1,1612.539,0
33164,1,1326.625,0
33165,1,1291.926,0
33166,1,1194.107,0
33167,1,641.286,0
33168,1,389.467,0
33169,1,630.907,0
33170,1,830.227,0
33171,1,762.761,0
33172,1,617.691,0
33173,1,571.95,0
33174,1,1273.159,0
33175,1,365.329,0
33178,1,365.57,0
33179,1,318.38,0
33180,1,454.881,0
33181,1,14.362,0
33182,1,46.828,0
33183,1,268.415,0
33184,1,23.897,0
33185,1,228.345,0
33186,1,875.003,0
33187,1,393.811,0
33193,1,74.767,0
33194,1,81.285,0
33195,1,369.191,0
33196,1,785.752,0
33197,1,84.121,0
33198,1,170.414,0
33199,1,676.468,0
33200,1,1421.366,0
33201,1,688.476,0
33202,1,128.052,0
33203,1,108.319,0
33205,1,64.147,0
33206,1,34.216,0
33207,1,289.897,0
33208,1,560.726,0
33209,1,632.235,0
33210,1,618.054,0
33211,1,878.985,0
33212,1,805.847,0
33213,1,908.373,0
33214,1,950.132,0
33215,1,1040.469,0
33216,1,614.795,0
33217,1,114.776,0
33218,1,118.88,0
33219,1,148.75,0
33220,1,171.38,0
33221,1,116.345,0
33222,1,486.32,0
33223,1,1019.469,0
33224,1,1019.348,0
33225,1,285.794,0
33226,1,277.406,0
33227,1,264.311,0
33228,1,25.948,0
33229,1,246.63,0
33230,1,276.803,0
33231,1,270.768,0
33232,1,256.708,0
33233,1,1335.737,0
33234,1,1131.288,0
33235,1,1213.357,0
33236,1,1010.598,0
33237,1,768.011,0
33238,1,362.794,0
33239,1,150.44,0
33241,1,205.294,0
33243,1,84.785,0
33244,1,579.795,0
33245,1,31.621,0
33453,1,83.88,0
33454,1,6.397,0
33455,1,136.018,0
33456,1,69.155,0
33463,1,223.518,0
33464,1,56.845,0
33465,1,0.845,0
33466,1,428.631,0
33467,2,267.087,0
33468,2,193.225,0
33469,1,48.276,0
33470,1,278.915,0
33472,1,0.664,0
33473,2,57.75,0
33474,1,420.001,0
33475,2,231.483,0
33476,1,51.173,0
33478,1,129.5,0
33480,1,337.449,0
33481,1,444.139,0
33482,1,1249.866,0
33483,1,1921.264,0
33484,1,428.329,0
33485,1,408.415,0
33486,1,170.173,0
33487,1,794.502,0
33488,1,1120.848,0
33489,1,54.552,0
33490,1,852.916,0
33491,1,1347.504,0
33492,1,509.07,0
33493,1,653.054,0
33494,1,212.776,0
33497,1,465.622,0
33498,1,278.794,0
33499,1,43.69,0
33500,1,38.5,0
33504,1,368.225,0
33505,1,541.053,0
33506,1,121.414,0
33507,1,263.587,0
33508,1,495.07,0
33509,1,514.139,0
33510,1,102.707,0
33511,1,17.862,0
33513,1,615.881,0
33514,1,70.0,0
33515,1,285.915,0
33516,1,875.003,0
33517,1,299.07,0
33518,1,539.605,0
33519,1,441.846,0
33520,1,664.881,0
33521,1,406.846,0
33522,1,513.415,0
33523,1,293.035,0
33524,1,162.811,0
33525,1,266.725,0
33526,1,358.691,0
33527,1,476.122,0
33528,1,3.862,0
33532,1,82.431,0
33533,1,4.103,0
33538,1,145.431,0
33539,1,820.451,0
33540,1,824.554,0
33541,1,1533.849,0
33542,1,1288.366,0
33543,1,1330.969,0
33544,1,1290.418,0
33545,1,1247.211,0
33546,1,67.586,0
33547,1,0.966,0
33548,1,802.83,0
33549,1,1654.057,0
33550,1,1738.721,0
33551,1,1557.505,0
33552,1,1267.607,0
33553,1,1582.246,0
33554,1,1625.815,0
33555,1,1340.142,0
33556,1,338.656,0
33557,1,525.726,0
33558,1,38.5,0
33559,1,8.569,0
33560,1,209.156,0
33562,1,138.069,0
33563,1,358.087,0
33564,1,576.536,0
33565,1,1131.59,0
33566,1,792.692,0
33567,1,598.622,0
33568,1,109.224,0
33574,1,116.466,0
33576,1,7.664,0
33577,1,836.744,0
33578,1,394.053,0
33579,1,1084.098,0
33580,1,1550.746,0
33581,1,910.847,0
33582,1,245.966,0
33583,1,211.69,0
33584,1,410.105,0
33585,1,100.414,0
33586,1,386.811,0
33587,1,252.604,0
33588,1,507.501,0
33589,1,1005.649,0
33590,1,1254.814,0
33591,1,667.416,0
33592,1,770.726,0
33593,1,854.365,0
33594,1,648.467,0
33595,1,365.087,0
33596,1,83.155,0
33597,1,8.086,0
33599,1,32.345,0
33600,1,156.294,0
33601,1,144.647,0
33602,1,366.656,0
33603,1,31.983,0
33604,1,99.328,0
33605,1,189.242,0
33606,1,389.225,0
33607,1,918.149,0
33608,1,1224.823,0
33609,1,1128.633,0
33610,1,1098.339,0
33611,1,1403.746,0
33612,1,1536.444,0
33613,1,1657.195,0
33614,1,1519.729,0
33615,1,1491.849,0
33616,1,390.915,0
33617,1,579.674,0
33618,1,763.425,0
33619,1,287.604,0
33622,1,5.914,0
33623,1,167.518,0
33624,1,427.725,0
33625,1,208.613,0
33626,1,9.052,0
33833,1,110.673,0
33834,1,305.346,0
33835,1,115.983,0
33842,1,5.733,0
33843,1,309.872,0
33844,1,7.664,0
33846,1,0.724,0
33847,1,533.329,0
33848,1,1212.331,0
33849,1,698.433,0
33850,1,68.793,0
33851,2,33.673,0
33852,1,990.382,0
33853,2,1141.969,0
33854,1,1304.538,0
33855,1,880.313,0
33856,1,309.932,0
33857,1,125.638,0
33858,1,712.433,0
33861,1,156.535,0
33862,1,1333.383,0
33863,1,447.881,0
33864,1,1121.452,0
33865,1,848.813,0
33866,1,208.914,0
33867,1,5.793,0
33868,1,360.984,0
33869,1,304.863,0
33870,1,1447.918,0
33871,1,1606.867,0
33872,1,476.122,0
33873,1,119.604,0
33880,1,128.535,0
33882,1,94.259,0
33884,1,900.468,0
33885,1,325.38,0
33886,1,13.759,0
33887,1,445.467,0
33888,1,997.865,0
33889,1,816.347,0
33890,1,135.656,0
33891,1,131.311,0
33892,1,31.259,0
33893,1,851.227,0
33894,1,10.379,0
33895,1,637.243,0
33896,1,1288.366,0
33897,1,1112.098,0
33898,1,598.019,0
33899,1,482.157,0
33901,1,633.502,0
33902,1,367.079,0
33903,1,204.087,0
33904,1,228.708,0
33905,1,542.984,0
33906,1,32.828,0
33907,1,127.449,0
33912,1,176.811,0
33913,1,229.794,0
33917,1,9.776,0
33918,1,624.209,0
33919,1,1666.367,0
33920,1,417.225,0
33921,1,511.243,0
33922,1,1440.677,0
33923,1,1221.142,0
33924,1,1417.384,0
33925,1,681.054,0
33926,1,133.0,0
33927,1,52.862,0
33928,1,294.484,0
33929,1,988.813,0
33930,1,1523.711,0
33931,1,1386.004,0
33932,1,1620.384,0
33933,1,1749.04,0
33934,1,1665.402,0
33935,1,1655.867,0
33936,1,933.055,0
33937,1,823.227,0
33938,1,937.158,0
33939,1,297.742,0
33944,1,575.571,0
33945,1,826.364,0
33946,1,1219.693,0
33947,1,947.537,0
33948,1,571.467,0
33952,1,0.241,0
33953,1,169.147,0
33954,1,23.293,0
33957,1,527.777,0
33958,1,168.121,0
33959,1,302.328,0
33960,1,894.072,0
33961,1,1091.883,0
33962,1,924.606,0
33963,1,393.691,0
33964,1,380.174,0
33965,1,422.415,0
33966,1,843.02,0
33967,1,771.752,0
33968,1,991.71,0
33969,1,1216.917,0
33970,1,930.882,0
33971,1,775.313,0
33972,1,72.655,0
33973,1,99.268,0
33980,1,47.31,0
33982,1,50.086,0
33985,1,363.036,0
33986,1,368.587,0
33987,1,978.555,0
33988,1,577.381,0
33989,1,1167.797,0
33990,1,1211.064,0
33991,1,516.312,0
33992,1,770.606,0
33993,1,1019.831,0
33994,1,1334.711,0
33995,1,1506.513,0
33996,1,1142.512,0
33997,1,1051.089,0
33998,1,1595.643,0
33999,1,591.441,0
34000,1,154.121,0
34001,1,34.155,0
34002,1,39.767,0
34003,1,220.501,0
34004,1,193.828,0
34005,1,166.492,0
34006,1,188.337,0
34007,1,159.069,0
34008,1,20.276,0
34206,1,52.923,0
34207,1,36.147,0
34213,1,380.415,0
34214,1,1488.41,0
34215,1,537.614,0
34222,1,42.543,0
34223,1,143.078,0
34226,1,117.793,0
34227,1,574.002,0
34228,1,346.863,0
34229,1,341.191,0
34230,1,46.888,0
34231,1,743.149,0
34232,1,1699.617,0
34233,1,556.924,0
34234,1,1252.581,0
34235,1,248.139,0
34236,1,246.449,0
34237,1,100.173,0
34238,1,370.156,0
34239,1,324.535,0
34240,1,96.793,0
34241,1,2.534,0
34242,1,571.709,0
34243,1,297.018,0
34244,1,813.571,0
34245,1,112.121,0
34246,1,724.985,0
34248,1,29.448,0
34249,1,726.071,0
34250,1,1126.4,0
34251,1,1840.402,0
34252,1,209.88,0
34253,1,972.641,0
34254,1,526.57,0
34255,1,5.19,0
34259,1,146.156,0
34260,1,45.5,0
34262,1,126.966,0
34263,1,256.225,0
34264,1,1440.797,0
34265,1,1065.21,0
34266,1,180.552,0
34267,1,156.294,0
34268,1,841.692,0
34269,1,552.76,0
34270,1,17.138,0
34271,1,849.054,0
34272,1,909.882,0
34273,1,1436.09,0
34274,1,1381.056,0
34275,1,1699.617,0
34276,1,1309.849,0
34277,1,1453.349,0
34278,1,0.845,0
34279,1,609.364,0
34281,1,763.847,0
34282,1,559.579,0
34283,1,238.544,0
34284,1,52.56,0
34285,1,842.778,0
34287,1,31.983,0
34291,1,12.914,0
34292,1,799.873,0
34293,1,30.233,0
34296,1,25.466,0
34297,1,153.88,0
34298,1,911.089,0
34299,1,1083.314,0
34300,1,1155.486,0
34301,1,13.759,0
34302,1,1149.09,0
34303,1,1245.038,0
34304,1,1175.279,0
34305,1,817.192,0
34306,1,258.88,0
34307,1,384.639,0
34308,1,1282.573,0
34309,1,1581.281,0
34310,1,1170.814,0
34311,1,1465.539,0
34312,1,1502.349,0
34313,1,1613.867,0
34314,1,1599.203,0
34315,1,1831.712,0
34316,1,1846.557,0
34317,1,844.166,0
34318,1,1643.074,0
34319,1,821.899,0
34320,1,122.138,0
34321,1,20.155,0
34325,1,20.155,0
34326,1,998.529,0
34327,1,1307.133,0
34328,1,880.072,0
34329,1,533.088,0
34332,1,2.293,0
34333,1,283.259,0
34334,1,704.347,0
34335,1,71.026,0
34336,1,193.587,0
34337,1,91.845,0
34338,1,173.914,0
34339,1,616.243,0
34340,1,488.553,0
34341,1,478.898,0
34342,1,1013.917,0
34343,1,910.847,0
34344,1,966.244,0
34345,1,1506.694,0
34346,1,1737.453,0
34347,1,1588.462,0
34348,1,1760.385,0
34349,1,1516.47,0
34350,1,1328.073,0
34351,1,468.398,0
34352,1,4.345,0
34359,1,105.845,0
34360,1,311.863,0
34361,1,53.707,0
34362,1,216.88,0
34364,1,21.121,0
34365,1,48.638,0
34366,1,107.776,0
34367,1,368.286,0
34368,1,656.433,0
34369,1,437.381,0
34370,1,1302.969,0
34371,1,468.157,0
34372,1,760.106,0
34373,1,968.055,0
34374,1,1075.71,0
34375,1,1080.296,0
34376,1,980.848,0
34377,1,1271.469,0
34378,1,1693.643,0
34379,1,673.933,0
34381,1,960.632,0
34382,1,274.811,0
34383,1,673.812,0
34384,1,848.511,0
34385,1,101.319,0
34386,1,258.096,0
34387,1,500.139,0
34388,1,244.94,0
34586,1,161.845,0
34587,1,82.552,0
34591,1,32.948,0
34592,1,218.328,0
34593,1,1080.055,0
34594,1,896.184,0
34595,1,1173.952,0
34596,1,38.138,0
34606,1,389.105,0
34607,1,474.01,0
34608,1,1239.124,0
34609,2,13.397,0
34610,2,129.5,0
34611,2,1106.426,0
34612,1,1073.357,0
34613,2,56.362,0
34614,1,738.321,0
34615,1,144.587,0
34616,1,1264.59,0
34617,1,59.259,0
34618,1,153.88,0
34619,1,40.552,0
34620,1,238.966,0
34621,1,307.941,0
34622,1,935.468,0
34623,1,930.701,0
34624,1,797.882,0
34625,1,232.57,0
34626,1,947.055,0
34627,1,15.931,0
34628,1,531.036,0
34629,1,603.329,0
34630,1,1235.745,0
34631,1,1823.264,0
34632,1,638.812,0
34633,1,1034.796,0
34634,1,140.242,0
34635,1,358.57,0
34639,1,201.914,0
34641,1,179.587,0
34642,1,261.052,0
34643,1,919.054,0
34644,1,1018.684,0
34645,1,468.76,0
34646,1,159.914,0
34647,1,159.552,0
34648,1,208.673,0
34649,1,495.795,0
34650,1,422.174,0
34651,1,1532.039,0
34652,1,44.052,0
34653,1,1594.194,0
34654,1,1762.798,0
34655,1,1493.056,0
34656,1,733.675,0
34657,1,1042.4,0
34658,1,339.622,0
34659,1,522.346,0
34661,1,167.638,0
34662,1,625.657,0
34665,1,123.828,0
34671,1,27.397,0
34672,1,495.191,0
34675,1,15.81,0
34676,1,323.449,0
34677,1,936.615,0
34678,1,974.451,0
34679,1,802.77,0
34680,1,1072.572,0
34681,1,449.208,0
34682,1,627.105,0
34683,1,283.38,0
34684,1,710.743,0
34685,1,840.123,0
34686,1,79.776,0
34687,1,76.276,0
34688,1,689.381,0
34689,1,976.624,0
34690,1,1629.798,0
34691,1,1854.161,0
34692,1,1398.677,0
34693,1,1233.814,0
34694,1,1115.055,0
34695,1,1264.59,0
34696,1,1473.504,0
34697,1,1067.805,0
34698,1,519.45,0
34699,1,896.003,0
34700,1,597.295,0
34701,1,571.588,0
34702,1,291.587,0
34704,1,53.345,0
34705,1,313.191,0
34706,1,911.27,0
34707,1,1570.841,0
34708,1,1187.348,0
34709,1,817.675,0
34710,1,30.655,0
34711,1,98.0,0
34712,1,101.742,0
34713,1,803.554,0
34714,1,699.218,0
34715,1,83.336,0
34716,1,106.449,0
34717,1,492.113,0
34718,1,617.269,0
34719,1,992.072,0
34720,1,1118.193,0
34721,1,474.674,0
34722,1,446.553,0
34723,1,1102.262,0
34724,1,951.761,0
34725,1,1400.728,0
34726,1,1475.435,0
34727,1,1786.574,0
34728,1,1709.695,0
34729,1,1449.366,0
34730,1,158.707,0
34731,1,92.449,0
34735,1,13.517,0
34736,1,87.138,0
34737,1,97.518,0
34738,1,178.983,0
34739,1,2.052,0
34740,1,67.345,0
34741,1,43.448,0
34742,1,278.915,0
34743,1,4.103,0
34744,1,198.173,0
34745,1,468.036,0
34746,1,212.535,0
34747,1,128.052,0
34748,1,640.743,0
34749,1,317.656,0
34750,1,450.536,0
34751,1,882.847,0
34752,1,401.234,0
34753,1,676.709,0
34754,1,1290.056,0
34755,1,1178.538,0
34756,1,1121.331,0
34757,1,639.054,0
34758,1,855.692,0
34759,1,877.537,0
34760,1,648.045,0
34761,1,1436.634,0
34762,1,1316.547,0
34763,1,1191.935,0
34764,1,876.39,0
34765,1,464.838,0
34766,1,338.173,0
34767,1,349.337,0
34768,1,245.363,0
34971,1,11.828,0
34972,1,13.035,0
34973,1,1152.409,0
34974,1,1092.546,0
34975,1,276.501,0
34976,1,308.182,0
34983,1,111.337,0
34984,1,51.957,0
34986,2,15.328,0
34987,1,852.434,0
34988,1,1577.901,0
34989,1,1174.736,0
34990,2,267.449,0
34991,1,1025.262,0
34992,1,125.035,0
34993,1,505.872,0
34994,1,424.527,0
34995,1,658.485,0
34996,1,1626.177,0
34997,1,444.622,0
34998,1,107.776,0
34999,1,1188.555,0
35000,1,74.707,0
35001,1,793.537,0
35002,1,155.268,0
35003,1,243.19,0
35004,1,499.657,0
35005,1,352.415,0
35006,1,1197.124,0
35007,1,283.018,0
35008,1,152.069,0
35009,1,617.088,0
35010,1,734.761,0
35011,1,1044.21,0
35012,1,23.655,0
35013,1,94.621,0
35014,1,1098.158,0
35015,1,714.606,0
35016,1,102.104,0
35021,1,190.449,0
35022,1,428.087,0
35023,1,730.899,0
35024,1,12.431,0
35025,1,360.139,0
35026,1,5.552,0
35027,1,1064.003,0
35028,1,30.293,0
35029,1,741.037,0
35030,1,240.415,0
35031,1,1065.21,0
35032,1,151.828,0
35033,1,1578.746,0
35034,1,1762.798,0
35035,1,1310.211,0
35036,1,828.416,0
35037,1,1523.108,0
35038,1,875.847,0
35043,1,9.052,0
35044,1,67.224,0
35051,1,118.94,0
35052,1,770.063,0
35055,1,172.345,0
35056,1,231.966,0
35057,1,1284.685,0
35058,1,1130.021,0
35059,1,855.571,0
35060,1,812.908,0
35061,1,656.554,0
35062,1,382.225,0
35063,1,89.673,0
35064,1,107.052,0
35065,1,690.106,0
35066,1,926.054,0
35067,1,6.457,0
35068,1,99.086,0
35069,1,559.398,0
35070,1,1521.78,0
35071,1,1568.608,0
35072,1,1748.678,0
35073,1,1415.211,0
35074,1,1391.314,0
35075,1,778.33,0
35076,1,1136.417,0
35077,1,748.821,0
35078,1,353.26,0
35079,1,647.864,0
35080,1,400.57,0
35081,1,521.26,0
35082,1,72.776,0
35083,1,8.448,0
35084,1,240.052,0
35085,1,735.847,0
35086,1,540.691,0
35087,1,1130.383,0
35088,1,1192.297,0
35089,1,234.621,0
35090,1,217.363,0
35092,1,105.483,0
35093,1,810.795,0
35094,1,562.657,0
35095,1,311.984,0
35096,1,307.397,0
35097,1,1009.21,0
35098,1,798.847,0
35099,1,414.872,0
35100,1,1161.581,0
35101,1,864.623,0
35102,1,441.725,0
35103,1,805.002,0
35104,1,971.796,0
35105,1,1232.969,0
35106,1,1362.952,0
35107,1,1540.849,0
35108,1,1129.055,0
35109,1,1217.641,0
35110,1,239.69,0
35111,1,8.931,0
35118,1,170.173,0
35119,1,285.19,0
35120,1,191.656,0
35121,1,172.225,0
35122,1,235.708,0
35123,1,340.467,0
35124,1,361.587,0
35125,1,797.459,0
35126,1,606.709,0
35127,1,22.931,0
35128,1,423.381,0
35129,1,591.441,0
35130,1,596.088,0
35131,1,838.675,0
35132,1,621.312,0
35133,1,758.114,0
35134,1,440.156,0
35135,1,582.933,0
35136,1,831.796,0
35137,1,1333.021,0
35138,1,797.399,0
35139,1,1206.478,0
35140,1,1439.168,0
35141,1,1288.607,0
35142,1,1363.858,0
35143,1,1335.013,0
35144,1,965.761,0
35145,1,391.639,0
35146,1,140.181,0
35147,1,99.207,0
35148,1,60.345,0
35149,1,188.578,0
35351,1,80.983,0
35352,1,120.087,0
35353,1,738.261,0
35354,1,1578.143,0
35355,1,1135.995,0
35356,1,192.38,0
35367,1,180.914,0
35368,1,948.623,0
35369,1,1788.324,0
35370,1,1202.072,0
35371,1,285.311,0
35372,1,833.364,0
35374,2,719.252,0
35375,1,966.365,0
35376,1,392.122,0
35377,1,894.192,0
35378,1,845.675,0
35379,1,262.38,0
35380,1,25.586,0
35381,1,914.71,0
35382,1,9.414,0
35383,1,757.813,0
35384,1,35.724,0
35385,1,34.035,0
35386,1,726.554,0
35387,1,6.155,0
35388,1,540.812,0
35389,1,43.931,0
35390,1,67.466,0
35391,1,1002.572,0
35392,1,58.293,0
35393,1,58.897,0
35394,1,1019.106,0
35395,1,514.019,0
35396,1,68.19,0
35397,1,225.932,0
35400,1,161.121,0
35401,1,469.484,0
35402,1,704.226,0
35403,1,30.293,0
35404,1,53.828,0
35405,1,937.52,0
35406,1,170.414,0
35407,1,991.831,0
35408,1,601.519,0
35409,1,628.433,0
35410,1,202.397,0
35411,1,302.63,0
35412,1,982.055,0
35413,1,846.158,0
35414,1,1675.057,0
35416,1,834.632,0
35417,1,1683.988,0
35418,1,1384.616,0
35419,1,546.726,0
35420,1,52.319,0
35424,1,60.466,0
35425,1,3.983,0
35431,1,482.941,0
35432,1,312.104,0
35435,1,74.345,0
35436,1,547.752,0
35437,1,1034.193,0
35438,1,1143.659,0
35439,1,1286.555,0
35440,1,1260.004,0
35441,1,975.175,0
35442,1,490.001,0
