sc_point_gid,class,capacity,capital_adder_per_mw,cf
31887,7,72.0,3760345.43,0.3582
31888,7,222.0,2772352.87,0.3615
31889,6,96.0,2869346.82,0.3279
31890,8,54.0,2735304.13,0.3833
31891,7,42.0,2935164.32,0.3492
31892,8,60.0,2505342.62,0.3669
31921,6,258.0,117732.4,0.3128
31922,7,294.0,115293.11,0.3383
31923,7,288.0,168231.56,0.3435
31924,7,288.0,146831.7,0.3502
31925,4,258.0,125178.34,0.2604
31926,3,270.0,107936.58,0.199
31927,3,240.0,135089.43,0.185
31928,3,240.0,185881.36,0.2067
31929,1,246.0,176785.49,0.1245
31930,2,222.0,100279.65,0.1749
31931,3,246.0,84930.79,0.1881
31932,3,156.0,122059.3,0.2142
31933,4,90.0,187853.97,0.2468
31934,4,222.0,1157769.64,0.257
31935,3,222.0,1167027.06,0.2226
31936,3,288.0,167058.28,0.1843
31937,2,276.0,125535.5,0.1335
31938,3,282.0,133338.11,0.2053
31939,6,288.0,106347.88,0.3217
31940,5,270.0,103182.39,0.2767
31941,1,240.0,126965.72,0.1029
31942,3,246.0,91187.41,0.1947
31943,3,246.0,85838.86,0.1959
31944,1,222.0,86947.23,0.1211
31945,3,252.0,74032.17,0.2209
31946,4,264.0,70684.96,0.2391
31947,4,246.0,72497.38,0.2367
31948,3,210.0,83991.17,0.203
31949,5,138.0,114282.66,0.2861
31950,4,216.0,75369.98,0.2482
31951,6,168.0,96123.89,0.3153
31952,3,132.0,114863.25,0.2102
31953,3,102.0,132045.46,0.2067
31954,5,60.0,152425.32,0.2653
31955,4,72.0,145199.35,0.2469
31956,5,48.0,165775.44,0.2954
31959,3,54.0,143902.75,0.2139
31962,3,96.0,116325.5,0.2128
31963,4,60.0,129337.88,0.2386
31964,2,246.0,44790.98,0.1681
31965,2,258.0,37666.53,0.1785
31966,3,246.0,43388.54,0.2015
31967,2,222.0,56052.41,0.1592
31968,2,54.0,130146.89,0.1817
31969,1,228.0,49692.73,0.1242
31970,2,60.0,119230.33,0.175
31972,3,42.0,150583.06,0.2081
31976,3,54.0,111561.56,0.2107
31977,2,156.0,57921.65,0.1782
31978,2,222.0,31334.8,0.1714
31979,4,252.0,19788.59,0.2335
31980,4,240.0,23891.78,0.2352
31981,4,246.0,21492.48,0.2334
31982,4,246.0,16438.9,0.24
31983,4,150.0,50757.85,0.2495
31985,5,78.0,87871.69,0.2676
31986,5,102.0,74460.09,0.2781
31987,5,174.0,32776.98,0.2774
31988,6,84.0,82103.26,0.3156
31989,3,162.0,42395.33,0.1969
31990,7,204.0,19893.8,0.3422
31991,6,216.0,15818.25,0.3108
31992,4,186.0,25821.27,0.255
31993,2,210.0,17749.92,0.1776
31994,4,234.0,10497.25,0.2612
31995,5,258.0,5200.65,0.294
31996,3,258.0,14902.09,0.19
31997,2,264.0,9299.89,0.1742
31998,3,240.0,23176.71,0.1979
31999,4,246.0,15722.58,0.254
32000,5,222.0,19107.21,0.2775
32001,4,204.0,58528.49,0.242
32002,3,204.0,68013.82,0.1995
32003,2,228.0,85410.11,0.154
32004,3,252.0,59648.94,0.1938
32005,1,240.0,210631.83,0.1121
32006,2,234.0,90153.56,0.1554
32007,2,192.0,155707.25,0.1739
32008,2,252.0,147815.08,0.1415
32009,2,222.0,141981.83,0.1564
32010,8,270.0,122076.59,0.3714
32011,2,252.0,151736.74,0.1611
32012,2,228.0,204176.74,0.1357
32013,2,246.0,110807.3,0.142
32014,1,192.0,122834.73,0.1206
32015,2,240.0,118182.62,0.1702
32016,4,234.0,96926.29,0.2274
32017,5,258.0,129663.32,0.2945
32018,5,132.0,164709.01,0.293
32019,3,234.0,122482.09,0.2061
32020,2,234.0,132504.11,0.1591
32021,3,222.0,108368.24,0.2057
32022,3,240.0,102110.02,0.2129
32023,4,240.0,99966.01,0.2252
32024,4,126.0,147296.6,0.228
32025,3,162.0,124818.89,0.2182
32026,4,192.0,106211.31,0.2426
32027,6,234.0,46539.62,0.2985
32028,8,252.0,37011.38,0.3684
32029,8,252.0,46118.04,0.3894
32030,7,234.0,18556.38,0.3416
32031,7,216.0,16469.41,0.3356
32032,7,198.0,24274.49,0.345
32033,8,186.0,30096.55,0.37
32034,8,132.0,56399.93,0.3689
32035,8,162.0,37925.91,0.3877
32036,9,102.0,68970.43,0.4158
32037,8,120.0,61171.18,0.3665
32038,8,168.0,54356.3,0.3727
32039,8,144.0,63345.45,0.3827
32040,10,48.0,116983.89,0.4625
32041,9,234.0,24670.47,0.4223
32042,10,270.0,20087.35,0.4476
32043,9,264.0,21342.21,0.4231
32044,6,264.0,62758.39,0.3255
32045,8,234.0,70713.61,0.3758
32046,10,300.0,57159.01,0.4879
32047,9,288.0,31871.15,0.4092
32048,9,300.0,21958.89,0.4259
32049,10,288.0,20497.01,0.4366
32050,9,294.0,10999.59,0.4216
32051,8,282.0,26386.92,0.3828
32052,7,276.0,92040.02,0.3456
32053,9,276.0,10887.05,0.4023
32054,9,282.0,15115.69,0.4211
32055,9,288.0,-1122.0,0.423
32056,9,282.0,-11059.81,0.4246
32057,10,282.0,-18336.49,0.4478
32058,10,288.0,-24763.16,0.4557
32059,10,276.0,-20761.53,0.4431
32060,10,282.0,-23077.45,0.4467
32061,9,300.0,-39404.11,0.4181
32062,7,270.0,-36035.08,0.3474
32063,6,264.0,-37301.68,0.314
32064,7,258.0,-37187.4,0.3482
32065,7,258.0,-33147.71,0.357
32066,6,276.0,-36651.49,0.3251
32067,6,264.0,-30545.65,0.312
32068,5,246.0,-30199.12,0.2898
32069,6,258.0,-34449.17,0.311
32070,8,270.0,-37122.66,0.3865
32071,9,276.0,-35680.33,0.3981
32072,10,276.0,-40310.31,0.4435
32073,10,276.0,-39392.79,0.4341
32074,9,276.0,-43021.28,0.422
32075,9,282.0,-45377.09,0.4219
32076,9,270.0,-42797.31,0.4278
32077,10,282.0,-43353.22,0.4367
32078,10,264.0,-39285.22,0.4438
32079,10,288.0,-42306.02,0.4419
32080,10,276.0,-40147.25,0.4405
32081,10,276.0,-39521.31,0.4324
32082,9,270.0,-35695.53,0.4196
32083,10,270.0,-32393.47,0.4347
32084,10,270.0,-28425.66,0.442
32085,10,282.0,-26368.1,0.4352
32086,10,270.0,-26903.53,0.4304
32087,10,264.0,-24305.88,0.4337
32088,9,276.0,-26042.39,0.4124
32089,9,270.0,-21593.29,0.3997
32090,8,270.0,-21452.96,0.3924
32091,10,264.0,-17139.99,0.4311
32092,10,288.0,-18513.6,0.4411
32093,9,270.0,-15834.12,0.4299
32094,9,270.0,-11300.3,0.4287
32095,10,282.0,-7623.69,0.4443
32096,9,276.0,-11131.51,0.4231
32097,8,246.0,-4234.95,0.3803
32098,9,264.0,667.73,0.4195
32099,9,270.0,12257.54,0.4048
32100,9,264.0,9492.12,0.4046
32101,9,276.0,6224.71,0.4237
32102,9,282.0,15385.43,0.4098
32103,9,270.0,25183.26,0.4076
32104,9,264.0,31322.69,0.4015
32105,8,258.0,31494.21,0.3811
32106,9,282.0,23919.61,0.4148
32107,9,276.0,37217.13,0.408
32108,9,276.0,41161.6,0.3962
32109,9,288.0,65868.96,0.4195
32110,9,282.0,57360.43,0.4198
32111,9,276.0,83111.46,0.3961
32112,9,270.0,144595.35,0.4091
32113,9,276.0,341553.73,0.4195
32114,9,264.0,181052.4,0.4126
32115,8,282.0,182308.16,0.3945
32116,9,264.0,146226.8,0.4007
32117,9,270.0,146734.81,0.4136
32118,9,270.0,143063.41,0.404
32119,9,276.0,138773.96,0.407
32120,9,264.0,187709.96,0.4041
32121,9,270.0,137160.41,0.4054
32122,9,264.0,165311.24,0.4151
32123,8,276.0,210069.0,0.3902
32124,9,276.0,168725.76,0.4041
32125,9,276.0,138934.46,0.4153
32126,9,270.0,258738.98,0.4134
32127,9,270.0,130600.2,0.4177
32128,9,276.0,128654.77,0.4025
32129,9,270.0,168479.74,0.3981
32130,9,270.0,179442.42,0.4163
32131,9,264.0,140021.9,0.4147
32132,9,276.0,147835.33,0.4175
32133,9,276.0,143131.39,0.4184
32134,9,264.0,108381.51,0.4009
32135,8,258.0,104136.17,0.3843
32136,8,264.0,154697.87,0.388
32137,8,258.0,154580.65,0.3805
32138,8,264.0,79284.85,0.3874
32139,8,270.0,127430.83,0.39
32140,8,270.0,72460.53,0.3861
32141,8,264.0,62701.93,0.3694
32142,8,258.0,76816.21,0.3719
32143,7,252.0,84849.91,0.3471
32144,8,258.0,128815.15,0.3835
32145,8,276.0,176311.09,0.3858
32146,8,258.0,101452.67,0.3659
32147,6,240.0,205119.8,0.3163
32148,7,252.0,61453.13,0.3579
32149,8,270.0,57368.25,0.3692
32150,8,276.0,85474.57,0.3832
32151,8,252.0,98884.46,0.3821
32152,8,264.0,152315.53,0.3948
32153,8,258.0,228802.08,0.3929
32154,8,258.0,188926.6,0.3867
32155,8,252.0,187042.98,0.3771
32156,8,258.0,281665.94,0.3892
32157,8,252.0,549564.5,0.3768
32158,8,258.0,658877.09,0.3949
32159,8,234.0,594207.31,0.3954
32160,8,246.0,326148.49,0.3942
32161,8,246.0,140762.09,0.3772
32162,8,252.0,662063.13,0.3782
32163,8,228.0,143911.46,0.3761
32164,8,252.0,271741.77,0.3819
32165,8,246.0,988188.35,0.3878
32166,8,228.0,904603.03,0.3786
32167,8,210.0,1360176.27,0.3834
32168,8,180.0,1589590.08,0.3841
32169,9,60.0,456723.76,0.4192
32180,9,162.0,1183503.8,0.4084
32181,8,252.0,429400.08,0.3694
32182,7,240.0,136626.04,0.3609
32183,7,246.0,242234.57,0.3598
32184,8,246.0,187424.24,0.3674
32185,7,258.0,177704.55,0.3535
32186,8,240.0,123913.35,0.3639
32187,8,258.0,15210.23,0.3751
32188,8,264.0,18006.51,0.3779
32189,8,252.0,37601.24,0.3829
32190,8,240.0,240549.31,0.3806
32191,8,198.0,775459.73,0.3759
32192,8,270.0,149124.29,0.3803
32193,8,252.0,81629.22,0.3814
32194,8,252.0,166852.84,0.3788
32195,8,246.0,675127.36,0.3788
32196,8,180.0,1064333.35,0.3823
32197,8,222.0,1120912.27,0.3753
32198,8,54.0,1849541.4,0.376
32223,9,264.0,136206.06,0.4024
32224,8,252.0,-7579.77,0.3897
32225,8,258.0,-4488.28,0.3816
32226,7,240.0,201371.95,0.3316
32227,5,222.0,342803.27,0.2947
32228,6,258.0,-327.79,0.3242
32229,6,264.0,-12925.99,0.3235
32230,7,270.0,-28323.61,0.3546
32231,7,258.0,-18289.22,0.3514
32232,8,270.0,-17784.51,0.3765
32233,6,240.0,-2993.35,0.3196
32234,6,270.0,13075.74,0.3101
32235,7,258.0,11273.95,0.3494
32236,8,270.0,11671.01,0.3943
32237,9,270.0,18016.88,0.4114
32238,9,270.0,9631.25,0.407
32239,8,258.0,22639.74,0.3691
32240,8,270.0,17500.81,0.3757
32241,7,264.0,19766.37,0.3545
32242,6,258.0,48513.13,0.3225
32243,8,258.0,22172.1,0.3824
32244,7,258.0,40521.62,0.3452
32245,6,246.0,18861.08,0.2971
32246,5,246.0,133332.9,0.2832
32247,5,240.0,36417.45,0.2692
32248,5,246.0,19455.16,0.2787
32249,6,246.0,22424.64,0.3096
32250,6,258.0,22182.18,0.2973
32251,5,222.0,39384.59,0.2619
32252,6,246.0,78020.57,0.3079
32253,8,264.0,94816.13,0.3913
32254,6,240.0,159697.78,0.3188
32255,6,258.0,220478.83,0.3093
32256,5,264.0,198604.94,0.2909
32257,6,258.0,227574.02,0.3278
32258,8,276.0,193947.36,0.3787
32259,7,258.0,231004.45,0.3516
32260,6,240.0,1123558.83,0.3152
32261,5,198.0,1237104.0,0.2728
32262,6,228.0,1116166.87,0.2992
32263,8,252.0,1126222.96,0.3761
32264,6,210.0,1264565.44,0.3174
32265,7,78.0,2969879.23,0.3411
32266,6,216.0,2600805.85,0.3191
32267,7,210.0,4117692.44,0.3617
32268,8,258.0,2689968.69,0.3651
32278,10,150.0,15256230.06,0.4645
32302,4,216.0,141298.72,0.2265
32303,8,288.0,149356.69,0.3738
32304,4,288.0,192253.38,0.2608
32305,2,258.0,139931.68,0.1794
32306,4,252.0,101682.14,0.2248
32307,3,234.0,138401.28,0.1986
32308,2,216.0,159654.21,0.1596
32309,3,252.0,152096.02,0.2065
32310,4,264.0,90947.48,0.2246
32311,3,264.0,69943.25,0.1979
32312,1,276.0,91572.47,0.1177
32313,2,276.0,172814.57,0.1575
32314,4,240.0,1643437.17,0.2391
32315,3,252.0,1577388.98,0.1882
32316,1,270.0,180014.01,0.1294
32317,1,258.0,117302.17,0.1047
32318,2,288.0,143519.72,0.1747
32319,5,300.0,108319.57,0.2827
32320,5,234.0,90269.31,0.2818
32321,2,258.0,128172.83,0.1638
32322,3,264.0,91566.59,0.2165
32323,5,264.0,83345.54,0.2678
32324,5,258.0,78172.14,0.27
32325,5,264.0,78795.23,0.2907
32326,3,258.0,71495.37,0.2158
32327,3,216.0,80914.87,0.2093
32328,3,222.0,77380.93,0.2026
32329,3,186.0,89281.4,0.197
32330,3,228.0,71735.94,0.2155
32331,6,114.0,126472.39,0.3237
32332,2,210.0,75493.45,0.1736
32333,2,126.0,118074.81,0.1644
32334,5,126.0,118189.14,0.2806
32342,3,66.0,130424.82,0.1923
32343,3,186.0,66440.01,0.195
32344,3,246.0,41534.58,0.1935
32345,4,276.0,34329.24,0.2255
32346,3,264.0,34803.95,0.1985
32347,2,210.0,50681.68,0.1797
32348,2,192.0,62558.19,0.1622
32349,2,192.0,58827.53,0.1381
32350,2,180.0,60261.19,0.1801
32351,3,162.0,65181.56,0.1983
32352,3,144.0,69817.21,0.2213
32353,3,66.0,106533.59,0.2119
32354,4,90.0,95648.92,0.2334
32355,4,30.0,207362.29,0.2344
32356,3,174.0,48355.4,0.2197
32357,3,132.0,68253.2,0.2069
32358,2,216.0,29357.22,0.177
32359,3,264.0,16179.5,0.1967
32360,5,240.0,21328.56,0.2747
32361,3,192.0,36479.92,0.2054
32362,4,228.0,18159.3,0.2405
32363,2,168.0,41637.03,0.1762
32364,5,204.0,24691.07,0.2887
32365,4,150.0,49723.07,0.2289
32366,3,90.0,79059.93,0.2139
32367,5,120.0,60416.84,0.2801
32368,4,210.0,18551.67,0.2578
32369,5,60.0,91683.09,0.2877
32370,7,216.0,15795.06,0.3458
32371,5,54.0,98149.5,0.2745
32372,3,114.0,64339.46,0.1892
32373,4,180.0,28990.49,0.2313
32374,5,258.0,1041.68,0.2791
32375,6,252.0,7629.49,0.3032
32376,5,258.0,5220.44,0.2735
32377,5,246.0,6818.97,0.268
32378,5,246.0,6716.35,0.2788
32379,5,264.0,12592.82,0.2691
32380,2,252.0,27814.06,0.1653
32381,2,210.0,79039.32,0.182
32382,2,228.0,93290.43,0.1733
32383,3,234.0,41580.83,0.2024
32384,2,240.0,89228.6,0.1813
32385,2,204.0,113975.13,0.145
32386,3,240.0,74659.79,0.2158
32387,2,234.0,176051.2,0.1613
32388,2,240.0,261961.01,0.1371
32389,1,234.0,88186.36,0.1303
32390,7,270.0,96307.52,0.344
32391,2,246.0,138755.8,0.1581
32392,2,174.0,158840.64,0.1548
32393,2,222.0,150953.72,0.1334
32394,2,216.0,108228.23,0.1405
32395,3,252.0,120036.57,0.1868
32396,5,264.0,99748.56,0.288
32397,7,252.0,94054.36,0.3468
32398,5,222.0,106557.17,0.2843
32399,2,234.0,113685.05,0.173
32400,3,240.0,99397.0,0.1847
32401,3,222.0,107272.08,0.2144
32402,4,216.0,107653.45,0.2249
32403,4,60.0,181339.15,0.2292
32404,3,132.0,144261.84,0.2188
32405,4,96.0,160255.77,0.2464
32406,4,162.0,120063.03,0.2371
32407,6,198.0,68633.06,0.2969
32408,8,228.0,16845.24,0.393
32409,10,54.0,100239.68,0.459
32412,9,168.0,37075.48,0.4192
32413,10,144.0,48770.72,0.4405
32414,10,96.0,73685.27,0.4312
32415,9,240.0,11881.88,0.4016
32416,9,252.0,6151.92,0.4144
32417,7,240.0,11258.72,0.3539
32418,8,246.0,26408.42,0.3869
32419,9,216.0,31787.99,0.4175
32420,8,60.0,100720.45,0.3914
32421,7,216.0,30198.97,0.3338
32422,9,258.0,22186.82,0.4076
32423,9,288.0,31491.48,0.4109
32424,6,252.0,37840.29,0.3056
32425,5,252.0,47294.13,0.2659
32426,10,300.0,30634.82,0.4547
32427,10,294.0,20368.77,0.4737
32428,10,300.0,5422.45,0.4772
32429,10,294.0,8364.54,0.4736
32430,10,294.0,10448.23,0.4382
32431,9,282.0,11187.83,0.4037
32432,6,258.0,32481.01,0.3297
32433,7,282.0,8575.24,0.352
32434,7,270.0,10323.66,0.3521
32435,8,258.0,331.11,0.3726
32436,9,270.0,-14863.62,0.3991
32437,10,282.0,-10137.85,0.4459
32438,9,276.0,-18197.43,0.4276
32439,9,276.0,-30696.7,0.407
32440,9,282.0,-38332.67,0.4213
32441,10,294.0,-39872.86,0.4445
32442,8,276.0,-33461.87,0.3861
32443,8,276.0,-34901.61,0.3744
32444,9,276.0,-33113.04,0.4099
32445,7,270.0,-31625.7,0.3324
32446,6,252.0,-24338.69,0.3008
32447,6,264.0,-26564.16,0.2975
32448,7,282.0,-3228.06,0.3417
32449,8,258.0,-29694.6,0.3702
32450,9,282.0,-37274.45,0.415
32451,9,282.0,-36215.53,0.4286
32452,9,264.0,-33563.01,0.4222
32453,9,270.0,-33120.8,0.4144
32454,9,276.0,-40432.51,0.4148
32455,9,282.0,-44719.87,0.4103
32456,9,282.0,-44432.57,0.4026
32457,8,264.0,-40114.84,0.3918
32458,8,258.0,-38030.96,0.3933
32459,9,282.0,-41976.95,0.4137
32460,10,288.0,-41292.89,0.4338
32461,10,276.0,-38517.42,0.4424
32462,9,288.0,-37473.81,0.4297
32463,9,270.0,-31637.74,0.4132
32464,9,270.0,-16657.32,0.405
32465,9,234.0,-16635.15,0.4027
32466,9,276.0,-23873.12,0.4144
32467,10,270.0,-25449.21,0.4359
32468,10,264.0,-26169.04,0.4397
32469,10,282.0,-27889.26,0.4337
32470,9,270.0,-23814.62,0.4064
32471,8,252.0,-17625.42,0.3745
32472,8,252.0,-13735.9,0.3704
32473,9,276.0,-17297.46,0.4089
32474,9,270.0,-13335.63,0.3996
32475,8,264.0,-9011.42,0.3938
32476,9,276.0,-5293.11,0.4212
32477,10,276.0,-4768.52,0.4322
32478,7,252.0,1149.66,0.3595
32479,8,264.0,2021.87,0.3935
32480,8,270.0,-201.3,0.3935
32481,9,264.0,4756.16,0.4059
32482,8,270.0,14064.2,0.3882
32483,8,264.0,25009.48,0.3903
32484,9,276.0,31311.81,0.4052
32485,8,258.0,33918.43,0.3908
32486,8,264.0,38817.59,0.3738
32487,9,264.0,44683.36,0.4053
32488,8,270.0,45212.66,0.393
32489,9,270.0,53606.09,0.4145
32490,9,282.0,66717.99,0.4213
32491,9,276.0,124554.76,0.3968
32492,9,282.0,157979.85,0.4111
32493,9,276.0,193541.69,0.4115
32494,9,276.0,335679.96,0.4006
32495,9,270.0,181075.31,0.4095
32496,9,270.0,164436.77,0.4101
32497,9,270.0,157882.13,0.4142
32498,9,276.0,178483.75,0.4042
32499,9,276.0,140461.49,0.4109
32500,9,270.0,134982.69,0.4043
32501,9,276.0,129436.36,0.4182
32502,9,276.0,133275.17,0.4196
32503,9,276.0,139308.92,0.4065
32504,9,276.0,181133.27,0.4049
32505,9,264.0,167685.5,0.4069
32506,9,270.0,150453.4,0.4064
32507,9,264.0,121241.21,0.4008
32508,8,276.0,120630.91,0.3888
32509,9,270.0,122132.04,0.398
32510,9,282.0,128986.08,0.4233
32511,9,288.0,114200.31,0.4232
32512,9,270.0,131364.32,0.4154
32513,9,276.0,138918.57,0.3994
32514,9,270.0,122126.1,0.4046
32515,8,252.0,101393.26,0.3847
32516,8,264.0,94218.82,0.3826
32517,8,264.0,119958.32,0.3854
32518,8,258.0,83252.79,0.3816
32519,8,264.0,70261.6,0.3764
32520,8,270.0,83979.96,0.3876
32521,9,258.0,64243.98,0.3961
32522,9,264.0,92376.14,0.403
32523,8,252.0,80619.65,0.384
32524,7,258.0,84004.31,0.3565
32525,7,258.0,110343.84,0.3595
32526,8,276.0,123279.59,0.3781
32527,7,246.0,81233.3,0.3323
32528,8,270.0,89045.0,0.3791
32529,7,258.0,76481.39,0.3618
32530,8,258.0,121288.93,0.3767
32531,8,258.0,103628.76,0.3843
32532,8,270.0,150213.58,0.3874
32533,8,252.0,164286.78,0.3847
32534,8,270.0,149696.99,0.3853
32535,7,258.0,135650.22,0.3508
32536,8,252.0,145322.47,0.3776
32537,8,252.0,211488.77,0.3757
32538,8,264.0,185026.68,0.3772
32539,9,246.0,176851.84,0.4012
32540,8,264.0,146384.61,0.3877
32541,8,246.0,397267.36,0.3821
32542,8,258.0,176390.45,0.3912
32543,8,252.0,441154.93,0.39
32544,8,258.0,401356.21,0.3913
32545,8,240.0,582436.7,0.3806
32546,8,258.0,537721.67,0.3766
32547,8,258.0,426356.17,0.3827
32548,8,270.0,352369.84,0.39
32549,9,144.0,747051.49,0.4091
32560,9,234.0,291181.26,0.3992
32561,8,234.0,153893.04,0.3681
32562,8,258.0,86254.42,0.365
32563,7,246.0,68883.62,0.3616
32564,7,252.0,142691.29,0.3549
32565,7,240.0,96105.02,0.3603
32566,7,246.0,103967.32,0.3601
32567,8,234.0,46342.06,0.3688
32568,8,258.0,26061.99,0.3748
32569,8,252.0,160003.94,0.3798
32570,8,240.0,125674.71,0.3828
32571,8,252.0,110191.7,0.3848
32572,8,246.0,173030.38,0.3884
32573,8,264.0,76713.76,0.3742
32574,8,252.0,140053.49,0.376
32575,8,240.0,441672.71,0.3706
32576,7,180.0,1057329.64,0.3635
32577,8,228.0,999076.16,0.3703
32578,8,96.0,2176232.9,0.3855
32582,7,36.0,659955.67,0.3567
32601,9,36.0,2186749.32,0.4008
32602,8,222.0,918731.71,0.3905
32603,8,264.0,36898.02,0.3737
32604,8,246.0,5168.18,0.3693
32605,7,252.0,-5352.28,0.3629
32606,7,246.0,5417.8,0.3489
32607,6,264.0,20554.14,0.3251
32608,6,258.0,6287.67,0.326
32609,7,270.0,-17632.43,0.3317
32610,8,270.0,-28523.8,0.3721
32611,7,258.0,58077.25,0.3567
32612,8,258.0,-11016.55,0.3666
32613,5,264.0,-9092.61,0.2949
32614,7,270.0,2410.9,0.3591
32615,8,270.0,15774.9,0.3713
32616,9,270.0,24155.46,0.4013
32617,9,276.0,23137.33,0.4182
32618,8,276.0,13154.13,0.395
32619,8,252.0,26442.43,0.3805
32620,7,252.0,48784.33,0.3548
32621,7,258.0,91058.12,0.3488
32622,7,252.0,52596.78,0.3483
32623,10,276.0,23670.86,0.4408
32624,8,270.0,25739.08,0.3781
32625,8,276.0,4700.14,0.3725
32626,8,276.0,4599.85,0.3888
32627,7,258.0,16867.69,0.3522
32628,4,246.0,36835.32,0.2599
32629,4,240.0,39287.36,0.2515
32630,5,252.0,78327.34,0.2694
32631,5,234.0,99783.89,0.2713
32632,7,240.0,193917.13,0.3406
32633,8,252.0,124045.19,0.3639
32634,6,252.0,140615.99,0.3296
32635,6,240.0,237715.52,0.3165
32636,6,246.0,204914.93,0.308
32637,6,258.0,207899.89,0.3185
32638,6,252.0,206384.87,0.3292
32639,6,246.0,513368.53,0.3225
32640,5,240.0,657732.16,0.2895
32641,5,222.0,981383.4,0.2695
32642,7,198.0,2011261.85,0.3316
32643,8,258.0,796127.37,0.3872
32644,6,186.0,2683062.09,0.3012
32645,6,198.0,3254553.47,0.3061
32646,6,228.0,4605307.64,0.3299
32647,8,216.0,7033141.54,0.3801
32648,7,96.0,11103977.86,0.3608
32655,10,54.0,9411777.75,0.4461
32656,9,192.0,12609619.76,0.4231
32657,10,150.0,15577785.62,0.445
32682,4,186.0,171582.56,0.2413
32683,5,276.0,189307.61,0.2732
32684,5,258.0,174598.73,0.2617
32685,2,240.0,159607.05,0.1565
32686,3,240.0,118120.19,0.1964
32687,2,234.0,127438.97,0.159
32688,2,240.0,107344.31,0.1678
32689,3,246.0,100111.8,0.2055
32690,3,270.0,76418.24,0.1858
32691,2,276.0,81962.54,0.1616
32692,1,240.0,90812.51,0.1167
32693,2,258.0,130761.37,0.1638
32694,4,258.0,490743.0,0.2507
32695,2,264.0,578746.73,0.1718
32696,2,270.0,112961.45,0.1382
32697,2,264.0,213519.77,0.1678
32698,3,282.0,243067.96,0.2178
32699,4,288.0,166523.78,0.2593
32700,4,264.0,135597.02,0.2543
32701,3,264.0,111812.52,0.2099
32702,3,258.0,100441.81,0.2171
32703,3,240.0,95572.64,0.2136
32704,3,246.0,90030.56,0.2124
32705,3,246.0,94746.74,0.2032
32706,4,192.0,128494.42,0.2386
32707,6,180.0,94785.45,0.3121
32708,4,192.0,87384.82,0.2268
32709,3,222.0,75679.94,0.1963
32710,3,210.0,80286.36,0.22
32711,6,60.0,154702.33,0.3038
32713,3,78.0,146901.56,0.1902
32714,5,24.0,296169.14,0.294
32715,5,54.0,158106.35,0.2863
32716,2,138.0,109301.37,0.1818
32722,3,192.0,66963.55,0.1849
32723,3,258.0,42481.47,0.2022
32724,3,252.0,40709.63,0.2048
32725,4,282.0,32489.03,0.2506
32726,2,252.0,43411.88,0.1816
32727,3,264.0,37756.22,0.221
32728,2,240.0,48969.8,0.1533
32729,3,240.0,36184.68,0.1952
32730,3,264.0,30696.12,0.183
32731,4,258.0,29388.63,0.2318
32732,5,216.0,38283.27,0.2687
32733,5,72.0,109155.42,0.2866
32734,4,192.0,41318.22,0.2351
32735,4,210.0,32643.78,0.2469
32736,4,216.0,28548.18,0.2532
32737,3,198.0,34394.4,0.211
32738,2,198.0,36618.9,0.1569
32739,3,222.0,28319.75,0.2079
32740,4,192.0,37577.73,0.239
32741,4,144.0,55912.29,0.2343
32742,4,180.0,37355.74,0.2461
32743,3,90.0,87067.15,0.194
32744,4,60.0,91014.59,0.2461
32745,4,132.0,55177.35,0.2247
32746,5,102.0,70755.96,0.2836
32747,3,114.0,65831.94,0.2059
32748,5,162.0,39062.83,0.2843
32749,6,252.0,5682.18,0.3074
32750,4,186.0,28993.89,0.2404
32751,5,54.0,95063.76,0.2637
32752,6,108.0,66490.06,0.3113
32753,6,234.0,7303.29,0.32
32754,3,252.0,4629.58,0.2085
32755,6,258.0,1572.74,0.3187
32756,5,258.0,2209.24,0.2639
32757,3,252.0,5636.39,0.1854
32758,3,228.0,12374.93,0.1856
32759,4,264.0,12676.3,0.2272
32760,2,180.0,36909.19,0.1754
32761,2,264.0,35120.64,0.1666
32762,3,276.0,29016.3,0.2011
32763,3,270.0,32582.24,0.1927
32764,3,264.0,31813.99,0.2073
32765,3,234.0,83974.27,0.1846
32766,4,252.0,95534.6,0.2258
32767,2,264.0,201392.33,0.1582
32768,1,246.0,233774.75,0.1087
32769,2,186.0,96176.28,0.1731
32770,7,258.0,135017.01,0.3526
32771,2,192.0,121829.11,0.1727
32772,3,192.0,84024.43,0.1834
32773,2,246.0,59742.52,0.1822
32774,2,228.0,157029.19,0.1353
32775,4,246.0,112330.5,0.232
32776,6,276.0,121603.22,0.3301
32777,5,246.0,70705.62,0.2918
32778,5,222.0,53029.95,0.2873
32779,2,234.0,61092.92,0.1772
32780,3,240.0,38267.99,0.2024
32781,3,126.0,77950.09,0.2071
32783,4,78.0,125567.9,0.2247
32784,3,168.0,86149.48,0.2233
32785,4,180.0,90854.22,0.2351
32786,5,102.0,141043.71,0.2628
32787,5,42.0,162507.72,0.2906
32788,9,60.0,95053.42,0.3968
32789,10,60.0,93340.71,0.463
32791,10,30.0,186955.4,0.457
32792,9,168.0,36494.27,0.4147
32793,8,126.0,57293.54,0.3895
32794,9,228.0,10281.95,0.4291
32795,10,282.0,-1611.53,0.4631
32796,10,234.0,6749.95,0.4575
32797,7,96.0,79291.15,0.3556
32798,9,156.0,68780.17,0.4058
32799,9,210.0,59761.99,0.4177
