region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km,reinforcement_dist_km
p35006,2,60907,324.113,275862.666,91.175,8.734
p35006,2,60908,219.776,244112.757,78.093,8.734
p35006,2,60910,116.828,169917.595,53.5,8.734
p35001,2,60911,4.224,129907.321,41.831,8.734
p35001,2,60912,323.691,93203.74,30.289,8.734
p35001,2,60913,621.433,64846.912,20.509,8.734
p35001,2,60914,76.276,61342.03,19.303,8.734
p35049,2,60918,35.966,191906.438,56.528,8.734
p35049,2,60919,856.477,180455.442,52.233,19.603
p35049,2,60920,750.33,206028.024,62.119,19.603
p35049,2,60921,127.147,241160.714,73.863,19.603
p35047,2,60922,455.182,279048.132,87.199,19.603
p35047,2,60923,81.888,324276.377,99.592,19.603
p35047,2,60925,37.354,411294.536,124.474,19.603
p35047,2,60926,112.242,97136.47,32.271,186.886
p35047,2,60927,195.759,96776.387,30.459,186.886
p35047,2,60928,570.803,106800.714,34.069,186.886
p35047,2,60929,482.519,123272.808,39.724,186.886
p35047,2,60930,516.372,149087.574,48.925,186.886
p35047,2,60931,807.899,179878.275,59.812,186.886
p35047,2,60932,230.88,214207.572,71.648,186.886
p35047,2,60933,406.363,238542.396,83.739,186.886
p35047,2,60934,429.536,281339.272,94.372,186.886
p35047,2,60935,46.345,309029.776,105.958,186.886
p35047,2,60936,56.845,349601.306,117.776,186.886
p35021,2,60937,988.089,703729.09,261.216,11.013
p35021,2,60938,672.123,723371.875,265.962,11.013
p35021,2,60939,1554.367,727152.967,270.172,11.013
p35037,2,60940,1565.591,741995.021,275.155,11.013
p35037,2,60941,1591.298,756208.242,280.032,11.013
p48359,2,60942,1243.348,668454.556,242.596,23.717
p48359,1,60943,25.707,689323.536,237.825,23.717
p48359,2,60944,91.242,662019.327,233.053,23.717
p48359,1,60945,302.691,638807.795,228.281,23.717
p48359,1,60946,304.622,637550.666,223.509,23.717
p48359,1,60947,231.604,626457.674,218.738,23.717
p48359,1,60948,492.958,624195.717,213.966,23.717
p48375,1,60949,255.018,603759.506,209.865,23.717
p48375,1,60950,487.226,616247.62,209.194,23.717
p48375,1,60951,114.655,595576.071,212.848,23.717
p48375,1,60952,204.087,604989.258,217.396,23.717
p48065,1,60953,248.621,101662.395,34.636,214.178
p48065,1,60954,401.656,639822.677,227.461,23.717
p48065,1,60955,773.14,656353.531,231.86,23.717
p48065,1,60956,547.691,628972.001,236.632,23.717
p48179,1,60957,573.881,671075.133,241.403,23.717
p48179,1,60958,554.088,706426.032,246.175,23.717
p48179,1,60959,1008.606,729477.033,251.0,23.717
p48179,1,60960,1028.037,745862.5,255.495,23.717
p48483,1,60961,546.665,732935.315,260.267,23.717
p48483,1,60962,835.296,767519.441,265.038,23.717
p48483,1,60963,956.227,776895.198,271.128,23.717
p48483,1,60964,1285.831,794753.698,275.9,23.717
p40129,1,60965,833.908,309762.99,103.963,217.002
p40129,1,60966,107.776,296224.907,99.191,217.002
p40129,1,60967,66.138,280339.759,94.419,217.002
p40129,1,60968,594.76,272400.416,89.648,217.002
p40129,1,60969,840.727,260571.396,84.876,217.002
p40039,1,60970,63.966,264650.435,84.872,217.002
p40039,1,60971,558.915,426101.144,143.575,9.252
p40039,1,60972,440.337,389618.814,132.055,9.252
p40039,1,60973,1072.089,351589.753,120.535,9.252
p40039,1,60974,911.028,315387.744,109.015,9.252
p40011,1,60975,1245.461,288255.454,97.346,9.252
p40011,1,60976,306.854,251288.95,85.751,9.252
p40011,1,60977,800.356,216090.281,74.231,9.252
p40017,1,60978,1499.392,181694.893,62.711,9.252
p40017,1,60979,1415.211,150050.009,51.191,9.252
p40017,1,60980,1454.858,117248.114,39.671,9.252
p40017,1,60981,1374.78,85227.278,28.151,9.252
p40109,1,60982,835.778,52988.129,18.371,9.252
p40109,1,60983,6.517,54707.356,14.121,9.252
p40109,1,60984,77.362,62235.945,19.051,9.252
p40109,1,60985,252.725,76532.755,24.439,13.302
p40081,1,60986,299.372,109214.43,35.959,13.302
p40081,1,60987,655.407,75006.78,23.791,35.165
p40081,1,60988,636.036,109185.262,34.731,35.165
p40081,1,60989,787.382,135425.751,46.093,35.165
p40037,1,60990,720.942,253429.943,82.207,3.352
p40037,1,60991,652.571,247381.09,74.589,3.352
p40037,1,60992,546.062,213476.465,69.237,3.352
p40111,1,60993,898.658,184618.463,63.833,3.352
p40111,1,60994,311.139,139806.06,43.22,19.399
p40111,1,60995,719.312,169839.586,55.451,3.352
p40111,1,60996,1641.022,173360.694,58.061,3.352
p40101,1,60997,1607.47,74898.919,22.373,59.58
p40101,1,60998,1532.039,69618.838,20.211,59.58
p40101,1,60999,715.39,85481.181,25.243,59.58
p40101,1,61000,579.131,136807.162,36.041,59.58
p40021,1,61001,35.724,93876.472,16.75,88.436
p05063,1,61028,199.018,297461.505,92.917,53.675
p05067,1,61029,112.0,297376.629,98.532,53.675
p05067,1,61030,838.977,46548.949,7.624,161.649
p05067,1,61031,928.71,322550.994,113.242,53.675
p05111,1,61032,332.984,436972.154,152.012,26.286
p05111,1,61033,77.966,465644.319,158.734,26.286
p05111,1,61034,413.303,473562.635,168.989,26.286
p05111,1,61035,754.071,532708.018,180.741,26.286
p05111,1,61036,167.638,22116.302,2.871,246.147
p05111,1,61037,92.569,70112.22,11.971,246.147
p05093,1,61038,358.208,111353.976,23.921,237.176
p47167,1,61042,103.009,23404.463,6.556,353.763
p45083,1,61098,22.026,64319.094,13.309,12.909
p45023,1,61105,203.725,94037.687,24.572,106.705
p45023,1,61106,487.286,76976.867,25.4,149.624
p45023,1,61107,85.026,42701.757,9.663,184.054
p45057,1,61108,130.043,46621.925,10.427,184.054
p45057,1,61109,205.052,77697.729,21.914,184.054
p45057,1,61110,349.277,112086.714,33.882,184.054
p37155,1,61120,7.0,77673.597,27.391,170.676
p37155,1,61121,123.164,57442.612,19.691,172.398
p37017,1,61124,160.578,66151.811,22.488,172.398
p37017,1,61125,66.681,145769.235,52.76,138.078
p06065,2,61215,275.053,773793.95,95.94,28.305
p04015,2,61239,411.553,98197.418,28.984,15.411
p04015,2,61240,1.086,142562.786,39.502,15.411
p04025,2,61247,129.5,420389.862,142.897,6.251
p04025,2,61248,107.052,406798.482,123.649,18.042
p04025,2,61249,3.138,396729.013,118.297,18.042
p04025,2,61252,120.449,381615.651,114.218,18.042
p04005,2,61258,0.362,552203.777,144.917,18.042
p04005,2,61259,93.836,614088.077,158.226,18.042
p04005,2,61260,95.586,673025.647,171.715,18.042
p04005,2,61261,43.69,729924.366,184.503,18.042
p04005,2,61262,132.819,764797.142,199.703,18.042
p04005,2,61263,1083.796,759335.329,183.07,18.042
p04017,2,61264,1138.831,782762.364,189.894,18.042
p04017,2,61265,1319.504,820951.321,199.99,18.042
p04017,2,61266,1328.918,301028.907,109.833,270.098
p04017,2,61267,1438.504,269661.983,98.313,270.098
p04017,2,61268,1494.867,241481.925,87.268,270.098
p04017,2,61269,1013.555,214154.33,76.508,269.37
p04017,2,61270,273.604,183220.468,65.357,269.37
p04001,3,61271,124.914,165018.718,53.824,269.37
p04001,2,61272,1321.556,128374.282,45.467,269.37
p04001,2,61273,957.494,111260.196,40.454,269.37
p04001,3,61274,1212.331,103297.469,36.151,269.37
p04001,2,61275,1242.926,106305.991,37.195,269.37
p04001,2,61276,775.313,117747.578,41.976,269.37
p35006,2,61277,799.571,720701.74,233.238,8.734
p35006,2,61278,55.819,680699.204,212.486,8.734
p35006,2,61279,282.354,643863.168,199.41,8.734
p35006,2,61280,48.336,590676.113,181.751,8.734
p35006,2,61281,197.328,544543.934,168.889,8.734
p35006,2,61282,738.804,510697.811,156.325,8.734
p35006,1,61283,150.44,488781.927,144.336,8.734
p35006,2,61285,54.31,337371.475,112.293,8.734
p35006,2,61286,353.32,308985.614,100.102,8.734
p35006,2,61287,670.252,269127.46,87.986,8.734
p35006,2,61288,583.838,231585.422,74.378,8.734
p35006,2,61289,287.303,199166.29,61.963,8.734
p35006,2,61290,501.286,160384.447,49.921,8.734
p35006,2,61291,152.069,119608.808,38.029,8.734
p35001,2,61292,511.001,82109.532,25.837,8.734
p35001,2,61293,626.502,54845.058,13.945,8.734
p35001,2,61294,0.121,9018.879,1.679,8.734
p35001,2,61297,0.422,101144.797,23.86,19.603
p35049,2,61298,524.881,131128.318,34.382,19.603
p35049,2,61299,1613.625,165514.941,46.946,19.603
p35049,2,61300,1538.918,196703.676,58.913,19.603
p35049,2,61301,899.925,230390.316,70.806,19.603
p35047,2,61302,402.562,267506.193,83.028,19.603
p35047,2,61303,9.655,316685.053,96.166,19.603
p35047,2,61304,193.345,358902.475,109.252,19.603
p35047,2,61305,302.811,86518.241,28.589,186.886
p35047,2,61306,268.113,62531.636,20.76,186.886
p35047,2,61307,729.028,55153.56,17.716,186.886
p35047,2,61308,662.528,70694.074,22.378,186.886
p35047,2,61309,902.097,99871.969,32.317,186.886
p35047,2,61310,931.123,131546.238,43.468,186.886
p35047,2,61311,1006.193,164329.766,54.829,186.886
p35047,2,61312,796.795,197403.773,66.648,186.886
p35047,2,61313,536.286,232296.138,79.37,186.886
p35047,2,61314,596.752,270807.872,92.745,186.886
p35047,2,61315,87.017,310449.717,104.339,186.886
p35047,2,61316,266.363,351728.362,114.846,186.886
p35047,2,61317,760.83,699791.164,249.771,11.013
p35037,2,61318,375.708,734242.154,253.828,11.013
p35037,2,61319,623.304,671076.664,258.863,11.013
p35037,2,61320,719.071,721470.877,263.635,11.013
p35037,2,61321,531.519,741327.146,268.301,11.013
p48359,2,61322,376.794,665901.936,231.076,23.717
p48359,2,61323,371.363,627911.778,226.305,23.717
p48359,1,61324,353.622,611814.127,221.533,23.717
p48359,2,61325,384.156,597244.571,216.761,23.717
p48359,1,61326,508.226,584423.615,211.989,23.717
p48359,1,61327,245.846,574319.646,207.218,23.717
p48359,1,61328,546.002,564343.544,202.446,23.717
p48375,1,61329,437.26,575975.133,198.196,23.717
p48375,1,61330,727.881,574489.152,197.6,23.717
p48375,1,61331,171.018,53902.69,17.748,214.178
p48375,1,61332,318.923,53975.667,18.344,214.178
p48065,1,61333,1065.029,70398.08,24.26,213.728
p48065,1,61334,964.313,603172.865,216.016,23.717
p48065,1,61335,1314.013,631527.853,220.34,23.717
p48065,1,61336,1676.445,597232.951,225.112,23.717
p48179,1,61337,1322.159,629269.603,229.883,23.717
p48179,1,61338,321.035,659754.281,234.655,23.717
p48179,1,61339,50.147,698469.593,239.256,23.717
p48179,1,61340,110.673,693773.447,244.028,23.717
p48483,1,61341,791.244,704804.866,248.747,23.717
p48483,1,61342,400.329,726110.775,254.836,23.717
p48483,1,61343,575.631,698041.372,259.608,23.717
p48483,1,61344,1003.175,713852.752,265.434,23.717
p40129,1,61345,1234.779,339219.978,115.483,217.002
p40129,1,61346,974.089,326580.33,110.711,217.002
p40129,1,61347,491.45,316624.906,106.089,217.002
p40129,1,61348,185.742,303835.603,101.168,217.002
p40129,1,61349,615.76,491193.377,164.005,9.252
p40039,1,61350,488.131,464376.496,152.485,9.252
p40039,1,61351,771.149,399909.149,139.549,9.252
p40039,1,61352,365.992,31188.152,5.481,135.924
p40039,1,61353,622.217,86387.461,18.775,106.815
p40039,1,61354,592.829,33492.412,5.667,110.481
p40015,1,61355,911.873,277926.812,93.096,9.252
p40015,1,61356,1001.908,250453.52,81.427,9.252
p40015,1,61357,775.313,200587.214,69.832,9.252
p40017,1,61358,374.441,174512.895,58.163,9.252
p40017,1,61359,1143.477,139089.618,46.643,9.252
p40017,1,61360,697.769,11008.106,1.797,42.54
p40017,1,61361,980.606,67063.462,23.454,9.252
p40109,1,61362,40.914,44987.612,11.859,9.252
p40109,1,61364,347.829,29789.391,8.095,13.302
p40109,1,61365,1011.684,57414.03,19.615,13.302
p40081,1,61366,199.742,26217.397,6.972,35.165
p40081,1,61367,500.501,56575.66,18.281,35.165
p40081,1,61368,662.95,91368.784,29.801,35.165
p40081,1,61369,818.701,127129.851,41.321,35.165
p40107,1,61370,634.166,161284.974,52.99,35.165
p40107,1,61371,686.183,260195.33,85.951,3.352
p40107,1,61372,733.373,193646.152,63.963,19.399
p40111,1,61373,1010.839,227566.443,75.353,3.352
p40111,1,61374,374.501,173345.86,54.74,19.399
p40111,1,61375,277.889,208201.422,67.235,3.352
p40111,1,61376,1155.728,208767.604,69.581,3.352
p40101,1,61377,1755.979,108418.893,34.117,59.58
p40101,1,61378,1460.289,105316.871,31.731,59.58
p40101,1,61379,867.701,110274.794,36.503,59.58
p40101,1,61380,667.536,129312.227,41.587,59.58
p40135,1,61381,267.871,159716.028,52.026,59.58
p40135,1,61382,163.656,208885.897,61.762,59.58
p40135,1,61383,130.768,248022.858,73.357,59.58
p40135,1,61384,304.32,281645.507,88.673,59.58
p40135,1,61385,37.233,324439.495,102.057,59.58
p05033,1,61387,0.603,197207.621,59.317,11.051
p05033,1,61388,47.19,189148.225,55.514,11.051
p05033,1,61389,209.518,205452.049,58.869,11.051
p05047,1,61391,66.983,245351.945,68.624,11.051
p05071,1,61392,37.474,267366.896,74.872,11.051
p05067,1,61408,18.526,252255.733,81.397,53.675
p05067,1,61409,368.225,252611.419,87.012,53.675
p05067,1,61410,819.183,282647.301,96.16,53.675
p05067,1,61411,972.218,380233.965,135.72,26.286
p05111,1,61412,1175.943,432592.694,142.284,26.286
p05111,1,61413,197.932,439660.903,153.848,26.286
p05111,1,61414,352.354,489909.06,164.239,26.286
p05111,1,61415,470.57,489715.411,174.23,26.286
p05035,1,61416,697.347,506546.531,185.434,26.286
p05035,1,61417,49.966,46639.478,7.577,237.176
p05035,1,61418,123.526,80343.256,16.671,237.176
p47047,1,61423,14.121,132898.008,45.402,330.63
p47047,1,61424,201.13,101683.533,34.208,330.63
p45045,1,61478,78.871,81907.587,22.282,3.042
p45083,1,61479,70.966,103023.227,26.746,12.909
p45023,1,61486,103.009,143964.818,39.145,106.705
p45023,1,61487,52.198,73037.769,20.121,174.611
p45023,1,61488,91.302,65486.68,13.858,174.611
p45057,1,61489,87.38,67080.416,16.697,174.611
p45057,1,61490,273.182,99602.661,26.868,174.611
p45057,1,61491,83.336,139886.134,39.059,174.611
p45025,1,61492,20.276,184124.183,51.325,174.611
p45033,1,61500,65.716,34892.53,7.654,255.847
p37155,1,61501,2.293,81716.613,26.752,172.398
p37047,1,61504,266.242,83841.145,27.739,172.398
p37047,1,61505,50.629,107587.04,38.565,172.398
p06065,2,61594,112.121,743516.016,90.533,28.305
p06065,2,61595,8.81,933992.089,108.051,13.185
p06071,2,61615,149.716,2039616.694,345.391,8.725
p04012,2,61616,607.855,61149.865,4.187,55.942
p04012,2,61617,180.794,240281.529,64.345,15.411
p04012,2,61618,13.638,156233.71,45.181,15.411
p04012,2,61619,64.328,154608.124,40.073,15.411
p04012,2,61622,472.26,260277.569,71.241,15.411
p04012,2,61623,355.553,297280.162,79.067,15.411
p04025,2,61624,399.001,323602.869,90.481,15.411
p04025,2,61625,108.742,159681.21,52.454,131.356
p04025,2,61626,125.88,159918.632,56.937,131.356
p04025,2,61627,301.665,383823.051,130.334,6.251
p04025,2,61628,21.604,394035.949,123.696,6.251
p04025,2,61629,274.087,354847.242,106.777,18.042
p04025,2,61633,36.147,327152.359,102.058,18.042
p04005,2,61639,66.017,564561.547,142.41,18.042
p04005,2,61640,98.061,652961.848,152.686,18.042
p04005,2,61642,10.621,719487.639,166.711,18.042
p04005,2,61643,279.458,733012.883,172.073,18.042
p04017,2,61644,644.847,782277.963,184.562,18.042
p04017,2,61645,1135.09,809376.658,196.231,18.042
p04017,2,61646,1472.177,290279.504,105.733,270.098
p04017,3,61647,1480.142,261398.353,93.84,270.098
p04017,2,61648,1459.142,231902.19,82.096,270.098
p04017,2,61649,1006.675,196054.471,70.502,270.098
p04017,2,61650,803.192,164386.791,59.983,270.098
p04001,2,61651,871.382,133314.302,48.591,269.37
p04001,2,61652,1162.848,102717.285,36.847,269.37
p04001,3,61653,1150.115,80401.409,28.912,269.37
p04001,2,61654,1204.547,69146.569,24.557,269.37
p04001,2,61655,1080.357,72039.694,25.675,269.37
p04001,2,61656,546.243,92011.664,30.992,269.37
p35006,2,61657,586.855,699717.754,243.247,8.734
p35006,2,61658,164.621,663687.945,209.335,8.734
p35006,2,61659,415.536,623488.947,196.846,8.734
p35006,2,61660,87.078,594522.549,184.817,8.734
p35006,2,61661,621.674,558020.369,172.622,8.734
p35006,1,61662,901.494,524070.609,162.771,8.734
p35006,1,61663,5.793,602376.296,81.14,127.136
p35006,2,61666,6.336,315927.692,104.585,8.734
p35006,2,61667,618.114,266230.858,91.797,8.734
p35006,2,61668,609.243,231368.62,78.211,8.734
p35006,2,61669,511.002,192169.73,65.2,8.734
p35006,2,61670,1513.815,158645.415,53.009,8.734
p35006,2,61671,618.657,126808.237,41.265,8.734
p35001,2,61672,772.899,91990.351,29.904,8.734
p35001,2,61673,941.744,57048.564,19.078,8.734
p35001,2,61674,97.276,53016.493,12.737,8.734
p35001,2,61675,353.682,40794.931,6.394,14.625
p35001,2,61676,19.069,33837.465,6.916,19.603
p35001,2,61677,0.724,105271.906,20.076,19.603
p35049,2,61678,233.414,148686.74,35.689,19.603
p35049,2,61679,1636.979,171642.568,46.555,19.603
p35049,2,61680,1624.246,201416.679,62.044,19.603
p35049,2,61681,944.822,234669.637,73.723,19.603
p35047,2,61682,269.018,271730.058,85.734,19.603
p35047,2,61683,353.26,320176.63,98.17,19.603
p35047,2,61684,485.415,359367.211,113.023,19.603
p35019,2,61685,39.948,73877.275,23.387,186.886
p35019,2,61686,247.415,43854.297,11.823,186.886
p35019,2,61687,349.76,22711.892,5.823,186.886
p35019,2,61688,54.552,59865.782,15.498,186.886
p35019,2,61689,1018.503,84711.547,27.018,186.886
p35019,2,61690,913.02,117160.415,39.507,186.886
p35019,2,61691,729.692,151977.423,51.251,186.886
p35019,2,61692,515.226,188441.734,63.442,186.886
p35019,2,61693,870.839,224930.136,74.962,186.886
p35047,2,61694,665.907,258870.168,87.376,186.886
p35037,2,61695,136.681,624401.221,228.329,11.013
p35037,2,61696,351.57,653129.674,233.483,11.013
p35037,2,61697,1066.055,651838.717,237.505,11.013
p35037,2,61698,1122.296,655530.999,242.255,11.013
p35037,2,61699,608.157,672256.138,247.132,11.013
p35037,2,61700,1052.175,682940.687,252.009,11.013
p35037,2,61701,1178.538,696657.55,256.728,11.013
p48359,2,61702,670.916,605000.264,219.556,23.717
p48359,2,61703,707.968,590207.661,214.785,23.717
p48359,2,61704,798.002,589760.185,210.013,23.717
p48359,1,61705,833.485,576080.363,205.241,23.717
p48359,2,61706,964.072,558457.205,200.469,23.717
p48359,1,61707,1009.572,551367.093,195.698,23.717
p48359,1,61708,983.503,532540.35,190.926,23.717
p48375,1,61709,1112.521,529014.863,186.676,23.717
p48375,1,61710,596.933,543562.812,186.08,23.717
p48375,1,61711,646.235,548339.898,189.733,23.717
p48375,1,61712,1271.228,28012.654,7.705,213.728
p48065,1,61713,1818.919,536168.164,199.053,23.717
p48065,1,61714,1794.479,556562.046,204.496,23.717
p48065,1,61715,1537.591,554686.389,208.82,23.717
p48065,1,61716,1755.557,577576.733,213.592,23.717
p48179,1,61717,1559.194,591109.054,218.363,23.717
p48179,1,61718,375.768,651420.506,222.911,23.717
p48179,1,61719,365.087,610720.458,227.683,23.717
p48179,1,61720,98.664,687014.102,232.455,23.717
p48483,1,61721,241.621,670031.233,237.227,23.717
p48483,1,61722,497.484,669558.724,243.316,23.717
p48483,1,61723,1035.098,712926.978,249.143,23.717
p48483,1,61724,1154.702,744202.266,254.073,23.717
p40009,1,61725,1320.59,379123.656,127.003,217.002
p40009,1,61726,780.563,108089.464,36.135,175.047
p40009,1,61727,1199.236,73710.583,24.615,175.047
p40009,1,61728,818.942,46744.49,13.095,175.047
p40009,1,61729,295.449,12983.297,3.262,175.047
p40149,1,61730,1338.271,5580.153,0.937,169.346
p40149,1,61731,898.597,19904.732,3.343,153.399
p40149,1,61732,1092.245,387037.903,130.042,9.252
p40149,1,61733,1065.632,89668.888,19.297,106.815
p40149,1,61734,983.443,49683.24,8.515,106.815
p40015,1,61735,793.356,280882.827,95.482,9.252
p40015,1,61736,900.83,249571.631,84.12,9.252
p40015,1,61737,187.975,215021.778,72.516,9.252
p40017,1,61738,262.984,183979.076,60.996,9.252
p40017,1,61739,996.417,138926.887,49.252,9.252
p40017,1,61740,1355.289,112650.359,37.732,9.252
p40017,1,61741,585.829,33866.465,6.016,21.474
p40109,1,61745,306.673,71860.408,22.597,13.302
p40125,1,61746,1008.003,98429.376,34.117,13.302
p40125,1,61747,996.899,59123.835,19.474,35.165
p40125,1,61748,817.675,94934.663,30.994,35.165
p40125,1,61749,845.313,128054.192,42.514,35.165
p40107,1,61750,878.201,164713.573,54.183,35.165
p40133,1,61751,865.166,249498.992,80.308,19.399
p40107,1,61752,811.821,272606.174,91.697,3.352
p40107,1,61753,693.726,257826.709,86.873,3.352
p40111,1,61754,757.511,205176.356,66.26,19.399
p40111,1,61755,365.872,236473.891,81.392,3.352
p40091,1,61756,276.803,259653.068,81.892,3.352
p40091,1,61757,871.322,147117.997,48.729,59.58
p40091,1,61758,1546.039,140460.32,43.251,59.58
p40091,1,61759,1103.348,151888.523,48.023,59.58
p40101,1,61760,1415.453,168473.099,52.795,59.58
p40101,1,61761,285.13,190373.212,60.312,59.58
p40135,1,61762,46.345,207102.358,68.41,59.58
p40135,1,61763,183.811,242580.105,79.688,59.58
p40135,1,61764,410.587,290168.641,91.283,59.58
p40135,1,61765,261.777,320639.41,102.728,59.58
p40135,1,61766,43.026,342464.792,114.547,59.58
p05033,1,61767,74.164,242874.193,70.837,11.051
p05033,1,61768,688.959,216950.973,67.407,11.051
p05047,1,61769,119.785,239057.041,71.829,11.051
p05047,1,61771,161.061,271490.772,80.618,11.051
p05071,1,61772,200.828,296891.068,85.443,11.051
p05029,1,61780,13.457,80503.678,25.09,92.124
p05141,1,61781,58.776,98029.179,18.953,89.643
p05023,1,61783,223.94,73351.605,12.131,89.643
p05023,1,61784,77.543,49072.496,7.618,108.821
p05145,1,61788,189.906,36221.551,6.13,118.494
p05147,1,61789,475.217,77510.189,16.121,118.494
p05067,1,61790,607.735,343278.182,119.164,26.286
p05067,1,61791,633.804,363838.752,125.781,26.286
p05037,1,61792,1143.115,387604.231,136.923,26.286
p05037,1,61793,505.329,426461.597,147.683,26.286
p05037,1,61794,52.319,447188.853,157.622,26.286
p05037,1,61795,1090.676,490085.732,168.984,26.286
p05035,1,61796,468.277,514341.009,180.451,26.286
p05035,1,61797,763.183,38221.544,5.957,237.176
p05035,1,61798,0.362,53070.75,19.432,231.093
p45077,1,61855,0.603,83652.972,23.163,3.042
p45007,1,61856,97.94,28165.551,6.227,18.285
p45045,1,61857,23.595,34125.129,7.667,18.285
p45083,1,61861,54.733,198077.429,55.172,12.909
p45057,1,61869,0.302,60947.789,11.335,174.611
p45057,1,61870,206.742,97975.078,24.973,174.611
p45055,1,61871,112.604,140808.944,39.006,174.611
p45055,1,61872,198.173,167882.07,50.899,174.611
p45025,1,61873,265.156,43453.27,12.531,241.645
p45025,1,61874,218.147,37948.245,10.702,239.164
p45031,1,61875,65.655,55183.199,19.796,226.985
p45031,1,61876,105.845,27794.198,7.828,226.985
p37047,1,61883,109.526,107987.771,37.046,172.398
p37047,1,61884,262.018,110824.421,39.272,172.398
p06065,2,61974,23.776,745520.296,92.158,13.185
p06065,2,61975,0.483,775621.61,94.794,13.185
p06065,2,61994,16.655,2185216.769,332.281,8.725
p04012,2,61995,1201.469,338777.446,87.949,15.411
p04012,2,61996,1147.098,299487.609,76.438,15.411
p04012,2,61997,1263.142,280851.656,69.912,15.411
p04012,2,61998,852.796,195737.564,57.03,15.411
p04012,2,61999,389.587,193267.957,52.339,15.411
p04012,2,62000,71.569,212993.152,58.886,15.411
p04012,2,62001,303.294,247646.959,66.365,15.411
p04012,2,62002,337.449,88290.459,29.258,106.904
p04012,2,62003,988.331,110775.197,37.773,106.904
p04025,2,62004,813.933,134427.154,48.324,106.904
p04025,2,62005,722.45,109425.803,40.592,131.356
p04025,3,62006,394.415,349999.753,119.432,6.251
p04025,2,62007,165.888,339473.629,115.91,6.251
p04025,2,62008,157.863,352826.41,111.229,6.251
p04025,2,62013,40.673,283190.563,90.802,18.042
p04005,2,62023,0.724,751809.654,167.245,18.042
p04017,2,62024,211.992,779627.363,184.262,18.042
p04017,2,62025,347.708,812399.218,195.895,18.042
p04017,2,62026,1363.013,295836.349,105.285,270.098
p04017,2,62027,951.52,260144.942,92.871,270.098
p04017,2,62028,1185.538,227362.501,77.996,270.098
p04017,2,62029,1144.141,195849.456,65.954,270.098
p04017,2,62030,677.192,159755.814,54.434,270.098
p04001,2,62031,812.847,122101.895,42.615,270.098
p04001,2,62032,825.158,90140.945,31.061,270.098
p04001,2,62033,1071.124,55291.863,20.344,269.37
p04001,2,62034,1225.848,42848.126,12.515,269.37
p04001,2,62035,1243.53,49629.766,13.91,269.37
p04001,2,62036,381.26,68932.144,23.426,269.37
p35006,2,62037,357.061,695654.839,240.545,8.734
p35006,2,62038,689.924,667739.757,227.459,8.734
p35006,2,62039,804.037,624102.595,215.194,8.734
p35006,2,62040,753.83,590239.747,203.003,8.734
p35006,2,62041,1224.883,558582.746,191.544,8.734
p35006,2,62042,361.467,573236.771,186.084,8.734
p35006,2,62046,372.691,318177.071,105.466,8.734
p35006,2,62047,223.216,267850.512,92.574,8.734
p35006,2,62048,771.994,227928.94,80.448,8.734
p35006,2,62049,1298.383,197170.276,68.928,8.734
p35006,2,62050,1078.727,167936.744,58.501,8.734
p35061,2,62051,707.726,132059.097,46.152,8.734
p35001,2,62052,993.158,106978.143,36.951,8.734
p35001,2,62053,981.451,88950.783,31.229,8.734
p35001,2,62054,470.57,74818.134,25.152,8.734
p35001,2,62055,1256.504,48077.288,16.749,19.603
p35001,2,62056,327.191,59279.03,17.227,19.603
p35057,2,62058,175.182,177123.431,36.413,19.603
p35057,2,62059,1698.471,195268.669,53.097,19.603
p35057,2,62060,1534.332,214606.422,62.899,19.603
p35057,2,62061,256.104,246389.702,74.441,19.603
p35057,2,62062,527.174,404107.66,86.303,16.267
p35057,2,62063,498.57,322643.171,102.338,19.603
p35057,2,62064,1044.934,355386.317,113.427,19.603
p35019,2,62065,777.002,70083.567,24.058,186.886
p35019,2,62066,832.399,44357.528,12.547,186.886
p35019,2,62067,1277.262,25524.835,7.337,186.886
p35019,2,62068,660.657,50676.564,16.147,186.886
p35019,2,62069,432.01,87366.522,28.04,186.886
p35019,2,62070,1075.107,124304.568,40.082,186.886
p35019,2,62071,1205.331,154985.416,51.623,186.886
p35019,2,62072,1275.693,187157.833,63.367,186.886
p35019,2,62073,874.339,220231.093,75.26,186.886
p35037,2,62074,1418.409,587511.414,211.888,11.013
p35037,2,62075,589.209,594228.567,216.436,11.013
p35037,2,62076,269.984,602219.279,221.217,11.013
p35037,2,62077,1030.813,633293.735,225.911,11.013
p35037,2,62078,961.296,634837.788,230.735,11.013
p35037,2,62079,1280.159,637636.174,236.667,11.013
p35037,2,62080,1121.693,656593.257,240.437,11.013
p35037,2,62081,1037.089,667492.595,245.208,11.013
p48117,2,62082,1345.452,574125.477,208.036,23.717
p48117,2,62083,1125.314,557597.176,203.265,23.717
p48359,2,62084,1538.315,553593.224,198.493,23.717
p48359,2,62085,1486.418,537938.502,193.721,23.717
p48359,2,62086,1615.315,529409.864,188.949,23.717
p48359,1,62087,1673.246,516096.774,184.178,23.717
p48359,1,62088,1288.487,516027.215,179.63,23.717
p48375,1,62089,1003.296,512789.791,175.305,23.717
p48375,1,62090,128.957,474548.486,174.56,23.717
p48375,1,62091,50.328,507864.496,178.064,23.717
p48375,1,62092,830.528,502836.355,182.836,23.717
p48065,1,62093,1808.661,550688.963,187.533,23.717
