region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_mw,capital_adder_per_mw,dist_spur_km,dist_export_km,dist_reinforcement_km
p101,2,49692,133.65,4570664.8347,2027701.3007,2542963.534,13.6436,102.0125,292.9452
p101,2,50010,1003.5576,1894869.9142,1754453.2087,140416.7055,145.6815,53.1659,169.8983
p101,2,50011,1003.6224,2145056.7194,1882516.2877,262540.4317,145.6815,69.1987,169.8983
p101,2,50012,1003.6224,2254405.0157,1881677.0299,372727.9858,18.3774,77.9243,293.8297
p101,2,50334,1003.6224,2523664.7546,1981616.171,542048.5837,13.6436,86.602,292.9452
p101,7,53229,40.5,6951197.3861,2516269.6375,4434927.7486,55.4042,143.4355,171.0071
p101,7,53230,994.8744,2772176.4752,2484329.2859,287847.1893,55.4042,136.13,171.0071
p101,7,53869,562.0104,1473388.8937,1814451.6875,-341062.7938,55.4042,64.0473,171.0071
p101,7,53870,676.7388,2016820.4808,2056840.7359,-40020.2551,119.5034,84.7179,131.4436
p101,7,54190,1003.6224,899351.7359,1744145.3499,-844793.614,157.3078,62.4222,88.6588
p101,7,54191,1003.6224,1602724.8331,1909300.6181,-306575.785,119.5034,68.8779,131.4436
p101,7,54483,98.496,4852656.9932,2004923.5016,2847733.4916,1.4914,193.2738,50.2835
p101,7,54484,929.2644,1563687.813,1903620.8367,-339933.0237,6.7151,170.6618,44.9016
p101,7,54512,1003.6224,1485549.0401,1849696.3063,-364147.2662,119.5034,59.3117,131.4436
p101,7,54513,1003.6224,2035015.3621,2094994.6253,-59979.2632,119.5034,76.3244,131.4436
p101,7,54803,534.3084,1929636.6846,2049289.1154,-119652.4308,6.7151,199.5831,44.9016
p101,7,54804,644.274,2022111.0314,1997266.3353,24844.6961,1.4914,186.9364,50.2835
p101,7,54805,875.3508,1804602.5603,1944871.9258,-140269.3655,6.7151,167.9031,44.9016
p101,7,54833,1003.6224,1415491.3333,1833007.6613,-417516.328,119.5034,52.7506,131.4436
p101,7,55124,1003.6224,2014856.1782,2095760.6038,-80904.4256,1.4914,209.3375,50.2835
p101,7,55125,1003.6224,1877185.1573,2030288.5273,-153103.37,1.4914,193.4975,50.2835
p101,7,55126,1003.6224,1774372.7048,1968545.5062,-194172.8015,6.7151,174.4643,44.9016
p101,7,55127,1003.6224,1672898.4818,1913175.2262,-240276.7444,6.7151,158.6243,44.9016
p101,7,55446,1003.6224,2019895.1753,2099387.6365,-79492.4612,1.9105,196.5235,64.3028
p101,7,55447,1003.6224,1845310.6532,1997991.2467,-152680.5935,6.7151,181.0254,44.9016
p101,7,55448,1003.6224,1753627.1044,1946042.0317,-192414.9274,6.7151,166.0817,44.9016
p101,7,55449,1003.6224,1461341.9109,1848024.3265,-386682.4156,6.7151,149.3454,44.9016
p101,7,55769,1000.0584,1798428.8082,1967064.5476,-168635.7394,6.7151,171.7466,44.9016
p101,7,55770,910.926,1698963.1369,1905517.1633,-206554.0264,6.7151,159.1126,44.9016
p101,7,55771,784.1448,1570010.6317,1818512.4792,-248501.8475,6.7151,140.5885,44.9016
p101,7,56090,520.9272,2343723.2196,1993426.1638,350297.0558,6.7151,178.4568,44.9016
p101,7,56091,609.444,2014491.9862,1938571.8949,75920.0913,6.7151,162.4677,44.9016
p101,7,56092,735.7392,1875327.1422,1894820.9749,-19493.8327,6.7151,146.6277,44.9016
p101,7,56412,1003.6224,1801023.3369,1959760.4047,-158737.0678,6.7151,169.0289,44.9016
p101,7,56413,1002.5532,1722194.46,1902637.9613,-180443.5012,40.4567,153.2943,3.9329
p101,7,56414,1003.6224,1582525.2153,1823640.2507,-241115.0354,44.0461,137.8686,3.9329
p101,7,56733,1003.6224,1855346.87,1985411.1952,-130064.3252,6.7151,175.6954,44.9016
p101,7,56734,1003.6224,1781102.7732,1953074.1101,-171971.3369,25.7393,160.2697,29.5723
p101,7,56735,1003.6224,1718295.1956,1911369.8782,-193074.6825,44.0461,152.9705,3.9329
p101,7,57055,1003.6224,1824600.2847,1979631.208,-155030.9233,6.7151,176.1172,44.9016
p101,7,57056,1003.6224,1757273.0091,1942302.7368,-185029.7277,18.902,167.0546,42.3598
p101,7,57057,1003.6224,1487531.3196,1847616.4389,-360085.1193,49.2582,150.3184,3.9329
p101,7,57376,1002.3588,1879391.6503,2016714.7053,-137323.055,2.8015,189.5149,62.9938
p101,7,57377,1003.6224,1787235.0531,1964185.8209,-176950.7678,2.8015,172.7786,62.9938
p101,7,57378,1003.6224,1711699.9477,1940960.4471,-229260.4993,32.6459,172.1791,23.145
p101,7,57379,1003.6224,1458139.2383,1852438.344,-394299.1057,49.2582,156.3391,3.9329
p101,7,57698,1003.6224,1854605.9271,2021016.5392,-166410.6121,2.8015,194.6394,62.9938
p101,7,57699,1003.6224,1777589.0185,1970491.8958,-192902.8773,18.902,178.7403,42.3598
p101,7,57700,1003.6224,1713072.5221,1936369.7119,-223297.1897,18.902,168.1196,42.3598
p101,7,58019,1003.6224,1958152.8721,2094912.5304,-136759.6583,4.3687,196.9555,94.6696
p101,7,58020,1002.456,1831366.3852,2012118.6917,-180752.3065,2.8015,192.0907,62.9938
p101,7,58021,1003.6224,1776621.2835,1984849.9888,-208228.7053,2.8015,184.0187,62.9938
p101,7,58022,1003.6224,1457439.7768,1895635.0795,-438195.3027,18.902,177.3985,42.3598
p101,7,58341,1003.6224,1936004.0097,2096935.5415,-160931.5319,4.3687,200.4351,94.6696
p101,7,58342,1003.6224,1822169.3504,2025134.3531,-202965.0027,2.8015,199.8587,62.9938
p101,7,58343,1003.6224,1693574.8581,1983487.06,-289912.2018,2.8015,193.2976,62.9938
p101,7,58662,1003.6224,2061317.4523,2207419.0849,-146101.6326,26.5467,215.0625,96.5069
p101,7,58663,1002.5532,1913739.6783,2107009.7305,-193270.0522,4.3687,208.5014,94.6696
p101,7,58664,1003.6224,1811319.0012,2072211.1353,-260892.1341,15.7599,209.6403,66.073
p101,7,58984,1003.6224,2004092.7959,2189844.8006,-185752.0048,6.6624,181.2953,160.3341
p101,7,58985,1003.6224,1913557.3066,2133436.6904,-219879.3839,4.3687,222.5588,94.6696
p101,7,58986,1003.6224,1657082.5707,2052409.1214,-395326.5506,6.6624,149.6153,160.3341
p101,7,59305,1003.6224,2033669.0225,2209259.8966,-175590.8741,6.6624,187.8565,160.3341
p101,7,59306,1003.6224,1945125.7555,2159302.7208,-214176.9652,6.6624,172.0165,160.3341
p101,7,59307,738.3312,2026795.0991,2115881.0622,-89085.9631,6.6624,158.7598,160.3341
p101,7,59627,660.5388,2203169.099,2189677.3792,13491.7198,6.6624,183.3225,160.3341
p101,7,59628,638.8308,2167091.5394,2163239.573,3851.9664,6.6624,174.7052,160.3341
p101,7,59629,1003.6224,1605494.8811,2079370.8628,-473875.9817,6.6624,169.0079,160.3341
p101,7,59948,731.8836,2206252.7714,2230709.7978,-24457.0263,6.6624,199.1625,160.3341
p101,7,59949,1003.6224,1981369.5163,2203082.0466,-221712.5302,6.6624,190.5889,160.3341
p101,7,59950,1003.6224,1787265.5393,2129230.4756,-341964.9363,6.6624,174.178,160.3341
p101,7,60270,1003.6224,2196736.8323,2415883.6671,-219146.8348,4.1488,218.0058,220.0508
p101,7,60271,1003.6224,2114942.7271,2361472.5472,-246529.8201,7.2898,198.758,216.5498
p101,7,60591,1003.6224,2220719.4671,2436146.8694,-215427.4024,6.7434,218.6429,227.6454
p101,7,60592,1003.6224,2152880.1411,2382773.6526,-229893.5115,4.1488,205.1972,220.0508
p101,7,60593,1003.6224,1809123.083,2274619.0097,-465495.9267,4.1488,187.9864,220.0508
p101,7,60913,1003.6224,2484352.4046,2710434.0297,-226081.6251,42.9981,201.5836,298.3624
p101,7,60914,1003.6224,2178202.6448,2486770.631,-308567.9862,14.55,191.912,264.8855
p101,7,60933,1003.6224,1203270.3802,1640064.1636,-436793.7834,2.876,45.7105,144.867
p101,7,61234,1003.6224,2683375.3724,2906633.0626,-223257.6903,5.2661,333.5852,278.4794
p101,7,61235,1003.6224,2555054.919,2848993.4951,-293938.5761,5.2661,317.7452,278.4794
p101,7,61252,648.8424,633765.7728,1339216.0165,-705450.2436,12.268,15.1751,122.9463
p101,7,61253,1003.6224,1011555.568,1491922.6671,-480367.0991,2.876,23.2476,144.867
p101,7,61254,1003.6224,1346075.8224,1673612.9069,-327537.0845,2.876,39.5349,144.867
p101,7,61255,1003.6224,1954510.5095,1925390.6188,29119.8907,2.876,55.3749,144.867
p101,7,61555,1003.6224,2704145.5027,2925104.9399,-220959.4372,5.2661,341.2008,278.4794
p101,7,61556,1003.6224,2669404.8715,2903788.4425,-234383.5711,5.2661,333.5325,278.4794
p101,7,61572,765.126,465583.0911,1378646.6476,-913063.5566,0.0,13.3121,165.3169
p101,7,61573,1003.6224,1061009.4167,1528720.1784,-467710.7617,3.7079,27.1703,144.867
p101,7,61574,1003.6224,1221241.9474,1601306.4343,-380064.4869,2.876,35.3444,144.867
p101,7,61575,1003.6224,1611640.7601,1740176.5814,-128535.8213,2.876,45.7541,144.867
p101,7,61576,850.4676,2303740.6513,1986526.1243,317214.5271,2.876,61.4887,144.867
p101,7,61877,1003.6224,2715208.1495,2946296.1276,-231087.9782,5.2661,351.0331,278.4794
p101,7,61878,934.9668,2348155.4087,2783356.8355,-435201.4268,3.0278,342.8294,251.8121
p101,7,61892,918.6048,1106618.0387,1497337.3133,-390719.2746,0.6596,22.8487,187.6695
p101,7,61893,1003.6224,1256216.9654,1575309.1676,-319092.2022,0.6596,25.5924,187.6695
p101,7,61894,1003.6224,1262437.6159,1636869.2889,-374431.6729,0.0,36.3405,165.3169
p101,7,61895,1003.6224,1515547.2654,1769990.9708,-254443.7053,0.0,50.1628,165.3169
p101,7,61896,725.8896,2212686.6696,1905033.6335,307653.0361,2.876,58.0618,144.867
p101,7,62198,1003.6224,2891720.6373,3121116.2731,-229395.6359,5.2661,362.0237,278.4794
p101,7,62211,956.1564,1044703.7139,1536334.6501,-491630.9361,4.5024,16.5119,231.9481
p101,7,62212,1003.6224,1483711.5985,1644452.734,-160741.1355,5.6788,32.6172,195.7152
p101,7,62213,1003.6224,1533980.7383,1657535.355,-123554.6166,5.6788,30.0823,195.7152
p101,7,62214,1003.6224,1483528.6124,1684332.2722,-200803.6598,0.6596,38.6382,187.6695
p101,7,62215,967.2048,1527835.0498,1760485.9782,-232650.9284,0.6596,48.0463,187.6695
p101,7,62520,965.1312,2487699.2235,2877860.0363,-390160.8128,3.0278,374.5094,251.8121
p101,7,62530,665.6256,1919269.2288,1853554.5436,65714.6852,5.2661,31.8364,278.4794
p101,7,62531,1002.294,1602894.0359,1739424.7882,-136530.7523,4.5024,39.4402,231.9481
p101,7,62532,1003.6224,1626989.7679,1738945.072,-111955.304,4.5024,32.5884,231.9481
p101,7,62533,1003.6224,1664492.0821,1751507.1788,-87015.0967,4.5024,37.7201,231.9481
p101,7,62534,1003.6224,1795746.9567,1818983.1948,-23236.2382,5.6788,45.9223,195.7152
p101,7,62535,925.668,1975779.2204,1865214.7198,110564.5006,5.6788,52.4834,195.7152
p101,7,62841,999.6696,2788376.6665,2980453.8413,-192077.1748,3.0278,390.3494,251.8121
p101,7,62842,78.894,6312068.8389,2923664.9616,3388403.8773,4.5024,399.8697,231.9481
p101,7,62847,1003.6224,1727246.3308,1990023.3356,-262777.0049,5.2661,58.9793,278.4794
p101,7,62848,1003.6224,1828165.954,1940118.0689,-111952.1149,5.2661,45.8281,278.4794
p101,7,62849,1003.6224,1826706.1792,1894834.7119,-68128.5327,5.2661,36.2023,278.4794
p101,7,62850,1003.6224,1832276.5756,1875581.0939,-43304.5184,5.2661,28.8743,278.4794
p101,7,62851,1003.6224,1923996.8133,1926477.0308,-2480.2175,5.2661,38.0188,278.4794
p101,7,62852,1003.6224,2033301.3007,1995439.3267,37861.974,4.5024,60.7361,231.9481
p101,7,62853,1003.6224,2122485.5448,1962810.4236,159675.1212,4.5024,51.7052,231.9481
p101,7,62854,1003.6224,2411583.6203,2032699.9195,378883.7008,4.5024,53.3492,231.9481
p101,7,62855,937.5912,2669547.892,2122676.1524,546871.7395,5.6788,67.5341,195.7152
p101,7,63164,821.1456,3352273.3677,3125650.3397,226623.028,4.5024,364.698,231.9481
p101,7,63165,1003.6224,3256889.0444,3161938.7613,94950.2831,4.5024,380.538,231.9481
p101,7,63166,1003.6224,2481180.7892,2361594.9412,119585.848,5.2661,97.2204,278.4794
p101,7,63167,1003.6224,2480881.8206,2266913.2768,213968.5438,5.2661,81.3804,278.4794
p101,7,63168,1003.6224,2712861.493,2394788.1911,318073.3018,5.2661,81.1427,278.4794
p101,7,63169,1003.6224,2634781.8102,2267588.9919,367192.8183,5.2661,64.719,278.4794
p101,7,63170,1003.6224,2610850.2354,2179789.9985,431060.2368,5.2661,51.5316,278.4794
p101,7,63171,1003.6224,2642513.6061,2178170.3013,464343.3048,5.2661,47.3239,278.4794
p101,8,48087,343.1484,2148246.7248,2498858.7633,-350612.0385,17.0248,170.6096,321.4035
p101,8,48097,156.5892,6585323.5024,3290944.2978,3294379.2047,21.5131,328.2238,293.8297
p101,8,48098,344.0232,4453394.5539,3283941.1956,1169453.3583,8.5652,334.3195,286.1659
p101,8,48099,506.4768,4339827.6822,3334458.6234,1005369.0588,21.5131,341.3461,293.8297
p101,8,48100,656.91,3983243.6952,3320152.1253,663091.5699,8.5652,347.4418,286.1659
p101,8,48101,851.0508,3974640.7462,3431857.94,542782.8062,17.1829,363.3254,300.6144
p101,8,48414,220.0932,5193881.2335,3312937.4375,1880943.796,46.3612,290.3145,316.7996
p101,8,48415,539.7516,4031200.0916,3193949.1608,837250.9308,25.3367,292.7004,288.6986
p101,8,48416,715.8456,3785984.5758,3214196.8216,571787.7542,21.5131,299.2615,293.8297
p101,8,48417,891.81,3655388.8124,3203613.768,451775.0444,8.5652,305.3572,286.1659
p101,8,48418,931.9536,3674599.9845,3247831.8078,426768.1768,21.5131,312.3838,293.8297
p101,8,48419,931.8888,3684037.1051,3240630.6554,443406.4497,8.5652,318.4795,286.1659
p101,8,48420,959.526,3735111.8683,3290173.1534,444938.715,21.5131,325.5061,293.8297
p101,8,48729,606.1068,2179991.5263,2490868.3491,-310876.8229,17.0248,139.7529,321.4035
p101,8,48735,268.5636,4370582.9081,3163629.7916,1206953.1165,25.325,277.5232,292.9452
p101,8,48736,1003.6224,3487023.2264,3126334.9865,360688.2399,8.5652,276.3949,286.1659
p101,8,48737,1003.6224,3536194.48,3170860.6675,365333.8126,21.5131,283.4215,293.8297
p101,8,48738,1003.6224,3531464.0646,3160393.8281,371070.2365,8.5652,289.5172,286.1659
p101,8,48739,1003.6224,3586057.1396,3206186.1976,379870.942,21.5131,296.5438,293.8297
p101,8,48740,1003.6224,3598399.2719,3199715.265,398684.007,8.5652,302.6395,286.1659
p101,8,48741,1003.6224,3716868.5867,3294882.1655,421986.4212,17.1829,311.7749,300.6144
p101,8,49050,941.4144,2018664.4763,2462784.0167,-444119.5404,35.7767,152.5056,284.8635
p101,8,49056,454.6044,4098049.922,3095998.4678,1002051.4542,21.5131,254.9066,293.8297
p101,8,49057,1003.6224,3445022.4811,3084172.3558,360850.1254,8.5652,260.5549,286.1659
p101,8,49058,1003.6224,3495266.0158,3128962.6698,366303.3461,21.5131,267.5815,293.8297
p101,8,49059,1003.6224,3492657.7859,3119001.6566,373656.1293,8.5652,273.6772,286.1659
p101,8,49060,1003.6224,3550666.5597,3165606.3034,385060.2564,21.5131,280.7038,293.8297
p101,8,49377,733.4064,3606505.0386,3054319.7905,552185.2481,21.5131,238.6192,293.8297
p101,8,49378,1003.6224,3400130.8011,3041246.128,358884.6731,8.5652,244.7149,286.1659
p101,8,49379,1003.6224,3449620.6533,3085872.7364,363747.917,21.5131,251.7415,293.8297
p101,8,49697,39.2688,7565051.5539,2974764.683,4590286.8709,35.7767,226.6986,284.8635
p101,8,49698,972.9072,3399183.6063,3013335.4731,385848.1332,21.5131,222.7792,293.8297
p101,8,49699,1003.6224,3359762.8,2999295.0679,360467.7321,8.5652,228.8749,286.1659
p101,8,49700,1003.6224,3409467.3021,3042269.3478,367197.9543,14.0537,235.4361,290.4252
p101,8,50013,959.2992,1437823.9053,2121815.9305,-683992.0251,13.6436,91.0755,292.9452
p101,8,50014,411.48,2772841.5624,2410860.1723,361981.3901,89.1624,124.3865,210.692
p101,8,50019,1003.6224,3267231.2987,2903416.7868,363814.5119,35.7767,206.4738,284.8635
p101,8,50335,984.5712,1935375.3159,2223754.6096,-288379.2937,89.1624,100.2129,210.692
p101,8,50336,53.0712,6145334.8338,2422759.9891,3722574.8447,89.1624,116.0529,210.692
p101,8,50656,1003.6224,1618183.3738,2073847.7816,-455664.4078,120.099,90.4184,171.0071
p101,8,50657,305.4348,3030609.4106,2401534.7887,629074.6219,89.1624,114.4111,210.692
p101,8,50660,438.534,3737984.3638,2726441.817,1011542.5468,89.1624,170.3203,210.692
p101,8,50977,1003.6224,1279323.7487,1932159.4625,-652835.7138,120.099,80.1546,171.0071
p101,8,50978,576.8496,2190797.3495,2180285.3937,10511.9558,120.099,97.6221,171.0071
p101,8,50980,120.7224,6634134.6791,2671058.8325,3963075.8466,89.1624,153.841,210.692
p101,8,50981,1002.9744,3012456.3054,2674512.9543,337943.3511,89.1624,152.3926,210.692
p101,8,50982,1003.6224,3082605.0061,2708473.4981,374131.508,89.1624,161.6425,210.692
p101,8,51299,848.232,1846699.6731,2147355.0923,-300655.4192,120.099,93.074,171.0071
p101,8,51301,398.844,3622186.914,2602963.2238,1019223.6902,120.099,132.0498,171.0071
p101,8,51302,962.8956,2994031.6811,2636763.7611,357267.92,89.1624,139.2414,210.692
p101,8,51303,1002.9744,3046140.5593,2686749.0152,359391.5441,89.1624,155.0814,210.692
p101,8,51304,1003.6224,3097316.7791,2730686.6575,366630.1216,89.1624,170.9214,210.692
p101,8,51620,1002.9096,1609532.2805,2099517.393,-489985.1125,120.099,83.52,171.0071
p101,8,51621,481.464,2698997.0108,2334255.7007,364741.3101,120.099,101.422,171.0071
p101,8,51622,438.1776,3396567.054,2530977.2189,865589.8351,120.099,116.8402,171.0071
p101,8,51623,99.2088,7081862.0123,2621274.6292,4460587.3831,120.099,136.4827,171.0071
p101,8,51624,901.53,3124463.1012,2698589.6587,425873.4425,89.1624,159.2726,210.692
p101,8,51625,1003.6224,3139260.1863,2770161.6011,369098.5852,38.375,230.3454,198.509
p101,8,51945,727.6068,3242654.8738,2679466.4402,563188.4336,55.4042,202.5469,171.0071
p101,8,51946,1003.6224,3109901.5203,2729608.1544,380293.3659,38.375,213.082,198.509
p101,8,51947,1003.6224,3108104.9244,2725261.4444,382843.48,38.375,211.2926,198.509
p101,8,52266,553.6188,3439503.4158,2639603.1274,799900.2884,55.4042,186.7069,171.0071
p101,8,52267,1003.6224,3045176.8991,2657973.1865,387203.7126,55.4042,191.7769,171.0071
p101,8,52268,1003.6224,3087434.2691,2689587.3164,397846.9527,38.375,195.4526,198.509
p101,8,52587,379.6632,3664804.4721,2594743.3713,1070061.1008,55.4042,171.9741,171.0071
p101,8,52588,1003.6224,2970757.6505,2605540.383,365217.2675,55.4042,173.8493,171.0071
p101,8,52589,1003.6224,3037988.9461,2647213.336,390775.6101,38.375,179.6126,198.509
p101,8,52908,205.7076,4701403.5855,2553060.0381,2148343.5474,55.4042,157.7157,171.0071
p101,8,52909,1003.6224,2865984.7566,2542343.4678,323641.2888,55.4042,154.1322,171.0071
p101,8,52910,924.1452,3015893.5829,2598650.3739,417243.209,38.375,163.7726,198.509
p101,8,52911,612.1008,3309443.4026,2632363.5375,677079.8652,38.2297,171.6517,199.9399
p101,8,63163,25.8876,7764065.1912,3212864.3785,4551200.8126,5.2661,311.5238,278.4794
p101,8,63172,1003.6224,2706595.3884,2220738.1861,485857.2023,4.5024,78.5249,231.9481
p101,8,63173,1003.6224,2742897.6272,2232859.5156,510038.1116,5.2661,60.4727,278.4794
p101,8,63174,1003.6224,2857710.8532,2243812.2299,613898.6233,4.5024,67.2507,231.9481
p101,8,63175,993.9024,3088837.2078,2299248.4547,789588.7531,4.5024,69.9348,231.9481
p101,8,63484,152.3448,7000403.1608,3239812.2363,3760590.9245,5.2661,293.1254,278.4794
p101,8,63485,682.6356,4106648.5751,3253670.6636,852977.9115,4.5024,348.834,231.9481
p101,8,63486,1003.6224,3805494.9072,3283776.3641,521718.5431,4.5024,370.8888,231.9481
p101,8,63487,1003.6224,3175375.038,2671080.0863,504294.9517,4.5024,175.034,231.9481
p101,8,63488,1003.6224,3157964.5521,2635962.0953,522002.4569,4.5024,159.194,231.9481
p101,8,63489,1003.6224,3135949.2417,2580355.007,555594.2347,5.2661,94.6811,278.4794
p101,8,63490,1003.6224,3086277.6701,2461592.3394,624685.3306,5.2661,78.8411,278.4794
p101,8,63491,1003.6224,3111087.0157,2404668.7755,706418.2402,5.2661,67.3716,278.4794
p101,8,63492,953.9208,3219151.5455,2411283.8123,807867.7332,5.2661,63.1639,278.4794
p101,8,63493,943.5852,3261138.91,2448451.007,812687.9029,5.2661,70.8172,278.4794
p101,8,63494,695.3688,3537408.0772,2494018.6503,1043389.4269,5.2661,80.9384,278.4794
p101,8,63495,754.434,3616502.3166,2485121.9874,1131380.3292,4.5024,83.0907,231.9481
p101,8,63496,523.2276,3959992.1855,2481464.8709,1478527.3146,4.5024,85.7748,231.9481
p101,8,63806,544.0608,4562559.9167,3272959.7003,1289600.2164,5.2661,285.1075,278.4794
p101,8,63807,1003.6224,3875100.0375,3175484.4609,699615.5766,4.5024,310.1851,231.9481
p101,8,63808,1003.6224,3484256.0295,2761070.0644,723185.9651,4.5024,181.6479,231.9481
p101,8,63809,1003.6224,3467220.1673,2725722.0228,741498.1445,4.5024,165.8079,231.9481
p101,8,63810,1003.6224,3512867.9013,2704348.4391,808519.4622,4.5024,149.9679,231.9481
p101,8,63811,799.6968,3719715.8319,2665210.2298,1054505.6021,5.2661,92.7613,278.4794
p101,8,63812,328.7628,4472640.9701,2622255.1339,1850385.8362,5.2661,81.8461,278.4794
p101,8,63813,72.0576,8384493.5135,2651908.3216,5732585.1918,5.2661,79.0039,278.4794
p101,8,64127,382.8708,4940873.6964,3208466.5462,1732407.1502,5.2661,247.9154,278.4794
p101,8,64128,834.3648,4252030.3629,3212301.8365,1039728.5263,5.2661,251.9453,278.4794
p101,8,64129,533.142,4652970.8813,3182669.0575,1470301.8238,4.5024,288.0919,231.9481
p102,1,51939,1000.998,1564265.5825,1487721.6982,76543.8843,12.9571,39.9567,255.7917
p102,1,51940,1000.5768,1771240.8876,1519755.5667,251485.321,12.9571,48.5739,255.7917
p102,1,52259,499.8996,1639927.6104,1338079.2011,301848.4093,12.9571,21.0748,255.7917
p102,1,52260,753.3324,1469380.177,1358769.7548,110610.4222,12.9571,24.1167,255.7917
p102,1,52261,215.9784,2436313.0687,1468253.5946,968059.4741,12.9571,40.9409,255.7917
p102,1,53223,83.43,2903027.5781,1126675.7399,1776351.8382,22.2037,3.4906,214.1429
p102,1,53224,19.6668,3134235.8922,1249110.8202,1885125.072,22.1665,18.9679,214.1429
p102,1,55474,808.7364,1279951.9314,1328892.9883,-48941.0569,107.2683,30.4592,105.2413
p102,7,53551,788.616,2802617.0108,2395780.0508,406836.9599,15.4782,113.5902,214.9366
p102,7,53871,860.9652,2415645.2516,2207903.021,207742.2306,15.4782,91.1891,214.9366
p102,7,53872,732.6288,2839080.1203,2361070.6502,478009.4701,15.4782,104.024,214.9366
p102,7,54192,1003.6224,2163278.1803,2137380.0256,25898.1547,15.4782,81.6228,214.9366
p102,7,54193,673.758,2856231.5492,2361374.6495,494856.8997,2.106,87.5273,242.4294
p102,7,54514,756.3456,2717602.7422,2308067.514,409535.2282,34.3522,100.0003,137.8288
p102,7,54834,1003.6224,1945847.0694,2057924.7596,-112077.6902,34.3522,77.5991,137.8288
p102,7,54835,832.9392,2489898.0899,2168935.7211,320962.3688,34.3522,84.1603,137.8288
p102,7,55154,1003.6224,1196551.0758,1692385.5176,-495834.4418,107.2683,44.2325,105.2413
p102,7,55155,1003.6224,1748631.4951,1913687.1703,-165055.6752,34.3522,61.7591,137.8288
p102,7,55156,904.7376,2263996.3155,2029610.7002,234385.6153,34.3522,68.3203,137.8288
p102,7,55475,1003.6224,936406.0797,1597959.2538,-661553.1741,37.9906,32.0303,158.285
p102,7,55476,1003.6224,1540819.5598,1767754.1732,-226934.6134,34.3522,45.9191,137.8288
p102,7,55477,881.1504,2103666.7385,1915521.3938,188145.3446,29.3351,57.6939,137.8288
p102,7,55796,998.1792,514795.5455,1434394.8653,-919599.3198,100.4433,19.4175,105.2413
p102,7,55797,1003.6224,1382520.2761,1662095.469,-279575.193,29.3351,35.2928,137.8288
p102,7,55798,960.2388,1866118.9816,1806381.8967,59737.0849,3.6051,48.3354,156.6873
p102,7,56117,689.6016,551918.9525,1377245.8859,-825326.9334,38.6029,15.6609,123.3674
p102,7,56118,1003.6224,1233437.9254,1562181.5222,-328743.5968,3.6051,25.9343,156.6873
p102,7,56119,1003.6224,1699644.4791,1709174.4377,-9529.9586,50.2987,43.698,88.5778
p102,7,56439,1003.6224,1102822.8266,1466524.4731,-363701.6465,50.2987,21.2442,88.5778
p102,7,56440,1003.6224,1598893.4296,1651560.2872,-52666.8575,34.6786,41.4033,88.5778
p102,7,56760,953.4024,1064766.8009,1417913.0444,-353146.2435,34.6786,19.0021,88.5778
p102,7,56761,1003.6224,1471018.3028,1580934.2918,-109915.9891,22.616,37.2659,88.5778
p102,7,56762,682.9272,2121785.6402,1755895.3009,365890.3393,34.2046,62.9315,52.8946
p102,7,57081,838.35,1079226.0971,1360943.9712,-281717.8742,22.616,14.8648,88.5778
p102,7,57082,1003.6224,1393400.0072,1525959.5451,-132559.5379,34.2046,40.5304,52.8946
p102,7,57083,999.8964,1878462.2791,1716401.7537,162060.5254,34.2046,53.3126,52.8946
p102,7,57402,772.6428,1061500.3715,1307801.4371,-246301.0656,46.9676,18.1292,39.7407
p102,7,57403,1003.6224,1333394.1393,1478371.9671,-144977.8278,34.2046,30.9114,52.8946
p102,7,57404,1003.6224,1845295.8393,1707594.5862,137701.2531,34.2046,46.7514,52.8946
p102,7,57723,704.6676,1045635.261,1261998.5074,-216363.2464,34.2046,10.7471,52.8946
p102,7,57724,1003.6224,1287387.3293,1466560.194,-179172.8647,20.8218,54.8419,2.3246
p102,7,57725,1003.6224,1708620.4135,1584454.7037,124165.7099,20.8218,61.983,2.3246
p102,7,58044,628.8192,1095817.8138,1253369.7087,-157551.8949,1.1996,17.4108,56.9047
p102,7,58045,1003.6224,1093430.7904,1321928.271,-228497.4806,20.8218,39.0019,2.3246
p102,7,58046,985.5756,1670394.2655,1546858.0611,123536.2044,20.8218,53.1549,2.3246
p102,7,58365,593.244,1017792.3372,1140650.5852,-122858.248,20.8218,16.6008,2.3246
p102,7,58366,1003.6224,992363.7001,1280021.0422,-287657.342,20.8218,30.7537,2.3246
p102,7,58367,817.7436,1802251.1235,1551255.2455,250995.8781,20.8218,46.5937,2.3246
p102,7,58687,1003.6224,941070.592,1247366.0051,-306295.4131,20.8218,27.2592,2.3246
p102,7,58688,812.268,1813040.7258,1531569.7275,281470.9983,20.8218,43.0992,2.3246
p102,7,59008,1003.6224,979997.6346,1257819.0264,-277821.3918,20.8218,30.5397,2.3246
p102,7,59009,914.6844,1774429.0089,1539219.5412,235209.4677,20.8218,46.3797,2.3246
p102,7,59329,1003.6224,1083001.51,1345048.6174,-262047.1073,20.8218,43.0583,2.3246
p102,7,59330,973.944,1747369.1187,1550328.3647,197040.754,20.8218,53.6263,2.3246
p102,7,59650,1003.6224,1223067.8215,1474467.4367,-251399.6152,20.8218,58.8456,2.3246
p102,7,59651,1003.6224,1794689.5357,1627010.7326,167678.8031,20.8218,66.0394,2.3246
