sc_point_gid,latitude,longitude
9345,45.12784307,-124.2995634
9346,45.1671295,-124.0948104
9500,47.65840451,-90.45874809
9501,47.65039793,-90.23555102
9502,47.64207575,-90.01241791
9503,47.63343812,-89.78935122
9504,47.6244852,-89.56635338
9505,47.61521714,-89.34342682
9506,47.60563412,-89.12057399
9507,47.59573629,-88.89779729
9508,47.58552385,-88.67509916
9509,47.57499696,-88.45248201
9510,47.56415582,-88.22994824
9511,47.55300062,-88.00750027
9512,47.54153156,-87.78514049
9513,47.52974883,-87.56287129
9514,47.51765265,-87.34069506
9515,47.50524324,-87.11861418
9516,47.4925208,-86.89663103
9517,47.47948557,-86.67474797
9518,47.46613777,-86.45296737
9661,44.79959688,-125.2544213
9662,44.84016805,-125.0514322
9663,44.88046599,-124.8481676
9664,44.92049015,-124.644629
9665,44.96023999,-124.4408175
9666,44.99971496,-124.2367345
9820,47.53196567,-90.69451636
9821,47.52429428,-90.4717806
9822,47.51630793,-90.24910594
9823,47.50800677,-90.02649479
9824,47.49939096,-89.80394959
9825,47.49046063,-89.58147276
9826,47.48121596,-89.35906671
9827,47.47165709,-89.13673387
9828,47.46178421,-88.91447663
9829,47.45159749,-88.69229741
9830,47.44109711,-88.4701986
9831,47.43028324,-88.2481826
9834,47.39596271,-87.58265525
9835,47.38389689,-87.36099429
9836,47.3715186,-87.139428
9837,47.35882805,-86.91795877
9838,47.34582546,-86.69658893
9839,47.33251107,-86.47532083
9840,47.3188851,-86.25415681
9841,47.3049478,-86.0330992
9982,44.67188721,-125.1898947
9983,44.71237,-124.9872958
9984,44.75257997,-124.7844231
9985,44.79251657,-124.581278
9986,44.83217926,-124.3778618
9987,44.87156751,-124.1741758
10140,47.40519642,-90.92924097
10141,47.39785863,-90.70696738
10142,47.39020654,-90.48475202
10143,47.38224028,-90.26259733
10144,47.37395999,-90.04050572
10145,47.36536582,-89.81847959
10146,47.35645793,-89.59652135
10147,47.34723646,-89.3746334
10148,47.33770158,-89.15281814
10149,47.32785346,-88.93107796
10150,47.31769227,-88.70941525
10151,47.30721819,-88.48783239
10153,47.28533209,-88.04491572
10154,47.27392045,-87.82358665
10155,47.26219669,-87.6023469
10156,47.250161,-87.38119882
10157,47.2378136,-87.16014478
10158,47.2251547,-86.93918711
10159,47.21218453,-86.71832814
10160,47.19890329,-86.4975702
10161,47.18531124,-86.27691562
10162,47.17140859,-86.05636672
10163,47.1571956,-85.83592581
10164,47.1426725,-85.61559518
10303,44.54415483,-125.1256432
10304,44.58454981,-124.9234331
10305,44.62467237,-124.720951
10306,44.66452198,-124.5181981
10307,44.7040981,-124.3151758
10460,47.27809848,-91.16292598
10461,47.27109272,-90.94111535
10462,47.2637733,-90.71936015
10463,47.25614037,-90.49766278
10464,47.24819405,-90.27602565
10465,47.23993448,-90.05445116
10466,47.2313618,-89.83294169
10467,47.22247617,-89.61149965
10468,47.21327774,-89.3901274
10469,47.20376667,-89.16882733
10470,47.19394312,-88.94760182
10474,47.15152771,-88.06349269
10475,47.14014447,-87.84267542
10476,47.12844987,-87.62194686
10477,47.11644409,-87.40130934
10478,47.10412736,-87.18076519
10479,47.09149988,-86.96031674
10480,47.07856187,-86.73996631
10481,47.06531355,-86.51971622
10482,47.05175516,-86.29956876
10483,47.03788692,-86.07952626
10484,47.02370907,-85.85959099
10485,47.00922186,-85.63976524
10486,46.99442553,-85.4200513
10487,46.97932034,-85.20045144
10623,44.37582001,-125.2632158
10624,44.41639922,-125.061665
10625,44.45670696,-124.8598425
10626,44.49674269,-124.6577496
10627,44.53650588,-124.4553877
10628,44.57599599,-124.252758
10780,47.15067353,-91.39557546
10781,47.14399824,-91.17422855
10782,47.13700995,-90.9529343
10783,47.12970878,-90.73169508
10784,47.12209486,-90.5105133
10785,47.11416833,-90.28939134
10786,47.10592932,-90.06833158
10787,47.09737798,-89.84733638
10788,47.08851444,-89.62640814
10789,47.07933888,-89.40554921
10790,47.06985144,-89.18476196
10791,47.06005229,-88.96404875
10794,47.02878631,-88.30237687
10795,47.01774207,-88.0819833
10796,47.00638702,-87.8616755
10797,46.99472135,-87.64145578
10798,46.98274527,-87.42132647
10799,46.97045897,-87.20128989
10800,46.95786268,-86.98134835
10801,46.94495661,-86.76150415
10802,46.93174097,-86.54175959
10803,46.91821599,-86.32211696
10804,46.90438191,-86.10257855
10805,46.89023896,-85.88314664
10806,46.87578737,-85.66382349
10807,46.8610274,-85.44461139
10808,46.84595929,-85.22551257
10809,46.8305833,-85.0065293
10893,44.47541735,-67.23439947
10944,44.24812775,-125.1991246
10945,44.28861989,-124.9979584
10946,44.32884096,-124.7965222
10947,44.36879042,-124.5948173
10948,44.40846775,-124.392845
10949,44.44787241,-124.1906066
11100,47.02292326,-91.62719349
11101,47.01657688,-91.40631103
11102,47.00991816,-91.18547847
11103,47.0029472,-90.9646982
11104,46.99566414,-90.74397259
11105,46.98806911,-90.52330401
11106,46.98016222,-90.30269483
11107,46.97194362,-90.08214742
11108,46.96341345,-89.86166413
11109,46.95457185,-89.64124732
11110,46.94541899,-89.42089935
11111,46.93595501,-89.20062256
11115,46.89499128,-88.32027399
11118,46.86101026,-87.66087429
11119,46.84906365,-87.44125088
11120,46.83680758,-87.22171956
11121,46.82424225,-87.00228262
11122,46.81136787,-86.78294234
11123,46.79818467,-86.56370102
11124,46.78469287,-86.34456094
11125,46.77089269,-86.12552435
11126,46.75678437,-85.90659352
11127,46.74236815,-85.68777071
11128,46.72764428,-85.46905818
11131,46.68162918,-84.8136046
11213,44.38733363,-67.49936875
11214,44.34751106,-67.29753895
11215,44.30741663,-67.09597724
11265,44.12041072,-125.1353047
11266,44.16081635,-124.9345219
11267,44.2009513,-124.7334707
11268,44.24081505,-124.5321525
11269,44.28040707,-124.3305685
11420,46.89484932,-91.85778417
11421,46.8888303,-91.63736684
11422,46.8824996,-91.41699669
11425,46.8616385,-90.75619306
11426,46.8540622,-90.53603531
11427,46.84617481,-90.31593655
11428,46.83797648,-90.09589913
11429,46.82946732,-89.87592539
11440,46.71539837,-87.4610832
11441,46.70317229,-87.24205484
11442,46.6906377,-87.02312021
11443,46.67779479,-86.80428159
11444,46.66464379,-86.58554123
11445,46.65118492,-86.36690141
11452,46.54837202,-84.83942617
11533,44.2987835,-67.76356021
11534,44.25931842,-67.56185269
11535,44.21958136,-67.36041032
11586,43.99266842,-125.0717544
11587,44.03298809,-124.8713536
11588,44.07303748,-124.6706862
11589,44.11281607,-124.4697534
11590,44.15232334,-124.2685564
11741,46.76076014,-91.86740005
11742,46.75475593,-91.64749299
11746,46.72763095,-90.76835689
11747,46.72007326,-90.54870763
11748,46.71220523,-90.32911694
11749,46.704027,-90.10958716
11762,46.56955226,-87.2622964
11763,46.55704818,-87.04386181
11764,46.54423651,-86.82552256
11765,46.53111748,-86.6072809
11853,44.20976881,-68.02697319
11854,44.17066037,-67.82539121
11855,44.13127985,-67.62407146
11856,44.09162777,-67.42301523
11907,43.86490036,-125.008472
11908,43.90513463,-124.8084521
11909,43.94509901,-124.6081671
11910,43.98479299,-124.4076184
12174,44.08153878,-68.08815387
12175,44.04251395,-67.88695998
12176,44.00321744,-67.6860267
12177,43.96364978,-67.48535533
12227,43.69668766,-125.1448315
12228,43.73710605,-124.9454559
12229,43.77725547,-124.7458156
12230,43.81713539,-124.5459118
12231,43.85674531,-124.3457459
12419,46.0836564,-84.05175878
12420,46.06664483,-83.83595859
12421,46.04933077,-83.62028508
12494,43.99195549,-68.35014006
12496,43.91434372,-67.94826812
12497,43.87513068,-67.74772002
12498,43.83564689,-67.54743223
12547,43.52834956,-125.280438
12548,43.56895133,-125.0817034
12549,43.60928502,-124.8827045
12550,43.64935013,-124.6834425
12551,43.68914613,-124.4839187
12552,43.72867253,-124.2841344
12734,46.04607318,-85.37348044
12735,46.03091839,-85.15745204
12738,45.98363476,-84.51005367
12739,45.96726798,-84.29449031
12740,45.95059883,-84.07904855
12741,45.93362761,-83.86373051
12742,45.91635456,-83.6485383
12813,43.93995599,-68.81253533
12814,43.90191233,-68.61134925
12815,43.8635963,-68.41041666
12816,43.82500842,-68.2097389
12817,43.78614917,-68.00931726
12818,43.74701907,-67.80915305
12819,43.70761862,-67.60924754
12868,43.40067002,-125.2172003
12869,43.44118725,-125.0188396
12870,43.48143678,-124.8202162
12871,43.52141812,-124.6213313
12872,43.56113074,-124.4221862
13052,45.95633572,-86.04503208
13053,45.94212639,-85.82916457
13054,45.92761366,-85.61340288
13055,45.91279776,-85.39774918
13056,45.89767893,-85.18220562
13057,45.8822574,-84.96677433
13059,45.85050727,-84.53625713
13060,45.83417917,-84.32117547
13061,45.8175494,-84.10621459
13062,45.80061823,-83.89137659
13063,45.78338591,-83.67666358
13135,43.77344822,-68.67098372
13136,43.73521336,-68.47043845
13137,43.69670706,-68.27014643
13138,43.65792981,-68.07010896
13139,43.61888211,-67.87032735
13140,43.57956446,-67.67080287
13189,43.27296172,-125.1542264
13190,43.31339495,-124.9562384
13191,43.35356086,-124.7579893
13192,43.39345895,-124.5594803
13372,45.83683907,-86.28322375
13373,45.82296631,-86.06773816
13374,45.80879061,-85.85235554
13375,45.79431219,-85.63707803
13376,45.77953129,-85.42190778
13377,45.76444815,-85.20684692
13378,45.749063,-84.99189758
13379,45.73337609,-84.77706188
13380,45.71738767,-84.56234193
13381,45.70109799,-84.34773986
13382,45.68450731,-84.13325774
13386,45.61513995,-83.2765707
13454,43.7204537,-69.13143465
13455,43.68284305,-68.93077592
13456,43.64496037,-68.73036625
13457,43.60680617,-68.53020697
13458,43.56838093,-68.33029939
13459,43.52968515,-68.13064482
13460,43.49071932,-67.93124453
13461,43.45148394,-67.7320998
13510,43.14522419,-125.0915149
13511,43.18557394,-124.8938984
13512,43.22565676,-124.6960224
13513,43.26547215,-124.497888
13691,45.73021834,-86.73564595
13692,45.71698343,-86.52044569
13693,45.70344584,-86.30534341
13694,45.68960578,-86.09034127
13695,45.67546346,-85.87544139
13696,45.66101912,-85.66064592
13697,45.64627297,-85.44595698
13698,45.63122526,-85.2313767
13699,45.61587623,-85.01690718
13703,45.55147177,-84.16017884
13704,45.53461985,-83.94629464
13709,45.44586863,-82.8787645
13773,43.66602858,-69.59107207
13774,43.62904188,-69.39031002
13775,43.5917826,-69.18979283
13776,43.55425124,-68.98952184
13777,43.51644828,-68.78949839
13778,43.47837421,-68.5897238
13779,43.44002951,-68.39019936
13780,43.40141467,-68.19092638
13781,43.36253019,-67.99190613
13782,43.32337655,-67.7931399
13831,43.01745696,-125.0290642
13832,43.05772377,-124.8318179
13833,43.09772403,-124.6343137
14010,45.62227135,-87.1864195
14011,45.60967216,-86.97151366
14012,45.59677056,-86.75670086
14013,45.58356674,-86.54198325
14014,45.57006093,-86.32736295
14015,45.55625332,-86.11284211
14016,45.54214415,-85.89842284
14017,45.52773363,-85.68410728
14018,45.513022,-85.46989753
14019,45.49800948,-85.25579571
14020,45.48269631,-85.0418039
14025,45.40162929,-83.97356828
14027,45.3671067,-83.54711695
14093,43.57381359,-69.84902131
14094,43.53717745,-69.64840669
14095,43.50026869,-69.44803407
14096,43.46308778,-69.2479048
14097,43.4256352,-69.04802023
14098,43.38791144,-68.84838168
14099,43.34991698,-68.64899046
14100,43.3116523,-68.44984787
14101,43.27311789,-68.2509552
14102,43.23431423,-68.05231373
14103,43.19524182,-67.85392473
14104,43.15590113,-67.65578944
14152,42.88965956,-124.9668726
14153,42.92984396,-124.7699954
14154,42.96976218,-124.5728618
14331,45.48877186,-87.20641632
14332,45.47620216,-86.99199225
14333,45.46333074,-86.77766059
14334,45.45015779,-86.56342348
14335,45.43668352,-86.34928303
14336,45.42290815,-86.13524136
14337,45.40883189,-85.92130059
14338,45.39445496,-85.70746283
14339,45.37977759,-85.49373016
14340,45.3648,-85.28010469
14341,45.34952244,-85.06658851
14349,45.21653225,-83.3626415
14353,45.14288447,-82.5136689
14413,43.48114869,-70.10618856
14414,43.44486222,-69.90572435
14415,43.40830309,-69.7054993
14416,43.37147176,-69.50551476
14417,43.33436871,-69.30577209
14418,43.29699442,-69.1062726
14419,43.25934935,-68.90701763
14420,43.22143399,-68.70800848
14421,43.18324882,-68.50924645
14422,43.14479431,-68.31073282
14423,43.10607096,-68.11246886
14424,43.06707925,-67.91445584
14425,43.02781966,-67.71669499
14472,42.72146371,-125.1011918
14473,42.76183153,-124.9049386
14474,42.80193404,-124.7084293
14652,45.35527995,-87.22632285
14653,45.34273953,-87.01237842
14654,45.32989808,-86.79852578
14655,45.31675577,-86.58476705
14656,45.30331283,-86.37110433
14657,45.28956946,-86.15753972
14658,45.27552588,-85.94407534
14659,45.2611823,-85.73071327
14660,45.24653895,-85.51745559
14671,45.06574538,-83.17910164
14674,45.01019133,-82.54396269
14734,43.35209798,-70.16226276
14735,43.3158876,-69.96218823
14736,43.27940498,-69.76235139
14737,43.24265059,-69.56275359
14738,43.2056249,-69.36339617
14739,43.16832838,-69.16428046
14740,43.13076149,-68.96540776
14741,43.09292473,-68.76677939
14742,43.05481856,-68.56839663
14743,43.01644345,-68.37026076
14744,42.9777999,-68.17237306
14745,42.93888837,-67.97473476
14746,42.89970936,-67.77734712
14793,42.59368635,-125.0391487
14794,42.63397242,-124.8432607
14795,42.67399355,-124.6471181
14972,45.23400559,-87.4596957
14973,45.22179482,-87.24613973
14974,45.20928349,-87.03267281
14975,45.19647178,-86.81929707
14976,45.18335991,-86.6060146
14977,45.16994807,-86.3928275
14978,45.15623648,-86.17973787
14979,45.14222535,-85.96674778
14980,45.12791488,-85.75385931
14981,45.11330532,-85.54107455
15025,44.17845794,-76.31140426
15054,43.2588865,-70.41802171
15055,43.22302399,-70.21810062
15056,43.1868892,-70.01841441
15057,43.1504826,-69.81896444
15058,43.11380466,-69.61975204
15059,43.07685583,-69.42077855
15060,43.03963658,-69.22204529
15061,43.00214738,-69.02355357
15062,42.96438871,-68.82530469
15063,42.92636103,-68.62729992
15064,42.88806482,-68.42954055
15065,42.84950055,-68.23202783
15066,42.81066871,-68.03476303
15067,42.77156976,-67.83774736
15068,42.73220419,-67.64098207
15114,42.46587691,-124.9773614
15115,42.50608176,-124.7818373
15116,42.54602202,-124.5860602
15293,45.10049827,-87.47894751
15294,45.0883157,-87.26586753
15295,45.07583323,-87.05287602
15296,45.06305107,-86.83997508
15297,45.04996941,-86.62716678
15298,45.03658846,-86.41445321
15299,45.02290843,-86.20183646
15300,45.00892951,-85.98931858
15301,44.99465193,-85.77690166
15302,44.98007591,-85.56458773
15317,44.72578434,-82.3936204
15346,44.04732257,-76.35475911
15347,44.0196081,-76.14909409
15376,43.09392619,-70.27370361
15377,43.05786652,-70.07440437
15378,43.02153545,-69.87533991
15379,42.98493345,-69.67651158
15380,42.94806099,-69.4779207
15381,42.91091852,-69.27956859
15382,42.87350651,-69.08145654
15383,42.83582543,-68.88358586
15384,42.79787574,-68.68595781
15385,42.75965792,-68.48857367
15386,42.72117244,-68.2914347
15387,42.68241977,-68.09454214
15388,42.64340038,-67.89789723
15389,42.60411475,-67.70150118
15390,42.56456336,-67.50535521
15434,42.29764711,-125.1107367
15435,42.33803496,-124.9158282
15436,42.37815908,-124.7206669
15614,44.96699637,-87.49811294
15616,44.94238799,-87.07298868
15617,44.92963516,-86.86056044
15618,44.91658351,-86.64822423
15619,44.90323323,-86.43598212
15620,44.88958452,-86.22383617
15623,44.84684996,-85.58799586
15638,44.59313544,-82.42396916
15667,43.9161763,-76.39792617
15668,43.88852208,-76.19268656
15696,43.00051771,-70.52821878
15697,42.96480408,-70.32907315
15698,42.92881902,-70.13015953
15699,42.892563,-69.93147926
15700,42.85603647,-69.73303367
15701,42.81923988,-69.53482408
15702,42.7821737,-69.33685181
15703,42.74483838,-69.13911815
15704,42.7072344,-68.94162438
15705,42.66936221,-68.74437179
15706,42.63122228,-68.54736163
15707,42.59281508,-68.35059516
15708,42.55414108,-68.15407361
15709,42.51520074,-67.95779822
15710,42.47599455,-67.76177021
15711,42.43652297,-67.56599077
15712,42.39678648,-67.3704611
15755,42.16985276,-125.0490961
15756,42.21016004,-124.8545477
15757,42.25020394,-124.6597481
15934,44.84532714,-87.72941205
15937,44.80894698,-87.09301137
15938,44.79622329,-86.88105377
15939,44.78320143,-86.66918758
15940,44.7698816,-86.45741486
15941,44.75626401,-86.24573766
15955,44.53447566,-83.29342081
15956,44.51641872,-83.08341839
15957,44.49806782,-82.87354344
15958,44.47942323,-82.66379792
15959,44.46048523,-82.45418376
15987,43.81232934,-76.64590789
15988,43.78501848,-76.44090662
15989,43.75742412,-76.23609077
16017,42.87129704,-70.58297062
16018,42.83565712,-70.38421068
16019,42.79974621,-70.18568134
16020,42.76356475,-69.98738392
16021,42.7271132,-69.78931975
16022,42.690392,-69.59149015
16023,42.65340162,-69.39389642
16024,42.61614251,-69.19653986
16026,42.54081994,-68.80254333
16027,42.50275741,-68.6059059
16028,42.464428,-68.40951068
16029,42.42583217,-68.21335892
16030,42.38697039,-68.01745184
16031,42.34784313,-67.82179065
16032,42.30845086,-67.62637655
16033,42.26879405,-67.43121074
16034,42.22887317,-67.23629438
16075,42.00153474,-125.1816464
16076,42.04202449,-124.9877078
16077,42.08225169,-124.7935183
16078,42.12221589,-124.5990792
16254,44.72330963,-87.95976789
16255,44.71180678,-87.74793616
16257,44.68790651,-87.32452251
16258,44.67550944,-87.11294471
16259,44.66281468,-86.90145568
16260,44.6498224,-86.69005745
16261,44.63653281,-86.47875207
16262,44.62294611,-86.26754158
16276,44.40165786,-83.32168467
16277,44.38364139,-83.11213788
16278,44.36533157,-82.90271773
16279,44.34672868,-82.69342616
16280,44.32783299,-82.48426508
16308,43.68110042,-76.68827967
16309,43.65384849,-76.48370168
16310,43.62631359,-76.27930791
16339,42.70648481,-70.43911763
16340,42.67064757,-70.24097122
16341,42.63454019,-70.04305532
16342,42.59816313,-69.84537126
16343,42.56151685,-69.64792035
16344,42.52460178,-69.45070387
16345,42.48741839,-69.25372312
16346,42.44996713,-69.05697938
16347,42.41224846,-68.8604739
16348,42.37426284,-68.66420795
16349,42.33601072,-68.46818276
16350,42.29749257,-68.27239956
16351,42.25870885,-68.07685957
16352,42.21966002,-67.881564
16353,42.18034656,-67.68651405
16354,42.14076893,-67.4917109
16355,42.10092759,-67.29715573
16356,42.06082302,-67.1028497
16396,41.87375203,-125.1201525
16397,41.91416184,-124.9265702
16398,41.95430947,-124.7327387
16399,41.99419445,-124.5386589
16575,44.58976647,-87.97774061
16578,44.5544436,-87.34389997
16579,44.54207461,-87.13278929
16580,44.52940857,-86.92176678
16581,44.51644567,-86.71083447
16582,44.50318611,-86.4999944
16583,44.48963009,-86.28924858
16597,44.26883847,-83.34982381
16598,44.25086217,-83.14073072
16599,44.23259315,-82.93176344
16600,44.21403167,-82.7229239
16601,44.195178,-82.51421399
16602,44.17603242,-82.30563562
16626,43.6297409,-77.34401981
16627,43.60339707,-77.13932421
16628,43.57676968,-76.93480668
16629,43.54985911,-76.73046889
16630,43.52266571,-76.52631251
16660,42.57728663,-70.49379539
16662,42.50548881,-70.09849489
16663,42.46918578,-69.90118963
16664,42.43261393,-69.7041161
16665,42.3957737,-69.50727559
16666,42.35866554,-69.31066938
16667,42.32128992,-69.11429875
16668,42.28364728,-68.91816495
16669,42.24573807,-68.72226923
16670,42.20756276,-68.52661283
16671,42.1691218,-68.33119697
16672,42.13041564,-68.13602287
16673,42.09144476,-67.94109173
16674,42.05220961,-67.74640475
16675,42.01271066,-67.55196309
16676,41.97294837,-67.35776794
16677,41.93292321,-67.16382045
16678,41.89263564,-66.97012177
16717,41.74593399,-125.0589091
16718,41.78626438,-124.8656821
16719,41.82633293,-124.6722072
16720,41.86613919,-124.4784856
16721,41.90568269,-124.2845185
16899,44.42098284,-87.36319131
16900,44.40864172,-87.1525457
16901,44.3960042,-86.94198768
16902,44.38307048,-86.73151926
16903,44.36984074,-86.52114247
16904,44.35631519,-86.31085931
16918,44.13601675,-83.37783906
16919,44.11808037,-83.16919775
16920,44.09985186,-82.96068142
16921,44.08133151,-82.75229199
16922,44.06251957,-82.54403136
16923,44.04341632,-82.3359014
16942,43.62549384,-78.40871737
16943,43.60062701,-78.20358566
16944,43.57547539,-77.99862246
16945,43.55003933,-77.79382946
16946,43.52431918,-77.58920837
16947,43.49831529,-77.38476088
16948,43.47202802,-77.18048866
16949,43.44545773,-76.97639338
16950,43.41860477,-76.7724767
16981,42.44806207,-70.54824536
16983,42.37641012,-70.15370404
16984,42.34018064,-69.95677627
16985,42.30368274,-69.76007883
16986,42.26691687,-69.563613
16987,42.22988348,-69.36738006
16988,42.19258301,-69.17138128
16989,42.15501591,-68.97561791
16990,42.11718264,-68.7800912
16991,42.07908365,-68.58480236
16992,42.04071939,-68.38975263
16993,42.00209032,-68.19494322
16994,41.96319689,-68.00037531
16995,41.92403956,-67.80605011
16996,41.8846188,-67.61196878
16997,41.84493506,-67.41813249
16998,41.80498881,-67.2245424
16999,41.76478051,-67.03119965
17000,41.72431062,-66.83810536
17038,41.6180802,-124.9979147
17039,41.65833165,-124.8050418
17040,41.69832162,-124.6119225
17041,41.73804965,-124.418558
17220,44.28752347,-87.38239709
17221,44.27521003,-87.17221453
17222,44.26260083,-86.96211897
17223,44.24969608,-86.75211243
17224,44.23649596,-86.5421969
17238,44.020797,-83.61404496
17239,44.00319201,-83.40573123
17240,43.98529525,-83.19753978
17243,43.92985698,-82.57371804
17244,43.91079579,-82.36603462
17261,43.54255541,-78.85706255
17262,43.51831158,-78.6520283
17263,43.49378284,-78.44715806
17264,43.4689695,-78.24245354
17265,43.44387193,-78.03791645
17266,43.41849045,-77.83354848
17267,43.39282542,-77.62935133
17268,43.36687718,-77.42532666
17269,43.3406461,-77.22147616
17270,43.31413252,-77.01780148
17302,42.31881062,-70.60246892
17303,42.28319156,-70.40546336
17305,42.2111472,-70.01213257
17306,42.17472279,-69.81580994
17307,42.13803081,-69.61971752
17308,42.1010717,-69.42385659
17309,42.06384592,-69.22822841
17310,42.02635389,-69.03283422
17311,41.98859608,-68.83767527
17312,41.95057292,-68.64275279
17313,41.91228488,-68.44806797
17314,41.8737324,-68.25362204
17315,41.83491594,-68.05941619
17316,41.79583595,-67.86545159
17317,41.75649289,-67.67172942
17318,41.71688721,-67.47825085
17319,41.67701938,-67.28501701
17320,41.63688985,-67.09202905
17321,41.59649909,-66.8992881
17322,41.55584755,-66.70679527
17359,41.49019021,-124.9371678
17360,41.53036322,-124.7446479
17361,41.57027509,-124.5518831
17362,41.60992538,-124.3588744
