region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_cap_cost_per_mw,reinforcement_cost_per_mw,dist_km,reinforcement_dist_km
p18,10,8863,96.458,448420.474,265647.545,182772.929,29.686,97.048
p18,10,9233,2.312,6736065.991,6026400.851,709665.14,12.963,245.319
p18,10,9234,99.171,817164.058,107498.918,709665.14,9.339,245.319
p18,10,9235,167.769,724424.377,541651.448,182772.929,96.745,97.048
p18,10,9236,16.991,1533498.996,970086.641,563412.355,18.926,174.948
p18,10,9242,23.814,755327.263,432820.522,322506.741,9.43,130.645
p18,10,9243,296.927,302531.896,119758.967,182772.929,18.091,97.048
p18,10,9246,326.275,383002.151,318103.105,64899.046,54.895,15.64
p18,10,9622,57.243,391168.48,208395.551,182772.929,11.184,97.048
p18,10,9623,244.459,248468.75,65695.821,182772.929,6.571,97.048
p18,10,9624,109.326,392364.64,209591.711,182772.929,22.992,97.048
p18,10,9625,35.566,882204.967,699432.038,182772.929,29.937,97.048
p18,10,9626,147.293,368875.315,303976.269,64899.046,45.378,15.64
p18,10,12632,76.147,1068994.274,518159.479,550834.795,42.584,138.294
p18,10,12633,196.011,533481.108,493216.643,40264.465,105.465,15.341
p18,10,12634,18.06,2033167.974,1482333.18,550834.795,30.856,138.294
p18,10,12664,1.497,93614433.455,93549534.409,64899.046,97.537,15.64
p18,10,13011,215.568,585159.48,293255.301,291904.179,35.656,123.652
p18,10,13012,252.379,608891.733,316987.554,291904.179,60.679,123.652
p18,10,13013,314.318,490737.096,450472.631,40264.465,110.993,15.341
p18,10,13014,162.594,576215.413,535950.948,40264.465,98.376,15.341
p18,10,13391,316.527,447789.685,155885.506,291904.179,34.279,123.652
p18,10,13394,220.391,654568.68,311328.561,343240.12,19.068,112.703
p18,10,13771,320.811,483912.77,192008.591,291904.179,38.661,123.652
p18,10,13774,172.772,588609.498,245369.378,343240.12,18.397,112.703
p18,10,14153,321.04,580890.152,540625.687,40264.465,130.511,15.341
p18,10,14154,95.45,646837.626,303597.506,343240.12,27.541,112.703
p18,10,14532,320.754,483027.13,228797.357,254229.774,45.161,100.582
p18,10,14533,246.883,610597.525,356367.751,254229.774,54.827,100.582
p18,10,14913,99.392,654130.691,224397.447,429733.243,21.212,137.232
p18,10,15293,24.951,1360518.976,930785.733,429733.243,21.7,137.232
p18,10,15673,31.483,1727211.423,1297478.18,429733.243,27.567,137.232
p18,10,18348,2.538,8272946.842,8026979.7,245967.142,23.914,120.152
p18,10,18349,264.492,356138.413,205564.526,150573.887,29.812,67.092
p18,10,18727,3.104,3237126.96,2991159.818,245967.142,7.911,120.152
p18,10,18728,176.649,340100.13,189526.244,150573.887,34.924,67.092
p18,10,18731,91.135,264425.396,113851.51,150573.887,10.939,67.092
p18,10,18732,68.706,353908.185,196204.1,157704.085,17.387,71.338
p18,10,19107,15.538,1097371.336,851404.194,245967.142,15.139,120.152
p18,10,19108,307.413,355076.922,204503.035,150573.887,32.586,67.092
p18,10,19121,188.774,387776.734,336014.474,51762.26,72.811,14.2
p18,10,19488,137.496,408001.232,257427.346,150573.887,36.192,67.092
p18,10,19490,64.538,378637.947,228064.061,150573.887,16.926,67.092
p18,10,19501,0.595,6274055.252,5882297.513,391757.739,2.856,91.662
p18,10,19502,82.894,530059.606,198311.916,331747.691,18.026,77.674
p18,10,19503,305.391,435713.791,326664.885,109048.906,79.461,66.84
p18,10,19883,165.383,496792.193,165044.502,331747.691,25.664,77.674
p18,10,20263,67.676,678935.295,347187.605,331747.691,29.335,77.674
p18,10,20617,74.481,1564183.663,595095.449,969088.214,40.46,325.16
p18,10,20643,6.911,2944128.663,2494799.03,449329.633,18.846,105.892
p18,10,20644,266.944,540554.904,376196.906,164357.999,79.544,79.313
p18,10,20997,209.477,1483016.244,1237049.102,245967.142,165.411,120.152
p18,10,20998,80.207,1527643.974,1281676.833,245967.142,139.257,120.152
p18,10,21024,25.365,919756.711,388458.934,531297.777,9.032,193.824
p18,10,21025,48.133,650101.206,118803.429,531297.777,4.607,193.824
p18,10,21026,105.705,670193.216,242045.559,428147.657,14.032,171.978
p18,10,21378,56.954,1840724.599,685669.863,1155054.736,43.55,248.912
p18,10,21379,21.341,2689272.938,1228028.692,1461244.245,23.793,295.875
p19,9,9630,8.742,1691356.88,1526087.587,165269.293,12.647,41.516
p19,9,9631,327.356,280269.238,114999.945,165269.293,9.467,41.516
p19,9,9634,342.875,393601.813,243710.237,149891.576,73.655,36.907
p19,9,9635,350.573,406818.123,256926.546,149891.576,78.426,36.907
p19,9,10009,210.495,243873.324,178974.277,64899.046,19.255,15.64
p19,9,10010,15.487,880711.107,715441.814,165269.293,10.357,41.516
p19,9,10011,335.044,216741.835,51472.542,165269.293,4.067,41.516
p19,9,10012,342.991,308356.817,243457.771,64899.046,44.198,15.64
p19,9,10013,340.852,341056.205,191164.629,149891.576,57.363,36.907
p19,9,10014,354.991,352242.286,202350.709,149891.576,62.398,36.907
p19,9,10015,360.203,375503.932,225612.356,149891.576,70.808,36.907
p19,9,10388,11.602,1201546.612,1136647.566,64899.046,12.373,15.64
p19,9,10389,331.316,120760.586,55861.54,64899.046,7.66,15.64
p19,9,10390,295.917,140479.64,134555.161,5924.479,13.218,2.3
p19,9,10391,347.758,179109.781,173185.302,5924.479,18.232,2.3
p19,9,10392,353.425,274111.581,228544.567,45567.015,24.186,11.661
p19,9,10393,352.681,300865.672,150974.095,149891.576,45.843,36.907
p19,9,10394,362.218,324276.075,174384.499,149891.576,54.516,36.907
p19,9,10769,198.635,103513.177,38614.131,64899.046,5.5,15.64
p19,9,10770,354.754,30632.396,24707.917,5924.479,1.94,2.3
p19,9,10771,351.387,135100.564,89533.549,45567.015,7.789,11.661
p19,9,10772,366.366,219711.177,174144.163,45567.015,19.309,11.661
p19,9,10773,359.098,275120.98,125229.404,149891.576,38.224,36.907
p19,9,10774,359.095,308976.425,159084.849,149891.576,49.744,36.907
p19,9,11149,19.508,831840.569,825916.09,5924.479,14.721,2.3
p19,9,11150,313.692,154164.465,148239.986,5924.479,11.537,2.3
p19,9,11151,370.556,148386.562,102819.547,45567.015,9.579,11.661
p19,9,11152,385.637,188314.895,89510.703,98804.191,8.582,24.328
p19,9,11153,360.462,259453.043,109561.466,149891.576,33.452,36.907
p19,9,11154,349.828,298305.344,148413.768,149891.576,44.972,36.907
p19,9,11529,2.896,7594976.021,7589051.542,5924.479,26.241,2.3
p19,9,11530,204.476,222726.292,157827.245,64899.046,33.312,15.64
p19,9,11533,354.532,262268.222,112376.645,149891.576,33.974,36.907
p19,9,11534,345.398,300502.683,150611.106,149891.576,45.494,36.907
p19,9,11909,20.857,1523586.397,1517661.918,5924.479,37.888,2.3
p19,9,11910,284.447,518428.266,368536.69,149891.576,47.422,36.907
p19,9,11911,294.491,333413.193,183521.616,149891.576,37.803,36.907
p19,9,12287,32.058,1543185.836,1537261.357,5924.479,58.982,2.3
p19,9,12288,83.683,547136.799,541212.32,5924.479,54.807,2.3
p19,9,12289,235.631,538219.179,388327.603,149891.576,56.793,36.907
p19,9,12290,240.816,947514.596,632195.975,315318.621,113.791,141.19
p19,9,12291,306.494,546792.525,396900.949,149891.576,55.064,36.907
p19,9,12667,109.473,2372630.548,2307731.502,64899.046,115.034,15.64
p19,9,12668,180.277,890966.347,575647.726,315318.621,106.711,141.19
p19,9,12669,89.874,1249781.683,934463.062,315318.621,99.619,141.19
p19,9,12670,82.626,1282872.07,967553.449,315318.621,94.795,141.19
p19,9,12671,91.521,1172821.679,857503.057,315318.621,92.632,141.19
p19,9,13047,175.58,931496.38,616177.759,315318.621,111.846,141.19
p19,9,13048,155.622,931480.505,616161.884,315318.621,99.461,141.19
p19,9,13049,173.414,816481.304,501162.683,315318.621,88.099,141.19
p19,9,13051,16.653,3625844.0,2842650.71,783193.289,56.632,251.022
p19,9,13426,328.497,583409.009,564891.43,18517.578,168.598,5.351
p19,9,13427,340.824,547476.926,528959.348,18517.578,163.826,5.351
p19,9,13428,233.786,766943.457,748425.879,18517.578,159.054,5.351
p19,9,13429,225.392,735539.507,420220.886,315318.621,83.117,141.19
p19,9,13430,82.989,1051714.821,736396.2,315318.621,71.755,141.19
p19,9,13431,1.72,25974560.644,25191367.355,783193.289,51.86,251.022
p19,9,13807,342.822,507420.034,488902.456,18517.578,152.306,5.351
p19,9,13808,369.471,458575.962,440058.384,18517.578,147.534,5.351
p19,9,13809,288.462,565101.368,546583.79,18517.578,142.762,5.351
p19,9,13810,1.616,19488548.955,18705355.665,783193.289,35.569,251.022
p19,9,14187,344.128,470226.193,451708.615,18517.578,140.786,5.351
p19,9,14188,374.113,420208.0,401690.422,18517.578,136.014,5.351
p19,9,14189,295.903,508540.347,490022.769,18517.578,131.242,5.351
p19,9,14190,10.148,3616627.254,2833433.965,783193.289,34.078,251.022
p19,9,14191,155.695,676598.493,361279.872,315318.621,57.467,141.19
p19,9,14563,336.102,544945.66,526428.082,18517.578,158.633,5.351
p19,9,14564,342.413,506038.418,487520.84,18517.578,147.535,5.351
p19,9,14565,329.714,499133.201,480615.623,18517.578,139.758,5.351
p19,9,14567,332.986,447924.271,429406.693,18517.578,129.266,5.351
p19,9,14568,357.009,403618.374,385100.796,18517.578,124.494,5.351
p19,9,14569,368.869,377597.531,359079.953,18517.578,119.722,5.351
p19,9,14570,366.034,366110.559,347592.98,18517.578,114.951,5.351
p19,9,14571,357.618,360430.853,341913.275,18517.578,110.179,5.351
p19,9,14942,334.545,547015.732,437966.826,109048.906,133.234,66.84
p19,9,14943,362.674,485694.137,467176.559,18517.578,152.491,5.351
p19,9,14944,373.383,442432.808,423915.229,18517.578,142.236,5.351
p19,9,14945,353.388,438631.6,420114.022,18517.578,131.191,5.351
p19,9,14946,333.584,437777.126,419259.547,18517.578,122.992,5.351
p19,9,14947,330.037,417164.487,398646.909,18517.578,117.904,5.351
p19,9,14948,353.998,371762.9,353245.321,18517.578,112.974,5.351
p19,9,14949,368.723,343288.344,324770.765,18517.578,108.202,5.351
p19,9,14950,370.095,327700.295,309182.716,18517.578,103.431,5.351
p19,9,14951,358.203,325326.948,306809.369,18517.578,98.659,5.351
p19,9,15321,270.171,645852.715,536803.809,109048.906,128.468,66.84
p19,9,15322,99.315,935291.265,218519.86,716771.406,29.408,209.824
p19,9,15323,190.563,683163.277,574114.371,109048.906,116.468,66.84
p19,9,15324,366.114,429950.839,411433.261,18517.578,136.199,5.351
p19,9,15325,359.411,406644.989,388127.411,18517.578,125.892,5.351
p19,9,15326,346.888,392276.642,373759.063,18517.578,114.794,5.351
p19,9,15327,338.29,376639.918,358122.34,18517.578,106.648,5.351
p19,9,15328,361.774,330655.793,312138.215,18517.578,101.454,5.351
p19,9,15329,371.695,308142.377,289624.799,18517.578,96.682,5.351
p19,9,15330,367.844,298167.691,279650.113,18517.578,91.911,5.351
p19,9,15331,361.115,287619.529,269101.95,18517.578,87.139,5.351
p19,9,15705,0.664,56447186.249,55730414.844,716771.406,45.937,209.824
p19,9,15706,44.586,1637923.326,1477107.749,160815.577,79.243,98.371
p19,9,15707,169.809,573416.523,554898.945,18517.578,98.344,5.351
p19,9,15708,349.363,311949.327,293431.749,18517.578,90.25,5.351
p19,9,15709,359.864,282667.704,264150.126,18517.578,85.162,5.351
p19,9,15710,361.698,268152.682,249635.104,18517.578,80.391,5.351
p19,9,15711,364.981,251220.957,232703.378,18517.578,75.619,5.351
p19,9,16091,368.292,216000.861,197483.283,18517.578,64.099,5.351
p19,10,8487,49.702,1214789.307,880339.338,334449.969,52.391,81.467
p19,10,8867,229.745,566064.315,501165.268,64899.046,61.643,15.64
p19,10,8871,107.865,597993.81,263543.841,334449.969,14.337,81.467
p19,10,8872,17.743,1077038.95,602459.637,474579.312,10.17,115.213
p19,10,8874,154.397,569959.468,505060.422,64899.046,81.711,15.64
p19,10,9247,198.785,304736.128,239837.081,64899.046,50.123,15.64
p19,10,9251,267.006,359229.83,193960.537,165269.293,20.987,41.516
p19,10,9252,192.809,348568.604,283669.558,64899.046,56.904,15.64
p19,10,9253,144.232,499812.711,434913.665,64899.046,65.472,15.64
p19,10,9627,168.451,289395.248,224496.202,64899.046,38.603,15.64
p19,10,9632,327.634,342470.249,177200.955,165269.293,17.454,41.516
p19,10,9633,323.657,389584.464,239692.887,149891.576,68.883,36.907
p19,10,10007,91.189,336133.425,271234.379,64899.046,28.929,15.64
p19,10,10008,167.206,197769.217,132870.171,64899.046,22.312,15.64
p19,10,10387,3.406,6017676.476,5952777.43,64899.046,23.893,15.64
p19,10,11905,62.876,881709.388,816810.342,64899.046,60.406,15.64
p19,10,11906,51.151,929710.867,864811.821,64899.046,52.735,15.64
p19,10,12285,131.317,584533.027,519633.981,64899.046,69.576,15.64
p19,10,12286,78.597,702920.772,696996.293,5924.479,63.754,2.3
p19,10,12665,76.897,1365511.438,582318.149,783193.289,52.648,251.022
p19,10,12666,89.735,1732779.162,1726854.683,5924.479,102.313,2.3
p19,10,13044,27.692,2517298.945,1734105.656,783193.289,57.147,251.022
p19,10,13045,268.41,775990.782,757473.203,18517.578,184.889,5.351
p19,10,13046,289.372,703975.399,685457.82,18517.578,180.118,5.351
p19,10,13423,9.78,5567344.76,4784151.471,783193.289,56.18,251.022
p19,10,13424,251.842,802333.267,783815.689,18517.578,178.299,5.351
p19,10,13425,309.417,634564.105,616046.527,18517.578,173.475,5.351
p19,10,13801,87.499,1324432.069,1024091.095,300340.974,121.206,124.962
p19,10,13802,11.773,5306530.819,4523337.53,783193.289,63.003,251.022
p19,10,13803,98.442,1221254.701,438061.412,783193.289,51.409,251.022
p19,10,13804,316.115,610905.336,592387.758,18517.578,166.885,5.351
p19,10,13805,322.575,573618.024,555100.446,18517.578,161.849,5.351
p19,10,13806,325.146,550332.132,531814.554,18517.578,157.078,5.351
p19,10,14181,134.804,1113516.557,910839.767,202676.79,140.826,89.112
p19,10,14182,148.84,1089865.026,887188.236,202676.79,150.089,89.112
p19,10,14183,315.869,606786.45,588268.872,18517.578,163.827,5.351
p19,10,14184,323.404,566109.057,547591.479,18517.578,156.156,5.351
p19,10,14185,322.183,542069.963,523552.384,18517.578,150.435,5.351
p19,10,14186,320.815,521253.933,502736.355,18517.578,145.558,5.351
p19,10,14561,105.865,1324282.043,1121605.253,202676.79,136.183,89.112
p19,10,14562,279.05,678799.472,569750.565,109048.906,144.333,66.84
p19,10,14566,321.994,484994.998,466477.42,18517.578,134.143,5.351
p19,10,14941,307.223,617347.371,508298.465,109048.906,137.932,66.84
p2,9,9538,37.825,2444466.352,2361441.81,83024.542,69.856,28.372
p2,9,9917,26.43,3037369.355,2954344.814,83024.542,62.964,28.372
p2,9,9918,20.278,2890242.533,2807217.992,83024.542,46.573,28.372
p2,9,9919,164.06,419019.493,393743.353,25276.141,56.048,8.88
p2,9,9920,324.853,222548.446,197272.305,25276.141,43.817,8.88
p2,9,10296,156.437,991834.309,681793.533,310040.776,69.021,113.792
p2,9,10297,12.887,6115096.417,6032071.875,83024.542,62.151,28.372
p2,9,10298,301.92,351719.562,328873.176,22846.387,63.855,9.758
p2,9,10299,359.215,246929.933,224083.546,22846.387,51.403,9.758
p2,9,10300,335.109,188089.604,165243.217,22846.387,38.33,9.758
p2,9,10675,362.838,536375.9,513529.513,22846.387,100.945,9.758
p2,9,10676,225.664,771940.062,749093.676,22846.387,94.488,9.758
p2,9,10677,126.745,687772.473,664926.086,22846.387,73.738,9.758
p2,9,10678,320.356,300336.416,277490.03,22846.387,58.844,9.758
p2,9,10679,341.719,214906.764,192060.377,22846.387,45.662,9.758
p2,9,10680,333.772,157699.86,134853.473,22846.387,34.234,9.758
p2,9,10681,329.69,113532.799,90686.413,22846.387,22.187,9.758
p2,9,11055,223.18,800505.154,777658.768,22846.387,101.843,9.758
p2,9,11056,240.669,641154.486,618308.099,22846.387,88.77,9.758
p2,9,11057,300.745,428143.414,405297.028,22846.387,76.175,9.758
p2,9,11058,329.245,307919.623,285073.237,22846.387,58.238,9.758
p2,9,11060,328.723,163980.937,141134.55,22846.387,32.887,9.758
p2,9,11061,333.673,114914.7,92068.313,22846.387,21.13,9.758
p2,9,11435,10.796,7703638.024,6884623.263,819014.761,67.509,140.201
p2,9,12952,302.727,827781.17,521425.069,306356.101,84.094,151.039
p2,9,13347,313.655,340868.48,152128.35,188740.13,35.893,88.973
p2,9,13725,341.871,331320.591,142580.461,188740.13,35.539,88.973
p2,9,13726,359.891,330111.644,141371.514,188740.13,39.447,88.973
p2,9,13727,345.399,353462.946,164722.815,188740.13,44.988,88.973
p2,9,13728,358.488,370854.102,238823.412,132030.69,72.531,57.403
p2,10,9158,16.747,6054058.023,5854102.941,199955.082,73.2,62.483
p2,10,9159,59.064,1128496.462,1045471.92,83024.542,50.893,28.372
p2,10,9160,203.135,375729.278,350453.137,25276.141,62.385,8.88
p2,10,9536,11.684,4841206.439,4478522.549,362683.89,43.757,124.647
p2,10,9537,15.919,6069059.968,5706376.078,362683.89,69.896,124.647
p2,10,9539,42.546,980979.937,897955.395,83024.542,36.936,28.372
p2,10,9540,306.532,276124.23,250848.09,25276.141,52.443,8.88
p2,10,9541,128.163,363829.385,338553.245,25276.141,45.588,8.88
p2,10,9915,64.725,1124448.308,761764.418,362683.89,40.228,124.647
p2,10,9916,197.328,692525.732,669679.346,22846.387,98.149,9.758
p2,10,9921,141.818,192858.102,109833.561,83024.542,6.81,28.372
p2,10,10294,0.683,73477474.641,73114790.751,362683.89,46.72,124.647
p2,10,10295,254.046,781645.134,471604.358,310040.776,69.068,113.792
p2,10,10301,247.495,176756.485,151480.344,25276.141,25.387,8.88
p2,10,10302,14.807,802623.71,776863.031,25760.68,11.277,8.703
p2,10,10674,126.738,1083449.298,773408.522,310040.776,70.792,113.792
p2,10,10682,120.628,140849.027,135442.302,5406.724,6.769,2.166
p2,10,11054,148.969,1041576.33,1018729.944,22846.387,115.227,9.758
p2,10,11059,326.949,231070.498,208224.112,22846.387,46.174,9.758
p2,10,11062,215.796,134576.395,111730.008,22846.387,8.728,9.758
p2,10,11434,37.692,2796362.39,1793519.055,1002843.335,45.118,322.403
p2,10,11436,181.378,598541.666,575695.279,22846.387,92.379,9.758
p2,10,11437,262.106,457280.897,434434.51,22846.387,78.772,9.758
p2,10,11438,314.962,310208.516,287362.13,22846.387,64.804,9.758
p2,10,11439,318.236,231493.305,208646.919,22846.387,51.495,9.758
p2,10,11440,320.616,165619.542,59153.138,106466.404,4.879,41.345
p2,10,11441,318.585,131946.549,109100.162,22846.387,28.156,9.758
p2,10,11442,84.913,182216.118,159369.732,22846.387,18.64,9.758
p2,10,11816,17.674,3764973.212,3458617.111,306356.101,58.805,151.039
p2,10,11817,2.881,17134870.122,17028403.717,106466.404,47.415,41.345
p2,10,11818,128.344,553111.367,530264.981,22846.387,68.37,9.758
p2,10,11819,311.196,254463.959,231617.572,22846.387,56.095,9.758
p2,10,11820,312.39,198489.479,175643.093,22846.387,44.659,9.758
p2,10,11821,192.242,179305.965,156459.578,22846.387,35.09,9.758
p2,10,11822,7.024,2447388.059,2340921.655,106466.404,24.156,41.345
p2,10,12198,16.267,2611050.089,2504583.685,106466.404,46.111,41.345
p2,10,12199,293.278,287492.757,264646.371,22846.387,61.689,9.758
p2,10,12200,208.444,345384.682,322538.296,22846.387,52.805,9.758
p2,10,12201,22.867,1132869.779,1026403.375,106466.404,28.372,41.345
p2,10,12572,112.977,1286438.851,980082.75,306356.101,93.884,151.039
p2,10,12573,51.588,1451995.908,633559.517,818436.392,29.375,140.964
p2,10,12578,25.902,1258347.366,951991.265,306356.101,23.428,151.039
p2,10,12579,287.63,359783.642,336937.255,22846.387,72.32,9.758
p2,10,12580,19.471,1744316.818,1487377.105,256939.713,29.821,131.839
p2,10,12951,158.965,1162980.826,856624.725,306356.101,96.531,151.039
p2,10,12953,191.153,793927.08,487570.979,306356.101,72.363,151.039
p2,10,12954,31.457,1476893.016,657878.255,819014.761,11.733,140.201
p2,10,12958,24.204,872962.714,566606.614,306356.101,12.593,151.039
p2,10,12959,221.396,444121.914,137765.813,306356.101,13.344,151.039
p2,10,12965,3.389,3825282.734,3636542.604,188740.13,11.679,88.973
p2,10,12966,11.816,1132489.02,897993.084,234495.935,8.966,99.597
p2,10,12967,26.091,781716.98,525537.185,256179.796,13.309,106.351
p2,10,12968,43.902,596871.426,340691.63,256179.796,15.042,106.351
p2,10,13331,102.314,1062184.755,125747.642,936437.113,4.271,178.685
p2,10,13333,136.193,958146.703,651790.602,306356.101,70.776,151.039
p2,10,13334,18.223,927701.413,109265.021,818436.392,0.435,140.964
p2,10,13339,10.6,1196015.858,869404.932,326610.926,8.133,164.441
p2,10,13342,1.369,5415261.621,5158321.908,256939.713,6.158,131.839
p2,10,13343,97.202,398965.077,142025.364,256939.713,16.54,131.839
p2,10,13344,163.867,357864.553,169124.423,188740.13,26.331,88.973
p2,10,13345,275.594,318318.394,129578.263,188740.13,23.274,88.973
p2,10,13346,306.072,316366.464,127626.334,188740.13,28.085,88.973
p2,10,13348,316.809,368167.764,236137.074,132030.69,62.434,57.403
p2,10,13349,138.878,499975.958,169145.625,330830.333,11.617,133.492
p2,10,13721,17.932,803195.469,478381.346,324814.123,7.201,174.592
p2,10,13722,247.113,341503.662,58097.22,283406.443,5.81,147.324
p2,10,13723,312.178,367739.798,84333.355,283406.443,13.518,147.324
p2,10,13724,313.17,360589.168,171849.037,188740.13,38.149,88.973
p2,10,13729,277.956,471459.337,282719.207,188740.13,62.281,88.973
p2,10,14101,169.039,396317.083,97494.067,298823.016,10.65,162.075
p2,10,14102,318.688,375097.594,91691.151,283406.443,18.479,147.324
p2,10,14103,243.13,437393.8,153987.357,283406.443,22.002,147.324
p2,10,14109,255.428,561780.155,373040.024,188740.13,70.66,88.973
p20,9,14559,66.413,1217139.97,916798.996,300340.974,86.703,124.962
p20,9,14560,254.087,817619.0,699430.409,118188.591,154.034,54.723
p20,9,14936,125.949,818804.508,616127.718,202676.79,88.289,89.112
p20,9,14937,9.981,4869059.977,4568719.003,300340.974,64.606,124.962
p20,9,14938,106.173,981661.141,778984.351,202676.79,97.47,89.112
p20,9,14939,156.467,772016.867,569340.076,202676.79,105.405,89.112
p20,9,14940,147.975,870169.507,667492.716,202676.79,116.872,89.112
p20,9,15315,343.555,472152.312,353963.721,118188.591,103.529,54.723
p20,9,15316,112.401,789289.604,586612.814,202676.79,75.874,89.112
p20,9,15317,47.605,1090139.038,789798.064,300340.974,53.065,124.962
p20,9,15318,156.682,686211.661,483534.871,202676.79,89.095,89.112
p20,9,15319,184.333,661697.427,459020.637,202676.79,97.628,89.112
p20,9,15320,296.5,636682.334,527633.428,109048.906,138.397,66.84
p20,9,15695,298.837,476642.685,358454.095,118188.591,91.773,54.723
p20,9,15696,297.95,492354.14,374165.549,118188.591,94.957,54.723
p20,9,15697,223.883,654869.59,536681.0,118188.591,100.265,54.723
p20,9,15698,234.57,663257.546,545068.956,118188.591,106.649,54.723
p20,9,15699,28.114,1683948.443,967177.038,716771.406,36.301,209.824
p20,9,15700,26.481,1472431.976,755660.571,716771.406,25.308,209.824
p20,9,15701,34.824,1139757.961,422986.556,716771.406,18.835,209.824
p20,9,16070,332.161,427611.832,309423.242,118188.591,86.928,54.723
p20,9,16076,49.337,695958.411,395617.436,300340.974,25.886,124.962
p20,9,16077,84.051,616724.227,316383.252,300340.974,36.404,124.962
p20,9,16080,134.094,828355.614,625678.823,202676.79,96.335,89.112
p20,9,16081,80.217,826159.283,109387.877,716771.406,8.173,209.824
p20,9,16088,100.496,691510.978,582462.072,109048.906,70.241,66.84
p20,9,16089,303.68,295821.355,277303.776,18517.578,73.853,5.351
p20,9,16090,355.593,236136.435,217618.857,18517.578,68.871,5.351
p20,9,16450,334.222,391387.106,273198.515,118188.591,76.568,54.723
p20,9,16458,54.683,838139.159,470813.602,367325.557,32.894,124.161
p20,9,16459,2.812,9334727.243,8617955.837,716771.406,34.621,209.824
p20,9,16460,21.985,1464479.883,747708.477,716771.406,21.259,209.824
p20,9,16461,73.589,869927.78,153156.375,716771.406,11.057,209.824
p20,9,16462,0.335,28428403.507,27711632.102,716771.406,10.271,209.824
p20,9,16469,98.787,568945.273,550427.695,18517.578,65.18,5.351
p20,9,16470,304.538,234483.375,215965.797,18517.578,57.351,5.351
p20,9,16471,368.752,182314.002,163796.424,18517.578,52.579,5.351
p20,9,16838,353.014,370478.552,325057.782,45420.77,91.82,15.327
p20,9,16839,354.807,400155.266,370783.381,29371.886,105.833,7.818
p20,9,16840,366.945,397683.6,368311.715,29371.886,107.609,7.818
p20,9,16841,347.622,432818.583,381056.322,51762.26,107.819,14.2
p20,9,16842,5.984,3519085.51,2802314.105,716771.406,23.208,209.824
p20,9,16849,3.317,11953858.693,11844809.787,109048.906,46.38,66.84
p20,9,16850,84.865,501973.048,483455.47,18517.578,48.836,5.351
p20,9,16851,352.956,153350.471,134832.893,18517.578,41.059,5.351
p20,9,17211,187.873,327587.437,94666.047,232921.391,15.948,101.959
p20,9,17212,85.813,271926.246,39004.856,232921.391,2.489,101.959
p20,9,17218,355.593,339585.615,294164.845,45420.77,81.648,15.327
p20,9,17219,380.934,335018.13,305646.244,29371.886,92.15,7.818
p20,9,17220,353.186,368514.91,339143.024,29371.886,95.545,7.818
p20,9,17221,331.632,411137.114,359374.853,51762.26,97.037,14.2
p20,9,17222,107.319,819932.68,366227.917,453704.763,43.322,113.8
p20,9,17230,0.331,102843093.626,102734044.72,109048.906,39.632,66.84
p20,9,17231,104.456,325393.841,306876.263,18517.578,31.964,5.351
p20,9,17590,344.727,305144.276,186955.685,118188.591,50.074,54.723
p20,9,17591,357.036,264518.111,146329.521,118188.591,39.82,54.723
p20,9,17592,344.652,241033.79,122845.2,118188.591,31.041,54.723
p20,9,17598,349.042,297870.083,252449.314,45420.77,67.721,15.327
p20,9,17599,362.111,305446.453,276074.567,29371.886,79.065,7.818
p20,9,17600,331.251,351958.165,300195.904,51762.26,79.849,14.2
p20,9,17602,212.613,545739.179,436690.273,109048.906,83.529,66.84
p20,9,17972,349.952,210311.829,92123.238,118188.591,22.21,54.723
p20,9,17973,328.494,193589.926,75401.335,118188.591,14.815,54.723
p20,9,17978,338.72,261468.077,216047.307,45420.77,56.347,15.327
p20,9,17979,341.464,280799.942,229037.682,51762.26,63.504,14.2
p20,9,17980,332.767,315910.899,264148.639,51762.26,70.965,14.2
p20,9,17981,336.211,340938.681,289176.421,51762.26,80.956,14.2
p20,9,17982,327.986,374446.57,322684.31,51762.26,93.447,14.2
p20,9,17983,254.35,403230.935,294182.029,109048.906,67.952,66.84
p20,9,17984,354.977,284801.864,175752.958,109048.906,55.984,66.84
p20,9,17985,289.558,282140.732,173091.825,109048.906,44.092,66.84
p20,9,17986,251.59,259385.272,150336.365,109048.906,32.497,66.84
p20,9,17987,100.988,271913.572,111097.994,160815.577,9.632,98.371
p20,9,17988,94.896,246410.824,137361.917,109048.906,11.948,66.84
p20,9,17989,70.176,294850.243,185801.337,109048.906,11.82,66.84
p20,9,17990,13.038,1592073.885,1483024.978,109048.906,22.602,66.84
p20,9,18361,345.108,299526.05,247763.79,51762.26,76.944,14.2
p20,9,18362,348.837,330563.292,278801.032,51762.26,87.611,14.2
p20,9,18363,361.137,344235.568,235186.662,109048.906,67.952,66.84
p20,9,18364,373.422,285786.638,176737.731,109048.906,55.046,66.84
p20,9,18365,360.128,251820.173,142771.267,109048.906,41.78,66.84
p20,9,18366,332.544,217580.195,108531.289,109048.906,29.589,66.84
p20,9,18370,322.321,164060.676,145543.098,18517.578,41.115,5.351
p20,9,18741,314.714,314493.714,262731.454,51762.26,72.684,14.2
p20,9,18742,349.04,332689.196,280926.936,51762.26,87.186,14.2
p20,9,18743,352.916,361675.406,252626.5,109048.906,69.921,66.84
