region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_cap_cost_per_mw,reinforcement_cost_per_mw,dist_km,reinforcement_dist_km
p16045,6,22103,1155.09,145543.115,145543.115,0,13.384,84.258
p16045,7,21344,602.297,197977.092,197977.092,0,41.759,182.439
p16045,7,21724,851.091,263549.166,263549.166,0,49.852,182.439
p16047,5,27430,325.031,105962.297,105962.297,0,27.358,154.437
p16047,5,27431,474.836,123002.508,123002.508,0,18.283,186.339
p16047,5,27809,1434.091,49872.429,49872.429,0,8.493,143.553
p16047,5,27810,1557.479,48879.093,48879.093,0,16.142,154.691
p16047,5,27811,1728.048,62957.334,62957.334,0,20.364,193.722
p16047,5,28190,1601.185,45227.81,45227.81,0,10.046,154.437
p16047,5,28191,1698.186,36308.701,36308.701,0,8.897,193.722
p16047,5,28570,1456.61,7619.099,7619.099,0,1.161,168.85
p16047,6,27049,11.439,1902026.433,1902026.433,0,27.525,151.575
p16047,6,27429,510.089,84590.631,84590.631,0,16.427,151.575
p16049,6,14132,1200.762,328751.243,328751.243,0,20.314,170.919
p16049,6,14133,1237.068,453831.958,453831.958,0,68.454,110.401
p16049,6,14134,1225.118,530677.292,530677.292,0,82.208,110.401
p16049,6,14135,1208.207,611542.291,611542.291,0,93.072,110.401
p16049,6,14136,1114.317,595416.667,595416.667,0,105.518,110.401
p16049,6,14137,1089.41,700268.162,700268.162,0,124.035,110.401
p16049,6,14138,1159.714,726578.303,726578.303,0,136.155,110.401
p16049,6,14139,1075.025,829754.754,829754.754,0,158.13,110.401
p16049,6,14140,675.779,931988.132,931988.132,0,167.427,110.401
p16049,6,14509,1036.428,85989.964,85989.964,0,6.49,108.79
p16049,6,14512,1179.317,301890.04,301890.04,0,62.096,110.401
p16049,6,14513,1220.696,481188.086,481188.086,0,76.314,110.401
p16049,6,14514,1015.196,522936.951,522936.951,0,90.527,110.401
p16049,6,14515,800.675,761913.219,761913.219,0,99.142,110.401
p16049,6,14516,553.005,866488.9,866488.9,0,109.136,110.401
p16049,6,14517,630.043,864883.955,864883.955,0,123.42,110.401
p16049,6,14518,1109.285,816203.789,816203.789,0,140.808,110.401
p16049,6,14519,427.84,1549037.462,1549037.462,0,149.956,110.401
p16049,6,14888,977.109,131106.867,131106.867,0,12.737,90.691
p16049,6,14889,1025.96,96764.36,96764.36,0,6.85,108.79
p16049,6,14890,1082.378,177818.1,177818.1,0,13.338,108.79
p16049,6,14891,1134.327,278235.05,278235.05,0,60.058,110.401
p16049,6,14892,1097.254,353231.478,353231.478,0,70.329,110.401
p16049,6,14893,756.72,423022.723,423022.723,0,80.5,110.401
p16049,6,14894,58.268,1682394.258,1682394.258,0,60.267,170.919
p16049,6,14898,538.634,1206804.259,1206804.259,0,144.57,110.401
p16049,6,14899,17.717,9326106.086,9326106.086,0,185.995,351.478
p16049,6,15268,971.481,66028.816,66028.816,0,6.816,116.622
p16049,6,15269,1025.824,175247.004,175247.004,0,19.603,116.622
p16049,6,15270,1046.419,238561.972,238561.972,0,22.792,108.79
p16049,6,15271,1026.79,370412.864,370412.864,0,71.796,110.401
p16049,6,15272,1114.249,417933.521,417933.521,0,82.678,110.401
p16049,6,15273,869.265,623378.47,623378.47,0,87.219,110.401
p16049,6,15274,49.237,1906113.701,1906113.701,0,72.408,108.79
p16049,6,15278,0.076,2425380698.118,2425380698.118,0,119.187,170.919
p16049,6,15279,55.39,2807568.602,2807568.602,0,171.302,351.478
p16049,6,15648,972.087,38695.096,38695.096,0,4.026,137.449
p16049,6,15649,1024.751,167742.647,167742.647,0,14.008,137.449
p16049,6,15650,1074.848,311190.568,311190.568,0,28.87,137.449
p16049,6,15651,1085.244,407955.903,407955.903,0,89.634,110.401
p16049,6,15652,1032.681,501460.758,501460.758,0,91.54,110.401
p16049,6,15653,1221.173,634049.837,634049.837,0,102.022,110.401
p16049,6,15654,304.59,703449.394,703449.394,0,105.026,110.401
p16049,6,15658,69.709,2300046.309,2300046.309,0,163.729,351.478
p16049,6,16028,977.547,116171.156,116171.156,0,7.399,138.536
p16049,6,16029,1025.609,250640.364,250640.364,0,17.597,135.373
p16049,6,16030,1073.189,419732.568,419732.568,0,90.614,110.401
p16049,6,16031,1120.68,456000.978,456000.978,0,97.543,110.401
p16049,6,16032,1020.177,580096.021,580096.021,0,107.296,110.401
p16049,6,16033,1218.056,735788.995,735788.995,0,110.673,110.401
p16049,6,16034,353.622,713522.036,713522.036,0,123.601,110.401
p16049,6,16038,45.483,3592958.823,3592958.823,0,167.21,351.478
p16049,6,16408,981.989,309289.705,309289.705,0,19.739,138.536
p16049,6,16409,1025.235,331458.954,331458.954,0,25.167,138.536
p16049,6,16410,1070.418,434301.425,434301.425,0,35.838,138.536
p16049,6,16411,1118.002,525003.986,525003.986,0,124.834,110.401
p16049,6,16412,1165.582,546775.286,546775.286,0,116.308,110.401
p16049,6,16413,1217.071,816455.659,816455.659,0,128.499,110.401
p16049,6,16414,1232.213,890675.875,890675.875,0,133.732,110.401
p16049,6,16415,433.053,1373946.23,1373946.23,0,141.822,110.401
p16049,6,16788,860.876,566047.59,566047.59,0,37.467,138.536
p16049,6,16789,514.881,623777.77,623777.77,0,36.445,138.536
p16049,6,16790,605.008,604559.341,604559.341,0,44.688,138.536
p16049,6,16791,1060.72,596990.875,596990.875,0,129.227,110.401
p16049,6,16792,1161.882,604291.502,604291.502,0,128.664,110.401
p16049,6,16793,1213.077,855114.47,855114.47,0,135.41,110.401
p16049,6,16794,1250.71,950459.7,950459.7,0,151.761,110.401
p16049,6,16795,832.99,1171614.569,1171614.569,0,149.802,110.401
p16049,6,16796,9.45,19872401.075,19872401.075,0,134.86,386.187
p16049,6,17168,537.689,718760.507,718760.507,0,90.359,285.669
p16049,6,17169,31.025,3042167.131,3042167.131,0,57.779,138.536
p16049,6,17170,308.085,827136.522,827136.522,0,140.807,110.401
p16049,6,17171,1032.409,724830.056,724830.056,0,141.036,110.401
p16049,6,17172,1155.011,669175.631,669175.631,0,142.017,110.401
p16049,6,17173,950.082,867813.268,867813.268,0,148.58,110.401
p16049,6,17174,487.31,1247157.939,1247157.939,0,155.413,110.401
p16049,6,17175,177.009,1416077.573,1416077.573,0,170.171,110.401
p16049,6,17176,36.728,4317204.623,4317204.623,0,120.235,386.187
p16049,6,17177,154.999,1622907.631,1622907.631,0,97.514,386.187
p16049,6,17548,428.554,751236.984,751236.984,0,79.481,285.669
p16049,6,17550,63.849,1732205.609,1732205.609,0,77.81,138.536
p16049,6,17551,921.998,921354.3,921354.3,0,155.144,110.401
p16049,6,17552,972.226,893476.421,893476.421,0,158.91,110.401
p16049,6,17553,154.858,1455473.424,1455473.424,0,157.473,110.401
p16049,6,17555,44.889,3811956.452,3811956.452,0,120.97,138.536
p16049,6,17556,22.449,8186527.948,8186527.948,0,133.311,386.187
p16049,6,17557,38.971,3381658.059,3381658.059,0,101.496,386.187
p16049,6,17929,576.122,513582.597,513582.597,0,73.615,285.669
p16049,6,17930,548.137,1204771.216,1204771.216,0,173.061,110.401
p16049,6,17931,513.8,1239034.753,1239034.753,0,169.441,110.401
p16049,6,17932,26.918,5241726.963,5241726.963,0,95.791,138.536
p16049,6,18309,974.55,422651.873,422651.873,0,61.502,285.669
p16049,6,18310,496.308,583188.448,583188.448,0,71.523,285.669
p16049,6,18311,21.463,7519463.657,7519463.657,0,111.9,138.536
p16049,6,18312,1.562,110247132.162,110247132.162,0,123.828,138.536
p16049,6,18313,12.489,9744167.593,9744167.593,0,107.676,285.669
p16049,6,18690,809.682,421902.027,421902.027,0,64.682,285.669
p16049,6,18693,6.112,20178836.442,20178836.442,0,102.699,285.669
p16049,7,14886,832.516,147255.25,147255.25,0,12.597,126.093
p16049,7,14887,907.605,98121.571,98121.571,0,9.631,126.093
p16049,7,15265,742.938,244261.14,244261.14,0,54.838,30.272
p16049,7,15266,824.514,108836.214,108836.214,0,10.035,126.093
p16049,7,15267,907.292,44527.439,44527.439,0,4.666,126.093
p16049,7,15644,786.917,267364.436,267364.436,0,64.708,30.272
p16049,7,15645,865.545,286876.461,286876.461,0,30.244,126.093
p16049,7,15646,781.851,172576.526,172576.526,0,19.09,126.093
p16049,7,15647,914.407,80724.482,80724.482,0,10.177,135.537
p16049,7,16025,820.47,364310.705,364310.705,0,36.678,135.537
p16049,7,16026,867.542,208067.795,208067.795,0,24.263,135.537
p16049,7,16027,855.11,134900.457,134900.457,0,16.513,137.449
p16049,7,16405,301.127,393954.768,393954.768,0,41.411,135.537
p16049,7,16406,878.943,290616.423,290616.423,0,31.28,135.537
p16049,7,16407,912.598,246016.346,246016.346,0,27.283,135.537
p16049,7,16786,839.274,426067.34,426067.34,0,42.198,135.537
p16049,7,16787,918.636,454987.989,454987.989,0,42.586,135.537
p16049,7,17165,303.763,640807.037,640807.037,0,62.777,135.537
p16049,7,17166,904.632,507936.952,507936.952,0,53.753,135.537
p16049,7,17167,940.169,607094.051,607094.051,0,126.309,110.401
p16049,7,17544,19.663,4349271.9,4349271.9,0,80.955,285.669
p16049,7,17545,800.842,454908.073,454908.073,0,75.378,285.669
p16049,7,17546,909.656,526800.898,526800.898,0,79.396,285.669
p16049,7,17547,945.325,545853.062,545853.062,0,75.602,285.669
p16049,7,17924,303.554,456197.383,456197.383,0,72.898,239.198
p16049,7,17925,813.721,363782.962,363782.962,0,62.634,285.669
p16049,7,17926,872.515,489737.299,489737.299,0,60.121,285.669
p16049,7,17927,931.374,448562.964,448562.964,0,62.463,285.669
p16049,7,17928,851.601,512780.921,512780.921,0,66.335,285.669
p16049,7,18306,866.3,369210.005,369210.005,0,47.725,285.669
p16049,7,18307,908.192,368592.277,368592.277,0,51.327,285.669
p16049,7,18308,941.429,386119.525,386119.525,0,54.938,285.669
p16049,7,18686,824.276,292636.606,292636.606,0,34.174,285.669
p16049,7,18688,912.302,326752.088,326752.088,0,44.758,285.669
p16049,7,18689,906.478,385579.097,385579.097,0,53.04,285.669
p16051,3,25550,1381.96,78899.184,78899.184,0,20.09,104.014
p16051,3,25926,2701.761,101432.526,101432.526,0,37.767,98.23
p16051,4,24786,755.183,41815.217,41815.217,0,10.721,141.46
p16051,4,24787,1438.387,27727.231,27727.231,0,3.405,121.819
p16051,4,24788,0.159,49211393.319,49211393.319,0,8.488,121.819
p16051,4,25166,1046.051,69095.925,69095.925,0,22.241,141.46
p16051,4,25167,1340.892,72829.659,72829.659,0,23.21,141.46
p16051,4,25168,422.632,79560.634,79560.634,0,8.687,89.672
p16051,4,25169,2173.603,23027.085,23027.085,0,4.715,104.014
p16051,4,25546,574.843,116905.992,116905.992,0,14.847,86.869
p16051,4,25547,2135.171,24820.681,24820.681,0,3.327,86.869
p16051,4,25548,2091.87,48416.503,48416.503,0,6.487,89.672
p16051,4,25549,516.282,66281.708,66281.708,0,7.025,85.864
p16051,4,25927,1974.214,67044.541,67044.541,0,16.907,62.975
p16051,4,25928,994.593,33152.355,33152.355,0,6.705,62.975
p16051,4,25929,1320.918,53471.539,53471.539,0,10.712,62.975
p16051,4,26307,1427.58,65776.301,65776.301,0,17.205,62.975
p16051,4,26308,2732.902,16607.116,16607.116,0,2.12,72.323
p16051,4,26309,2312.362,31557.362,31557.362,0,3.498,53.297
p16051,4,26310,2723.76,15473.563,15473.563,0,3.116,35.395
p16053,5,28571,1459.223,31159.198,31159.198,0,7.773,193.722
p16053,5,28572,1479.04,21985.729,21985.729,0,5.159,195.647
p16053,5,28953,1523.056,43126.577,43126.577,0,12.107,228.432
p16053,5,28954,1574.796,52814.39,52814.39,0,15.524,228.432
p16053,5,28955,1523.847,36953.713,36953.713,0,9.123,244.665
p16053,5,29333,1508.849,9446.043,9446.043,0,1.822,228.432
p16053,5,29334,1608.815,40332.661,40332.661,0,8.501,246.252
p16053,5,29335,1545.059,26458.619,26458.619,0,7.099,244.665
p16053,5,29714,1666.829,13122.553,13122.553,0,2.173,249.138
p16053,5,29715,1557.303,4143.011,4143.011,0,0.435,266.795
p16053,6,28951,1302.006,44405.869,44405.869,0,8.545,193.671
p16053,6,28952,1358.36,4313.496,4313.496,0,0.345,201.213
p16053,6,29332,1310.925,7239.084,7239.084,0,1.086,213.202
p16055,6,8049,954.329,97178.077,97178.077,0,22.355,221.727
p16055,6,8429,995.668,113387.261,113387.261,0,21.32,221.727
p16055,6,8430,1039.374,220530.655,220530.655,0,32.993,221.727
p16055,6,8808,971.269,35458.81,35458.81,0,2.818,233.993
p16055,6,8809,949.495,171275.189,171275.189,0,18.127,229.061
p16055,6,8810,1023.735,204724.894,204724.894,0,29.046,213.627
p16055,6,9186,997.365,100005.545,100005.545,0,25.581,140.744
p16055,6,9188,987.557,165786.682,165786.682,0,17.466,233.993
p16055,6,9189,1035.847,138205.695,138205.695,0,27.843,213.627
p16055,6,9190,1101.189,108055.139,108055.139,0,17.36,213.627
p16055,6,9568,997.68,159030.171,159030.171,0,37.688,213.627
p16055,6,9569,1051.286,96474.76,96474.76,0,24.512,213.627
p16055,6,9570,1128.229,52875.016,52875.016,0,10.144,213.627
p16055,6,9949,912.816,180172.786,180172.786,0,29.55,213.627
p16055,7,7667,950.306,160705.136,160705.136,0,22.435,221.727
p16055,7,7668,927.501,47412.251,47412.251,0,3.088,239.174
p16055,7,8047,950.693,91574.589,91574.589,0,8.722,217.891
p16055,7,8048,945.842,57484.023,57484.023,0,10.622,221.727
p16055,7,8427,941.579,25185.341,25185.341,0,4.846,217.487
p16055,7,8428,953.847,40979.567,40979.567,0,8.111,221.727
p16055,7,8807,927.783,90071.511,90071.511,0,17.611,217.487
p16055,7,9187,935.436,146222.103,146222.103,0,31.649,140.744
p16055,7,9566,958.897,67606.06,67606.06,0,13.912,140.744
p16055,7,9567,952.73,199253.716,199253.716,0,40.16,140.744
p16057,6,11468,974.964,227418.432,227418.432,0,13.59,138.59
p16057,6,12608,976.719,139365.32,139365.32,0,27.962,114.287
p16057,6,12988,990.554,90088.294,90088.294,0,14.029,114.287
p16057,7,11085,867.623,154079.833,154079.833,0,11.608,109.99
p16057,7,11465,907.433,34345.59,34345.59,0,3.582,76.712
p16057,7,11466,921.622,149730.485,149730.485,0,12.44,76.712
p16057,7,11467,930.616,234937.759,234937.759,0,43.053,46.79
p16057,7,11845,896.645,103037.709,103037.709,0,20.95,46.79
p16057,7,11846,904.648,137212.907,137212.907,0,13.975,76.712
p16057,7,11847,898.441,198769.324,198769.324,0,19.393,109.673
p16057,7,11848,955.099,234226.314,234226.314,0,23.695,109.673
p16057,7,12225,907.426,43742.037,43742.037,0,6.367,46.79
p16057,7,12226,906.23,95256.799,95256.799,0,18.729,46.79
p16057,7,12227,892.893,59626.687,59626.687,0,4.969,109.673
p16057,7,12228,956.629,119585.272,119585.272,0,7.967,109.673
p16057,7,12604,936.863,67411.777,67411.777,0,11.445,46.79
p16057,7,12605,931.894,58460.943,58460.943,0,9.896,46.79
p16057,7,12606,919.37,97257.031,97257.031,0,19.76,46.79
p16057,7,12607,917.566,122691.709,122691.709,0,12.642,109.673
p16057,7,12984,947.805,67001.64,67001.64,0,11.819,16.233
p16057,7,12985,952.279,79584.967,79584.967,0,14.289,16.233
p16059,5,23263,747.673,222513.687,222513.687,0,59.416,141.46
p16059,5,23643,1005.754,236620.755,236620.755,0,55.741,141.46
p16059,5,23644,151.316,301312.221,301312.221,0,44.008,141.46
p16059,6,17941,1112.868,631684.981,631684.981,0,166.235,261.795
p16059,6,18316,3.839,17615241.32,17615241.32,0,51.928,386.187
p16059,6,18317,637.553,537873.116,537873.116,0,43.509,386.187
p16059,6,18319,1154.863,568818.769,568818.769,0,153.824,261.795
p16059,6,18320,1122.34,470567.975,470567.975,0,51.697,351.478
p16059,6,18321,1096.162,471670.232,471670.232,0,55.099,351.478
p16059,6,18696,799.11,465222.969,465222.969,0,41.147,386.187
p16059,6,18697,1155.49,348168.141,348168.141,0,31.393,386.187
p16059,6,18698,1176.462,324709.305,324709.305,0,29.669,386.187
p16059,6,18699,1145.865,422195.287,422195.287,0,35.193,386.187
p16059,6,18700,1111.82,296318.79,296318.79,0,37.857,351.478
p16059,6,18701,1079.801,336343.741,336343.741,0,37.954,351.478
p16059,6,19076,125.494,708193.793,708193.793,0,40.569,386.187
p16059,6,19077,300.149,328190.461,328190.461,0,30.423,386.187
p16059,6,19078,947.354,198237.87,198237.87,0,17.478,386.187
p16059,6,19079,1138.134,248490.492,248490.492,0,16.581,378.062
p16059,6,19080,1096.597,219142.491,219142.491,0,27.388,351.478
p16059,6,19081,896.644,205825.755,205825.755,0,25.859,351.478
p16059,6,19457,629.57,134924.444,134924.444,0,8.939,386.187
p16059,6,19458,1169.15,77334.437,77334.437,0,5.947,381.892
p16059,6,19459,1131.848,43823.774,43823.774,0,2.825,378.062
p16059,6,19460,1004.233,129114.476,129114.476,0,12.409,351.478
p16059,6,19461,415.493,175016.025,175016.025,0,13.348,351.478
p16059,6,19836,155.498,387877.356,387877.356,0,23.236,386.187
p16059,6,19837,1124.096,150445.257,150445.257,0,11.16,386.187
p16059,6,19838,1169.146,17553.277,17553.277,0,0.795,388.31
p16059,6,19839,1128.747,140732.504,140732.504,0,6.863,371.665
p16059,6,19840,953.847,48683.05,48683.05,0,4.895,351.478
p16059,6,19841,336.144,92571.741,92571.741,0,7.647,351.478
p16059,6,19842,878.796,205993.445,205993.445,0,20.935,351.478
p16059,6,20215,137.998,736683.652,736683.652,0,42.811,386.187
p16059,6,20216,896.516,334836.485,334836.485,0,28.853,386.187
p16059,6,20217,1034.456,224271.112,224271.112,0,18.637,388.31
p16059,6,20218,1172.965,251234.178,251234.178,0,13.955,388.31
p16059,6,20219,1128.583,228313.912,228313.912,0,24.701,351.478
p16059,6,20220,872.629,133107.204,133107.204,0,14.622,351.478
p16059,6,20221,333.955,117591.984,117591.984,0,11.171,325.252
p16059,6,20595,19.187,2967231.057,2967231.057,0,48.709,388.31
p16059,6,20596,1160.783,275452.407,275452.407,0,64.894,261.795
p16059,6,20597,1136.84,266910.241,266910.241,0,61.134,261.795
p16059,6,20598,1181.871,250177.31,250177.31,0,62.87,261.795
p16059,6,20599,1115.927,251353.013,251353.013,0,68.198,261.795
p16059,6,20600,1055.461,218320.06,218320.06,0,19.004,325.252
p16059,6,20601,388.244,85225.717,85225.717,0,7.049,325.252
p16059,6,20974,0.907,90152132.06,90152132.06,0,73.678,261.795
p16059,6,20975,16.995,4578096.761,4578096.761,0,69.047,261.795
p16059,6,20976,930.55,284311.143,284311.143,0,53.612,261.795
p16059,6,20978,849.015,242968.441,242968.441,0,49.359,261.795
p16059,6,20979,1107.056,198956.786,198956.786,0,56.231,261.795
p16059,6,20980,847.016,208828.092,208828.092,0,18.811,341.781
p16059,6,20981,179.859,87590.997,87590.997,0,6.738,341.781
p16059,6,21354,1.669,64580791.749,64580791.749,0,88.524,261.795
p16059,6,21355,40.401,1324257.722,1324257.722,0,51.138,261.795
p16059,6,21356,480.006,304025.319,304025.319,0,46.456,261.795
p16059,6,21359,968.371,182724.255,182724.255,0,45.827,261.795
p16059,6,21360,917.806,208599.262,208599.262,0,22.123,341.781
p16059,6,21361,526.557,154316.335,154316.335,0,12.413,341.781
p16059,6,21739,775.356,120420.222,120420.222,0,29.429,261.795
p16059,6,21740,1144.809,160841.085,160841.085,0,39.789,261.795
p16059,6,21741,837.461,249442.795,249442.795,0,25.61,341.781
p16059,6,21742,390.125,188724.183,188724.183,0,25.552,341.781
p16059,6,21743,476.933,262655.847,262655.847,0,34.632,341.781
p16059,6,21744,678.552,386184.434,386184.434,0,86.72,261.795
p16059,6,22120,691.351,149180.4,149180.4,0,34.977,261.795
p16059,6,22121,1145.68,185007.638,185007.638,0,46.572,261.795
p16059,6,22122,463.416,298863.628,298863.628,0,37.668,341.781
p16059,6,22123,120.728,461640.133,461640.133,0,41.523,341.781
p16059,6,22124,627.465,382187.54,382187.54,0,88.7,141.46
p16059,6,22500,381.227,133849.505,133849.505,0,31.398,261.795
p16059,6,22501,1213.548,220922.837,220922.837,0,43.738,261.795
p16059,6,22502,1179.574,230121.591,230121.591,0,56.131,261.795
p16059,6,22503,73.499,505228.614,505228.614,0,53.491,341.781
p16059,6,22504,242.042,433346.087,433346.087,0,74.987,141.46
p16059,6,22882,1303.401,286950.04,286950.04,0,60.654,261.795
p16059,6,22883,486.333,365641.185,365641.185,0,66.473,141.46
p16059,6,22884,60.648,791728.008,791728.008,0,69.388,341.781
p16059,6,23264,54.727,795372.107,795372.107,0,49.337,141.46
p16059,6,23265,1247.387,208194.954,208194.954,0,44.855,141.46
p16059,6,23645,706.381,142954.767,142954.767,0,35.233,141.46
p16059,7,20222,564.281,133976.485,133976.485,0,10.815,325.252
p16059,7,20602,223.312,121389.874,121389.874,0,7.387,325.252
p16059,7,20982,518.219,93184.647,93184.647,0,6.273,341.781
p16059,7,21362,277.727,155340.127,155340.127,0,12.348,341.781
p16061,6,14128,997.926,98018.505,98018.505,0,21.903,110.401
p16061,6,14508,987.4,21545.734,21545.734,0,2.166,90.691
p16061,7,14126,837.918,158426.244,158426.244,0,29.109,30.272
p16061,7,14127,929.872,140387.376,140387.376,0,26.194,110.401
p16061,7,14505,806.254,171295.902,171295.902,0,29.056,30.272
p16061,7,14506,819.243,179755.518,179755.518,0,35.45,30.272
p16061,7,14507,921.264,104693.582,104693.582,0,10.099,90.691
p16061,7,14885,822.631,237180.278,237180.278,0,41.462,30.272
p16063,5,27432,161.304,156238.911,156238.911,0,15.077,186.339
p16063,5,27433,216.43,191501.906,191501.906,0,34.532,195.647
p16063,5,27434,707.891,132167.983,132167.983,0,41.0,195.647
p16063,5,27435,518.598,198659.716,198659.716,0,46.51,195.647
p16063,5,27436,34.388,929896.588,929896.588,0,48.125,216.161
p16063,5,27437,10.211,4273623.756,4273623.756,0,66.118,216.161
p16063,5,27812,1398.683,43113.969,43113.969,0,5.568,186.339
p16063,5,27813,813.315,88144.665,88144.665,0,22.863,195.647
p16063,5,27814,1068.824,92571.73,92571.73,0,29.638,195.647
p16063,5,27815,1483.368,112851.933,112851.933,0,39.893,195.647
p16063,5,27816,853.866,170423.999,170423.999,0,45.998,236.016
p16063,5,27817,23.255,1058077.461,1058077.461,0,36.412,242.219
p16063,5,28192,1674.362,37796.685,37796.685,0,9.384,193.722
p16063,5,28193,1472.453,44418.37,44418.37,0,12.081,195.647
p16063,5,28194,1561.591,63923.366,63923.366,0,23.149,195.647
p16063,5,28195,1503.172,95199.261,95199.261,0,34.427,195.647
p16063,5,28196,1098.847,101621.957,101621.957,0,32.729,244.665
p16063,5,28197,228.052,164245.418,164245.418,0,31.145,236.016
p16063,5,28573,1548.649,31674.112,31674.112,0,3.756,216.161
p16063,5,28574,1556.599,57346.726,57346.726,0,20.894,195.647
p16063,5,28575,1513.113,63340.116,63340.116,0,21.016,244.665
p16063,5,28576,1253.794,76467.543,76467.543,0,22.682,236.016
p16063,5,28577,1105.201,58712.482,58712.482,0,18.357,236.016
p16063,5,28956,1443.047,40793.359,40793.359,0,9.93,244.665
p16065,3,25551,2150.819,43501.688,43501.688,0,5.496,80.529
p16065,4,25930,831.817,87278.626,87278.626,0,14.355,35.395
p16065,4,25931,2601.823,4849.919,4849.919,0,0.577,52.806
p16065,4,25932,2524.409,35349.238,35349.238,0,4.296,62.104
p16065,4,25933,2124.689,65481.777,65481.777,0,7.421,81.128
p16065,4,26311,2016.263,45383.981,45383.981,0,9.596,35.395
p16065,4,26312,2142.58,90379.845,90379.845,0,21.489,35.395
p16065,5,26313,1743.696,130474.089,130474.089,0,16.16,77.548
p16065,5,26692,1068.608,114524.846,114524.846,0,24.919,35.395
p16065,5,26693,1285.232,148860.961,148860.961,0,27.131,101.068
p16067,5,27438,15.657,2198656.619,2198656.619,0,50.389,242.219
p16067,5,28198,34.286,606619.288,606619.288,0,30.774,242.219
p16067,5,28199,30.559,767160.88,767160.88,0,34.784,242.219
p16067,5,28578,1303.382,74604.66,74604.66,0,22.682,236.016
p16067,5,28579,485.189,125868.719,125868.719,0,26.194,242.219
p16067,5,29336,1384.871,34176.157,34176.157,0,8.487,244.665
p16067,6,28957,1378.385,10580.067,10580.067,0,1.776,242.219
p16067,6,28958,1368.481,51442.768,51442.768,0,10.766,242.219
p16067,6,29337,1284.661,4429.507,4429.507,0,0.54,229.433
p16067,6,29338,1202.012,35158.846,35158.846,0,7.217,215.46
p16067,6,29716,1345.367,14022.255,14022.255,0,2.614,249.974
p16067,6,29717,1186.356,32799.428,32799.428,0,6.673,245.781
p16069,6,13364,966.752,24495.87,24495.87,0,3.005,16.233
p16069,7,12986,934.83,61739.888,61739.888,0,4.826,75.103
p16069,7,12987,945.597,79803.264,79803.264,0,15.582,114.287
p16069,7,13365,950.545,62103.201,62103.201,0,9.708,16.233
p16069,7,13366,925.278,115595.707,115595.707,0,21.049,114.287
p16069,7,13367,950.44,49220.236,49220.236,0,8.486,114.287
p16069,7,13744,950.881,10504.505,10504.505,0,0.885,30.272
p16069,7,13745,911.712,79186.779,79186.779,0,12.777,30.272
p16069,7,13746,887.731,129439.213,129439.213,0,25.267,30.272
p16069,7,13747,944.81,93303.737,93303.737,0,17.314,110.401
p16069,7,14124,886.638,72650.044,72650.044,0,12.474,30.272
p16069,7,14125,845.23,96944.642,96944.642,0,17.84,30.272
p16069,7,14504,758.149,108882.278,108882.278,0,25.419,30.272
p16069,7,14884,776.518,171897.462,171897.462,0,38.545,30.272
p16069,7,15264,815.058,311477.132,311477.132,0,53.153,30.272
p16071,5,30865,1450.759,81359.84,81359.84,0,19.79,194.718
p16071,5,31241,729.473,204514.179,204514.179,0,58.085,241.063
p16071,5,31242,244.648,218730.205,218730.205,0,22.622,288.372
p16071,5,31243,777.251,162154.013,162154.013,0,42.352,194.718
p16071,5,31244,853.773,150999.987,150999.987,0,29.887,255.233
p16071,5,31245,1478.044,86551.039,86551.039,0,19.607,194.718
p16071,5,31621,431.25,108756.341,108756.341,0,9.321,310.645
p16071,5,31622,766.987,107805.316,107805.316,0,9.418,288.372
p16071,5,31623,426.785,130826.279,130826.279,0,11.423,288.372
p16071,5,31624,692.287,109561.897,109561.897,0,18.103,255.233
p16071,5,31625,1391.516,69913.776,69913.776,0,13.392,255.233
p16071,5,31626,1426.009,74152.482,74152.482,0,18.527,194.718
p16071,5,32001,1077.881,45161.641,45161.641,0,5.445,310.645
p16071,5,32002,1263.761,71144.582,71144.582,0,6.388,288.372
p16071,5,32003,803.488,81334.123,81334.123,0,8.93,288.372
p16071,5,32004,447.352,101570.561,101570.561,0,11.614,255.233
p16071,5,32005,1441.424,9670.995,9670.995,0,1.574,255.233
p16071,5,32006,1398.615,76672.522,76672.522,0,12.694,255.233
p16071,5,32381,496.29,107617.466,107617.466,0,16.776,310.645
p16071,5,32382,1290.454,116673.639,116673.639,0,17.232,288.372
p16071,5,32383,998.809,129568.953,129568.953,0,26.713,255.233
p16071,5,32384,1110.693,107931.627,107931.627,0,16.036,255.233
p16071,5,32385,1523.377,55944.18,55944.18,0,10.543,255.233
p16071,5,32386,1401.984,82167.059,82167.059,0,17.38,255.233
p16073,3,27041,3029.648,79546.492,79546.492,0,18.48,118.878
p16073,3,27421,2742.334,80312.659,80312.659,0,18.331,118.878
p16073,4,26661,1805.693,142725.616,142725.616,0,33.502,106.749
p16073,4,27040,1764.165,136360.653,136360.653,0,31.426,106.749
p16073,4,27420,1599.324,135938.205,135938.205,0,30.746,118.878
p16073,4,27422,2741.442,42311.909,42311.909,0,7.813,118.878
p16073,4,27423,2368.084,112281.402,112281.402,0,14.359,118.878
p16073,4,27424,2009.604,47887.495,47887.495,0,5.845,135.504
p16073,4,27800,444.137,226383.414,226383.414,0,36.876,118.878
p16073,4,27801,1663.746,116433.577,116433.577,0,25.581,118.878
p16073,4,27802,2090.359,86243.123,86243.123,0,19.219,118.878
