region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_adder_per_mw,capital_adder_per_mw,dist_spur_km,dist_export_km,dist_reinforcement_km
p12057,1,55453,979.679,1744156.215,1305015.523,439140.692,40.457,86.038,3.933
p12057,1,55454,979.646,1497947.411,1139505.502,358441.909,20.374,71.411,28.688
p12057,1,55455,992.93,1355103.534,1102855.533,252248.001,20.374,62.319,28.688
p12057,1,55772,659.664,2345113.26,1559225.068,785888.192,42.346,130.23,10.544
p12057,1,55773,544.838,2260005.477,1436410.009,823595.469,40.457,108.492,3.933
p12057,1,55774,513.799,2066804.479,1270196.311,796608.168,20.374,93.812,28.688
p12057,1,55775,514.771,1968890.674,1258621.857,710268.817,20.374,86.513,28.688
p12057,1,55776,505.894,1771754.2,1145371.264,626382.936,37.169,61.254,28.688
p12057,1,55777,274.298,1735128.344,1055820.773,679307.571,37.169,48.314,28.688
p12057,1,56093,859.928,2385405.168,1580821.1,804584.068,40.457,130.893,3.933
p12057,1,56094,972.518,2081831.734,1465116.814,616714.92,44.046,115.467,3.933
p12057,1,56095,1003.622,1913199.9,1389410.213,523789.687,20.374,108.914,28.688
p12057,1,56097,1002.78,1640048.809,1283152.884,356895.925,49.258,81.428,3.933
p12057,1,56098,936.749,1480922.42,1217688.274,263234.146,49.258,69.013,3.933
p12057,1,56099,95.288,3584940.257,1215243.755,2369696.502,49.258,65.403,3.933
p12057,1,56415,1003.622,2165056.71,1520151.256,644905.453,20.374,131.315,28.688
p12057,1,56417,1003.622,1925729.021,1419510.298,506218.723,49.258,104.198,3.933
p12057,1,56418,1003.622,1764634.986,1349279.446,415355.54,49.258,91.414,3.933
p12057,1,56419,1003.558,1647519.369,1347186.154,300333.215,49.258,85.076,3.933
p12057,1,56420,732.564,1633814.901,1340293.784,293521.117,49.258,81.128,3.933
p12057,1,56421,27.702,3674225.135,1339751.031,2334474.103,49.258,86.422,3.933
p12057,1,56736,1003.622,2396331.671,1658383.665,737948.005,49.258,144.653,3.933
p12057,1,56737,1003.622,2166451.786,1551416.972,615034.814,49.258,126.705,3.933
p12057,1,56738,1003.622,2107091.434,1566851.307,540240.127,49.258,120.312,3.933
p12057,1,56739,1003.622,1929985.903,1478427.35,451558.553,49.258,107.477,3.933
p12057,1,56740,1003.622,1841119.383,1476819.277,364300.106,49.258,101.885,3.933
p12057,1,56741,1003.59,1728503.343,1469843.826,258659.517,49.258,99.429,3.933
p12057,1,56742,578.146,1861253.013,1468965.996,392287.017,49.258,102.262,3.933
p12057,1,57058,1003.622,2341677.329,1641153.421,700523.907,49.258,142.545,3.933
p12057,1,57059,1003.622,2183705.258,1601446.776,582258.481,49.258,130.177,3.933
p12057,1,57060,1003.622,2077281.157,1583803.887,493477.27,49.258,123.541,3.933
p12057,1,57061,1003.622,1983874.234,1568348.546,415525.688,49.258,117.725,3.933
p12057,1,57062,1003.622,1889850.3,1560488.894,329361.406,49.258,115.12,3.933
p12057,1,57380,1003.622,2270517.609,1641021.412,629496.197,49.258,146.166,3.933
p12057,1,57381,1003.104,2168553.882,1626125.837,542428.045,49.258,140.648,3.933
p12057,1,57382,1003.622,2073538.581,1623978.046,449560.535,49.258,140.484,3.933
p12057,1,57383,1003.622,1951726.718,1599186.716,352540.002,49.258,130.96,3.933
p12057,1,57385,858.503,1560216.747,1332736.769,227479.978,124.586,56.799,23.145
p12057,1,57386,53.978,3477659.152,1203569.505,2274089.647,124.586,40.959,23.145
p12057,1,57701,1003.622,2392858.37,1690962.209,701896.161,49.258,162.006,3.933
p12057,1,57702,996.332,2240476.444,1665018.265,575458.179,49.258,156.488,3.933
p12057,1,57703,1003.622,2117498.347,1650753.668,466744.68,49.258,151.422,3.933
p12057,1,57704,1003.622,2014328.669,1641471.482,372857.187,49.258,148.309,3.933
p12057,1,57705,1003.622,1759495.991,1464341.161,295154.83,127.078,75.324,25.697
p12057,1,57706,1003.622,1562481.825,1358812.649,203669.177,124.586,61.329,23.145
p12057,1,57707,497.794,1646220.149,1203777.091,442443.058,124.586,43.644,23.145
p12057,1,58023,1003.622,2270401.795,1670936.5,599465.295,32.646,175.405,23.145
p12057,1,58024,1003.622,2178376.201,1689445.082,488931.119,49.258,167.262,3.933
p12057,1,58026,1003.622,1786027.597,1463785.252,322242.345,124.586,81.885,23.145
p12057,1,58027,959.008,1570838.283,1333637.577,237200.706,124.586,66.045,23.145
p12057,1,58028,447.736,1727295.375,1239795.906,487499.469,124.586,52.788,23.145
p12057,1,58029,42.217,3524036.171,1238819.686,2285216.485,124.586,46.174,23.145
p12057,1,58344,1003.622,2307242.94,1677114.125,630128.815,18.902,189.769,42.36
p12057,1,58345,1003.622,2198399.827,1656030.809,542369.018,18.902,183.102,42.36
p12057,1,58347,924.502,1882450.222,1495866.869,386583.353,124.586,90.713,23.145
p12057,1,58348,452.92,2034592.016,1422609.17,611982.846,124.586,78.985,23.145
p12057,1,58349,937.624,1579379.987,1368906.126,210473.861,124.586,68.628,23.145
p12057,1,58350,487.847,1779617.96,1366773.434,412844.526,124.586,62.014,23.145
p12057,1,58668,464.681,2278073.68,1534565.373,743508.307,109.77,102.282,42.36
p12057,1,58669,968.954,1784975.532,1468189.06,316786.472,109.77,91.029,42.36
p12057,1,58670,1003.622,1675724.413,1466478.445,209245.968,109.77,84.468,42.36
p12057,1,58671,1001.257,1562369.029,1463965.348,98403.681,109.77,77.854,42.36
p12057,6,56413,999.767,1728835.674,1897091.574,-168255.901,40.457,153.294,3.933
p12057,6,56414,1003.622,1589160.052,1818088.717,-228928.665,44.046,137.869,3.933
p12057,6,56734,1003.622,1721824.463,1881609.431,-159784.968,25.739,160.27,29.572
p12057,6,56735,1003.622,1724930.031,1905818.344,-180888.313,44.046,152.97,3.933
p12057,6,57056,1003.622,1689249.742,1862093.103,-172843.36,18.902,167.055,42.36
p12057,6,57057,1003.622,1494166.155,1842064.904,-347898.749,49.258,150.318,3.933
p12057,6,57378,1003.622,1676107.365,1893181.494,-217074.129,32.646,172.179,23.145
p12057,6,57379,1003.622,1464774.075,1846886.81,-382112.735,49.258,156.339,3.933
p12057,6,57699,1003.622,1709565.75,1890282.261,-180716.511,18.902,178.74,42.36
p12057,6,57700,1003.622,1645049.26,1856160.078,-211110.818,18.902,168.12,42.36
p12057,6,58022,1003.622,1389416.514,1815425.446,-426008.932,18.902,177.398,42.36
p12069,2,49688,559.969,1687017.65,1334698.099,352319.551,134.587,54.021,188.904
p12071,1,58672,658.238,1260751.772,1081189.717,179562.056,33.898,51.381,202.127
p12071,1,58673,280.163,1477599.744,1018260.712,459339.032,33.898,40.286,202.127
p12071,1,58992,1003.622,1457705.284,1291456.383,166248.901,33.898,82.787,202.127
p12071,1,58993,1003.622,1270122.371,1162234.192,107888.179,33.898,63.741,202.127
p12071,1,58994,944.298,1085818.754,1039478.383,46340.371,10.872,51.826,243.642
p12071,1,58995,39.658,3197248.764,1102046.376,2095202.389,45.388,48.225,202.127
p12071,1,59313,1003.622,1523516.137,1292665.474,230850.662,33.898,86.142,202.127
p12071,1,59314,1003.622,1331760.646,1183529.891,148230.755,10.872,75.303,243.642
p12071,1,59315,1003.46,1286694.354,1216309.648,70384.705,40.537,67.193,207.742
p12071,1,59316,461.7,1547499.842,1205709.4,341790.442,45.388,61.751,202.127
p12071,1,59634,1003.622,1591877.743,1314200.171,277677.572,10.872,97.63,243.642
p12071,1,59635,847.876,1612366.891,1359091.147,253275.744,40.537,89.223,207.742
p12071,1,59636,658.627,1573921.948,1345169.236,228752.711,40.537,83.779,207.742
p12071,1,59637,832.064,1425021.86,1334223.458,90798.402,45.388,78.038,202.127
p12071,1,59958,495.396,1811451.671,1462760.086,348691.585,45.388,94.698,202.127
p12071,1,60594,1003.622,2267742.05,1666041.505,601700.545,13.404,178.315,210.035
p12071,1,60595,991.408,2169799.405,1644181.225,525618.18,22.815,168.485,204.067
p12071,1,60915,1003.622,2319214.105,1676851.513,642362.592,6.743,189.968,227.645
p12071,1,60916,670.81,2357545.211,1662855.857,694689.353,7.29,184.325,216.55
p12071,6,60270,1003.622,1768283.591,1975244.055,-206960.464,4.149,218.006,220.051
p12071,6,60271,1003.622,1697006.755,1931350.204,-234343.449,7.29,198.758,216.55
p12071,6,60591,1003.622,1777639.373,1980880.405,-203241.033,6.743,218.643,227.645
p12071,6,60592,1003.622,1724426.899,1942134.04,-217707.141,4.149,205.197,220.051
p12071,6,60593,1003.622,1380669.84,1833979.397,-453309.558,4.149,187.986,220.051
p12075,1,51276,411.545,1591240.806,1233798.108,357442.698,76.622,51.122,227.597
p12075,1,51277,201.398,2084691.181,1105436.67,979254.511,76.622,35.059,227.597
p12075,1,51598,721.483,1224016.742,1105510.584,118506.158,76.622,41.62,227.597
p12075,1,51599,56.862,3078934.31,977115.564,2101818.746,76.622,25.78,227.597
p12075,1,51919,140.195,2813165.532,1105810.045,1707355.487,76.622,48.181,227.597
p12075,2,49366,16.686,3403894.79,1226101.107,2177793.683,162.281,31.172,227.597
p12081,1,58665,998.017,2351692.55,1682562.556,669129.994,2.801,205.563,62.994
p12081,6,57376,999.864,1773072.509,1898303.918,-125231.409,2.801,189.515,62.994
p12081,6,57377,1003.622,1681017.833,1845782.235,-164764.401,2.801,172.779,62.994
p12081,6,57698,1003.622,1748388.711,1902612.953,-154224.241,2.801,194.639,62.994
p12081,6,58019,1003.622,1799868.913,1924442.202,-124573.289,4.369,196.956,94.67
p12081,6,58020,999.767,1725084.484,1893702.757,-168618.273,2.801,192.091,62.994
p12081,6,58021,1003.622,1670404.064,1866446.403,-196042.339,2.801,184.019,62.994
p12081,6,58341,1003.622,1777720.048,1926465.213,-148745.165,4.369,200.435,94.67
p12081,6,58342,1003.622,1715952.131,1906730.767,-190778.635,2.801,199.859,62.994
p12081,6,58343,1003.622,1587357.642,1865083.474,-277725.833,2.801,193.298,62.994
p12081,6,58663,999.734,1755531.94,1936556.795,-181024.855,4.369,208.501,94.67
p12081,6,58664,1003.622,1698463.197,1947168.964,-248705.767,15.76,209.64,66.073
p12081,6,58985,1003.622,1755273.347,1962966.362,-207693.015,4.369,222.559,94.67
p12086,6,57724,1003.622,1296137.462,1463123.958,-166986.496,20.822,54.842,2.325
p12086,6,57725,1003.622,1717370.546,1581018.468,136352.079,20.822,61.983,2.325
p12086,6,58045,1003.622,1102180.921,1318492.035,-216311.114,20.822,39.002,2.325
p12086,6,58046,981.72,1681375.92,1543327.114,138048.806,20.822,53.155,2.325
p12086,6,58365,585.598,1048410.663,1137489.751,-89079.088,20.822,16.601,2.325
p12086,6,58366,1003.622,1001113.835,1276584.806,-275470.972,20.822,30.754,2.325
p12086,6,58367,817.744,1811001.256,1547819.01,263182.246,20.822,46.594,2.325
p12086,6,58687,1003.622,949820.727,1243929.769,-294109.042,20.822,27.259,2.325
p12086,6,58688,811.134,1822439.569,1528102.952,294336.618,20.822,43.099,2.325
p12086,6,59008,1003.622,988747.766,1254382.79,-265635.024,20.822,30.54,2.325
p12086,6,59009,914.684,1783179.139,1535783.305,247395.834,20.822,46.38,2.325
p12086,6,59329,1003.622,1091751.643,1341612.381,-249860.739,20.822,43.058,2.325
p12086,6,59330,973.944,1756119.246,1546892.129,209227.117,20.822,53.626,2.325
p12086,6,59650,1003.622,1231817.954,1471031.201,-239213.247,20.822,58.846,2.325
p12086,6,59651,1003.622,1803439.671,1623574.497,179865.174,20.822,66.039,2.325
p12086,6,59970,445.954,551656.628,1087062.544,-535405.916,69.825,9.704,2.325
p12086,6,59971,1003.622,1100635.1,1323894.82,-223259.72,38.602,26.737,47.227
p12086,6,59972,1003.622,1677927.635,1545702.531,132225.104,23.207,42.577,65.328
p12086,6,59973,475.697,2600758.237,1775169.426,825588.812,20.822,88.441,2.325
p12086,6,60291,700.65,370880.115,1208738.14,-837858.025,44.629,32.041,38.512
p12086,6,60292,1003.622,1087861.825,1350633.596,-262771.771,41.261,32.921,42.792
p12086,6,60293,1003.622,1699606.048,1575085.481,124520.568,38.602,46.231,47.227
p12086,6,60294,620.719,2214402.081,1715945.79,498456.291,23.207,62.071,65.328
p12086,6,60612,992.898,613731.702,1342464.059,-728732.357,44.629,45.254,38.512
p12086,6,60613,1003.622,1232412.442,1482111.651,-249699.209,41.261,48.761,42.792
p12086,6,60614,1003.622,1778506.386,1624124.629,154381.756,41.261,55.322,42.792
p12086,6,60615,318.751,2762170.509,1750010.074,1012160.435,38.602,68.632,47.227
p12086,6,60932,723.524,407517.58,1129422.818,-721905.238,81.871,12.173,34.921
p12086,6,60934,1003.622,1501612.911,1644862.705,-143249.794,41.261,64.825,42.792
p12086,6,60935,889.736,2051238.292,1767551.562,283686.731,41.261,71.162,42.792
p12086,6,61256,401.857,2801460.285,1900285.677,901174.607,41.261,87.002,42.792
p12087,1,60282,1003.622,1191808.324,1316624.449,-124816.125,8.444,102.583,195.715
p12087,1,60283,417.636,1448145.189,1255621.334,192523.856,8.444,91.646,195.715
p12087,1,60601,808.38,1467756.574,1384325.562,83431.013,4.502,113.63,231.948
p12087,1,60602,1003.622,1201182.868,1247878.317,-46695.449,4.502,95.175,231.948
p12087,1,60603,1003.622,1109980.443,1201348.21,-91367.768,4.502,85.591,231.948
p12087,1,60604,655.031,1111596.747,1127440.372,-15843.625,8.444,75.806,195.715
p12087,1,60922,463.061,1929668.347,1572197.192,357471.155,8.91,158.343,122.946
p12087,1,60923,1003.622,1243431.738,1248433.709,-5001.971,4.502,88.614,231.948
p12087,1,60924,1003.622,1040488.81,1119109.061,-78620.252,4.502,72.774,231.948
p12087,1,60925,789.912,1011526.744,1072245.763,-60719.019,4.502,62.891,231.948
p12087,1,61243,122.116,3496343.731,1571268.472,1925075.259,8.91,157.821,122.946
p12087,1,61244,699.192,1386064.84,1248886.243,137178.598,4.502,82.798,231.948
p12087,1,61245,498.053,1357593.321,1119397.475,238195.846,4.502,66.66,231.948
p12087,1,61246,17.626,2847644.34,990055.766,1857588.574,4.502,50.82,231.948
p12087,1,61557,1002.456,2748927.923,2019045.621,729882.302,3.028,326.989,251.812
p12087,1,61565,71.312,3128853.056,1012408.359,2116444.696,3.028,47.93,251.812
p12087,1,62210,550.703,1611961.4,842722.567,769238.833,4.502,19.721,231.948
p12087,1,62523,591.754,2561142.434,2229541.216,331601.218,8.444,430.094,195.715
p12087,1,62524,758.16,1466660.881,1335127.991,131532.89,5.266,97.519,278.479
p12087,1,62525,855.036,1170648.691,1163403.799,7244.891,5.266,65.2,278.479
p12087,1,62526,845.543,1075872.786,1039105.192,36767.594,5.266,49.36,278.479
p12087,1,62527,574.873,1374279.835,931132.947,443146.888,5.266,33.52,278.479
p12087,1,62843,957.355,2737463.404,2161293.084,576170.32,4.502,391.344,231.948
p12087,1,62844,1003.622,2739341.434,2306099.411,433242.022,8.444,451.353,195.715
p12087,1,62845,1003.622,1737598.891,1360306.657,377292.234,5.266,93.194,278.479
p12087,1,62846,1003.622,1770349.042,1245027.628,525321.414,5.266,75.118,278.479
p12087,6,60933,1003.622,808991.816,1233599.231,-424607.415,2.876,45.71,144.867
p12087,6,61234,1003.622,2042539.217,2253610.538,-211071.321,5.266,333.585,278.479
p12087,6,61235,1003.622,1914218.765,2195970.971,-281752.206,5.266,317.745,278.479
p12087,6,61252,648.842,298818.589,992082.466,-693263.877,12.268,15.175,122.946
p12087,6,61253,1003.622,617277.005,1085457.734,-468180.73,2.876,23.248,144.867
p12087,6,61254,1003.622,951797.26,1267147.974,-315350.714,2.876,39.535,144.867
p12087,6,61255,1003.622,1560231.948,1518925.686,41306.262,2.876,55.375,144.867
p12087,6,61555,1003.622,2063309.349,2272082.416,-208773.067,5.266,341.201,278.479
p12087,6,61556,1003.622,2028568.716,2250765.919,-222197.203,5.266,333.532,278.479
p12087,6,61572,765.126,42802.418,943679.604,-900877.186,0.0,13.312,165.317
p12087,6,61573,1003.622,666730.855,1122255.245,-455524.39,3.708,27.17,144.867
p12087,6,61574,1003.622,826963.384,1194841.501,-367878.117,2.876,35.344,144.867
p12087,6,61575,1003.622,1217362.199,1333711.648,-116349.45,2.876,45.754,144.867
p12087,6,61576,850.468,1909462.086,1580061.191,329400.895,2.876,61.489,144.867
p12087,6,61877,1003.622,2074371.994,2293273.604,-218901.61,5.266,351.033,278.479
p12087,6,61878,934.708,1776525.945,2199319.125,-422793.179,3.028,342.829,251.812
p12087,6,61892,918.605,643544.657,1022077.563,-378532.906,0.66,22.849,187.669
p12087,6,61893,1003.622,793143.583,1100049.417,-306905.834,0.66,25.592,187.669
p12087,6,61894,1003.622,839656.941,1201902.245,-362245.304,0.0,36.341,165.317
p12087,6,61895,1003.622,1092766.591,1335023.927,-242257.336,0.0,50.163,165.317
p12087,6,61896,725.89,1818408.104,1498568.701,319839.404,2.876,58.062,144.867
p12087,6,62198,1003.622,2250884.481,2468093.749,-217209.268,5.266,362.024,278.479
p12087,6,62199,610.027,2061901.12,2245704.672,-183803.552,3.028,358.669,251.812
p12087,6,62211,956.156,511736.533,991181.096,-479444.564,4.502,16.512,231.948
p12087,6,62212,1003.622,1001828.251,1150383.017,-148554.765,5.679,32.617,195.715
p12087,6,62213,1003.622,1052097.392,1163465.637,-111368.246,5.679,30.082,195.715
p12087,6,62214,1003.622,1020455.231,1209072.522,-188617.291,0.66,38.638,187.669
p12087,6,62215,967.205,1064761.668,1285226.228,-220464.56,0.66,48.046,187.669
p12087,6,62520,484.056,2655477.573,2339343.163,316134.41,3.028,374.509,251.812
p12087,6,62530,656.845,1285382.716,1200847.711,84535.005,5.266,31.836,278.479
p12087,6,62531,1002.294,1069926.85,1194271.235,-124344.385,4.502,39.44,231.948
p12087,6,62532,1003.622,1094022.585,1193791.518,-99768.933,4.502,32.588,231.948
p12087,6,62533,1003.622,1131524.896,1206353.625,-74828.729,4.502,37.72,231.948
p12087,6,62534,1003.622,1313863.608,1324913.477,-11049.87,5.679,45.922,195.715
p12087,6,62535,925.668,1493895.87,1371145.002,122750.868,5.679,52.483,195.715
p12087,6,62841,873.698,2331192.556,2404228.002,-73035.446,3.028,390.349,251.812
p12087,6,62842,39.625,5921195.436,2402188.148,3519007.288,4.502,399.87,231.948
p12087,6,62847,1003.622,1086410.179,1337000.812,-250590.633,5.266,58.979,278.479
p12087,6,62848,1003.622,1187329.8,1287095.545,-99765.745,5.266,45.828,278.479
p12087,6,62849,1003.622,1185870.022,1241812.188,-55942.166,5.266,36.202,278.479
p12087,6,62850,1003.622,1191440.42,1222558.57,-31118.15,5.266,28.874,278.479
p12087,6,62851,1003.622,1283160.658,1273454.507,9706.151,5.266,38.019,278.479
p12087,6,62852,1003.622,1500334.116,1450285.773,50048.343,4.502,60.736,231.948
p12087,6,62853,1003.622,1589518.359,1417656.87,171861.489,4.502,51.705,231.948
p12087,6,62854,1003.622,1878616.436,1487546.366,391070.07,4.502,53.349,231.948
p12087,6,62855,937.591,2187664.543,1628606.435,559058.108,5.679,67.534,195.715
p12087,6,63164,821.146,2819306.187,2580496.786,238809.401,4.502,364.698,231.948
p12087,6,63165,1003.622,2723921.862,2616785.208,107136.654,4.502,380.538,231.948
p12087,6,63166,1003.622,1840344.636,1708572.417,131772.219,5.266,97.22,278.479
p12087,6,63167,1003.622,1840045.666,1613890.753,226154.914,5.266,81.38,278.479
p12087,6,63168,1003.622,2072025.338,1741765.667,330259.67,5.266,81.143,278.479
p12087,6,63169,1003.622,1993945.657,1614566.468,379379.189,5.266,64.719,278.479
p12087,6,63170,1003.622,1970014.081,1526767.475,443246.606,5.266,51.532,278.479
p12087,6,63171,1003.622,2001677.449,1525147.777,476529.672,5.266,47.324,278.479
p12087,7,63163,25.888,7123229.037,2559841.855,4563387.182,5.266,311.524,278.479
p12087,7,63172,1003.622,2173628.203,1675584.632,498043.571,4.502,78.525,231.948
p12087,7,63173,1003.622,2102061.471,1579836.992,522224.479,5.266,60.473,278.479
p12087,7,63174,1003.622,2324743.67,1698658.676,626084.994,4.502,67.251,231.948
p12087,7,63175,980.586,2565486.085,1753973.914,811512.171,4.502,69.935,231.948
p12087,7,63484,152.345,6359567.005,2586789.713,3772777.292,5.266,293.125,278.479
p12087,7,63485,682.636,3573681.388,2708517.11,865164.278,4.502,348.834,231.948
p12087,7,63486,1003.622,3272527.721,2738622.81,533904.911,4.502,370.889,231.948
p12087,7,63487,1003.622,2642407.856,2125926.533,516481.323,4.502,175.034,231.948
p12087,7,63488,1003.622,2624997.369,2090808.542,534188.827,4.502,159.194,231.948
p12087,7,63489,1003.622,2495113.088,1927332.483,567780.605,5.266,94.681,278.479
p12087,7,63490,1003.622,2445441.514,1808569.815,636871.699,5.266,78.841,278.479
p12087,7,63491,1003.622,2470250.859,1751646.251,718604.608,5.266,67.372,278.479
p12087,7,63492,953.921,2578315.394,1758261.288,820054.106,5.266,63.164,278.479
p12087,7,63493,943.585,2620302.753,1795428.483,824874.27,5.266,70.817,278.479
p12087,7,63494,695.369,2896571.922,1840996.126,1055575.796,5.266,80.938,278.479
p12087,7,63495,754.434,3083535.13,1939968.434,1143566.696,4.502,83.091,231.948
p12087,7,63496,521.057,3434466.717,1936322.018,1498144.699,4.502,85.775,231.948
p12087,7,63806,544.061,3921723.763,2619937.176,1301786.586,5.266,285.107,278.479
p12087,7,63807,1003.622,3342132.852,2630330.907,711801.945,4.502,310.185,231.948
p12087,7,63808,1003.622,2951288.845,2215916.51,735372.335,4.502,181.648,231.948
p12087,7,63809,1003.622,2934252.981,2180568.469,753684.513,4.502,165.808,231.948
p12087,7,63810,1003.622,2979900.716,2159194.885,820705.831,4.502,149.968,231.948
p12087,7,63811,799.697,3078879.68,2012187.706,1066691.974,5.266,92.761,278.479
p12087,7,63812,328.763,3831804.813,1969232.61,1862572.203,5.266,81.846,278.479
p12087,7,63813,72.058,7743657.356,1998885.798,5744771.559,5.266,79.004,278.479
p12087,7,64127,382.871,4300037.542,2555444.022,1744593.52,5.266,247.915,278.479
p12087,7,64128,834.365,3611194.206,2559279.313,1051914.894,5.266,251.945,278.479
p12087,7,64129,533.142,4120003.693,2637515.504,1482488.189,4.502,288.092,231.948
p12095,2,50009,196.474,2475222.943,1303910.795,1171312.149,145.681,42.118,169.898
p12095,2,50010,1001.419,1513794.818,1373532.914,140261.904,145.681,53.166,169.898
p12095,2,50011,1003.622,1764011.69,1501595.5,262416.191,145.681,69.199,169.898
p12095,7,50014,411.48,2398999.17,2024831.409,374167.761,89.162,124.387,210.692
p12095,7,50335,984.571,1561532.917,1837725.847,-276192.929,89.162,100.213,210.692
p12095,7,50336,53.071,5771492.439,2036731.226,3734761.213,89.162,116.053,210.692
p12095,7,50657,305.435,2656767.017,2015506.025,641260.991,89.162,114.411,210.692
p12095,7,50660,438.534,3364141.97,2340413.054,1023728.915,89.162,170.32,210.692
p12095,7,50980,120.722,6260292.283,2285030.07,3975262.213,89.162,153.841,210.692
p12095,7,50981,1002.974,2638613.91,2288484.191,350129.718,89.162,152.393,210.692
p12095,7,50982,1003.622,2708762.611,2322444.735,386317.876,89.162,161.643,210.692
p12095,7,51302,962.896,2620189.284,2250734.998,369454.286,89.162,139.241,210.692
p12095,7,51303,1002.974,2672298.164,2300720.252,371577.912,89.162,155.081,210.692
p12095,7,51304,1003.622,2723474.386,2344657.894,378816.492,89.162,170.921,210.692
p12095,7,51624,901.53,2750620.705,2312560.896,438059.81,89.162,159.273,210.692
p12097,1,50331,682.83,1582109.305,1336629.062,245480.243,168.464,43.848,145.961
p12097,1,50652,138.154,2872767.696,1160546.213,1712221.483,151.458,29.062,171.007
p12097,1,50653,978.026,1454322.67,1326506.15,127816.52,120.099,56.707,171.007
p12097,1,50654,1003.622,1584563.752,1387407.904,197155.848,120.099,67.591,171.007
p12097,1,50974,533.142,1636811.973,1199031.932,437780.041,120.099,40.867,171.007
p12097,1,50975,1003.622,1458125.217,1229801.6,228323.617,120.099,49.59,171.007
p12097,1,50976,1003.558,1595695.638,1296792.665,298902.972,120.099,60.896,171.007
p12097,1,51295,41.764,3465799.489,1070957.289,2394842.2,120.099,25.027,171.007
p12097,1,51296,824.126,1412709.171,1166399.727,246309.444,120.099,38.494,171.007
p12097,1,51297,1003.622,1520958.473,1281236.134,239722.339,120.099,57.753,171.007
p12097,1,51298,1003.622,1959769.956,1447639.286,512130.67,120.099,75.296,171.007
p12097,1,51617,167.702,2656013.503,1139412.541,1516600.962,120.099,34.509,171.007
p12097,1,51618,955.022,1457398.525,1273578.787,183819.738,120.099,52.134,171.007
p12097,1,51619,1003.622,1748574.992,1403035.436,345539.557,120.099,67.605,171.007
p12097,1,53546,205.06,1946420.079,1003433.197,942986.882,52.398,32.594,171.007
p12097,1,53547,83.398,3426318.565,1133968.274,2292350.291,52.398,48.434,171.007
p12097,1,53867,76.237,3018083.079,998258.398,2019824.681,55.404,29.813,171.007
p12097,1,53868,550.768,1510936.86,1137870.164,373066.695,55.404,46.307,171.007
p12097,1,54188,913.194,958769.8,1067377.688,-108607.887,55.404,43.203,171.007
p12097,1,54189,1003.622,1178161.381,1130249.603,47911.778,55.404,52.223,171.007
p12097,2,50655,1003.622,1760886.586,1350234.298,410652.289,120.099,71.094,171.007
p12097,6,53229,40.5,6644103.091,2196988.977,4447114.114,55.404,143.435,171.007
p12097,6,53230,994.874,2465082.183,2165048.625,300033.558,55.404,136.13,171.007
p12097,6,53869,478.775,1298589.681,1486852.14,-188262.459,55.404,64.047,171.007
p12097,7,50656,1003.622,1311089.083,1754567.121,-443478.038,120.099,90.418,171.007
p12097,7,50977,1003.622,972229.46,1612878.802,-640649.342,120.099,80.155,171.007
p12097,7,50978,576.85,1883703.058,1861004.733,22698.325,120.099,97.622,171.007
p12097,7,51299,848.232,1539605.378,1828074.432,-288469.054,120.099,93.074,171.007
p12097,7,51301,398.844,3315092.625,2283682.563,1031410.062,120.099,132.05,171.007
p12097,7,51620,1002.91,1302437.988,1780236.732,-477798.744,120.099,83.52,171.007
p12097,7,51621,481.464,2391902.719,2014975.04,376927.679,120.099,101.422,171.007
p12097,7,51622,438.178,3089472.763,2211696.559,877776.204,120.099,116.84,171.007
p12097,7,51623,99.209,6774767.718,2301993.968,4472773.75,120.099,136.483,171.007
p12097,7,51625,1003.622,2789047.075,2407762.12,381284.955,38.375,230.345,198.509
p12097,7,51945,727.607,2935560.58,2360185.78,575374.8,55.404,202.547,171.007
p12097,7,51946,1003.622,2759688.408,2367208.674,392479.734,38.375,213.082,198.509
p12097,7,51947,1003.622,2757891.811,2362861.964,395029.847,38.375,211.293,198.509
p12097,7,52266,553.619,3132409.123,2320322.467,812086.656,55.404,186.707,171.007
p12097,7,52267,1003.622,2738082.61,2338692.526,399390.083,55.404,191.777,171.007
p12097,7,52268,1003.622,2737221.161,2327187.836,410033.325,38.375,195.453,198.509
p12097,7,52587,379.663,3357710.18,2275462.711,1082247.468,55.404,171.974,171.007
p12097,7,52588,1003.622,2663663.362,2286259.723,377403.639,55.404,173.849,171.007
p12097,7,52589,1003.622,2687775.833,2284813.855,402961.977,38.375,179.613,198.509
p12097,7,52908,205.708,4394309.294,2233779.378,2160529.916,55.404,157.716,171.007
p12097,7,52909,1003.622,2558890.466,2223062.807,335827.659,55.404,154.132,171.007
p12097,7,52910,924.145,2665680.468,2236250.893,429429.575,38.375,163.773,198.509
p12097,7,52911,606.528,2960555.298,2267236.247,693319.051,38.23,171.652,199.94
p12099,1,55474,796.813,1066907.616,1110689.066,-43781.449,107.268,30.459,105.241
p12099,6,54514,756.346,2372666.203,1950944.609,421721.594,34.352,100.0,137.829
p12099,6,54834,1003.622,1600910.534,1700801.854,-99891.32,34.352,77.599,137.829
p12099,6,54835,832.939,2144961.551,1811812.816,333148.735,34.352,84.16,137.829
p12099,6,55154,1003.622,990510.645,1474158.718,-483648.073,107.268,44.233,105.241
