region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km,dist_to_coast,reinforcement_dist_km
p103,5,39065,36.592,2809442.644,21.757,32.925,122.156
p131,11,39158,308.05,2042089.151,21.989,35.903,155.095
p131,11,39159,377.668,2057275.785,21.989,43.202,155.095
p131,11,39160,59.636,3007472.51,21.989,53.167,155.095
p131,11,39161,381.262,2180446.604,21.989,62.849,155.095
p131,10,39162,372.563,2227299.34,21.989,72.452,155.095
p131,10,39163,288.199,2326800.924,21.989,83.065,155.095
p131,10,39164,370.51,2325346.528,21.989,93.227,155.095
p131,10,39165,397.119,2357950.231,21.989,103.359,155.095
p131,10,39166,397.119,2398692.998,21.989,113.713,155.095
p131,10,39167,397.119,2408183.015,21.989,124.062,155.095
p131,1,39168,397.119,2392827.831,21.989,134.405,155.095
p131,1,39169,397.119,2420362.015,21.989,144.744,155.095
p131,1,39170,397.119,2450461.515,21.989,155.086,155.095
p131,1,39171,397.119,2481223.865,21.989,165.448,155.095
p131,1,39172,397.119,2509144.531,21.989,175.824,155.095
p131,1,39173,397.119,2540444.048,21.989,186.209,155.095
p131,1,39174,397.119,2570242.765,21.989,196.602,155.095
p131,1,39175,397.119,2607362.548,21.989,207.006,155.095
p131,8,39176,397.119,2646732.765,21.989,217.425,155.095
p131,8,39177,397.119,2671807.198,21.989,227.86,155.095
p131,8,39178,397.119,2695502.948,21.989,238.311,155.095
p134,8,39179,397.119,2717203.381,21.989,248.436,155.095
p134,8,39180,397.119,2728102.581,21.989,253.405,155.095
p134,8,39181,380.977,2738046.734,21.989,254.028,155.095
p134,8,39182,105.412,3173478.549,21.989,257.12,155.095
p9,8,39234,397.119,4157651.299,100.815,58.897,337.2
p9,8,39235,397.119,4107249.749,100.815,48.946,337.2
p9,8,39236,397.119,3977638.715,100.815,38.741,337.2
p9,10,39237,50.966,8355894.152,100.815,32.886,337.2
p75,12,39507,71.273,1973911.059,10.058,34.985,7.893
p103,12,39508,318.574,1109443.422,19.563,36.25,81.633
p103,5,39543,95.715,1625120.746,21.757,32.855,122.156
p131,11,39636,77.291,2624627.933,21.989,33.441,155.095
p131,11,39637,397.119,2015663.781,21.989,39.087,155.095
p131,11,39638,189.405,2241025.126,21.989,46.572,155.095
p131,11,39639,180.734,2353446.466,21.989,61.775,155.095
p131,10,39640,329.44,2238264.628,21.989,70.074,155.095
p131,10,39641,397.119,2255650.515,21.989,80.309,155.095
p131,10,39642,397.119,2302512.748,21.989,90.644,155.095
p131,10,39643,397.119,2345932.981,21.989,100.972,155.095
p131,10,39644,397.119,2382407.531,21.989,111.313,155.095
p131,1,39645,397.119,2353750.898,21.989,121.68,155.095
p131,1,39646,397.119,2380527.281,21.989,132.062,155.095
p131,1,39647,397.119,2411895.431,21.989,142.454,155.095
p131,1,39648,397.119,2444676.998,21.989,152.859,155.095
p131,1,39649,397.119,2475035.065,21.989,163.281,155.095
p131,1,39650,397.119,2505370.365,21.989,173.723,155.095
p131,1,39651,397.119,2534532.381,21.989,184.183,155.095
p131,1,39652,397.119,2563795.131,21.989,194.661,155.095
p131,1,39653,397.119,2597529.065,21.989,205.144,155.095
p131,8,39654,397.119,2641481.181,21.989,215.548,155.095
p131,8,39655,397.119,2666989.131,21.989,225.839,155.095
p131,8,39656,397.119,2690586.381,21.989,236.033,155.095
p131,8,39657,397.119,2712004.565,21.989,246.149,155.095
p131,8,39658,397.119,2731681.648,21.989,256.193,155.095
p134,8,39659,397.119,2746436.815,21.989,263.294,155.095
p134,8,39660,385.255,2757336.723,21.989,265.148,155.095
p134,8,39661,130.339,3090053.383,21.989,268.494,155.095
p9,8,39712,397.119,3714643.486,40.131,53.393,329.009
p9,8,39713,397.119,3651934.253,40.131,44.749,329.009
p9,10,39714,326.331,3568569.975,40.131,36.268,329.009
p103,12,39986,363.494,1109575.946,19.563,39.181,81.633
p103,12,39987,110.317,1456363.349,19.563,33.885,81.633
p103,13,40021,47.287,2393661.641,21.757,32.649,122.156
p131,11,40115,289.797,2051130.468,21.989,36.948,155.095
p131,11,40116,299.351,2117553.945,21.989,46.496,155.095
p131,11,40117,62.717,2986256.273,21.989,59.4,155.095
p131,10,40118,389.419,2195148.017,21.989,67.655,155.095
p131,10,40119,397.119,2238702.865,21.989,77.916,155.095
p131,10,40120,397.119,2287010.965,21.989,88.308,155.095
p131,10,40121,397.119,2330149.831,21.989,98.715,155.095
p131,10,40122,397.119,2364514.181,21.989,109.144,155.095
p131,9,40123,397.119,2378666.231,21.989,119.598,155.095
p131,1,40124,397.119,2380210.581,21.989,130.076,155.095
p131,1,40125,397.119,2408352.615,21.989,140.575,155.095
p131,1,40126,397.119,2439073.431,21.989,151.091,155.095
p131,1,40127,397.119,2470832.398,21.989,161.607,155.095
p131,1,40128,397.119,2500908.331,21.989,172.016,155.095
p131,1,40129,397.119,2529468.981,21.989,182.285,155.095
p131,1,40130,397.119,2557406.565,21.989,192.437,155.095
p131,1,40131,397.119,2589350.815,21.989,202.5,155.095
p131,8,40132,397.119,2634550.915,21.989,212.57,155.095
p131,8,40133,397.119,2659965.498,21.989,222.691,155.095
p131,8,40134,397.119,2684037.781,21.989,232.857,155.095
p131,8,40135,397.119,2705490.665,21.989,243.061,155.095
p131,8,40136,397.119,2725799.748,21.989,253.299,155.095
p131,8,40137,397.119,2746276.015,21.989,263.568,155.095
p134,8,40138,377.24,2771921.694,21.989,272.491,155.095
p134,8,40139,266.182,2877181.809,21.989,274.883,155.095
p134,9,40140,155.151,3255517.674,21.989,279.686,155.095
p9,8,40190,397.119,3688603.219,40.131,47.336,329.009
p9,9,40191,391.757,3614291.015,40.131,38.62,329.009
p9,11,40192,107.066,4203171.373,40.131,34.069,329.009
p103,12,40464,251.522,1215047.222,19.563,42.794,81.633
p103,12,40465,110.831,1186551.459,5.5,34.964,81.633
p131,11,40593,263.957,2053092.314,21.989,35.919,155.095
p131,11,40594,397.119,2047173.748,21.989,44.585,155.095
p131,11,40595,168.157,2314031.514,21.989,52.078,155.095
p131,10,40596,250.039,2281547.318,21.989,67.406,155.095
p131,10,40597,397.119,2226246.965,21.989,76.033,155.095
p131,10,40598,397.119,2280287.348,21.989,86.572,155.095
p131,10,40599,397.119,2323049.648,21.989,97.129,155.095
p131,10,40600,397.119,2354079.281,21.989,107.698,155.095
p131,9,40601,397.119,2384611.565,21.989,118.256,155.095
p131,9,40602,397.119,2405716.065,21.989,128.658,155.095
p131,1,40603,397.119,2405660.165,21.989,138.878,155.095
p131,1,40604,397.119,2434902.898,21.989,148.953,155.095
p131,1,40605,397.119,2463958.965,21.989,158.926,155.095
p131,1,40606,397.119,2493193.015,21.989,168.923,155.095
p131,1,40607,397.119,2520849.548,21.989,178.992,155.095
p131,1,40608,397.119,2549663.431,21.989,189.121,155.095
p131,8,40609,397.119,2594716.931,21.989,199.301,155.095
p131,8,40610,397.119,2628595.765,21.989,209.524,155.095
p131,8,40611,397.119,2654135.298,21.989,219.786,155.095
p131,8,40612,397.119,2678121.498,21.989,230.08,155.095
p131,8,40613,397.119,2700114.448,21.989,240.402,155.095
p131,8,40614,397.119,2720999.065,21.989,250.749,155.095
p131,8,40615,397.119,2741779.131,21.989,261.118,155.095
p131,9,40616,337.169,2787812.75,21.989,270.709,155.095
p131,9,40617,38.132,4276426.367,21.989,278.104,155.095
p9,8,40667,397.119,3761239.936,40.131,53.116,329.009
p9,9,40668,397.119,3699042.036,40.131,42.968,329.009
p9,11,40669,242.253,3751379.321,40.131,35.091,329.009
p75,12,40941,17.169,4485954.206,9.584,44.665,76.872
p103,12,40942,55.045,1402062.325,8.982,43.952,81.633
p131,11,41071,41.554,3312455.878,21.989,36.572,155.095
p131,11,41072,351.601,2044369.996,21.989,44.094,155.095
p131,11,41073,347.294,2121281.394,21.989,53.647,155.095
p131,10,41074,72.271,2896626.367,21.989,67.92,155.095
p131,10,41075,394.666,2227325.038,21.989,75.44,155.095
p131,10,41076,397.119,2275011.548,21.989,85.739,155.095
p131,10,41077,397.119,2314337.348,21.989,95.818,155.095
p131,10,41078,397.119,2343418.098,21.989,105.72,155.095
p131,9,41079,397.119,2374303.765,21.989,115.514,155.095
p131,9,41080,397.119,2402817.948,21.989,125.374,155.095
p131,9,41081,397.119,2420239.648,21.989,135.349,155.095
p131,1,41082,397.119,2427142.965,21.989,145.416,155.095
p131,1,41083,397.119,2454185.565,21.989,155.556,155.095
p131,1,41084,397.119,2484103.831,21.989,165.756,155.095
p131,1,41085,397.119,2513731.881,21.989,176.006,155.095
p131,8,41086,397.119,2555469.398,21.989,186.297,155.095
p131,8,41087,397.119,2597776.431,21.989,196.623,155.095
p131,8,41088,397.119,2624299.548,21.989,206.979,155.095
p131,8,41089,397.119,2649250.598,21.989,217.361,155.095
p131,8,41090,397.119,2673215.731,21.989,227.764,155.095
p131,8,41091,397.119,2695812.898,21.989,238.187,155.095
p131,9,41092,397.119,2717392.081,21.989,248.626,155.095
p131,9,41093,397.119,2737698.781,21.989,259.08,155.095
p131,9,41094,397.119,2761933.165,21.989,269.547,155.095
p131,9,41095,375.729,2901507.416,21.989,279.888,155.095
p9,9,41145,397.119,3639278.426,5.5,50.862,329.009
p9,10,41146,397.119,3575883.06,5.5,40.437,329.009
p9,11,41147,139.807,4084709.206,40.131,33.41,329.009
p79,12,41419,38.531,1883779.317,5.5,44.017,76.872
p131,2,41549,99.451,2373240.747,21.989,34.147,155.095
p131,11,41550,41.783,3372161.157,21.989,46.549,155.095
p131,11,41551,211.736,2240172.04,21.989,55.483,155.095
p131,10,41552,142.574,2422309.495,21.989,59.948,155.095
p131,10,41553,273.397,2293298.797,21.989,74.177,155.095
p131,10,41554,397.119,2258288.598,21.989,82.08,155.095
p131,10,41555,397.119,2294293.181,21.989,91.845,155.095
p131,10,41556,397.119,2325090.231,21.989,101.782,155.095
p131,9,41557,397.119,2357567.931,21.989,111.844,155.095
p131,9,41558,397.119,2390516.448,21.989,122.001,155.095
p131,9,41559,397.119,2401503.465,21.989,132.231,155.095
p131,1,41560,397.119,2417304.231,21.989,142.518,155.095
p131,1,41561,397.119,2448058.315,21.989,152.85,155.095
p131,1,41562,397.119,2477880.648,21.989,163.22,155.095
p131,1,41563,397.119,2522337.765,21.989,173.619,155.095
p131,9,41564,397.119,2566968.198,21.989,184.044,155.095
p131,9,41565,397.119,2595222.681,21.989,194.49,155.095
p131,9,41566,397.119,2621503.598,21.989,204.954,155.095
p131,9,41567,397.119,2646996.948,21.989,215.433,155.095
p131,9,41568,397.119,2670953.998,21.989,225.925,155.095
p131,9,41569,397.119,2693796.365,21.989,236.429,155.095
p131,9,41570,397.119,2716423.198,21.989,246.943,155.095
p131,9,41571,397.119,2738516.148,21.989,257.465,155.095
p131,9,41572,397.119,2779667.781,21.989,267.995,155.095
p131,9,41573,397.119,2978539.765,21.989,278.532,155.095
p9,10,41623,397.119,3572800.443,5.5,46.281,329.009
p9,11,41624,395.494,3485948.866,5.5,38.009,329.009
p9,12,41625,59.323,3748626.063,5.5,32.97,329.009
p79,12,41897,47.8,1978960.348,12.046,44.356,76.872
p131,2,42027,81.426,2500044.433,21.989,33.464,155.095
p131,10,42030,308.791,2164683.806,21.989,57.712,155.095
p131,10,42031,88.185,2764393.54,21.989,72.151,155.095
p131,10,42032,397.005,2238425.024,21.989,78.285,155.095
p131,10,42033,397.119,2274878.398,21.989,88.469,155.095
p131,10,42034,397.119,2309268.948,21.989,98.746,155.095
p131,9,42035,397.119,2346816.248,21.989,109.089,155.095
p131,9,42036,397.119,2381161.415,21.989,119.48,155.095
p131,1,42037,397.119,2383437.565,21.989,129.908,155.095
p131,1,42038,397.119,2409561.898,21.989,140.366,155.095
p131,1,42039,397.119,2442566.581,21.989,150.846,155.095
p131,1,42040,397.119,2485508.131,21.989,161.344,155.095
p131,9,42041,397.119,2533852.215,21.989,171.857,155.095
p131,9,42042,394.381,2565931.744,21.989,182.35,155.095
p131,9,42043,396.406,2593388.105,21.989,192.928,155.095
p131,9,42044,397.119,2620169.298,21.989,203.463,155.095
p131,9,42045,397.119,2646324.565,21.989,214.015,155.095
p131,9,42046,397.119,2670924.965,21.989,224.574,155.095
p131,9,42047,397.119,2694421.481,21.989,235.138,155.095
p131,9,42048,397.119,2717126.348,21.989,245.707,155.095
p131,9,42049,396.777,2742128.836,21.989,256.275,155.095
p131,9,42050,208.856,2953097.247,21.989,267.029,155.095
p9,11,42101,397.119,3518857.745,15.418,39.306,329.009
p9,11,42102,173.319,3444255.204,5.5,34.115,329.009
p79,12,42375,20.221,3351843.781,12.046,45.633,76.872
p131,2,42506,67.736,2655835.077,21.989,33.582,155.095
p131,10,42508,170.153,2322392.996,21.989,57.594,155.095
p131,10,42509,160.884,2379313.447,21.989,63.309,155.095
p131,10,42510,351.715,2242633.197,21.989,76.319,155.095
p131,10,42511,397.119,2263182.781,21.989,86.275,155.095
p131,10,42512,397.119,2301186.031,21.989,96.786,155.095
p131,9,42513,397.119,2339669.765,21.989,107.317,155.095
p131,9,42514,397.119,2374840.331,21.989,117.865,155.095
p131,1,42515,397.119,2376374.731,21.989,128.425,155.095
p131,1,42516,397.119,2420279.948,21.989,138.994,155.095
p131,1,42517,397.119,2441841.348,21.989,149.57,155.095
p131,9,42518,397.119,2500023.781,21.989,160.152,155.095
p131,9,42519,397.119,2533247.848,21.989,170.738,155.095
p131,9,42520,397.119,2563306.698,21.989,181.328,155.095
p131,9,42521,397.119,2591944.465,21.989,191.922,155.095
p131,9,42522,397.119,2619794.398,21.989,202.518,155.095
p131,9,42523,393.697,2647831.624,21.989,213.076,155.095
p131,9,42524,397.119,2671609.481,21.989,223.716,155.095
p131,9,42525,397.119,2695020.381,21.989,234.317,155.095
p131,9,42526,397.119,2718766.931,21.989,244.92,155.095
p131,9,42527,397.119,2758363.265,21.989,255.524,155.095
p131,10,42528,123.266,3213292.725,21.989,263.618,155.095
p9,11,42579,238.003,3472496.014,15.418,34.368,329.009
p131,2,42984,179.85,2088516.205,21.989,34.7,155.095
p131,1,42985,180.706,2137386.106,21.989,41.183,155.095
p131,10,42987,179.907,2355914.921,21.989,66.414,155.095
p131,10,42988,393.297,2211232.676,21.989,74.756,155.095
p131,10,42989,397.119,2255825.498,21.989,85.313,155.095
p131,10,42990,397.119,2296863.948,21.989,95.922,155.095
p131,10,42991,397.119,2336292.765,21.989,106.534,155.095
p131,9,42992,397.119,2357279.815,21.989,117.146,155.095
p131,1,42993,397.119,2386015.815,21.989,127.759,155.095
p131,9,42994,393.697,2440762.291,21.989,138.388,155.095
p131,9,42995,397.119,2456523.398,21.989,148.987,155.095
p131,9,42996,397.119,2500521.598,21.989,159.602,155.095
p131,9,42997,397.119,2534156.881,21.989,170.217,155.095
p131,9,42998,397.119,2562919.165,21.989,180.833,155.095
p131,9,42999,397.119,2591350.581,21.989,191.449,155.095
p131,9,43000,393.697,2621465.874,21.989,202.08,155.095
p131,9,43001,393.697,2648510.291,21.989,212.691,155.095
p131,9,43002,397.119,2672218.965,21.989,223.3,155.095
p131,9,43003,397.119,2696824.365,21.989,233.918,155.095
p131,10,43004,389.647,2732210.321,21.989,244.478,155.095
p131,10,43005,397.119,2794979.915,21.989,255.153,155.095
p131,10,43006,397.119,2999087.531,21.989,265.771,155.095
p103,12,43334,30.317,3778178.328,17.615,32.934,95.019
p131,2,43462,216.67,2033116.779,21.989,35.053,155.095
p131,1,43463,384.542,1966307.079,21.989,42.993,155.095
p131,1,43464,161.54,2267458.004,21.989,52.185,155.095
p131,10,43466,271.914,2284916.905,21.989,76.152,155.095
p131,10,43467,397.119,2254755.198,21.989,85.403,155.095
p131,10,43468,397.119,2297974.415,21.989,95.999,155.095
p131,10,43469,397.119,2337165.498,21.989,106.599,155.095
p131,10,43470,397.119,2353765.481,21.989,117.203,155.095
p131,10,43471,397.119,2404341.015,21.989,127.81,155.095
p131,9,43472,397.119,2440684.331,21.989,138.419,155.095
p131,9,43473,397.119,2474273.148,21.989,149.03,155.095
p131,9,43474,397.119,2506241.631,21.989,159.641,155.095
p131,9,43475,393.668,2537901.292,21.989,170.268,155.095
p131,9,43476,397.119,2563798.765,21.989,180.868,155.095
p131,9,43477,397.119,2591771.331,21.989,191.482,155.095
p131,9,43478,393.697,2622363.824,21.989,202.061,155.095
p131,10,43479,397.119,2647895.231,21.989,212.712,155.095
p131,10,43480,397.119,2673042.698,21.989,223.328,155.095
p131,10,43481,397.119,2702717.115,21.989,233.944,155.095
p131,10,43482,87.13,3295976.966,21.989,240.996,155.095
p131,10,43483,105.897,3277685.768,21.989,254.955,155.095
p103,12,43812,154.438,1503318.688,17.615,34.609,95.019
p103,12,43813,19.936,5863245.707,13.779,32.917,95.019
p131,2,43940,345.668,1940437.434,21.989,36.665,155.095
p131,1,43941,397.119,1980868.298,21.989,45.667,155.095
p131,1,43942,315.95,2091895.452,21.989,55.147,155.095
p131,10,43943,180.135,2312138.648,21.989,65.121,155.095
p131,10,43944,74.866,2886796.386,21.989,76.351,155.095
p131,10,43945,328.1,2296609.868,21.989,87.281,155.095
p131,10,43946,397.119,2303414.798,21.989,97.161,155.095
p131,10,43947,397.119,2342154.765,21.989,107.648,155.095
p131,10,43948,397.119,2377603.348,21.989,118.158,155.095
p131,10,43949,397.119,2411542.431,21.989,128.686,155.095
p131,10,43950,397.119,2444619.431,21.989,139.228,155.095
p131,10,43951,397.119,2477543.065,21.989,149.781,155.095
p131,10,43952,397.119,2510390.565,21.989,160.343,155.095
p131,10,43953,397.119,2540947.998,21.989,170.912,155.095
p131,10,43954,397.119,2568079.715,21.989,181.488,155.095
p131,10,43955,393.697,2595582.907,21.989,192.104,155.095
p131,10,43956,396.891,2623742.409,21.989,202.653,155.095
p131,10,43957,397.119,2650621.081,21.989,213.24,155.095
p131,10,43958,397.119,2679934.098,21.989,223.83,155.095
p131,10,43959,393.754,2714670.443,21.989,234.438,155.095
p131,10,43960,276.421,2870090.765,21.989,244.159,155.095
p103,12,44290,150.788,1625648.11,13.779,38.583,95.019
p103,12,44291,200.927,1434731.257,13.779,34.78,95.019
p133,2,44406,49.426,2103089.379,16.696,26.677,37.429
p133,2,44407,231.33,1884990.878,34.432,22.841,155.486
p131,2,44408,49.312,4864771.893,34.432,16.194,155.486
p131,2,44411,226.595,2084223.683,34.432,24.512,155.486
p131,2,44412,269.861,1998703.356,34.432,28.263,155.486
p131,2,44413,27.779,7091951.669,29.245,28.018,155.486
p131,2,44416,37.79,5506413.461,29.245,33.157,155.486
p131,2,44417,289.511,2260428.277,29.245,35.606,155.486
p131,2,44418,397.119,2175215.065,29.245,41.73,155.486
p131,2,44419,397.119,2014014.498,21.989,50.355,155.095
p131,1,44420,315.978,2112070.37,21.989,59.696,155.095
p131,10,44421,397.119,2147522.731,21.989,69.288,155.095
p131,10,44422,367.059,2234751.639,21.989,78.981,155.095
p131,10,44423,202.495,2429845.014,21.989,90.903,155.095
p131,10,44424,397.119,2311937.865,21.989,99.451,155.095
p131,10,44425,397.119,2350221.631,21.989,109.719,155.095
p131,10,44426,397.119,2384806.698,21.989,120.048,155.095
p131,10,44427,397.119,2417932.265,21.989,130.423,155.095
p131,10,44428,397.119,2451852.481,21.989,140.836,155.095
p131,10,44429,397.119,2485556.648,21.989,151.277,155.095
p131,10,44430,397.119,2517918.331,21.989,161.741,155.095
p131,10,44431,397.119,2547053.598,21.989,172.224,155.095
p131,10,44432,336.77,2600564.851,21.989,182.167,155.095
p131,10,44433,139.636,2885805.191,21.989,191.604,155.095
p131,10,44434,211.651,2776417.765,21.989,205.885,155.095
p131,10,44435,376.442,2669778.994,21.989,214.037,155.095
p131,10,44436,306.538,2745357.706,21.989,225.184,155.095
p131,10,44437,397.119,2776867.598,21.989,235.382,155.095
p131,10,44438,397.119,2959706.431,21.989,245.937,155.095
p9,8,44486,397.119,1629637.33,26.563,61.846,25.172
p9,9,44487,397.119,1557954.13,26.563,51.269,25.172
p79,4,44764,157.775,1068890.552,5.847,34.608,5.286
p79,12,44765,40.984,2049852.933,5.847,47.768,5.286
p79,12,44766,131.451,1298850.899,5.847,54.007,5.286
p103,12,44767,262.959,1466218.369,13.779,56.5,95.019
p103,12,44768,330.381,1328734.048,13.779,46.588,95.019
p103,12,44769,373.191,1226735.69,13.779,37.183,95.019
p133,3,44882,0.856,73467307.622,20.657,6.965,37.429
p133,2,44884,112.314,1484907.747,16.696,26.053,37.429
p133,2,44885,328.499,1932275.487,34.432,27.058,155.486
p131,2,44886,361.668,1972132.813,34.432,21.647,155.486
p131,2,44887,151.558,2704935.049,34.432,18.609,155.486
p131,11,44888,332.549,2094990.289,34.432,23.096,155.486
p131,11,44889,397.119,2123965.546,34.432,28.888,155.486
p131,2,44890,397.119,2057098.529,34.432,35.587,155.486
p131,2,44891,299.722,2425911.975,34.432,35.601,155.486
p131,2,44892,246.788,2376007.252,29.245,35.481,155.486
p131,2,44893,305.426,2239236.055,29.245,36.196,155.486
p131,2,44894,387.964,2151704.553,29.245,37.909,155.486
p131,2,44895,397.119,2179363.932,29.245,42.606,155.486
p131,2,44896,397.119,2226298.232,29.245,49.139,155.486
p131,2,44897,397.119,2274546.698,29.245,56.669,155.486
p131,1,44898,315.807,2420572.818,29.245,65.664,155.486
p131,11,44899,397.119,2171798.798,21.989,74.004,155.095
p131,10,44900,397.119,2241537.565,21.989,83.352,155.095
p131,10,44901,397.119,2286922.931,21.989,92.974,155.095
p131,10,44902,397.119,2324914.381,21.989,102.792,155.095
p131,10,44903,397.119,2361247.348,21.989,112.756,155.095
p131,10,44904,397.119,2394986.781,21.989,122.83,155.095
p131,10,44905,397.119,2427474.931,21.989,132.989,155.095
p131,10,44906,397.119,2462335.865,21.989,143.215,155.095
p131,10,44907,397.119,2495983.931,21.989,153.494,155.095
p131,10,44908,336.77,2553113.934,21.989,163.211,155.095
p131,10,44909,143.03,2828980.461,21.989,172.32,155.095
p131,10,44912,49.455,3758431.254,21.989,209.079,155.095
p131,10,44913,367.629,2688007.955,21.989,215.622,155.095
p131,10,44914,67.451,3549354.974,21.989,229.484,155.095
p131,10,44915,397.119,2930439.881,21.989,236.813,155.095
p9,8,44964,397.119,1676796.324,34.585,60.213,25.172
p9,8,44965,397.119,1568478.274,34.585,49.849,25.172
p9,8,44966,397.119,1439748.974,34.585,39.548,25.172
p9,8,44967,86.531,2240249.377,34.585,33.441,25.172
p79,12,45242,181.134,1062747.062,5.847,34.562,5.286
p79,12,45243,392.499,978917.257,5.847,41.33,5.286
p79,12,45244,397.119,1041493.621,5.847,50.634,5.286
p103,12,45245,397.119,1349632.223,13.779,57.694,95.019
p103,12,45246,397.119,1267396.7,13.848,50.161,95.019
p103,12,45247,397.119,1192780.833,13.848,39.848,95.019
p103,12,45248,94.26,1820614.201,13.848,33.498,95.019
p133,11,45362,70.446,1908469.283,20.657,26.301,37.429
p133,11,45363,327.472,2349851.445,34.432,32.378,155.486
p131,11,45364,278.132,2374819.178,34.432,32.619,155.486
p131,11,45365,367.173,2426854.925,34.432,30.442,155.486
p131,11,45366,397.119,2185735.929,34.432,31.998,155.486
p131,11,45367,397.119,2128412.929,34.432,36.894,155.486
p131,11,45368,397.119,2117978.963,34.432,43.629,155.486
p131,11,45369,395.522,2431302.715,34.432,44.795,155.486
p131,2,45370,393.526,2106204.701,34.432,44.076,155.486
p131,2,45371,396.606,2241106.015,29.245,45.324,155.486
p131,2,45372,397.119,2213402.665,29.245,47.848,155.486
p131,2,45373,397.119,2242386.865,29.245,51.754,155.486
p131,2,45374,397.119,2282272.498,29.245,57.381,155.486
p131,2,45375,348.378,2380580.177,29.245,63.542,155.486
p131,2,45376,364.435,2409255.622,29.245,72.097,155.486
p131,11,45377,397.119,2426973.798,29.245,79.862,155.486
p131,10,45378,397.119,2263888.765,21.989,88.594,155.095
p131,10,45379,397.119,2306227.081,21.989,97.701,155.095
p131,10,45380,397.119,2341015.698,21.989,107.087,155.095
p131,10,45381,397.119,2375460.565,21.989,116.684,155.095
p131,10,45382,397.119,2407488.031,21.989,126.446,155.095
p131,10,45383,397.119,2440729.031,21.989,136.335,155.095
p131,10,45384,397.119,2474984.498,21.989,146.327,155.095
p131,10,45385,391.387,2508852.896,21.989,156.346,155.095
p131,10,45386,33.626,4227613.949,21.989,162.884,155.095
p131,10,45391,281.668,2842095.568,21.989,219.235,155.095
p131,10,45392,367.258,2940502.744,21.989,228.501,155.095
p9,8,45442,397.119,3869757.551,48.903,59.084,329.009
p9,8,45443,397.119,3766097.068,48.903,48.483,329.009
p9,8,45444,397.119,3656727.568,48.903,37.894,329.009
p9,8,45445,15.715,11939454.692,48.903,32.428,329.009
p79,12,45721,364.549,987784.274,5.5,37.082,12.778
p79,12,45722,397.119,1052382.921,5.5,46.677,12.778
p103,12,45723,397.119,1316696.883,13.848,56.374,95.019
p103,12,45724,397.119,1288196.3,13.848,52.098,95.019
p103,12,45725,397.119,1207872.833,13.848,41.561,95.019
p103,12,45726,154.61,1479312.651,13.848,34.254,95.019
p111,5,45769,81.911,3513217.857,15.76,35.908,193.821
p122,5,45770,172.036,2645335.82,15.76,33.875,193.821
p122,5,45771,26.638,10062239.548,17.061,32.714,524.933
p133,11,45840,64.342,3181081.492,54.673,29.583,17.587
p133,11,45841,336.97,1488825.209,54.673,35.704,17.587
p131,11,45842,394.324,2354480.946,34.432,41.376,155.486
p131,11,45843,397.119,2190408.463,34.432,40.644,155.486
p131,11,45844,396.634,2181905.458,34.432,42.108,155.486
p131,11,45845,396.805,2166913.518,34.432,45.965,155.486
p131,11,45846,397.119,2405253.029,34.432,51.715,155.486
p131,11,45847,397.119,2489354.613,34.432,55.156,155.486
p131,11,45848,397.119,2154590.146,34.432,54.679,155.486
p131,2,45849,394.01,2324546.618,34.432,55.729,155.486
p131,2,45850,394.552,1934956.274,29.245,58.088,155.486
p131,2,45851,397.119,2318390.665,29.245,61.377,155.486
p131,11,45852,397.119,2352668.515,29.245,66.195,155.486
p131,11,45853,312.385,2498738.675,29.245,71.838,155.486
p131,11,45854,379.18,2454550.887,29.245,78.843,155.486
p131,11,45855,266.98,2640797.954,29.245,85.192,155.486
p131,11,45856,237.205,2751080.427,29.245,94.52,155.486
p131,10,45857,397.119,2328500.231,21.989,103.307,155.095
p131,10,45858,397.119,2361461.615,21.989,112.225,155.095
p131,10,45859,397.119,2393124.881,21.989,121.417,155.095
p131,10,45860,397.119,2424226.748,21.989,130.826,155.095
p131,10,45861,397.119,2456471.065,21.989,140.407,155.095
p131,10,45862,397.119,2488066.681,21.989,150.129,155.095
p131,10,45863,397.119,2518818.831,21.989,159.964,155.095
p131,10,45864,177.283,2739741.112,21.989,167.566,155.095
p131,10,45869,120.556,3283987.265,21.989,223.536,155.095
p9,8,45921,397.119,1815495.861,64.243,49.411,25.172
p9,8,45922,397.119,1704947.928,64.243,39.066,25.172
p9,8,45923,68.649,3813879.18,64.243,33.26,25.172
p79,12,46199,280.328,951312.003,5.5,35.917,31.712
p79,12,46200,397.119,1006892.671,5.5,44.932,31.712
p103,12,46201,397.119,1315752.567,13.848,55.382,95.019
p103,12,46202,397.119,1302295.933,13.848,53.141,95.019
p103,12,46203,397.119,1222365.0,13.848,42.603,95.019
p103,12,46204,194.139,1377679.29,13.848,34.766,95.019
p111,5,46244,19.451,8798435.603,16.238,46.13,73.183
p111,5,46245,153.069,1994665.533,16.238,43.07,73.183
p111,5,46246,307.451,1473864.503,16.238,39.464,73.183
p111,5,46247,330.581,1413147.315,16.238,36.075,73.183
p111,5,46248,77.747,3580927.656,15.76,33.766,193.821
p133,11,46317,17.455,7745844.911,54.673,33.075,17.587
p133,11,46318,28.463,5108571.665,54.673,33.769,17.587
p133,11,46319,212.506,1638797.103,54.673,41.881,17.587
p133,11,46320,336.998,2359386.361,34.432,49.625,155.486
