region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_cap_cost_per_mw,reinforcement_cost_per_mw,dist_km,reinforcement_dist_km
p12,3,46403,1587.789,1320201.973,269790.503,1050411.47,86.651,439.13
p12,3,46778,2912.537,1154254.292,399847.889,754406.404,32.1,360.455
p12,3,46779,3157.506,1084910.474,330504.07,754406.404,27.298,360.455
p12,3,46780,2829.248,1066048.867,311642.463,754406.404,26.456,360.455
p12,3,46782,2698.161,1437101.508,386690.038,1050411.47,95.122,439.13
p12,3,46783,903.341,1461819.816,411408.347,1050411.47,103.395,439.13
p12,3,47163,953.668,1500772.189,450360.719,1050411.47,112.037,439.13
p12,4,28917,47.965,4335822.741,2872980.017,1462842.723,177.19,458.011
p12,4,28918,305.713,1468336.409,1255989.708,212346.701,288.071,87.433
p12,4,29301,64.005,2239497.467,776654.743,1462842.723,65.602,458.011
p12,4,29302,271.265,1865681.844,402839.121,1462842.723,49.76,458.011
p12,4,29680,520.361,1941625.236,478782.513,1462842.723,49.608,458.011
p12,4,29681,644.391,1809551.921,346709.197,1462842.723,42.464,458.011
p12,4,29682,1199.445,1737295.328,274452.605,1462842.723,37.507,458.011
p12,4,29683,2493.04,1691637.582,228794.859,1462842.723,33.221,458.011
p12,4,29684,1612.29,1694137.671,239947.558,1454190.113,31.663,462.229
p12,4,30060,883.021,1851342.682,388499.959,1462842.723,45.437,458.011
p12,4,30061,1240.077,1753296.745,290454.022,1462842.723,33.171,458.011
p12,4,30062,1459.365,1664141.561,201298.837,1462842.723,25.118,458.011
p12,4,30063,2368.743,1598159.392,135316.669,1462842.723,20.807,458.011
p12,4,30064,616.22,1641381.6,187191.486,1454190.113,19.541,462.229
p12,4,30065,103.253,1672513.586,218323.473,1454190.113,14.211,462.229
p12,4,30069,2092.36,1585525.924,213820.967,1371704.956,34.481,428.02
p12,4,30070,1032.895,1697786.444,326081.487,1371704.956,44.314,428.02
p12,4,30071,45.096,2328015.546,956310.59,1371704.956,55.834,428.02
p12,4,30433,1624.987,1096823.821,884477.121,212346.701,208.314,87.433
p12,4,30436,42.386,3266888.231,1804045.508,1462842.723,86.296,458.011
p12,4,30437,0.692,96826894.213,95364051.49,1462842.723,74.776,458.011
p12,4,30440,821.494,1863127.669,400284.946,1462842.723,39.971,458.011
p12,4,30441,1312.096,1765211.721,302368.998,1462842.723,33.66,458.011
p12,4,30443,1797.932,1531541.895,68699.172,1462842.723,9.137,458.011
p12,4,30444,238.911,1629195.081,175004.968,1454190.113,12.977,462.229
p12,4,30445,1431.68,1475241.322,21051.208,1454190.113,2.616,462.229
p12,4,30447,29.851,1827650.66,455945.703,1371704.956,16.699,428.02
p12,4,30448,1341.748,1489926.631,118221.675,1371704.956,18.317,428.02
p12,4,30449,2242.867,1536056.257,164351.301,1371704.956,25.967,428.02
p12,4,30450,757.41,1675392.569,303687.613,1371704.956,37.561,428.02
p12,4,30452,855.285,1418906.766,505572.009,913334.756,126.812,770.062
p12,4,30455,40.185,2798321.644,1392481.983,1405839.66,73.719,949.485
p12,4,30813,85.79,2672535.294,1209692.571,1462842.723,122.944,458.011
p12,4,30814,1040.072,1001429.438,789082.737,212346.701,185.709,87.433
p12,4,30815,401.774,2315973.296,853130.573,1462842.723,99.475,458.011
p12,4,30819,83.384,2012676.069,549833.346,1462842.723,49.127,458.011
p12,4,30820,23.905,2897699.008,1434856.284,1462842.723,36.936,458.011
p12,4,30821,335.272,1717372.891,254530.168,1462842.723,25.192,458.011
p12,4,30824,2046.94,1586116.334,123273.611,1462842.723,12.21,458.011
p12,4,30825,2572.172,1524294.258,70104.145,1454190.113,9.276,462.229
p12,4,30826,1273.892,1485045.409,113340.453,1371704.956,16.102,428.02
p12,4,30827,1582.089,1407695.407,35990.451,1371704.956,4.635,428.02
p12,4,30828,2315.506,1445802.979,74098.022,1371704.956,9.622,428.02
p12,4,30829,2306.461,1534332.629,162627.673,1371704.956,21.739,428.02
p12,4,30830,15.092,3323433.071,1951728.114,1371704.956,33.259,428.02
p12,4,30837,9.177,4516603.102,3110763.442,1405839.66,34.455,949.485
p12,4,30838,2009.511,1593280.189,187440.529,1405839.66,24.284,949.485
p12,4,30839,1617.493,1540159.467,134319.806,1405839.66,17.456,949.485
p12,4,31193,17.498,7903994.696,6441151.972,1462842.723,131.301,458.011
p12,4,31194,7.734,14407556.774,12944714.051,1462842.723,116.452,458.011
p12,4,31195,15.536,7477633.759,6014791.035,1462842.723,109.079,458.011
p12,4,31199,23.163,3402351.098,1939508.374,1462842.723,59.161,458.011
p12,4,31200,202.653,1775371.537,312528.813,1462842.723,46.737,458.011
p12,4,31201,772.065,1693852.638,231009.915,1462842.723,35.142,458.011
p12,4,31202,1137.74,1592453.532,129610.809,1462842.723,19.92,458.011
p12,4,31203,2095.841,1588974.205,126131.482,1462842.723,15.916,458.011
p12,4,31204,2583.195,1604994.013,142151.29,1462842.723,19.987,458.011
p12,4,31207,2621.964,1442271.84,70566.883,1371704.956,9.622,428.02
p12,4,31208,2238.581,1480311.221,108606.265,1371704.956,12.131,428.02
p12,4,31209,885.567,1583944.244,212239.288,1371704.956,23.23,428.02
p12,4,31210,0.48,70064120.085,68692415.128,1371704.956,35.101,428.02
p12,4,31216,80.631,1878272.194,472432.534,1405839.66,45.854,949.485
p12,4,31217,531.992,1694321.338,288481.678,1405839.66,29.45,949.485
p12,4,31218,2241.851,1566985.012,161145.352,1405839.66,17.93,949.485
p12,4,31219,2073.543,1485950.325,80110.664,1405839.66,6.516,949.485
p12,4,31222,955.426,1742825.671,336986.011,1405839.66,31.878,949.485
p12,4,31223,725.732,1510504.988,364851.273,1145653.715,99.19,854.034
p12,4,31224,513.949,1707091.491,561437.776,1145653.715,106.048,854.034
p12,4,31572,436.419,1325625.08,1113278.38,212346.701,166.235,87.433
p12,4,31573,7.653,17784306.024,16321463.301,1462842.723,146.546,458.011
p12,4,31575,1234.562,998059.673,785712.972,212346.701,162.722,87.433
p12,4,31576,2.304,50116581.707,48653738.983,1462842.723,130.388,458.011
p12,4,31579,722.061,1944233.812,481391.088,1462842.723,62.705,458.011
p12,4,31580,312.71,1917315.683,454472.959,1462842.723,54.612,458.011
p12,4,31582,1058.219,1663882.596,201039.873,1462842.723,31.44,458.011
p12,4,31583,2205.639,1645151.349,182308.626,1462842.723,28.554,458.011
p12,4,31584,2730.272,1651576.549,188733.826,1462842.723,31.054,458.011
p12,4,31587,2747.301,1364607.287,45108.236,1319499.051,6.189,399.543
p12,4,31588,811.689,1458125.252,138626.201,1319499.051,17.858,399.543
p12,4,31594,280.705,1278784.848,365450.091,913334.756,82.55,770.062
p12,4,31596,210.399,1419226.515,505891.759,913334.756,80.041,770.062
p12,4,31597,2179.084,1671900.512,266060.852,1405839.66,31.985,949.485
p12,4,31598,1583.892,1583811.396,177971.736,1405839.66,19.58,949.485
p12,4,31599,1837.652,1538754.888,132915.227,1405839.66,10.339,949.485
p12,4,31602,1880.818,1420336.98,274683.264,1145653.715,82.634,854.034
p12,4,31603,2078.466,1481560.567,335906.852,1145653.715,89.493,854.034
p12,4,31604,717.29,1532944.55,387290.835,1145653.715,100.766,854.034
p12,4,31605,6.786,11328624.237,10062945.33,1265678.907,73.432,898.664
p12,4,31606,27.333,4299834.426,2893994.766,1405839.66,81.515,949.485
p12,4,31607,93.78,1674543.683,884320.328,790223.355,110.069,689.537
p12,4,31608,62.653,2139113.104,1348889.749,790223.355,119.673,689.537
p12,4,31609,4.691,18124820.079,17334596.725,790223.355,118.186,689.537
p12,4,31952,314.045,954291.529,741944.828,212346.701,157.019,87.433
p12,4,31953,59.945,3495313.763,2032471.04,1462842.723,143.336,458.011
p12,4,31955,322.521,931718.59,719371.889,212346.701,150.487,87.433
p12,4,31957,0.161,438080805.158,436617962.435,1462842.723,91.751,458.011
p12,4,31959,318.262,2077134.981,614292.257,1462842.723,71.8,458.011
p12,4,31966,2756.581,1407826.964,88327.912,1319499.051,11.79,399.543
p12,4,31967,2718.769,1407341.771,87842.72,1319499.051,11.342,399.543
p12,4,31970,881.39,1613823.784,278819.862,1335003.922,35.142,408.771
p12,4,31973,630.998,1207952.36,294617.604,913334.756,74.206,770.062
p12,4,31974,115.514,1487740.175,574405.419,913334.756,70.487,770.062
p12,4,31975,104.135,1541753.96,628419.204,913334.756,66.657,770.062
p12,4,31976,67.883,1976330.077,570490.417,1405839.66,47.54,949.485
p12,4,31977,1354.499,1402641.416,256987.7,1145653.715,65.052,854.034
p12,4,31978,31.375,2237262.986,831423.326,1405839.66,27.409,949.485
p12,4,31979,504.974,1481492.983,215814.075,1265678.907,21.707,898.664
p12,4,31981,32.766,1826189.597,560510.69,1265678.907,21.716,898.664
p12,4,31982,1259.147,1512331.995,246653.088,1265678.907,29.902,898.664
p12,4,31983,1547.227,1425675.853,280022.138,1145653.715,83.592,854.034
p12,4,31984,44.15,2710609.74,1444930.833,1265678.907,64.483,898.664
p12,4,31985,3.534,21006157.236,19740478.329,1265678.907,77.25,898.664
p12,4,31992,271.798,1559400.228,769176.874,790223.355,126.371,689.537
p12,4,32332,763.421,786985.852,574639.151,212346.701,145.028,87.433
p12,4,32333,1635.206,854326.18,641979.479,212346.701,138.147,87.433
p12,4,32335,1747.09,827889.326,615542.625,212346.701,136.892,87.433
p12,4,32336,1296.762,887009.099,674662.398,212346.701,144.458,87.433
p12,4,32345,2727.383,1518308.081,198809.03,1319499.051,30.848,399.543
p12,4,32346,2626.532,1462258.379,142759.328,1319499.051,23.31,399.543
p12,4,32347,2788.495,1480092.635,160593.584,1319499.051,23.682,399.543
p12,4,32349,2718.229,1411798.139,218463.397,1193334.742,74.221,346.108
p12,4,32350,2033.919,1501286.576,166282.655,1335003.922,23.622,408.771
p12,4,32355,1901.641,1108574.292,195239.536,913334.756,55.137,770.062
p12,4,32356,1132.322,1120971.456,207636.7,913334.756,54.69,770.062
p12,4,32357,1188.494,1334664.794,189011.079,1145653.715,53.413,854.034
p12,4,32361,77.572,1428796.05,163117.142,1265678.907,13.189,898.664
p12,4,32362,684.413,1482884.365,217205.457,1265678.907,24.783,898.664
p12,4,32363,353.12,1426670.08,281016.364,1145653.715,69.365,854.034
p12,4,32364,8.569,7164296.991,5898618.083,1265678.907,53.567,898.664
p12,4,32368,25.994,3238807.68,2448584.325,790223.355,90.172,689.537
p12,4,32369,32.79,3027957.811,2237734.457,790223.355,93.066,689.537
p12,4,32372,267.512,1516719.758,726496.403,790223.355,118.849,689.537
p12,4,32711,942.601,957175.537,744828.836,212346.701,153.871,87.433
p12,4,32712,30.78,4282784.918,4070438.217,212346.701,145.622,87.433
p12,4,32717,40.252,2816103.314,2011394.594,804708.72,121.665,187.481
p12,4,32718,37.092,2829025.545,2024316.824,804708.72,112.219,187.481
p12,4,32724,2635.802,1604124.527,284625.475,1319499.051,46.693,399.543
p12,4,32725,2446.958,1478954.659,285619.917,1193334.742,82.143,346.108
p12,4,32726,2456.478,1536714.593,217215.542,1319499.051,34.83,399.543
p12,4,32729,2685.911,1509194.499,174190.578,1335003.922,19.603,408.771
p12,4,32735,1393.325,1083208.558,169873.802,913334.756,42.051,770.062
p12,4,32736,2193.928,1082142.529,168807.773,913334.756,43.201,770.062
p12,4,32737,1221.029,1344751.991,199098.276,1145653.715,42.061,854.034
p12,4,32739,327.976,1317751.034,172097.319,1145653.715,38.855,854.034
p12,4,32740,46.791,1428092.6,162413.693,1265678.907,7.176,898.664
p12,4,32743,118.497,1661088.752,515435.036,1145653.715,61.743,854.034
p12,4,32744,2.977,16149181.697,14883502.789,1265678.907,50.464,898.664
p12,4,32745,3.005,17115621.246,16325397.891,790223.355,65.702,689.537
p12,4,32746,3.673,15944654.599,15154431.245,790223.355,71.37,689.537
p12,4,32747,2.383,23153904.944,22363681.589,790223.355,74.857,689.537
p12,4,32748,243.946,1347241.401,557018.046,790223.355,76.721,689.537
p12,4,32749,305.645,1280504.575,490281.22,790223.355,83.911,689.537
p12,4,32750,8.381,8269345.444,7479122.09,790223.355,92.259,689.537
p12,4,32752,188.43,1305036.738,514813.383,790223.355,112.183,689.537
p12,4,33092,45.243,2993097.981,2780751.281,212346.701,147.145,87.433
p12,4,33093,68.942,1823781.951,1611435.251,212346.701,129.236,87.433
p12,4,33094,184.136,884794.178,672447.477,212346.701,110.05,87.433
p12,4,33103,2667.856,1489430.343,296095.601,1193334.742,99.665,346.108
p12,4,33104,2283.722,1460040.649,266705.907,1193334.742,88.145,346.108
p12,4,33105,2513.95,1270219.208,230213.311,1040005.898,31.183,285.073
p12,4,33106,2816.919,1248484.455,208478.558,1040005.898,25.781,285.073
p12,4,33109,2848.297,1481300.711,146296.79,1335003.922,16.642,408.771
p12,4,33112,2010.544,1474515.553,148367.043,1326148.51,18.905,405.183
p12,4,33113,274.556,1141793.665,228458.909,913334.756,44.18,770.062
p12,4,33116,367.368,1049583.015,136248.259,913334.756,31.053,770.062
p12,4,33117,644.873,1296318.421,150664.705,1145653.715,31.121,854.034
p12,4,33120,6.699,3643798.928,2378120.021,1265678.907,20.314,898.664
p12,4,33123,465.171,1467137.944,321484.228,1145653.715,55.622,854.034
p12,4,33124,68.579,1349938.415,559715.06,790223.355,55.726,689.537
p12,4,33125,895.412,1043672.468,253449.114,790223.355,54.182,689.537
p12,4,33126,430.99,1168585.747,378362.392,790223.355,55.449,689.537
p12,4,33128,6.887,7855786.896,7065563.542,790223.355,64.794,689.537
p12,4,33129,39.975,2071988.069,1281764.714,790223.355,72.391,689.537
p12,4,33131,289.353,1337004.318,546780.963,790223.355,92.531,689.537
p12,4,33132,606.464,1247601.935,457378.581,790223.355,104.626,689.537
p12,4,33472,49.12,1860964.838,1648618.137,212346.701,84.83,87.433
p12,4,33473,177.182,863485.571,651138.87,212346.701,98.119,87.433
p12,4,33474,1392.263,668488.484,456141.783,212346.701,97.561,87.433
p12,4,33477,222.785,1517830.972,713122.252,804708.72,98.268,187.481
p12,4,33478,1112.797,1185401.575,380692.854,804708.72,87.539,187.481
p12,4,33481,2804.589,1104126.633,299417.913,804708.72,76.968,187.481
p12,4,33483,2185.345,1334478.936,294473.038,1040005.898,44.872,285.073
p12,4,33484,2071.471,1291088.723,251082.825,1040005.898,32.554,285.073
p12,4,33490,2154.22,1281355.997,88021.255,1193334.742,30.015,346.108
p12,4,33492,2177.138,1300041.803,106707.061,1193334.742,37.993,346.108
p12,4,33493,1776.523,1041962.617,128627.861,913334.756,35.928,770.062
p12,4,33494,1139.607,1006837.869,93503.112,913334.756,24.883,770.062
p12,4,33495,0.456,38231217.3,37317882.544,913334.756,18.595,770.062
p12,4,33497,0.162,146373698.194,145228044.478,1145653.715,27.094,854.034
p12,4,33505,234.396,1099014.703,308791.349,790223.355,42.553,689.537
p12,4,33506,403.717,996073.832,205850.477,790223.355,44.329,689.537
p12,4,33507,501.585,1044727.335,254503.98,790223.355,49.384,689.537
p12,4,33508,823.903,1074913.959,284690.604,790223.355,54.992,689.537
p12,4,33509,869.152,1088739.211,298515.856,790223.355,64.087,689.537
p12,4,33510,1061.284,1157352.933,367129.578,790223.355,75.905,689.537
p12,4,33511,1660.011,1199709.172,409485.817,790223.355,84.649,689.537
p12,4,33512,1587.942,1232651.477,442428.122,790223.355,96.116,689.537
p12,4,33851,1025.893,661893.856,449547.155,212346.701,69.583,87.433
p12,4,33852,1301.385,647362.199,435015.498,212346.701,73.214,87.433
p12,4,33853,1857.259,612606.608,400259.907,212346.701,81.053,87.433
p12,4,33854,1650.068,664339.044,451992.343,212346.701,87.833,87.433
p12,4,33856,760.166,1266646.288,461937.568,804708.72,90.26,187.481
p12,4,33857,1066.393,1233802.458,429093.737,804708.72,87.281,187.481
p12,4,33858,2179.526,1135449.746,330741.026,804708.72,77.131,187.481
p12,4,33859,1725.647,1107750.88,303042.16,804708.72,70.931,187.481
p12,4,33860,2053.342,1116588.586,311879.866,804708.72,69.167,187.481
p12,4,33861,2286.203,1083521.122,278812.402,804708.72,63.172,187.481
p12,4,33862,2772.271,1051796.44,247087.72,804708.72,64.115,187.481
p12,4,33863,2584.536,1095547.328,290838.608,804708.72,70.183,187.481
p12,4,33864,2793.532,1233739.488,193733.59,1040005.898,29.54,285.073
p12,4,33870,2431.602,1248764.024,55429.282,1193334.742,17.696,346.108
p12,4,33872,2415.63,1283684.148,90349.406,1193334.742,29.688,346.108
p12,4,33874,2072.615,992574.579,79239.822,913334.756,18.415,770.062
p12,4,33875,42.126,1135890.147,222555.391,913334.756,6.851,770.062
p12,4,33876,1.665,7381714.819,6468380.062,913334.756,8.937,770.062
p12,4,33879,0.469,9619175.036,8473521.32,1145653.715,2.781,854.034
p12,4,33880,473.712,1239221.825,93568.11,1145653.715,13.396,854.034
p12,4,33885,139.855,970316.449,180093.095,790223.355,28.681,689.537
p12,4,33886,21.246,2022155.511,1231932.157,790223.355,31.862,689.537
p12,4,33887,1575.373,949989.387,159766.033,790223.355,36.697,689.537
p12,4,33888,1300.104,1008186.112,217962.757,790223.355,44.632,689.537
p12,4,33889,1819.572,1037109.676,246886.321,790223.355,56.525,689.537
p12,4,33890,2802.2,1087994.829,297771.474,790223.355,68.212,689.537
p12,4,33891,2631.324,1155404.188,365180.834,790223.355,80.925,689.537
p12,4,33892,1216.802,1220575.049,430351.694,790223.355,92.401,689.537
p12,4,34231,1607.731,569763.406,357416.706,212346.701,56.891,87.433
p12,4,34232,2342.023,546063.082,333716.382,212346.701,65.059,87.433
p12,4,34233,748.401,576420.406,364073.705,212346.701,72.523,87.433
p12,4,34237,2266.724,1174333.774,369625.054,804708.72,73.125,187.481
p12,4,34238,2305.055,1113426.481,308717.761,804708.72,69.715,187.481
p12,4,34239,2135.994,1057674.545,252965.825,804708.72,59.311,187.481
p12,4,34240,1876.561,1058152.328,253443.607,804708.72,54.665,187.481
p12,4,34241,2071.041,1022561.399,217852.679,804708.72,51.481,187.481
p12,4,34242,2331.507,1010437.628,205728.908,804708.72,52.099,187.481
p12,4,34243,2619.115,1030218.774,225510.054,804708.72,56.603,187.481
p12,4,34248,1012.23,1289374.893,96040.151,1193334.742,26.326,346.108
p12,4,34249,2465.746,1248676.14,55341.398,1193334.742,14.371,346.108
p12,4,34250,1917.666,1216187.835,22853.093,1193334.742,5.953,346.108
p12,4,34251,1814.572,1240147.755,46813.013,1193334.742,13.291,346.108
p12,4,34252,2654.291,1269341.289,76006.547,1193334.742,25.202,346.108
p12,4,34254,2388.445,976213.123,62878.367,913334.756,19.542,770.062
p12,4,34255,1845.08,958855.205,45520.449,913334.756,9.042,770.062
p12,4,34256,1338.019,973669.406,60334.65,913334.756,9.704,770.062
p12,4,34257,1.667,12581418.121,11679643.729,901774.392,20.095,766.906
p12,4,34259,214.573,1281998.39,136344.675,1145653.715,15.047,854.034
p12,4,34260,1941.822,1213961.092,68307.376,1145653.715,19.389,854.034
p12,4,34261,9.695,3845792.285,2700138.569,1145653.715,30.035,854.034
p12,4,34264,699.532,891580.116,101356.762,790223.355,20.715,689.537
p12,4,34265,153.009,894173.13,103949.775,790223.355,16.565,689.537
p12,4,34266,24.515,1468252.734,678029.379,790223.355,20.141,689.537
p12,4,34267,1226.219,911104.511,120881.156,790223.355,28.182,689.537
p12,4,34268,1207.733,977172.833,186949.479,790223.355,39.175,689.537
p12,4,34269,2667.03,1027840.574,237617.219,790223.355,50.853,689.537
p12,4,34270,2766.269,1092182.969,301959.615,790223.355,63.544,689.537
p12,4,34271,2719.686,1159374.809,369151.454,790223.355,75.547,689.537
p12,4,34610,156.926,642253.712,429907.012,212346.701,42.119,87.433
p12,4,34611,1801.588,468413.223,256066.522,212346.701,45.051,87.433
p12,4,34612,1337.537,532450.351,320103.65,212346.701,52.877,87.433
p12,4,34613,100.392,1005598.507,793251.806,212346.701,77.38,87.433
p12,4,34614,1570.266,594881.461,382534.76,212346.701,79.371,87.433
p12,4,34617,2068.978,1143644.864,338936.143,804708.72,67.984,187.481
p12,4,34620,2112.434,987903.951,183195.23,804708.72,42.25,187.481
p12,4,34621,2479.874,963723.291,159014.571,804708.72,38.0,187.481
p12,4,34622,1605.101,966144.843,161436.123,804708.72,41.33,187.481
p12,4,34623,1940.89,999664.158,194955.437,804708.72,48.699,187.481
p12,4,34624,2244.893,1038417.161,233708.44,804708.72,60.965,187.481
p12,4,34625,2814.703,1411510.623,218175.881,1193334.742,60.973,346.108
p12,4,34626,2728.304,1353682.079,160347.337,1193334.742,49.304,346.108
p12,4,34627,1212.655,1340177.474,146842.733,1193334.742,37.635,346.108
p12,4,34628,1713.136,1273494.931,80160.189,1193334.742,26.04,346.108
p12,4,34630,2497.374,1216769.182,23434.44,1193334.742,6.164,346.108
p12,4,34631,2345.004,1236597.272,43262.53,1193334.742,13.44,346.108
p12,4,34632,2614.978,1262887.396,69552.654,1193334.742,24.96,346.108
p12,4,34633,2398.516,883853.295,76035.879,807817.416,25.932,724.867
p12,4,34634,2091.928,880234.841,72417.425,807817.416,21.757,724.867
p12,4,34635,1899.296,938763.782,64037.129,874726.653,7.151,756.52
p12,4,34636,846.752,960444.873,58670.482,901774.392,4.06,766.906
p12,4,34639,22.299,1860305.1,855836.136,1004468.963,20.763,800.942
p12,4,34640,1723.692,1263726.357,118072.642,1145653.715,30.795,854.034
p12,4,34641,1990.453,1270698.079,125044.364,1145653.715,36.472,854.034
p12,4,34644,1810.97,868625.112,78401.758,790223.355,14.647,689.537
p12,4,34646,736.125,851249.902,61026.548,790223.355,11.152,689.537
p12,4,34647,2131.185,902141.838,111918.483,790223.355,23.045,689.537
p12,4,34648,701.94,985741.965,195518.611,790223.355,35.46,689.537
p12,4,34649,2032.619,1012197.403,221974.049,790223.355,47.054,689.537
p12,4,34650,1701.45,1110140.762,319917.407,790223.355,61.944,689.537
p12,4,34651,2738.253,1140554.441,350331.087,790223.355,76.41,689.537
p12,4,34990,1780.113,372711.183,160364.482,212346.701,25.993,87.433
p12,4,34991,1893.9,397546.444,185199.743,212346.701,33.58,87.433
p12,4,34997,2084.159,1100506.39,295797.67,804708.72,59.64,187.481
p12,4,35000,2095.878,940224.168,135515.447,804708.72,30.761,187.481
p12,4,35003,2272.792,1005785.351,201076.631,804708.72,37.61,187.481
p12,4,35004,2154.496,1033211.952,228503.232,804708.72,45.325,187.481
p12,4,35005,2368.739,1385417.93,192083.188,1193334.742,66.794,346.108
p12,4,35006,2206.618,1363715.302,170380.56,1193334.742,54.379,346.108
p12,4,35007,2290.801,1312569.74,119234.999,1193334.742,43.281,346.108
p12,4,35008,2603.266,1302236.137,108901.395,1193334.742,32.832,346.108
p12,4,35011,2422.388,1258844.874,65510.132,1193334.742,22.061,346.108
p12,4,35012,2400.347,910432.652,102615.236,807817.416,28.546,724.867
p12,4,35013,2117.403,866090.754,58273.339,807817.416,16.973,724.867
p12,4,35019,1625.316,1099120.737,94651.773,1004468.963,9.019,800.942
p12,4,35024,983.321,947636.949,157413.595,790223.355,26.789,689.537
p12,4,35026,1961.136,900560.536,110337.181,790223.355,14.083,689.537
p12,4,35027,2192.09,900869.329,110645.975,790223.355,24.983,689.537
p12,4,35028,1385.189,964542.963,174319.608,790223.355,36.503,689.537
p12,4,35029,1226.686,1012408.962,222185.608,790223.355,48.247,689.537
p12,4,35030,2765.215,1081084.358,290861.003,790223.355,60.938,689.537
p12,4,35031,2795.697,1125760.589,335537.234,790223.355,73.673,689.537
p12,4,35370,2545.317,313286.443,100939.742,212346.701,14.947,87.433
p12,4,35371,2256.378,371779.443,159432.742,212346.701,27.511,87.433
p12,4,35377,1722.193,1081488.308,276779.588,804708.72,54.521,187.481
p12,4,35378,1546.44,1021166.708,216457.988,804708.72,42.777,187.481
p12,4,35380,2435.054,898138.76,93430.039,804708.72,20.295,187.481
p12,4,35383,2095.803,959032.712,154323.991,804708.72,26.89,187.481
p12,4,35384,1985.074,997552.389,192843.668,804708.72,37.303,187.481
p12,4,35385,2193.801,1415612.868,222278.126,1193334.742,72.305,346.108
p12,4,35386,1306.247,1406301.04,212966.298,1193334.742,61.787,346.108
p12,4,35387,175.873,1450784.625,257449.883,1193334.742,54.476,346.108
p12,4,35390,805.088,1348326.144,108001.161,1240324.982,11.052,365.479
p12,4,35391,2208.711,1254334.854,14009.872,1240324.982,1.67,365.479
p12,4,35392,2131.155,884989.648,77172.232,807817.416,26.257,724.867
p12,4,35393,2053.082,862067.832,54250.416,807817.416,14.513,724.867
p12,4,35398,1862.818,1163490.202,147900.612,1015589.59,13.587,804.614
p12,4,35399,2496.178,1035033.038,19443.448,1015589.59,1.695,804.614
p12,4,35404,311.958,952995.073,162771.718,790223.355,28.754,689.537
p12,4,35405,274.988,918293.855,128070.5,790223.355,21.478,689.537
p12,4,35406,1924.583,948018.51,157795.156,790223.355,27.424,689.537
p12,4,35407,2176.981,941414.985,151191.63,790223.355,35.818,689.537
p12,4,35408,2307.566,1030015.844,239792.489,790223.355,44.511,689.537
p12,4,35409,2675.473,1047062.042,256838.687,790223.355,53.111,689.537
p12,4,35749,1988.773,232906.056,20559.355,212346.701,1.925,87.433
p12,4,35750,1573.234,302522.421,90175.72,212346.701,12.319,87.433
p12,4,35751,2129.004,397212.225,184865.524,212346.701,25.905,87.433
p12,4,35757,1188.529,1059477.39,254768.67,804708.72,53.85,187.481
p12,4,35758,2146.772,999462.917,194754.197,804708.72,42.255,187.481
p12,4,35759,1910.662,939894.045,135185.325,804708.72,27.38,187.481
p12,4,35760,2565.499,879862.029,75153.309,804708.72,15.04,187.481
p12,4,35762,2160.842,871939.299,67230.579,804708.72,9.491,187.481
p12,4,35763,2493.977,927495.114,122786.394,804708.72,21.086,187.481
p12,4,35764,1418.491,967353.818,162645.098,804708.72,32.606,187.481
p12,4,35765,2068.352,1204976.505,218889.32,986087.185,68.01,245.522
p12,4,35766,1448.614,1186181.825,200094.64,986087.185,69.277,245.522
p12,4,35767,1017.013,1399882.719,206547.978,1193334.742,59.068,346.108
p12,4,35770,2045.907,1351285.162,110960.179,1240324.982,16.752,365.479
p12,4,35771,2141.239,1323244.056,82919.073,1240324.982,10.67,365.479
p12,4,35772,2416.319,914100.988,106283.572,807817.416,35.179,724.867
p12,4,35773,1580.598,881794.177,73976.761,807817.416,20.317,724.867
p12,4,35778,2004.309,1163045.146,147455.556,1015589.59,19.462,804.614
p12,4,35779,2262.873,1148579.279,132989.689,1015589.59,12.744,804.614
p12,4,35780,2679.084,1122180.52,142987.994,979192.527,14.663,763.684
p12,4,35782,1728.399,1043223.496,253000.141,790223.355,57.764,689.537
p12,4,35784,477.183,994048.385,203825.031,790223.355,39.785,689.537
p12,4,35785,1634.1,914073.596,123850.242,790223.355,32.998,689.537
p12,4,35786,2096.516,947315.516,157092.162,790223.355,39.245,689.537
p12,4,35787,2111.245,992973.616,202750.261,790223.355,50.765,689.537
p12,4,35788,1521.392,1071378.789,281155.434,790223.355,63.329,689.537
p12,4,35789,2752.718,1051132.722,270683.01,780449.712,35.929,686.208
p12,4,36129,2390.038,345723.24,133376.54,212346.701,14.734,87.433
p12,4,36130,895.66,391220.059,178873.358,212346.701,17.805,87.433
p12,4,36131,2122.269,464940.869,252594.169,212346.701,28.717,87.433
p12,4,36136,1894.644,1232365.682,277012.279,955353.403,89.41,195.412
p12,4,36137,2152.883,1053661.854,248953.134,804708.72,53.403,187.481
p12,4,36138,2074.989,992931.711,188222.991,804708.72,41.808,187.481
p12,4,36139,2492.63,924091.104,119382.384,804708.72,29.841,187.481
p12,4,36141,2155.37,879126.327,74417.607,804708.72,11.251,187.481
p12,4,36144,1032.899,1171294.534,185207.35,986087.185,49.715,245.522
p12,4,36146,1018.905,1197553.247,211466.063,986087.185,62.101,245.522
p12,4,36149,2855.417,1465657.488,108715.645,1356941.843,14.101,413.249
p12,4,36151,1805.154,956409.534,148592.118,807817.416,50.651,724.867
