sc_point_gid,class,capacity,capital_adder_per_mw,cf
30191,2,1417.48,-20810.38,0.257
30192,2,915.79,-21330.15,0.2558
30193,2,421.76,-20832.26,0.2548
30194,2,1024.63,-15301.25,0.2563
30195,2,2378.02,-11773.06,0.2552
30196,2,2413.21,-12461.85,0.255
30197,2,1932.49,-15853.07,0.2552
30198,2,1801.95,-11688.1,0.2549
30199,2,1288.5,-13035.63,0.2551
30200,2,960.2,-12477.35,0.2538
30201,2,915.16,-11132.05,0.2529
30202,2,622.79,-5133.39,0.2527
30203,2,533.6,-2043.11,0.2524
30204,2,510.17,2395.17,0.252
30205,2,417.0,3404.81,0.2517
30206,2,446.62,16972.59,0.2516
30207,2,463.27,13390.45,0.2514
30208,2,402.15,38652.93,0.2514
30209,2,300.15,822976.98,0.25
30210,2,347.24,1704401.37,0.2492
30211,2,365.6,181064.66,0.2485
30212,2,305.02,49477.93,0.2474
30213,2,283.26,42984.3,0.2467
30214,2,254.02,35294.97,0.2465
30215,2,237.67,49129.84,0.2468
30216,2,268.71,45330.73,0.2467
30217,2,180.32,75437.77,0.2463
30218,2,260.93,47473.48,0.2457
30219,2,310.28,33534.71,0.245
30220,2,289.6,29285.45,0.2445
30221,2,298.1,31204.29,0.2444
30222,2,276.22,9606.32,0.2443
30223,2,245.06,12629.27,0.2437
30224,2,206.04,15364.0,0.2432
30225,2,225.68,21249.44,0.2428
30226,1,236.77,11390.53,0.2421
30227,1,247.91,6589.67,0.2415
30228,1,252.07,2403.51,0.2411
30229,1,262.56,3826.22,0.2411
30230,1,318.13,6353.91,0.2409
30231,1,199.25,10274.94,0.2408
30232,1,284.04,17838.55,0.2401
30233,1,222.11,14490.62,0.2402
30234,1,210.38,11360.43,0.2397
30235,1,248.93,18765.35,0.2394
30236,1,254.72,19627.03,0.2394
30237,1,287.98,23873.11,0.2392
30238,1,227.34,26306.08,0.2385
30239,1,335.16,25456.64,0.2385
30240,1,401.79,19224.78,0.2386
30241,1,343.49,26510.8,0.2385
30242,1,374.55,19883.98,0.2388
30243,1,434.41,14814.71,0.2377
30244,1,388.93,11426.84,0.2382
30245,1,210.89,6408.78,0.2384
30246,1,66.5,23556.39,0.2383
30247,1,260.95,10127.99,0.2386
30248,1,296.92,15693.35,0.2377
30249,1,181.76,13990.6,0.2368
30250,1,248.39,14929.29,0.2375
30251,1,143.71,15407.62,0.237
30252,1,189.91,18754.04,0.2371
30253,1,272.67,16572.58,0.2378
30254,1,187.2,25718.55,0.2374
30255,1,163.6,49025.95,0.2373
30256,1,184.4,278925.28,0.2373
30257,1,226.03,91291.84,0.2365
30258,1,328.04,87905.94,0.2379
30259,1,320.13,64346.75,0.2378
30260,1,300.34,57380.67,0.2378
30261,1,269.4,31265.78,0.2376
30262,1,176.72,57791.06,0.237
30263,1,233.39,71910.12,0.2375
30264,1,336.49,53582.29,0.2377
30265,1,186.89,235493.95,0.2379
30266,1,164.94,439074.08,0.2353
30267,1,199.14,360802.17,0.2322
30268,1,69.92,552924.77,0.2293
30279,1,177.45,404185.23,0.2293
30280,1,310.5,121553.78,0.2293
30281,1,601.42,47110.41,0.2285
30282,1,304.3,68558.87,0.2287
30283,1,248.37,176389.17,0.2279
30284,1,359.32,169043.59,0.2288
30285,1,393.16,136906.93,0.2301
30286,1,300.0,80385.02,0.2285
30287,1,304.66,25219.88,0.2294
30288,1,349.69,29879.52,0.23
30289,1,320.23,32752.66,0.2294
30290,1,477.15,23263.1,0.2295
30291,1,333.73,30211.53,0.2295
30292,1,327.81,15607.49,0.2289
30293,1,242.3,21173.89,0.2296
30294,1,242.69,19524.33,0.2291
30295,1,259.48,259799.01,0.2282
30296,1,199.71,496149.17,0.2277
30297,1,217.43,312105.61,0.2283
30298,1,371.31,156225.75,0.229
30299,1,310.93,160962.63,0.2286
30300,1,286.81,137726.26,0.2291
30301,1,306.59,63436.29,0.229
30302,1,364.96,65066.47,0.2293
30303,1,470.82,76671.69,0.2296
30304,1,254.1,412505.53,0.2306
30327,1,605.97,68510.37,0.2169
30328,1,805.34,40753.25,0.2113
30329,1,624.42,20976.23,0.2083
30330,1,441.13,66661.06,0.2088
30331,1,471.08,31177.4,0.21
30332,1,619.16,7249.08,0.2093
30333,1,593.36,-12279.36,0.2129
30334,1,533.76,-8550.95,0.2116
30335,1,517.12,-14320.48,0.2124
30336,1,190.56,-12594.5,0.2135
30337,1,256.79,-6912.63,0.2116
30338,1,184.34,-5175.52,0.2135
30339,1,146.34,46029.11,0.2133
30340,1,168.57,9319.0,0.2144
30341,1,136.17,-8323.01,0.2144
30342,1,257.16,24369.24,0.2143
30343,1,198.4,11747.27,0.2116
30344,1,127.76,-5369.6,0.213
30345,1,162.99,4024.31,0.2119
30346,1,125.75,4093.83,0.2113
30347,1,140.03,15788.75,0.2119
30348,1,199.11,30264.75,0.212
30349,1,120.6,176259.94,0.2111
30350,1,147.9,25661.34,0.2118
30351,1,190.93,15359.09,0.2099
30352,1,88.35,10654.51,0.2115
30353,1,43.66,3422.48,0.2119
30354,1,43.0,2968.75,0.2134
30355,1,8.53,24046.38,0.2128
30356,1,9.19,27304.01,0.2152
30357,1,22.89,18413.18,0.2164
30358,1,25.87,4397.25,0.2185
30359,1,8.76,20705.7,0.2213
30360,1,57.47,117120.82,0.2231
30361,1,311.92,193909.81,0.2244
30362,1,164.82,834952.28,0.2262
30363,1,269.81,350822.9,0.2276
30364,1,285.76,298200.36,0.2273
30365,1,186.43,243744.32,0.2276
30366,1,118.36,219785.28,0.2284
30367,1,247.58,363957.08,0.2303
30368,1,161.25,567838.57,0.2306
30369,1,385.05,559238.91,0.2314
30370,1,82.16,1399038.74,0.2306
30371,1,45.67,1834848.71,0.231
30372,1,132.01,970761.92,0.2329
30373,1,234.82,434435.11,0.2341
30374,1,383.99,262821.57,0.2357
30375,1,221.81,282020.03,0.2354
30376,1,192.13,389566.74,0.2361
30377,1,572.23,182005.34,0.2371
30378,1,487.34,261817.77,0.2372
30379,1,344.43,491113.88,0.2386
30380,1,130.7,1665154.65,0.2399
30402,1,82.33,93220.7,0.2285
30403,1,76.25,177146.01,0.2265
30404,1,18.04,32102.4,0.2324
30405,2,13.7,7060.26,0.244
30406,2,20.68,-10659.81,0.261
30413,3,42.4,3955.03,0.269
30419,3,19.02,-20391.51,0.2708
30420,3,144.88,-9433.17,0.2762
30421,3,1209.66,12634.18,0.2788
30422,3,68.62,-15606.77,0.2807
30423,3,73.53,-10542.9,0.2801
30424,3,704.95,-11925.55,0.2836
30425,3,478.15,-22564.35,0.2818
30426,3,71.92,-25707.16,0.2795
30427,3,166.29,-15643.98,0.2842
30428,3,431.72,-19810.06,0.2823
30429,3,451.4,-16883.02,0.281
30430,3,277.48,-26840.31,0.2751
30431,3,184.86,-27456.99,0.2822
30432,3,415.08,-24548.41,0.2832
30433,3,193.7,-33641.22,0.2821
30434,3,1229.6,-35959.2,0.2845
30435,3,28.35,-35633.86,0.2825
30436,3,5.66,-35391.27,0.283
30437,3,6.09,-35782.65,0.2824
30440,3,342.77,-36755.15,0.2759
30441,3,58.35,-38013.84,0.2743
30442,3,91.54,-37976.59,0.2779
30443,3,125.48,-36511.16,0.2789
30444,3,6.65,-36786.58,0.2837
30445,3,853.05,-30266.34,0.2768
30448,3,802.74,-33233.89,0.277
30449,3,173.97,-32528.83,0.276
30456,3,51.8,-34942.5,0.2705
30457,3,130.56,-34362.14,0.2692
30458,3,2424.75,-33795.57,0.2685
30459,3,1911.67,-30825.44,0.2663
30460,2,1948.75,-34351.46,0.2628
30461,2,413.33,-33091.21,0.2649
30462,3,156.93,-28883.91,0.2705
30463,3,142.15,-31067.8,0.2662
30464,2,81.42,-31266.84,0.2634
30465,2,239.18,-27312.93,0.2637
30466,2,1085.11,-30717.39,0.2637
30467,2,1465.6,-30449.34,0.2634
30468,2,503.89,-29959.44,0.2641
30469,3,257.68,-29619.23,0.2672
30470,2,2483.53,-15813.39,0.2636
30471,2,622.18,-30669.86,0.2594
30472,2,42.33,-33798.26,0.2581
30473,2,36.64,-33933.97,0.2598
30474,2,1025.84,19934.25,0.2633
30475,2,450.77,25168.01,0.2628
30476,2,602.45,2784.65,0.2579
30477,2,566.61,1420.81,0.2589
30478,2,865.3,-8690.13,0.262
30479,2,1622.12,22759.58,0.2629
30480,2,786.63,-13722.92,0.2593
30481,2,178.26,-21534.0,0.2577
30482,2,1179.5,7920.15,0.255
30483,2,30.82,-1029.21,0.2493
30484,2,1284.76,22547.12,0.2551
30485,2,214.83,19731.09,0.2528
30486,2,854.13,50029.62,0.2505
30487,2,215.17,48541.87,0.2497
30488,2,49.75,35462.54,0.2518
30489,2,2203.17,90635.67,0.2476
30490,2,1062.43,84175.86,0.2477
30491,2,935.44,95969.02,0.2465
30492,2,319.31,32535.38,0.243
30494,2,190.9,81328.5,0.2433
30495,1,711.9,174373.41,0.2341
30498,2,30.39,37544.25,0.2629
30499,2,32.29,28149.95,0.2635
30500,2,5.52,19904.6,0.2623
30501,3,139.56,19106.09,0.269
30502,2,100.63,81760.15,0.2653
30503,2,537.0,100328.28,0.2633
30504,2,71.68,37539.68,0.2612
30507,3,10.21,1106.83,0.2669
30508,3,57.44,2150.07,0.2682
30509,3,1105.28,7345.38,0.2681
30510,3,3058.16,5861.61,0.2699
30511,3,2581.15,6377.08,0.2711
30512,3,2689.11,2483.44,0.2726
30513,3,3684.64,-5470.69,0.2746
30514,3,1082.96,-14380.49,0.275
30515,3,422.14,-16981.92,0.2739
30516,3,1318.57,-16631.08,0.2754
30517,3,1879.82,-15733.4,0.2756
30518,3,1894.78,-8796.93,0.2744
30519,3,2495.51,9438.77,0.2734
30520,3,2666.29,2705.37,0.2727
30521,3,1929.69,1697.24,0.2703
30522,3,2659.91,2030.7,0.267
30523,3,1633.37,-2222.13,0.2675
30524,2,2728.26,-2721.5,0.2654
30525,2,2339.87,-7267.27,0.2652
30526,2,2117.48,-2942.5,0.2638
30527,2,2383.92,-5565.46,0.2639
30528,2,1481.01,-11051.03,0.2643
30529,2,1388.71,-9320.02,0.2632
30530,2,2066.14,-7600.42,0.2608
30531,2,2413.12,-14425.97,0.2598
30532,2,3080.5,-18368.48,0.2593
30533,2,3605.32,-16966.01,0.2591
30534,2,2372.31,-20003.13,0.2597
30535,3,141.08,-20676.04,0.2718
30536,3,1805.84,-26762.06,0.2747
30537,3,1831.82,-22176.65,0.2732
30538,3,2654.31,-22696.63,0.2724
30539,3,2622.57,-25818.89,0.2723
30540,3,3090.35,-23124.4,0.2727
30541,3,1807.28,-19232.3,0.2736
30542,3,336.71,-19302.65,0.2733
30543,3,1601.19,-401.31,0.273
30544,3,1211.62,-3927.45,0.2721
30545,3,892.55,-2827.16,0.2693
30546,3,2552.36,-12080.14,0.2678
30547,3,2133.4,-26281.03,0.2678
30548,3,1767.32,-27296.84,0.2687
30549,3,3229.08,-26880.56,0.2674
30550,3,2762.28,-29551.03,0.2672
30551,2,1697.56,-31848.47,0.2653
30552,2,1082.76,-30408.81,0.2656
30553,2,1123.53,-30736.54,0.2659
30554,2,772.8,-31667.62,0.2651
30555,2,1038.42,-30732.52,0.2659
30556,2,1421.48,-32831.3,0.2656
30557,2,1522.88,-32656.26,0.2658
30558,2,1895.03,-32681.56,0.2651
30559,2,2172.91,-31846.3,0.2629
30560,2,2663.11,-30892.04,0.2635
30561,2,2040.64,-27861.94,0.2626
30562,2,2173.52,-30152.82,0.2612
30563,2,2073.43,-28832.57,0.2608
30564,2,2157.98,-28547.29,0.2605
30565,2,2138.02,-28098.69,0.26
30566,2,1652.78,-19990.59,0.2594
30567,2,1386.53,-20042.54,0.2588
30568,2,1472.73,-15396.64,0.2577
30569,2,1396.14,-14815.14,0.2568
30570,2,1128.17,-17386.87,0.2574
30571,2,1206.85,-18191.47,0.2569
30572,2,993.96,-21562.54,0.2557
30573,2,325.09,-24808.36,0.2534
30574,2,1052.24,-16457.7,0.2552
30575,2,2304.33,-10897.48,0.2557
30576,2,2257.27,-11139.12,0.2552
30577,2,1258.48,-13588.13,0.2553
30578,2,906.21,-10956.19,0.2556
30579,2,786.65,-10072.52,0.2552
30580,2,665.52,-9801.32,0.2552
30581,2,534.19,-4097.25,0.2536
30582,2,780.93,-3844.0,0.2529
30583,2,713.6,-2782.27,0.2525
30584,2,562.57,-1835.43,0.2523
30585,2,411.78,1960.5,0.2519
30586,2,357.71,5475.39,0.2516
30587,2,386.85,7328.59,0.2513
30588,2,572.1,15210.17,0.2512
30589,2,365.69,1333881.32,0.2506
30590,2,175.13,1196798.48,0.2493
30591,2,339.51,56460.32,0.2485
30592,2,211.4,53719.85,0.2481
30593,2,199.53,53558.43,0.2475
30594,2,211.99,37214.76,0.2468
30595,2,202.44,48927.08,0.2468
30596,2,219.94,60590.76,0.2467
30597,2,230.76,57143.34,0.2468
30598,2,263.05,59600.42,0.2461
30599,2,260.87,65259.33,0.2457
30600,2,225.55,146694.94,0.2422
30601,2,256.04,76974.62,0.2447
30602,2,348.92,61844.74,0.2448
30603,2,216.07,29158.01,0.2434
30604,2,212.01,30970.68,0.2431
30605,2,220.1,35106.03,0.2437
30606,2,206.1,19463.85,0.2427
30607,2,202.08,21924.25,0.2422
30608,1,206.96,15016.26,0.2419
30609,1,224.77,21500.46,0.2417
30610,1,203.64,35502.15,0.2413
30611,1,186.4,52727.15,0.2408
30612,1,267.97,36172.4,0.2407
30613,1,185.17,42857.6,0.2407
30614,1,159.46,33331.93,0.2403
30615,1,189.76,27865.17,0.2395
30616,1,211.73,16836.97,0.2393
30617,1,235.69,24805.55,0.2393
30618,1,193.66,31130.15,0.2391
30619,1,202.67,34796.28,0.2386
30620,1,317.08,39465.19,0.2387
30621,1,766.28,21826.03,0.2387
30622,1,627.85,17720.77,0.2382
30623,1,784.36,14629.95,0.2381
30624,1,302.3,5059.43,0.2384
30625,1,302.53,2699.82,0.2383
30626,1,73.77,35870.72,0.2372
30627,1,181.84,16994.79,0.2376
30628,1,245.19,8002.31,0.2379
30629,1,208.59,12960.06,0.2377
30630,1,219.54,16010.96,0.2378
30631,1,154.35,30522.78,0.2376
30632,1,82.18,42519.0,0.2368
30633,1,266.84,12688.09,0.2382
30634,1,198.09,20174.93,0.2378
30635,1,204.85,26327.45,0.2378
30636,1,305.68,137049.49,0.2378
30637,1,247.92,177474.29,0.238
30638,1,258.34,100629.49,0.2391
30639,1,233.63,75326.96,0.2382
30640,1,208.08,64196.11,0.238
30641,1,179.53,65475.27,0.2372
30642,1,216.91,29653.82,0.2375
30643,1,272.05,44149.73,0.2374
30644,1,233.39,54149.17,0.2379
30645,1,197.87,382975.27,0.2381
30646,1,142.42,631969.14,0.2371
30647,1,144.72,816521.11,0.2344
30648,1,53.0,825337.78,0.2338
30659,1,212.36,499019.03,0.2298
30660,1,735.31,189948.86,0.2304
30661,1,389.82,54648.19,0.2288
30662,1,261.44,69510.97,0.2279
30663,1,228.76,394651.56,0.228
30664,1,231.32,517361.52,0.2281
30665,1,386.86,82512.25,0.2296
30666,1,325.91,82072.93,0.2289
30667,1,461.92,29410.52,0.2291
30668,1,466.61,25281.3,0.2291
30669,1,414.96,34218.26,0.2302
30670,1,365.57,106675.76,0.2298
30671,1,380.69,43255.68,0.2296
30672,1,384.25,44240.34,0.2291
30673,1,169.68,241098.92,0.2291
30674,1,230.66,31530.23,0.229
30675,1,230.42,181471.43,0.2287
30676,1,228.28,754392.61,0.2284
30677,1,240.01,398528.64,0.2279
30678,1,408.9,186010.63,0.2291
30679,1,539.58,203981.0,0.2303
30680,1,316.77,187860.81,0.2305
30681,1,193.34,135642.58,0.2302
30682,1,206.88,128029.39,0.2296
30683,1,440.47,107402.66,0.2298
30684,1,348.89,219456.55,0.2313
30706,1,234.39,129469.1,0.2185
30707,1,745.05,36588.68,0.2164
30708,1,869.74,36975.72,0.2122
30709,1,545.09,-5533.65,0.2082
30710,1,384.15,-3461.28,0.2088
30711,1,354.99,1983.17,0.211
30712,1,371.74,-13140.32,0.2103
30713,1,348.37,-10422.86,0.2124
30714,1,552.81,-7931.63,0.2111
30715,1,448.62,-15672.53,0.2112
30716,1,183.39,-12739.96,0.2144
30717,1,102.42,37241.12,0.2126
30718,1,143.36,-11535.14,0.2138
30719,1,209.83,-9303.71,0.2154
30720,1,136.35,3841.72,0.2141
30721,1,197.19,-3999.38,0.2148
30722,1,165.76,18813.98,0.215
30723,1,233.54,150699.14,0.2111
30724,1,111.65,2671.5,0.2128
30725,1,154.93,5734.46,0.2124
30726,1,174.24,11154.26,0.212
30727,1,122.49,86636.98,0.2112
30728,1,108.24,584405.58,0.2116
30729,1,53.4,801744.69,0.2129
30730,1,89.44,95049.63,0.2104
30731,1,127.8,19837.02,0.2113
30732,1,115.94,15165.39,0.212
30733,1,77.97,7642.14,0.2116
30734,1,36.57,15471.86,0.2132
30735,1,49.18,7475.05,0.2159
30736,1,125.82,33505.19,0.2176
30737,1,288.56,51405.09,0.2187
30738,1,157.73,46819.24,0.2217
30739,1,100.86,56073.67,0.2255
30740,1,181.42,140878.25,0.226
30741,1,189.36,346206.43,0.2253
30742,1,168.99,298499.37,0.2271
30743,1,318.94,508757.95,0.2275
30744,1,186.44,470273.65,0.2278
30745,1,186.65,278480.3,0.2288
30746,1,135.52,290092.03,0.229
30747,1,119.9,492412.3,0.2308
30748,1,126.73,606434.61,0.232
30749,1,108.61,705380.22,0.2316
30750,1,191.44,1394801.24,0.2318
30751,1,89.36,1004513.64,0.2318
30752,1,96.6,782888.9,0.2334
30753,1,169.73,439321.6,0.2344
30754,1,367.14,301025.94,0.2355
30755,1,254.29,315827.8,0.2373
30756,1,176.16,537251.82,0.2372
30757,1,328.19,271617.27,0.2384
30758,1,313.03,360512.53,0.2385
30759,1,263.27,739646.56,0.2396
30760,1,24.05,1294098.57,0.2402
30782,1,238.76,134553.23,0.2284
30783,1,95.29,392325.73,0.2336
30784,2,18.5,14046.18,0.2447
30785,2,9.95,-2331.11,0.257
30798,2,157.07,-16793.47,0.2658
30799,2,119.32,561.25,0.2653
30800,3,234.67,-1878.0,0.2745
30801,3,1159.03,20910.54,0.2797
30802,3,1286.85,19616.45,0.2828
30803,3,498.21,-7914.73,0.2819
30804,3,586.34,-6693.9,0.2847
30805,3,1278.26,-12687.86,0.2829
30806,3,446.73,-19847.57,0.2794
30807,3,166.04,-15807.46,0.2854
30808,3,461.87,-21100.36,0.2836
30809,3,608.86,-20320.31,0.2809
30810,3,33.95,-28494.62,0.2769
30811,3,193.8,-26974.43,0.2818
30812,3,323.49,-26053.02,0.2818
30814,3,185.7,-34457.82,0.2843
30815,3,8.71,-34527.69,0.2836
30819,3,518.56,-39111.1,0.2783
30820,3,6.09,-37731.7,0.279
30821,3,27.81,-37580.6,0.281
30822,3,77.1,-37448.67,0.279
30823,3,307.97,-34201.96,0.2816
30824,3,32.87,-36932.21,0.2831
30825,3,580.93,-33962.81,0.2797
30826,3,10.81,-36489.27,0.2819
30827,3,760.27,-32366.64,0.2776
30828,3,586.77,-30520.65,0.2763
30829,3,33.95,-33979.06,0.2748
30832,3,37.21,-34833.91,0.2815
30833,3,75.44,-35075.46,0.2773
30834,3,38.77,-35626.66,0.2767
30837,3,6.09,-32873.46,0.2698
30838,3,2548.72,-32051.97,0.2689
30839,3,2895.04,-20194.39,0.2667
30840,2,663.12,-31478.7,0.2606
30841,2,196.5,-33998.83,0.263
30842,3,155.08,-29351.05,0.268
30843,2,247.63,-31804.56,0.2629
30844,2,92.02,-28203.86,0.263
30845,2,280.51,-28040.71,0.2616
30846,2,643.74,-30234.32,0.2592
30847,2,676.85,-30500.34,0.2566
30848,2,220.4,-34602.25,0.2617
30849,2,730.34,-28248.96,0.2642
30850,2,1413.43,-29747.83,0.2605
30851,2,683.16,-31683.44,0.2543
30853,2,10.69,-32457.77,0.2569
30854,2,788.8,-14932.9,0.2634
30855,2,905.37,23445.42,0.2579
30856,2,249.82,-29343.78,0.2549
30857,2,70.53,-27806.97,0.2588
30858,2,735.06,-13005.3,0.2622
30859,2,3706.6,3308.46,0.2625
30860,2,970.52,-20968.47,0.2615
30861,2,17.26,-12054.66,0.2582
30862,2,1169.47,1591.04,0.2558
30863,2,37.88,-12509.59,0.2576
30864,2,702.23,14984.12,0.2548
30865,2,297.96,9059.8,0.2535
30866,2,708.73,38204.85,0.2519
30867,2,377.55,39960.4,0.2497
30868,2,91.17,23265.46,0.2525
30869,2,1153.74,77404.76,0.2474
30870,2,686.93,64602.45,0.2443
30871,2,477.49,65550.46,0.2455
30873,2,48.27,80850.38,0.247
30874,2,33.14,58127.23,0.2444
30875,1,340.02,103771.57,0.2369
30878,3,83.54,33763.89,0.2699
30879,3,205.11,20888.89,0.2709
30880,3,5.91,15727.44,0.2746
30881,3,115.25,30126.55,0.273
30882,3,12.34,28174.49,0.2736
30883,3,409.43,72865.5,0.2667
30884,2,193.85,47353.43,0.2629
30885,2,7.8,31714.76,0.2614
30890,3,658.1,111372.3,0.2672
30891,3,487.51,-12286.38,0.2701
30892,3,338.87,-16879.54,0.2736
30893,3,547.64,-15472.34,0.2749
30894,3,610.11,-16442.94,0.2747
30895,3,350.0,-17047.17,0.2737
30896,3,439.46,-17190.76,0.275
30897,3,651.11,-16987.7,0.2757
30898,3,752.56,-6537.62,0.2731
30899,3,1035.68,3098.64,0.2718
30900,3,1956.81,-5052.96,0.2718
30901,3,2232.05,-4425.27,0.2699
30902,3,1494.85,7046.21,0.2674
30903,3,2743.53,514.71,0.2674
30904,3,2773.83,4714.34,0.2662
30905,2,3496.72,4887.54,0.2655
30906,2,2392.53,8908.41,0.2654
30907,2,2138.8,-3549.56,0.2645
30908,2,1831.23,-14942.52,0.2659
30909,2,1665.46,-8747.07,0.265
30910,2,2050.29,-7445.82,0.2624
30911,2,2838.85,-12753.15,0.2617
30912,2,3362.9,-13257.96,0.26
30913,2,3617.71,-16608.56,0.2595
30914,2,3134.85,-21670.59,0.258
30915,3,2003.99,-18222.84,0.2687
30916,3,1382.67,-23584.83,0.2736
30917,3,2233.23,-24514.08,0.2732
30918,3,2958.43,-26899.17,0.2725
30919,3,2188.56,-23092.14,0.2727
30920,3,2916.46,-27517.39,0.2734
30921,3,1873.79,-20484.44,0.2733
30922,3,1844.89,-7496.46,0.2733
30923,3,2657.14,-11861.33,0.2732
30924,3,2232.33,-16904.0,0.2719
30925,3,1448.97,-27482.97,0.2702
30926,3,2470.8,-23319.32,0.2692
30927,3,2617.58,-27687.17,0.2685
30928,3,1872.31,-26850.83,0.2685
30929,3,2742.06,-25351.32,0.2676
30930,3,1424.62,-28893.98,0.2669
30931,3,681.57,-31678.52,0.2666
30932,3,632.66,-28449.61,0.267
30933,3,1310.22,-31977.47,0.2693
30934,3,1287.95,-31344.48,0.2705
30935,3,1203.01,-30741.34,0.2693
30936,3,1131.21,-33744.26,0.2681
30937,3,1292.07,-33357.44,0.2669
30938,2,2041.57,-32387.69,0.2656
30939,2,1423.69,-34094.66,0.2652
30940,2,1617.78,-34569.3,0.2649
30941,2,2092.27,-31793.92,0.2631
30942,2,1566.18,-29297.59,0.2616
30943,2,2110.56,-28984.4,0.2622
30944,2,2155.49,-25452.57,0.2619
30945,2,2189.0,-27269.13,0.2617
30946,2,2179.55,-27014.81,0.2604
30947,2,2045.91,-27114.59,0.2598
30948,2,1949.68,-24109.11,0.2589
30949,2,1382.87,-19623.06,0.2582
30950,2,1592.13,-20643.18,0.2582
30951,2,1589.02,-18919.49,0.2574
30952,2,1103.83,-22564.78,0.2573
30953,2,700.56,-24355.18,0.2569
30954,2,379.66,-23244.37,0.2548
30955,2,858.1,-15733.19,0.2556
30956,2,2093.15,-7656.04,0.256
30957,2,612.44,-11388.27,0.2558
30958,2,801.73,-14306.23,0.2556
30959,2,761.24,-10131.06,0.2552
30960,2,921.82,-10105.54,0.2552
30961,2,783.07,1859.17,0.2542
30962,2,832.44,-4268.63,0.2529
30963,2,630.52,-5243.74,0.2523
30964,2,592.44,-4363.87,0.2525
30965,2,394.84,10328.17,0.2524
30966,2,228.03,2292.54,0.252
30967,2,279.12,10467.23,0.2508
30968,2,261.29,21456.52,0.2503
30969,2,246.93,39591.96,0.2495
30970,2,260.08,53378.14,0.2488
30971,2,321.93,45406.51,0.2487
30972,2,182.79,67244.2,0.2487
30973,2,172.54,62915.25,0.248
30974,2,198.04,48840.22,0.2472
30975,2,188.14,45044.6,0.2472
30976,2,168.88,88100.12,0.2472
30977,2,196.02,72888.81,0.2465
30978,2,226.95,63193.8,0.2462
30979,2,288.0,64207.25,0.2457
30980,2,230.33,438515.97,0.2439
30981,2,220.32,107164.27,0.2457
30982,2,263.34,149649.88,0.2452
30983,2,195.22,66511.27,0.2446
30984,2,204.39,64073.26,0.2444
30985,2,209.67,44831.91,0.2441
30986,2,194.19,39723.94,0.2432
30987,2,190.66,35797.2,0.2427
30988,2,190.3,38102.24,0.2423
30989,2,209.65,44499.66,0.2424
30990,1,219.26,58251.74,0.2417
30991,1,182.35,65366.31,0.2412
30992,1,212.21,55675.34,0.241
30993,1,198.43,44343.71,0.241
30994,1,186.77,42406.81,0.2408
30995,1,214.86,57907.26,0.2402
30996,1,216.6,29791.67,0.2396
30997,1,216.07,34915.46,0.2397
30998,1,189.61,30799.34,0.2399
30999,1,178.5,32780.07,0.2392
31000,1,254.78,53690.62,0.2391
31001,1,549.45,29001.17,0.2394
31002,1,600.1,79836.85,0.2389
31003,1,586.76,32888.91,0.2391
31004,1,326.38,47455.54,0.239
31005,1,388.66,10096.51,0.2384
31006,1,325.05,13220.25,0.2379
31007,1,152.57,8155.16,0.2352
31008,1,212.74,9362.95,0.238
31009,1,209.25,9925.66,0.2383
31010,1,142.84,11357.38,0.2378
31011,1,132.35,21607.83,0.2378
31012,1,121.68,37245.01,0.2366
31013,1,199.91,15026.91,0.2382
31014,1,142.59,28143.9,0.2383
31015,1,204.7,39779.78,0.2375
31016,1,147.17,236927.83,0.2382
31017,1,166.02,116260.35,0.2391
31018,1,165.28,419131.78,0.2385
31019,1,143.43,1232842.82,0.2386
31020,1,161.55,151529.07,0.238
31021,1,179.47,86071.63,0.2377
31022,1,169.25,96760.06,0.2378
31023,1,172.32,307842.45,0.2376
31024,1,216.41,130179.69,0.2377
31025,1,158.53,720924.05,0.2375
31026,1,192.22,907418.84,0.2391
31027,1,123.08,2375942.11,0.238
31028,1,47.89,2483505.33,0.2366
31039,1,80.83,390024.48,0.2277
31040,1,314.58,387892.55,0.2305
31041,1,305.84,173806.0,0.2286
31042,1,198.41,350368.4,0.2274
31043,1,115.69,1724162.45,0.2281
31044,1,219.69,794521.91,0.2282
31045,1,374.84,171880.18,0.2281
31046,1,412.6,48191.09,0.2284
31047,1,363.53,137112.01,0.2291
31048,1,312.62,47134.12,0.2288
31049,1,306.87,37650.8,0.2295
31050,1,306.62,55826.18,0.229
31051,1,544.71,47849.32,0.2285
31052,1,374.55,58089.52,0.2294
31053,1,352.72,44831.13,0.2294
31054,1,278.87,83786.05,0.2293
31055,1,233.46,68020.9,0.2287
31056,1,207.73,293681.34,0.2286
31057,1,348.4,243977.75,0.2302
31058,1,202.75,400631.4,0.2293
31059,1,325.65,633453.86,0.23
31060,1,587.85,302544.68,0.2313
31061,1,354.49,396835.47,0.2308
31062,1,316.6,149558.43,0.2302
31063,1,476.31,158453.57,0.2312
31064,1,319.47,176007.01,0.2319
31086,1,369.71,115198.82,0.2164
31087,1,529.54,-10153.13,0.2161
31088,1,569.54,-12325.58,0.2125
31089,1,423.01,-12864.25,0.211
31090,1,239.97,-5666.2,0.2098
31091,1,228.33,-10311.69,0.2112
31092,1,272.66,-6147.78,0.2112
31093,1,238.95,-13780.86,0.2122
31094,1,299.71,-11840.36,0.2127
31095,1,273.74,-5692.95,0.2109
31096,1,277.7,-9781.38,0.2139
